,AIBL,AIBR,ALA,AQR,ASKR,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,AVFR,BAGL,BAGR,DA1,DB1,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RID,RIGL,RIGR,RIML,RIMR,RIS,RIVR,RMDDL,RMDR,RMDVR,RMED,RMEL,RMER,RMEV,SAAVL,SAAVR,SABD,SABVL,SABVR,SIADL,SIADR,SMBDR,SMDVL,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
0,-0.008102541354492697,0.025562815822458368,-0.14020667532877484,-0.2786034792743751,-0.13807646646313498,-0.018672969669159774,-0.06757140541403603,-0.39274844422227717,-0.04221272235207349,-0.08093527397098901,-0.27746013464148755,-0.2470290923605144,-0.43231017888153633,-0.4389067066609861,-0.15546843349261555,-0.4031449397083448,-0.3533461388656332,-0.17793428545815507,-0.23410707243274181,-0.06011753339779863,-0.156098795336382,-0.35737615735584355,-0.3575531912379455,-0.43326392457929636,-0.1496442093913083,-0.2288593721265123,-0.03388013569505875,-0.12285534031201126,-0.578072364543781,-0.20157124726834322,-0.27684325916752917,-0.19308865086284038,-0.22242699111370035,-0.39729495101615725,-0.41615863787346663,-0.34014996847921386,-0.43460645871796033,-0.10028270510616233,-0.06432458786037829,-0.1752308957880676,-0.1550762523636941,-0.2569952201468258,-0.287202415942624,-0.2384904187411135,-0.4339397867856075,-0.37978391917693,-0.16897634217193772,-0.07888084322430036,-0.25394803127018345,-0.3858037325513919,-0.371687496993937,train,0.0,1
1,-0.0020855333037369077,0.11276365260154866,-0.23507052994956062,-0.39104895805313655,-0.111724288561545,0.04882491657435943,-0.024088418477692164,-0.5408166146362768,0.019918482385736236,-0.04461316159211208,-0.35119671601597086,-0.3386674335379666,-0.6394914715058697,-0.6208839827072186,-0.1453126990342802,-0.5039371740692197,-0.4920650847754392,-0.18038202422299732,-0.2887361142435936,-0.12149827383517386,-0.18806516035669305,-0.5302293424405695,-0.5431821392067171,-0.5914173507592002,-0.19741152369762172,-0.3376441331091779,0.033920983831204454,-0.047628269984795524,-0.7415408368032752,-0.25523887236687676,-0.3766335367729704,-0.30816048495431225,-0.26871146711835897,-0.5173086094024766,-0.5665006635835947,-0.5143658977631568,-0.5881652212796246,-0.19114205604720566,-0.03919004063683128,-0.22048760931481243,-0.22162893327975045,-0.277321829403877,-0.43668577805482817,-0.3328581454363725,-0.6301362639225165,-0.49303031720963886,-0.14426982868585722,-0.0772412356632231,-0.27161339836291376,-0.5023129428786621,-0.516742959588888,train,0.356788899900892,1
2,-0.010617836162775387,0.14822521721858375,-0.2848317385779903,-0.449354458956432,-0.10982238478414544,0.09606586220266347,-0.01004062292592818,-0.58154541936802,0.030026254907339317,-0.036964710696340705,-0.3740380522516169,-0.39044082107848777,-0.7543517675431902,-0.7262873398941119,-0.14158466157760805,-0.5536460939274142,-0.5530066730059566,-0.18581538098718453,-0.3193256726014354,-0.1576919903281891,-0.2080601963188644,-0.6142487148957358,-0.6236224638756935,-0.6572072791580891,-0.22140123313651894,-0.40836808860593965,0.06695652932680221,-0.011254082483038247,-0.80456741448931,-0.2972660811238239,-0.42882191867938785,-0.37331132614625334,-0.29116919842806066,-0.5590927199449411,-0.6200434134093694,-0.591796962970719,-0.6420464601162739,-0.23742222086106313,-0.014300738238703245,-0.2455279997445127,-0.25928501207404303,-0.30503256367693093,-0.49926347159102735,-0.3924490670878261,-0.698640871825168,-0.5618091183558321,-0.14653103420097033,-0.09022817253567503,-0.27640013045224704,-0.548997750860483,-0.5784706158298596,train,0.713577799801784,1
3,0.010481704265227893,0.17972531040160641,-0.31965145360046543,-0.49206813245243936,-0.08622976537357786,0.13565472761337122,0.005736414016528579,-0.623395902778155,0.058841634576865226,-0.032283421379335736,-0.39499219581031475,-0.4215274633983727,-0.8287225091956745,-0.7873909429123886,-0.12710904398498196,-0.5823354116090841,-0.59829522799899,-0.17036658386019782,-0.32763881595861083,-0.18342034006112984,-0.21317812439388334,-0.6763108915076574,-0.6778331520947154,-0.7031447109725708,-0.23202651238241884,-0.42303100683935135,0.09462954473511762,0.038019192867925156,-0.8482301065195293,-0.3248377972644355,-0.4591553748809939,-0.4117413288512437,-0.31126656739961656,-0.6082088715170635,-0.673492422838587,-0.6474639923315583,-0.6725095875135796,-0.27105410907253064,-0.004697634018129504,-0.25872721171697766,-0.29154143142120964,-0.32202701519322713,-0.5403570402955139,-0.42976122774909375,-0.7476896968791974,-0.5880222282945683,-0.12841533253222628,-0.0904916681494057,-0.270414111448685,-0.5694034330730191,-0.6236040313020579,train,1.070366699702676,1
4,0.022897704403009745,0.2087937344334694,-0.335037609870326,-0.5203799615258884,-0.0782972564397348,0.1764378285022189,0.01827547246909597,-0.6268125453717456,0.07769116049184743,-0.019799711579519985,-0.3863996667078222,-0.4271027735731644,-0.8597592567964923,-0.8366828782154825,-0.11969933800836367,-0.5967369082046516,-0.6074529134596048,-0.17513907394521452,-0.3247351862369735,-0.19190081372124576,-0.1997782742411753,-0.7060287502010463,-0.6951533256654686,-0.7220981578015022,-0.25202167253210095,-0.4447325951879086,0.1270175655834136,0.07528919017672714,-0.8693291871063681,-0.34668401974285223,-0.4765501817873868,-0.42820569527144964,-0.33455554341237187,-0.6188687174698042,-0.6797520283269044,-0.6874577822982006,-0.6878676318256252,-0.2981880873779431,0.018517277924941455,-0.25787542090333804,-0.30239379370966124,-0.3379106865156042,-0.5639140714049404,-0.4606703989039225,-0.7514787301515674,-0.6074311766318546,-0.1401103909951561,-0.10473251531762352,-0.26451484356900895,-0.595734093335376,-0.6503463082231846,train,1.427155599603568,1
5,0.03093474880770255,0.21691679043297604,-0.3428374218659005,-0.5278152886655156,-0.06480493497540826,0.21233298473531917,0.03233590621071658,-0.6298144131830797,0.08522305681539544,-0.014517962399674095,-0.3890933546898469,-0.42946147941894164,-0.8826184060943439,-0.8506188807584909,-0.11227896961330802,-0.6020360206614334,-0.6093157573796134,-0.17093315324957023,-0.3243598402457789,-0.18475651890939387,-0.20784016698874436,-0.7113067144274549,-0.6975430083312631,-0.7442656835641781,-0.244696145004498,-0.4415463364105539,0.15074604294856891,0.09921460147444694,-0.8840724491578825,-0.33931561556553597,-0.48362499547962645,-0.44686570249617436,-0.3380778950263177,-0.6159117501634174,-0.6844081926713855,-0.6822189430171778,-0.6936629055501324,-0.3107826464779463,0.0257763152947178,-0.2583983604494715,-0.30309880603641914,-0.34122768612719495,-0.5711471446095916,-0.4771863491809556,-0.7545021554976401,-0.6120590654791017,-0.13279333936437998,-0.10884248315624881,-0.2630286850808383,-0.5906764469337983,-0.6435765573009693,train,1.78394449950446,1
6,0.04484738902007118,0.22685537350899845,-0.33989817235612924,-0.5440038755402886,-0.060844843835964835,0.23123264661551365,0.05377768093408378,-0.6421675295575234,0.10447390088796304,-0.011102917745827001,-0.38763988693406526,-0.4429716381476292,-0.8886353126985105,-0.8652533904809873,-0.1101072652622595,-0.6026858906616883,-0.6197295981081428,-0.16592987307793633,-0.3103952356256509,-0.19133833857287613,-0.20325988687805302,-0.7469147741374554,-0.709325687743719,-0.7477719393915583,-0.24316200170299324,-0.4394425022708429,0.1771320062207923,0.11584056474435511,-0.887226177129406,-0.3561829497263469,-0.47812903418327307,-0.45618056151589953,-0.3463514749840231,-0.6269170412673271,-0.6923030929675699,-0.699741637332532,-0.7023276052701526,-0.3228552220222008,0.030134375683439768,-0.2563858346773803,-0.3029145029131154,-0.3468896572692713,-0.5796078764548815,-0.49367847818705035,-0.7482341569517138,-0.6212574704307476,-0.14042049667336864,-0.11433159623823748,-0.25420542058048334,-0.5941846906646715,-0.6569555290782458,train,2.140733399405352,1
7,0.049639431328537605,0.24084458655627364,-0.34420947433641885,-0.5357739918892759,-0.046549409715934825,0.25258080313419784,0.049625137163482685,-0.6445642082312465,0.11380978963825089,-0.0026140923892705725,-0.38444752876895827,-0.43770013619912806,-0.8943643516975699,-0.8736298122029879,-0.11271975742558098,-0.6103955808777713,-0.6133520759131694,-0.16618243768146626,-0.309784514998405,-0.18532865344009422,-0.204622067466072,-0.7456544566109564,-0.7166674910430678,-0.7564631170401872,-0.2546565642953677,-0.44351200063545226,0.18305972718968086,0.12503050509994562,-0.8946305431932504,-0.35829561662317677,-0.48265886637601874,-0.4591680720114029,-0.3543189200170077,-0.6247403999287975,-0.6998938646490999,-0.707040913242273,-0.7115431809572399,-0.33311858603070693,0.030637295785297114,-0.25492482371001146,-0.30692673593121256,-0.3434974993046739,-0.5822542480400977,-0.49563674398366653,-0.7567070474918176,-0.6231840890249676,-0.13773768527926192,-0.12092788482307688,-0.24915514743929815,-0.6124522683643754,-0.6602517315821959,train,2.497522299306244,1
8,0.03366961385946875,0.23377433702773556,-0.34395599862198906,-0.5541011641293571,-0.035611932705918364,0.23674652184588738,0.04069008691246562,-0.6430404879410172,0.11026880467139624,-0.02070991919148385,-0.3887200950028795,-0.43991774884525264,-0.891969897483846,-0.8960321287357816,-0.11339493594297509,-0.6094312371942187,-0.6177911826938549,-0.17004753756220473,-0.30954050721625365,-0.19894099922839678,-0.21077304257543783,-0.7418965514380566,-0.7145225875337652,-0.7644794290362851,-0.259931468578817,-0.4427040597068566,0.17552608420656687,0.10589798830326796,-0.8969509049725902,-0.36563084042719207,-0.48136321841225393,-0.4637906511752346,-0.35721587837337565,-0.626977711558093,-0.7029031011872439,-0.7173548929734176,-0.7158634698095522,-0.3467561639751151,0.02419531154128593,-0.2716256051128516,-0.31263407019349415,-0.35587706416065235,-0.5889564662805264,-0.5081247845778457,-0.7677304848269353,-0.6325756243771232,-0.13758618129871686,-0.12251062658277521,-0.2630351941116183,-0.6106871718690783,-0.6605775636973814,train,2.854311199207136,1
9,0.026038257855255036,0.22960008314902994,-0.31509843482255734,-0.5509346509322135,-0.05033241226020907,0.22570860642303772,0.029147385368333556,-0.6253824888754522,0.10998988299969711,-0.02472567785851003,-0.38186966819690255,-0.4322228041121718,-0.8710026709656691,-0.8871514467141371,-0.10263016400501122,-0.6227633999515867,-0.6113470405234651,-0.16566708287791776,-0.3257568862800944,-0.22007687705580822,-0.22252773445451599,-0.7348228932361002,-0.6941087160351914,-0.7632789174582626,-0.25849229263449786,-0.4459474840426015,0.17026249152507086,0.08523868937111029,-0.8946486441668169,-0.35450847304743194,-0.47421786424214707,-0.46840682663039857,-0.3505445813490293,-0.6276880165099628,-0.6959340618255386,-0.7125143540467432,-0.7309183072770147,-0.3337683001491717,0.011999300913908023,-0.266391079831395,-0.3190815096796395,-0.341756399532293,-0.568104120463136,-0.4953533503346742,-0.7607476876392802,-0.6267086458417069,-0.1489116726162078,-0.12538929959039566,-0.26221328572348207,-0.6111212378543365,-0.6431990234094569,train,3.211100099108028,1
10,0.03590321457516079,0.23793890846805857,-0.3135403354303809,-0.5486348070771226,-0.06883971206786216,0.2139982834401669,0.023375668657015472,-0.6280885792268696,0.12116062957316881,-0.019078147096229292,-0.38419778403490834,-0.42870445202607343,-0.856681573627594,-0.8905840131912591,-0.10220089925543901,-0.6226943103877537,-0.6162049904807829,-0.16469520688997216,-0.3257111560539837,-0.2255513680238286,-0.2028470837349965,-0.7331586454108799,-0.6911318538680007,-0.7596591728423862,-0.25997229774309605,-0.44622876531645067,0.16429959023914872,0.07678532401000421,-0.8937347017438337,-0.36270165486781314,-0.462702585362695,-0.4618990035419327,-0.3422725603140683,-0.6411601065289112,-0.6898419574694902,-0.7246002930640193,-0.7492436219554531,-0.32693760120917176,0.0091863207612706,-0.261145233049556,-0.3289688773971718,-0.3473350111156146,-0.5684865645680199,-0.48331655934048157,-0.75590411622185,-0.6197399948328485,-0.15454958869925287,-0.12130903665394437,-0.25653804570048555,-0.6226570107374325,-0.6437034243177024,train,3.56788899900892,1
11,0.03345255887534407,0.23313316181618696,-0.3080203327497758,-0.5470271716872215,-0.07186090574000098,0.211366507243647,0.022147840986400602,-0.6218109540225026,0.12272804525540681,-0.029208083908231805,-0.37752879595546923,-0.4229609019933816,-0.8399590785735771,-0.8805262576621725,-0.10397371897130801,-0.6182586533287001,-0.6077161430081612,-0.15707606704988886,-0.31997195584505506,-0.23380365220857763,-0.20941115926749418,-0.7372753201054765,-0.6846395004308692,-0.7535192058905049,-0.25944415464797455,-0.43887182709266204,0.15967410244356858,0.06361377220826936,-0.8907507723172547,-0.36143357792940467,-0.4562353029157392,-0.45900410161627564,-0.34256440045263875,-0.6419236959704618,-0.6826951828829027,-0.7231799260347754,-0.7560552533040893,-0.31951082747916804,0.01141343976946868,-0.266809488462735,-0.33007310504029536,-0.34747414828173784,-0.5585122745757427,-0.4807640857712979,-0.7484733277940094,-0.620339445369914,-0.16239389494519585,-0.1255772013592798,-0.26211370058555783,-0.617778733633257,-0.6427335424764744,train,3.924677898909812,1
