,AIBL,AIBR,ALA,ALNL,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,AWCL,DA1,DA9,DB1,DB2,DB7,DVA,DVC,PDA,PHAL,PHAR,RIBL,RIBR,RID,RIML,RIMR,RIS,RMED,RMEV,SABVL,SABVR,SIADL,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYVL,URYVR,VA1,VA12,VB1,VD13,train_test_label,time_in_seconds,tau
0,0.08303857056010835,0.008369614065997316,-0.09411340285498547,0.008437850153676943,-0.12218815311360548,0.06477566725618505,0.2360857987272784,0.178100726474165,-0.30098557960536376,-0.2778648056350069,-0.020476959536874728,0.06459446841401392,-0.18719312891608852,-0.09915527073777251,0.04545718778284762,-0.005844172418346755,-0.06855049365707447,-0.14133086313988272,-0.28979884681048995,-0.293097636696076,-0.3949890590248047,-0.17775599534869452,-0.25385311168524954,-0.21871227573303095,-0.14692596845629707,-0.1753572078930523,-0.3083671062986862,-0.2888183752911448,0.03715780999101792,0.12971182758216604,-0.05567315312820566,-0.3925744418428488,-0.34871892431977136,-0.01062924762044156,-0.019301356517368612,-0.24026979904424497,-0.29572323204564,-0.1891487095263527,-0.2772663545071299,-0.144438830207612,-0.20916094705731866,-0.1239546882227319,-0.13132024054262864,0.03387233566873904,-0.042984201833084865,-0.23866949080943423,-0.32914276239060103,-0.028571170878337812,train,0.0,1
1,0.19991820296715562,0.12275658255575767,-0.09556271443516515,1.612812486545545e-05,-0.11515360758829186,0.09639053660361113,0.36972590813944295,0.31821585529110785,-0.3916923208616205,-0.3403257029885355,0.07029215176219747,0.13972894227641647,-0.22739288816787473,-0.154960124659651,0.04932639711678291,0.018198349544332443,-0.08153286997475312,-0.1867054888341546,-0.38142488281153963,-0.3692189501307612,-0.521988127073964,-0.19796187605937532,-0.3179929440560667,-0.2693513509676322,-0.19738170230427407,-0.24338676860275335,-0.4602236591670568,-0.4210856714144905,0.10879495277127191,0.2469657632042978,-0.07853626522446629,-0.5126089179239347,-0.4724964773401308,0.010628291107347441,0.015251653232038212,-0.35196910419564725,-0.3826423454573512,-0.2383020316825583,-0.31801258065461924,-0.24778838660216798,-0.2472457654225673,-0.14256771007479405,-0.12563199686649748,0.047357408198826736,-0.037055843710558284,-0.3025858561269871,-0.41665571037582605,-0.020882276604680547,train,0.2617547261269995,1
2,0.2703986768679964,0.18250078424245025,-0.10203096186797779,-0.010110092966980948,-0.09618756913571061,0.1194044901618421,0.44785607602773375,0.39978091858577314,-0.45560123431855726,-0.3819724631312409,0.12760375088786322,0.18571241662301713,-0.2464094562623967,-0.1785341365500022,0.04922321739163969,0.035057005504918706,-0.09285399614669564,-0.20960933719770633,-0.42437834963818255,-0.3991623707603756,-0.5951565150198624,-0.20558170217672117,-0.3711754608166918,-0.2993275073198592,-0.220055319127584,-0.2867917720914563,-0.538092941289815,-0.4847187710095823,0.15182988377320086,0.311151919272109,-0.09430281579414271,-0.5790711380233032,-0.5373730995527549,0.028717308001641344,0.04343451650532083,-0.407833451502768,-0.42995013867751364,-0.2761901079285344,-0.3404935194626414,-0.29720907904509514,-0.25982367669329154,-0.1475226204202774,-0.12596694431824174,0.054404794327713626,-0.036618247761408006,-0.3362475097066384,-0.4689483091017799,-0.015214415215547547,train,0.523509452253999,1
3,0.31692066447883016,0.21833941227621956,-0.11895622472888395,-0.013617114229788965,-0.09060976936880034,0.13010114543754553,0.4797131133457472,0.4387884698475192,-0.49077539474075366,-0.42194469512759925,0.14596463953781438,0.19837506119220816,-0.2609035649162105,-0.19878685819149908,0.036141257476675695,0.03270382786714415,-0.11066127679146986,-0.23380117279258666,-0.4471803342778954,-0.4146542800449827,-0.6423712847622435,-0.21829870681597052,-0.3995388551184949,-0.32299654568137004,-0.24313164687623834,-0.316220089741124,-0.5963895824479774,-0.529648020357686,0.165467160501397,0.3382827735047514,-0.11572663032157082,-0.6252450013055993,-0.5840703163165573,0.03176171237231971,0.05646495556744349,-0.4485759937368055,-0.46868560855531854,-0.29905954578489624,-0.35154284076692943,-0.34229018129654637,-0.2895965957174264,-0.16002347401796213,-0.12594656433683263,0.05558341363927574,-0.03860563791260422,-0.3670566881911813,-0.5098027224878299,-0.02127144947147705,train,0.7852641783809985,1
4,0.33043710433995027,0.22916336917539393,-0.1296285573222827,-0.016196583398013914,-0.08479654052151699,0.1357348930415375,0.4948729145569074,0.45313639189706845,-0.5168826141833434,-0.4367459158263039,0.16318509048935656,0.2052048845856395,-0.26264642708538866,-0.21173064993908036,0.030817274137113954,0.023143937215705068,-0.11866880685609373,-0.24848521268035015,-0.45850842709760237,-0.422865170913955,-0.6617066621426222,-0.22626631499887612,-0.4141879656080731,-0.33456479001039463,-0.26230017334263095,-0.3294796712460937,-0.6189127438763466,-0.5568496331210618,0.17465511531683306,0.34806256967493204,-0.12737712309126295,-0.6450957780616332,-0.6139595126689413,0.02964347180236123,0.06100607359121654,-0.4653833870770382,-0.47858869288274586,-0.3166282162747901,-0.35806695105661973,-0.3637823285171191,-0.3083201920713261,-0.16419939838701084,-0.13026337933300938,0.05169974410261392,-0.047872722813312965,-0.3861576094272084,-0.5305874735294428,-0.02819448838360301,train,1.047018904507998,1
5,0.3483962254409088,0.24213630110710255,-0.13796456459540496,-0.019676194232320712,-0.08587062138743976,0.1345371107083809,0.506755067347715,0.46537890942538174,-0.5324478473857255,-0.4581477963966375,0.16300699879364752,0.2013587554928778,-0.2766488625326742,-0.22214804184118705,0.022846621330618575,0.015021518820554303,-0.13149204538886866,-0.2657190282721106,-0.46813063612121775,-0.43338992619318545,-0.6838106793150663,-0.22801003469127254,-0.43364312826833656,-0.34743705525884605,-0.2660956251965232,-0.34672530975987104,-0.6463085036343967,-0.5714227630537966,0.1778401680196486,0.3565243074480055,-0.13791530942761493,-0.6608895851656917,-0.6302406001971583,0.03531322639965282,0.0634123049523801,-0.4819753153059857,-0.5023880088628467,-0.32702705173094926,-0.3623490143942107,-0.3881903898741843,-0.32444862482302445,-0.16879008798677814,-0.1307220431890965,0.0508853165275117,-0.04820786893056844,-0.39900848780564546,-0.5478817072299695,-0.02686462197092916,train,1.3087736306349975,1
6,0.3618567953779123,0.24766204051142915,-0.14254579525238992,-0.02883819030406451,-0.08142849141342717,0.13673191488399458,0.5204891729968458,0.4845357163267525,-0.5527665414275086,-0.471775412657676,0.1738978021806368,0.20166642756635184,-0.2860789022425525,-0.23695077402507572,0.01971283413047517,0.004397605613015443,-0.13821608156884607,-0.2806476409489981,-0.48419056031818875,-0.4457454505376081,-0.6981756090528798,-0.22854759317637538,-0.44621044090600187,-0.3527814123943603,-0.27831411162682645,-0.36313255229073105,-0.6676404966506831,-0.5824067478581123,0.19114446641234137,0.3661446795516506,-0.14569280175107696,-0.6768489708959661,-0.6492343937647557,0.045343552967330024,0.06065835183691501,-0.4910520425047232,-0.5141030071134622,-0.34504070036238654,-0.36796183623982914,-0.39989348103854677,-0.3374666786452306,-0.17175207317218003,-0.12917315015075384,0.05125627379626842,-0.04454720943632935,-0.4082277623159172,-0.5658944533086196,-0.02669530943077432,train,1.570528356761997,1
7,0.3739618932497703,0.24819358368883992,-0.1479972967948149,-0.039058799429007,-0.0792645108887315,0.13320110532877621,0.5180494352133495,0.4855367497273789,-0.5685581864143316,-0.4891521693733575,0.17995084361051808,0.18805931883377297,-0.2940836999322044,-0.2555215735166528,0.01706768856977792,-0.011940587918977105,-0.14783725740464734,-0.2974685214451035,-0.5004051528827554,-0.46326323382298007,-0.712796853390135,-0.2411986575370188,-0.4517217085951884,-0.36770139081724684,-0.2970778197543971,-0.38456679100463503,-0.694912137232548,-0.6027904357925945,0.18616351167744985,0.3598036985731867,-0.16395125506654146,-0.6966936740079603,-0.6785320682527178,0.03705020463070587,0.05851815113759984,-0.5057316937418055,-0.5271979728298986,-0.35942914736355425,-0.3757194329073081,-0.4226911539715532,-0.37282360284650773,-0.1828395767673291,-0.133698517419375,0.04106169854016828,-0.05036725050229145,-0.42544470675241297,-0.5916389417701817,-0.04073909350230033,train,1.8322830828889967,1
8,0.3832707779504642,0.24588426992827578,-0.1557569040106624,-0.0455784876560584,-0.08114782175281755,0.13057126128263463,0.5163278740243576,0.49144624784299673,-0.5841417449686392,-0.5018270986536151,0.18076759956974872,0.18159675065934905,-0.29859375624599616,-0.2685594304050642,0.011699547979429632,-0.02326812793801015,-0.15822348145965054,-0.31079785510631275,-0.5152382488599697,-0.4736185553013115,-0.7210539748609134,-0.25000131775237816,-0.45729975539740403,-0.3698281329353035,-0.3111074263448046,-0.4058100736963153,-0.7119950085626638,-0.6195173594271796,0.18892630097092242,0.36280167555333853,-0.17935014385106207,-0.7093049092476656,-0.699234387329408,0.037853689978902545,0.05451255501105799,-0.5108646064544511,-0.5354359582567256,-0.37627771419309386,-0.3835262797348967,-0.4347059639026987,-0.3870492034748301,-0.1924149839294429,-0.13656044053577848,0.03257916619308977,-0.05600359056180882,-0.4384934389368288,-0.6112825499196641,-0.046151238321723145,train,2.094037809015996,1
9,0.38819924232732833,0.24659343087420693,-0.16019536163832868,-0.04914036854151517,-0.07898867408873317,0.12694116341870706,0.5205958389331419,0.4946635997356521,-0.5943782443571465,-0.5104058474210489,0.18218487568484568,0.17795255570144725,-0.3008267719971212,-0.2812336029941924,0.014322207255069674,-0.028324574714092353,-0.16504389340098558,-0.3202885687313082,-0.5288727177785281,-0.48118500256656715,-0.729183321677091,-0.2585805982348742,-0.458837249223143,-0.37647944263524913,-0.32454049718662303,-0.41410268803188005,-0.7240729463392284,-0.6327037104332288,0.18950374849702986,0.3652083394458416,-0.18490944014739175,-0.7184904735589916,-0.7102953997789002,0.03626195740370448,0.051426001231703614,-0.5208289044371971,-0.5400643344958083,-0.38634840284649574,-0.39294934563720796,-0.4480598058672857,-0.40298210676322266,-0.2018213317444103,-0.13557239311296046,0.028310118206423315,-0.057405349752963665,-0.44878085293477765,-0.6220603793574322,-0.05100635899305558,train,2.355792535142996,1
