,ADAL,ADEL,ADLL,AIBL,AIBR,AINL,AIYL,AIYR,AIZL,ASEL,ASER,ASGL,ASHL,ASHR,ASIL,AUAL,AVAL,AVDL,AVEL,AVER,AVHL,AVJL,AVJR,AWAL,AWAR,AWBL,AWCL,CEPDL,CEPDR,CEPVL,CEPVR,FLPL,I1L,I1R,I2L,I3,IL1DL,IL1L,IL1R,IL2DL,IL2L,IL2R,IL2VL,IL2VR,M1,M3L,M3R,M4,MCL,MI,NSML,NSMR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,RIAL,RIBL,RICL,RIH,RIML,RIMR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDVL,RMDVR,RMED,RMEL,RMER,RMFL,SAAVL,SAAVR,SMBDL,SMBDR,SMBVL,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URXL,URXR,URYDL,URYVL,train_test_label,time_in_seconds,tau
0,1.0,-0.7963760106374218,-0.635638588084363,0.039244186621314237,-0.015194153475631245,0.7343858367685123,-0.7675254396748007,-0.7452590860244636,-0.08709940334668476,-0.16927486285861204,0.6204693014949756,-0.22794191265249508,0.9999999999999998,-0.20672058884979028,-0.20920574016707771,0.10446498205693144,0.26824501932800726,-0.3168099799226667,-0.09822715815838512,-0.07800625163673769,1.0,0.3446215375171593,-0.7586574023254165,1.0,0.9385974991451744,0.7446154709563293,-0.6786253318620252,0.4419851571046327,-0.09988164689058454,-0.08693206533547082,0.1030121291491084,-0.3175319450933878,-0.7197058211523832,-0.35604612357080456,0.7020888768923306,0.19001577487183674,-0.23377598485285023,-0.617742181270408,-0.10621221648476475,-0.6786542206600222,-0.872502759826985,0.04767912834413135,-0.44661900946671396,-0.25807791968348637,-0.30068619681968345,-0.8144726678472454,-0.8162340158211839,-0.3381384393940642,-0.8976860371514359,-0.7832072675897286,-0.8394963562578182,-0.9660043362248558,0.6542838097115,0.6845042587831793,0.47776687461620826,0.5219426282768636,0.3667192057818669,0.4607579290358714,0.2779973583581201,0.6681835914363599,-0.7748609535533331,-0.43477786636528415,-0.2658552784949655,-0.19926238406634478,-0.20514353477109215,-0.15383950463022167,0.14717346063460912,0.31664032955884647,0.8148597976597296,-0.049877938025488566,0.2600899350924575,0.3034377006529021,-0.2417826952599198,0.8379040806771996,0.4949583846213548,-0.3076344940807134,-0.5059002301957853,0.2067664431512457,-0.2697743308722589,-0.2706024658352708,-0.24941862436297701,-0.14182933229906802,-0.0824518946342514,0.12447666523085865,-0.789780687407692,-0.3465701380432835,-0.29701302107927585,0.7323032322136278,0.6887832353012759,train,0.0,1
1,0.9582445815739464,-0.816177520082933,-0.6201227077308451,-0.021602790422198703,-0.15879269547338382,0.5455491551338074,-0.8059218338872892,-0.7439582141645504,-0.22388564794380272,-0.26300823511961346,0.5061846591927395,-0.05066260686668822,0.8185584931245986,-0.45814928697368007,-0.20903529021348288,-0.019833584779898494,0.08205083799246138,-0.39626792461810956,-0.19097288422175263,-0.10889737458832571,0.9331444495581733,0.21442726746717566,-0.748670204458188,0.9129158412859821,0.9389457648282227,0.6517227612193734,-0.7271920804870133,0.5101329022743339,-0.25516088335098486,-0.23291286769829567,0.17556099989215168,-0.5009382836309941,-0.6985353563925807,-0.3558656794604773,0.4762318690047014,0.10389336774169511,-0.39329019767652174,-0.6087878185626028,0.006334975162745282,-0.7250307103377351,-0.9215963860471543,0.15586362056440461,-0.511621899416027,-0.2190275874523151,-0.3943538106160652,-0.8945824306213609,-0.7958376195127829,-0.39261912458884163,-0.8943533892103311,-0.8287666154844054,-0.8936540763510811,-0.9659471969135272,0.4834414449027955,0.642555736071512,0.2452624479233716,0.11169319019075186,0.11297288373481318,0.21351690642062193,0.03790546819448881,0.6911165074357637,-0.7360242219116166,-0.4346366908272663,-0.39764216554826826,-0.2626179173331893,-0.24529662201250502,-0.25347357336205567,0.0659948625315141,0.3456109627565538,0.6048629595360748,-0.27349532361400053,0.19588403787046493,0.21769806338974607,-0.40703980536102913,1.0000000000000004,0.27239492640373797,-0.40083191943342333,-0.6691257572561532,0.035465663705910755,-0.26750761199108,-0.1888486196404664,-0.3323668725917255,-0.26129659572900876,-0.2875875056498447,0.22182085239978488,-0.8788312170212915,-0.32457080419598183,-0.3973143676995208,0.56420840965697,0.3526842992402395,train,0.6159284552741155,1
2,0.9684512840351385,-0.7716772535909319,-0.7056106604352493,-0.0761668513260485,-0.21350764946055878,0.5845657627991354,-0.8010005407977363,-0.8315400176487207,-0.2993371268882923,-0.36655844604759236,0.12596056130188948,0.10650900209400227,0.6230101432339459,-0.4527715114321593,-0.3455460098051746,0.030691265508678178,0.01806199259212038,-0.5159521925570654,-0.22537052012591663,-0.18036092603269704,0.5344466180195946,0.06628646686760842,-0.7400395488798889,0.8170273534033998,0.8463236442850086,0.6865102643292189,-0.7509754088389345,-0.010935551683459277,-0.12469235182828031,-0.24246548195472073,-0.043050835450605396,-0.5965456563710676,-0.6913781976559452,-0.39776886246460874,0.5492790327650916,0.13933596794272307,-0.4584236057530148,-0.5361792154727355,0.09563476059837939,-0.7856652158756716,-0.9000657399999256,-0.6531413585971492,-0.5687149914221762,-0.26681721092698774,-0.4164603300762535,-0.86070233170107,-0.8046100275503171,-0.3221313788581327,-0.8910593996855618,-0.49276369282356913,-0.8654616838959761,-0.8976657087306423,0.3082755354338267,0.36954437102661153,0.07524895779811147,-0.06612247786377279,-0.1252106996432376,0.08406104199515485,-0.008514934188093015,0.7122132462538953,-0.930229114618087,-0.4921577868931154,-0.48644933900671006,-0.32855246482431266,-0.34258239279955705,-0.2796453920422014,0.05534405878305604,0.2631942406456471,0.480613255832679,-0.1783456608407108,0.01278505886765302,0.20103620332123961,-0.517650809047467,0.9415033100004861,0.12202287074913398,-0.4873749573917612,-0.6492617893980044,-0.07382943133294617,-0.298933750945491,-0.17347796477680677,-0.34374006873382457,-0.09634006627268321,-0.392537353165614,0.05213751490953933,-0.9388482743522614,-0.4529271504892718,-0.422474697261114,0.5696310400584346,0.44331284389643,train,1.215947140364733,1
3,0.7836961435491299,-0.8078501731226593,-0.6719917149099247,-0.20592859158953303,-0.15223641337113403,0.5363783225704672,-0.7599062897665021,-0.8000617085926548,-0.4930021791477186,-0.47625049056565816,0.2694495170339639,0.19908321168655352,0.5813844798315291,-0.3164858038428773,-0.3878860381898228,-0.038731628090241,-0.038152562665739076,-0.6305583590813058,-0.3037859480943963,-0.01863150487371601,0.7287727650859779,0.36586980413772086,-0.7317277513196274,0.710939118208024,0.8557103516950708,0.49730524758602557,-0.816774063673751,0.09042434807940891,-0.2682077961906184,-0.20100100281140243,-0.0726789251019817,-0.6278353968139752,-0.6843035189987805,-0.27721055736229183,0.5426106119648018,0.11452763215723394,-0.5349239467686133,-0.6229841304046962,0.12179723532026121,-0.6945002735893717,-0.8795296804424788,-0.07841383089542786,-0.5069113409424726,-0.3173322867220447,-0.07592310335318797,-0.08376999336586954,0.0893743036662662,-0.24785701183200115,-0.9288606309149501,-0.16006746174971187,-0.8740639939180462,-0.8487364035761987,0.23939758893148966,0.30566979685838414,-0.1458897513915023,-0.2595797867234839,-0.23537443828539728,-0.06540134444789847,-0.033656153287706214,0.7252093619293225,-0.5962682481998414,-0.5506580033601558,-0.5194921693928433,-0.3887409899447817,-0.428418041300174,-0.4615243338382762,-0.1220567689685661,0.117013369350913,0.26764682738777923,-0.2429303827059417,-0.28992239979303824,0.16670019211386133,-0.599491168848814,0.6967527627587686,0.1628583474917571,-0.5785418720545648,-0.496986500696767,0.06962505875896063,0.07559153226248871,-0.3687206851363156,-0.2471777985992636,0.05012115171957898,-0.49560088037259065,-0.04036012021377133,-0.9527656264622909,-0.37486576931846627,-0.7135985664124527,0.33217084311489975,0.1763314005644283,train,1.8159660189121496,1
4,0.7585495767731101,-0.80098384931443,-0.7630343374635317,-0.34659023793446475,-0.31562398365405353,0.5168047436495562,-0.7933538455472778,-0.8573094066744729,-0.43870686302403383,-0.5722958877089455,0.13221460603775514,-0.13083664415043383,0.6908218533321941,-0.5109597452145138,-0.3780984996024547,-0.02423330389922773,-0.17888791204194932,-0.5969764350915572,-0.3756583601897354,-0.21861598774694735,0.7286226947138252,0.12467620036110727,-0.7812340190664663,0.712051899326795,1.0000000000000002,0.5565121527913071,-0.8555772773912811,-0.2856930402859197,-0.45340883178929126,-0.305701390556941,-0.1474980310322791,-0.5983841654281616,-0.6773098553433203,-0.4975759481964164,0.5370255005555529,0.061453540137761165,-0.5955787363637588,-0.7486670101230373,0.0644805980367591,-0.816729018299421,-0.9077899346304104,-0.5284072367195247,-0.543155458895723,-0.40565189330144835,-0.22062819974303127,-0.28992395480154887,-0.45061333569125406,-0.40346117854768593,-0.8345850479072038,-0.4258216071696438,-0.8822442299829099,-0.9021115753545138,-0.01130719780955003,0.043523925438530675,-0.28966370118239637,-0.36071556560719575,-0.3342376656771371,-0.24442205380681314,0.08638806957117406,0.8172556543943292,-0.6167411326955528,-0.6101620542164113,-0.5529633992125296,-0.4335946831024786,-0.42026070522496484,-0.5328140763811112,0.10455445274576025,0.04381883825105515,0.21909187055264145,-0.25571731895136085,-0.3958962642163739,0.3779598957244432,-0.5811716608231696,0.6522364621384678,0.09535219829442543,-0.49370301111774006,-0.5345795291001543,0.0030210235021363996,0.10986102692811928,-0.30238781517917657,-0.17247144089159616,0.012030325334193126,-0.5497388612632182,-0.11794824139766025,-0.9504389384921448,-0.3500409601206398,-0.4900109574819975,0.1720612552346168,0.11938252128032212,train,2.4159848494582548,1
5,0.718370638119405,-0.8129044291541292,-0.7634452569227176,-0.4235430460557247,-0.3602672746445206,0.4382397577288466,-0.7406112717575176,-0.8413316937711646,-0.5055487166558579,-0.6218408149228878,0.129829008607939,-0.28414201875626977,0.4644574655910696,-0.7259708880679066,-0.41160747333932923,0.215704974247382,-0.19177674776734155,-0.6956368231045236,-0.4221425166624013,-0.2605371321173766,0.776912147100393,-0.004421056844947202,-0.7454278551309159,0.713129406670495,0.8300985430215102,0.4784666639290991,-0.8722738142328875,-0.3072769814868721,-0.3483986479260621,-0.34528890546480495,-0.19622485038167303,-0.6592675564695472,-0.6703957760919006,-0.4227200175311203,0.4849722899445952,0.08013237063926071,-0.622785686345102,-0.7794666631085914,-0.0025586854791188607,-0.8156808159359124,-0.9137557838948702,-0.3992643405129982,-0.5781325353782029,-0.4226882020197228,-0.2743501391955647,-0.47769945371105504,-0.5053250855338084,-0.4646928434217844,-0.837718390391553,-0.5514175370989084,-0.891276249337274,-0.9474000459509173,-0.09723760948422555,0.027942445505180435,-0.384861039219634,-0.4611194236405559,-0.3847045064328197,-0.34259049486348947,0.14220183333330239,0.8618540205917458,-0.5428513944348299,-0.6706954921014697,-0.5859012670160222,-0.4613347059734142,-0.4590509532419924,-0.544774196414393,0.0009320649359938482,-0.019298147994312398,0.06382453145286315,-0.22600160671164682,-0.4423215610352267,0.43078072877981644,-0.6043093055248989,0.550648456627747,-0.07605729003343065,-0.4743485697600178,-0.5055936393997782,0.0378144062216923,0.23667977631901738,-0.4100124464499808,-0.21180674991123727,0.06141153036278357,-0.5891195852581922,-0.16046451409769902,-0.9483123776314796,-0.39938779499096033,-0.4902050671931566,0.19552658263457445,0.022023371260966984,train,3.0235040224033582,1
6,0.670895667911771,-0.8249487034034098,-0.7639510514432769,-0.5056672244809023,-0.39928869499764685,0.35131564081434075,-0.6964433452734978,-0.8275802590237895,-0.5861275588236827,-0.6758214738581776,0.12717651410216235,-0.4381242213851564,0.21952196494877607,-0.913378246043338,-0.4506142917969448,0.4728318031015575,-0.2044784608128527,-0.7967157868960619,-0.46276782898164015,-0.29849806266919465,0.8255677797211649,-0.1331051870604063,-0.7128600675081903,0.7141740034415349,0.6756274074586759,0.38726400669122163,-0.88942704371661,-0.33058410323633947,-0.2208143565355889,-0.39327661225939403,-0.25823907686173775,-0.7207131643153362,-0.6635598841185418,-0.33278592354063985,0.4340493154471574,0.09874553305741207,-0.6520159802948595,-0.8133076603098081,-0.08105203690761931,-0.8146285864218726,-0.9192405066533678,-0.2770212656126503,-0.6119081954404293,-0.4400001595951619,-0.3512292324390399,-0.6686807372503186,-0.5685935814101384,-0.534707906394926,-0.8407967543064336,-0.692577071798163,-0.9012981819748876,-0.9856373231079121,-0.18890272576555822,0.01223941026727382,-0.4941568971748249,-0.5524112194960135,-0.43507872844277307,-0.46630654720299525,0.20519217142160695,0.9074452280348226,-0.4784334500172176,-0.7322847441846223,-0.6256860776116354,-0.49498197117332454,-0.5069622739602959,-0.5568123330236582,-0.09529876696548656,-0.07727216329972597,-0.07973191725271,-0.19389861321545876,-0.49067672042485455,0.47988497685524,-0.6262485776560156,0.44628903484686555,-0.21522394301082937,-0.4546630927230444,-0.47356052039353724,0.06915969291213409,0.36417857103115114,-0.5047319879585228,-0.24601286448700788,0.11752146774028693,-0.6347911582117671,-0.20606660110528985,-0.9463599408951554,-0.4494161166066253,-0.4904225503943518,0.22001839281091762,-0.06790487474162643,train,3.616022728729149,1
7,0.6139628613612107,-0.7916423087757931,-0.6052401441893561,-0.5933278107787855,-0.48865929053082624,0.41754756338567134,-0.7190458234680647,-0.8416261849373009,-0.6886004415755043,-0.7659701163421127,-0.21210888070078826,-0.5533209637461091,0.5501555893488119,-0.8770168391131442,-0.26789659995752513,0.4819364710960179,-0.2407532900349607,-0.7073145197529374,-0.4999960186932676,-0.3252257747240317,0.6831479904127886,-0.04239925334354577,-0.7722853486782578,0.569372014483863,0.6982574848481475,0.15224318857679786,-0.9453725340692621,-0.16202416488947913,-0.02744149598641199,-0.27623184074907225,-0.22637835972850717,-0.5171089305451577,-0.683750848659442,-0.1064660771789181,0.5629583942719112,0.18655367476628038,-0.4690885990886413,-0.7912774798199312,0.07254446303970807,-0.8542238940178167,-0.8629655860287193,-0.41396136540426565,-0.6660031532309268,-0.33106198807594467,-0.3228233266128593,-0.47196622182567394,-0.2847074898983859,-0.3006479297005301,-0.690363860095682,-0.7331663004470658,-0.8207508018148036,-0.8556250320095904,-0.06604272485885576,0.041817750339813164,0.24601756169354627,-0.4249519775752766,-0.17694045638348177,-0.2685752101963046,0.12289855758287649,0.7275213885650782,-0.48407399849469734,-0.6484699823262811,-0.5907964866509184,-0.5100072832691195,-0.5597142771463732,-0.5506230856829318,-0.10087678108013165,-0.07623823922228845,0.0826864712508879,0.01697402636777845,-0.42041266358214524,0.5030894347827015,-0.49603576563962215,0.5231313639072686,-0.18741041441730744,-0.41280592032301167,-0.5552893379361274,0.09754947528192459,0.46956612536021347,-0.5860279094905373,-0.3178761349170396,0.18184223080945738,-0.5565523304654093,-0.11746171820298978,-0.9935834481850527,-0.4359898934447479,-0.4943974067071897,0.03796532434359001,-0.10669460425956956,train,4.231951063275119,1
8,0.5863868034395314,-0.785008657356268,-0.6121836457791976,-0.5890078911467781,-0.47424638814432063,0.4008057974042676,-0.7699419367260676,-0.8285563084737254,-0.6813796008528135,-0.6683465901286865,-0.05561292864997269,-0.633952292883218,0.5779980406854373,-0.8673560734499023,-0.4141600745647006,0.2058502577739545,-0.2739901203607944,-0.6660410110160266,-0.4747138522252814,-0.44519507437891126,0.558255150384829,-0.10423879952748383,-0.7981519117638425,0.44721565142722053,0.6041744827914213,0.1691199992415846,-0.8706959877302765,0.12210551722614671,-0.15273291921836307,-0.22847015371643264,-0.04489005352411546,-0.5285538120934985,-0.5846635478347786,-0.3934753763880465,0.26062256161159736,0.17665512857533394,-0.45016093746349606,-0.7384764137103252,0.07178602761787567,-0.7359340094053771,-0.9012708966852658,0.051071510173284596,-0.613706270821438,-0.38685452584388047,-0.2815349013335191,-0.4887986180239128,-0.45647379699697366,-0.2546192697559838,-0.6302549072143429,-0.7765356357489239,-0.7490144188441852,-0.8940766848033053,0.03344341488109137,0.12964290139747892,0.3448460314737476,-0.45181791902971413,-0.15398721840039475,-0.2519791296196088,0.2671576669125595,0.7245111169251954,-0.41429277950440535,-0.6640609750067638,-0.6622357115102709,-0.5318230524476808,-0.5482256712776195,-0.5992409186348017,-0.05740934578262036,0.3053300254608802,0.07801685614171294,-0.04024186758917958,-0.35517706982468567,0.5285796764496518,-0.30672276226225015,0.5062514971693792,-0.051653391727775055,-0.4626341539258667,-0.47802435205490945,0.3138331598442823,0.37033972870846066,-0.5926464800435184,-0.43505265078277966,0.18677742371430694,-0.4649099832001793,-0.13491811456943736,-0.8471504286433493,-0.42861466351532584,-0.3980930883108942,0.14196178033043827,0.06833095804085754,train,4.841060917820869,1
9,0.651160480054989,-0.8133199205387656,-0.7829639682236608,-0.5880478977291961,-0.34989124907435265,0.2741010214965789,-0.705609296863929,-0.8138536602680595,-0.6840130138623435,-0.7203618205182505,-0.4411091654712299,-0.6271618744141098,0.45730055955532456,-0.7286912668085406,-0.5629238177308493,-0.031264493042146846,-0.3120886647525827,-0.6213826084282972,-0.37734365547197624,-0.41172747989488,0.27751865933039976,0.12753148922741886,-0.7583003154808243,0.398579835538478,0.32982686196898836,0.1794280706258451,-0.8050916094106445,-0.28945104683989564,-0.012370017100619357,-0.03034926222645984,-0.07830020441037222,-0.6199959419095367,-0.7095114841587329,-0.4688063862842642,0.09022090656571602,0.025861742664215814,-0.41286440511760336,-0.6106381584681436,-0.09163202307463747,-0.7464941742524996,-0.8587147008388849,-0.6772108984199326,-0.6189510553019594,-0.783168212835949,-0.4447524396456052,-0.6024844830191963,-0.6225655821862943,-0.34029981800312437,-0.7312532461060562,-0.8229790134726986,-0.9339650871246374,-0.9400869060859252,0.14333681867155956,0.24206309934121983,0.513968010426125,-0.4827861743300863,0.054379327195063665,-0.2911446018335937,-0.2792508560157261,0.3296845086293876,-0.8049704407172911,-0.6673728784427221,-0.68378290103437,-0.5099154030529556,-0.6383514528970001,-0.6538487140086403,0.20042405930615925,0.39195080593779874,0.12323735910651523,-0.1880259198474954,-0.3768927477707069,0.3977728381617742,-0.34412525749726774,0.2802626006864912,-0.0935493399120575,-0.5433795281785281,-0.5743604212800812,0.22881615928702237,0.36511626036941136,-0.5710425882775803,-0.2801747767566378,0.2502717021441061,-0.5327756903729866,-0.1174581495901943,-0.8873604793869345,-0.4020655571399516,0.12335198254322766,0.16368377453956162,0.22946456451254638,train,5.441079957821785,1
