,ADAL,ADEL,ADLL,AIBL,AIBR,AINL,AIYL,AIYR,AIZL,ASEL,ASER,ASGL,ASHL,ASHR,ASIL,AUAL,AVAL,AVDL,AVEL,AVER,AVHL,AVJL,AVJR,AWAL,AWAR,AWBL,AWCL,CEPDL,CEPDR,CEPVL,CEPVR,FLPL,I1L,I1R,I2L,I3,IL1DL,IL1L,IL1R,IL2DL,IL2L,IL2R,IL2VL,IL2VR,M1,M3L,M3R,M4,MCL,MI,NSML,NSMR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,RIAL,RIBL,RICL,RIH,RIML,RIMR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDVL,RMDVR,RMED,RMEL,RMER,RMFL,SAAVL,SAAVR,SMBDL,SMBDR,SMBVL,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URXL,URXR,URYDL,URYVL,train_test_label,time_in_seconds,tau
359,-0.2912783579650402,-0.6538395174362217,-0.6744004002350221,-0.36544029801587297,-0.32886815602998,-0.448451527012151,-0.4319019934276458,-0.48140199473597667,-0.29793968562101203,-0.6579003345098531,-0.5357228991263208,-0.5214402168652742,-0.4627087387587704,-0.7211378613341802,-0.4192134262512208,-0.26631934212888086,-0.4734783311278442,-0.3777311150066085,-0.3979268208680229,-0.4019236921330552,-0.5318633847656536,-0.444524061636923,-0.8325431181566022,-0.5595341513359946,-0.4536682898363323,-0.6146628424789219,-0.49211983497943657,-0.3372269108926919,-0.5540609673293828,-0.6276866216219225,-0.41395103489707075,-0.7652610507395734,-0.9302033427356247,-0.4915919581066852,-0.1326541631585665,-0.09332432254406495,-0.6668346561106071,-0.7205717994543981,-0.293918326820373,-0.37344568880477336,-0.8753677093047796,-0.33479877591326246,-0.6363894925233315,-0.4613239568674453,-0.8144881044418115,-0.811888867520416,-0.6167305526598579,-0.4814642334608109,-0.5541634049015669,-0.9146672482976479,-0.7451598323281716,-0.7611338922560571,-0.3938718564216096,-0.3798734062549679,-0.40275519956181766,-0.4663258409068219,-0.44837786346637903,-0.5004778638858572,-0.13991652187908077,-0.16613313231884952,-0.5307871271104451,-0.6567765562520675,-0.4017485556875043,-0.7242034793583508,-0.6060694580602201,-0.6410493696458625,-0.5957237319223305,-0.30105990025828366,-0.3284279186778747,-0.49636268207409195,-0.34565845953181507,-0.03424681377948406,-0.5416505535205057,-0.19418535161073605,-0.24665639816087806,-0.6902042491582017,-0.5155903305786392,-0.42747172393462135,-0.32808661187008786,-0.31998475681198923,-0.32140579942809044,-0.45499765451981733,-0.7496316076898164,-0.5736966132004028,-0.41966791503806355,-0.5628055996692599,-0.6379544813992502,-0.12060536026060346,-0.37052442642022504,train,215.9926909240021,1
360,-0.2946126693610492,-0.6457933873107025,-0.6802582485306278,-0.37494232684958795,-0.328697812556776,-0.45326887602062327,-0.42872314513671295,-0.48953577517620595,-0.2904743167126638,-0.660778656538693,-0.5177600493331456,-0.508171495550619,-0.46999724730438547,-0.7323652211167427,-0.4078518994896624,-0.2655261141694117,-0.46461691062235166,-0.3689075693224999,-0.38732849628719257,-0.4005404821650519,-0.5287227680874463,-0.4566940861640491,-0.8145747676883809,-0.5521075454155758,-0.4673713730830733,-0.6258173547027407,-0.49081003714730864,-0.3300470185949445,-0.5497055170090823,-0.6392522193951383,-0.4132714411947554,-0.7693551275696403,-0.9157989782735401,-0.48333769522657233,-0.12328295494536651,-0.0839046629287065,-0.67803819909545,-0.7315986328098153,-0.29612077198849446,-0.36884446147673594,-0.87862159379491,-0.33880631217285995,-0.6119455577890439,-0.45677172282061496,-0.8261667809972824,-0.8274608687124526,-0.6142912298810815,-0.4736423194247884,-0.5550904581982642,-0.9097137785220755,-0.7477543353091708,-0.7615749934859569,-0.40990692926656325,-0.3866748550302354,-0.4128637141720374,-0.4725360449957818,-0.44513711686006635,-0.5102369855263517,-0.14231752186288346,-0.1621849178247205,-0.5263863367907858,-0.6425725150962569,-0.3943909062720368,-0.7196362794315434,-0.6146744383839325,-0.6483825798642586,-0.5898889131197286,-0.3054158804625984,-0.3352190120888483,-0.4995269910882628,-0.3447511726393561,-0.044048893409228684,-0.5347680597279145,-0.2108254679194632,-0.2518913046781766,-0.6863745419816243,-0.5111537783214914,-0.4275712179146092,-0.3273422747055057,-0.32491823096945577,-0.30883603841734875,-0.45586590106480357,-0.743517726281582,-0.5758008625109614,-0.4167398477093145,-0.550952479653563,-0.6506045068092049,-0.12153677680754722,-0.3829177519208313,train,216.57270923680153,1
361,-0.3005640269395107,-0.6414026964975588,-0.695645124453211,-0.3860516329484316,-0.3351235756758061,-0.46242159015143147,-0.4142367511962613,-0.4877567772122892,-0.2852425720517525,-0.6549914511514863,-0.5209468275292718,-0.5013800461684594,-0.4669957538129797,-0.7333296373391212,-0.4107485854334344,-0.26231062970784363,-0.4847616234810228,-0.36376741274351887,-0.38372348326373507,-0.4197469473671729,-0.52587391100869,-0.4688047211899214,-0.809035488429939,-0.5554027063812156,-0.48076691654330717,-0.6304528258481439,-0.48913109313769687,-0.3232344779276123,-0.5493111884319224,-0.6386132558727904,-0.422108276867419,-0.7777870852484788,-0.9264956731927856,-0.48976020985234947,-0.11460373554711009,-0.07973623747617473,-0.6869507078326167,-0.740879369329604,-0.2986873454418971,-0.3715306072050347,-0.8913584412598068,-0.3349659335350185,-0.6064914757858189,-0.4635665335092679,-0.8192927990459191,-0.8363313480446292,-0.6081146804531263,-0.4804184400221992,-0.5526479972759683,-0.920302417688055,-0.7563155326467799,-0.7692956171809031,-0.41408856815723477,-0.3852331376155305,-0.4016366484966366,-0.4736368334196189,-0.46290516138963694,-0.5186584363793555,-0.15185126611822589,-0.17069674300942025,-0.5209228415587164,-0.654055520998779,-0.38778560799821477,-0.7420196700772324,-0.6455526398739112,-0.6621843918570094,-0.5933623424663861,-0.29221213104166194,-0.3410053448063656,-0.5017643918675676,-0.3465346008881265,-0.05544206705576048,-0.5436570038659176,-0.20494025229289609,-0.24283805359697702,-0.7074998819111584,-0.5210298141366336,-0.4321060398786782,-0.32906356847404467,-0.31758940329448637,-0.30064635130092265,-0.46094317201450946,-0.7616300614145844,-0.5881194415456451,-0.42049567650259356,-0.5528553582788731,-0.6698790024379707,-0.1206858601781005,-0.39982342814776295,train,217.172727941821,1
362,-0.3009708747664078,-0.6350586476032191,-0.6987707131483001,-0.40643884506526295,-0.33471061580051914,-0.4708292080164828,-0.40725283520990585,-0.4677804951104414,-0.2946154083547084,-0.6428608792555389,-0.5276822150522622,-0.4978734319532551,-0.4780619929181891,-0.7412813966642068,-0.3985980707170562,-0.2693213366796586,-0.48656855603517657,-0.35995089607469977,-0.3976080157003535,-0.4204527302097241,-0.5314274612702858,-0.46452785402279256,-0.8034251977067908,-0.5413025150270743,-0.48413837371990787,-0.622611089587232,-0.4909042475425297,-0.31353351252004297,-0.5473074897608642,-0.6166104699019384,-0.41224105460456645,-0.7750332798086925,-0.9214130940433262,-0.47865461541183574,-0.10156464460313319,-0.08103838821811128,-0.6835807488945935,-0.7464223206955336,-0.2960132919833952,-0.3783822448876436,-0.8878645975234412,-0.32974789604631827,-0.5900446242782614,-0.4520589468019537,-0.8001388731689993,-0.8391218066269179,-0.5912231185360941,-0.4884583915517474,-0.558732775714571,-0.9063072317314793,-0.7398783421517394,-0.7483916474337348,-0.392121952536338,-0.3842797882528127,-0.4068242501576309,-0.4742470714251845,-0.4493707079041467,-0.5147715206351009,-0.1387972207854333,-0.16970161162087957,-0.5137176025148814,-0.6671691658104387,-0.3875341257696768,-0.7540176425169217,-0.6467540575716245,-0.6587468986265422,-0.5726921673984312,-0.28412396255826966,-0.34433429457844006,-0.5038926258725371,-0.3427535222716685,-0.06656589846725292,-0.5292554288993648,-0.21650632617416757,-0.23596549284059976,-0.6985611290874898,-0.5125465166371801,-0.4349929544742971,-0.3423717056322848,-0.3168514037890203,-0.28653223105181774,-0.4422711434281751,-0.7749171797702787,-0.5778196156242857,-0.40577233618517794,-0.5476150390086563,-0.6608403551481956,-0.10183885487383049,-0.3981388483225603,train,217.7977477153363,1
363,-0.3027150070541473,-0.6423296972987101,-0.7001062567095403,-0.402683962789825,-0.326193609311051,-0.4866537002355985,-0.4062067412711536,-0.4716271221879627,-0.2975105499391247,-0.6549295793414832,-0.5413793612866706,-0.509303666979858,-0.4711088192631568,-0.7529081141511118,-0.40952531117289537,-0.27230519181146584,-0.4966610170404546,-0.37028538389952576,-0.3961892424401339,-0.4317846496824654,-0.54378866686122,-0.4682559644308276,-0.8170116053506247,-0.5515104841091607,-0.49149534899109015,-0.6234989320485461,-0.49040334703919436,-0.3238960233753217,-0.5439929980285149,-0.6285611567080247,-0.4041186248033093,-0.7710481253365796,-0.9404321677032179,-0.4784516656912309,-0.0953534367966022,-0.07593420945518602,-0.6864935885066294,-0.7601763408762334,-0.3079116030386284,-0.3856370866114145,-0.9030839588194417,-0.3237060865632452,-0.6040170144049593,-0.456682564632515,-0.8100273140008183,-0.8391415069187889,-0.5942031443039567,-0.49591413943658325,-0.5647043973962206,-0.9218783292528168,-0.7495375639766989,-0.7626207222510778,-0.39100386269897675,-0.39158315214946304,-0.4208207051607086,-0.4884227710770109,-0.4553190849268219,-0.5214817738051958,-0.1471656138274402,-0.1710071986837492,-0.514346426085069,-0.6680044021743027,-0.38388800470978957,-0.7683554971532596,-0.6484151251635778,-0.6675688247950214,-0.5691389690738158,-0.285390066820541,-0.3474075202115807,-0.5078991459740719,-0.35218151493248995,-0.06407723118712108,-0.5271426157271784,-0.21220955897411345,-0.23349287913660294,-0.7053665546448367,-0.5087079490532852,-0.4391824640270694,-0.3523016736822645,-0.3164902481485947,-0.3065844271870922,-0.4439308208430499,-0.7776204082955421,-0.5978207482648412,-0.4256692318457326,-0.568855439202649,-0.6582513167907883,-0.10934715547112758,-0.39372106143467045,train,218.397766517337,1
364,-0.3048349855030089,-0.6572673856423401,-0.6967236368281403,-0.4125484104012802,-0.31256887704139213,-0.4920331059809404,-0.40963046823079496,-0.47137163108529634,-0.3092250149536332,-0.6561550947024886,-0.5449781555159888,-0.5204532390692824,-0.47443584165078767,-0.758501164636298,-0.4043934136824978,-0.2513806117051979,-0.49168903196279945,-0.36976199010550226,-0.39040205492187624,-0.4207533559639768,-0.5480552971742088,-0.4612890204870141,-0.8320770143899795,-0.555104379234716,-0.4968612810453067,-0.6299956673632194,-0.4928577056598465,-0.3358007469304617,-0.5476592924752542,-0.647153973424376,-0.4085424396524614,-0.7767601476346703,-0.9381549186985813,-0.4699592958411607,-0.09912385794582865,-0.08827031483606719,-0.6938690707517108,-0.7630835808449835,-0.30606012936527005,-0.40471263806500385,-0.9022362825633603,-0.32891046940744506,-0.6105091358158983,-0.464579261521725,-0.8282835126378261,-0.8403215133726086,-0.5913305463094836,-0.506135564112526,-0.5550788253945705,-0.9465210482490247,-0.7599901110695672,-0.7519776753205124,-0.3894543731562696,-0.41811070465758854,-0.4258137095624162,-0.5018296738276762,-0.4493738137463812,-0.5379959907743077,-0.13882637937628647,-0.16385555702642543,-0.5282865828546193,-0.6818498379163158,-0.3937743141440868,-0.7659525984124941,-0.6307983641597441,-0.6539778718447827,-0.5709354126015115,-0.29493376409081756,-0.3468636670973115,-0.5192183009590093,-0.35778023745813853,-0.06786527316690281,-0.515104740704637,-0.21474278964680682,-0.230255100020908,-0.699060654386928,-0.4975048412637099,-0.4462430589877652,-0.3537108799463828,-0.33284542603429956,-0.3098498797251019,-0.4417429093225069,-0.7805357693157244,-0.5948062106175102,-0.4225904619422395,-0.5734989277541778,-0.657426195926302,-0.10323773353655309,-0.3930314835083405,train,218.997785413334,1
365,-0.32083428816860565,-0.6516248914531045,-0.7057658751327041,-0.42124932065425114,-0.31623158530089845,-0.5046781699183448,-0.4108179589202729,-0.4634902508165844,-0.3011200063289709,-0.6569585939716313,-0.5491459129058069,-0.5340527508774692,-0.4834802776555633,-0.7738863633013927,-0.42266179088506983,-0.26839548874763614,-0.49526458208302815,-0.3761937058164085,-0.3927280337919217,-0.4240898013060272,-0.5471140818964373,-0.4695331795723824,-0.834904398554592,-0.5603250693091775,-0.5016214180509362,-0.6279562128748812,-0.5011553418946697,-0.34496880447362455,-0.5584881624401687,-0.6482171121027328,-0.41688036317997196,-0.7845519644213699,-0.9555945380507532,-0.47233336640305856,-0.10289349415723852,-0.08749141354891339,-0.7101344286409845,-0.7775964855320193,-0.3223397386440138,-0.4158947096352571,-0.9140616545014904,-0.3394243914106236,-0.6320228671529476,-0.47305157087658756,-0.8294444682587832,-0.8563096407898764,-0.6026648333472636,-0.5100618379801232,-0.5552943292841863,-0.9603333543767609,-0.780460900595074,-0.7683590779350068,-0.39653500223392596,-0.4211397844975831,-0.427794577866032,-0.5047314833487628,-0.46037817900364986,-0.5565770127849355,-0.13244852087634928,-0.18333973237122983,-0.5392084065342946,-0.6901449786774794,-0.40282071879686276,-0.7758010357826541,-0.6396343460105186,-0.671862458170149,-0.5777638553989582,-0.30931181082259507,-0.34853153464922443,-0.5296445891312839,-0.36610179863936143,-0.08062726482991373,-0.5271055982888364,-0.21762291611462548,-0.23735375707235953,-0.7221702490551629,-0.5095066071127243,-0.4545491529192013,-0.35423407397688755,-0.33528156006555604,-0.32442616230614046,-0.44946307332303953,-0.7997839682762732,-0.6047362356572404,-0.431973931157302,-0.5827654040749898,-0.6633190697284718,-0.1012911178415422,-0.40708173452458896,train,219.59780413333283,1
366,-0.34816110882350837,-0.652192336907977,-0.713030398757698,-0.3965550632666657,-0.31049028382387533,-0.4958403400914295,-0.4237213859244314,-0.4658437390052498,-0.31180266781469834,-0.6679026911211161,-0.5192299592099571,-0.5144189377901132,-0.4956452381710352,-0.7705006213136917,-0.4023087137623568,-0.26914592467060394,-0.49309114331649184,-0.38743161119764186,-0.3983186429032071,-0.41906081547112367,-0.559039770719095,-0.46833826771369375,-0.8401932955786352,-0.5515057231919253,-0.5222700165307246,-0.6377903415170216,-0.5154763207402829,-0.3408210668085233,-0.5681229169248284,-0.6683182337598057,-0.42425230523853324,-0.7856946601707048,-0.9594524660890907,-0.4624797453711178,-0.08992536990025196,-0.0869109091456812,-0.7061310464956261,-0.7819931135201613,-0.30844876110419583,-0.4064043883558899,-0.9313262724739901,-0.3697164117075354,-0.6336917403141615,-0.4788918500441468,-0.8480863471799789,-0.8761554341307765,-0.6225643091959835,-0.5100969379920883,-0.560990663022548,-0.9580464609132446,-0.7819886552137241,-0.7452729660856156,-0.4214031223830547,-0.43229756242946665,-0.4430009059316773,-0.5019478482892566,-0.453119825751719,-0.5517017423955299,-0.141674202061492,-0.16189257615902877,-0.5345799325940904,-0.6891172283012807,-0.41666875865733577,-0.7675779179562917,-0.6360238368730059,-0.654654727069527,-0.5785214170237369,-0.30430625773394504,-0.35339097903829675,-0.5457575748060358,-0.37068308024898194,-0.08015779121219224,-0.5146122091992936,-0.22696570490074897,-0.2388769370943253,-0.7244994845746537,-0.5070653435934749,-0.44960592448442205,-0.34560380254150475,-0.3384991815265639,-0.3260495683262623,-0.4660215324802271,-0.7798407597151719,-0.5995622505830769,-0.41694305396845677,-0.5806536512105427,-0.674487435741192,-0.09698877027716506,-0.3976668564335798,train,220.19990624466664,1
367,-0.3311265638921142,-0.6440363350742625,-0.7090966241758943,-0.40477939869765855,-0.30457234909344755,-0.49507663448823397,-0.40801005292957815,-0.45635735797276794,-0.3055886698262322,-0.6517360086791573,-0.5195239061693622,-0.5103064291407977,-0.5082246758738171,-0.7646216718407386,-0.40738656612219026,-0.2679182779473807,-0.49625350947858615,-0.39393581896632024,-0.40735937203655215,-0.41980002824488494,-0.5596014991035364,-0.4628087650267519,-0.8352624470399459,-0.5573618436864684,-0.5031079363514487,-0.6314657001901982,-0.5073940301852115,-0.319314202722516,-0.5659432508043296,-0.6482290101116611,-0.4335139100575571,-0.7862528500964757,-0.9611558632107841,-0.46609227338470505,-0.07045649055108603,-0.09058089353611988,-0.6988360878328426,-0.7810360292866467,-0.3159512534129201,-0.3937412048800937,-0.9189765011324602,-0.3618965587554687,-0.6289562635129776,-0.4705866699070054,-0.8171565586768978,-0.8731273260059329,-0.608490720761643,-0.502478584284783,-0.5596178698495903,-0.950119138645805,-0.76769391568373,-0.7389900796631249,-0.41456423701611483,-0.42092488624467805,-0.4492779753996369,-0.480646648567161,-0.4399577916805565,-0.5422076587902965,-0.14542315689527321,-0.15927319743436372,-0.5222715892200003,-0.6813876913218743,-0.4122651234796389,-0.7723161510214755,-0.6399503525632138,-0.6592284691969933,-0.5698848271230387,-0.3012372145858747,-0.3649051076804161,-0.5280848943595967,-0.36107795096401746,-0.07883806421893648,-0.5217327363190445,-0.2125942315147151,-0.24321746580216247,-0.7224632474815771,-0.5122045540565272,-0.4410776902538603,-0.3466862200087898,-0.3286300008508808,-0.3210645307315272,-0.4592401161186613,-0.7821572893061288,-0.5962234349672697,-0.41276743805468774,-0.5717523005359181,-0.6735984315950992,-0.08745825982090463,-0.3976947975137229,train,220.7978419774572,1
368,-0.3227498850110711,-0.6338078127530798,-0.7106796312162423,-0.4199668314070536,-0.3124043737054691,-0.48664118737729695,-0.3929377689767069,-0.45829953117138317,-0.305659648894131,-0.6409201528950943,-0.5228448588512034,-0.5024525592720455,-0.49741478751705065,-0.7558453490952064,-0.39587456690638845,-0.2547407655861791,-0.4984787131402796,-0.3769312824318408,-0.41175994884718947,-0.42215626151402386,-0.5374191525139532,-0.4513533840672335,-0.8232461202514022,-0.5546323807768903,-0.5034928898506834,-0.6341863100029475,-0.4909997029446473,-0.30955064086798073,-0.5550635370635363,-0.6307532768682713,-0.41576395984133024,-0.7815034795234569,-0.9498041582756255,-0.4612464773436078,-0.07149199721019026,-0.08249377679283887,-0.690996164000607,-0.7497424870123897,-0.313691348656447,-0.3930958050689966,-0.8957528635889433,-0.353654074917429,-0.6103640614334915,-0.46080035793068697,-0.7986469625737227,-0.8650616851820546,-0.595036069141594,-0.50028379270292,-0.5642268396835176,-0.9359434206017632,-0.7504122468604572,-0.7287639007819141,-0.3941418446068393,-0.41080173245924373,-0.44085586417260864,-0.4711438596281076,-0.4323014561180065,-0.528692226269224,-0.13541275169380057,-0.15997585111489845,-0.5124972693229451,-0.6816417062818266,-0.407743155984422,-0.7654135157646185,-0.650886693990298,-0.6441914984867183,-0.5504491817578825,-0.29955450868690875,-0.35686795537125243,-0.5197527536963544,-0.34286391291490964,-0.0735215362824335,-0.5083285708675784,-0.21120366116814177,-0.23511288506615458,-0.7060658902192971,-0.5006968166774146,-0.43464721051818994,-0.349621855556554,-0.3296192287682741,-0.3087787307454436,-0.43867503280850356,-0.7772312384263111,-0.5731888699530358,-0.402343607724056,-0.5578401895871867,-0.660451856252289,-0.07238197885456056,-0.395598679956187,train,221.39786058545724,1
369,-0.3110705172177927,-0.6393586742788162,-0.7019274578194423,-0.4111199230440631,-0.3240019682679827,-0.48671458716567806,-0.3889304064411378,-0.4628694166775258,-0.29114775292624473,-0.6417862059673227,-0.5077589861426635,-0.48537012212934705,-0.48856396265331337,-0.7481792677037202,-0.38857504574292756,-0.24045288259504174,-0.4879218783988034,-0.3646799488508855,-0.40495105338293486,-0.4113407168751707,-0.5246948523016017,-0.45914368382308,-0.811327558097295,-0.5252921051967298,-0.49223260037244887,-0.64358916950874,-0.4928437418363732,-0.30064524723749086,-0.5541681668294514,-0.6414958082780107,-0.40491542919015855,-0.7783162946296731,-0.9201257069845304,-0.47156642878883426,-0.07510449328124788,-0.09146459604963192,-0.6859295083537704,-0.7521524399938675,-0.3131806752937796,-0.4000178272459805,-0.8981079949368274,-0.349956320177544,-0.5896888521583652,-0.4659212791229641,-0.7995908240467193,-0.8518425423253996,-0.5808038995336948,-0.5035813338497509,-0.5542140906922296,-0.9406367500048638,-0.74446849826432,-0.7203474223768561,-0.38587113696111996,-0.4165643780468322,-0.42636085300574944,-0.47294025101605996,-0.43646013607570483,-0.5194157029372309,-0.13149243538376282,-0.1649291088162534,-0.5202147182649196,-0.6719756503130085,-0.39549337388703865,-0.7591915175399943,-0.646963727484008,-0.6528185419462916,-0.548053049614768,-0.2938070270920191,-0.33861114241318424,-0.5053735549757813,-0.34355650618631733,-0.0776667095514081,-0.4904715834546924,-0.20770469567384853,-0.22583081264008312,-0.6945736002572707,-0.49864581524757406,-0.43507485320409567,-0.3499461267187943,-0.33218456031048815,-0.28874668860638414,-0.4401562719318823,-0.7745579857040126,-0.5707388061706814,-0.3942860056455647,-0.5474359589152892,-0.6752948387875681,-0.08261299411057339,-0.39096341306107285,train,221.9978793447317,1
370,-0.3037940010798208,-0.6238880594113752,-0.7003925215260787,-0.3951589265865483,-0.32832776108045014,-0.48486594982969017,-0.4028579116379187,-0.4805054854673169,-0.29190669674088987,-0.6491701469592732,-0.5025947261264124,-0.48131092530844993,-0.4811219772930246,-0.7384261133454074,-0.38592547534562693,-0.23844291082457353,-0.4826654143389586,-0.34959090979229046,-0.39318818641838593,-0.41568116081943113,-0.5414332345017617,-0.4763889519150962,-0.7878481640611958,-0.5236831488762973,-0.49548499219792486,-0.6269795327143196,-0.48648444578002015,-0.304181678791659,-0.5597635189067839,-0.6519259111497308,-0.41723770165675783,-0.7759511501660126,-0.915561937744542,-0.47196554501357346,-0.09442023508296118,-0.09826856794628508,-0.6735072136411042,-0.7626073284388261,-0.2982204584662181,-0.3982419105793985,-0.9005021322668074,-0.3494764269525763,-0.5923530671709695,-0.47116227687357437,-0.8170772955789456,-0.8475059145804795,-0.5838197399635332,-0.49109170383478584,-0.5390193795718689,-0.9236540002463631,-0.7371615581116763,-0.7287494701325431,-0.40606446271105473,-0.42154497985576,-0.4284015867820348,-0.4838221187552084,-0.4217932467300705,-0.5024984606028737,-0.14006944288956397,-0.153304910306457,-0.5327137530914164,-0.6522188476099867,-0.3819674773339551,-0.7551557874211683,-0.6489080511483909,-0.6631330336289228,-0.5490576415360641,-0.2898700696866197,-0.33438799720667284,-0.5211783239178643,-0.33499990899782056,-0.07047749783428701,-0.4898609585612613,-0.19637312526110212,-0.2321614107920504,-0.6951584152130972,-0.5036945155180026,-0.42473268009191373,-0.33970385225159927,-0.3294933536267919,-0.28224362320032964,-0.4367255739473918,-0.7612853779926371,-0.5773027782516003,-0.3942066554252537,-0.5426958963604657,-0.669576048686488,-0.09792689464022965,-0.3939139619382388,train,222.59789831927628,1
371,-0.30248103416456273,-0.6221262146331954,-0.7247833874876507,-0.4157870258706201,-0.33878158318351154,-0.4822628330266565,-0.419361190883646,-0.4878244420802533,-0.28882990659459556,-0.6621368459597348,-0.5134838276224262,-0.46786424032832286,-0.48827490323405315,-0.7535499758677932,-0.3858507436602264,-0.25415778911349685,-0.5029807732682168,-0.3414934406878356,-0.39569467223560445,-0.42667116701554136,-0.5508088377923199,-0.4822058420120196,-0.7747926587038719,-0.5402143252890566,-0.5030711377615056,-0.6319560448060884,-0.4810193068388109,-0.30460265160441885,-0.5709120501023234,-0.6569004694088659,-0.4341396845316897,-0.7877757746325079,-0.9170673143518843,-0.4783471342660456,-0.10264720079949831,-0.09053090830266788,-0.6799035907828495,-0.7644168077268969,-0.2910374181748786,-0.39641522251381,-0.9102161282387133,-0.3510208223186545,-0.5930016714859246,-0.47852002739358734,-0.8162356282964369,-0.8477245970164051,-0.5817057664865628,-0.4905778664970308,-0.5326860365236794,-0.9321944905729951,-0.7428117687660243,-0.7239186763905434,-0.41266711433812225,-0.42013110325733305,-0.4179366451390837,-0.48928404608177767,-0.4221033613046446,-0.5010595755933188,-0.14326240619826786,-0.1501455037321087,-0.5208661766569882,-0.6648105798079135,-0.3826931021348543,-0.7601036954821064,-0.6561052683840292,-0.6671814943327001,-0.5550521038143648,-0.2848713999600867,-0.3325109561126022,-0.5024229389053969,-0.33689572762317666,-0.06611060979625624,-0.49593923957093894,-0.2005818137625822,-0.22539954741798396,-0.7116342875184043,-0.5150691835138191,-0.42795732333847214,-0.3352840514645686,-0.3317038420529712,-0.27649581236009957,-0.44634661096188627,-0.7785914795085437,-0.5797442238856355,-0.39757450151943874,-0.5435978008095709,-0.6767143663139549,-0.10770313330410405,-0.4023097461379212,train,223.19791728800192,1
372,-0.29396734161291743,-0.6184665651371556,-0.7177780066049828,-0.40458060022922704,-0.3167329008068593,-0.4918790167829334,-0.427637106038193,-0.50873773553025,-0.2955913866080414,-0.6762965934289844,-0.511748065178108,-0.4827188525895887,-0.48434287525895575,-0.7619193135921202,-0.3771003326970145,-0.23839611838104557,-0.4872474581279037,-0.3437389811518895,-0.37312091239909945,-0.42655399140506955,-0.5581133667517573,-0.4916491019626423,-0.7808383686277262,-0.5414000638159273,-0.5129807712140327,-0.6421239527640983,-0.4831661755460014,-0.32101339567102505,-0.5552442698129535,-0.6687046979440152,-0.43221456772907757,-0.7895771645829461,-0.9161054530837375,-0.47463834030920005,-0.11531917554881098,-0.09074220950409999,-0.6758234362053976,-0.7832609930401011,-0.3002968451635001,-0.40426683504408256,-0.9129418501852042,-0.3628021767701528,-0.6108750039648546,-0.47216469011606965,-0.8426942732591824,-0.8534212065303811,-0.5947037768987243,-0.5014587149456461,-0.5417680483267457,-0.9329100933837231,-0.7517582170539792,-0.7321328507497283,-0.4144318506514933,-0.4306406135298896,-0.44025307011458775,-0.5085587876305387,-0.4143217343424697,-0.5156761096668151,-0.14214634115357633,-0.1359962780098036,-0.5200296518678786,-0.6473092697906828,-0.3821087348707781,-0.7525046059200309,-0.6492906491648773,-0.665957846989021,-0.555866049255787,-0.28811041985395447,-0.33624801029955803,-0.5189880807354174,-0.34717071767201796,-0.06518609133203013,-0.48072392286490445,-0.21451286845623727,-0.22902510064064163,-0.6930420601049534,-0.5029377805548263,-0.42126919199974083,-0.34306147614907273,-0.33860461199098546,-0.2824283572698708,-0.4335956482290713,-0.7660392580670161,-0.5746310057317332,-0.40347230168880666,-0.5453923092967254,-0.6566080765885277,-0.10614127056925486,-0.391691648965293,train,223.7979361280013,1
373,-0.3107601084941152,-0.6267480875316993,-0.7179396742190213,-0.4096671275081194,-0.31549602799977006,-0.48224002421527173,-0.4179806923554779,-0.5014055061862843,-0.2945569259706598,-0.680988929805912,-0.5196555374196088,-0.4948672773377066,-0.47320461448220746,-0.762647052131311,-0.3859052440667191,-0.23851047729426023,-0.49833712673503683,-0.35239736585524734,-0.3736794145820599,-0.43183733409554037,-0.5453888709573462,-0.4937428759025875,-0.7929526095597307,-0.5560258643017563,-0.5268801904832109,-0.6379808002148327,-0.48256739136208376,-0.32651013370059545,-0.5583831677291297,-0.669959067771148,-0.43781594380141925,-0.7881199943776919,-0.9302037821472748,-0.46749047759515205,-0.10709132093777923,-0.09401281389100484,-0.680337333541267,-0.7881138458480966,-0.29541106204440004,-0.4058669329820472,-0.9182968422321636,-0.36431706665437885,-0.6217365001393184,-0.46694176252273145,-0.8548219771172572,-0.8580200630203174,-0.6055655561583398,-0.4921450830635848,-0.5365567087381371,-0.9451011824909985,-0.7650752695953776,-0.7451300044191219,-0.42192607707577284,-0.42602737204645114,-0.430106789980203,-0.5058455248199465,-0.42142089499635954,-0.5268081156299854,-0.14352653661728076,-0.1480845152755345,-0.5353014785764779,-0.6555490416495219,-0.3884135208010836,-0.7519311794024361,-0.6645468720127895,-0.6747967287319503,-0.5669086570183556,-0.28821876368843097,-0.33616374729504217,-0.5303082449946105,-0.34068825926693586,-0.06838150244533944,-0.504743550708231,-0.21825267615682875,-0.22860401301702327,-0.7062685291335413,-0.5056196215993387,-0.42194924899286707,-0.3375938376033911,-0.3401400122168794,-0.2879063196915728,-0.44217907156649566,-0.7662443121575491,-0.5985313304036217,-0.4159886312090073,-0.5643278306872528,-0.6689573340380679,-0.11173969728108117,-0.39752146327845067,train,224.39795489963763,1
