,AIBL,AIBR,ALA,AQR,ASKR,AUAL,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,BAGL,BAGR,IL2DL,OLQDR,RIBL,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVL,SABVR,SIBDL,SIBDR,SIBVL,SIBVR,SMDDL,SMDDR,URXR,URYDL,URYDR,URYVR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.38238336709361,-0.02614483111626309,-0.11366030740777366,-0.8897028464028205,-0.3962187756387173,-0.5701298957931299,-0.8261120474369426,-0.584049748276395,-0.09531754421660821,-0.9180475261616781,-0.8439600503365593,0.26253090343220165,-0.7942279284017484,-0.7637690110623743,-0.8923451782373688,-0.19759974207098907,-0.922660143886001,-0.48658130116557896,-0.905907337594024,-0.9120200202848117,0.9391298750064265,-0.7393179351516295,-0.7294129509909775,0.9011375088451525,0.7982861353963407,0.8349188415336366,0.9547569221997432,0.005754997683369623,-0.6535863724138823,0.7615266493264367,0.8146064513654884,-0.07262569204857616,0.6379778744810567,-0.09870727056100459,-0.11943837369809485,-0.7471123236022146,-0.6496198095775099,0.9999999999999998,-0.7874058851841134,-0.5158084745256609,-0.7806500428352592,-0.09888715507069334,train,0.0,1
1,0.3651157376055102,0.0066723803769321854,-0.10150184016018293,-0.8577678067065488,-0.37944435601769566,-0.5707086471891221,-0.8565290201403687,-0.6033712491817327,-0.047297077893738826,-0.8693972517298002,-0.8067412847723371,0.19648208219243513,-0.7612202986340919,-0.7788267365861377,-0.9326261573325406,-0.15364971677846107,-0.9575283651162779,-0.608090181623359,-0.910991744018895,-0.9101461595239885,0.9188011324194345,-0.7234570175089077,-0.8097779719770415,0.8808401711573384,0.7117774014529344,0.7205503198272143,0.7887260331253392,-0.08182330109365876,-0.6660821123700098,0.4995469592812575,0.6945503332003528,-0.12081812213687193,0.5238072195943448,-0.1882496570591936,-0.21340345360263235,-0.7585177715190698,-0.5531142033870575,0.7518106944535454,-0.7110125040061562,-0.4714651062056445,-0.7603308763259653,-0.1311970214490722,train,0.25580293699668405,1
2,0.3838209359369621,0.024794274797367954,-0.08507605750710923,-0.8965457490376345,-0.46959623828636443,-0.5612370591951268,-0.8543604689934281,-0.6108995862079543,-0.053846450576470306,-0.8898202769155044,-0.8518910566686105,-0.003947905522623474,-0.7667038950269239,-0.7994892629891904,-0.8992252938323159,-0.09577302006868149,-0.9627287341806262,-0.3552927190481,-0.9042775314244992,-0.8832281046540105,0.8607561293712116,-0.7683019317025678,-0.7823690082005558,0.6633017862649015,0.6984110080737297,0.6219150674975003,0.735420580156223,-0.09044912765545976,-0.6505610665303008,0.45153784124965857,0.522660343396485,-0.07934496414132686,0.3697755140705734,-0.2163922321311511,-0.2009699174027677,-0.7193031194304704,-0.5608004702123736,0.9295529492996639,-0.7018610483328147,-0.500354514776297,-0.6853701651040586,-0.1767531463270856,train,0.5116058739933681,1
3,0.41109987946792825,0.11536876544032748,-0.08270491785649825,-0.8853365952413416,-0.5340141852519174,-0.6242650055303279,-0.865187673106536,-0.5780703144488626,-0.14589481775131952,-0.8842534508796497,-0.8651703659486993,0.06708610512875146,-0.8155606439323617,-0.8210691471640463,-0.912962925114301,-0.2635016608076769,-0.9487609148584956,-0.4851825137880179,-0.8937253957981144,-0.8895536014651971,0.7852872940211946,-0.7467293414472395,-0.7668686394974514,0.5692686280708747,0.4744071021201858,0.4227580182670998,0.5814882107114794,-0.15727773730563432,-0.724467409334784,0.27762739293953154,0.5208799069141495,-0.28921520020115665,0.4007701541528821,-0.22199541871953654,-0.22754522856299864,-0.8094193571967252,-0.5253780110319873,0.7385122036365765,-0.7366511056175289,-0.5118426817853707,-0.7023792665074802,-0.2339668958645963,train,0.7674088109900521,1
4,0.45699811555492464,0.18293309726934015,-0.07359026290755932,-0.8776319066045075,-0.4771210139882158,-0.5091728031621919,-0.8491676965054895,-0.6139791419752211,-0.24218483374016675,-0.8499801808689355,-0.8220380762571535,0.07320033939069281,-0.7721464148482275,-0.8365409034093982,-0.9069359104515259,-0.24631149622363147,-0.9341338201409557,-0.48985747590659523,-0.8840819112963186,-0.8668067006712573,0.7477293594865275,-0.7818620556132502,-0.8385417712781631,0.46187087340204136,0.4404899458524635,0.46492530974944546,0.48163751534587096,-0.16577673881510813,-0.6644753867940092,0.292568841973435,0.4142495158777645,-0.2875741839248299,0.21824761486586652,-0.35374404820535554,-0.2765468983304672,-0.7836206706886517,-0.5503578502111478,0.8200368124444735,-0.7584788163255592,-0.4843888888863499,-0.7402836227141234,-0.23628880349846848,train,1.0232117479867362,1
5,0.5566562761504407,0.15830713449021316,-0.0740090876847318,-0.8771836427892736,-0.47047252531990036,-0.5804215457435196,-0.8313180590518119,-0.6115714449243892,-0.16270360225374225,-0.8539294980384375,-0.8365302974673767,-0.0054565975141258605,-0.8477648918883552,-0.8282446279857412,-0.9077507045579365,-0.058329050682090045,-0.9396684206282812,-0.4575839990725965,-0.8521055419902689,-0.8331086470407172,0.633188959612411,-0.7484146998870026,-0.7456187344251233,0.3640112862174336,0.3424237950330705,0.18957744356364326,0.4131798679858325,-0.23951985246978547,-0.6164490255349918,0.14602379749311123,0.4729605209479556,-0.3682771239636443,0.19546803685861747,-0.36519114306146583,-0.3201026137126377,-0.7673700236344407,-0.43514983752344927,0.5868980969803343,-0.7105665206270199,-0.49478112966488086,-0.7236963617295169,-0.28605978168632973,train,1.27901468498342,1
6,0.5803904048560701,0.24445380080546375,-0.06786898744233494,-0.8913398619072862,-0.4600404022426776,-0.5625196228346231,-0.8559408581007527,-0.6328678060008956,-0.258025792788541,-0.8412972770992652,-0.7997497130439002,-0.057504553689064486,-0.8187195114010566,-0.85286833930533,-0.9090996961246478,-0.35662627684474824,-0.923770108329943,-0.34584501186744343,-0.7942763656718418,-0.840426572636358,0.5073887424431374,-0.7560547671866238,-0.792184162081819,0.3289968175017064,0.3346011467023914,0.03141039609304097,0.3044318289548733,-0.15967928732668635,-0.6245303327341439,0.12154620230580526,0.3147460011340818,-0.37530680803810934,0.061766515634251284,-0.4488603824787535,-0.40605586399272586,-0.7245270074045378,-0.6349927358914096,0.6132829723675592,-0.7103642690834072,-0.3823359373606725,-0.679946806870247,-0.29144260756436424,train,1.5348176219801042,1
7,0.5574626306263925,0.28504276839087717,-0.05739205437043915,-0.8587420837602219,-0.5484144796803289,-0.5080713338996097,-0.831525407072832,-0.6390146227299642,-0.29192752221379825,-0.7945884059668338,-0.7789455686705098,-0.1425519094336538,-0.8052537939986246,-0.8177034536126444,-0.9306743886746852,-0.3215474980003936,-0.9593774822562455,-0.4328746510382606,-0.767696457803208,-0.7556665361637478,0.42645206534185576,-0.7325231942841339,-0.765748473055373,0.19107346030658778,0.20777917346241603,0.11822607516774308,0.20302711083979075,-0.28123534994934607,-0.6110948302287849,-0.12672210632296055,0.26702586604259626,-0.4430575285509505,-0.0886520055022263,-0.5051912467560389,-0.4782449965501606,-0.7802489722224224,-0.6351208632874431,0.4691546387168939,-0.7712563265069697,-0.5067209843434699,-0.7464969969620401,-0.33626478427731876,train,1.790620558976788,1
8,0.6377936665978666,0.3095634584806004,-0.10398173270153621,-0.8950540304882898,-0.5299677413135029,-0.5597971112053626,-0.8316210708370666,-0.6632518933852507,-0.3284907978880728,-0.7942872660398138,-0.7990729683959901,-0.1747185277520058,-0.8389444000012638,-0.8778754204507491,-0.9046055741717474,-0.3296396712871552,-0.9792296495762751,-0.5074774203560115,-0.7271287495269849,-0.7013457334373878,0.40776281469588915,-0.7416584578821517,-0.7809164986413316,0.06753127728339314,0.1017935380163838,-0.24234779516357619,0.10498076835674186,-0.3498323102941866,-0.6214348062918573,-0.05507428485662569,0.2931236625063466,-0.4164198997150087,-0.09466596749264922,-0.5747607882695438,-0.4989999987274906,-0.7910363864198104,-0.4904939236902651,0.4516025720653465,-0.7379338392128276,-0.5359201568060141,-0.769107306810248,-0.3015817456795924,train,2.0464234959734724,1
9,0.6614144567040546,0.36675063868813096,-0.06890526175657574,-0.8932684207251408,-0.5640610782941307,-0.6034126340963972,-0.8499626072419725,-0.6040769946809669,-0.35285198885650126,-0.7386090376448897,-0.7454553087999601,-0.23310368118593072,-0.8081871439003503,-0.866372800868308,-0.9180234966083836,-0.2062105200080333,-0.923744735802684,-0.5327489076766847,-0.6920810207704822,-0.666177365603968,0.3084978078955589,-0.7185322287105234,-0.7235131790501994,0.10340423340289484,0.09608512994377649,-0.21760804267682243,0.028993528648247224,-0.43582210104323416,-0.6217961064736091,-0.269576220358684,0.12046421498281379,-0.503601210466064,-0.1337468641559174,-0.5881661374897673,-0.49795898906375635,-0.7697017939502407,-0.5559573321142482,0.4031964935522898,-0.7774347414994477,-0.4404735282228144,-0.750421162014713,-0.3001894893226599,train,2.3022264329701563,1
