,AIBL,AIBR,ALA,AQR,ASKR,AUAL,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,BAGL,BAGR,IL2DL,OLQDR,RIBL,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVL,SABVR,SIBDL,SIBDR,SIBVL,SIBVR,SMDDL,SMDDR,URXR,URYDL,URYDR,URYVR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
376,-0.8508139756485379,-0.840311050135737,-0.3140223304554739,-0.7060566047784551,-0.6833554917424318,-0.6268904072660172,-0.9987283570636499,-0.8936819051194448,-0.38909426777186407,-0.86199686180346,-0.7638309899239573,-0.35189970959794126,-0.6442413446733611,-0.7199796182144952,-0.7731137250084659,-0.5869084181223756,-0.40486415218992644,-0.2971992078793109,-0.9954512089397082,-0.9462128082884098,0.2964825076708431,-0.7120971973227088,-0.5455380483013177,-0.22952245229479917,-0.35059201956847713,-0.4012105257067755,-0.12905183672131734,-0.42638010998081627,-0.4485258269488815,-0.5146085125283368,-0.516187746180631,-0.3026521332580895,-0.405718727293523,-0.5992086748843511,-0.676381509482051,-0.8092645330225532,-0.8884702286033646,-0.7411479595624972,-0.7295534713920373,-0.811951913190853,-0.5896284457991788,-0.15535601254677844,train,96.1819043107532,1
377,-0.8513227346281119,-0.8442827403277768,-0.32123452636928984,-0.7181163244348059,-0.6851370050655203,-0.6256866143425097,-0.9951459783410709,-0.8892416294261372,-0.39418202253524925,-0.8578037302362693,-0.7726778114505443,-0.35199326843769196,-0.6502486546813662,-0.7226631682683913,-0.7794911183004005,-0.5919470509927733,-0.4136667476129699,-0.30421804865704677,-0.9956240784020093,-0.9455883050042924,0.29137617904488206,-0.7156456648982693,-0.5471590522574281,-0.23248964912153963,-0.35351278083231946,-0.3997178178265427,-0.13389650412005957,-0.43021991888787703,-0.4561999488370407,-0.5096810560917368,-0.5130950443115045,-0.3089418332486365,-0.40628143199148503,-0.6035088719032959,-0.6817678206574923,-0.8136717101769171,-0.8989769939832895,-0.7496981243675117,-0.7413285167167925,-0.8133004318498673,-0.598267052841413,-0.15854453992428846,train,96.43770724774988,1
378,-0.8530023035191237,-0.8466787510970032,-0.3016591391717625,-0.7148864935847923,-0.6924927991792319,-0.6276640267161306,-0.9992362468005224,-0.8942919999555599,-0.3858155095113689,-0.8698872856505951,-0.7744740984042002,-0.35382759360161453,-0.6482159622017554,-0.7225831186051798,-0.7754786911075138,-0.5853531178144069,-0.4124772565512661,-0.30762888271046807,-0.9842515187520771,-0.9435102781593566,0.2951035901305617,-0.713178121563261,-0.5370608553835863,-0.23494129656559587,-0.3502223761930638,-0.38738299479670746,-0.1375072518100474,-0.42602807115661384,-0.4499478157017942,-0.5134827689613273,-0.5117347601379453,-0.3035637173340721,-0.3949024672172957,-0.6032457086275661,-0.6794750882922911,-0.8111148921051754,-0.8980665059628292,-0.7450302478457934,-0.7359751314466416,-0.814282502045817,-0.5938543816525809,-0.16171767238072124,train,96.69351018474656,1
379,-0.8505016397834299,-0.8438954653179046,-0.3109583018376007,-0.717008760978112,-0.6834788701911719,-0.6253439519188386,-0.9964929765255878,-0.8867982309975551,-0.3964117421102591,-0.8599569598871447,-0.7701640299520568,-0.35352443525066013,-0.6483197591257188,-0.7269149400102872,-0.7736354442287001,-0.5887807861552403,-0.4085825933308793,-0.3067369677459799,-0.9842629784873149,-0.942254600309846,0.28394050631388734,-0.7093403562598378,-0.5463604397655452,-0.22620623079092572,-0.3474880286889583,-0.39592984629944455,-0.13841661490054408,-0.41580715228459586,-0.45438493126694546,-0.5117583458555321,-0.5085292117008623,-0.2982747581216843,-0.40355583057738176,-0.6014004847137624,-0.6811789369353541,-0.8081687481647923,-0.8948680889595432,-0.7502084026724501,-0.7325775292400816,-0.8137736491762639,-0.5875660507241172,-0.15588775695019408,train,96.94931312174324,1
380,-0.8532369700376049,-0.8472101817746805,-0.30822189530635036,-0.7121541859719571,-0.6805237936277333,-0.6170817689700836,-1.0018606129754972,-0.895249041735825,-0.38964204361351074,-0.8596646860260767,-0.7741272988324652,-0.34918517098440455,-0.6419369708925274,-0.7247149258413627,-0.768984672510773,-0.5898558309898432,-0.39972279317229953,-0.3086798750837063,-0.9911604740424192,-0.9383477687839643,0.27766382490725666,-0.705865231340735,-0.5431800414921498,-0.2131381527549,-0.3460977900108835,-0.3902688315592807,-0.12977630365628395,-0.41226568766767163,-0.45874851733374017,-0.5025925915704909,-0.5074604014145396,-0.28800766123900434,-0.3972923464027706,-0.5963338524061254,-0.6734579252545434,-0.8052789653065486,-0.8943154098523712,-0.7501709870006225,-0.7350447421732731,-0.8149668068719784,-0.5862529075621301,-0.14213915108352618,train,97.20511605873993,1
381,-0.8438886319672504,-0.8459308278041823,-0.30509992647215045,-0.6992254958076207,-0.6673116247244004,-0.6095813572273845,-1.0059396602703068,-0.8915421220071434,-0.37769745509481967,-0.8589788649183221,-0.7660704056764137,-0.3445939763686556,-0.6315525582016518,-0.7212896232753172,-0.7548112337474036,-0.5799535755967591,-0.38000414118342607,-0.3015286617620607,-0.985355352893119,-0.9333410597844666,0.27348081378575856,-0.6909548936507943,-0.5372291586991726,-0.192280181816297,-0.33713117264000375,-0.38058878211754765,-0.10975751616344379,-0.3927381192550636,-0.44872647280814726,-0.4951250505222781,-0.49475284909860384,-0.2630496553550588,-0.37928058579819685,-0.5838266784737424,-0.6648754152812991,-0.7924558432810671,-0.8761937565313354,-0.7409302489193438,-0.7175931367908754,-0.8073435824174918,-0.5700161761522348,-0.13018793439650003,train,97.46091899573662,1
382,-0.8410155071792436,-0.8495580022588671,-0.3135445089433878,-0.6990013212385349,-0.6616146414915995,-0.6067899249499401,-1.0005591191017242,-0.8845508491910119,-0.3817634957007553,-0.8599246101676615,-0.7683677909645804,-0.34183804730322287,-0.636545209267797,-0.7205965018171329,-0.7601042495966785,-0.5796238093180573,-0.39183574557687123,-0.3008637111921198,-0.9838082025980806,-0.9375004187962235,0.28639809538029454,-0.696555929985364,-0.5341709142691252,-0.19979934757729867,-0.3448849774353374,-0.38816321469991266,-0.11691735231248812,-0.3961617690339678,-0.45123630072751114,-0.4958996650492917,-0.4948389514157945,-0.277131207530008,-0.3864412614164334,-0.5861737644925471,-0.6684580080589289,-0.7940935949592318,-0.8725471675880205,-0.7391983011125529,-0.7219992971525322,-0.8046279492170401,-0.5724220649845116,-0.13023707452453928,train,97.7167219327333,1
383,-0.8446483225892181,-0.8483923834347639,-0.30897618053521425,-0.697042733061068,-0.6715212155010257,-0.6121932796270638,-1.005841805420547,-0.8943821781977477,-0.3739904484676228,-0.8613689327481499,-0.7641212053996905,-0.3424784437975341,-0.629631020597956,-0.7261429100280318,-0.7566737093631257,-0.5799919276843737,-0.38155464985004367,-0.2972910430920059,-0.9884912117008278,-0.9333717839778767,0.27383730180534177,-0.6938980133988412,-0.5305293090804786,-0.19270111158489853,-0.3377182891094191,-0.3867193980745452,-0.11419403293097298,-0.386032830143351,-0.45060020426297853,-0.5002737985879683,-0.49723126142050644,-0.2699267125532217,-0.38139407155898847,-0.5895742933461017,-0.6678158373731733,-0.7859391740974446,-0.8673797354104628,-0.7310445400419596,-0.7146871323264414,-0.8001050759612875,-0.5674671389262433,-0.12754938851712644,train,97.97252486972998,1
384,-0.8394957101066246,-0.8451141077111647,-0.311672813983113,-0.6951008604687894,-0.6631644100490898,-0.6055613015240261,-0.999588715547661,-0.8902211078123289,-0.3762813637649401,-0.8580770358443155,-0.7641878105766412,-0.34195198754172557,-0.6316717831718044,-0.7205725876595325,-0.75893387876101,-0.581444056429498,-0.37781280115810745,-0.29743311901214636,-0.9851887017775575,-0.9258790932376991,0.2648741808916872,-0.6891304063172675,-0.5335938363884892,-0.191443831940787,-0.3411568525034849,-0.38244981611619344,-0.11086914526450696,-0.38689495243929894,-0.44971025103549483,-0.4922563488532606,-0.4923304799579842,-0.26233382415996837,-0.3807854428272504,-0.5895233240368942,-0.6630233988619432,-0.7904603945520725,-0.8654250386512521,-0.7333730956384364,-0.7138664932711358,-0.8051108137325339,-0.5656162813872959,-0.12605432608186756,train,98.22832780672667,1
385,-0.8366809714996725,-0.8479577851843616,-0.31784939282744673,-0.6899825128117283,-0.6564714868082568,-0.6067671844662215,-0.9989620880116492,-0.8850706595467756,-0.37422850785156525,-0.8611543260811292,-0.7649285101878356,-0.33925832057977146,-0.6266386678512631,-0.7237594537557166,-0.7555602130789447,-0.575908882019927,-0.3626404146630399,-0.2896035185876127,-0.9895332445713827,-0.9305406180567082,0.266435683155821,-0.6771694210958095,-0.5320893617260977,-0.1896903559200825,-0.33996174061079354,-0.38014509456413825,-0.09818959035543463,-0.382300580404365,-0.4431120274530473,-0.4939977731891846,-0.4838253514098113,-0.24896530497392177,-0.37996771803910895,-0.5843911294636088,-0.657814156862604,-0.7874738395522756,-0.8607854106981432,-0.7318336036977885,-0.7101710153732581,-0.7986018464279878,-0.5565417176704088,-0.11992470236863777,train,98.48413074372336,1
386,-0.8291401020360881,-0.8443816160481427,-0.3209324698467553,-0.6895763647399542,-0.6516343330025176,-0.6030981119753369,-0.9951176438343793,-0.8859023520849346,-0.3850805899070384,-0.8515572457012563,-0.7630831292414559,-0.3412807847951823,-0.6308852772929889,-0.7244784037300478,-0.7618487608797078,-0.5774756001970225,-0.36482093826747336,-0.29488491184155075,-0.9886925320570917,-0.9294822251928331,0.25723155931541836,-0.6813446099381578,-0.5319882890140182,-0.1918788404078155,-0.3399789009958109,-0.38403922645696253,-0.10670828945158364,-0.380879394033238,-0.44252674584053026,-0.49322720520053664,-0.4799604178366059,-0.24945072132872254,-0.38607931775818405,-0.5947133463965704,-0.656682948048731,-0.7853182455913559,-0.8607555569632213,-0.7311289499289054,-0.7127626394340367,-0.7992898177973202,-0.5583940982872723,-0.12511528604610864,train,98.73993368072003,1
387,-0.8282178302349241,-0.8401008469091602,-0.31400332363941086,-0.6861239156018002,-0.6561599641883404,-0.6053740079627661,-0.9966677989191068,-0.8929936014707597,-0.38122117845516035,-0.8519507188630677,-0.7644129258944375,-0.33852789508469733,-0.6292618893956079,-0.7303810494370718,-0.7573469413103338,-0.5753679051750027,-0.3559596953979577,-0.29580052289254144,-0.997185480617681,-0.9261104063514479,0.24666340332125997,-0.6723982411923595,-0.5270730718691862,-0.18313902551080027,-0.3324305521520519,-0.37278507208406186,-0.095262685519592,-0.38168652622323185,-0.4442708181210456,-0.4938335945144003,-0.4781595632058008,-0.23905314831102425,-0.37863851768706,-0.596012411341156,-0.6521400326671619,-0.7822689947384314,-0.8615016526376187,-0.7327991842683786,-0.7162637165398176,-0.7934932501531311,-0.5535134458964406,-0.12060644655326243,train,98.99573661771672,1
388,-0.830283626819247,-0.8279692336252932,-0.315203962437334,-0.6916554859981536,-0.6594053496662224,-0.6123167622356364,-0.9874770149637323,-0.8851262524765643,-0.38781835464045167,-0.8440824923362139,-0.7599247761425567,-0.3367790682363851,-0.629654936679551,-0.7374934983152448,-0.75570917453828,-0.5726969784659661,-0.3554721944498269,-0.30367406483033554,-0.9939425039203953,-0.9255346059522264,0.2343375387290807,-0.6705380542673198,-0.5268850857305339,-0.19313524607289795,-0.3348862581384703,-0.3814436637305666,-0.10673884272529656,-0.3837759572298258,-0.4537800847436695,-0.5028840388568885,-0.4794073643342712,-0.24874902328017773,-0.3896473835633888,-0.6049135856370953,-0.6537817422287748,-0.786284148505368,-0.8560006052873547,-0.7400749334732443,-0.7213280313100972,-0.7836094653315397,-0.5537254045403536,-0.12550793360909332,train,99.2515395547134,1
389,-0.8311963271616194,-0.8312401695732041,-0.3062482097041273,-0.6955879691246534,-0.6673159494280017,-0.6143881849619218,-0.9901475257217482,-0.8857604236962264,-0.38622666488271257,-0.8488386135666721,-0.7646981288548528,-0.33827376161998884,-0.6346643448036153,-0.7385541652115735,-0.7595417178419313,-0.5706874403096549,-0.3571163220408023,-0.3073132269047678,-0.9922902726647008,-0.9252575335088244,0.23446444136464029,-0.6670324711919237,-0.5215190668764651,-0.20070518113612346,-0.33238934052199776,-0.3703992069205035,-0.11089941454402548,-0.38527927020356556,-0.44866613763330415,-0.5054874061440602,-0.47970795683469436,-0.24964678907351395,-0.38602930378756195,-0.607169414579714,-0.657643970190399,-0.7898290953015472,-0.8649940691117146,-0.7394828578644803,-0.7227051084435496,-0.7865357725611615,-0.5559901519069451,-0.13317624304843867,train,99.50734249171009,1
390,-0.8357954695049128,-0.8359047851360678,-0.30434830055284445,-0.6938653226369054,-0.6705810806700451,-0.6184456352033897,-0.9935430846700218,-0.8901478806441001,-0.3899409711428985,-0.8522328891471774,-0.7676462234955228,-0.33928946949405,-0.6359887490613019,-0.7427917473963872,-0.7581939809894003,-0.5736969717556646,-0.3626869387986718,-0.3084052923255193,-0.9922702066119037,-0.9313963454520059,0.24269801351478038,-0.6730748802514371,-0.5251400217500294,-0.20213224645848984,-0.33222664697345783,-0.37387018328083077,-0.11755265213401372,-0.38798345390564637,-0.4490663152083597,-0.509386095830737,-0.48225183020130225,-0.2552500502499539,-0.3910680356189895,-0.60515595692922,-0.6607310984231766,-0.79388174310394,-0.8673883122248022,-0.7444484451538074,-0.7247925017318573,-0.7874222063549798,-0.5564694016365248,-0.13542502925801136,train,99.76314542870676,1
391,-0.8325446553608664,-0.8314490791262144,-0.3028263112500974,-0.6903263565289792,-0.6768159476668244,-0.6247813192682984,-0.9922432216178192,-0.8868181389068979,-0.38613073068117987,-0.858428986929066,-0.7635059984569958,-0.33984823117354823,-0.6340584875421738,-0.7426962655586994,-0.7546441431021631,-0.5698702356902068,-0.36560146433124346,-0.30868963941404615,-0.9921798824780239,-0.9320013328049871,0.24855509695130545,-0.669408992064277,-0.5197901112164517,-0.20527224123265522,-0.3327057521397863,-0.3761550125178421,-0.11815636323349377,-0.39504047742273907,-0.444480115555182,-0.5108898409572509,-0.48422380604706383,-0.25891603731497415,-0.39050556902114475,-0.604281899293946,-0.6638142030349834,-0.7931914631949868,-0.8672359769408342,-0.7407149895985563,-0.7289302990147306,-0.7825721124794862,-0.5583569907532887,-0.1374914558917532,train,100.01894836570345,1
392,-0.8417507822159996,-0.8364275239413788,-0.30419205769134994,-0.6949783258057654,-0.6778965535836542,-0.6208572999753066,-0.9976816362365865,-0.8881598703267699,-0.39020040549122625,-0.8616893809960104,-0.7635205087424468,-0.33985900950563785,-0.6304127144032333,-0.7361228697645746,-0.7566938292845713,-0.569809744633786,-0.37473996498561907,-0.31132467335510183,-0.9954389628954858,-0.9336841943726523,0.25859490753692954,-0.6721685202594788,-0.5201991194534019,-0.20837767403260138,-0.3380739242758106,-0.37989363595322645,-0.11834535998347112,-0.39888537801281865,-0.45264960804239124,-0.5096835546261744,-0.4867952784046532,-0.26868749630252803,-0.3913143347996725,-0.6034754202514676,-0.6676576792780722,-0.7918055779436117,-0.8674505566686549,-0.74428065083072,-0.7267031946398868,-0.7810096612222341,-0.5645628459225613,-0.1381278576994884,train,100.27475130270014,1
393,-0.8457508224576503,-0.841935293096127,-0.3088805862544609,-0.701915906843789,-0.6820666953570926,-0.624712904821994,-0.9957116369907338,-0.8886416036848228,-0.39790643925750613,-0.8641927716514362,-0.7688975734678357,-0.3459004292967273,-0.6355351996355507,-0.7379060728300221,-0.7612844421537359,-0.5712279431138503,-0.3836355918271454,-0.31773422226926107,-0.9964972564661,-0.938193382683261,0.26349988392476137,-0.6788228973423148,-0.5243670141983346,-0.21547354980819244,-0.3366461065411288,-0.38438566573901245,-0.12505859475333903,-0.4012892549207274,-0.45652572379503864,-0.5134645595356058,-0.48835302195806785,-0.27801837014644104,-0.39991928087495876,-0.6097246401793769,-0.6725519245993206,-0.7949240591567837,-0.8749869229895579,-0.7515896095944775,-0.7356609414225908,-0.7836995762043698,-0.5709668789580367,-0.14708257965648686,train,100.53055423969683,1
394,-0.8487077127219832,-0.8316039316255425,-0.30391494611637515,-0.7006965399024176,-0.69093957600404,-0.6287972186211508,-0.9950005399223102,-0.8924674320906527,-0.4003067045726314,-0.8639926275882426,-0.7601750804831103,-0.3479856803032354,-0.636039796413943,-0.7402016013600271,-0.7631599063634049,-0.5692741491414255,-0.39351459632330305,-0.3173854276239395,-0.9944302902069961,-0.9367160688231068,0.26531704180165394,-0.6828251072993922,-0.5287472926847566,-0.22333659666503988,-0.33614250238645704,-0.39354988504739874,-0.13921419917787467,-0.40180419239745724,-0.4600115960148293,-0.5257570763861208,-0.49783610288719893,-0.2919342874129918,-0.41392301918396657,-0.6142898679438535,-0.6746683844120219,-0.7955092781991899,-0.864767369856507,-0.7487043263187717,-0.731211364830411,-0.7823035491475269,-0.5690983749983969,-0.15192389002796364,train,100.7863571766935,1
395,-0.8370761428266537,-0.8318863229047927,-0.3123470085139586,-0.6965461526584502,-0.6886406889442613,-0.6283251059585043,-0.9870070652299154,-0.8874539432025255,-0.39734613026829146,-0.8628563058798383,-0.7610713634614567,-0.3473640486255415,-0.6374566179042027,-0.7384578560320265,-0.7668682862982594,-0.5684307041080814,-0.39141255928287894,-0.3124196318715388,-0.9945851399229746,-0.9317166390487371,0.2607655378881403,-0.6798276800308959,-0.5260468067762067,-0.22288531520920557,-0.34081642900843423,-0.3895441304686968,-0.1317577965620071,-0.40319738357035617,-0.4525932463695849,-0.5191867835621558,-0.49389417479946773,-0.2874952894374425,-0.4059448786776062,-0.6080631855082629,-0.6749694717189886,-0.7950463547161148,-0.8686041120909385,-0.7414732203671972,-0.73031491410669,-0.7823475038658245,-0.5727498884538357,-0.14988901031996005,train,101.04216011369019,1
396,-0.8363376902514367,-0.8291490993115439,-0.3121559942366984,-0.6989266365126712,-0.6924646505573233,-0.6332252542102259,-0.9794847931847734,-0.8854574295463126,-0.3968257278178334,-0.8655014695226653,-0.7638405877986987,-0.3491340710307956,-0.6431671914873971,-0.7363545602566923,-0.7747761604416814,-0.5749527547039842,-0.3987813691133582,-0.31450168740472784,-0.9880428504610508,-0.9308319630154466,0.25867544617312005,-0.6871420311086438,-0.5283126283001239,-0.23014008362298305,-0.34867380950393173,-0.3932407086495915,-0.14142787720201397,-0.40925425343675487,-0.4561920378185454,-0.5165628589534597,-0.4957213525963652,-0.29713816134589505,-0.4115048162169707,-0.6107543123599657,-0.67606708690584,-0.8040255030269334,-0.8738763878533413,-0.7410817158859333,-0.7405109709099851,-0.7877235747324588,-0.5761381769213018,-0.15541943065629035,train,101.29796305068687,1
397,-0.839407345594122,-0.8245575692537715,-0.3186611468168139,-0.7079917911431721,-0.6932491803791402,-0.6366065037291103,-0.9756354197194318,-0.8827822598784139,-0.4012630702224951,-0.8628423306804668,-0.7676622049633414,-0.34759408614795767,-0.6415049287800241,-0.7423111390468204,-0.7772638935478489,-0.576567014649431,-0.3958931611144577,-0.3152978847921719,-0.9938073565410013,-0.9314722028834433,0.25138448496735644,-0.6843899853228453,-0.534358181040258,-0.23073187623131045,-0.3521827448085918,-0.39558770094740026,-0.1398651481800435,-0.41230834474510025,-0.4665909209467024,-0.5170755815920284,-0.4975831051396238,-0.29704608907010466,-0.4158259022559577,-0.614335644707273,-0.6768218743177477,-0.8082052143560601,-0.8786550158936001,-0.7470007172900335,-0.7430287349029769,-0.7878250878031092,-0.57742742957084,-0.15239379775196754,train,101.55376598768356,1
398,-0.8400555898139934,-0.8219251687330352,-0.3089942184396426,-0.7093639059923802,-0.6961912595193968,-0.6296968659738834,-0.9777941247478594,-0.8847358412886457,-0.3941798438062239,-0.8606294333660109,-0.7658022096052994,-0.3455608002284069,-0.6347067204499586,-0.7365836024223181,-0.7716433928081834,-0.5767043437811176,-0.39511615327032557,-0.32158699815882885,-0.9917109944045595,-0.9286865007299115,0.24505828965291998,-0.6838634344935735,-0.5238411749516478,-0.22201538982676933,-0.3539989801042987,-0.38568332247464976,-0.130564350961545,-0.4119201966253577,-0.4686358841100758,-0.5086797591578629,-0.4935263554651208,-0.2891705963347013,-0.40474099342278297,-0.6096082468154682,-0.6704447269541742,-0.7998165708686167,-0.8797285656691985,-0.7442156733540086,-0.745180526392702,-0.7857340045146274,-0.5773384362777015,-0.14690810236220078,train,101.80956892468024,1
399,-0.8431066065917725,-0.820358769842314,-0.309515853821691,-0.7125316017786756,-0.7014894799015733,-0.638140410348261,-0.9798057536942187,-0.8860086637927347,-0.39695510169416764,-0.8638210440502533,-0.7592993691688679,-0.3491992920980533,-0.6356640750607776,-0.7386099500389924,-0.7779234554232091,-0.5771110377493778,-0.40477524290599753,-0.3180922427905223,-0.9900220920725058,-0.9355213180192651,0.25391857530360534,-0.6935139742467583,-0.5320757374936494,-0.22644109648315092,-0.3565946549622717,-0.39522124220190924,-0.13590285835991484,-0.41155322072816825,-0.4706351174070313,-0.5171745456842308,-0.4968240238746835,-0.2988852515322921,-0.41239826042986744,-0.6155356217521606,-0.6743169801346476,-0.7998329341745569,-0.8736715647912556,-0.7420485869890527,-0.7395223029909068,-0.7881212596581058,-0.5781237488030868,-0.15913999653405578,train,102.06537186167692,1
400,-0.8344553902240341,-0.8161980808360785,-0.31179592400776257,-0.7127094580515478,-0.7013843922101431,-0.6391939862386692,-0.9689978751041542,-0.8751151298380002,-0.3995924496111186,-0.861646072286136,-0.7542464350083538,-0.35466043099855227,-0.6426974505006933,-0.7338197968159469,-0.7843683614535808,-0.5759789462923919,-0.4182022800494023,-0.31946861479717137,-0.9771073719678666,-0.9308513285135417,0.2576617200159166,-0.6995508704990013,-0.5280729567379444,-0.23867239890462905,-0.36229340787522535,-0.40125989115621763,-0.14327973120712423,-0.41883845271932235,-0.4665050856004425,-0.5188728722586111,-0.4981043703820067,-0.30913399278557707,-0.41709974996188254,-0.6170188853271152,-0.6800552656636125,-0.8010384730844002,-0.8734641867105148,-0.734155328085457,-0.7384387047959684,-0.7925121727523796,-0.5842965761576503,-0.1689968880853658,train,102.32117479867361,1
401,-0.841641054785604,-0.8148199351154785,-0.3172010648251839,-0.7108392238657766,-0.7005635758669455,-0.6426839973586318,-0.9713175603118013,-0.8796885879876106,-0.40815616812751343,-0.8692598055266773,-0.7593782514326743,-0.3618542635247279,-0.6408464768623627,-0.7326479334549488,-0.7899167405286376,-0.5811581329246374,-0.42816662427824603,-0.3184969309338961,-0.978082363343359,-0.9339512396844278,0.26913153722767924,-0.7083087121243201,-0.5392655380129511,-0.24719350486396757,-0.36232098105843646,-0.4130882121039332,-0.14727062497449278,-0.42426424744860114,-0.47206955575980103,-0.5205663998133712,-0.5031876968090212,-0.32710211509391873,-0.4306610130767355,-0.6194294801309194,-0.6777296396788088,-0.8029465074851594,-0.8807934015621963,-0.7460873222049021,-0.7444937238285039,-0.796568322562329,-0.5901622366291309,-0.17504982268111377,train,102.5769777356703,1
402,-0.8348657062429641,-0.8124951665897642,-0.31457545462570724,-0.7081129335105816,-0.7016208798790129,-0.6363089801410955,-0.9673788295100905,-0.8796932140514216,-0.40781569982621046,-0.8641393461623649,-0.7537888920232121,-0.36131541124992944,-0.6461499308935742,-0.7248160913486738,-0.7938145091420079,-0.5794734673761734,-0.4378201171192459,-0.31519584983339993,-0.972704577792761,-0.9278696776115383,0.27176138890251905,-0.7087597093986215,-0.5383885051194081,-0.25087964336763524,-0.36453399114043006,-0.414492031410823,-0.15167194167905795,-0.4263616157132636,-0.46609499932697085,-0.5204267227191773,-0.5067404961526442,-0.32999031133087336,-0.42920868783653865,-0.6125175095313915,-0.6824733482044645,-0.8007912348002437,-0.8819777550435693,-0.7380231152855774,-0.7380807017584821,-0.8004379740784182,-0.5949211662316821,-0.1769277591398598,train,102.83278067266698,1
403,-0.8244386184033345,-0.8150581206559393,-0.3215893621041488,-0.7135894759482482,-0.7005677543901813,-0.6464276457599836,-0.9510408070697887,-0.8767400171102655,-0.4125761568022516,-0.8665515167946943,-0.7577715222603262,-0.3671938807928534,-0.6554964125420712,-0.7245567228592957,-0.8038492630830711,-0.5836998075488451,-0.4392892402850345,-0.3103606656554113,-0.9706516251418914,-0.9243113294486214,0.27166334943267634,-0.7035986248600502,-0.5483479051215151,-0.2611917157746564,-0.37031127145643755,-0.4109768327610154,-0.15479628679507076,-0.444289326819018,-0.4620312966719328,-0.5186696666095101,-0.5125180904689397,-0.3356429044011301,-0.4306027507022873,-0.6159629448323606,-0.6819262702830298,-0.8155508827127138,-0.8967360265084288,-0.7359893146143734,-0.7502349816619118,-0.8011731828312191,-0.5998633916116195,-0.18319754150791062,train,103.08858360966366,1
404,-0.8330061598033928,-0.8047792610687374,-0.31850459846997003,-0.7148267882642114,-0.6987114337776602,-0.6474453735685692,-0.9538066359540318,-0.8756846594536276,-0.40856652669545457,-0.8612886455620359,-0.7497632894640173,-0.3622883637035753,-0.6450914698102391,-0.7213367047375259,-0.7933431674187075,-0.5788715007048522,-0.4374017977598362,-0.3127677570042879,-0.9699164320650587,-0.9203796273718865,0.26857127243480394,-0.7021859885337592,-0.5455374618199669,-0.2534290371751105,-0.3702127318238701,-0.41495691947871616,-0.14998605694305436,-0.4406976719663208,-0.4714478692517613,-0.5208557177982687,-0.5117948638414442,-0.3347071741904599,-0.42755504067105793,-0.6144962150092651,-0.6776582465912687,-0.8052960359551544,-0.8821946252238047,-0.7350570372288368,-0.7406570684707621,-0.7942670087102782,-0.5952247422478971,-0.17759985026173813,train,103.34438654666035,1
405,-0.8319339221945173,-0.805786489714891,-0.3283610045874772,-0.7247635005735504,-0.6976281659616849,-0.6420246736131021,-0.9532544033347651,-0.8699409137501953,-0.41850824041578777,-0.850509853416248,-0.7501693634828034,-0.35947286584379184,-0.6429903389366504,-0.7250416483415778,-0.7912670962811386,-0.5842198343326288,-0.4355114977453876,-0.3161775516330751,-0.9769089910176671,-0.9221775696953908,0.25854330249625834,-0.7000686659591536,-0.5431973911598643,-0.25431264044454116,-0.3716562288415822,-0.41991809385767587,-0.1499329045365657,-0.43622840836451493,-0.47714780225913755,-0.5182361139481471,-0.5059347372297069,-0.33012188548650034,-0.43393813372177886,-0.6171543014792185,-0.6782985022948939,-0.8036826371076362,-0.8882000878168324,-0.740887749093632,-0.7487444444741604,-0.7922801057547518,-0.5980904163007116,-0.17519486414263782,train,103.60018948365703,1
406,-0.8330599801781219,-0.8066228425655719,-0.330452944955614,-0.7168392668132042,-0.6929662321841623,-0.6487922556038052,-0.9515296770108281,-0.8686029055324691,-0.4119965279302647,-0.8559732741684342,-0.7500529228853886,-0.3618502415813646,-0.6444630494681807,-0.7278172572467415,-0.7921376646935496,-0.5848369866272085,-0.4306304598180006,-0.31558247958942964,-0.9734097144158252,-0.9238504639293461,0.26115164869019947,-0.7023780022327629,-0.5464143136992298,-0.2507796542133112,-0.36705920926534313,-0.41848374952914,-0.14378703855751257,-0.43232638614335106,-0.47441087435098955,-0.5206963984399637,-0.5017831313435144,-0.3309680968188529,-0.4361066090029227,-0.6199888781158203,-0.6737228446018343,-0.8066855854829411,-0.884226208900785,-0.7397739698080484,-0.749734137716717,-0.7905984607854545,-0.5926979248576599,-0.1806721328410353,train,103.85599242065372,1
407,-0.8293744915218638,-0.7938605526304656,-0.33017274819556197,-0.7237513251380101,-0.7068062281855295,-0.6511503777845643,-0.9460303476224,-0.8649787322205981,-0.4186079797043735,-0.8493776950022134,-0.7433870588473014,-0.3638838055932017,-0.6481392240496066,-0.7294258753194491,-0.7948011200992975,-0.5871315659563888,-0.442956688764533,-0.3263648600605841,-0.969142228288466,-0.9169658707653415,0.24855327258163545,-0.7025997940960594,-0.5463386483885939,-0.25708190187864743,-0.3700761618720694,-0.4253275927627262,-0.16066007974627572,-0.43925634587226503,-0.48232735210128724,-0.521890269467152,-0.5096594300785631,-0.347163282797044,-0.4446554921865407,-0.6273940009594727,-0.6816106256344472,-0.8053590083316062,-0.8863233545215244,-0.7415131755007778,-0.7592118116222624,-0.787905822969407,-0.6015851110959894,-0.1866883440338028,train,104.1117953576504,1
