,ADFL,AIBL,AIBR,ALA,ASKL,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,AVFR,BAGL,BAGR,DB1,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SIBVL,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA2,VB1,VB2,VB3,train_test_label,time_in_seconds,tau
10,-0.45524210847049146,-1.096099026078973,-1.0835533763462057,-0.23799137832483383,-0.4355443477157532,-1.0389517241856514,-1.1055609092779546,0.020778682446750768,-0.9111146932015255,-0.9400307841319615,-0.14896380544746157,-0.11411660024623932,0.07302381209639425,-0.12157514720632964,-0.46684812636170625,-0.12169323035336235,-0.5850499335126255,-0.5034255400091084,-0.5352412242241736,-0.6862640418877637,0.17708333159964582,0.24384704951563174,-1.0924259103098195,-0.9072707353764453,-0.7322601539916245,-0.5086987069406702,0.2841518210003969,0.14159393861314165,0.26064988099597175,0.40839910910674826,-0.08708973139655989,0.06433768490167228,-0.6860187084943119,-0.4708668831411715,-0.637318489746818,-0.6986039398491907,-0.6470461878902831,-0.5808927741151446,-0.6684624628735335,-0.5633203427366189,-0.6632836905280177,-0.18377845119244207,-0.017342414447291343,-0.4590777138839933,train,4.8756463925141595,1
11,-0.45227296748278717,-1.0812706247154342,-1.0755694843359815,-0.2394416147744993,-0.43105191910753804,-1.033722692402457,-1.099757921293694,0.022298903545776655,-0.9070296021055211,-0.9402882483916501,-0.1539002232349813,-0.11624759135021721,0.08046252815347527,-0.10746325583418335,-0.4594063205640727,-0.1243693447775964,-0.5736646910890604,-0.4946699303565174,-0.5260203817117448,-0.6877660967384513,0.17213192214846615,0.24858192072505264,-1.0895878340936695,-0.9008533557695524,-0.7271620005714028,-0.5101539783312783,0.28759826402553396,0.14087063800279806,0.2647268922407318,0.4161417835600346,-0.09077222761965192,0.07287619854657067,-0.6850222772503951,-0.4705345459991169,-0.6297484574286094,-0.6913977041839597,-0.6364935110065078,-0.5662669029614488,-0.6651256586521116,-0.559112569810129,-0.6690884377167348,-0.17268156179499997,-0.011828936587216038,-0.4479470471862768,train,5.363211031765575,1
12,-0.45314155385001,-1.058552808180238,-1.0741880655576779,-0.21472451789186242,-0.4257803082392131,-1.0256980950475016,-1.0932940700420384,0.026888730477958644,-0.9046929902638283,-0.9396204662128098,-0.1475349873346303,-0.10542775060633268,0.120375635681116,-0.0816383057173488,-0.45164080028756426,-0.12054278654329718,-0.5703584229484403,-0.47838510598216133,-0.5214978117750191,-0.6830834389704123,0.16920048422844272,0.2553668697022037,-1.0754620833100228,-0.8829419548511983,-0.7132952474000459,-0.5015996161960418,0.2883912155296256,0.14237459272166766,0.265119239660893,0.42319563779683245,-0.09261246739041312,0.07740434854267024,-0.6859479881333721,-0.4632465865801937,-0.6177869971366078,-0.6686797579700716,-0.6413430019758176,-0.559854408550931,-0.661903529191662,-0.5516933783212575,-0.6704678091823671,-0.16552395975023126,-0.00466483454548286,-0.4324890105876534,train,5.850775671016991,1
13,-0.4536731617527197,-1.0594178807946226,-1.0766051908032135,-0.2094224831426967,-0.4226486817034791,-1.0215228756027532,-1.0943256520488436,0.03225620881783586,-0.9072095511731135,-0.9414125475177433,-0.1422437765641303,-0.10094301560344869,0.12475559513074372,-0.07420193471767667,-0.44347852853588604,-0.12437870163725204,-0.5750235502484957,-0.47859577429480826,-0.5179047116801676,-0.6877681791996701,0.17098145205537588,0.2530651458000428,-1.0827245078950194,-0.8880228994022481,-0.7134730946918988,-0.5011129813155326,0.28649947758981115,0.14570801684011134,0.26792858956461,0.426215144470213,-0.0922786739535903,0.07916706815761439,-0.6796921368272317,-0.4681125480644197,-0.6181808724348024,-0.6628543187994459,-0.6434581771400958,-0.5648887125336745,-0.6576877211892769,-0.5574157037496619,-0.6733262615427873,-0.17064625930240196,0.003044214346792251,-0.4224508169506106,train,6.338340310268407,1
14,-0.4582783497993919,-1.0647576143401682,-1.0895597632437128,-0.2224536209988402,-0.41307174971700966,-1.016394285360762,-1.0934361971613566,0.01510900040184801,-0.9256327875660528,-0.9429099673693264,-0.15210664411164196,-0.11216414949080952,0.12132626728187132,-0.09001197133952218,-0.4300328287698167,-0.11419877779437343,-0.5789957462924422,-0.48734038040522654,-0.5048165743500136,-0.6924952754455413,0.18603460861781398,0.2544297569915211,-1.0840148053659495,-0.9069857198045032,-0.7235256062813344,-0.49569630412165444,0.304251816548967,0.14450994408413612,0.27473639916114034,0.43107809971493505,-0.07260698078731066,0.07358262785898574,-0.6772056184746088,-0.4772236156004468,-0.631544379555401,-0.6787006430822985,-0.6469161561428544,-0.574533083007145,-0.6577368158792647,-0.5595784327423449,-0.6809278236896316,-0.174668944260828,-0.00923307547231142,-0.43419597569029666,train,6.825904949519822,1
15,-0.45498568677498,-1.0633230430679192,-1.0768971392094648,-0.21731883386184941,-0.4155378841505673,-1.027753573162783,-1.093586341081211,0.02584595237269413,-0.9253181416283229,-0.9470081620986841,-0.15187874620725061,-0.11818116302975455,0.10310418389671025,-0.09229516321306437,-0.43846625721767596,-0.117955717628356,-0.5832177784567483,-0.48940512502075284,-0.5241113638209256,-0.6927946646148433,0.17550533371715513,0.24660413909927348,-1.0911983646817203,-0.8972115523518246,-0.7131172654958544,-0.49108283424088106,0.28672990712446783,0.14175081891930544,0.2718116996253059,0.4268933287413871,-0.09200518220080867,0.066121832659378,-0.6797539557837782,-0.4755148060223676,-0.6239157791043471,-0.6731924808067146,-0.6488354205733082,-0.5737825394928446,-0.6566096194188821,-0.5565136879568314,-0.6675317661988406,-0.17029637344128873,-0.0002098870842539291,-0.4231729171211786,train,7.313469588771238,1
16,-0.4559501513940856,-1.0633339038234668,-1.0716048569743883,-0.2221577294133983,-0.41395521938221924,-1.0269383985564404,-1.0955885709383881,0.025319051859955533,-0.9300912783410868,-0.9472606070150698,-0.15195420660985248,-0.12207689500324331,0.09996957191020714,-0.0961075860607439,-0.4359980838620595,-0.12137249828227381,-0.5813791645807909,-0.49501327028563413,-0.5264116359910286,-0.6926886355639987,0.16937128790717385,0.24309091266473676,-1.0913578586576975,-0.8976122658775135,-0.7217512524357037,-0.5009424084009493,0.28451348576516305,0.13254973758740188,0.2700800377688259,0.4235115176087634,-0.08982601097646428,0.06236665566027684,-0.6795533750104429,-0.4826128521424178,-0.6273075022006456,-0.6781610772797857,-0.6506979806620754,-0.5788278268442744,-0.6608327880098145,-0.5655887549732801,-0.6636638619341603,-0.1757084586409032,-0.0020775887349195332,-0.4205464586291387,train,7.801034228022655,1
17,-0.44363408339869914,-1.06661854385074,-1.060363893206678,-0.22198345337690062,-0.41963923906281636,-1.0330367547495978,-1.0950292605481773,0.04401979210451468,-0.9173681918434637,-0.938568606437709,-0.15363673959746196,-0.12507910758156512,0.09526461768730274,-0.09618990345188627,-0.438407218517877,-0.1274812462216365,-0.5869866540585258,-0.48977813343825916,-0.5321753548754988,-0.6885605591864794,0.16280392541564273,0.24369238854554987,-1.0952003936690875,-0.8970504436280746,-0.7066116283047454,-0.4995241369884521,0.28150797173984016,0.140031829798321,0.2697186071377648,0.4390041342192065,-0.09361740861099739,0.06815641889007927,-0.6718495815231003,-0.4709146263123681,-0.6159843417271628,-0.6654778874229434,-0.6545615592934404,-0.5713811926047674,-0.6625799769910439,-0.563082263494271,-0.6557847559637948,-0.17381731357492658,0.0015970790278949654,-0.42388504664614746,train,8.28859886727407,1
18,-0.4439246700270009,-1.0553753320675205,-1.0626697734968151,-0.20585040948790487,-0.41465277146793666,-1.028250755904468,-1.0878026385028792,0.04958496399117929,-0.9117742631678918,-0.9405881076324285,-0.13795320989112503,-0.11163152639154209,0.11475238788027939,-0.07793244007431285,-0.43011797349974723,-0.12175840406999104,-0.583635789020277,-0.48425937806944785,-0.520469864247702,-0.6900439404980103,0.16636751039675637,0.24891025163703112,-1.0872685639759962,-0.8957084966659041,-0.7024873854756444,-0.4993991507405068,0.2899362444018024,0.14749730479674225,0.2721055784656019,0.4376416297387077,-0.09029161851898879,0.08035509734689304,-0.6641557454090412,-0.4700560410539738,-0.6165753348294016,-0.6544087189912017,-0.6506826485737257,-0.5687267553335341,-0.6567784015568003,-0.5603333627828885,-0.6688625350397379,-0.16805414748890313,0.017303486021525177,-0.4116422178485645,train,8.776163506525487,1
19,-0.4447241655992942,-1.0604447069726026,-1.0535433259560132,-0.21900140947926797,-0.41258086041266245,-1.0199985997958463,-1.0959405942790525,0.044615339701613105,-0.9268996668279275,-0.9400146152348228,-0.15667414007900451,-0.11788995256739378,0.08974239314369667,-0.10294089213348902,-0.4279415728483166,-0.13277771260895127,-0.593887645346577,-0.49312920003068783,-0.5196158219209824,-0.6832503736471174,0.15208595339002026,0.23053178945956299,-1.0890132368257897,-0.8941560752610641,-0.7004385482755799,-0.5021635494820446,0.29303551079216644,0.1498293418964294,0.2574935615274309,0.452326421126963,-0.09197964171892606,0.06165638198206423,-0.6622776432621595,-0.4708815905783951,-0.6133734650561836,-0.6567348332528864,-0.6649346228694033,-0.5730499972778195,-0.6612278143974157,-0.5616045087851417,-0.6572957566558093,-0.18056369189611937,-0.010201911967965577,-0.42467527086645207,train,9.263728145776902,1
20,-0.452534801202476,-1.048513583723167,-1.057992794261055,-0.2159890243489301,-0.40192372395300247,-1.0149346361195846,-1.0951997228276624,0.03153141265868922,-0.9280884058227352,-0.9403612948688926,-0.14525312172491872,-0.11921354189620348,0.09090662276788483,-0.10899330565614414,-0.4256142915002602,-0.12578681728721128,-0.5832891704168282,-0.5010300466280104,-0.5186199813204934,-0.6859914197354584,0.15718034693354202,0.2276004163881754,-1.0879352239281266,-0.8990682022004358,-0.7021891654897741,-0.4918306165385118,0.28841091640875177,0.13130688688001982,0.24612250345412923,0.4371653518397213,-0.08683883473932184,0.05837787948171903,-0.6709389232491754,-0.4735892415887324,-0.6167392581453912,-0.6611014150575614,-0.6594049229131103,-0.563668872725255,-0.6590553219525154,-0.56706353788842,-0.6594733257199561,-0.1806973779795618,-0.00997121321388672,-0.4276539863098072,train,9.751292785028319,1
21,-0.4535143123333107,-1.0600022277985042,-1.0541143794438246,-0.22657146357781982,-0.4001545925628799,-1.0122445052339835,-1.0992643827209798,0.02804342279015601,-0.9419171961127166,-0.9429899207741346,-0.15610422893266354,-0.12851705864571603,0.06811501882962842,-0.12180994692268457,-0.4307676877113924,-0.1343468874972375,-0.5859085979013827,-0.5105362734759507,-0.5208637818978964,-0.6822016536527735,0.1442347047626201,0.20860974486135303,-1.0975049775441559,-0.9000714757774549,-0.7013790240999471,-0.49344151681445425,0.28186445832679835,0.12307261044906484,0.23157612167295671,0.44065985778834604,-0.08967285467785518,0.0446402597810092,-0.6779203274916287,-0.4842711520168823,-0.617007953072318,-0.6694515876593174,-0.6640563350916144,-0.5670103950070388,-0.6596539153190994,-0.5689299451728301,-0.6508786867815137,-0.19073889071372743,-0.027113355163010902,-0.4378256375166191,train,10.238857424279734,1
22,-0.4505829834065512,-1.046661382413677,-1.0482736259899068,-0.22793788844307505,-0.39420928390550003,-1.0135752016476924,-1.1015191493299827,0.02943979433051591,-0.928061371344161,-0.9338517881290114,-0.1524102515419628,-0.12909262071944141,0.07016332641739703,-0.12013284278945269,-0.4326524620372017,-0.1283995280095266,-0.5876277055789145,-0.5056820951022297,-0.5166167574868606,-0.6776380947623086,0.14769093280000825,0.21776349189703365,-1.0926691114438472,-0.8911663483113422,-0.7027895898918781,-0.49183195834195925,0.28915922135728106,0.12300438646094455,0.2398818567142405,0.4539244630410485,-0.09451259022194161,0.04445419742083494,-0.6771917448362645,-0.4681258037556208,-0.6146716981158427,-0.6675312096127503,-0.6653166435872909,-0.5564764009762398,-0.6534253868388945,-0.564100191147638,-0.6497136365538295,-0.1823403454617053,-0.01642120208743668,-0.4384967072375997,train,10.72642206353115,1
23,-0.45045507365067083,-1.042259538429815,-1.0653640514255087,-0.20807313090939356,-0.39694330064914524,-1.021860942535053,-1.098618167264772,0.03413323304022342,-0.9253863120903616,-0.9398696651292064,-0.14177343085417451,-0.128227569991203,0.10300871157125072,-0.10080039578327737,-0.433995588359518,-0.13037978266476635,-0.5870686582865388,-0.4951794278435958,-0.5183198622953784,-0.6896367487275241,0.15204410393601378,0.23169040536872793,-1.0812442525569914,-0.9006738612659259,-0.6953041859632199,-0.4937126879208792,0.2966595131666708,0.12366207418802352,0.25092728219718785,0.45726641231460996,-0.10171579566257899,0.05156021502071216,-0.6822266194913424,-0.4736038145725088,-0.6159446286515665,-0.6641921270317315,-0.6779846291752609,-0.5532252064022234,-0.663491264336968,-0.5725292182676847,-0.6593280135467053,-0.17330623542807286,-0.003921058139423478,-0.43929014974827396,train,11.213986702782567,1
24,-0.4465364629737004,-1.0349721782626295,-1.0527881878125143,-0.21162225981763755,-0.3968716396632364,-1.0120587681808442,-1.0956290547060483,0.023618998146315795,-0.9162102296805013,-0.929123226407504,-0.15412015765516404,-0.12143428309469137,0.09147598700301182,-0.09541558221467038,-0.4317681828192936,-0.14027308615871262,-0.5839774557120645,-0.4997491027383154,-0.5136578849985318,-0.6890848732116905,0.14419397849414242,0.22693442945677567,-1.0794789460529435,-0.8990296620390352,-0.7049617518051701,-0.5062598917956888,0.28594841720166436,0.11585427098961462,0.24622449700719462,0.44758547521865666,-0.09919389835667577,0.05273059808469972,-0.6790552497245445,-0.48207028065150626,-0.6182561307054211,-0.6673609404964389,-0.6729500813446999,-0.5523086352526322,-0.6573848846789967,-0.5694496006978025,-0.6647770186107208,-0.18737074742358462,0.0016835606326390529,-0.4378400047999936,train,11.701551342033982,1
25,-0.4475161241754969,-1.0557932263189749,-1.076897828424052,-0.21789600323374697,-0.4030550023705001,-1.0208712201780203,-1.0970295109891408,0.018048695970838136,-0.9240934153561755,-0.9351791958010363,-0.15984790276344654,-0.12559626218156658,0.10322647817440253,-0.07375612468522708,-0.42845715471935586,-0.14736993970530765,-0.5909295865322544,-0.50169847445377,-0.5126491650279945,-0.7030280226304026,0.1609687466923422,0.23778116023308044,-1.0908261636086383,-0.9232223885154712,-0.71940750449253,-0.5130376158001408,0.2952502988231657,0.12349764417931589,0.2725784679545954,0.4633255179616168,-0.09727671081442507,0.06340166287461484,-0.6790599778810533,-0.48487499069218787,-0.6260037377420977,-0.6783066260336662,-0.6721474506403013,-0.5598267202589715,-0.6708590599718247,-0.5759503144586263,-0.6803086027481785,-0.18971166923946187,0.003922542158515591,-0.4447710521100981,train,12.189115981285397,1
26,-0.44890415400615785,-1.0581843283915144,-1.0741847677303495,-0.21089539159453707,-0.40429796468818163,-1.0291615445957392,-1.1007251153795414,0.030757030128891583,-0.9348406655485142,-0.9462199670164952,-0.15802685666532873,-0.12794721642749474,0.10764088325480278,-0.0791301620473825,-0.429368661357224,-0.14261098406928635,-0.592190436515225,-0.5015008140377591,-0.521928386260373,-0.6999627032111089,0.1525085136802081,0.22949065094756227,-1.0877208457593632,-0.9211821367472056,-0.7062156736586569,-0.5185908481660645,0.2995572886666756,0.13275289802636006,0.2701968751966391,0.4706948551174862,-0.09661097169473463,0.06442268156905058,-0.6842181443265669,-0.4836575538824608,-0.6237113768142949,-0.683384772002884,-0.6816097787843,-0.5606313908706915,-0.6851159676881815,-0.575414007916907,-0.6748470906599126,-0.18875412069270298,-0.0066620615567568875,-0.44459571590630337,train,12.676680620536814,1
27,-0.44473683736902303,-1.050899981945603,-1.071300320781329,-0.22334694963190677,-0.40882349716466415,-1.037632577754646,-1.1027364059260654,0.020673119353881747,-0.9270601834884373,-0.9514596518228702,-0.16706657704649677,-0.12666678220577715,0.1075069047848369,-0.08193315338359505,-0.4354573335946086,-0.14488838053592373,-0.5889137174753994,-0.4952776547432617,-0.5223129299208658,-0.6971094268911964,0.14975818668576027,0.22937635788066235,-1.0909343142015564,-0.9156534528095266,-0.709907138256406,-0.5251965906003976,0.2967848407194475,0.1345031915410491,0.265849189866448,0.4560997052776419,-0.10068122009129393,0.06023441410840584,-0.6852228567317327,-0.48329799404525964,-0.626195914749464,-0.685050304574304,-0.6806057311704472,-0.5653320300499121,-0.6854796088840673,-0.5766574915204946,-0.6851214789537619,-0.1942498715516193,2.4916410918812693e-05,-0.4379622723960949,train,13.16424525978823,1
28,-0.4506660783556559,-1.065046444441656,-1.0757529837753281,-0.21854695225140539,-0.4122237941292731,-1.0416031016387386,-1.1057280761933024,0.02754514379296555,-0.932852303458936,-0.9526985855651402,-0.16524625434147408,-0.13039638568417228,0.10562627810169453,-0.10287242738933124,-0.44220617083857405,-0.14016962501259503,-0.5974303761304318,-0.4964836601668301,-0.5349802643314053,-0.6954570698825451,0.1493465508027195,0.22326931554832774,-1.0911254915749449,-0.9128252932079873,-0.7007155542487273,-0.5240592376802196,0.2927977096940703,0.144593909155004,0.2567495996036228,0.44461932657448355,-0.10672759333802938,0.051859946975775714,-0.6860898563676373,-0.4853417236115962,-0.6235894457910626,-0.6837859570537336,-0.698425085613261,-0.5752323859362612,-0.6950306189943006,-0.5818115036154974,-0.6690445810039183,-0.199140715032964,-0.015611993208780386,-0.4461560111714187,train,13.651809899039645,1
29,-0.4626186399609952,-1.0606866815381186,-1.0787119265844056,-0.2267886976759507,-0.40901727501063506,-1.0325199966890042,-1.1118302296510327,0.02000622750986597,-0.9398267405011616,-0.955656549753142,-0.168122864269145,-0.12268020121527659,0.10044228512699346,-0.11225386074463349,-0.4297495883178276,-0.1295642057826877,-0.5951089060916049,-0.4971770881579439,-0.5297867726207264,-0.6967676444086108,0.15787124746985778,0.23069454916080773,-1.0839547227951498,-0.9104573077577651,-0.7131341320951119,-0.5210695885644838,0.30323556807121804,0.13984698106140933,0.25940071293257894,0.4394311408159659,-0.09577489038969852,0.04776868997657942,-0.6760876710309542,-0.4875680013070013,-0.6289292635022488,-0.6852048669853258,-0.6921209618477955,-0.5822941904573868,-0.6870295949150642,-0.5782654528772627,-0.6748211872418196,-0.20571394178188335,-0.022119092360491407,-0.44144824556957873,train,14.139374538291062,1
