,AIBL,AIBR,ALA,AQR,ASKR,AVAL,AVAR,AVBL,AVEL,AVER,AVFR,BAGL,BAGR,DB1,OLQDL,OLQDR,OLQVL,RIBL,RIBR,RID,RIFL,RIGL,RIGR,RIML,RIMR,RIS,RIVL,RMDL,RMDR,RMED,RMEL,RMER,SABVR,SIBVR,SMBDL,SMBDR,SMDVL,SMDVR,URXL,URXR,URYDL,URYDR,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.08749419885954365,0.08402556987987436,-0.15401135182426937,-0.2770755060636334,-0.10579554978855833,0.07756979202017661,0.02137934145491037,-0.4559950193834016,0.0745514489989118,-0.008902264471387533,-0.2878248491564205,-0.49699068683345116,-0.514929479975117,-0.4253496805764434,-0.1692378200563401,-0.20050748978718053,-0.033954813205135714,-0.40414757421038416,-0.4450757112319619,-0.424667307635878,-0.403263716259994,-0.14568014575556065,-0.2376564599681367,0.03311225684768557,-0.051416365039892636,-0.6525927261136322,-0.32951846945016516,-0.17062658194454816,-0.22520845655162783,-0.4523321258422947,-0.45714411429890445,-0.4350283717970936,-0.17857916841310795,-0.35296437127124136,-0.33478349501425886,-0.48604643351806553,-0.38739154875508325,-0.3355453054940919,-0.3850787945940919,-0.42885410969306303,-0.16008417197924632,-0.14187690335814557,-0.4534793198383016,-0.49167646577609364,train,0.0,1
1,0.11461260265283518,0.1966921227069153,-0.2297824997122665,-0.3615911433828216,-0.07620474815467784,0.16256653584910385,0.08065470789464063,-0.6030623548105993,0.16781251831906258,0.056595803563002534,-0.3847629336413226,-0.7093041959426792,-0.7429369996470785,-0.5375616960314109,-0.17591849895864325,-0.24522622616411743,-0.07773503390846113,-0.5455999199269004,-0.6320053104981116,-0.5708365160246944,-0.5224262653379521,-0.2259906685703426,-0.3597275954284559,0.11154193408089863,0.04099151567271636,-0.8342274525348969,-0.3924331470955891,-0.18288057829174637,-0.3748760077440041,-0.5810580335383456,-0.5812575517682185,-0.6140110632858571,-0.1886203304259022,-0.47642100900210294,-0.45692167236348213,-0.6864097055076088,-0.5123287323023334,-0.44824684296026984,-0.5527353333844767,-0.541854526586462,-0.164758639489337,-0.17526891757024643,-0.5588582176531176,-0.6787211584079467,train,0.35696579077838375,1
2,0.13119749450743595,0.25945647743965616,-0.2744010290591079,-0.4206139456927026,-0.0645999596789072,0.23778958314536516,0.12406879125757195,-0.6811131107506957,0.22331993693373087,0.10419925514238276,-0.4345050706074169,-0.8534359492613584,-0.8609276738731857,-0.6006583220997446,-0.17958412324487377,-0.27499373782920444,-0.10429732452741884,-0.6418362912036534,-0.7343322652613771,-0.6498663972499388,-0.5909685611519763,-0.24796643289451803,-0.4116505928886376,0.17099562493954343,0.0986802132346184,-0.9352789792504622,-0.4405036623248703,-0.18079540138563932,-0.4669122253219522,-0.6476962506519255,-0.6528525597933001,-0.715368056206751,-0.1998976166842063,-0.5500151970331364,-0.5339193095361056,-0.7941413273772965,-0.5731741824065949,-0.5218493803935341,-0.6394116119843107,-0.6092634523236273,-0.1571738867856276,-0.19497680883827093,-0.6082843737972187,-0.7736137393915836,train,0.7139315815567675,1
3,0.14943829167764036,0.3136324412537891,-0.2866719321286382,-0.44319318923117934,-0.047653013896546303,0.27866667939296696,0.15010482901143674,-0.6942526386471496,0.2573491642114908,0.12223137969013592,-0.46289877013684666,-0.9271129750761361,-0.9293146185550113,-0.6295295115492878,-0.17380260466248706,-0.2871831013925096,-0.11904463107033708,-0.6842306246755372,-0.7781800118486778,-0.6833891605129351,-0.6272629262047511,-0.2598111128885964,-0.44198450309742693,0.20658594626322288,0.1446200949503516,-0.9826973730403854,-0.45150143613744026,-0.17988811044894532,-0.5282385856834907,-0.6938649499418568,-0.6941195975906195,-0.7651654165374147,-0.20581989911916654,-0.5717644142215443,-0.5689324366492399,-0.8415127841051554,-0.6039637653237155,-0.5310743340505949,-0.6832878183578651,-0.647701802682929,-0.15430796399819244,-0.20671998434926298,-0.6197035793039312,-0.80612130719775,train,1.0708973723351511,1
4,0.15527122948447453,0.3450401527863718,-0.292901649487356,-0.45127254036498665,-0.043262468208967925,0.3059488931144637,0.15631714840477745,-0.6832098969568712,0.2706255323377616,0.13915168398273492,-0.46388895287429904,-0.9700093031182053,-0.9620660366063017,-0.6461586822503478,-0.17123541458597805,-0.29893005741630363,-0.12160145927086477,-0.7081316161562133,-0.7875786799443673,-0.6932932834292899,-0.6405304231811536,-0.2590824238254777,-0.45854977044857437,0.22844325457286427,0.17218565233185762,-1.0016703052219353,-0.4521850017495046,-0.17712165873381652,-0.5678038612338399,-0.7038927758270139,-0.7023621476167531,-0.7865079009186259,-0.2118553032631044,-0.5880720439610838,-0.5904299432230139,-0.8546645262026926,-0.6065693210891608,-0.5412877400582059,-0.7145875005450282,-0.6483929223587022,-0.16205023845470598,-0.21452846998598832,-0.6173885482711179,-0.81748988164204,train,1.427863163113535,1
5,0.16080342487470106,0.35954932247150384,-0.3029323576410748,-0.4618702257625166,-0.05003601107860506,0.31101523502576234,0.1508933900654328,-0.6904352396112429,0.2823889436181717,0.150301721339477,-0.46821193375156506,-0.9927490726180087,-0.9862066555920905,-0.6620726335905587,-0.1746900699986956,-0.30621954189997136,-0.14090294320063887,-0.7259360158438884,-0.799185672036372,-0.701841356332145,-0.641390480616914,-0.2719811800044244,-0.4693160572035307,0.23433917663463996,0.1769701971903639,-1.0182662992857066,-0.46409958143552904,-0.17730192563341746,-0.5879043266814227,-0.721598023258536,-0.7119285159664236,-0.8061092724111997,-0.2139096418682591,-0.5947943784478646,-0.6025878152187104,-0.8684735590580667,-0.6240447079362152,-0.5425957603631407,-0.7286429487523896,-0.6636276474999894,-0.16549060050163017,-0.22345468070143729,-0.6367788378733705,-0.8314421511631167,train,1.7848289538919186,1
6,0.160277101661134,0.3709078731235419,-0.30989610415545465,-0.46735212229759443,-0.043081770692661,0.3156444289365661,0.14764300100548267,-0.6899867449740813,0.2816148748698968,0.14921903724119395,-0.4714272996121367,-1.0169331821765704,-1.0105543093547347,-0.6633477628653318,-0.17952527107378163,-0.3135292487882475,-0.14392081606592744,-0.7324806412335708,-0.7997666729838581,-0.7077245396921878,-0.6456048185331136,-0.27966292615378424,-0.4730003244780092,0.24068770397467873,0.1853477426504666,-1.0292199373269342,-0.46878692064487076,-0.17287349950616854,-0.5973553332129156,-0.7211447133609046,-0.7222546318565826,-0.8183189092264267,-0.22320469942979457,-0.6091597603131004,-0.6113279881295942,-0.8802318935695875,-0.6257399972384147,-0.5453589119168265,-0.7399274199024484,-0.664449193417813,-0.1689424125167285,-0.22787716859427687,-0.6403639764235021,-0.8420353169404842,train,2.1417947446703023,1
7,0.1700369019805276,0.37267994231038737,-0.30150689174708883,-0.46575148927953586,-0.03692807181797292,0.32869476329736036,0.16140484848331638,-0.6802509988912558,0.29930432760988734,0.1651638748631004,-0.4636753397996739,-1.0141101863296265,-1.0090944235107873,-0.6716616231820344,-0.178688915643429,-0.30552821003300645,-0.14338323930872418,-0.7339442380027912,-0.8029118875120402,-0.7073882324742587,-0.6540340517654117,-0.26872793201518164,-0.4712783349789713,0.2606482848357261,0.19419720287867293,-1.033621849013036,-0.46699618241785246,-0.17234198635865758,-0.6161868578765952,-0.7204615810016484,-0.7157981348082169,-0.8066427499711761,-0.21288779834783367,-0.59741554811816,-0.6158897661681861,-0.8800486611128082,-0.6228796234593925,-0.5499290347578838,-0.7416249988605398,-0.6615686043241867,-0.1678151640044807,-0.2356839600194251,-0.6404441446002548,-0.8269268719887839,train,2.498760535448686,1
8,0.17816448451231687,0.4080202370427122,-0.2970357746585246,-0.4539888301114567,-0.030410326592634096,0.3327231563510721,0.1692044510758572,-0.6877769369981667,0.30984098993126363,0.1802182299738303,-0.4650277507100348,-1.0166500727543708,-1.0089300944201873,-0.6672521162188069,-0.16417585041195099,-0.3054765546944677,-0.13237540207573922,-0.7369296812553284,-0.7985906188996298,-0.6966718233696493,-0.655565797826855,-0.26251491772024826,-0.47267486579880713,0.25969167819101946,0.2115725860057902,-1.0387307589710657,-0.45818790250923885,-0.17473900908315776,-0.6199965445889565,-0.7346728187285867,-0.7385597653606031,-0.8183182576204835,-0.21323433561372476,-0.5939841316833772,-0.6084384207729412,-0.8795451176904612,-0.6104718560239533,-0.5319668686438107,-0.7256977722537741,-0.6555704868910734,-0.1501898857321352,-0.21836492024065626,-0.6343253233038673,-0.8241814905045579,train,2.85572632622707,1
9,0.16892638181635142,0.4026986685914429,-0.2967582974729708,-0.45335390234576356,-0.033736660803716234,0.3188893788550601,0.1660478036173737,-0.6713840640232573,0.3124721172776025,0.178093813909165,-0.458997163861261,-1.0173821790316742,-1.0044033196532858,-0.6726288804854471,-0.16709179134447655,-0.30563367957223964,-0.13632594798360503,-0.7306606633433097,-0.7940663760929945,-0.6877298960466766,-0.6526544231449469,-0.26529054462760343,-0.47099840527213876,0.25031759556334887,0.2062975182969904,-1.0368184171203039,-0.45567242371511113,-0.17577677044204784,-0.6191608715467376,-0.7361541367004092,-0.7310853146851926,-0.8103446261645044,-0.21155113619748667,-0.5930896781171062,-0.6044390540269086,-0.8817265997491255,-0.6025131299990405,-0.5278175017037491,-0.7249438625306517,-0.651486777123537,-0.14340360293792462,-0.21759815323456624,-0.6311745698624971,-0.8155841334115737,train,3.2126921170054534,1
10,0.17048506139347527,0.3997744225879204,-0.2977498747657139,-0.45424984605165575,-0.035219487672077526,0.30663103920053325,0.1563516302104691,-0.6832555965874291,0.3062485475649125,0.18047098885869312,-0.45148389315499277,-1.0158849488606738,-0.9988580496106596,-0.6714226346349124,-0.1622455466797126,-0.3125696589989999,-0.15098508625573107,-0.7392923492283148,-0.7843753537735458,-0.684210019845204,-0.655505283528373,-0.25835566285074374,-0.4585906580000446,0.24463389066993765,0.2005563259597209,-1.0475326778267622,-0.4653388525023683,-0.17471863104334087,-0.6184995730713816,-0.7398414150703678,-0.7496952062499955,-0.8163923331141936,-0.20628713048080158,-0.5938812686347879,-0.6002503095224614,-0.8893593172871646,-0.5957028581137032,-0.5266281882112005,-0.7162487197300818,-0.6559646982665932,-0.14071175360031807,-0.21371378744716255,-0.634498636021167,-0.8128815487454291,train,3.5696579077838373,1
11,0.17954496768705427,0.4015671366517657,-0.2930499261460468,-0.4412591536105458,-0.047567119036642486,0.2910613830188956,0.15158149751958894,-0.668371898603908,0.30196884716792566,0.16560185603249672,-0.44842428027424125,-1.0024641111789696,-0.994670749177078,-0.6587469122647496,-0.16180317665457042,-0.30749602753191363,-0.140230196106574,-0.728601664683041,-0.7753765030880655,-0.6688620667348448,-0.6362630948897355,-0.2595017479744773,-0.4530052287637898,0.2263604252220874,0.1899721880133205,-1.03320292879317,-0.4505442711691857,-0.17971530510045358,-0.5999068800591449,-0.7448576525365367,-0.7410912718347127,-0.8143218119528759,-0.21351125959046058,-0.583657506745884,-0.5947722148108767,-0.880302903157313,-0.5795833758845684,-0.5041787639993139,-0.7070338992352431,-0.6558361570528526,-0.12717082931620277,-0.2003100785433105,-0.627243596814534,-0.806297907060133,train,3.926623698562221,1
