,AIBL,AIBR,ALA,ALNL,ALNR,AS10,ASKL,AVAL,AVAR,AVBL,AVBR,AVER,AVFL,AVFR,DA1,DA7,DB1,DB2,DB7,DVA,DVB,DVC,PDA,PHAL,PHAR,RID,RIML,RIMR,RIVR,RMED,RMEL,RMEV,SABVL,SABVR,SIADL,SIADR,SIAVR,SMDDL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB11,VD13,train_test_label,time_in_seconds,tau
26,-0.74708754,-0.5907649,0.24839742,0.6876096,0.43555367,-0.8893769,-0.11784682,-0.66843224,-0.9489512,1.0,-0.5368364,0.46148404,-0.6745117,-0.6257422,-0.49014765,-0.94074017,-0.85987455,0.51870435,-0.8400414,0.15452662,-0.7508524,-0.9157208,0.49781778,-0.3060168,-0.47732985,0.39175504,-0.918278,-0.75184226,-0.5728064,0.40946493,-0.007201599,0.20349558,-0.77996963,-0.69907296,1.0,0.68903404,0.7102621,0.23933093,-0.93589187,-0.73934126,0.12387939,-0.8334418,-0.7118412,-0.8937172,-0.67577934,-0.7868115,-0.9104661,-0.809581,-0.30392867,train,8.475701,1
27,-0.76107156,-0.61452603,0.22399862,0.89654905,0.55351543,-0.89746064,-0.097581945,-0.6920743,-0.95827407,0.85348076,-0.5415153,0.50351965,-0.5620268,-0.49563485,-0.47468603,-0.9247255,-0.83152795,0.6017001,-0.8263631,0.27816996,-0.7540848,-0.9040051,0.22703803,-0.5822981,-0.61464864,0.3387713,-0.9282619,-0.7428543,-0.5990409,0.26110902,0.1607321,0.042494144,-0.7981995,-0.63668215,0.99493116,0.65113425,0.76797724,0.3251631,-0.9604548,-0.80321777,0.27968025,-0.8274562,-0.728915,-0.9058399,-0.65105397,-0.7832784,-0.89653,-0.8012099,-0.30059788,train,8.80169,1
28,-0.784203,-0.5837432,0.20076723,0.6526851,0.6360632,-0.8323842,0.03440452,-0.6785266,-0.95144284,0.892112,-0.48839375,0.48909035,-0.64228356,-0.5823148,-0.44822252,-0.9496431,-0.834237,0.7742371,-0.8055722,0.44179574,-0.7165169,-0.89467406,0.3505304,-0.30977094,-0.6196724,0.21359062,-0.9181602,-0.76256585,-0.58108807,0.34701803,0.32378998,0.00541264,-0.8257917,-0.6746187,0.96317756,0.7624061,0.7849571,0.32796106,-0.9689462,-0.65436757,0.2599731,-0.8529619,-0.6579222,-0.9345898,-0.7049811,-0.76483613,-0.8800028,-0.80919707,-0.31355795,train,9.127679,1
29,-0.79119265,-0.56997913,0.15283357,0.66038555,0.623953,-0.8984282,0.044159893,-0.70204824,-0.9536094,0.79723686,-0.4887473,0.49992368,-0.58804584,-0.65986204,-0.42471907,-0.95029336,-0.8526286,0.66212344,-0.7901828,0.550377,-0.95211416,-0.8870354,0.29375318,-0.24562398,-0.5619706,0.17213154,-0.9248655,-0.7590922,-0.55072385,0.27240685,0.24700387,-0.09776212,-0.8614701,-0.7222259,0.9885567,0.74012804,0.7741944,0.3601385,-0.9672791,-0.78133225,0.20175576,-0.8081468,-0.6657285,-0.8920547,-0.68432397,-0.75437754,-0.9065443,-0.7810749,-0.44849205,train,9.453668,1
30,-0.7958832,-0.536337,0.20064665,0.7854265,0.47714758,-0.86731505,-0.006044728,-0.6830311,-0.961602,0.8375886,-0.538127,0.50054103,-0.6395441,-0.57821345,-0.41957632,-0.9376336,-0.8434757,0.69652,-0.75972885,0.6165409,-0.91942376,-0.8733197,0.21445067,-0.33573994,-0.5108295,0.08687167,-0.92853725,-0.78158325,-0.53867793,0.49595973,0.3986848,-0.16113922,-0.85746056,-0.6883764,0.9030464,0.76674247,0.8003483,0.24007662,-0.9733031,-0.69380003,0.23095086,-0.8914588,-0.5719836,-0.95192003,-0.63151,-0.7582371,-0.9221261,-0.7996196,-0.36762232,train,9.779655,1
31,-0.76085544,-0.545424,0.19089183,0.82086045,0.5524398,-0.89388376,-0.026858166,-0.7035048,-0.95998895,0.83345073,-0.53623015,0.4976342,-0.78593004,-0.5362073,-0.44454136,-0.92992204,-0.86392814,0.640856,-0.7737843,0.64120835,-0.8973908,-0.8610193,0.18302132,-0.18545741,-0.5253824,0.043590188,-0.93190634,-0.76358473,-0.63410425,0.4464449,0.67342216,-0.29458538,-0.857508,-0.6587663,0.8927386,0.83085287,0.7851442,0.27534035,-0.9716582,-0.7667634,0.17311548,-0.9187033,-0.6965884,-0.8932694,-0.669388,-0.80725855,-0.910431,-0.76935303,-0.41990218,train,10.105644,1
32,-0.76730645,-0.5327546,0.2273269,0.75283515,0.5741304,-0.7840427,0.101770245,-0.68105423,-0.95725983,0.825575,-0.50509036,0.52245826,-0.74896324,-0.35402405,-0.40679654,-0.92689466,-0.82225716,0.65604633,-0.73789847,0.79103523,-0.8346062,-0.84333426,0.2138659,-0.024816593,-0.5919766,0.11882627,-0.94877094,-0.7677789,-0.60939384,0.5559059,0.6491091,-0.23542032,-0.87417084,-0.6966858,0.9721777,0.8719248,0.7633832,0.18115613,-0.9705245,-0.6436618,0.27196735,-0.9055183,-0.7031618,-0.8946629,-0.7193357,-0.7660951,-0.92611784,-0.7463943,-0.42311454,train,10.431633,1
33,-0.7655313,-0.5312605,0.3536408,0.9274822,0.5890634,-0.8190187,-0.021563906,-0.7083588,-0.9661006,0.852837,-0.5666393,0.5153541,-0.8115115,-0.47848314,-0.39803138,-0.9182406,-0.8747971,0.7954263,-0.75806874,0.8739447,-0.87588334,-0.83029544,0.15413138,-0.19142357,-0.51574516,0.045572396,-0.9412303,-0.7608921,-0.60056514,0.5013718,0.7162758,-0.33615446,-0.84654826,-0.6545852,0.95295775,0.8685131,0.7815758,0.14311941,-0.9820168,-0.61645514,0.12333081,-0.7706378,-0.7085256,-0.97321427,-0.6674302,-0.777116,-0.9144578,-0.78231883,-0.37526065,train,10.757622,1
34,-0.81074595,-0.49322036,0.298898,0.9376055,0.7824207,-0.8917997,0.15716903,-0.6812942,-0.9673136,0.75254965,-0.57766783,0.5722777,-0.8286335,-0.5493899,-0.38540572,-0.92525905,-0.8560377,0.56333965,-0.7208614,0.9045722,-0.8096357,-0.82246447,0.1298811,-0.47735614,-0.5154094,-0.0052950084,-0.96652114,-0.75087917,-0.59270054,0.5926861,0.78251374,-0.37925875,-0.8445067,-0.75319624,0.9982916,0.8485796,0.75578755,0.22622122,-0.97285855,-0.72415864,0.18380164,-0.70543844,-0.7031122,-0.88208836,-0.6607679,-0.8132355,-0.9248573,-0.7516621,-0.36111742,train,11.08361,1
35,-0.77031845,-0.4964172,0.26485163,0.838606,0.8483099,-0.8536156,0.14459705,-0.6867812,-0.9677683,0.85688967,-0.5009845,0.47309798,-0.8440699,-0.55134237,-0.40754533,-0.94663984,-0.87445104,0.6674869,-0.70976734,0.93352425,-0.7880418,-0.814095,0.410539,-0.33896127,-0.59227926,0.033353183,-0.9642075,-0.7618726,-0.6125804,0.6038852,0.98597115,-0.43161374,-0.8537549,-0.68663156,0.967187,0.98004365,0.72796196,0.29733378,-1.0,-0.69173425,0.18548958,-0.8209732,-0.7710385,-0.8750711,-0.6665485,-0.75241846,-0.9053363,-0.767901,-0.47195092,train,11.409598,1
36,-0.7848333,-0.4719385,0.3505552,0.8878159,0.80308765,-0.8731133,0.13533914,-0.70580935,-0.9656143,0.72380245,-0.60449106,0.43769526,-0.87045217,-0.6020945,-0.41670617,-0.9008012,-0.8406874,0.7427601,-0.7009348,1.0,-0.8063215,-0.8189413,0.049233034,-0.19551511,-0.6126949,0.019176181,-0.9844411,-0.7166043,-0.6413169,0.49201557,0.8476568,-0.44889483,-0.8663381,-0.7304928,0.96506596,0.924449,0.7877767,0.25769448,-0.973681,-0.65124905,0.18218544,-0.95516926,-0.65320367,-0.9166364,-0.645013,-0.745066,-0.9197626,-0.7534845,-0.52830875,train,11.735587,1
37,-0.80277735,-0.45224097,0.36063623,0.89367324,0.8389378,-0.87111944,0.14801559,-0.70676666,-0.9686403,0.7148708,-0.57955974,0.5092299,-0.8904091,-0.6427971,-0.44120556,-0.9239731,-0.85623974,0.6497865,-0.7015016,0.9641259,-0.7769236,-0.82609534,0.40570393,-0.1251002,-0.46443605,-0.14818439,-0.9880133,-0.72504836,-0.62382984,0.5307241,0.9171452,-0.48329955,-0.84829235,-0.6636183,0.9865143,0.93601644,0.78982407,0.15573497,-0.9502962,-0.65031874,0.1859606,-0.9278441,-0.6052161,-0.95482755,-0.6479385,-0.7283831,-0.93804055,-0.7335246,-0.48027873,train,12.061576,1
38,-0.76409733,-0.46340555,0.33370733,0.9199084,0.94323206,-0.9132222,0.18249556,-0.68453306,-0.96683,0.64536136,-0.64343095,0.5021123,-0.87311715,-0.68353164,-0.42117983,-0.94101644,-0.87125033,0.85392106,-0.70176953,0.9189697,-0.7726449,-0.80562556,0.3875583,-0.31900686,-0.543539,-0.15714307,-0.9877173,-0.7092869,-0.6658532,0.49414355,0.8545221,-0.5201055,-0.8672814,-0.6706921,0.95311916,0.96010756,0.7571942,0.16369636,-0.96381134,-0.74271905,0.10152491,-0.81287557,-0.65100574,-0.90183365,-0.65094644,-0.7738418,-0.9199727,-0.7398895,-0.48350367,train,12.387564,1
