,AFDL,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFR,DB1,DB2,RIGL,RIGR,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,VD2,train_test_label,time_in_seconds,tau
3061,-0.22556066925360432,-0.90383558778496,-0.9405876943056064,-0.37247424073748475,-0.19014155053717974,-0.5450713266072944,-0.9077012712462809,-0.9380634152802259,-0.4448843916320947,-0.3489890203732238,-0.9301809232763671,-0.8306175571243752,-0.25283610373452337,-0.5360443390975625,-0.44664818940636186,-0.3087129452008983,-0.11160233270010345,-0.8958482211792891,-0.759803282182348,-0.8531367631606979,-0.6035907839304857,-0.11689181221018342,-0.14415931723291733,-0.35517731417468285,-0.0004575426779303837,-0.2907538292066829,-0.8520894658597917,-0.7290039914848631,-0.7561360182181528,-0.8177310099961599,-0.634258175593274,-0.42025632268701507,-0.63425099359521,-0.5909812455667417,-0.5539097063858596,-0.3616203986540124,0.11793725100561647,test,1685.469562557357,1
3062,-0.22250917873790854,-0.9061180323603706,-0.9534267194599164,-0.3749709580350355,-0.18865708580676993,-0.5476115331960449,-0.9162016134620443,-0.9423619040957709,-0.44172827031283346,-0.3220871645748366,-0.9361217273021152,-0.8333592943940797,-0.2597550231371209,-0.529428200858621,-0.42770346725195796,-0.30914851601091414,-0.09042737027406306,-0.9065438132031061,-0.769859144041027,-0.8555586707323555,-0.5989563614587116,-0.1005808439600941,-0.13100961067950004,-0.3369345440690271,0.0166051917668876,-0.28586611051854116,-0.8608896886296283,-0.7176412906947065,-0.7598242112604757,-0.8314179292890437,-0.6398130863949445,-0.4319760290704775,-0.6437927355116504,-0.6044489693855166,-0.5496580777675979,-0.3475075687713209,0.12743654245450461,test,1686.0201896604467,1
3063,-0.23066084410511936,-0.9148364004324053,-0.9575717312100387,-0.38073448299438684,-0.17758517804485363,-0.5534972324676222,-0.9189700304840169,-0.936262694256331,-0.4557601552688293,-0.3435294272348307,-0.9385929352556732,-0.8340692994477759,-0.2733521416064598,-0.5358335774120668,-0.43205504136795986,-0.3066603598242425,-0.09457398231123425,-0.9025909544553518,-0.7717090410897028,-0.8649397178024163,-0.6053325527714584,-0.10866126730984992,-0.13649684984615967,-0.3422443657855733,-0.01344165826845238,-0.2822766842050261,-0.8648655156565203,-0.7283152450146619,-0.7797792124550772,-0.8503411020914973,-0.6331058442347132,-0.4257375863561498,-0.6456549811518592,-0.6123880874605604,-0.5540155718848536,-0.3445460795363711,0.12360614752110843,test,1686.5708167635364,1
3064,-0.2250138708213614,-0.9173995990420633,-0.9523021241653856,-0.38851685299617533,-0.1862708899749178,-0.5433667749539195,-0.9095067028523036,-0.9401939216018573,-0.4570396992249457,-0.34077034913757454,-0.9314024618325092,-0.8326558116155507,-0.27165992744502104,-0.5361647924172223,-0.4247790789659264,-0.3145628111496762,-0.10073452973563851,-0.8945222329794488,-0.758056180668123,-0.8715335723206681,-0.6092082804530691,-0.0875403525914778,-0.12678030945485977,-0.32785929360706767,-0.006525718120568763,-0.29591311397438685,-0.8481055307591463,-0.7156712625133862,-0.778281977594398,-0.8471373719348643,-0.6368015393555282,-0.44009968773132035,-0.6491227021850756,-0.6098799111646721,-0.5595511424806574,-0.34597113215595465,0.12164978227853812,test,1687.121443866626,1
3065,-0.2213416753360475,-0.9043598462879394,-0.9554964659908923,-0.41573560304341095,-0.18646841222183996,-0.5536583711663279,-0.9154425135486502,-0.9355029851943628,-0.4716634980426059,-0.3262131345324366,-0.923219230650659,-0.8409151187463455,-0.2940708340435851,-0.5448654938727273,-0.42338842530026866,-0.3163604170184225,-0.1084751696123086,-0.8920363489381588,-0.761350889866161,-0.8834786357934725,-0.6208104393246606,-0.09048247170405635,-0.13290010611805633,-0.32216943620445815,-0.02791858707181552,-0.3024082130782519,-0.8524521873592279,-0.708150756139277,-0.7815821797368945,-0.8730707154495901,-0.6392518065714045,-0.4517721966407031,-0.6612051720189361,-0.6324854637049981,-0.5644634933814282,-0.33283824838642995,0.12749898391916695,test,1687.6720709697156,1
3066,-0.2195768656270425,-0.9067149636589853,-0.947182099285664,-0.4185424498441707,-0.18406621616686403,-0.5541110563350109,-0.9122793774655154,-0.9317685307012955,-0.47382944030939056,-0.33661696891458087,-0.9176285735320806,-0.835999683873377,-0.2998436033849881,-0.5479826930846328,-0.4265912768953324,-0.3131502960661245,-0.111381938794925,-0.8874879644487305,-0.7642196081315805,-0.8833492234193303,-0.6167910511560317,-0.10130976134231276,-0.1401293759112564,-0.3329966634088242,-0.048087400397538685,-0.30082346186321135,-0.8562126812015898,-0.7155578760842851,-0.7892080354994047,-0.8872445172104843,-0.621056412458383,-0.44179069880873667,-0.6515177674987492,-0.6266216725461192,-0.5712297194354891,-0.33647294869274325,0.12831276957071092,test,1688.2226980728053,1
3067,-0.22553841359085228,-0.9213780348751337,-0.9565071084292099,-0.4152143011908298,-0.1761734068084011,-0.5593856475242975,-0.9121857829397211,-0.9326262947518427,-0.4685138941495889,-0.35642225215813783,-0.9164885426412825,-0.8417002507351747,-0.29399199585476943,-0.5550478377684455,-0.4269266942874207,-0.3076341430812628,-0.12638643929168697,-0.8883822415581605,-0.7735729821770951,-0.8861820190101277,-0.6239841173148167,-0.11180293710818433,-0.1356325477521073,-0.337830235322292,-0.07573164098433216,-0.28921128932571216,-0.8521150307332495,-0.7124573297541825,-0.8017385406369306,-0.89529452722598,-0.609444527376657,-0.4362445222086574,-0.6522425974531653,-0.6226930302751507,-0.573108169464478,-0.3311616549899291,0.1268241400347211,test,1688.7733251758948,1
3068,-0.22499915447712976,-0.9176895194825025,-0.9586360000154958,-0.41120241576111916,-0.17775524283005917,-0.5578209877822295,-0.927589335954737,-0.9526205744633827,-0.4668644485267692,-0.34694508245128897,-0.9176741221366616,-0.8507871263207802,-0.28201669407378116,-0.555488846642431,-0.41951155778679416,-0.3103834743254602,-0.13704205573988443,-0.892267714022262,-0.7588042072828044,-0.8891466227796969,-0.628392189650726,-0.11125287882685048,-0.14280860743856727,-0.33275640350977065,-0.06115993257887167,-0.29185830254943523,-0.8515745435858949,-0.7065373216673119,-0.803715779185208,-0.8889430994101161,-0.6193647534125274,-0.4412050529709537,-0.6533718803305947,-0.6398488222474232,-0.5756572499225363,-0.32723967027566647,0.13216717884582235,test,1689.3239522789845,1
3069,-0.22443318806541862,-0.9175074160507167,-0.9608295269036835,-0.4112452261192459,-0.19001552776938918,-0.5546831512820748,-0.936300313375928,-0.947586297493276,-0.45859623704867913,-0.3304439328706739,-0.9131155865146368,-0.8514721955636604,-0.2821590188275753,-0.5530514143244584,-0.41529986664969243,-0.3005490023168743,-0.13031820504644506,-0.8925139849521917,-0.7656760775528848,-0.8864466593853597,-0.6282671189710898,-0.10432175422185375,-0.13129133808538399,-0.32506315968430294,-0.060278109403137964,-0.27596261390079746,-0.8450881660752466,-0.7037353175528115,-0.7989982592123169,-0.8832685533982326,-0.6203754292710975,-0.4395790034669611,-0.6563367117017126,-0.6360904090982183,-0.5659973109059719,-0.3120084482049053,0.13947787185762522,test,1689.8745793820742,1
3070,-0.22094237830533053,-0.9111651407935609,-0.951189810610479,-0.41981817296776763,-0.19876784452001495,-0.5462074170039959,-0.9237873571067894,-0.942482804246283,-0.4711169510971972,-0.32388529125188503,-0.9102189007135273,-0.8529240296097813,-0.28084396782512144,-0.5434858763938788,-0.41180360400204996,-0.30679183516726377,-0.12878526213705133,-0.8835902849362582,-0.7717760394124665,-0.8973150155285461,-0.6338424416750871,-0.10022846735921669,-0.13391079380579707,-0.3225832893018223,-0.07775344443535911,-0.2896555844954537,-0.842975933669482,-0.7051490878809197,-0.8023760683657639,-0.8936003728766515,-0.6279773315737546,-0.46053462833534653,-0.6618243753503453,-0.6414821417275564,-0.5800114557139815,-0.3188824442131203,0.1386788128554171,test,1690.4252064851637,1
3071,-0.2241313810170903,-0.8996674060488445,-0.9256406633645821,-0.4165649588115932,-0.20125845404655646,-0.5448207117465379,-0.9123550376665042,-0.9352716093262998,-0.4733262674639658,-0.337627783751955,-0.9096116100007481,-0.84072902425764,-0.28730438692883137,-0.5498781259805045,-0.42338416213217617,-0.31899290440780603,-0.14917431145868842,-0.867433198295277,-0.754350324780487,-0.8857584109755496,-0.6408361825276387,-0.11006333998620836,-0.13988278538937782,-0.3360905251065491,-0.08632576415651738,-0.30469688139731627,-0.8434443555185761,-0.7137695830842143,-0.8064439365523001,-0.8918035849950279,-0.6266271118527214,-0.463644014045296,-0.6666153868702301,-0.6375825056664821,-0.590722008688713,-0.3336835102755056,0.12833107921146522,test,1690.9758335882534,1
3072,-0.22522113089605947,-0.9054791335352549,-0.9278394298311472,-0.41944818510316795,-0.19864675862347314,-0.5501333235449556,-0.9116851499184444,-0.9370974595078312,-0.4680592812047193,-0.32903343841830035,-0.9052271412499255,-0.8370896399569947,-0.29574099325938474,-0.5580947088343632,-0.4127602659457412,-0.31779409598154434,-0.14731630799580764,-0.8706953333726887,-0.7619997500866144,-0.8844901926440913,-0.6418167515436126,-0.10075600479204558,-0.12940113693671268,-0.32850814745569823,-0.09626703028477662,-0.29837317030167376,-0.8380536507090237,-0.7000750172249286,-0.8118746965420668,-0.9089625414404059,-0.6162129416998684,-0.4613510736789773,-0.6701802706548138,-0.6322279389867546,-0.5854216081662782,-0.32569939569240947,0.13318652332921094,test,1691.5264606913431,1
3073,-0.22967171583665136,-0.9107633515028298,-0.9321986031568842,-0.4181765532773713,-0.1949180371933791,-0.5559409582425702,-0.925555638399222,-0.9428048724536529,-0.46256475229090843,-0.32357592978920646,-0.9095129383742102,-0.8453506717565267,-0.2934161650806675,-0.5572873943537288,-0.41269283981449395,-0.31910970996656496,-0.15451940339709622,-0.8741124457479703,-0.7720062257755393,-0.8866306696865132,-0.6487902602139461,-0.10414893724239564,-0.12568976999001696,-0.3209212128466547,-0.09660980942952209,-0.29240417199515284,-0.8362132246981799,-0.6944782482754439,-0.8145183759585634,-0.9116106648241249,-0.6175780904470789,-0.46008174005019165,-0.6728253942431689,-0.6409001692465509,-0.5818319082939645,-0.31381118438515276,0.1353535299008065,test,1692.0770877944326,1
3074,-0.23403267400904787,-0.9011082439336029,-0.9028750415748964,-0.41019136795172334,-0.1965995032557624,-0.5444373594661337,-0.904974754787585,-0.9282797817515362,-0.4630065705766516,-0.33808895672834993,-0.8949487532205387,-0.8293582736597789,-0.2815383242488018,-0.5543427089740603,-0.42747410895807,-0.3112304437963378,-0.16207566069810778,-0.8554925365165332,-0.7568110090484897,-0.8781299520853592,-0.6435753811367442,-0.11739955005462514,-0.13931065708405604,-0.33364168641217007,-0.10097752029907343,-0.30304531397201667,-0.8234939195065806,-0.6943145831424752,-0.8055992613411602,-0.9015747737314,-0.6082863166306166,-0.4473548575187303,-0.6592829668626922,-0.6245374125140724,-0.5847170653114406,-0.32319272156357526,0.1325380378189982,test,1692.6277148975223,1
