,AFDL,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFR,DB1,DB2,RIGL,RIGR,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,VD2,train_test_label,time_in_seconds,tau
0,0.3399773336060773,-0.8159575594623845,-0.9151441573594996,0.18803277620973002,-0.22712156013195306,0.39799962290656277,-0.9257201705219881,-0.7990018401351567,0.4166779760287618,0.1370060564136687,-0.8595166884331121,-0.8546847524255172,-0.6259705043664834,-0.3662509098030734,-0.2855376771883301,-0.5398324755084525,-0.12942343599043016,-0.9774272911902033,-0.8244828798558952,-0.909430346289114,-0.8676985013067037,0.13112569776815897,0.25239058777455026,0.09914876459602517,0.6411828023278036,0.075371853546911,-0.9181855187419997,-0.7528859799492388,-0.883173576314896,-0.8714143659080801,-0.8696708550951473,-0.7724645142657126,-0.7450457023687926,-0.346100037548453,-0.39464595471020114,-0.6197764724265055,0.35732137591073054,train,0.0,1
1,0.546839032482577,-0.8517018265814074,-0.8677678462024244,0.08681443394967925,-0.14161012512944182,0.5005151764799145,-0.9347820751163545,-0.8517114882542944,0.5592904191158388,0.37667108921924297,-0.8954038007483245,-0.8991881142740143,-0.5980917965193118,-0.4487163372862878,-0.32309810421537544,-0.5531449219283995,-0.013054598648196136,-0.9470924479252486,-0.8462068702505189,-0.9217295028424954,-0.8408327017985785,0.09895548575879465,0.03213015241016981,0.14257775448929566,0.6300624006998504,0.27378228179143527,-0.9308224116030545,-0.6262036760730804,-0.8760499829366333,-0.8780052433571388,-0.8894828033157026,-0.81361581250733,-0.8013855376666894,-0.6127256659174856,-0.3739546775823981,-0.5993227894070802,0.1997135341222327,train,0.5506271030896299,1
2,0.30816938250854997,-0.8748027211799839,-0.8657175753308742,0.13883525273259512,-0.15064269333780467,0.3039045178954365,-0.9139784084320759,-0.817342561219923,0.5078278457422638,0.36309078531689665,-0.8781027646856993,-0.8932670134406895,-0.7092760346862876,-0.5296266957413911,-0.26046914420752443,-0.45748948610866313,0.26501135886783256,-0.9544120540939045,-0.852539534183278,-0.8930868832473633,-0.8820904679028576,0.07372777980399348,0.3105316406122516,0.15090865887278238,0.5216313993239551,0.0643592677345537,-0.8776199483080787,-0.7016913711776509,-0.862380897842666,-0.9421171670716049,-0.8661021448274919,-0.8966568818028668,-0.7131586916366782,-0.5596812286237712,-0.38769317888371246,-0.570970605557454,0.7568616255229508,train,1.1012542061792598,1
3,0.31801652748675113,-0.8430885027272952,-0.8949555263655832,0.10675921176557268,-0.18414465368889266,0.5426976989877084,-0.9022800590719671,-0.7926747443249025,0.5278091066595365,0.3329542853686299,-0.8672426099868099,-0.9384893624369364,-0.714365472227277,-0.4373748564045751,-0.3132663845071304,-0.6679722445551384,-0.05711479010649967,-0.964104365117849,-0.8290886670491604,-0.9119094656539942,-0.8706357177985883,0.10468779567553366,0.1861721223197681,0.14591858522036372,0.5219894130298205,0.3016508662961761,-0.9217820471112521,-0.6101694765965453,-0.8888072646570042,-0.8830377463649988,-0.9040253217673853,-0.8206568782151082,-0.6703331816023996,-0.244848196804333,-0.49225194276601936,-0.5706477972626545,0.36513458562393564,train,1.6518813092688898,1
4,0.2816210316086577,-0.832551602299371,-0.8710723830163953,0.08307786307508103,-0.30048267672543616,0.3951110828137683,-0.9211072595102751,-0.8431982324421311,0.37085184392435844,0.12227051306363912,-0.8479714876351655,-0.8900080368125772,-0.434102663072343,-0.5308836124370445,-0.380589415766338,-0.6191718365333407,0.1912103935182493,-0.9306209801719082,-0.8800991595790429,-0.9039896765031742,-0.8656897128601282,-0.004950762064215852,-0.01228745798113573,0.009365187329895885,0.5884040012349431,0.4361719516181759,-0.9160210625779589,-0.6538493475016081,-0.8869855718482872,-0.9429116344780593,-0.9027210567162575,-0.8458970506158718,-0.7764566885421357,-0.5303200122134122,-0.48678956520839345,-0.5860601762739339,0.6094175166455638,train,2.2025084123585197,1
5,0.2287960926332634,-0.8558743364027231,-0.9058848966840037,0.06807902478140848,-0.1273556131655278,0.20151396326292237,-0.9227680454438174,-0.7908639686611914,0.4565425594518062,0.028907214271881032,-0.9047015198781239,-0.9176587977408117,-0.7694126655877176,-0.3958206058338475,-0.3649508896474526,-0.5869824728628932,-0.0547215876335464,-0.9427443721229777,-0.8662625910584753,-0.9012611193226667,-0.7954909725233393,0.12354662163925245,-0.12310303188538219,0.1968153676186868,0.7056185204820015,0.454396861719516,-0.8833547762714136,-0.6218424659526713,-0.8969570941433369,-0.9528230016968241,-0.8971036283742272,-0.7881472568559263,-0.6706585278446514,-0.4045372673271269,-0.5716696553198751,-0.5513136408826405,0.5643374638011944,train,2.7531355154481494,1
6,0.06204658286055442,-0.8537852516819187,-0.8703333632401141,0.25680144649596137,-0.15169999828349856,0.3916350104424262,-0.917830522919229,-0.8321116844625398,0.46025766585657535,0.32502683855580383,-0.8437177615530287,-0.8389509703313315,-0.5537558984289849,-0.4714986831605317,-0.42367985208579717,-0.6133030131129156,0.031121055243431672,-0.9681812746509441,-0.8976741549909588,-0.9089171457975543,-0.9060464755384489,0.05342435001999091,0.02847491922587353,0.10927570751386684,0.7362470664040154,0.25136891140895745,-0.8756582055612137,-0.701273832473138,-0.9496934866613849,-0.9118929813893948,-0.8748330173939601,-0.8196845956674678,-0.7835952603753692,-0.4410438786537779,-0.5858147471034171,-0.5499571592183232,0.439138182357935,train,3.3037626185377795,1
7,0.13082479875077635,-0.8601309956065515,-0.9172609982451706,0.019601017775964902,-0.04929236138700033,0.23807230052607453,-0.9094325962451519,-0.8520993855315409,0.4055098219481579,0.5130009908615788,-0.8380787090400116,-0.89743358219087,-0.5814952318063196,-0.5335845218016586,-0.518827907900159,-0.6089163873651953,-0.21346644171298945,-0.9510168264319321,-0.8811042224518776,-0.9053518765964798,-0.8227690385632516,-0.12751793512964826,-0.1537808818250056,0.2624728542573811,0.5693485839445956,0.4935436417129788,-0.9010366175631559,-0.6004146384368758,-0.8870588024239956,-0.9540360423474988,-0.9028394769200256,-0.7290730420536868,-0.7154602247707241,-0.49144395811872255,-0.6433429212503321,-0.6528402837278864,0.4232494211309563,train,3.8543897216274092,1
8,-0.08945240656756803,-0.8406968043441562,-0.855794792301606,0.36905786119054795,-0.03925911080259936,0.25421172584276275,-0.9274147079897783,-0.8256442991513697,0.37713126868167746,0.3238738493461907,-0.8567057616807342,-0.9272165764001906,-0.5831512860540924,-0.547205991108045,-0.3991064478721781,-0.6668854189249603,-0.14691366965967467,-0.9566529420127882,-0.9028830463036159,-0.9172367835039725,-0.9465327408237392,-0.03318300101343008,-0.052413432981952446,0.11637618525649729,0.6023707537865367,0.037226217718209,-0.8901293278905871,-0.5425200359911313,-0.9604585628425177,-0.9451773283289935,-0.9318746958978645,-0.8278082226491155,-0.8852358286808099,-0.43106019760045944,-0.6323788800554451,-0.5759088856417276,0.6840701079002542,train,4.405016824717039,1
9,-0.04485120662381881,-0.8613672472603879,-0.9023948522917101,0.0638843807600733,0.01109265132926096,0.42330633829508013,-0.9156334049224705,-0.8426502682349544,0.3559195970531781,0.335099647094372,-0.8574407420099022,-0.9273857948021265,-0.9238541498726275,-0.5724670936286016,-0.560292060723014,-0.6212985650710416,-0.29788141444628846,-0.9447178599708685,-0.9144623021656191,-0.9089395211675075,-0.8542479450047521,0.09577375703194102,-0.04068078718057466,0.02485140065761593,0.42026367290478117,0.47625858123569875,-0.9291941651231567,-0.45109052464934907,-0.9236216904048018,-0.9562524395811662,-0.9321986688690289,-0.8851739020169708,-0.8097278137484658,-0.4755088154560594,-0.7329585595047209,-0.5443904331984293,0.5999308857826016,train,4.955643927806669,1
