,AFDL,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,BAGL,BAGR,DB1,DB2,OLQDL,OLQVL,OLQVR,RIBR,RICR,RIML,RIMR,RMEL,RMEV,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
0,0.01850890645913044,0.08410959296258433,0.036975236446909206,-0.13447002058820418,-0.1084865878903655,-0.17350301233002915,-0.011767229623325978,-0.05245962736779908,-0.413220947315865,-0.3536081690097131,-0.162179268543058,0.06957003358617393,-0.04539468840017531,0.03582637894943591,-0.24936107366606075,-0.2799477128036635,-0.13204729028350712,0.005891768337251541,-0.19264227771618891,-0.3867071549556236,-0.19429542307949327,-0.1262909358848604,-0.22488655898590404,-0.3472581760121641,-0.3931280534711612,-0.07688358120922525,-0.019690323680152777,-0.10286771732110346,-0.0807627478666834,-0.21883144250772196,train,0.0,1
1,0.01602483131376889,0.15812842182165932,0.0776741568129724,-0.1340734529600952,-0.12116491628190003,-0.18254917882045177,0.059639144335110736,0.020896237428947806,-0.5193016458746816,-0.47321237121904647,-0.11304841641768988,0.10931632845381531,-0.052315606618263046,0.03739404971543466,-0.2994222821438359,-0.38677914056684937,-0.13348464947492228,0.02485308712713392,-0.16042878309393888,-0.5079486760736185,-0.24342180558561471,-0.10196289021208826,-0.22378180730233185,-0.4370306621877929,-0.5078690071936367,-0.06486650546918672,-0.011916282081301322,-0.07023943817570377,-0.0598482889592776,-0.27075409587371296,train,0.473344489600765,1
2,0.020867150931846035,0.19391787946966044,0.10268903379933239,-0.12919869855738725,-0.12571886476431363,-0.18562011024477024,0.11489702582620313,0.06990569794335078,-0.5805782977635181,-0.5407526317124346,-0.07686807619994365,0.12084151043134467,-0.053301470204620005,0.03922253951034757,-0.3230423317757122,-0.4500045634508417,-0.1296290455064515,0.047720699416608475,-0.13137367167412037,-0.5777083757352681,-0.2691709268989969,-0.0871707751369058,-0.2192708628204812,-0.4909687705019793,-0.5754428385448777,-0.05132948031300965,0.0007289804639124219,-0.05030291425503845,-0.03946050032142012,-0.3019633610000383,train,0.94668897920153,1
3,0.02877232414138317,0.22441268673313422,0.12791125926942085,-0.1200258257070149,-0.12031474672679948,-0.1814287936043967,0.15872674439249262,0.11369666629355454,-0.6209469063225389,-0.5869877357854901,-0.044409674585478065,0.13426547742195508,-0.048530949825618314,0.043536412080835404,-0.33340079428760727,-0.493886605162933,-0.12453144159393562,0.07063637298633278,-0.10450330235960983,-0.624294867836605,-0.2860138445824154,-0.06491659842928259,-0.20085507162239932,-0.5215519949685797,-0.6239242956255397,-0.028736788700119593,0.021764860348482,-0.033961827268901346,-0.014989047428197885,-0.33163542721514266,train,1.420033468802295,1
4,0.02712952026991622,0.24126902165810363,0.13979472296713424,-0.11668472052491324,-0.12750238649893209,-0.18402643994390458,0.18332564574783505,0.12771653059477275,-0.6406903339370248,-0.6135244007964992,-0.026032954919933238,0.1424600651918412,-0.04526700026863315,0.042716392805064986,-0.33763612548554733,-0.5148071398296664,-0.12023722716116768,0.08228544180420835,-0.08727697732613193,-0.6452290216483858,-0.2956628480359261,-0.0520675510984743,-0.19338875000590702,-0.5403874052079327,-0.6476185051144493,-0.024370895003125434,0.03499189623302141,-0.0285267213565491,-0.004402232456517302,-0.3435954836911691,train,1.89337795840306,1
5,0.027475883942404293,0.2547295890823774,0.14766151968792646,-0.11470566120340032,-0.12786925251658682,-0.18787202250324714,0.20201780063387081,0.14396393592766618,-0.6597266994616968,-0.6344425907111939,-0.014193883388498585,0.14761752827039284,-0.04689130622095128,0.03807473801214842,-0.3375116151723494,-0.5280678956081601,-0.11571004171561358,0.09172354319010456,-0.07574058492166072,-0.6634322066169742,-0.30732123203888295,-0.039136772977567125,-0.18074282881033205,-0.5555922878327533,-0.6669865871359844,-0.019470652610800915,0.047325256430681154,-0.025498287591604413,0.0022665179205118846,-0.3537953005242501,train,2.366722448003825,1
6,0.02365002165090804,0.2594327877399345,0.15383220952918455,-0.11539450883302936,-0.13016448583578857,-0.19041514642859084,0.20941363262757579,0.1491782854200022,-0.6673377200402852,-0.6403328520085879,-0.006490466466634592,0.14892356484695415,-0.043019969567603414,0.03719965171294942,-0.33601391920104007,-0.5333490735758175,-0.1149410537885102,0.09899246662539031,-0.06667392366737984,-0.6686503195324747,-0.30899712166224075,-0.032657606155925625,-0.17522736559407576,-0.5620158587810602,-0.6737881349388922,-0.01998828827683566,0.05295140723825945,-0.024855958764596148,0.006239904962286658,-0.3602196274404319,train,2.84006693760459,1
7,0.01622254941760228,0.27296910467847335,0.1601172655808642,-0.11568382160050983,-0.14103180110394184,-0.19964855318036487,0.20606381994544254,0.15718841865141422,-0.6849608673200841,-0.6325053633530863,0.0029357298528194797,0.14279284540608966,-0.03176446632460586,0.030126147993072505,-0.3369298531733297,-0.5446502598296983,-0.11221789499320448,0.09997984601830563,-0.0604616293548689,-0.664901330582826,-0.30091192434514996,-0.030606959238723128,-0.17263152696625184,-0.5635499961331382,-0.6896489916978328,-0.024193519449750372,0.054333943855272376,-0.029311722906036786,0.013832751404716681,-0.3795435989785436,train,3.313411427205355,1
8,0.017003662735593696,0.2615056256073591,0.15379227690741948,-0.1155917603317589,-0.13453707170415674,-0.19312538442807659,0.2146353584290907,0.15633625432031475,-0.6790253010795895,-0.6435918576594449,-0.0022743111629352775,0.14179594830019834,-0.030373835155795188,0.032433571934392086,-0.3396134711109993,-0.5368811197288679,-0.1055166201606258,0.09689582460458646,-0.06557918036186172,-0.6790106745157425,-0.3238297736597516,-0.031644954991818464,-0.17021898695756907,-0.5632602881736887,-0.6976269318204279,-0.022677077721879074,0.052686261165039994,-0.040050736483491334,0.0035988424376166006,-0.37411229636295096,train,3.78675591680612,1
9,0.0260985330919355,0.2501257422665294,0.13947516040595323,-0.11242720180474434,-0.13178953602280036,-0.19374791575514771,0.22482438375168912,0.1555758102328413,-0.675927751990449,-0.6522250415574812,-4.625667545057888e-05,0.13396197231339474,-0.04713966587122047,0.027659787004567254,-0.34167864112717333,-0.538528773174653,-0.1085202561705241,0.0976991491475365,-0.0650305760168666,-0.6812096181469869,-0.3225556403276426,-0.0402442210001412,-0.17824772572082345,-0.5715878110598693,-0.6955963987567939,-0.022387653699148802,0.049939952658094304,-0.0369915657476714,0.008057745175885034,-0.3689730191151446,train,4.260100406406885,1
