,AFDL,AFDR,AIBL,AIBR,AIML,ALA,ASKL,AVAL,AVAR,AVBR,AVEL,AVER,AVFR,BAGL,BAGR,CEPDL,CEPDR,DB1,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIVL,RIVR,RMDVR,RMED,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
0,-0.4845210010619303,-0.7260143411582098,0.8746930632050276,0.9374455509817441,-0.0831491925290554,0.46538130637880326,0.09270885186826816,0.9626664611666913,0.8991443956486339,-0.7409409034234771,0.940271972622353,0.4311996224003155,-0.6673616881182692,0.8262286074380427,0.823911722952313,-0.7876442170655787,-0.7330001683356047,-0.7396718343485578,-0.6459229738574885,0.3926082046120991,0.8546911074215272,-0.6034623896778089,0.6694969413881001,0.8996548738596775,-0.6216141593037957,-0.6106723923655947,0.03520365744630538,0.9907132445090576,0.8476170480845717,0.2899814502984974,0.018114674150125576,0.03715031085981946,-0.7938393377192563,-0.5508987337791432,-0.5016680129375934,-0.9221244489529857,-0.8155493327996761,-0.6965420643918665,-0.7312998927585734,-0.37235117489043634,-0.20517604952836388,0.7881684384023988,0.18356237546458254,-0.511848614340626,-0.7841182372231623,train,0.0,1
1,-0.5754973922615845,-0.7783976274009226,0.8133921524034176,0.9012160442165478,-0.18349123879536278,0.3973671129204328,0.05674918850231103,0.9017435313576005,0.8891231534421326,-0.8432500315146008,0.8907012804517138,0.4349842882131133,-0.5232570900026663,0.6995953251942229,0.2499393612112184,-0.8518426504130155,-0.750983893083351,-0.7051069872541261,-0.6580528459496402,0.3878264239472131,0.8710702876342183,-0.5260840142822456,0.6142957479998884,0.8281380802062277,-0.6035983616702536,-0.6446129198731863,0.03459809374626033,0.8935952028816974,0.8753638486450825,0.36209223409854685,0.019532191299551305,0.05847962692518527,-0.8295791996486168,-0.41139060016104134,-0.473174153936602,-0.9008068796054703,-0.8220921721911366,-0.7255937133074167,-0.7692803256288075,-0.3927802553609059,-0.0938958562007296,0.633536167959756,0.16046390005693367,-0.5220886302997887,-0.7924499483385992,train,0.44887780548628425,1
2,-0.5236220605937201,-0.7626177956203956,0.8560536771142022,0.8372097637331113,0.051423817544541395,0.3579924359432136,-0.06859792397661968,0.8324727415888749,0.8375709712036324,-0.7806155553262168,0.957911261535217,0.46508564762778437,-0.6115195886309132,0.6039741646727406,0.6458497165623671,-0.772959721353094,-0.7874760833269783,-0.7919060764890629,-0.6522569833990264,0.4645642912354371,0.9058515870591651,-0.4488762993808243,0.7278144979225817,0.9136887861058476,-0.6688751378436152,-0.5173892211120844,-0.0698813485993317,0.9726949048153042,0.8298846071505803,0.3235645620032517,0.011022899352097326,0.013160793728026698,-0.8498601151543508,-0.54903278824802,-0.5548529579375207,-0.8998918508197817,-0.8502468424120134,-0.7719437643313919,-0.8081131278473633,-0.4096609851769898,-0.11637659205950657,0.810746085563498,0.07259109010365261,-0.566039274648909,-0.7486770189125651,train,0.8977556109725685,1
3,-0.6851033143345031,-0.6613523486059041,0.7622262394792301,0.8527048629522551,-0.1997438887009747,0.3170826615880975,0.08120655562559698,0.8292649268309604,0.7763299368835687,-0.8783806786624021,0.9162254480687051,0.5139075715549623,-0.6308965776725675,0.8567392745122631,0.5268092014709995,-0.8143130959115659,-0.710338992218265,-0.7569127966637532,-0.6790793981712292,0.38663116150486765,0.8653731064930937,-0.5010388692224308,0.7671105634095622,0.6990483779499141,-0.6468333792197647,-0.6623430567929307,-0.44930750602208536,0.8311011809584865,0.7729622433963865,0.28661551513579586,-0.011096445414802147,-0.005773223244920245,-0.853612657430129,-0.4942004837094831,-0.6702150156281503,-0.8943120056428898,-0.8127120288704183,-0.795646673269536,-0.78908527511768,-0.43514297665026436,-0.07139209108125144,0.7750670276302014,0.20721090660595687,-0.5131589474971547,-0.7795780236893728,train,1.346633416458853,1
4,-0.5869692780664459,-0.6258693174666717,0.7419418100722659,0.7882980661072483,-0.3774902868732154,0.28509934746083765,-0.027518226055074146,0.7619331635041633,0.7624944679158706,-0.9243992098230881,0.9001168219004609,0.5102191148926661,-0.6398952764669922,0.749302428122115,0.6949472982694689,-0.7652697424250582,-0.7110908317020477,-0.7665939943405419,-0.6696152324078515,0.4494881739650025,0.7996548806917826,-0.537637306939671,0.7479565753273681,0.7602395325421225,-0.6527676149590428,-0.8065922047663197,-0.06173202360344965,0.8017727259838254,0.775110513189291,0.14260440396178464,-0.0338235921678991,0.13284756169315082,-0.8961128245280674,-0.3292947012578348,-0.8650961034387392,-0.9062852132939195,-0.7992882750458328,-0.8026746906014638,-0.810722818551133,-0.40819237391952845,-0.23886283427549782,0.6300201019980507,0.1244366492791058,-0.5942388690329052,-0.7865081385423998,train,1.795511221945137,1
5,-0.5437951030344876,-0.656925904269775,0.7290144787267954,0.7306404743249364,-0.4163991419472193,0.36062979125343686,0.04567196118720185,0.7793759062260728,0.7328222748701184,-0.8751773928273092,0.8766637108940916,0.5236607572445974,-0.6063147663316977,0.804362733968291,0.6995532743367594,-0.8902133340872059,-0.6313874726126747,-0.7735041996772933,-0.6693746744340798,0.401092973391157,0.9429648402630467,-0.4467248015565696,0.7223013574382428,0.7952397784055976,-0.6386641255863046,-0.6602007721176225,-0.31420470782975796,0.841361011605749,0.7328639423090462,0.2007286929607739,-0.05526786331863798,0.02504120819677258,-0.8703033543717593,-0.2916141664811901,-0.6905336849125651,-0.8942368411683648,-0.8070923669555709,-0.7884417050868077,-0.8030526627054342,-0.49071566552653934,-0.1425117621601525,0.6821473289577142,0.11845540174418878,-0.5451438183817108,-0.7380752010302332,train,2.2443890274314215,1
6,-0.5430856373203268,-0.6391629726583783,0.7450116361852692,0.7145407398004948,-0.4219175154824809,0.3716420202513999,0.2643853947690271,0.7782532053110587,0.6833057541820803,-0.8951279953978427,0.8655650757609632,0.498299812614157,-0.613275432298118,1.0,0.7229759318339006,-0.754078276647554,-0.7241033539712004,-0.730412159197311,-0.6066266579033012,0.4514144374719742,0.8433650138967167,-0.45805219796058294,0.8572467923176205,0.7672164169754117,-0.6368469989027981,-0.812319057003372,-0.06770065154444327,0.7913509304654616,0.6364422176131832,0.12986917949477195,-0.008482311415213828,0.06961131468754034,-0.9048305626903722,-0.47033260694838186,-0.5886821603859361,-0.9052749300605666,-0.8073067368784365,-0.8062496657889013,-0.7698339614258511,-0.35734985099635963,-0.1554519459170497,0.9216117384279923,0.15174340965841382,-0.4228908666837805,-0.7619861936778425,train,2.693266832917706,1
7,-0.471318231371059,-0.7039947122391013,0.7183275295401614,0.7261005429423839,-0.06664692071237965,0.29810022271905035,0.1680903274499208,0.7116069259107549,0.648345523109633,-0.8331942656823457,0.8668297759405938,0.5056138573466998,-0.8472416009531735,0.8761669376974464,0.5931436674897006,-0.7394622002833285,-0.8308785042819566,-0.7550332208121566,-0.651403959304621,0.5415206895448177,0.9776802210378349,-0.6112296206807044,0.9555406158909617,0.8132614735645018,-0.6909449160048411,-0.5642633359502272,0.005389950694352885,0.7401313297604866,0.6599360197426718,0.15250691717693954,-0.017930199607425812,0.03193844594551809,-0.8174526635411394,-0.37184309597471943,-0.7925670089182106,-0.8870455934610366,-0.805349004291431,-0.8081505220463658,-0.7606086598517863,-0.4301277205576364,-0.1852749944197183,1.0,0.049636283889291644,-0.4937543028365462,-0.7603330288555128,train,3.1421446384039897,1
8,-0.6939709403559802,-0.7646738752747748,0.6485235695892695,0.6892656692357142,-0.26067850089193545,0.3102155399966888,0.10677536732057646,0.7084011204544858,0.625120986711481,-0.8351174452399662,0.8311993353617007,0.5577630663481289,-0.8945239625629053,0.8968234693797275,0.423740647867777,-0.7917720241441386,-0.6457905439999061,-0.7656334757987335,-0.678073341269481,0.453806989872946,0.8620550078036048,-0.511480764834234,0.9564549109726354,0.657847412678846,-0.6596794260816972,-0.9857168862388862,-0.12660291221099262,0.7612852099040022,0.6152313617897693,-0.021650859791173982,0.10172636030498994,0.013571979972256676,-0.8316607625395065,-0.3174714880295195,-0.659057651900194,-0.9158111086094395,-0.8389005049048868,-0.7700388487119075,-0.749096813618435,-0.440243667402093,-0.15939242384044394,0.8476527930993702,0.09757697862020964,-0.5309344190992471,-0.7719650798879922,train,3.591022443890274,1
9,-0.736938601917179,-0.6311769717858013,0.6630295162057922,0.7145805245387125,-0.3146520799697544,0.49795097296402124,0.17946073637438587,0.6713806545444518,0.5912270805757337,-0.7051791711143024,0.8879772537163806,0.5408979400206112,-0.6729741169830856,0.7150187451478254,0.6377986096246133,-0.663301192476324,-0.6797097499424112,-0.7222581168999438,-0.6322399378899867,0.5395683965606302,0.8381475830447082,-0.44918400779845535,1.0,0.6692729361105556,-0.6818864192169146,-0.7182350329045678,0.10359241077468029,0.7163692379082118,0.5793577442455544,0.28459025799322046,0.08464842157580577,-0.016117445567146005,-0.8792693523283902,-0.44457074988621537,-0.5886937576325356,-0.8883654202765798,-0.8311048550428466,-0.6669950570697806,-0.7003956729199601,-0.35818849740230385,-0.1883747682725635,0.9701252896248118,0.12268848382785724,-0.44000432007024315,-0.7289408664141,train,4.039900249376559,1
