,AFDL,AFDR,AIBL,AIBR,AIML,ALA,ASKL,AVAL,AVAR,AVBR,AVEL,AVER,AVFR,BAGL,BAGR,CEPDL,CEPDR,DB1,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIVL,RIVR,RMDVR,RMED,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
0,-0.0011708866709596762,-0.08422545469972256,0.24573683778530678,0.22335838862687588,0.04097873412704886,-0.09260413246602213,-0.030647033509466848,0.09246774928349157,0.12154768297225257,-0.2889437886236468,-0.03649158085229423,0.13560563312373344,-0.2572783621891137,0.025487420788590065,0.028321499672095303,0.06721191327586211,-0.02126557571685149,-0.17955159152232536,-0.26084867319268945,-0.016300487666260077,0.0053357638827138815,0.05565181087559823,-0.08058958381084722,-0.4546048093950773,-0.4085817441436284,-0.20010374887764099,-0.10199633957003196,0.0890857104828077,-0.08765017356631183,-0.13095202643612042,-0.2152627005421485,-0.07859813803495477,-0.4814718945377805,-0.4091882922575119,-0.48526032193844754,-0.32659836967151057,-0.2617395257670441,-0.23824782331197367,-0.23862517616894616,0.030483473251896043,0.09231741923982212,-0.062194410721564994,-0.0364469992116965,-0.2956106976375086,-0.30645300002169595,train,0.0,1
1,-0.026609226466893572,-0.06495002490970206,0.40458151955846255,0.3602047323166522,0.016674385246175066,-0.0640317144838426,-0.006917507887655772,0.16081258161157314,0.25388709743377535,-0.3686753856444057,0.07208694701430896,0.20068809466613605,-0.27791322206608515,0.05556205816602626,0.0302084870546849,0.1201174602227467,-0.019150275157404466,-0.1918368172960659,-0.36630256830310454,0.027596893785176463,0.039048574153314086,0.08967516367013025,-0.01294161082971787,-0.610793626735557,-0.5528504862693163,-0.28726234185663246,-0.11981378254443159,0.21012108985791786,-0.028106933524386646,-0.09254449080785102,-0.2533964920032297,-0.10662315715548346,-0.604230645971759,-0.5004484893977494,-0.6214186693013029,-0.4028038424939019,-0.2769319355956633,-0.28410488518746657,-0.2735833264851663,0.07729253802386048,0.1592855808043134,-0.021549722570240043,-0.009582950679699442,-0.36841013980568604,-0.42387668572860215,train,0.44887780548628425,1
2,-0.027649597764527717,-0.04917424086368509,0.4757801111729403,0.4197586460323084,0.010809228965809561,-0.058665070420325406,0.002400465619201486,0.2055872876503791,0.3093740806294484,-0.423601587758867,0.11970568200915177,0.23637168063995115,-0.2742936705404188,0.05806486629457018,0.01970391656916638,0.1514857942148285,-0.010918681476300401,-0.18435040515710224,-0.42357765658423896,0.04479050572067189,0.04607317894511026,0.11017932922170173,0.018615492858748944,-0.6894141746107415,-0.6339955962542081,-0.3355124919760689,-0.1177150698125665,0.2642176455256755,0.010809904294850042,-0.09962539944381604,-0.26680582316537654,-0.1160818612381893,-0.6805863188619198,-0.5474420855017701,-0.7071336541452253,-0.43423968653446865,-0.28965273740968894,-0.3053013769118192,-0.306540231257329,0.10344529030113007,0.1927790476539118,-0.008303697621090733,0.010959654164806057,-0.4202691363070378,-0.47488356441171,train,0.8977556109725685,1
3,-0.03813847966671552,-0.05792941599277571,0.524515046583749,0.45976421268215534,-0.0055131979684802795,-0.042521874783484105,0.008951118834978358,0.2220657778538489,0.33951098213486286,-0.45924899166246747,0.14360960696763703,0.25887066848844503,-0.27548999553551884,0.06263634287123455,0.011588714775798863,0.16622954316182148,-0.018519652209986227,-0.1930142696952004,-0.46197678592610386,0.05072178999216495,0.055515772876932906,0.11523786412302031,0.047860579043599555,-0.7328338536289406,-0.6822624822531784,-0.36006590151666584,-0.11980533794872378,0.2897783886553297,0.027440897184512453,-0.09740727365920707,-0.2841869397888844,-0.12483966297384602,-0.7259587767215072,-0.5720465388965159,-0.7511040670410205,-0.45648052933925054,-0.2986468514023506,-0.32730674192772663,-0.3261800897967281,0.11132434749279184,0.21147604262216319,0.0020236310400710833,0.020063446742044258,-0.4528586481393541,-0.5095741627049611,train,1.346633416458853,1
4,-0.030247377228172806,-0.06336894803077471,0.5482452510252924,0.472809974514214,-0.013243481021141396,-0.031615713471085216,0.02390484351771907,0.23798884904934364,0.36366650784077503,-0.4754193275141104,0.16455729758319043,0.2607607044026364,-0.2773893995441373,0.05998386790626031,0.0038645262482815083,0.1778299067784727,-0.023690258690930333,-0.20739715513185614,-0.49288388247174214,0.050824478192798644,0.06569938991256496,0.12414665268159708,0.062268628925658404,-0.7572302889394592,-0.7043750248658301,-0.3677199356572466,-0.12724055748842164,0.2990570341176455,0.029613904658749773,-0.09951670277053937,-0.29287444002157204,-0.12336730843711696,-0.7691569196601058,-0.5920641164277094,-0.7850370719868098,-0.46916798749507443,-0.3129916748390088,-0.33433140177081955,-0.3333482152163244,0.11429047294731116,0.2213537197765316,0.0036528950227554813,0.030337948957422187,-0.48281519088264696,-0.5317763448396374,train,1.795511221945137,1
5,-0.019654305060066796,-0.0647331037151418,0.5647600625009778,0.4791490857599974,-0.013100568103660531,-0.01863929141455556,0.025526554183684935,0.24724576603456422,0.37661776325880814,-0.5048116723387346,0.18360442412526412,0.25857401908996946,-0.28517540698656835,0.060431650249076416,0.0011490835128487933,0.1890180938878429,-0.03603376627113422,-0.21102906684787465,-0.5187080574472233,0.05164236183732973,0.06440025189027582,0.13160256993390657,0.07017840310321213,-0.7882755685332665,-0.7327509920556766,-0.3874530895212127,-0.128249939976483,0.30879765875656096,0.032006032202647666,-0.10888045346740607,-0.31342810145431066,-0.12428597688776016,-0.7890910274220617,-0.6062916615169416,-0.8203565902546086,-0.4932045945981434,-0.3260247155066052,-0.35673437161164945,-0.3507320157085033,0.11511665247959084,0.2253903107453705,-0.005131978703366902,0.025978677515167484,-0.5098245963529285,-0.5599433338345862,train,2.2443890274314215,1
6,-0.028458524742109602,-0.06863027934223889,0.5703637349939731,0.4862020879727612,-0.012684728698669559,-0.017582778000254096,0.022123131878820243,0.24341948732880864,0.3821129147768656,-0.503178837977384,0.18590276077597778,0.26024409872728793,-0.2854149422077844,0.06252118555043248,0.0008035633141722474,0.18614181328127188,-0.03481272905044194,-0.21756103469829316,-0.5320721787988508,0.05105987685076374,0.07185468794534158,0.12978718437281536,0.07412547267546779,-0.7943651881154504,-0.733216149910719,-0.38848138318056347,-0.13501711331035476,0.3125532210183204,0.03596780227065313,-0.10671991675488846,-0.31956402077538654,-0.1218859474831966,-0.7980554725890863,-0.616386946461445,-0.8280082370986748,-0.4937810033200968,-0.3304677638487463,-0.35414916992376644,-0.3495443285294388,0.1086261219551317,0.22508383908286558,-0.00625616360459938,0.02249658447683968,-0.515079604401385,-0.5705648831035172,train,2.693266832917706,1
7,-0.022214378927126473,-0.07105631432348038,0.5615844488357187,0.47981651972733697,-0.006029079901134951,-0.012796179782368564,0.027791543087383797,0.23331250045381663,0.3819231067409231,-0.4954951819935972,0.18133584129884728,0.2515142838888935,-0.29029121870129915,0.06194257049809983,0.0022963577092069178,0.18257387552233606,-0.03656030563187641,-0.21290310941400575,-0.5343681101049669,0.05582219619533807,0.0764218898853421,0.12908794728180265,0.0766987257150564,-0.7956687305811135,-0.7304064244598849,-0.3926938861709627,-0.14548874145712,0.30412641057601375,0.038229052033338234,-0.09989531009997982,-0.3261684094584017,-0.12379400830295757,-0.7990336292832895,-0.6277047519998016,-0.8216428832990499,-0.49676205986072264,-0.33393633272509043,-0.3569409942910655,-0.3478978789292688,0.09775499182652285,0.23221940816710968,-0.006669150309149219,0.023624902086441704,-0.5075294678787265,-0.5756455395465466,train,3.1421446384039897,1
8,-0.029302719875866544,-0.06877889978719641,0.5523771006557057,0.4687868748295303,-0.013512153110370628,-0.012083537604610645,0.010664515115419479,0.2305881236858887,0.3665745553162726,-0.4979350613474638,0.16725984029136148,0.24511922388869958,-0.2798175041557305,0.05962622265771038,0.0010518056779539944,0.17959834559638316,-0.03828703465164568,-0.2102809507383988,-0.5320970033320277,0.05520931910716384,0.06241826337194817,0.11904777948374048,0.07412350976737778,-0.8010268297759945,-0.7309742455055755,-0.40176194486290884,-0.14480365459893427,0.29183506412962046,0.030305961562058892,-0.10864957196759989,-0.3429145784325588,-0.1370316832754629,-0.7926981261354751,-0.6247936851895706,-0.8190519216599215,-0.504233170027234,-0.3522605199151187,-0.36815522815316076,-0.35983952331065683,0.08936079184008751,0.22070741571560293,-0.003019964684559562,0.00787907790216058,-0.5134493750735505,-0.5776422380110828,train,3.591022443890274,1
9,-0.02047373706043229,-0.0709156063993322,0.5497529307674359,0.4544842790528764,-0.013713403905473459,-0.004616469621407715,0.009932668487947147,0.23302095454522348,0.35848932202879524,-0.4972865830070631,0.16953423978995175,0.2315826441566556,-0.28103375758857263,0.05299844895313348,-0.0006198418308791219,0.1800985369307483,-0.04649346794818893,-0.2180561707710419,-0.5411172556629189,0.052109579871239986,0.05774192242904036,0.113862340192044,0.06962062606812877,-0.7939524960297185,-0.7278576584538939,-0.40680484667756367,-0.14697902007458308,0.2844304864969065,0.023790825268250826,-0.11717115983369102,-0.3529756867297342,-0.13549022766094018,-0.8029224573067114,-0.6158389992331352,-0.8233928006016469,-0.514503480504396,-0.36169687471080975,-0.3692689170541418,-0.37057833984704547,0.07704579712443056,0.21800671378409206,-0.01390907407102579,-0.0045195803497228015,-0.5252729396972727,-0.5786561348107885,train,4.039900249376559,1
