,epochs,base_train_losses,base_test_losses,train_losses,test_losses,centered_train_losses,centered_test_losses
42,86,0.0028007179994277674,0.0028831986264537196,0.0028034810640671804,0.0028945217751759423,2.7630646394129904e-06,1.132314872222262e-05
43,88,0.0028007179994277674,0.0028831986264537196,0.0028006949309817815,0.002890682329561995,-2.3068445985895136e-08,7.483703108275563e-06
44,90,0.0028007179994277674,0.0028831986264537196,0.0028039991140955205,0.0028939823757701843,3.281114667753101e-06,1.0783749316464666e-05
45,92,0.0028007179994277674,0.0028831986264537196,0.002807088303022958,0.002895917850651108,6.370303595190554e-06,1.271922419738853e-05
46,94,0.0028007179994277674,0.0028831986264537196,0.0028071023927746454,0.0028943980877512146,6.384393346877976e-06,1.1199461297494925e-05
47,96,0.0028007179994277674,0.0028831986264537196,0.002804579334209201,0.002890860854009175,3.861334781433447e-06,7.662227555455241e-06
48,98,0.0028007179994277674,0.0028831986264537196,0.0028019747454101126,0.00288867217392604,1.256745982345167e-06,5.473547472320279e-06
49,100,0.0028007179994277674,0.0028831986264537196,0.0028009230555267467,0.0028883238851594253,2.0505609897927823e-07,5.125258705705651e-06
50,102,0.002324009599739293,0.0017565105320913234,0.0023509206675925176,0.001761353502191808,2.6911067853224464e-05,4.842970100484446e-06
51,104,0.002324009599739293,0.0017565105320913234,0.002325239061153037,0.0017615668574470387,1.2294614137437453e-06,5.05632535571527e-06
52,106,0.002324009599739293,0.0017565105320913234,0.002325104404877112,0.0017598776220032629,1.0948051378189237e-06,3.3670899119394356e-06
53,108,0.002324009599739293,0.0017565105320913234,0.0023222725695913483,0.0017580517282381634,-1.7370301479448236e-06,1.5411961468399585e-06
54,110,0.002324009599739293,0.0017565105320913234,0.002320024957705299,0.0017589313374474483,-3.984642033993957e-06,2.4208053561248274e-06
55,112,0.002324009599739293,0.0017565105320913234,0.0023182778171709014,0.0017591231898654452,-5.731782568391738e-06,2.6126577741217728e-06
56,114,0.002324009599739293,0.0017565105320913234,0.0023133961063371046,0.0017575131927044503,-1.0613493402188492e-05,1.002660613126866e-06
57,116,0.002324009599739293,0.0017565105320913234,0.002305708539413223,0.0017556009571432732,-1.8301060326070175e-05,-9.095749480502163e-07
58,118,0.002324009599739293,0.0017565105320913234,0.002297850908442696,0.0017551048394491256,-2.6158691296597307e-05,-1.4056926421978332e-06
59,120,0.002324009599739293,0.0017565105320913234,0.002291941867143456,0.0017542252674730696,-3.2067732595837065e-05,-2.285264618253832e-06
