,AIBL,AIBR,ALA,AQR,AUAR,AVAL,AVAR,AVBL,AVBR,AVEL,AVFL,BAGL,BAGR,OLQDL,RIBL,RID,RIFL,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SIBDL,SIBDR,SIBVL,SIBVR,SMDDL,SMDDR,URXL,URXR,URYDL,URYDR,URYVL,VA1,VB2,train_test_label,time_in_seconds,tau
10,-0.878256664914273,-0.7720519039665477,-0.1377251761180367,-0.8913949052349561,-0.6876681084465514,-0.923273736671952,-0.8716126828916457,0.9672854252441976,0.8021057720273504,-0.6726388649417929,-0.24684329090383506,-0.8944661211090305,-0.9136422407290459,-0.38565823144553657,0.8665607389506946,0.7551281351042669,-0.5027246274650845,-0.922981677378347,-0.7894431305375536,-0.9437308414285326,-0.8176596948687023,-0.8408641291564816,0.6285261178698929,0.3747817691957469,0.3197402565127563,0.7851777443299404,0.46578801306402307,0.4384326614617504,0.7466646539335777,0.4874194838413535,-0.6207327304770118,-0.3715237999894889,-0.9589054775233155,-0.9468552776613064,-0.8468413115165713,-0.8984519173600517,-0.6870260012670202,-0.8957844286861807,0.6159362954648917,train,2.9621503017004938,1
11,-0.8473741656583048,-0.8402659969962155,-0.11919230462082941,-0.9458625489557195,-0.821074602448015,-0.8949974576148578,-0.9322452369270535,0.8734600664607763,0.7857857809095613,-0.6553331998013906,-0.007134619311849999,-0.9021655635512197,-0.8686035511702426,-0.4413570375112956,0.8688936277562882,0.8377241652663414,-0.5770449094247712,-0.9248365900271242,-0.7995514638600401,-0.9535441103740733,-0.8210888901896827,-0.8726441579776967,0.5848205082735529,0.2949185757574031,0.32464691325979556,0.7802663607518154,0.37853871043638665,0.3505946857055986,0.6513830927720461,0.5245522336730943,-0.6335869504385414,-0.44158018690551026,-0.9502291256277811,-0.938874335626993,-0.8797158121338198,-0.9159471683316318,-0.7789854412715568,-0.9038672561410135,0.6250472184840299,train,3.258365331870543,1
12,-0.8994777867219732,-0.7995674503111458,-0.17044839882482943,-0.9209270166979875,-0.6827903500338648,-0.921562418249691,-0.901216269289012,0.9955734215091425,0.7917957978314866,-0.6531763235849167,0.1697792313555333,-0.9278447245310016,-0.8840972682809091,-0.3718913103494268,0.8654609542066365,0.8643322144499872,-0.5847880542716597,-0.9302537630305303,-0.7729725086134298,-0.9170660306506284,-0.8406587788665707,-0.8509538631498264,0.616263076219352,0.1735814734747576,0.21271848401930926,0.877484079489411,0.5290963024741444,0.38344732247146873,0.6809198122390223,0.593911148592958,-0.6706272313702492,-0.4465695814856948,-0.9808346942653101,-0.9763108624264101,-0.8548731890647822,-0.904532600299338,-0.7357101543446289,-0.9115392193118229,0.568616972183116,train,3.5545803620405927,1
13,-0.8813717920917645,-0.8154799697555261,-0.08851514792103354,-0.9596120957736181,-0.7655865409815477,-0.907336342165201,-0.9118157948319989,0.884974884097069,0.6396181351753069,-0.6679997806659704,0.2646010472357443,-0.9239605155062278,-0.8733457194267226,-0.4183294260838768,0.7447907543460588,0.9025093339872141,-0.5639419383900093,-0.9255721856512593,-0.8030840439060392,-0.9398075119160116,-0.8646946215691935,-0.8915855971871818,0.5897900412781494,0.25740283890537063,0.2239465148529709,0.825621144284288,0.34457207910616705,0.5152222582014065,0.45762381018451315,0.38981437972559885,-0.6878786338916247,-0.5072430578435736,-0.9478727848299608,-0.9223337121951102,-0.8833819722102227,-0.8850820817018498,-0.7207783738159081,-0.9245505615095447,0.5483380341180404,train,3.850795392210642,1
14,-0.8478348867149099,-0.8136858637818247,-0.1430136906381818,-0.9136460082941309,-0.7551748490833525,-0.887114342649591,-0.8625137009683486,0.8660563026801789,0.7433049296031008,-0.7044687674048762,0.028886417103285877,-0.9636611533420295,-0.8515015239335729,-0.3987231016323136,0.7932624640255839,0.8412336851400555,-0.5587664537757886,-0.8860284508947712,-0.7789026614098821,-0.9062050760302978,-0.8384533963874264,-0.8687103066312126,0.5554429556566709,0.23249347394538278,0.3306866461739759,0.7909202310805681,0.5733739286410025,0.45923703571540964,0.6335091608069117,0.3022819613222245,-0.7189365087392012,-0.5327938201958429,-0.9711512361190071,-0.9446749069550862,-0.846471545396406,-0.9078144154901328,-0.6475492587437954,-0.8913040904630304,0.5654498928405987,train,4.147010422380691,1
15,-0.886183205820153,-0.8016241000790981,-0.20884832889856098,-0.9283550099364523,-0.7776265836116456,-0.9021852238697377,-0.8865337477922934,0.8543532800286282,0.8217680850886647,-0.6879278083899161,-0.022695047296635407,-0.9395403197840584,-0.963466123334659,-0.3556158195785223,0.7295035643241667,0.7366248406357021,-0.5068046287968453,-0.9024820585708317,-0.7724674824314668,-0.903187810312923,-0.8359689392769252,-0.8749469272201459,0.5556479041271527,0.39256679077802414,0.3184459245921263,0.8532140859483321,0.4941008997059799,0.6644790785897878,0.5058688645646638,0.39890432037045165,-0.8029189117868208,-0.5343537052093443,-0.9320821845907048,-0.9383657994853554,-0.8732514719164252,-0.8732621259754826,-0.5855750607887182,-0.9204796813113751,0.5562869826869781,train,4.443225452550741,1
16,-0.8822095227457117,-0.8393130195273283,-0.29940086802330046,-0.9170209125397375,-0.830447870593074,-0.9214790038167591,-0.869154087404182,0.9177847860044441,0.7738084738771093,-0.686933397932378,0.08094932845599878,-0.9571151429918455,-0.9515293322972477,-0.4262234529325082,0.5170143722150644,0.7042069460264118,-0.4967459562452411,-0.9157330776947944,-0.8268202744583008,-0.9367383381122903,-0.8425200485006078,-0.8670893196358243,0.5865926097544365,0.3463253143925762,0.3507454734494362,0.7892942416935942,0.409616004794364,0.5231176017371928,0.5543701686590576,0.18100372918368768,-0.7535120520532574,-0.6251693147858157,-0.9493824545126419,-0.9548593785093706,-0.8764576697054685,-0.8651218835359837,-0.7695247082269033,-0.9061990306691615,0.5668275921090882,train,4.7394404827207905,1
17,-0.8667759799914727,-0.8081717371566561,-0.26965148187662635,-0.9386517928766802,-0.752442002891262,-0.9081779846779205,-0.8842259560501644,0.8561994361923524,0.7832611965020077,-0.6525765177360561,-0.01838536627740739,-0.9974402693175086,-0.8911142328756693,-0.3918765804578337,0.7573789483453233,0.7751264977986085,-0.49655756992372513,-0.9000254991424665,-0.8287961243145376,-0.9581697145921516,-0.8695413439892512,-0.891105255893046,0.6146672865855598,0.3403748463588938,0.27085913923149874,0.9713726431180929,0.43748308461572183,0.4710444996387826,0.4259666704520122,0.29963607289763683,-0.7824303863733013,-0.5667693601645972,-0.9281415189755544,-0.9686469408044683,-0.8797482176573755,-0.8587525537257811,-0.6817798553095207,-0.9190015271991026,0.6299566156392953,train,5.035655512890839,1
18,-0.8260685061942622,-0.8121911609201415,-0.07837936722952621,-0.9514090094184974,-0.7254806966544133,-0.9065563103194649,-0.8858565988026121,0.8496411319102188,0.7623009896876195,-0.6469292550087753,0.260765167850886,-0.9295083538314265,-0.8388782171286685,-0.375310926642215,0.7085771244597512,0.8136552903709546,-0.485760492429394,-0.9153427792059955,-0.75455206911049,-0.9402967980435795,-0.8440558184504605,-0.8865675156317814,0.5919506835251154,0.3137831877235322,0.17243888018179554,0.8803674051872237,0.4965852226753731,0.5994629238951521,0.5451356252468653,0.4249939159593292,-0.7559858696016375,-0.5166006975619146,-0.9399330258928554,-0.9493487038594371,-0.8773888522578014,-0.854090638601311,-0.6148971869243793,-0.9014446932272588,0.5778069388490941,train,5.331870543060889,1
19,-0.8285539017931086,-0.7874041635093438,-0.08451820527864629,-0.9237636567730492,-0.7101547249459927,-0.9260912941764865,-0.8806630862314049,0.8508506574617511,0.5595993913476324,-0.666840366735074,0.6562371520704648,-0.9389630810228481,-0.8392182284664025,-0.4048718179821076,0.6962011824158516,0.7876720195974138,-0.5555551625274515,-0.9010853638657876,-0.7698330159564845,-0.9249524352035103,-0.8598967134827376,-0.8618637453079495,0.5625835110361266,0.22784432648871022,0.24423584425548195,0.860933722503074,0.495901692381171,0.7377930955769825,0.47427393909394233,0.3529485275470472,-0.7632771053700271,-0.5822331772471545,-0.965484964047744,-0.9427510613342015,-0.8492047010296428,-0.8697412067945901,-0.7870528287891579,-0.8773635595312954,0.5307604190247217,train,5.628085573230938,1
20,-0.8675253757760721,-0.78745663641944,0.016178829325761424,-0.9116153576475177,-0.7948557926960672,-0.916775243708174,-0.8779888151210669,0.8680705601908836,0.7134824566081125,-0.6891041240217305,0.6400022568684489,-0.8973970198006,-0.8626624349278285,-0.32625991916481123,0.6701087764489155,0.862245604884728,-0.5863166778047283,-0.8787789485567042,-0.7796159458112113,-0.9725981406895945,-0.8716469540853855,-0.8673735905970966,0.6336053932544439,0.36067631856996707,0.3031338901248375,0.9032475160860474,0.5769056348061896,0.5598407030898949,0.48744050300766695,0.24725772619124453,-0.788052326044602,-0.5335098811455825,-0.9663023167870783,-0.9506489478905015,-0.8495756907134149,-0.843398972541122,-0.7135129985983105,-0.8916097846787266,0.5821062088198914,train,5.9243006034009875,1
21,-0.8428981307723472,-0.809407653843284,0.056290377787461265,-0.9379061241985427,-0.8830066583636983,-0.8967602159350988,-0.9128906887000002,0.9036693448347266,0.6423569835399704,-0.6633191390822513,0.43829384992575493,-0.8734848094563658,-0.907222333253491,-0.4603700907926439,0.6942338825223546,0.8313668514538575,-0.5754849546493389,-0.8984058614858298,-0.7693227833190373,-0.8832659750301068,-0.8545872172426616,-0.897985270085815,0.6121811718303831,0.40651548851747865,0.26171298796667863,0.9146354334146565,0.6708428494766281,0.5862506437229287,0.4365178217815413,0.23665888618775388,-0.74933683369188,-0.5422927811486957,-0.9679581548132018,-0.9503885328803185,-0.8531012681544635,-0.883878877931971,-0.6066610454453968,-0.8885840560660667,0.5916069092222687,train,6.220515633571037,1
22,-0.8499492080993833,-0.7914497888946505,-0.11567328320715486,-0.9317892667517574,-0.8321448296346989,-0.9145530390597336,-0.8808562958045132,0.8216833343326462,0.7479547096733133,-0.6060001453661736,0.4113689854532616,-0.9168379226350669,-0.891262971348309,-0.32533730128339977,0.6254843583447547,0.7091876294733919,-0.6426882784422785,-0.9028903720095853,-0.7912471673628131,-0.9446478772763629,-0.8531704069278165,-0.8944898014598801,0.6417667384951,0.2168058246837723,0.266209819429182,0.939397205137698,0.632922442377859,0.6572859963526101,0.45902349418614086,0.19406296526521416,-0.74826484219275,-0.517460296354296,-0.9228759906379104,-0.9394065973925948,-0.8752930278413673,-0.8843362433934298,-0.6535934184326906,-0.8832588330463885,0.4866855940838808,train,6.516730663741086,1
23,-0.8566488400909928,-0.8061623067535848,-0.1590467566863918,-0.9007657030277317,-0.7331257165593863,-0.9186386627904239,-0.8810902888290365,0.856298664864453,0.6870558871060942,-0.6665444291194602,0.3053811802291333,-0.9325616362397474,-0.8720123338365036,-0.33517986620278484,0.6015495919365854,0.7787798391755762,-0.572721207733873,-0.8864654755275836,-0.7647775476813702,-0.9623212380220183,-0.9006239654860161,-0.8955742429329681,0.5780245168886877,0.6164233588152623,0.11510327373938134,0.8908754558981213,0.6076892124630942,0.6065794773606157,0.3068495839737617,0.3199582604654485,-0.7746853649667049,-0.49776212888455607,-0.939987047751531,-0.9755524446148606,-0.8427022516067078,-0.8924320883092497,-0.7386245122719004,-0.915094921729916,0.5262093832358321,train,6.812945693911136,1
24,-0.8309634986156457,-0.7778437078327308,-0.09523533203384815,-0.9114052836635598,-0.6992898093416561,-0.9129938821177492,-0.8638167318547789,0.8274430298753239,0.7216774348603644,-0.681327859408116,0.12464704771327328,-0.9019466796859659,-0.9250938593704706,-0.38522772434405084,0.5451679707203276,0.7383761934393152,-0.6097827582998261,-0.8940938554440453,-0.7766300435910485,-0.9770553387693295,-0.8727301843012043,-0.8483164412179494,0.6026128444091072,0.34673172537334884,0.14749585982388447,0.815352579737491,0.5612049786931439,0.603479405373462,0.3644112044158687,0.13401906144302678,-0.746477603574398,-0.541527041344289,-0.9504361864660208,-0.9291957869028733,-0.8698883104598394,-0.8855597533290493,-0.6668935435340148,-0.9075150624872055,0.509360976053939,train,7.109160724081185,1
25,-0.8693397298540226,-0.802304701461938,-0.1820166780397059,-0.9199722683922776,-0.8644012107937574,-0.916726293810905,-0.8702819479974917,0.719538427362642,0.6927394737500437,-0.5843747544467919,0.07311941565625624,-0.87254199695574,-0.8545456191557048,-0.3568972629802546,0.6254993982657704,0.6903302841513272,-0.5900754480685739,-0.9027499604977407,-0.7776791443711057,-0.9618587171424785,-0.8731079727314505,-0.8913625484428477,0.5612195414930043,0.44560950593575965,0.3134650770746443,0.9206740817218999,0.7164814734257554,0.5599138418847052,0.4475332823993512,0.38622761770444103,-0.739104081083722,-0.49281956790847603,-0.936292595464916,-0.9221973926491928,-0.8402713965971678,-0.8382800793788159,-0.6830488860568493,-0.8995842529638021,0.5394146389075871,train,7.405375754251234,1
26,-0.8453431526202533,-0.8435289498485188,-0.09139959902779671,-0.9230036789787792,-0.7433111310169195,-0.8896333457353497,-0.8915121950631614,0.7887139902863518,0.6990244626619454,-0.6573451882622792,-0.07164041446985714,-0.9206131993642547,-0.8564302479577564,-0.35691268085587025,0.6305141213509642,0.6907835971422254,-0.5824501040569988,-0.8678284737158268,-0.7766742984626638,-0.9680693690078478,-0.8710554644005304,-0.9025515819248152,0.5972436412044464,0.4355789233060072,0.31372083962534436,0.8985854372072222,0.7654900005608407,0.5629935856527026,0.3833485184314789,0.27916145049340924,-0.7062535874168436,-0.5239636438843218,-0.9473586374269746,-0.9088271989282359,-0.8574017192479193,-0.8712984100149745,-0.7339081407397027,-0.9090553324502042,0.581579467947487,train,7.701590784421284,1
27,-0.8513684112030724,-0.829123827754544,-0.006029689804220584,-0.9255173042586655,-0.7672584675727859,-0.9054817011519682,-0.8769822464745685,0.7501721803325054,0.7979406183955363,-0.6252978329404346,-0.003623160507536083,-0.9205083892423621,-0.903040810795224,-0.3503779346069258,0.5987091578607144,0.6975646009807923,-0.648295408861563,-0.8709417503247825,-0.7855747341128265,-0.9718463743795962,-0.86516775225768,-0.8726202613438389,0.503901641981414,0.5549320730236826,0.25323511453912717,0.8843799078830481,0.6026593745703286,0.49575994333784634,0.22773130131746333,0.1182555996298531,-0.7044219373731847,-0.5224834559110878,-0.9706710991145745,-0.9354969982900371,-0.8652637793270782,-0.8706770562381535,-0.6063162347476307,-0.899913086548962,0.5212542219099985,train,7.9978058145913336,1
28,-0.8385219290861389,-0.8128685415215837,-0.04825359562891818,-0.9324314679184517,-0.6585886809476105,-0.9207980827871249,-0.877318232892837,0.8831413970375048,0.5626855543038464,-0.540055527371484,-0.14392573537295117,-0.9638673373019953,-0.872141745955707,-0.3239862337021553,0.6340763223525134,0.6631004458721159,-0.6256709723057987,-0.8891584287311491,-0.7945168214068623,-0.9029315426508829,-0.8645206719734706,-0.8834704229401675,0.5853143591995738,0.36557966113145723,0.15923299163365345,0.8816766764236419,0.539690219786086,0.7178518862783825,0.5224012567494003,0.2729215419472588,-0.6890651172355577,-0.4757345017272703,-0.938731516122071,-0.9203503045098335,-0.8525072526248623,-0.8917147567357194,-0.6982820437297113,-0.9255406464065724,0.5369075569929622,train,8.294020844761382,1
29,-0.838474348920426,-0.7650152171709308,0.06742371045936801,-0.9512570648869418,-0.8512959960596131,-0.916664566035965,-0.8777548143709418,0.8615604613623884,0.9178073922135356,-0.6472024715401239,-0.27584887657094814,-0.8821727976600973,-0.8704527795303267,-0.33781027454571133,0.6992494535211524,0.6960137345974708,-0.6237592087626713,-0.8720310381950185,-0.7886960041755773,-0.9129743116812564,-0.8638860524521894,-0.8998910318538825,0.5430229315871686,0.3323686788096032,0.2920486309658832,0.8758411490260045,0.7940520741055923,0.5264885345428354,0.4138575239964002,0.23029884279362522,-0.6750233393918399,-0.5212651575415925,-0.9709247334433437,-0.9339190447199629,-0.8354262455166774,-0.8632325365740265,-0.6722087905035099,-0.9302643985868356,0.45112974088483604,train,8.590235874931432,1
30,-0.8701464540833961,-0.801238475307092,-0.016567633562374562,-0.9369574202162236,-0.7245468347839628,-0.8974357815682726,-0.887076509940269,0.8016694768903587,0.8942278699963778,-0.601150292570459,-0.41632597023211404,-0.9346244869063756,-0.9049634465825124,-0.4075838130651145,0.5576854049212134,0.8527240464781949,-0.6803858023535883,-0.8641413800559006,-0.7354782194442889,-0.9917658692558728,-0.8887974172286315,-0.9105412359859156,0.49242881895776947,0.371431434905366,0.39139253298915344,0.8802787751543582,0.6734630293381341,0.6963335089063596,0.28064737670696216,0.33453630767688125,-0.6919641626585287,-0.5275688952307964,-0.907818192242713,-0.9826555180633628,-0.8673986389430648,-0.8540656889424345,-0.609061575334751,-0.8960975600105945,0.4854411165436343,train,8.886450905101482,1
31,-0.8166930511656626,-0.7550600749868805,-0.155708718088291,-0.9371168230859626,-0.7397479124242133,-0.8994820096083932,-0.8721026560031526,0.808357192440901,0.8714909827354954,-0.6281533054583063,-0.3534370478513418,-0.8818731664941518,-0.9116688644545387,-0.33166267709425923,0.5998258499614133,0.7990314633715767,-0.6520486377178574,-0.8760479821559864,-0.7751618231445169,-0.9764976144933577,-0.883168659981949,-0.9013325339565289,0.5641105949695531,0.3092477818386359,0.1311717343252199,0.8350051494773862,0.6553323321554707,0.7042489558551006,0.3641400057950954,0.15153203938180937,-0.6225565204030058,-0.5179178655853259,-0.9665031499620409,-0.92797880936468,-0.8633644947285741,-0.8723514079465723,-0.7077919567738932,-0.9191723886040313,0.537108858459536,train,9.182665935271531,1
32,-0.8669440495078894,-0.8001279284629885,0.0839695556844604,-0.9225720232590694,-0.8053298452024253,-0.8913582325897403,-0.8935659149419287,0.7979861163850126,0.55744391990967,-0.6521900850312095,-0.11684399046656346,-0.9693488583951487,-0.8825051038117866,-0.36247717321884043,0.5540835764799412,0.7596256476583887,-0.6283688246974496,-0.9000085478839818,-0.7834817390081963,-0.9503434537950471,-0.8725258045600615,-0.8889450363220749,0.6448858419693959,0.3016213641304668,0.05633427888585629,0.8706061540658132,0.7062527506931029,0.7245540886606379,0.3220950397970934,0.22984564175534916,-0.6155577839720047,-0.4635725837078136,-0.9466404509293127,-0.9194696451114976,-0.8604049385348135,-0.8902263289859457,-0.7601360930783453,-0.9103058543185043,0.5837165294468449,train,9.478880965441581,1
33,-0.8476754722876854,-0.7972426775070618,-0.043392993280228165,-0.944316307666672,-0.8393769510175779,-0.9024184217831624,-0.8685214842339475,0.8419090118269446,0.7127604019170594,-0.6981529843773724,-0.07118238604271077,-0.8818846110491706,-0.8336161733720155,-0.4128537532999881,0.5767733129642072,0.7403769244805143,-0.7303169265530565,-0.9077767714451288,-0.7655402934097988,-0.9260281260348215,-0.9068994379879008,-0.904635869300301,0.564213111882341,0.28352125288480656,0.20376369640003134,0.7816782746993871,0.6700388710822347,0.5457155643541203,0.4086102499317239,0.20230454883661686,-0.6241951695909528,-0.5059662827679133,-0.9655360803017573,-0.957010396917959,-0.8469214293343665,-0.8571279645070128,-0.7279936112929924,-0.9007773181949481,0.5296380000150902,train,9.775095995611629,1
34,-0.8078899490019787,-0.7619808277006912,0.009023820010573669,-0.9362933113128756,-0.7147721008640298,-0.8756129117866849,-0.8642486856974607,0.8048369263311912,0.6785144954721803,-0.6718223040853264,0.05488088363240706,-0.9147860696449102,-0.9210757055874773,-0.4054098672951717,0.47680776368870603,0.8628993805386278,-0.69279071510855,-0.882778610709647,-0.7669408299350364,-0.966518848961862,-0.8724787689132583,-0.9277465353778054,0.4518550975550244,0.308410832237475,0.10554257455277583,0.7563060904395107,0.7853714282943216,0.5937961216910435,0.33552460001311135,0.10273041795228544,-0.6455656941555318,-0.45356741146863555,-0.957117888182811,-0.9360936079595903,-0.8510041056710019,-0.8591983243552127,-0.6284510176123663,-0.9104054799388177,0.5156476090831241,train,10.071311025781679,1
