,AIBL,AIBR,ALA,AVAL,AVAR,AVEL,AVER,BAGL,BAGR,DB1,DB2,OLQVL,OLQVR,RIBL,RID,RIML,RIVL,RMEL,RMER,RMEV,SMDDL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB2,VB3,train_test_label,time_in_seconds,tau
0,0.2224510958173045,0.13005959639288348,0.007468264197098791,0.17089558279843745,0.11605885586773101,0.18137892552356238,0.17091976830231348,-0.1692102524993445,-0.08331938837944848,-0.29757452515575783,-0.2685112756067435,0.21484001245721643,0.0161049573238079,-0.2516434411885292,-0.23978251045968985,0.09181265122384163,-0.20766554413519195,-0.34259296649669735,-0.26646865785160784,-0.30545473182509364,-0.1810298510967847,-0.10054079022495623,0.06529336810537867,0.11273115362843583,0.014114100932910559,0.14357952708145214,-0.25081448797392475,-0.25972645393652655,train,0.0,1
1,0.33204083102294374,0.2448718575138674,0.015691834203720424,0.27578985157584945,0.20213523069103684,0.3160220496737833,0.3184131130901751,-0.14888054216498625,-0.05087452380651319,-0.3354574526632128,-0.34238804461234595,0.30562746860741935,0.07150002372392547,-0.305765123975698,-0.2731807739094618,0.1737820719081272,-0.18798771300668998,-0.4225409849802122,-0.3610909579741746,-0.38454972211769023,-0.1958416699081087,-0.09293230662900007,0.1587387508910634,0.2199912928438236,0.07749331255445104,0.2373155199450618,-0.3140538394192256,-0.29715234253175704,train,0.6411917098445595,1
2,0.38849824862655885,0.30157184207909205,0.019370863401433257,0.33041613614897136,0.24830388117571722,0.3825861853974701,0.3819362469100334,-0.13252244710559524,-0.03642046585695679,-0.363152894174859,-0.39067676186299755,0.35082447007390544,0.09430001981461675,-0.3424825702864185,-0.29244553041936316,0.21399558747389855,-0.18086818405368887,-0.45457870020140834,-0.41406140260972935,-0.4267574218105662,-0.2113118892420749,-0.08633102301050996,0.20075890532271776,0.2773610625817351,0.1048094301374261,0.28501144281992574,-0.35651670611326947,-0.3173397117856962,train,1.282383419689119,1
3,0.4179370052746308,0.3284777035979928,0.008446297821730571,0.3474408501520463,0.26514735833143593,0.4110455993340772,0.41697130604992155,-0.11700681445982966,-0.04043894247967801,-0.39151725268727117,-0.4171783624449009,0.38045578097067206,0.11012174772493549,-0.36322296831025924,-0.30202869358061135,0.23087623574443253,-0.16925036259128048,-0.4617417071013864,-0.45236253514113195,-0.4671139303100734,-0.2530982922931401,-0.09007629489911434,0.2192718212864128,0.3142486631686593,0.11692510290249515,0.30251051720725475,-0.37727164318388157,-0.33355612550954994,train,1.9235751295336787,1
4,0.4263064911790839,0.32630432390916886,0.015565381353338834,0.3600146656250408,0.2727689182235353,0.4224855457043096,0.42309902832460605,-0.09829087350926911,-0.006115772671415762,-0.38541217536383576,-0.42876997029882763,0.3895774922870083,0.09844104741671361,-0.3610182979447132,-0.2983383417578981,0.22854797163453697,-0.1738992487221747,-0.4563161486595342,-0.4487646327715058,-0.45686100857400114,-0.2393058167154927,-0.0831677496748778,0.2354529019815866,0.33439195873051764,0.1302199527290001,0.3280218863041514,-0.3789914657513262,-0.33024882976071285,train,2.564766839378238,1
5,0.43087400171795814,0.3301391577864603,0.012691910814440717,0.36123610381761506,0.27074155368945474,0.4163811098758859,0.4131950082656575,-0.0909196917355885,-0.012816798689360656,-0.384807745538835,-0.43044868330988706,0.3875294667493735,0.09614442703472226,-0.3581442733166348,-0.2973702742652789,0.21797052855936658,-0.16175417987145582,-0.4533251823291906,-0.4563746996674969,-0.46942517831388586,-0.250231649314569,-0.07485312466800642,0.22981030136998334,0.3329466944465348,0.1307876967137887,0.32451725850006313,-0.3840951611244463,-0.32398845540102933,train,3.2059585492227978,1
6,0.4167725937548691,0.3250175543160574,0.008652615704963305,0.3520456598782715,0.25624363734655303,0.41097391569111735,0.4129794762465537,-0.09496223290464219,-0.003954956107089805,-0.37989047695095013,-0.4280652614976384,0.3825555984504646,0.0908612072699963,-0.3552994824603384,-0.2976712161125187,0.20462149600215676,-0.16911005737710855,-0.4580822087069508,-0.44705814266093546,-0.45963145760174895,-0.237217289021656,-0.06762805012808398,0.23811662719542567,0.3357228234605184,0.14785062028593282,0.3295845414945876,-0.3830495097499571,-0.3167520665281919,train,3.8471502590673574,1
7,0.4096056371431736,0.31592455322020474,0.009937863461082462,0.3406386796405566,0.2521113855379694,0.406466072395764,0.399624495135911,-0.08758555790576443,-0.0020737285686361767,-0.38035128609533464,-0.4259444495383967,0.3782922315771982,0.08565722253954741,-0.3503849386764545,-0.29469745606441455,0.19462013714327595,-0.16277428453170661,-0.4492743060585514,-0.4446835106462417,-0.45924945883097,-0.2421273575226964,-0.06513110390281479,0.23798446654142444,0.3342734786829673,0.1474237686464796,0.32797415154813475,-0.3821802941182449,-0.3151351921401847,train,4.488341968911917,1
8,0.40898242536929713,0.31377929753624767,0.015479880235185602,0.33348927613357415,0.24030064289370562,0.39558340907171713,0.40158164721885453,-0.07690356147398343,0.015025446701505685,-0.37906386118303664,-0.43558770413682274,0.3710688292768945,0.08011545407340662,-0.34764054300755526,-0.29905999103311465,0.18529297364342642,-0.1659836456184421,-0.46287377196416757,-0.45030865786593904,-0.4570781639005439,-0.2540486706896933,-0.05721857863161409,0.2280407311106972,0.3357215168961759,0.15057007233321779,0.3198794082800465,-0.3831116991261606,-0.3189038704119495,train,5.129533678756476,1
9,0.4014695387811037,0.3095228711151534,0.011460422589531151,0.33853164187566454,0.2417594179492799,0.3921659442496646,0.3914926088776473,-0.08930909900968904,-0.0059866571787615674,-0.3835160085909325,-0.42634926234802273,0.3717835154929255,0.07581599685193052,-0.3484752466755924,-0.2954408059813221,0.18584924234657116,-0.15982300146421743,-0.4504789571357948,-0.44923889678779627,-0.4591006931498226,-0.25747702967198005,-0.06442328878791616,0.22731479513377892,0.32621088833300105,0.14918943214009323,0.31994042219018104,-0.38690199180348867,-0.32338710913606594,train,5.770725388601036,1
