,AFDR,AIBL,AIBR,ALA,AS1,ASKL,ASKR,AVAL,AVAR,AVBR,AVEL,AVER,AVFR,AWCL,AWCR,BAGL,DB2,IL2DR,OLQDL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABD,SABVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXL,URXR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.057426232665693536,-0.10287952828129507,-0.027218609004527928,-0.0814569656987761,-0.021443114739153852,-0.15923864668592969,-0.08717087640204292,-0.04320817955320602,-0.08761479290752493,-0.34161958025164774,-0.11662598250607885,-0.13760248021455362,-0.10757939513624631,-0.12536229545899485,0.005278280767651813,-0.4815577877367152,-0.30342730775964766,-0.25346859205671024,-0.11812339204845508,-0.3056777788895503,-0.26673502502201885,-0.06345400688404308,-0.18691384123900448,-0.39493225449866537,-0.2876549047970473,-0.38029988916895596,-0.2019170188825085,-0.41133543315874466,-0.4060554357024944,-0.31077753837964583,-0.19203559023458736,-0.18786269336083672,-0.3413386359164404,-0.3069726432954489,-0.39831272502361026,-0.31841035567052595,-0.29308912644324614,-0.28726968355024446,-0.2531562646923299,-0.338697443842799,-0.3883521009395454,-0.3980538210853986,-0.048132026708936765,-0.3173193794626945,-0.4020581011592352,train,0.0,1
1,0.05652304428856216,-0.12432641498454072,-0.04034865849041292,-0.0992966279098483,-0.06060503667585471,-0.19031443472989146,-0.12200521026322497,-0.017232050091492576,-0.12431930377041028,-0.4348994405984861,-0.1316560820644129,-0.18627442432902702,-0.11183094708876792,-0.14740964493545214,-0.01319219176686351,-0.6005175148421196,-0.3983979498790977,-0.30564154761974616,-0.13747935629003866,-0.4059298999999229,-0.3492767897458926,-0.10422911144725389,-0.2073842434146968,-0.46657414667201175,-0.35591492703952293,-0.4731852612031744,-0.31685240458640873,-0.527917498903868,-0.533668830910846,-0.395005676306015,-0.21915814727635563,-0.21958751823896727,-0.4542907046542319,-0.4159836770352052,-0.4858729004240446,-0.40833342385005067,-0.4205683938945609,-0.3491259769535223,-0.3046137344057591,-0.39477755159898176,-0.49118709936493776,-0.5039150989096419,-0.07063009638332444,-0.44096702678569794,-0.4945206989994352,train,0.4589885252868678,1
2,0.05255540733054464,-0.1256167824497072,-0.022365964362049646,-0.12361896819950914,-0.06486892566985113,-0.19015559993060277,-0.13048349703067016,0.008172335403727832,-0.13498623833631104,-0.4745214424121847,-0.11956177886942261,-0.18667514060126494,-0.11380520028569256,-0.16643115963417804,-0.01303525236059716,-0.6530340791445141,-0.45216564374867707,-0.3426996279870801,-0.14784779512451068,-0.4593457170994113,-0.3811977461752898,-0.11045695584222136,-0.20798193360421469,-0.5156749912952346,-0.3843197249683102,-0.5179431729770315,-0.3925691296843455,-0.5955475503244794,-0.5985562531556577,-0.44059952000302405,-0.2237055288447381,-0.21540275984351595,-0.5045832430812706,-0.49324138494655256,-0.5223452619064136,-0.4590436137856193,-0.4721775012699727,-0.3742677267638155,-0.3183705131942661,-0.4161776480023475,-0.5310907383916965,-0.5473111891523654,-0.07206125999929823,-0.5123855417137273,-0.5385132457209578,train,0.9179770505737356,1
3,0.049435108003648566,-0.12130311184401309,-0.02624753731575604,-0.1446475176880292,-0.07920561316438404,-0.198876346802017,-0.13644423652181648,0.00699835149605961,-0.1457051279856937,-0.5063373964211986,-0.11198045120582148,-0.19474673739939694,-0.11689609478328264,-0.17565545202285066,-0.018803087285226477,-0.6837473652859707,-0.47860901432360986,-0.3543173250817687,-0.15528924735324406,-0.48592473395183133,-0.39897672772164605,-0.12504850091423994,-0.2176291833482769,-0.542927023911075,-0.4070245115128139,-0.5453063397057263,-0.43266476682877864,-0.6210209855653724,-0.6403569157430139,-0.45500009063479907,-0.22715986526006204,-0.21400451359066316,-0.5422902436423337,-0.5344383583426229,-0.5602067305615972,-0.49159074527831603,-0.5020292533851609,-0.39508009722291637,-0.3270547754295964,-0.44498160433625217,-0.5524846852233861,-0.5741404202977674,-0.06983494562569932,-0.5398550220217952,-0.5634844513686275,train,1.3769655758606034,1
4,0.044916990334566205,-0.12557943381003073,-0.026924656264608535,-0.15215876006261772,-0.09317299139958224,-0.20359382665035222,-0.14824981165828763,0.011603459232576233,-0.13935040089266001,-0.5234066435018592,-0.10835380844962549,-0.18810231834024094,-0.12350511109884636,-0.17151682166724794,-0.015647401941368128,-0.7055520959226365,-0.49691784242924847,-0.3644907497879859,-0.15273376872301772,-0.49251290296917405,-0.41170785938512555,-0.11837417075784612,-0.19693308771151208,-0.5418282444562459,-0.41262748243193803,-0.5573237640794124,-0.4682143586348896,-0.6363478794534698,-0.6787173930421699,-0.4659220334559754,-0.24138416242616428,-0.2121201483947227,-0.5479921416748286,-0.5389058824602856,-0.5791479765833906,-0.49551348234051107,-0.5171905653092335,-0.40981415915087627,-0.321556310295935,-0.44394821241878624,-0.551267233140291,-0.5726903970760486,-0.0536847154704307,-0.5537195761744067,-0.5851060905956936,train,1.8359541011474712,1
5,0.03544008413891696,-0.11992799595691983,-0.010195511665123945,-0.1554994155510983,-0.07437526401227126,-0.20204990291946628,-0.13798627059792895,0.011084958166726513,-0.14026894818874208,-0.5215088309167211,-0.10256679017006187,-0.18396122548246097,-0.128099473302503,-0.1736413420338317,-0.009639183116608802,-0.7174787618086005,-0.5096984651085696,-0.3799616564806908,-0.14048190393812676,-0.4978477523777103,-0.41147370652460535,-0.11927838217709824,-0.19494968641605354,-0.555346302108829,-0.40147542184841434,-0.5673820511909189,-0.49214229484664423,-0.6381416579334889,-0.689043640286771,-0.4797473552600658,-0.23597123890895266,-0.19700609279752132,-0.5529576502327695,-0.5590210443818335,-0.579321527956858,-0.5093210415535937,-0.510861587218121,-0.4098054710497532,-0.32062986689583167,-0.44669522629506003,-0.5434898509364284,-0.5786509754821025,-0.04385505474128725,-0.5724266433713313,-0.5901480622920053,train,2.294942626434339,1
6,0.03825239328922146,-0.1408598114035415,-0.05234801563765501,-0.16249170250237185,-0.09598648591752298,-0.19575753239635296,-0.1559351238302328,-0.011263461077912817,-0.1644309891468764,-0.5300061463100761,-0.11889152828820043,-0.20842477394115888,-0.1342460464931977,-0.1766409798361661,-0.012796062156448795,-0.722043439862703,-0.5075012559955339,-0.3687412439262341,-0.14394611026684756,-0.48381192075959134,-0.4187834963873721,-0.1283695763105664,-0.21374578943943318,-0.5344409064785829,-0.398576660236429,-0.5676846486530831,-0.5059761798135002,-0.6227758912626427,-0.704519708792986,-0.45875401297793994,-0.24851282254686186,-0.21009368208665125,-0.5445262607783448,-0.5616907645234059,-0.5906715836166376,-0.5250253002544405,-0.528951655788472,-0.41986543290738365,-0.32328767035948125,-0.44304363847347117,-0.5335491373461764,-0.5700648459381059,-0.05586857485924754,-0.5514308725739168,-0.5886573174380733,train,2.753931151721207,1
7,0.03347805280987716,-0.16455804557611398,-0.06567036609233932,-0.16059443295661074,-0.10696760197600935,-0.2117566214968052,-0.15749870480228767,-0.04408943052872695,-0.18742297394481175,-0.5250077030806526,-0.1489427112182293,-0.23233439209365295,-0.13371375857950196,-0.1832619913144406,-0.01802779579054524,-0.7365169872035389,-0.5082578560736637,-0.35383468833728227,-0.15212788439360908,-0.4762173346663173,-0.4303961862956833,-0.15333660239061972,-0.22854936332732687,-0.5264717467641638,-0.40473421487996736,-0.5673872728497626,-0.4966187909784539,-0.6152602339326478,-0.6970424786408842,-0.4508762125682387,-0.2626620480177523,-0.2251916917369708,-0.5695199981109864,-0.5649808308017564,-0.5962772671554104,-0.5276927357335324,-0.5377360298540836,-0.4337370428570947,-0.3419709126410353,-0.4593599398703389,-0.546346105683181,-0.5794343120499388,-0.07125981813134477,-0.554916782807104,-0.5953447008450485,train,3.212919677008075,1
8,0.029638290896984942,-0.1967976345762737,-0.1023447855529903,-0.16043391302960908,-0.12040439547329163,-0.21286597479142585,-0.15968998994284012,-0.07168323538689382,-0.22414233613701184,-0.5234482723356924,-0.18148977625787427,-0.2666661274660215,-0.12286194034855777,-0.18889397613693637,-0.024543605111412667,-0.7397677032917815,-0.5084975309109407,-0.3414078271230886,-0.17486967280039117,-0.4745445171244018,-0.4347842888552229,-0.18883743521078378,-0.26590644102795347,-0.5171796358734773,-0.42115521635127195,-0.567400287394953,-0.49055892605273965,-0.6104893119466183,-0.6889217258192389,-0.4347285031992217,-0.2706352512448891,-0.2533515666564788,-0.5967225906911626,-0.5825792491566738,-0.6016631948255291,-0.5466240777088707,-0.5663497227663632,-0.44681380799657633,-0.364652353968737,-0.47435815221830724,-0.5597070105998228,-0.594262290855882,-0.1055442644452073,-0.5581214257454863,-0.599579452382578,train,3.6719082022949423,1
9,0.022954262731615917,-0.22025408947366432,-0.14896204965024454,-0.16077231898962707,-0.1455207608024124,-0.22144270124327944,-0.17234366639379836,-0.11347283880605805,-0.2663234371456558,-0.5268278844647529,-0.21798076123351173,-0.3077907425963814,-0.12181016860958915,-0.1862075571720262,-0.031747930156412585,-0.7478017471924439,-0.49469830192441017,-0.32799338214028295,-0.19317314607800115,-0.47031809463672514,-0.4422845123124083,-0.2261425225235664,-0.3064202905884482,-0.49931160199718866,-0.4375260742054775,-0.5793153497886802,-0.48026555611441835,-0.5902498985446404,-0.6848170859824277,-0.41866839589874705,-0.28815669531517996,-0.2767411846984752,-0.6115089857069578,-0.5894205341386116,-0.6217906936530853,-0.5597187605425447,-0.5918709675411589,-0.4723917233425445,-0.38439621262853124,-0.4893788470911446,-0.5619428890654424,-0.6052968561677274,-0.1403730534733922,-0.5470692313395766,-0.6030791951145325,train,4.13089672758181,1
