,AIBL,AIBR,ALA,AQR,ASKL,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,BAGL,BAGR,DA1,DB1,DB2,OLQDL,OLQDR,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABD,SABVL,SABVR,SIBVL,SIBVR,SMBDL,SMBDR,SMDVL,SMDVR,URADL,URXL,URXR,URYDL,URYDR,URYVL,VA1,VA2,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.5448615537364359,0.16811383870941654,0.18134165181702655,-0.43329253992537287,0.07786818723932765,0.30490364038082407,0.16478853629955026,-0.7928873907643182,-0.9337648970075771,-0.009164812284155333,0.1519856039795624,0.31122938404577627,-0.4503712827831847,-0.9595473081220423,-0.9489067809209852,-0.5490791328077231,-0.8123947866553942,-0.48290816929949454,-0.22270580302847476,-0.2258453284900297,-0.768952707276829,-0.8966252306694886,-0.9709295737647607,-0.59484940575415,0.19363785621287888,0.12706826505016955,-0.8102693731542515,-0.7810179495037134,-0.8372181900136647,-0.6977384881539747,-0.3043298949602934,-0.9954363262223896,-0.3701058998256528,-0.3699402755465918,-0.01578632287452597,-0.31634554141743587,-0.9239763979519448,-0.829829564959367,-0.8313487241798299,-0.27645200174604634,-0.5822047114220951,-0.3637372863724474,-0.6763977942532753,-0.7685005750813476,0.24518330804390032,-0.6638232224595295,-0.9169616088033866,0.08340101897687524,-0.6528801798712506,-0.9583717242466024,-0.9354506866308859,train,0.0,1
1,0.5859635389450972,0.18350362661930752,0.011555688270324493,-0.19827179029838804,0.18902477752450597,0.37324975758062173,0.22367490929971257,-0.6870329798396679,-0.9243771469672731,0.024496129642198605,0.20890694440034374,0.20104341972399897,-0.635771531024995,-0.9820644153041005,-0.957560054978348,-0.5626945343541001,-0.8158504537136826,-0.39947071241991583,-0.19456934667424886,-0.3260647884029285,-0.7103121911427343,-0.912243607747687,-1.0,-0.6076566585159997,0.18860233243954916,0.09773998330880995,-0.7397637704216469,-0.7421725847652576,-0.7804267568734569,-0.6361137097698225,-0.31017561597106535,-0.9628052126487722,-0.43357584106416425,-0.4973582462665702,-0.06892918513154289,-0.20722052019541415,-0.9661158953710761,-0.8507338858474489,-0.8384447144592952,-0.3358255875886539,-0.6553372416683507,-0.1142270737902864,-0.6827298180506726,-0.754969519453038,0.05119638375402147,-0.5465397562187119,-0.8543118595267882,0.07324327775813755,-0.6645915937312877,-0.9748235827444867,-0.9637170183402324,train,0.35661218424962854,1
2,0.5275241671455784,0.18831129684912984,0.16111188458420567,-0.02599325323321866,0.22313886281677653,0.47072130315146676,0.06147652116016933,-0.7826981074813395,-0.9307513920408745,0.15591538040723107,0.17397010703764182,0.2399108044429481,-0.4416691518381385,-0.9377229470769162,-0.9610544012478995,-0.6194908898940794,-0.8285964438154468,-0.3978584584237371,-0.19729753220513535,-0.3774913402186372,-0.6522603014242615,-0.9157492487167387,-0.8820560972846758,-0.5614949661319613,0.29278318535480796,0.10422234635991301,-0.7850782288889571,-0.8265212853306558,-0.8451097707662162,-0.5135391881958455,-0.40141247888855924,-0.9752310112283054,-0.3993144492993823,-0.4578165799247583,-0.046082414326635845,-0.21486275557949597,-0.8761069152143541,-0.8883104454222471,-0.8323007647773568,-0.39924391386705205,-0.6966037939812249,-0.05414018251037822,-0.695837107311285,-0.8075148068805788,0.22634238950579255,-0.5819221390376343,-0.7831932427514106,0.1505820066138428,-0.6325851247134733,-0.9900583066379991,-0.927500379666941,train,0.7132243684992571,1
3,0.6411977641982693,0.1518598826006199,0.22095913543506795,-0.2390766168030869,0.2572741194486985,0.37484635211279915,0.26797080504220916,-0.8257778600981478,-0.9340129221077174,0.022491704536169,0.16712732396106222,0.19511107371255498,-0.6271893356469256,-0.9656943544447825,-0.9221410877623415,-0.6074925196936596,-0.8433377476780443,-0.25579829971784407,-0.1892894717608914,-0.2361083224540621,-0.7642668419097249,-0.8848940385607924,-0.9297727296270648,-0.5415015819005782,0.24793730360584676,0.14594904605263204,-0.7959861597188815,-0.7828621563558995,-0.9193700874598096,-0.5437575843166176,-0.26104995586577484,-0.9788372132207975,-0.4711116253040314,-0.4834504583086764,-0.05244963303610839,-0.360540475776993,-0.9592882149839157,-0.8612738012606688,-0.8429075834465012,-0.4589538939637253,-0.7229018300877381,-0.024091974352680845,-0.6640283234177512,-0.8461210925523507,0.40992781465115047,-0.647136683150594,-0.9087139391273419,-0.026215197100505017,-0.6865462139043215,-0.9481127901195037,-0.9564751724854922,train,1.0698365527488856,1
4,0.6562577905545739,0.25469174543841766,0.03282284940038238,-0.16670673382913548,0.2713530603171468,0.3824438545600344,0.14722513586811092,-0.7944995056416126,-0.9327019322926908,0.011056883265317063,0.1718455822191538,-0.06012285425782582,-0.7078692575233613,-0.9812799279603244,-0.9314990369382543,-0.3986258395785812,-0.8622589079658041,-0.29445656794825226,-0.11452994931542826,-0.27243484649052474,-0.8226313412706611,-0.8735574121475321,-0.9006339816076376,-0.5456644050147026,0.19766153957077748,0.09481408499578392,-0.7810484747864223,-0.7637132063026647,-0.8264792646087682,-0.5427192988325013,-0.2594827335392277,-1.0,-0.4642399750317484,-0.44366729362190815,-0.210285041728,-0.35936760641135845,-0.8002078198090105,-0.8962094667416471,-0.828235294117647,-0.4622898036498777,-0.7446121727329345,0.16709719821131608,-0.6890315582559954,-0.8307913029211412,0.17512424807145766,-0.6109319073307409,-0.7151902097099611,0.155183624180808,-0.7250927593327178,-0.9904963495669163,-0.9343123342777789,train,1.4264487369985142,1
5,0.640635693704485,0.29150625963771293,0.18078085609068206,-0.2713433135028571,0.218269454696862,0.3043113090580114,0.3915412457103806,-0.7883893045239238,-0.9792668732361429,0.06665850906230175,0.14031122754853387,0.1009929316728373,-0.6717893598834681,-1.0,-0.9450817679590608,-0.536175172548676,-0.8248931197725753,-0.24173717930505623,-0.19562487458828703,-0.2901618129239063,-0.8032271665733731,-0.899610746998004,-0.8716389116985415,-0.4626782458049358,0.1693667316287537,0.1675480006917487,-0.7963742268764529,-0.7833374609216033,-0.8255690733747469,-0.31065952165678523,-0.408844890633866,-0.9569031707802508,-0.37415785961815795,-0.482216882855238,-0.07095738222770276,-0.33868602930818537,-0.8171087548879414,-0.8631429708996052,-0.8253277106711456,-0.5104262195292883,-0.7726373419555009,-0.025710217148842585,-0.7165923800976233,-0.811194729338643,0.3083676526103549,-0.5990813778353749,-0.83597384116796,0.2091831229739829,-0.6746318275709675,-0.9999999999999999,-0.9156585500212342,train,1.7830609212481425,1
6,0.6073716841012993,0.2526641796959215,0.15706137389514008,-0.10060211793721696,-0.00760756804821372,0.35090263166889835,0.2927372009995495,-0.7659556924973914,-0.9353983194527858,-0.015133035419519603,0.19856588394153207,0.1129039044092901,-0.8015381356068013,-0.9631289231499051,-0.911636703419756,-0.5894308606930059,-0.8356881844262518,-0.3145021643379253,-0.18454101581642157,-0.2755287702423629,-0.7300330560037631,-0.9396646636238424,-0.9432662486475972,-0.4773353113069315,0.1991329947408349,0.15821127370086963,-0.7920604516751953,-0.8137438944377562,-0.8885641211139824,-0.3728295592554455,-0.21214403289577077,-0.9851836899924057,-0.3290266686756066,-0.33264582601119297,-0.13489763601763316,-0.3851795265032748,-1.0,-0.8986507108430686,-0.8896776499178043,-0.5472173387209809,-0.766235870001742,0.1639962946000859,-0.7030418491711932,-0.7960799745757027,0.4994693659617626,-0.48975667204371465,-0.7799719041369209,0.22746776481495257,-0.6548367160090246,-0.913608065477624,-0.8840719638724461,train,2.139673105497771,1
7,0.5431712389372678,0.21333115867723906,-0.07450222018169772,-0.14520615701714146,0.22403511619536975,0.4616056646425586,0.23028368396494714,-0.8249609984357038,-0.9308187131394839,0.029723728165369723,0.14153892016120828,0.12855520026926937,-0.8805566851780043,-0.9911185240973999,-0.9241001296865327,-0.460301904322602,-0.8366603478047355,-0.36041534316197654,-0.1677873332896519,-0.2934462582186801,-0.8099554026090783,-0.9349599736920231,-0.951567074867151,-0.5620496433333427,0.17837689199981432,0.12578054649710224,-0.7815529978957836,-0.7397646605464379,-0.7785174719617587,-0.4511412545135215,-0.27583538121906237,-0.9268518296298658,-0.3350669407434512,-0.3908062252964394,-0.09662860848519939,-0.2951296190337953,-0.9617746112801123,-0.8653845263721783,-0.8499206632835393,-0.5776610187139326,-0.7250796228230185,0.0962517507117222,-0.6822893294386799,-0.7820220923692756,0.32292739830429684,-0.5732561595183305,-0.7641290751105487,0.267033315565987,-0.6785757467231176,-0.9210441400944135,-0.8649426045349695,train,2.4962852897473997,1
8,0.5369976943467221,0.39754184143717364,0.11640821713007599,-0.1484133989273777,0.19692874432784513,0.4638502664556785,0.27925053614598494,-0.9573791264711762,-0.9315415291456067,0.01284879654053217,0.10276505112666068,0.3040138000673174,-0.97603499285036,-0.9519885877945886,-0.9095598917616794,-0.5620971480118279,-0.7966523612598698,-0.33860890335345484,0.03104915083560833,-0.22628316011884786,-0.77804955955539,-0.8136543383994106,-0.8330550124345164,-0.5210865156697311,0.2113282845445057,0.12502974580104187,-0.7818864198694822,-0.7511034970466903,-0.8406626753353169,-0.5196289727221735,-0.3828229803063241,-0.9516228984934816,-0.25453625777567335,-0.3512495010718635,0.04123696213679007,-0.3904664277193469,-0.8801062853740942,-0.8748482852853658,-0.8437709956400543,-0.37675355516665543,-0.5752143589748531,0.05905130754585097,-0.6593866746688765,-0.7615292020402687,0.33783220487053,-0.4347004798910987,-0.91385673037754,0.24580596164373092,-0.6715492978924513,-0.9067229688164085,-0.8985419841206154,train,2.8528974739970283,1
9,0.5338810821450732,0.44252731246266097,0.02898316901116149,-0.1883833999167619,0.0018771921157934024,0.28547193887635425,0.32728714599756903,-0.9580007511042832,-0.9635916869072865,-0.09177513593589315,0.14882330259095133,0.22831117468865703,-0.8903599350731338,-0.937370044685718,-0.9340726082112943,-0.6004325448470833,-0.8107580712227849,-0.33316399961045406,0.0014172837721440068,-0.2136517121644662,-0.8220351746045422,-0.7948445450968531,-0.859015926510607,-0.5240224836283004,0.25236464696062444,0.12045661565884647,-0.7669022382063317,-0.7312819524478742,-0.7750150400848022,-0.6110498467166297,-0.45800174179637454,-0.9527119839894502,-0.3704475989582213,-0.43566179303349695,-0.12720809006298495,-0.3694283891039881,-0.8967573315297611,-0.8940811547044032,-0.8380330212279322,-0.3972055248751536,-0.5429287105218126,0.16989639445653926,-0.6533850173304738,-0.8090143932378804,0.2763320089711143,-0.48419882843208517,-0.8170554788543646,0.2761172823359428,-0.6867676234401561,-0.9405946260860275,-0.8680266416612349,train,3.209509658246657,1
