,AFDL,AIBL,AIBR,ALA,AQR,AVAL,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,AWCL,AWCR,IL2DL,RID,RIML,RIS,RMED,SIBDR,SIBVL,URXL,URXR,URYDL,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
0,0.9156577220632165,0.9220777170423743,0.9389720957394425,0.5733878656712441,-0.7473867538377916,0.9248455447221714,-0.3923760225420623,0.3506823702574271,0.6970944915080368,0.13865693772436405,-0.24333518916792396,0.1523163762228208,-0.06495225502167012,0.4452721715179242,-0.9056296058022335,0.3439241160460814,0.9479819220529164,-0.3715937249092566,-0.2981266737734328,-0.15287038584660873,0.5336750866659157,-0.8214638878058482,-0.3023864961367918,-0.1148509758079519,-0.7740693595647641,-0.6127542054521544,0.23262842190877675,train,0.0,1
1,0.7611171380943476,1.0,0.9018170924349549,0.3490206509179419,-0.7151978366373155,0.8287806833262655,-0.5655839145365434,0.43706546439249827,0.8869876938342343,0.20373549763279764,-0.27309424152579487,0.0034303034231190077,-0.10267574236110488,0.3929168935390912,-0.8806981461140246,0.2108922712645075,1.0,-0.4283117963464331,-0.28863654091157276,-0.1647985969470419,0.41235522996964846,-0.820621363577271,-0.33206399754709914,-0.0918711574648089,-0.7378078716508161,-0.6452100364902362,0.11970230400593962,train,0.2568370986920333,1
2,0.532485459494072,0.7905538326789096,0.8823222540850164,0.40642737787782757,-0.7489845600511607,0.708128565384024,-0.5172773185918448,0.10962958794142774,0.6459375477941041,0.2720917225950785,-0.08319901905231453,0.027452155304682258,-0.04166385217081725,0.37112579772265053,-0.8683607162333705,1.0000000000000004,0.8999221799027073,-0.42486908012395896,-0.371551701723824,-0.12480590408829428,0.22881173232450513,-0.8184123233652223,-0.37717570001050826,-0.028462701223779585,-0.7432971895847356,-0.7160782941374519,0.10849500713402438,train,0.5136741973840666,1
3,0.5159127578379878,0.6886723119552179,0.8741060562086433,0.22220094819607583,-0.7323740158595797,0.6330573004502466,-0.4831960316590397,-0.0777896320379039,0.6093361235764354,0.31449976588106776,-0.17704784425509845,0.0304764768472654,-0.07427895013150021,0.5614366465351066,-0.9013682499672663,0.3715025762082028,0.7915006529423929,-0.43903491718125287,-0.3551714724006134,-0.32617908875491763,0.28912758500056057,-0.8067399056217027,-0.3378399859447091,-0.17284535639322973,-0.7575858552872724,-0.6152641670567236,0.022141291815103936,train,0.7705112960760999,1
4,0.44610927998877625,0.5896566374128674,0.8261697013921072,0.17896489974126917,-0.7649625622765273,0.5480400538352507,-0.47693032076064024,0.2347694650766008,0.5343203631792364,0.46291816242651285,-0.10946563550726673,-0.008492642466486178,-0.09315704856658924,0.36887593663565155,-0.9049809236866196,0.2544430486192576,0.7126125770640526,-0.41757249663111373,-0.4389576454070354,-0.08655297545526353,0.1995841201230022,-0.8398275987387723,-0.3247064166439577,-0.1298892139124198,-0.7313766391867543,-0.700432786064684,-0.03920558339736757,train,1.0273483947681332,1
5,0.32637525551168367,0.5215345448479564,0.8569765438362646,0.37511702666627755,-0.7519212097692389,0.4318662203496203,-0.5325343211859931,0.13947468881401792,0.6555765694184883,0.2084113729774726,-0.028225970120492216,0.164146200367147,-0.023052058380551355,0.42902656075714507,-0.8826837869596483,0.25124103963144007,0.6089467086413938,-0.37771390061287513,-0.35603598450378304,-0.0031109146515633235,0.20431692460642292,-0.8148011542439692,-0.33714633824943296,-0.036810007728652505,-0.7545801704776439,-0.738175464371319,-0.0663860918387591,train,1.2841854934601664,1
6,0.4110804134346522,0.5099199956193233,0.8002876221687898,0.5009021285088722,-0.7794059896023433,0.45471428286286797,-0.6367514625376081,-0.03322077529544587,0.6386709788605516,0.44095000260132133,-0.10520204713596559,-0.027805893005699245,-0.1127782556428567,0.5248616443581389,-0.9019533009751666,0.2948265319728859,0.5809295022171097,-0.3509473102011543,-0.5453446348248875,-0.056649281586587774,0.13661097575550007,-0.7930010801057987,-0.31453794091099296,-0.11517348275363959,-0.6989339038136432,-0.7160952353011453,-0.11994390256325449,train,1.5410225921521998,1
7,0.43022288490024674,0.6217212256990049,0.7235422004861463,0.48737617312117854,-0.7710099797414941,0.43428824837967095,-0.5840990282591231,-0.20776524134430552,0.9519168000238736,0.31324462827116184,-0.15794894232000845,-0.1593002184865986,-0.2058772034192582,0.4992503139657991,-0.9079612240473474,0.22273575783460997,0.5766739384617685,-0.4111138062598655,-0.48831283637970924,-0.2444046388681249,0.15826577382890394,-0.8306412208178918,-0.40361378946209947,-0.10940557378819449,-0.8274896867023436,-0.6841378728219287,-0.20786746860935634,train,1.797859690844233,1
8,0.39422128530620903,0.4008270697039612,0.7353088268422436,0.7530787200353242,-0.7392676371619449,0.3597801850644412,-0.6842371129607581,-0.2291648443613855,0.6697441406759996,0.4008311222100829,-0.1713380112981412,0.02629033109820189,-0.1301154909151252,0.7467456901286362,-0.8744648714969107,0.1596073741898857,0.42976079048628235,-0.30160164094976616,-0.43198954785366983,-0.23102253351013313,0.19298869198166568,-0.8421198723928125,-0.3197120931509867,-0.00924336314613361,-0.6361566332775737,-0.790737366095697,-0.17226816035422954,train,2.0546967895362664,1
9,0.37258955670421967,0.5093241122177444,0.7410452257261639,0.628513872816564,-0.7827794570158455,0.3539049597608347,-0.587605326413825,-0.3418969028842307,0.8129418040339162,0.21761354768222274,-0.280049699686871,-0.025083727565837877,-0.20743245480803874,0.748134083153271,-0.9349315164453973,0.2298500474628652,0.4104436604604087,-0.4222749754363667,-0.5332934661085256,-0.18263538520017897,0.19768268663009958,-0.8444647376456837,-0.236197962480321,-0.0029184897532131826,-0.8038018691671829,-0.6910615432756821,-0.2959043205491716,train,2.3115338882282996,1
