,AFDL,AFDR,AIBL,ALA,AQR,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVER,AVFL,AWCR,BAGL,IL2DR,OLQDR,RIBL,RIBR,RID,RIFR,RIML,RIS,RIVL,RIVR,RMER,RMEV,RMGL,SABVL,SIBDR,SIBVL,SIBVR,SMDDL,URXL,URYDL,URYDR,URYVL,URYVR,VA1,VA2,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.8397872915873575,-0.71744812988194,-0.9430053594957883,0.12171739269067272,-0.9626083956330131,-0.918710303364155,-0.768910820766608,-0.9559507132130234,-0.8717842639163857,-0.8429617446466325,-0.9456479626160831,-0.8431059394565389,-0.5442926283721865,-0.6728033993843276,-0.8057369462113162,-0.9138339109138467,-0.690541034674833,-0.7324686203777238,-0.9110231409952366,-0.9429446957277676,-0.9030850495315123,-0.8087196681121283,0.48761877519405483,-0.4828742716479246,-0.5626315509446196,-0.8278134079164348,-0.5859517641867706,-0.7165068018524383,-0.8050806504928724,-0.7397412659384577,-0.5201941982416133,-0.7212268115067105,-0.9369682129784394,-0.862343021534051,-0.887136964694036,-0.7591265269991829,-0.8196488884961828,-0.801345579825236,-0.8664571658279626,-0.8856382901287078,-0.9141669547918938,-0.8054641341884647,train,2.5634939473059575,1
11,-0.7905799289402294,-0.584271581777817,-0.9455875037166545,0.15381578436006138,-0.9831224118498936,-0.8701687815138868,-0.43200320323403696,-0.9503140824650976,-0.8042627983604022,-0.8950483078554403,-0.8724577749061219,-0.8602100254689697,-0.5176253302974217,-0.6489452095237913,-0.6666910981442288,-0.9376025688207958,-0.7284209739686935,-0.7610945304372125,-0.8836046949907411,-0.9102600834539335,-0.9193788064609725,-0.8092974223677132,0.2776771076496476,-0.5571311211559963,-0.598403082612244,-0.8527793646144466,-0.6558314002276732,-0.716447311222824,-0.794692833201021,-0.885437193985798,-0.5648042645496879,-0.7469245358631831,-0.9188098138060812,-0.8889548692764997,-0.8999444379122212,-0.7787425523107264,-0.8641789020194413,-0.8644057250216899,-0.9172808340358747,-0.8762759514275277,-0.8247049099651225,-0.7782325287525158,train,2.8198433420365534,1
12,-0.7777436509325766,-0.5365739234129525,-0.9587204095463722,0.18459223815252135,-0.9792688232333283,-0.8803453045499066,-0.5897389740920675,-0.9553383541004526,-0.8148662548519986,-0.8523069486868994,-0.87561679695459,-0.8706061714079517,-0.5301404178129396,-0.5855676257237579,-0.8682473041221606,-0.9282198174816827,-0.7532540842141598,-0.8084594385501067,-0.8925126529973586,-0.9506959630064338,-0.878968838943586,-0.7772251310997498,0.40303019574063237,-0.34507390076649735,-0.48129453348117,-0.876561661211642,-0.6784501749775561,-0.8659651461947282,-0.9321880762980126,-0.8052661698046818,-0.5171568170182487,-0.8297483568167694,-0.9274074615400177,-0.8848216092256757,-0.8671672199861281,-0.7547772669074675,-0.803663092501306,-0.8382645790655693,-0.9200656165422089,-0.8611903717206781,-0.8334785662336179,-0.7601234475577423,train,3.0761927367671493,1
13,-0.7933781878765114,-0.5584902323067018,-0.947196360046942,0.21548609272555108,-0.9604267080316548,-0.893805793853842,-0.5800092914876187,-0.9597761224036598,-0.7710552633519343,-0.8599779767156343,-0.8841289448767223,-0.8348392894252314,-0.5018790279846018,-0.40849764270289435,-0.8009102066951499,-0.8698511687727215,-0.6908377958788707,-0.7452293006095143,-0.8724160730399615,-0.9381477481151694,-0.8592708328464529,-0.816691357686436,0.37635542241789666,-0.4753533378694559,-0.44975528464201253,-0.7742256399481232,-0.6074336941413866,-0.8133983228391457,-0.8763959759394693,-0.7723096264814892,-0.5839680917872563,-0.7723792385192487,-0.9100634944201083,-0.8623169622275791,-0.8745049684763767,-0.8255710894249241,-0.8413020837408073,-0.8173585109637587,-0.8693791106879389,-0.8338750699902534,-0.8533820397905282,-0.6968425550848695,train,3.332542131497745,1
14,-0.8210268434913923,-0.5355914978643497,-0.9216390025196125,0.2708931505190719,-0.9262426373341148,-0.87855161314788,-0.5763232453623555,-0.9357466517801525,-0.79416680891669,-0.8422192946755637,-0.9146417597286711,-0.8697447024130225,-0.5666620222533221,-0.5986112302986042,-0.7505226268801595,-0.8931641208901469,-0.6034184124795137,-0.6969106405580118,-0.9178800810804797,-0.9301904102070488,-0.8877307947965348,-0.7809236285244565,0.4244299958001021,-0.5762218870901696,-0.48904323172112696,-0.7532400782202159,-0.4790319475280499,-0.7173435958973966,-0.8517145307617437,-0.6591511940031478,-0.7479963690129595,-0.7587489083472778,-0.9068548867396211,-0.8685388390035053,-0.8999349936032651,-0.8772030855641691,-0.9136388044463399,-0.8220611336920312,-0.9230683729239239,-0.8561530536144327,-0.8681349155371254,-0.814697012964333,train,3.5888915262283407,1
15,-0.705063265079483,-0.6559852239366109,-0.951134901815961,0.19736857441610578,-0.9699726887273044,-0.935182920389938,-0.6356914166340677,-0.9430945500010371,-0.8642402198758112,-0.8499321357087797,-0.8891723921144071,-0.8928685110469052,-0.5739551950537698,-0.49212245285196093,-0.729888601104983,-0.9328766128319932,-0.6594701045803886,-0.670702347091414,-0.9405497333699637,-0.9357190745413346,-0.8940954000494465,-0.8406094912940828,0.4616096171886235,-0.4171630546056747,-0.4595261198596896,-0.849687998798571,-0.7823578032465706,-0.8386651566209501,-0.9133933317173613,-0.9400512368225733,-0.3954173167081383,-0.6042010681011512,-0.9591910900217546,-0.8815373259290356,-0.874715161856052,-0.8552221843483363,-0.8248626553614111,-0.8516734133016434,-0.9238172603182649,-0.879909143008484,-0.8136153609386997,-0.8135735351542759,train,3.845240920958936,1
16,-0.7465359900960395,-0.699728445154546,-0.9525577977192313,0.22827404475097324,-0.9488126788041306,-0.9226657040150376,-0.6305845009774562,-0.931613313687486,-0.8568959690349207,-0.8661423173673684,-0.9033106960850472,-0.879578503582328,-0.5579280781012624,-0.42246213218214224,-0.7602835845444323,-0.8658094573380468,-0.6300653554276526,-0.6979981007036133,-0.9183686319277571,-0.9213555214567509,-0.9030096080163115,-0.846093784851896,0.4391237197519824,-0.5417677417684656,-0.6141347298520061,-0.931949384155059,-0.6771509579836472,-0.8750297307441994,-0.818165548246003,-0.8616124806060153,-0.5252528030565116,-0.7434207036332054,-0.9228865826409657,-0.8907758148777961,-0.8606423589956597,-0.7923462968812979,-0.8288694687674998,-0.822756192667687,-0.9169639241332109,-0.9032143913282789,-0.8799516650343073,-0.7823180326471727,train,4.101590315689532,1
17,-0.7052557864574147,-0.6799602739195971,-0.9198558096381063,0.12747129681764124,-0.9628294805906432,-0.9267440036090175,-0.5964209276474435,-0.9306021555431218,-0.8078282040193805,-0.8120576471327378,-0.9109292958459728,-0.8795934823187407,-0.5576758693421353,-0.2960521463759165,-0.7442032079519806,-0.9236776810051525,-0.6274059688965301,-0.6438970328239654,-0.9076937100513441,-0.9359949393483218,-0.9031869194904727,-0.7444348911283065,0.55026601392858,-0.5031888363900119,-0.45927081619905474,-0.8963119922478214,-0.6507770668161549,-0.7071162097727862,-0.8339189354002712,-0.9013081200824666,-0.696625582343821,-0.7432467280321644,-0.9190753180012597,-0.8661686251394028,-0.8251167156869589,-0.772277337739319,-0.8273695774232278,-0.859360153087358,-0.9230606216625649,-0.8933668562004757,-0.8402155093077021,-0.7709707002207593,train,4.357939710420128,1
18,-0.6815608439891996,-0.6530442648455883,-0.9538967408915915,0.19700779097157817,-0.9365909052044664,-0.9041542310114248,-0.6312981387187939,-0.941370299458866,-0.8146986416932724,-0.8258638205802242,-0.884092634229146,-0.8663769424752734,-0.5319428005647857,-0.27116045198873295,-0.6916097642756593,-0.9065830424031383,-0.7402750275620582,-0.804567186184452,-0.9202458313258363,-0.9351189113291272,-0.852610580416963,-0.7915905048794978,0.45647777971973325,-0.577706766648758,-0.5498082034811718,-0.8329907079444949,-0.6589947014551765,-0.7996932815151925,-0.8532491336302845,-0.7785936327090772,-0.6417926262722748,-0.7492143658231294,-0.9288177820768395,-0.8935358568101635,-0.8658685849707277,-0.8706064680185607,-0.8347045333865888,-0.8118430006821535,-0.9084254156270898,-0.8816210254994992,-0.8711434978007737,-0.7602162220685998,train,4.614289105150724,1
19,-0.7190043677333608,-0.6458444709288738,-0.9637646995435338,0.1238379373337597,-0.9672658865539552,-0.8999718134462118,-0.7327344300478716,-0.9426252181512009,-0.8301399903415354,-0.8732299750609289,-0.8994803748040647,-0.8902301764047444,-0.5021083661845718,-0.22074730201965453,-0.7653980247857832,-0.9129128912017264,-0.8752196680491693,-0.7697902846954565,-0.9107089078499493,-0.9357104058969237,-0.8479541259831522,-0.8084371603696097,0.2861357407578713,-0.5205160341951518,-0.5398966422291167,-0.7513135989672397,-0.6799558794023992,-0.8173523984937493,-0.9166666100209782,-0.8243037036323169,-0.6705411103616666,-0.8684680892417003,-0.9123459768149694,-0.8795449412122471,-0.8542987043644918,-0.8627584273171915,-0.8490658373734727,-0.7985239023181899,-0.90830013767319,-0.8505045296662159,-0.8933438627957924,-0.6844003727485167,train,4.870638499881319,1
20,-0.8098396875405242,-0.6472860073401678,-0.9189374300502886,0.1723284166624175,-0.9484555366428123,-0.9069408301629355,-0.5314383015790551,-0.942421590852014,-0.8859799708704473,-0.8611533442230236,-0.9096811086027851,-0.8919435435554166,-0.4551916202532633,-0.337250578859989,-0.764756433058772,-0.9123211449934159,-0.5243242491513661,-0.6679276638489416,-0.9136432133402486,-0.9181105619709133,-0.8853678928914458,-0.8771127331625408,0.29304096390092926,-0.4710130116512439,-0.5265917059734151,-0.9097049238963382,-0.6179684889240334,-0.8804705652365284,-0.7672863308388645,-0.8127907054382879,-0.5422657753630296,-0.7552553546360989,-0.9517638961995311,-0.8637385846080736,-0.8751440201103682,-0.8418534670221511,-0.8886547020068434,-0.8149791254567345,-0.8971704770757999,-0.8838766097068725,-0.8607615847864347,-0.7413934203826908,train,5.126987894611915,1
21,-0.7655850123331063,-0.7237719951797269,-0.9347000214344939,0.2159086711063256,-0.9454860980500875,-0.938912102152651,-0.6297336832754045,-0.9273411963178294,-0.7913401752339067,-0.811610008481463,-0.880954725255209,-0.8695267227605192,-0.4387913427055249,-0.2804169467058988,-0.9181555932967198,-0.9088434307571133,-0.8304129921883349,-0.7586356677244261,-0.8749989545891188,-0.9259232725577127,-0.9014237390409446,-0.8455810370847577,0.3470033722199095,-0.5098180740524023,-0.44330785170179887,-0.9112974444516998,-0.7282581076088882,-0.6869635881500358,-0.8176956052533706,-0.8493422396570028,-0.7334344155575165,-0.6949075501260558,-0.8928433214859562,-0.8891369057509158,-0.8292556903449029,-0.8197832374253368,-0.8500259136878195,-0.8290495433540874,-0.9481773525586354,-0.9057416461311878,-0.8999784068171804,-0.7709139005147148,train,5.383337289342511,1
22,-0.6873675562362127,-0.6402490260365943,-0.8861575990468256,0.22170770094787584,-0.9682809710255113,-0.8460294892684164,-0.6248109743167553,-0.9548354023515752,-0.7706465978209855,-0.8191250269978134,-0.9023646537150503,-0.8699271995228514,-0.3390446224139009,-0.382410939611045,-0.866569269128998,-0.9158233593434082,-0.7710873098694431,-0.6790746363689639,-0.8878799200448485,-0.9180949674858168,-0.8613247793733032,-0.779123089123516,0.46967914343161077,-0.4914631680154226,-0.4895898891338101,-0.9064295739430089,-0.6017902585083199,-0.6919550514621953,-0.8888986388369635,-0.9043892993050482,-0.6022315231033517,-0.7844941632241039,-0.9020133293828863,-0.8734024766345303,-0.8644942229143507,-0.7833662870020595,-0.8460280807187922,-0.8523634588765601,-0.8912845211714353,-0.837444741986252,-0.8592028334532096,-0.7347182773783898,train,5.639686684073107,1
23,-0.6783293095414746,-0.6687429306949311,-0.9741800232336952,0.16406219026816027,-0.9642692640595724,-0.9049625717108081,-0.5820617331310185,-0.9372103364879455,-0.7819806433901679,-0.8211180482347138,-0.9149121220397591,-0.8368835513101711,-0.37555609438006154,-0.2895218096679125,-0.7813537389588601,-0.8849904318908715,-0.6335468428928027,-0.7524504979583164,-0.9080203143081149,-0.9104113105106422,-0.8615379469434471,-0.7991611820832871,0.5358519214725863,-0.7461111786497867,-0.3727404070859659,-0.7858257717496847,-0.57273479028366,-0.8875630645510963,-0.7909092064061309,-0.8221713132715642,-0.6357155264055325,-0.5608246719596874,-0.9401123038570538,-0.9127047294566463,-0.8010978523043696,-0.8797086850613196,-0.8075945827250282,-0.8112421980430761,-0.9185244504849682,-0.8524870125451565,-0.8072157651683785,-0.7806650301374384,train,5.896036078803703,1
24,-0.777177306044034,-0.6734501147069339,-0.9766699567939418,0.1851029676840037,-0.959623116026563,-0.9335781362831472,-0.47936555019806926,-0.947037599702235,-0.8544414004230977,-0.8851557204362146,-0.916475354312256,-0.8645657864406786,-0.43479983439076153,-0.4610307260429847,-0.8397088258626095,-0.9140343027982317,-0.7751560564235834,-0.7545111265807539,-0.8961732725323698,-0.9216304844020513,-0.9016924420859628,-0.8657544939231437,0.5753873365070874,-0.447453392866038,-0.4839717358461665,-0.8888461293642869,-0.5340084035503501,-0.7565481311992049,-0.8213489593291705,-0.8280891196648756,-0.5648351383279997,-0.7594822217939042,-0.9070492932214085,-0.8618876590258165,-0.8626567595652259,-0.8618082259713251,-0.8411824433660017,-0.8714235813544439,-0.9084188799058358,-0.8687810917679522,-0.8336820964397109,-0.8075196881862414,train,6.152385473534299,1
25,-0.7844445278845185,-0.6887199052149859,-0.9577416594910785,0.23064315231015087,-0.9159806446369493,-0.9393435241716587,-0.6128361142551622,-0.9383362651691687,-0.7847797422097796,-0.875247939789904,-0.9006363851653185,-0.8830737949518794,-0.3572821076476198,-0.45998470410304704,-0.8347498681994495,-0.875617135708935,-0.8536208822048942,-0.8716504983457921,-0.8645619340838951,-0.9227150898023849,-0.857589773346392,-0.879206960067518,0.577742318250132,-0.5522070110271113,-0.5621930323351825,-0.8050183396858017,-0.6157499927616681,-0.8534850728733605,-0.8024978879164967,-0.8728671337630661,-0.6275850039296761,-0.7115901871176695,-0.9247695592154639,-0.8976315623908626,-0.9615577878730754,-0.8338491648894063,-0.9032712281111607,-0.8687164821008868,-0.89906854060775,-0.8749329411492158,-0.8527548520752206,-0.7435690372244559,train,6.408734868264894,1
26,-0.7847221427956346,-0.69659944548913,-0.941119712532888,0.1124647479568397,-0.993953998050673,-0.9150141168017963,-0.6420147986137013,-0.9403321448575246,-0.7966421910963738,-0.8087738079368202,-0.9031919453302556,-0.8881916134410635,-0.3830308519032751,-0.19911321065665055,-0.7914769679803733,-0.8882360448726224,-0.859958255071817,-0.8296312927912641,-0.8742030888603515,-0.9316902859727997,-0.8607950119839181,-0.8054130168954494,0.5859136181266353,-0.5668194876131737,-0.5152599594133902,-0.8750053474014208,-0.6837919002447872,-0.82012824968505,-0.87152620387209,-0.7664822117962321,-0.7303681753073623,-0.7739421907274082,-0.9331105409377345,-0.8893062283409183,-0.8801110020719757,-0.8133637080528795,-0.8432610598649012,-0.8013882986076442,-0.9103532151049489,-0.8794287228708949,-0.8394522664478923,-0.802902439246429,train,6.66508426299549,1
27,-0.8278886662665085,-0.7962767332401718,-0.9275530385985459,0.08244596323310249,-0.902328969630313,-0.8782741443194795,-0.5706932527883135,-0.9602898931354557,-0.8044990117642734,-0.8978653723016886,-0.9165064581464825,-0.9097006797820186,-0.3987082651141389,-0.2439446226687546,-0.845963677163019,-0.9007593396313304,-0.6033232496491167,-0.8837335791915621,-0.9491041623429112,-0.9227482441273058,-0.896503414274259,-0.7947690868029454,0.49652537488374016,-0.5910668792748197,-0.264812260868713,-0.8713209077102719,-0.6880875694434212,-0.8168061799609345,-0.8706938172526932,-0.7721899190083635,-0.6885874448575593,-0.5910442368475577,-0.9442928740636152,-0.8934007382088441,-0.8451397910169762,-0.8703054945914145,-0.8216014224310161,-0.9000208890069056,-0.8786061459200101,-0.8605488557085978,-0.830718338856007,-0.739112839062875,train,6.9214336577260855,1
28,-0.8411409714650218,-0.6632023083739493,-0.9271573108821108,0.0467895270945613,-0.9332737524448553,-0.9261703351868388,-0.7375974405641657,-0.9326886417738162,-0.752861010693466,-0.8244311435769903,-0.9292742412255544,-0.9071311465768037,-0.3928830456785187,-0.08659489333543113,-0.8478146880757312,-0.9378926822478381,-0.7728706002248418,-0.7415688659217093,-0.9202806238253313,-0.9260130933331245,-0.9034887498604787,-0.8192769104262965,0.4700448277982652,-0.5181071656415848,-0.5459548572778318,-0.8033738042207135,-0.6064636004706063,-0.813112407564976,-0.8250075836971403,-0.7162917627618459,-0.5841146672684987,-0.7591261006229404,-0.9040979860615536,-0.909030888284513,-0.8497672021449497,-0.7855576085407108,-0.8768030213977029,-0.8033540140745704,-0.882694293687042,-0.8725613657579722,-0.8205111310197192,-0.7494360764637086,train,7.1777830524566815,1
29,-0.7720770456214354,-0.7724987740633515,-0.940677279791101,0.08369073932776905,-0.9164778702387046,-0.9097148210523422,-0.5699614605715584,-0.94113384223608,-0.7275801915898183,-0.8788326984237238,-0.901904669611942,-0.9366690791581346,-0.4503000577813563,0.0912147023279053,-0.7611651627458695,-0.8704446347464736,-0.799908926357764,-0.7995456558616022,-0.9016668112134643,-0.9319989694993872,-0.8584982921098394,-0.794604773416901,0.44904505964369035,-0.532099087082827,-0.5115345337456356,-0.8190654130957358,-0.6337124238428717,-0.7517014304118389,-0.8240207088314597,-0.7928737688588365,-0.5809401274300525,-0.8303972652704333,-0.920772175589516,-0.8940511979863122,-0.8927741198207095,-0.799746375537701,-0.8651722742638581,-0.8690192594887841,-0.8920296187508987,-0.8684464508769039,-0.8498435396277166,-0.7692696973271903,train,7.434132447187277,1
30,-0.8385914791979087,-0.7373574917755228,-0.9312394488162405,0.03046847864101676,-0.9466123140121337,-0.9183963592820643,-0.7169728571969942,-0.9529610410588047,-0.8217109357525307,-0.8026677163445107,-0.9136137777203814,-0.8827296690296725,-0.4297726643723059,0.16108808696870058,-0.8266326990165207,-0.891622306375855,-0.5870099340784218,-0.7994662388094863,-0.9284377755020659,-0.9362088404544396,-0.8751274691451837,-0.8032150096856395,0.33171764582844854,-0.49612579170059595,-0.5608531511499248,-0.7990323544650431,-0.6307514947086499,-0.8215145035001602,-0.8376649865434871,-0.8048198879983949,-0.6719365816083087,-0.7951162786642906,-0.9033569748738773,-0.8739258749778775,-0.8514856491459228,-0.8522553635548946,-0.8349313164378802,-0.8093605252817094,-0.9024684070705441,-0.8631969912359369,-0.8202471595526992,-0.7548526771167341,train,7.690481841917872,1
