,AIBL,AIBR,ALA,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFR,AVHL,AVHR,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SIADL,SMDDL,SMDDR,SMDVL,SMDVR,VB1,VB2,train_test_label,time_in_seconds,tau
10,0.3585284560598818,0.401411053613024,0.6698908898193037,0.5275930945454894,0.2877176420252733,0.29634828842480365,-0.7914879457171504,-0.7602604411733791,0.10167578467396177,0.06993694961767738,-0.28538751829083664,0.20896258657650346,0.5504168142093793,0.1445461702064721,-0.7642654456959821,-0.43086297516676764,0.3831006730145361,0.21341097455239433,-0.8010270081258457,-0.6862957560541789,-0.08227963688381534,-0.20401706106921969,-0.6787931681746376,-0.8008239851502803,-0.6930104217353026,-0.3202857181954655,-0.20826080384253187,-0.08764898291399237,-0.7670154393391615,-0.5251956583167783,-0.5268436334171793,-0.8500406008994881,train,3.5305655442955217,1
11,0.4089894257827229,0.299009671617422,0.7076999121870158,0.7595062996823245,0.31584427034382034,0.2957190306375208,-0.6371480726771652,-0.761480579505442,0.08048225186067226,0.05595165761192855,-0.3422056127039299,-0.026921934499106737,0.4930223093269137,0.025738796860997226,-0.7576091034137802,-0.44152050231245965,0.27937532780403096,0.15504097662996041,-0.7194946334465162,-0.7435667062785094,-0.0216673146263342,-0.12122840851975702,-0.6637408043380202,-0.7866794935114515,-0.699573071853092,-0.32099034710317653,-0.2895469967869083,-0.08638562358738933,-0.7160810877548647,-0.6220891556889657,-0.5711973551277463,-0.8492676241031134,train,3.883622098725074,1
12,0.25644399580351096,0.22786146616778868,0.7609598759647962,0.8199645502367254,0.25104685021457607,0.2850253749978351,-0.8910961560348224,-0.797659456801674,-0.0785766741824604,-0.0008322354098153628,-0.5749295515671174,0.03597703455110479,0.33888415459351706,0.015224356177275133,-0.7714527563220825,-0.37009800389186054,0.2053115976518589,0.20384873351751243,-0.7416276859100162,-0.67234459385115,-0.08786673616570806,-0.16790642215613838,-0.6908680943085661,-0.7985060736259049,-0.6578677721847781,-0.43940247930148224,-0.4665828105787698,-0.2278834009133598,-0.6218484401378751,-0.6685954473400129,-0.5561731321895538,-0.8237734471632905,train,4.236678653154626,1
13,0.207614257366729,0.2753408865663727,0.7076541379268688,0.6386206244720147,0.20405440100383354,0.26563936713787384,-0.6718396718039715,-0.7897962229056787,-0.10071451477433135,-0.008146291447007403,-0.3373695387330835,0.3488480836064465,0.6579141179101635,0.05468904559008503,-0.7362318561768355,-0.5295229697104584,0.2438372830908424,0.15941641161147035,-0.6934325655354994,-0.7064942243600549,0.006481609731869953,-0.21992293073604163,-0.6519420228317883,-0.7484455864562766,-0.7116441911787363,-0.489854439844018,-0.5165726176388477,-0.43704872549738727,-0.7151775721486662,-0.6341302322474038,-0.5726608499438945,-0.8509497053937125,train,4.589735207584178,1
14,0.15897218071247776,0.186344354468436,0.7133051886311614,0.6948337194804399,0.1992864632278365,0.2201469582437392,-0.5305583090114556,-0.8026305784931551,-0.04464869210345257,0.02276927258541739,-0.4165314530651949,0.35005967577212127,0.5028465438583132,-0.09701287750250087,-0.6244591721895711,-0.5619992806624896,0.18433005067994102,0.18060038356602448,-0.8005503681670494,-0.6829755004398594,-0.14668425396521578,-0.3155220689379713,-0.6495838060922189,-0.8069976566923035,-0.8060054390405604,-0.43996110568425184,-0.6275516538479595,-0.22681797609039667,-0.7274525509574049,-0.6493555766470457,-0.5539506223408608,-0.819842258045443,train,4.94279176201373,1
15,0.13091393702021836,0.1410454403193293,0.7269055142050087,0.7476305193719,0.22110663710738454,0.06105046552738336,-0.6174833033736118,-0.7628159738665827,-0.11426003117601047,-0.04183340771274102,-0.5092809687175459,0.3338746628966316,0.2370936791598186,-0.09737001606223472,-0.7809755581419957,-0.7923475557186463,0.21179489903540816,0.14306142598996419,-0.8406033710336174,-0.6701246922192736,-0.08447565057784678,-0.4622088382731723,-0.6745671934141242,-0.780826821481799,-0.6441038820618656,-0.47030152417451776,-0.672895834065406,-0.28778975466848944,-0.7713887176501991,-0.6952993792601092,-0.5926724417934122,-0.8231045025201522,train,5.295848316443283,1
16,0.09378829204514494,0.015580138794415666,0.6093115047569286,0.6184467482623426,0.16553262216328857,0.1322520657034416,-0.636844934124583,-0.7662767043877801,-0.048094397575699444,-0.03682779168571215,-0.5003584502974816,0.399119983404042,0.409376168106528,-0.1185551699514743,-0.6990409865237927,-0.4965572924147681,0.18783607842023886,0.007859295454722193,-0.6906857784379388,-0.6682459665254314,0.12702354112190406,-0.4294031023648275,-0.6522618857075377,-0.8749986692699632,-0.7293419571767306,-0.3736256996012014,-0.7096072761211365,-0.4189698408111511,-0.6901083163040467,-0.5513298449556825,-0.5365674852801794,-0.8519005496628291,train,5.648904870872834,1
17,0.08745310723581334,0.06112030334171048,0.6824774623228804,0.4116856574940404,0.165345308767466,0.08806804362172271,-0.5505229347930691,-0.8582787491202972,-0.05667857088401751,-0.03793562109292703,-0.5800585328634671,0.46657398477360634,0.7832232437814954,-0.1776356528969505,-0.8219986341031733,-0.4125423796125297,0.13240965340782118,0.04829771798928928,-0.6716397670974487,-0.6950791535334105,-0.09880018769144305,-0.5072439024462387,-0.7456016814626646,-0.7756708277874195,-0.7529767798202129,-0.5522834995662961,-0.7405667651205705,-0.28261990342079146,-0.651348515169335,-0.6810823579745429,-0.5704792349167632,-0.8318575134987255,train,6.001961425302387,1
18,0.04210246271008522,-0.029004159724491774,0.4111883304958557,0.4232946476026045,0.17492728640313981,0.10716125425381695,-0.7188448953544523,-0.7202707219831231,-0.08250247730900062,-0.1078874559640165,-0.5517174770368771,0.5087991689394573,0.213948410256938,-0.19627139897535006,-0.7684901068669983,-0.46310934183495245,0.19482659243872558,-0.05420163133388267,-0.6960961706823919,-0.6791302965086186,-0.1173828052488668,-0.5388790551224845,-0.5370174717649057,-0.819613097547723,-0.7448011846845339,-0.29230863913808736,-0.8209683383686244,-0.3772584782957755,-0.6526074553705552,-0.6103559637179841,-0.6274033910446453,-0.8027552216136844,train,6.355017979731939,1
19,-0.009016547551466747,-0.09224206090429032,0.3973616256153707,0.2382484065245125,0.09692300311024693,0.05874360959020142,-0.6637925231539633,-0.8408152134315517,-0.01907568063336529,-0.08343537855015637,-0.6135606836917209,0.12447032074546294,0.4881594219273593,-0.1933754604714133,-0.7739690845605565,-0.6732507517311482,0.15615255590276478,-0.02658592692590267,-0.6990167919839708,-0.6896204898440688,-0.11777920939860431,-0.576718241199381,-0.6883447865890063,-0.7708690635276363,-0.7080980825546994,-0.19369093713844832,-0.7794172921768496,-0.33613490712633987,-0.7298049433041405,-0.7677058940620016,-0.6168605247910335,-0.8327175706997815,train,6.708074534161491,1
20,0.018241693987579577,-0.06296419584993329,0.4129220747576645,0.28152430673220374,0.14808746661280636,0.012771490861474666,-0.6732698580022975,-0.7479724573756273,-0.032687210499149355,-0.1380856593534293,-0.5640269806751926,0.21900703129118249,0.5210146695913536,-0.21735233106705742,-0.7864891642058081,-0.6146536652497043,0.06108333091897111,-0.07937044221750256,-0.6389012814672343,-0.7048524639156977,-0.04141377325890383,-0.5441984201885481,-0.5079712961961913,-0.7562402190569447,-0.7103740572592621,-0.470251287490971,-0.8165508176798895,-0.46827232008135544,-0.6142161545310715,-0.685871029757668,-0.6006417324946283,-0.8168627221482231,train,7.061131088591043,1
21,-0.05202508970241193,-0.11098411151072973,0.4200706979854867,0.1936754242710308,0.15954196683659438,0.023581820485707672,-0.6530857545131481,-0.8489652189370586,-0.03598218333019931,-0.14518570268810183,-0.6857568948716053,0.159537150025032,0.7085012428321438,-0.19160386060308976,-0.7833072017391138,-0.518211811109794,0.08188470236313461,-0.16334131356741244,-0.6730747344050859,-0.7071329418631405,0.07774797175265857,-0.5194099674395755,-0.5851986596762984,-0.8793990220527794,-0.66293397093691,-0.351158294774506,-0.8021366509375698,-0.3928870946787998,-0.6970309755210624,-0.6982034604337131,-0.5583967335370427,-0.8383404847733187,train,7.414187643020595,1
22,0.06601858161605256,-0.13849389913796495,0.4993485782353013,0.20867265133843937,0.05254566796664839,-0.026999153267277753,-0.6796410969996248,-0.8324684144246162,-0.0731561299047403,-0.17442579908469757,-0.5487272916633452,0.6336454884281693,0.6662334944022319,-0.33406562931448636,-0.7369936803224284,-0.6151969774766958,0.02802568168381514,-0.062293229399890127,-0.7650838875143948,-0.6920320758581306,0.13350424206674605,-0.6446658501017535,-0.6611701948405979,-0.843671566325968,-0.7005634313739837,-0.4592920753627783,-0.8362771069405215,-0.2955333338606807,-0.6424294780226978,-0.6699160234189617,-0.5418973598985881,-0.84562308885813,train,7.767244197450148,1
23,-0.0454005959747964,-0.13492175627726855,0.35444837248520145,0.2786177284822604,0.0555024152468252,0.011961746128680506,-0.6736553982611406,-0.788415378484122,0.05301882125905566,-0.12378191004438788,-0.34552239470635016,0.5810584386589357,0.3630753602363481,-0.33636086762016926,-0.760275487923356,-0.5474134371130507,0.04779060922677281,-0.1353645718222588,-0.642029037258641,-0.6888536149499832,0.03286689969829437,-0.6433674664696408,-0.6241637751485449,-0.7429747246866105,-0.7019349863737903,-0.4077954364092081,-0.8670992622775201,-0.42865273737142984,-0.7422437011289664,-0.7543770285354572,-0.5844453060008274,-0.8614885494924638,train,8.1203007518797,1
24,-0.07785942013056757,-0.16306240800980576,0.3149321249318233,0.3888646900213817,0.04982942209953001,-0.01588179387709976,-0.6542792591022932,-0.8066802615244176,-0.06046252630402882,-0.10069487516648201,-0.01564747182350057,0.07426094225248314,0.7104818251321721,-0.1944693262216276,-0.8350342917055437,-0.5449710701538011,0.013055953943111431,-0.08081770077627315,-0.6593146440924471,-0.686846543696799,0.06602421129100455,-0.6061904441395688,-0.5617655045255103,-0.8451659346673768,-0.6538446052167282,-0.24334404903100293,-0.8473389719764988,-0.3711277563155144,-0.6660376741187535,-0.7057217186218852,-0.5126969887413684,-0.8119351004506016,train,8.473357306309252,1
25,-0.03376202758213309,-0.1417761364645317,0.3351258029607047,0.3755146747890967,0.08222454892967013,0.002460876230583553,-0.7307205365101899,-0.7659688120398087,-0.03078100852836929,-0.1264237081943136,0.07957180661539587,0.2668364760731019,0.3983182291414957,-0.25015257086421816,-0.771648983753523,-0.6770293040317673,0.11932061114907921,-0.09783437606721102,-0.7482730681534713,-0.7220095633696479,-0.009769858009496146,-0.694815270535468,-0.5957968043931439,-0.7853330610205455,-0.7457653388553656,-0.3245977194299451,-0.8581969548305173,-0.4466647934270779,-0.6728998747589867,-0.7222855149191743,-0.6002089829901092,-0.8547630677272975,train,8.826413860738803,1
26,-0.05556033210530931,-0.11935161466710564,0.29506214397271746,0.5824543545258178,0.10994464251041214,-0.05391014063835431,-0.848710214858622,-0.8130770767268413,-0.15644591015993703,-0.1880812451012417,0.034125546898213344,0.3660799383908484,0.41066599135760207,-0.41914686844002214,-0.8009445849886015,-0.5541823522765534,0.03145283985320746,-0.1258041439292975,-0.6476561094232182,-0.6658918898967998,0.06879091687620442,-0.6629614836474254,-0.6085743348018351,-0.7766056029400324,-0.6863184286794752,-0.48567279553436715,-0.8466691281920838,-0.4290571846840249,-0.8399924900965545,-0.6136502168478166,-0.5644755880142159,-0.8636766585824003,train,9.179470415168357,1
27,-0.0470150982726556,-0.11601371161012153,0.2022364499967555,0.5150905794796428,0.04459226959176543,-0.05552822729086626,-0.7273330180301475,-0.7835976467208094,-0.2237994896574007,-0.23823225747884724,-0.07456489387586007,0.4648962959587992,0.32652706348508587,-0.273408143546096,-0.764049980281067,-0.2714349030011718,0.05170062599246017,-0.1658364913482151,-0.7760492140155719,-0.6843233792878718,-0.20012070426879192,-0.70491588345858,-0.7786284062016062,-0.8438428710235382,-0.7178874237451697,-0.47252599159932773,-0.8237754799793321,-0.34144669013039075,-0.7739368338924495,-0.6395999725473043,-0.6441528832860204,-0.8474066627502381,train,9.532526969597908,1
28,0.036769149499122245,-0.09450783743669389,0.24832096894504985,0.6602015657927451,0.029122732274694196,-0.1342484370658491,-0.7580563628312726,-0.8170449046522625,-0.15026845047930082,-0.2144361740521029,-0.2562478725438452,0.5377270466732935,0.3983008309461302,-0.39439018541714455,-0.762972653206491,-0.577766761645639,-0.06127574521781931,-0.1710460810531259,-0.7333262086904019,-0.6848152187587917,0.1477298495505499,-0.7158046882393683,-0.6990420438702196,-0.8555232135262347,-0.7036196323682009,-0.4250564101189006,-0.7869317975906981,-0.26561009285884185,-0.7047684117684058,-0.6654690810574436,-0.5625854097807976,-0.8115145096248321,train,9.88558352402746,1
29,-0.13493393449586488,-0.13605123469323,0.34644402597827906,0.6018887113876445,-0.018745325721311712,-0.1401099349299637,-0.829392365623346,-0.8056979755472273,-0.28610877014858627,-0.31631874303850505,-0.41812355473539453,0.424454061272467,0.5001650957659804,-0.4670254221993112,-0.8136224160983447,-0.500084206786402,-0.032617294057147084,-0.177226035386437,-0.6771352688536436,-0.7438737093487223,-0.021953208692221393,-0.6434092500015143,-0.6605334163438387,-0.8237483946990632,-0.696407324975685,-0.3057312717724503,-0.8133941370222143,-0.23910287012117992,-0.7120055201388172,-0.6759968411251104,-0.603422335600502,-0.8389235043271002,train,10.238640078457012,1
30,-0.06428844043150161,-0.17401810455210465,0.25489963334210786,0.6295721939880055,0.009445128954858717,-0.10313294874917278,-0.5668867724928955,-0.7931219167494267,-0.19358218509772962,-0.28396492033000875,-0.38516786929109004,0.06677233903998059,0.5012489403417051,-0.41716130732276835,-0.7956579871297892,-0.6463496100245882,-0.07662341035679188,-0.16779319858819397,-0.723392393901843,-0.6866381210249757,-0.21215642617172892,-0.5297101610868709,-0.5707677162724258,-0.766712779871642,-0.7214476240795945,-0.5038014308432051,-0.7405103634503505,-0.07190567719871266,-0.6408950095650001,-0.5803909507574643,-0.5966372417113632,-0.7950729308531528,train,10.591696632886565,1
31,-0.09408594013966098,-0.19648236280019094,0.31690600820815606,0.3893919316721557,-0.05975684856986685,-0.170650054920075,-0.9053858942126438,-0.8156289871067147,-0.2889161055094188,-0.39934465686384435,-0.45900354322375203,0.34874984062341885,0.4117592676840478,-0.3407531740701245,-0.7554352112811535,-0.529529374563256,-0.0846808607474765,-0.20641709869801583,-0.7197661017458005,-0.6767403333965842,-0.24386963534074524,-0.596031812595859,-0.41785490750591825,-0.777074234908252,-0.6808928586170684,-0.4140807447268732,-0.6199397645169487,0.19709623675352272,-0.7289249430026075,-0.6622757672450552,-0.5462387665920716,-0.8532736072253597,train,10.944753187316117,1
32,-0.049087157928960234,-0.21049914234636635,0.29653191858376493,0.5165396259778525,-0.013311263582027166,-0.16620574417542677,-0.8194312379914833,-0.8225453444338886,-0.2822809845285382,-0.39096857411201813,-0.4805528495830712,0.5042459524856997,0.44896496864150404,-0.43757914961195277,-0.7451621281057319,-0.44938292543031244,-0.1365658292828824,-0.2027602505248054,-0.8041902651706101,-0.663497380826409,0.08725316684347173,-0.45639607193027887,-0.49262195652370266,-0.8503073712336688,-0.7211807153145096,-0.4486802278636278,-0.49443261080292356,0.35197519921197795,-0.6454154125767704,-0.6716572954272233,-0.5935340114067843,-0.8677731450260022,train,11.297809741745668,1
33,-0.03644086822153747,-0.2197485035589306,0.3020169085459017,0.5015556530308913,-0.08421822872260154,-0.18628206943912828,-0.627455914219526,-0.808394921706439,-0.37667154471744424,-0.4083085471648292,-0.3385509877429438,0.01966322547955479,0.22039754347658946,-0.5475848613021237,-0.7816873635305549,-0.5899004777432177,-0.2801003446590372,-0.21293655455939087,-0.670411668723887,-0.6705291221564456,-0.2653267757345007,-0.3836368816135426,-0.8307149101328796,-0.6990141092182831,-0.7249214922532785,-0.3833757929844349,-0.3786219050366597,0.5827337686157328,-0.6923395176697762,-0.6743549704419838,-0.5277100254706868,-0.8042696663644093,train,11.650866296175222,1
34,-0.1222136006193244,-0.1838797282180904,0.2945500369161833,0.5501283459869153,-0.13276024714748558,-0.24294356986911447,-0.7751281955419453,-0.7553265565298821,-0.4644333282981692,-0.41378896582346003,-0.46187958872618695,0.5593100771723472,0.34842319995559756,-0.6212872119851897,-0.7299910543376844,-0.7111973379717346,-0.3250869976940448,-0.22682713479714267,-0.8222468031304275,-0.6844876114747716,-0.11801731033491869,-0.28163610367842407,-0.7015097699258734,-0.7528127338468705,-0.7125951364145406,-0.5938259138997705,-0.30981881511436404,0.812625165987384,-0.7418867713293953,-0.775643980408445,-0.5669643243420027,-0.8401775236820983,train,12.003922850604773,1
35,-0.18851939743681034,-0.2922494725377235,0.10179239497760828,0.5103993246139249,-0.17888112482163887,-0.26392700035753136,-0.8076053002800114,-0.7450681165122803,-0.5208207609748986,-0.5146189938757273,-0.1594765089433542,0.0814580564815146,0.3430628342363278,-0.5553940576067691,-0.7628225969353892,-0.4200846285425375,-0.3695266277944247,-0.3333800928988868,-0.6157846899930473,-0.7239478037201494,-0.104437048060109,-0.10485911669112735,-0.633752914032004,-0.8772673903249978,-0.7361315949960696,-0.36577751582807405,-0.2854406794895431,0.7887780115686744,-0.7286470163951931,-0.6066460294268489,-0.5449881537320357,-0.884944157971304,train,12.356979405034325,1
36,-0.18902864652160722,-0.26824871575395204,0.05020437633033148,0.4375528568061482,-0.19385661187211767,-0.2929926224155378,-0.8610583578817268,-0.792030210622087,-0.6054119594246012,-0.5604741261877055,0.14250253545135627,0.3278166380006702,0.42182135822028277,-0.6382212967918958,-0.765896826694626,-0.6697918914578922,-0.4774160394619408,-0.38990451887219757,-0.7334311736798544,-0.733906724550575,-0.23423977615655034,-0.015521865851390038,-0.6248492714665643,-0.7296470137960497,-0.7549914857133844,-0.4786573592114637,-0.28824007500604965,0.8596787602912406,-0.9003740859959338,-0.6977273235536618,-0.617283986633069,-0.8958062808153373,train,12.710035959463879,1
37,-0.2678207730636971,-0.3203283657016436,0.08198538556275792,0.19589066257958176,-0.2412050767729501,-0.3468138086192222,-0.6807297418085683,-0.8162464124729834,-0.7410459700551391,-0.5306942388527048,0.3305751340480605,0.6145531568134257,0.15932726971297173,-0.7245381446884451,-0.8429603408970673,-0.468140129655237,-0.5899943058759828,-0.4235285651286378,-0.7464143175352942,-0.7296244237065592,-0.10824105521125016,0.06769047122878769,-0.5620774057128946,-0.6847061811718504,-0.6505258602911539,-0.5132812337926407,-0.3364780253277625,0.9011393167681336,-0.7785332907698674,-0.8198469452301107,-0.5785651439954163,-0.8467650052824123,train,13.06309251389343,1
38,-0.33731490043261836,-0.40993874940981956,0.06936099578368693,0.3987886920994892,-0.3416100734037999,-0.38007226704097863,-0.8040171072365668,-0.7409843129917937,-0.7865929617791012,-0.6067571415199132,-0.08974633949087218,0.6377830685779657,0.33311544771413826,-0.6699847743263527,-0.8665614990236723,-0.6322701616610868,-0.5820010312968242,-0.5056428264153374,-0.7547822050592912,-0.7060914540828536,-0.07172892062482361,0.25327997787260637,-0.7631217004564828,-0.7572917486687032,-0.7527581130938228,-0.25814072534248256,-0.3853931487523595,0.45905334546658794,-0.6414108772998065,-0.7144401589220344,-0.581826820234329,-0.8598012481547619,train,13.416149068322982,1
39,-0.3103952034178358,-0.4406651472107146,0.1575317337592721,0.24329001123098082,-0.39965787459534896,-0.4566146156678209,-0.8265605635748544,-0.7628085217924562,-0.8237635565525838,-0.595413686862893,-0.21576524395755847,0.43568510339430966,0.44078680005057613,-0.7336048243872413,-0.7940573869047047,-0.5540584491558342,-0.65034437282228,-0.5591601857727239,-0.6694895057019461,-0.6865542350880516,-0.03403500865263698,0.450018093507215,-0.4782798219443819,-0.7537144970143832,-0.7978591226210123,-0.32868429018139167,-0.4553428625421002,0.25044431224100827,-0.7719110570745649,-0.704189775218743,-0.5783296051703544,-0.8326100727921298,train,13.769205622752533,1
40,-0.4221988783484125,-0.43312036491084827,0.1351992437455083,0.3548743554381961,-0.5032674421868519,-0.5008233575307572,-0.7406045930796172,-0.7907349058266033,-0.8020670497624094,-0.5531565242857417,-0.3876252535157242,0.22661074096297962,0.5127616378671336,-0.8411188537754231,-0.7950192860784333,-0.6967111238925902,-0.7200952308790605,-0.6540648778468251,-0.7736962038948209,-0.7407889529872638,-0.3285649621648248,0.43969127946761233,-0.6397270528699016,-0.7207375762199665,-0.6823146010309019,-0.41135873337282847,-0.574758453376804,-0.004402464925557625,-0.869120028272492,-0.7162962462976407,-0.6252276171898596,-0.8463361341684834,train,14.122262177182087,1
41,-0.41568374445307177,-0.5023636872714213,0.1201095652521551,0.26683275598268175,-0.5071270696075515,-0.6064119826118848,-0.8775925706155632,-0.7886261931157164,-0.8721563447329468,-0.6452934374097765,-0.23945423025623558,0.47401172259126945,0.2953756511659278,-0.8516393311830885,-0.812345013995633,-0.5828281119290696,-0.7274590203564346,-0.6496360732892726,-0.6717864851819813,-0.7015491264367291,-0.19593011029950957,0.6115655919983626,-0.4607990260670456,-0.7654032497567765,-0.6849335830061818,-0.43926958400495386,-0.6694470188156412,-0.14506934668508664,-0.7173091628960635,-0.7080563471817362,-0.6252656079631094,-0.8423899972957318,train,14.475318731611639,1
