,AFDL,AFDR,AIBL,AIBR,ALA,AQR,ASKR,AUAL,AUAR,AVAL,AVAR,AVEL,AVER,AVFL,AVFR,AWCL,AWCR,BAGL,OLQDR,RID,RIML,RIMR,RIS,RIVR,RMED,RMER,RMEV,SIBVL,SIBVR,SMDDL,URXL,URYDL,URYDR,URYVL,URYVR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.40186129279283156,-0.09674124807874337,-0.6874528044372215,-0.76708063160122,-0.3207412392262476,-0.5266420023893814,-0.5574096680460784,-0.4076907655134616,-0.5635199169802467,-0.9287710742044977,-0.8601046831378835,-0.789776461928156,-0.7658128376641538,-0.2317766566918636,-0.21494617161103313,-0.5233176722856946,-0.45754473679038743,-0.45774625221161225,-0.5601834868308126,-0.19022280976805356,-0.8927137520143246,-0.7709759187428666,0.06560363163300534,-0.4816206095984312,0.01466462611308375,-0.2978788618546778,0.016631909085825024,-0.09042651721421191,-0.208952152919615,-0.510658603717402,-0.5445879956808398,-0.6619550842036939,-0.6110105297053063,-0.6256711372964446,-0.5658452424968814,-0.742099945718237,-0.43232504490722296,0.044723291592265485,train,2.849604221635884,1
11,-0.40414783798588994,-0.1048622083197111,-0.6955471532013764,-0.7699410329313859,-0.33463474555173656,-0.5345848235363017,-0.5612845608555264,-0.41043320222847013,-0.5646582698708431,-0.9252383827910889,-0.8527279666355226,-0.7890518561216963,-0.7699507648281999,-0.234119337894522,-0.21526197317873497,-0.530597940839731,-0.46161887505105653,-0.4660141387572125,-0.5656204948991059,-0.19269935336609642,-0.8899898502308741,-0.7790228560636763,0.062033277733222314,-0.4842326472180469,-0.0048809244851701905,-0.3169547119860294,0.006592352297619397,-0.10367668587904044,-0.22319985817431126,-0.5124198947420766,-0.5602408722627866,-0.668444320344027,-0.6186993025782428,-0.6321972527521804,-0.5659200645704192,-0.7462697881862315,-0.4439710945806519,0.037135656347338564,train,3.1345646437994725,1
12,-0.41414471705574474,-0.11054282468513107,-0.6987495214461003,-0.7664044297529309,-0.3273519133646657,-0.5287122402038377,-0.5547011061058623,-0.4141759500273471,-0.5666972707076436,-0.92176645693971,-0.8571868569553021,-0.7912218624485825,-0.7605854593450223,-0.2355060984559511,-0.21533864084686877,-0.534433818970003,-0.4704027408012617,-0.4671970942076423,-0.563207816762515,-0.19925488382258422,-0.879917175835403,-0.777089097869234,0.059426540766087194,-0.47980741719550385,-0.00521778377049717,-0.307135533715096,0.009819571248770847,-0.10121186378009105,-0.22673510427391297,-0.5211726017774536,-0.5667854484015766,-0.658199907264822,-0.6120216203771242,-0.6283742432632722,-0.5592138190669734,-0.7443707664019549,-0.43074592689967783,0.03597180891202606,train,3.419525065963061,1
13,-0.42271549639824263,-0.10530470634644373,-0.6967413595593369,-0.7636612118596772,-0.32221548148300894,-0.5255983613753178,-0.5431641631388234,-0.4137358307157316,-0.5639641037740014,-0.9158592689914901,-0.852441043369232,-0.7871922026053324,-0.7582087913351574,-0.23558031871230753,-0.20943631445675243,-0.5277823261812798,-0.46469439344416874,-0.4690417752467528,-0.5611443857082785,-0.198785046969986,-0.868231309142218,-0.7687422764121933,0.0525316678282364,-0.4682190369011716,-0.008653191037722302,-0.2998129655851959,0.01151292276918912,-0.0914390921951441,-0.22086579491977334,-0.5215562250815494,-0.5629847701561116,-0.6528210704898225,-0.6026115062055937,-0.6240400515332878,-0.550863328029252,-0.7454722797973033,-0.4194582962519268,0.043504834967632244,train,3.7044854881266494,1
14,-0.4237690838687337,-0.10521415700240969,-0.6944605048628635,-0.7612069782138231,-0.322468186814464,-0.5311895031218888,-0.5458870429673187,-0.4099316489868231,-0.5648341333896109,-0.9123833071339108,-0.8498008119975414,-0.7811797884278123,-0.7586216580125871,-0.23410846273077188,-0.2094380531293228,-0.5220205284321092,-0.462870203073669,-0.46948682621187976,-0.5642941833271228,-0.19455281638266592,-0.8704662463460433,-0.769434702597864,0.046886165819135184,-0.4685845854803499,-0.009062633438587986,-0.2999381022066459,0.008223190555610268,-0.09146109544676866,-0.21714067619403116,-0.5219161748262477,-0.5582625174280712,-0.6574532469373019,-0.601046002922802,-0.6208207274776693,-0.5559220687862421,-0.7417106238316519,-0.42122478401987223,0.04718109217355712,train,3.9894459102902378,1
15,-0.4271069302282629,-0.10630974580432193,-0.6884161139336069,-0.7562543149790159,-0.32088002790976655,-0.5390488498997047,-0.5520526395817227,-0.40616265913464855,-0.560634581473409,-0.9065483944771564,-0.8385851612516753,-0.7756240408475438,-0.7537155759945621,-0.23500115005169403,-0.20739393395429906,-0.5182243284820746,-0.45795541031726805,-0.47399044269617563,-0.5670291470601412,-0.19084320375504743,-0.8590013873100595,-0.7618651990497646,0.042567374249236234,-0.4539391520684567,-0.03416729585360628,-0.3039098579400725,-0.008500471893599653,-0.1019236395402768,-0.2232444808951533,-0.5262056624997971,-0.5685804732912056,-0.6563753526024255,-0.5934746319049972,-0.6212996098527761,-0.5503566524945274,-0.7417120492899618,-0.42621803843474976,0.03716990063360465,train,4.274406332453826,1
16,-0.433598061217217,-0.12205440147944294,-0.6999053571037652,-0.7708328402814929,-0.32771639254804497,-0.5409176978763633,-0.5546363975106747,-0.4212453592805445,-0.5595121561313026,-0.9107043448349421,-0.8361632662351302,-0.7841963729043071,-0.7544480400521315,-0.23161802873022017,-0.20692871163488308,-0.5196564700984712,-0.47322233063845975,-0.48615946619129474,-0.5730366084645532,-0.20616203612431283,-0.8617002019572906,-0.7734492339270256,0.06740222999358791,-0.46206485008912607,-0.047331816848964675,-0.32438394335058096,-0.011466537337091626,-0.1264458482737143,-0.235996608618539,-0.5214008608938279,-0.5771192904869217,-0.65944063258133,-0.6011394401986648,-0.6266846228723604,-0.5602225489177646,-0.7524702813545686,-0.4367532923956872,0.022621752906963083,train,4.559366754617415,1
17,-0.43366621511693043,-0.11599974711770603,-0.6899601792040503,-0.7519309047801106,-0.32501024402833256,-0.5427311016691448,-0.5568380133962052,-0.4159720448011568,-0.5592301418388621,-0.8936135271655031,-0.8314334830837844,-0.7713400359470117,-0.7473221411936598,-0.23025772852737741,-0.20782901499370665,-0.5128548430571437,-0.47417135437525376,-0.4895176943012185,-0.5757173930669999,-0.21083078287577264,-0.8484640239773887,-0.7535856618391382,0.04657394880374913,-0.45235660163812846,-0.05516604624391219,-0.31749937744236034,-0.021087701587381158,-0.12604697330050565,-0.24925496077316148,-0.5311075867984875,-0.5861544347917567,-0.6504910795199867,-0.6015938410818845,-0.6287264958115242,-0.5568457360304143,-0.7479921974838604,-0.4295342591720018,0.015775109498491702,train,4.844327176781003,1
18,-0.43268409672935915,-0.13141849804485903,-0.6958051695916784,-0.7647315107462117,-0.33450900410907525,-0.5525918797542776,-0.5737763710738308,-0.42414649356164114,-0.5716576733173288,-0.895359325409841,-0.8401791316287764,-0.7791669453949552,-0.7503499187892264,-0.23664093035186717,-0.21550436377447507,-0.527615828063099,-0.47609006103808565,-0.4916372883223708,-0.5765903654467766,-0.21313551118947585,-0.8571494744651968,-0.7685908887748966,0.05873426381162661,-0.45501869223664443,-0.07229905756633434,-0.3320953852895954,-0.038654885114377,-0.14340815477075897,-0.2642541925064919,-0.5421916733483817,-0.6003174013636046,-0.6568852030625644,-0.6094793176863232,-0.6259431775895086,-0.5655901316161625,-0.7462190477734953,-0.44659538987400976,0.0027209979595207157,train,5.129287598944591,1
19,-0.43690323555404287,-0.13347221385870764,-0.697985854825898,-0.7572920053823736,-0.3335456956977598,-0.5525649862724114,-0.5816508668886696,-0.4246004379941497,-0.5703605790041572,-0.8921842866273102,-0.843863362533764,-0.7778172927032948,-0.7517022680559853,-0.24204640183238418,-0.22169153965524563,-0.528245834755109,-0.4827786857948652,-0.49189360736354915,-0.5766164746896982,-0.21969235128981884,-0.8584561847292983,-0.7666438202485222,0.04629471132344695,-0.4553840720253767,-0.0839713550473496,-0.3367717120669108,-0.052261559911347163,-0.14997943658483476,-0.26972171185497384,-0.5502807278972753,-0.6104539082565773,-0.660322543915032,-0.6087951253252529,-0.6263874801077497,-0.5657530947040854,-0.7492912677056495,-0.4527240387112517,-0.0052634589913402585,train,5.41424802110818,1
20,-0.43644368099338404,-0.13610040485995223,-0.7043599284863153,-0.7568849671604824,-0.3390955594253122,-0.5619459672751793,-0.589472358885846,-0.4299131959571021,-0.5745111732896399,-0.8922753116470978,-0.845879811000048,-0.7767064713137735,-0.7552512922924941,-0.24143519138300534,-0.22367651386235887,-0.5341418990858995,-0.4850412185576918,-0.49332717590277586,-0.5794879927795431,-0.223015685266506,-0.868304919127832,-0.7739670750540595,0.04468149637190316,-0.46833330410640533,-0.08789115452343732,-0.3481462257790661,-0.05381567741134896,-0.15243420586356732,-0.2701282512427151,-0.5500588396935635,-0.6108496048568359,-0.6658908080434658,-0.6132033922804953,-0.6239228998725637,-0.5718020698928421,-0.7521193759042921,-0.46160854367562665,-0.009379149222392524,train,5.699208443271768,1
21,-0.43493708970786227,-0.13944211054084862,-0.7000892224584869,-0.7453496873267809,-0.3394059879926443,-0.5685811473546476,-0.5968297494895634,-0.42643113696369195,-0.5660201162851466,-0.8834327844889732,-0.8448938616764703,-0.7735177503533729,-0.759754117970454,-0.24821688274251347,-0.228609710565772,-0.5215502091155179,-0.48277510936633594,-0.4950964895222714,-0.5846588988331489,-0.2263141805624229,-0.859849590826854,-0.7714468192411301,0.03160151923877291,-0.4697049975692421,-0.09666493626582841,-0.35637623064275964,-0.0652831676155681,-0.16101788417323198,-0.27593505140937225,-0.5541028639189425,-0.6174656993433467,-0.6765036906646521,-0.6176583898836863,-0.6264706064504268,-0.5745249149855985,-0.7554272012144485,-0.47183400843371487,-0.02116107627527214,train,5.984168865435357,1
22,-0.4402609946207592,-0.14734514902205642,-0.7087037301453636,-0.7629991648926314,-0.3466911010384215,-0.574149738423849,-0.5978335974945675,-0.4380358053462474,-0.5857797806312135,-0.8848300784290377,-0.8517478987645386,-0.7798188884404972,-0.7621862775579479,-0.24931251928912324,-0.22909700931563826,-0.5364544620949866,-0.4853443177294422,-0.5038869523167505,-0.5833206333057486,-0.22615637290964397,-0.8674272194239897,-0.7927002351856495,0.04577896623855607,-0.4773188832547933,-0.10327244566220736,-0.36537627531505096,-0.07353911200838481,-0.16826341253861132,-0.28566511947038054,-0.5600326261583062,-0.6222499464002864,-0.6801406673909203,-0.6195281223363072,-0.6215747466341106,-0.5785183242634758,-0.7523436591299307,-0.4766829944925478,-0.027841386818222597,train,6.269129287598945,1
23,-0.433020186268676,-0.1486524174136881,-0.7176674441013426,-0.7519767222830547,-0.35253219945879233,-0.5922588420579642,-0.6152823828067694,-0.431886922076003,-0.5798646123250464,-0.8827738808597756,-0.8500415589722197,-0.7731514189427035,-0.7609992140370804,-0.24693974585365666,-0.23803376813112148,-0.5408823852507322,-0.4954818377173458,-0.49760408072538936,-0.5864626384498131,-0.24270373477095092,-0.8738821945983457,-0.7942480791324307,0.025165843089730633,-0.48876949273727244,-0.10448278526493286,-0.38429322064691934,-0.0958951466536026,-0.1775493750238949,-0.303069448630993,-0.5691160853839808,-0.640252121932568,-0.6886936581562209,-0.6426608725187695,-0.6336112332770544,-0.584483627896504,-0.749766143638815,-0.4918465776002844,-0.03940455789594255,train,6.5540897097625335,1
24,-0.4278243292644124,-0.15085922061999427,-0.7197885446202652,-0.7428243629789683,-0.3645721841990107,-0.5924146408710683,-0.6246395730988701,-0.4318211512667267,-0.5713331829230134,-0.8789788590825725,-0.8477319181807438,-0.7745661145677872,-0.7699190431523022,-0.25516426645328766,-0.248257618144341,-0.5375402054613481,-0.5015270785090928,-0.4978140999400961,-0.5920687303987657,-0.25254486949651433,-0.8728417106321557,-0.7908233301805508,0.010690858394086317,-0.49318343066803016,-0.11986426629530858,-0.39879383838242916,-0.10917010026708254,-0.1884851808219763,-0.31921180977244246,-0.5704126453228766,-0.6495424937055905,-0.6985521385930609,-0.6619572011675555,-0.640401227333806,-0.5946466582698988,-0.7502110922720214,-0.5046956940578846,-0.04801655560379153,train,6.839050131926122,1
25,-0.42170669128508087,-0.15477530962471037,-0.7219605556476333,-0.737164023851262,-0.37930053028433386,-0.6018741571314734,-0.6269082220636627,-0.4349361141637652,-0.5762013178209995,-0.8693990403103699,-0.8425465303649307,-0.7699090357509375,-0.7630336563835408,-0.25542552056157325,-0.2559135069795003,-0.5458909514529341,-0.5054086841447911,-0.4925801897882154,-0.5918431066242539,-0.2593561352028353,-0.8773171204270735,-0.7975445211151141,0.004391322477364817,-0.5056238510215184,-0.11131390668648022,-0.40522980405499265,-0.1102707014019455,-0.19229585549834943,-0.3285886921107325,-0.5767602458051355,-0.6488475897860034,-0.6970179898400863,-0.6658285331202268,-0.6316249992428304,-0.6009211561571349,-0.7358528061669104,-0.5082481490292978,-0.05004459002183986,train,7.12401055408971,1
26,-0.4223607519606841,-0.1605914964615055,-0.7223912344689931,-0.7382637381185271,-0.3905262242394204,-0.6041838460688025,-0.6347663424833742,-0.4400168567085565,-0.5792808185180282,-0.8651964717330162,-0.8418546978474074,-0.768566307668622,-0.75944826986396,-0.25418413069312035,-0.2665612224038145,-0.5438280126696281,-0.5106217058682636,-0.4991346467946565,-0.5983646568369523,-0.2673408464642718,-0.8747422869951451,-0.8068421535648661,0.002078743118472587,-0.5068435994783046,-0.1255050655473091,-0.42223000431874325,-0.13124055125451584,-0.2162909842971571,-0.3514300652143678,-0.5865098401936484,-0.6621690588156836,-0.6962081004222144,-0.6710359041971397,-0.6279459886361756,-0.6074468850930628,-0.7278255074706329,-0.5153516513969416,-0.06351646128379015,train,7.408970976253299,1
27,-0.42342208826200894,-0.16540033476587282,-0.7246974368172258,-0.7407796517147479,-0.394942667881728,-0.6221319483231627,-0.641376398074548,-0.4311815974341493,-0.575959749637924,-0.8636586421654494,-0.8438334528114569,-0.771730517555911,-0.7673325576499529,-0.25473242392165435,-0.2604199208988755,-0.5425334427642433,-0.513392225631756,-0.4987959305471971,-0.5995976333900344,-0.2693731873309639,-0.8754878626961498,-0.8042058558353448,0.0010321697649897932,-0.5063598902740968,-0.12952685804048666,-0.4223746653659838,-0.13540395830673238,-0.21150123150810157,-0.3543063734561805,-0.5895598889569974,-0.6658563803656473,-0.7067797991799973,-0.6810507015955564,-0.6401198570286494,-0.6116229936741719,-0.7329087385186415,-0.5207793136669537,-0.06754492759113001,train,7.693931398416887,1
28,-0.42628232575505187,-0.16477815225067602,-0.7301580604240161,-0.7372265371071275,-0.3944637655199562,-0.6194605582582088,-0.6397167987022376,-0.43845463270251805,-0.5834872166267966,-0.8598277550058837,-0.8480589402496246,-0.7659936126404115,-0.7641979860839269,-0.25308705564404216,-0.26257635469753543,-0.543020196252939,-0.5128155032300421,-0.4997895684003325,-0.6009775058837787,-0.268601997382492,-0.8810343039054241,-0.8068021990555836,0.0002453244566299473,-0.511188618808148,-0.1238912493977173,-0.422717632314354,-0.13246226299709252,-0.20823545480825922,-0.35419785434147394,-0.591738548507851,-0.661316868376861,-0.703603162163417,-0.6783482272895199,-0.633843252559247,-0.6148458772819466,-0.7252076195249056,-0.5160966401583226,-0.06463293728590422,train,7.9788918205804755,1
29,-0.43409209689175776,-0.16905602986726292,-0.7276450919517182,-0.7405531291518183,-0.39240188047563435,-0.6176612053402135,-0.6349186099952265,-0.43779825118506643,-0.5775245673652247,-0.8630269760474857,-0.8490681893209503,-0.7718084574074918,-0.7604784955352684,-0.2511385095293456,-0.2581974773460825,-0.5392624634470917,-0.5199180857855582,-0.5000230423801,-0.5994627723161763,-0.26953060376114824,-0.8754975774197171,-0.810140001493066,0.006793304458253796,-0.5095317605191308,-0.13009726628397675,-0.42551635383737074,-0.1412644808853852,-0.21074029019360818,-0.35463620857267364,-0.5910519612260201,-0.6646282985933167,-0.7046469916679631,-0.674185454703417,-0.6367582598215007,-0.6132124171505762,-0.7298696675561277,-0.515345801243928,-0.06699768653733798,train,8.263852242744063,1
30,-0.43665232777693275,-0.17709825502297893,-0.7478607706295486,-0.7484023822179078,-0.3934739938305486,-0.6326997270185437,-0.6460900233787399,-0.44370932939869234,-0.5859154284430277,-0.864426618923282,-0.8543099611529591,-0.77371012943247,-0.759312642971553,-0.24676897398412023,-0.2562973460940755,-0.5566907750457327,-0.5304519695042704,-0.5013693729102076,-0.6075892106282113,-0.2733377310760007,-0.8913807903281643,-0.822335809640652,0.009317255344792968,-0.5225486249045667,-0.12784016498044348,-0.4301445704334165,-0.13621830076679745,-0.21009214910213803,-0.3570616514590353,-0.598289930772464,-0.672476965383703,-0.7100847728726121,-0.6784576970978448,-0.6372714066986281,-0.6158975143291927,-0.7276534290115688,-0.5158068199763893,-0.0762891308740727,train,8.548812664907652,1
31,-0.4476733959016815,-0.18632160962286962,-0.7452196003318167,-0.7437841626497713,-0.38310132181776013,-0.6288013494803395,-0.641451485860809,-0.4427897947135915,-0.5815785657592777,-0.8626703500276931,-0.863696314994903,-0.7765115852959035,-0.7606189596201872,-0.24952730076844243,-0.2514384208739117,-0.5473754901798872,-0.5310224194667539,-0.5032866152536324,-0.6103167816383983,-0.27082245635143465,-0.8850092769113177,-0.8146283433864886,0.013485464322916946,-0.5179310486640999,-0.1417408170096888,-0.4256920577159813,-0.13364020513029518,-0.20773794556884206,-0.3516093049090724,-0.6017913405810317,-0.6732241052569512,-0.712717990544606,-0.6672639019023113,-0.6327160079432983,-0.6127277791441539,-0.7358495674711953,-0.5089126740970401,-0.08184064214833739,train,8.83377308707124,1
32,-0.4487011641213816,-0.1928818740166898,-0.7502091284514492,-0.7536719561830907,-0.3831092021635881,-0.6414181731033426,-0.653686374686943,-0.44106584530091664,-0.587096144388231,-0.8637035429900533,-0.8647023280654582,-0.7815518592430765,-0.765155566553422,-0.24785714226002742,-0.24506625264948068,-0.5615162474854127,-0.5345139298825903,-0.5041756869386236,-0.610915298609066,-0.26848646416219024,-0.8961577293832158,-0.823378140849165,0.02169254241199181,-0.509955605652887,-0.15037833204351353,-0.4235142058121929,-0.13617110094249343,-0.2012443575052959,-0.3513840580802332,-0.6074920420208694,-0.6761052012711628,-0.7195912492644614,-0.6728161049318906,-0.6379771899871303,-0.6134960284784903,-0.7381954206858665,-0.5119782020999186,-0.0839746600539999,train,9.11873350923483,1
33,-0.4514808373379485,-0.19835289768746098,-0.7575291420402208,-0.7477996460034687,-0.3889786430126766,-0.6367936393030189,-0.639042143714927,-0.4518386257941217,-0.591771293612989,-0.8556075123971717,-0.8567403910745528,-0.7786940487486874,-0.7579511406130828,-0.24942049939069444,-0.2521274804733575,-0.5639640491998554,-0.5372086394955743,-0.5056518428067102,-0.6113494749555197,-0.2663778799973418,-0.8939449383163411,-0.8322578146774362,0.029263770562002966,-0.525519484833729,-0.14879086973269462,-0.4285645789607201,-0.12044321366411989,-0.21070211653252713,-0.355977137734961,-0.6085828137318862,-0.6743434920563214,-0.7178041107156031,-0.670172160745867,-0.6275367867399375,-0.6181265174669828,-0.7308332710365651,-0.5044035468676575,-0.08835093434257943,train,9.403693931398417,1
