,AIBL,AIBR,ALA,AQR,ASKL,ASKR,AUAR,AVAL,AVAR,AVBL,AVBR,AVER,AVFL,BAGL,BAGR,IL2DL,OLQDL,RIBL,RID,RIML,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,RMGL,RMGR,SIBDL,SIBDR,SIBVL,SMBVL,SMDDL,SMDDR,SMDVR,URXL,URYDL,URYDR,URYVL,VA1,VB2,train_test_label,time_in_seconds,tau
670,-0.6549061778078119,-0.6303129521049411,-0.3789918667717919,-0.7338483500926618,-0.552656897953638,-0.7080757639323848,-0.6852160376491191,-0.6983086390893835,-0.7194848367780906,-0.5832737801699874,-0.7295218836355386,-0.6121102310244098,-0.3341430896885005,-0.7703610683550607,-0.7114028336975554,-0.7985873166542474,-0.5255762296799533,-0.7445819165382587,-0.3994095221629552,-0.6124445439729422,0.11484446150707617,-0.7119362784383038,-0.5874042432914666,-0.4751495383172755,-0.5313837436969968,-0.6683453307807581,-0.5487343443966638,-0.3351434789104769,-0.2613520609297431,-0.5531105131021203,-0.5340922762904882,-0.6247853878431567,-0.12037948813348721,-0.6012862916586467,-0.8172579774602787,-0.7794558817684363,-0.9265878978012617,-0.7045169771743991,-0.7002283916237321,-0.7359551916427762,-0.6798494885183157,-0.42859066288820447,train,171.75409446949917,1
671,-0.6505602871842638,-0.6232323180763368,-0.39180520998075363,-0.7267022493755699,-0.5571305245223633,-0.7016819586756967,-0.6763540995656698,-0.6908201822022225,-0.7126640090240848,-0.5863604981643151,-0.7305193233207445,-0.6093379818628628,-0.3377285569687802,-0.7676751112860474,-0.7071352724072182,-0.7934355963449764,-0.52609473002626,-0.7436241328340837,-0.39502963273765557,-0.6106147106691784,0.11679271199024449,-0.7019103589606999,-0.5904753283218829,-0.47207301337073887,-0.5352824492818105,-0.6695898760166504,-0.5385907230812569,-0.3348423362661577,-0.254303794120868,-0.5501045466365962,-0.5351037368223336,-0.6270129838784477,-0.11686320589185742,-0.5949568227189143,-0.8170463009665668,-0.7779692253574356,-0.9209768895065118,-0.7042344467792585,-0.6961245965930962,-0.733866322103334,-0.6726760146934898,-0.4208326388464745,train,172.01044386422976,1
672,-0.6543537910903727,-0.6303278314521282,-0.3847941115362352,-0.7317786140061002,-0.5551004469658598,-0.7101866146166574,-0.6826433468069402,-0.6953064477714491,-0.7190864229991666,-0.5840664063609713,-0.7328039382336239,-0.6128151723561289,-0.33642334505289767,-0.7668213789622682,-0.7043250926358484,-0.7946441619623557,-0.530555065007211,-0.7490481184838663,-0.3948703540316485,-0.6076356130828715,0.12004852460690996,-0.7026408146074886,-0.589847015998086,-0.47367738241489793,-0.535353208249234,-0.6633334911541344,-0.5473662151432868,-0.3317526420169552,-0.24909275663113478,-0.5538218929105891,-0.5389692241195979,-0.6274007395942793,-0.12247445202694032,-0.5944222652866178,-0.8204934325030365,-0.7819788493958468,-0.9253713202596006,-0.7067728434490573,-0.69405437443197,-0.7372655531180132,-0.6763822003835773,-0.420419435343936,train,172.26679325896035,1
673,-0.6668345343075033,-0.6397986017735487,-0.3912540678477938,-0.743818487902145,-0.5605069414384495,-0.71375521312716,-0.692917225312802,-0.7027516846249874,-0.7296389062599468,-0.5889577110924257,-0.7360434096630879,-0.6207431896124231,-0.3354200795256878,-0.7677862058304625,-0.713543302668441,-0.7981286011750381,-0.5308820249758976,-0.742845849599477,-0.3950538391648463,-0.6273162886800824,0.12417333435228184,-0.7113552868902585,-0.5953509985674017,-0.4723824342607344,-0.5397073634703639,-0.6691846139070372,-0.551300793225525,-0.3397038896771596,-0.25877946285975545,-0.5565822582717765,-0.537458608021795,-0.6275796508304734,-0.11765026164836298,-0.6032729083143205,-0.8173184053080337,-0.7902012023386745,-0.9291745338565933,-0.7149880358272501,-0.6992089040071623,-0.739826679388043,-0.6784778089993656,-0.42280080471266035,train,172.52314265369094,1
674,-0.6499713144444033,-0.6289752565759362,-0.382803834249555,-0.7371900904197353,-0.5590520266854522,-0.717065620675563,-0.681760621506083,-0.6902104660611985,-0.7190470960004378,-0.5839103668418565,-0.7351781312368412,-0.6136178595682679,-0.33376879647240465,-0.7743509308756841,-0.7032512143617513,-0.7929805480662511,-0.5369882255823654,-0.7490122791507134,-0.4032474029588182,-0.6051038692274037,0.1121644198530597,-0.6955759371697612,-0.5873623576860324,-0.46903554264352665,-0.5358030630088624,-0.6617769468948977,-0.5542806558110466,-0.32875439959976366,-0.25114770749383325,-0.550985617353051,-0.5393366901349312,-0.6245837044884948,-0.12894974879783,-0.6006989510603112,-0.8220597036269067,-0.781970203932764,-0.9196437379648733,-0.7050273286194584,-0.6945696456296309,-0.736775820178352,-0.6781730227128857,-0.4235388190054805,train,172.77949204842153,1
675,-0.6477223219831715,-0.6264475590481761,-0.38594969029479487,-0.7385721030506283,-0.5523822362548502,-0.7143818554503696,-0.6773325330150487,-0.6934264937902362,-0.7222186823806576,-0.5959620927891596,-0.7395512458297405,-0.612207867774896,-0.33506337670725445,-0.7740580616626751,-0.7073461354539878,-0.791238917677199,-0.5274773725844633,-0.7543645911630433,-0.3968551324916857,-0.6070720740244124,0.11042973877041462,-0.7018848753643253,-0.591004973509728,-0.4780925493869499,-0.5430299152170968,-0.6681743571641082,-0.5646964349162211,-0.32722661528657765,-0.25556804844116154,-0.5571576247587489,-0.5441371438923707,-0.6313726409604654,-0.1262225091237836,-0.5945606246697702,-0.821311326481469,-0.785152765801077,-0.9284244595382242,-0.712931095605786,-0.6953597097530092,-0.7377342047116914,-0.6763503984465187,-0.42765297370983035,train,173.03584144315215,1
676,-0.6474860462995197,-0.6229260505724659,-0.3858756162781395,-0.7325547800448744,-0.5516410987839788,-0.701366008278335,-0.6738019171835222,-0.6956161016493535,-0.7186080469464163,-0.5981754734428177,-0.7351457403524432,-0.6108324820705299,-0.3295762314719206,-0.7693419358728377,-0.7086981344975134,-0.7835397690784269,-0.5204675710936522,-0.740029799777196,-0.3987579106774518,-0.614582355893513,0.11111753424598542,-0.6913998646188646,-0.5891821699369895,-0.4688233134760728,-0.5332431652644947,-0.6621695529101219,-0.540225225803875,-0.3303066031865645,-0.2627271778917928,-0.5532290291015667,-0.5344392598809893,-0.6184284502424466,-0.12912654400015394,-0.5927304276441343,-0.8134756929025319,-0.7798076338155465,-0.9167514045992811,-0.7170073976957541,-0.7031642686281896,-0.737007042192624,-0.6749152327370628,-0.4170571694982721,train,173.29219083788274,1
677,-0.6482006412282496,-0.6271699132202861,-0.37749287079591476,-0.7352593021244767,-0.5488308990247465,-0.7155176920814065,-0.6749677930633707,-0.6994756321334531,-0.723007415723751,-0.5952900736677281,-0.7370800895460985,-0.6110591445201982,-0.32508749613151583,-0.776208566998352,-0.710340770066086,-0.786611768622552,-0.5185742106536118,-0.7442150856359245,-0.4019429736423385,-0.6131522073778777,0.11079346637782544,-0.6979129525531225,-0.580902667627807,-0.4740612354185032,-0.5355373191308825,-0.6676625101756584,-0.5532675938543423,-0.33287908700978847,-0.26630636588171125,-0.5564685042829547,-0.5355658311368915,-0.6195637659528412,-0.125953243877612,-0.5978143593067873,-0.8204046798093454,-0.7800674168149311,-0.9196603275111922,-0.715036621481894,-0.7015748537222695,-0.7360956207286372,-0.6780392285230181,-0.4284887614550634,train,173.54854023261333,1
678,-0.6467546366641023,-0.6295101996513359,-0.3832113925974223,-0.7347728755410956,-0.5542257163108496,-0.7119115653916162,-0.6751368816026527,-0.70125024017118,-0.7197934655560989,-0.5932441055380404,-0.7335387519497838,-0.6064847191379419,-0.3263780363202883,-0.7729418866213106,-0.705331691740276,-0.7860834241971435,-0.5169825087161084,-0.7478476140856822,-0.39277234805616545,-0.6114237561995799,0.1231962197232469,-0.7035623075654363,-0.5831504475999794,-0.47403158328373535,-0.5386579885851643,-0.6760093548156259,-0.5550063705112728,-0.3294776059070497,-0.26370151752857407,-0.5561414707823082,-0.537212672828416,-0.6298657926274425,-0.12192779625603604,-0.5941125194930799,-0.8192495453227494,-0.7865176949256112,-0.9211623581106337,-0.7093634535123138,-0.7011767137812394,-0.7353211134089299,-0.6747756503465936,-0.43132337553985023,train,173.80488962734393,1
679,-0.6541923932387826,-0.6358459228343586,-0.37697690793278427,-0.7362196539185137,-0.5531925575703154,-0.7199416659158434,-0.682717311939784,-0.7042469893547427,-0.725248070412063,-0.5916880866138543,-0.7392558862538067,-0.6102851387997672,-0.3264915944244215,-0.7760936320139235,-0.7129243218265181,-0.7893727238243631,-0.5222066039995877,-0.7493462315080343,-0.39628875223321125,-0.6147796232364223,0.12121403188785512,-0.710380246516243,-0.5837324305861767,-0.4757945067526245,-0.5403635678820038,-0.6754555645607454,-0.5603143607153114,-0.33073768234819373,-0.2694472591823356,-0.5577535630390239,-0.5394853150891447,-0.6297598894769538,-0.12437688976693631,-0.5946030443984787,-0.8214846960731385,-0.7945232632755356,-0.9259917205271867,-0.7152265265618802,-0.7015159413272056,-0.7377929096223134,-0.6779161983567994,-0.43580422004626207,train,174.06123902207452,1
680,-0.6510067152889174,-0.6400199655083495,-0.3818253250968314,-0.7342023948966312,-0.556272063100758,-0.7192560960526955,-0.6791266480204667,-0.7042363484699303,-0.7248202460774972,-0.5900987735616702,-0.7419867498377214,-0.6155408246074116,-0.331727246120137,-0.77678881873613,-0.705620925300026,-0.7921651475859668,-0.5267082757050819,-0.7540771184781946,-0.3967152555004596,-0.6100150533520475,0.11948013295476179,-0.7074865305545334,-0.5884291681763955,-0.47406705899992513,-0.542880775697383,-0.6746132934843734,-0.5688044904757146,-0.32698443284676393,-0.2636795301575848,-0.5501284792924348,-0.5429113965861528,-0.6349008819255599,-0.12254813275348175,-0.5896477494532195,-0.8235967876380259,-0.7916822903975378,-0.9248723051436356,-0.7167682673417928,-0.704801957730456,-0.7435876400023284,-0.6832433285076306,-0.4332168057202853,train,174.3175884168051,1
681,-0.6394205282286314,-0.6351410480286682,-0.3976017828226943,-0.7345194779525144,-0.5576362979055928,-0.7116360530449255,-0.6812831831587665,-0.7017594157450725,-0.7313618466994474,-0.5915698070528461,-0.7307554313624817,-0.6088141432203676,-0.3294681889363505,-0.7621722872401905,-0.705202340092423,-0.7901603834431261,-0.5216103029363847,-0.7377856455792337,-0.3762086553211116,-0.6348697537527228,0.12797375260765015,-0.7008029535912136,-0.5899462654509282,-0.4704430397369145,-0.5408458676155841,-0.6743682226464407,-0.5404356343983773,-0.3263713714389019,-0.2667961505535304,-0.551757097894918,-0.5432996227367732,-0.620618916493783,-0.12081155150167387,-0.5897174796196856,-0.8124036365485598,-0.7948461228750262,-0.9173679065429262,-0.7205121629259484,-0.6904341871696554,-0.7273471111395435,-0.6735363567526865,-0.4246304988899544,train,174.5739378115357,1
682,-0.6468882487674968,-0.6372735165698801,-0.39146781729327673,-0.7367068288706611,-0.5622433836151304,-0.7143415312020104,-0.6840214613536894,-0.6985898275096016,-0.7196096217435484,-0.5823359489159463,-0.7347719099466952,-0.611829964384513,-0.33104115832075964,-0.7716205698979816,-0.7093589662894563,-0.7936911599177587,-0.529375189997796,-0.7442704445145192,-0.3917126484092319,-0.6171755785447175,0.12535475213842645,-0.7020239061631259,-0.5860380013870287,-0.47295417769631654,-0.5367385257021309,-0.6726184356923526,-0.547384109767401,-0.3309282239137994,-0.2643090745252535,-0.554058602186425,-0.5382084412445597,-0.6268488819385889,-0.12233580406219702,-0.5966049183438464,-0.8193374732706091,-0.7896260433881819,-0.9232737332214097,-0.7136996007669099,-0.6951996989655986,-0.7331339834610379,-0.6783216222249112,-0.4300881263394476,train,174.83028720626632,1
683,-0.6457679919042207,-0.6321957511206039,-0.38267527090831316,-0.732559046041023,-0.5529194687574275,-0.705317739162659,-0.6805586134012487,-0.6964899126023206,-0.7203236926333041,-0.5876502277669053,-0.7263696350943261,-0.609566290824772,-0.3289389339000417,-0.7749369415525719,-0.7102161049055868,-0.7882256040783047,-0.5178752938491809,-0.7392313220308705,-0.39457352616268226,-0.6070221617921207,0.10838160602728103,-0.7023531365579759,-0.5888563577438697,-0.46653429003827906,-0.5339668683564645,-0.6698404663705773,-0.553302933496355,-0.3286784745032099,-0.26642526061142086,-0.5513485046153936,-0.5348112679182606,-0.6198180127375233,-0.119128626294179,-0.5954626939272143,-0.8152532406701205,-0.7787611503633085,-0.9203971526853855,-0.7082668027375789,-0.7015651254600906,-0.7342990502825869,-0.6805669049352094,-0.4249929794302558,train,175.0866366009969,1
684,-0.6517516948939539,-0.6348786400021285,-0.38200320729907444,-0.7360321567955819,-0.5517738357744427,-0.7116196274021781,-0.6818552517709079,-0.703550692917958,-0.7320060879356581,-0.5867730639858271,-0.7281401832550857,-0.6138272530975375,-0.32457539974028454,-0.7700382027866962,-0.7145705749415168,-0.7847296143943967,-0.5199123996253648,-0.7396253075174607,-0.39078331910771447,-0.6157150821534629,0.1101524100270298,-0.7070607443459432,-0.585090125090544,-0.46749497416287905,-0.5386992790872367,-0.6724382685531805,-0.5593839147929219,-0.32794017037047785,-0.2742761183296059,-0.5536956751765826,-0.5349324819143247,-0.6169614005139683,-0.11969178878497531,-0.5945868912687525,-0.8135966311366504,-0.7833875048303007,-0.923085360620536,-0.7157087391577671,-0.6991854707321796,-0.736735592926656,-0.678203825347791,-0.4278410753259667,train,175.3429859957275,1
685,-0.645710269669306,-0.6338449061842072,-0.37779968555856536,-0.7351326252347645,-0.556956679157863,-0.7077411139947021,-0.6823266869764478,-0.7001252900399965,-0.7240555231699896,-0.5852856028126756,-0.7259145527071408,-0.6089542634183444,-0.3243682042182035,-0.7710036630234843,-0.7108006536389331,-0.7779140094843022,-0.5183723992420891,-0.737545467513165,-0.39283988789941643,-0.6083255513206759,0.11467643648962478,-0.6947417784832918,-0.5858360358777829,-0.45900165434898255,-0.5338135742193406,-0.6640652728651282,-0.5528876795366139,-0.32664251054912263,-0.26844641970848354,-0.5539554909231951,-0.5321585677404386,-0.6137642375035042,-0.1257469737547077,-0.5915611850867974,-0.8127490896431693,-0.7804396515201152,-0.9146981451713069,-0.7085226126972909,-0.7008714381702351,-0.7362493293969747,-0.6749064213361626,-0.42160257818127234,train,175.5993353904581,1
686,-0.6446051906391995,-0.6345085325045401,-0.3703890052225054,-0.7298378962156267,-0.5478842123534735,-0.7119749422566937,-0.6792991834211137,-0.6986912033976028,-0.72844249405335,-0.5888920878634568,-0.7335838420921194,-0.616862051439159,-0.3219246805478048,-0.7793900964890706,-0.7147265024222968,-0.7844474773994645,-0.5213807369472595,-0.7382993190251467,-0.39535930129816993,-0.6036965599725488,0.09965366439227236,-0.6903246377407947,-0.5858359871152409,-0.46006348815103265,-0.5381790738336498,-0.6588930869875884,-0.5586702448494205,-0.3244594882693418,-0.2706317748680202,-0.5503190282665531,-0.5327937776788098,-0.6056687051612107,-0.12609693508643127,-0.5860383790665402,-0.8153933183014169,-0.7793786305541559,-0.914930874401631,-0.7189290968514382,-0.7037331845701483,-0.7431549874057066,-0.6799324545272987,-0.4225857936896177,train,175.85568478518869,1
687,-0.6508618839528344,-0.632963903237387,-0.37772356387812267,-0.7300357083326596,-0.5500817140247031,-0.702126944172524,-0.6781555157779399,-0.700780990262621,-0.7296067825842111,-0.5898972650274136,-0.7314715357270536,-0.6139114917145697,-0.32230642318126945,-0.7685395003323425,-0.7117726596827312,-0.7797948184681813,-0.5151720748916491,-0.7390174018807477,-0.3909091902112841,-0.6123277744382603,0.11360590958169209,-0.6888343893672123,-0.5857108236148411,-0.4666306362891359,-0.5386228880756682,-0.6590232868540806,-0.5520595384206124,-0.3290762012567148,-0.26677156402906077,-0.5586155454916324,-0.5360435272843873,-0.6129586058073236,-0.13071435554613683,-0.5847206147018431,-0.8125444043803313,-0.7795629893812933,-0.9179405047460517,-0.7183862050931848,-0.7009837819247232,-0.7457626813725617,-0.6740917532562023,-0.4159621887981435,train,176.11203417991928,1
688,-0.6522375435958128,-0.6402080443764789,-0.3793530806386388,-0.728889045182721,-0.5499223275413948,-0.7034047353655581,-0.6799720052029206,-0.7064085189849572,-0.7346909150017336,-0.5860387608520145,-0.7294640975487832,-0.6168913905258325,-0.32394926289667697,-0.7656736335777967,-0.7111930147523471,-0.7870190494099751,-0.5167474823760593,-0.7297753840441548,-0.38667871742070153,-0.6199821096868597,0.11981560504020966,-0.6864207001111932,-0.589663357350715,-0.4563958356074268,-0.5382954718552252,-0.6583165643254348,-0.543892720871194,-0.3266386284834061,-0.2677752259959445,-0.5559500629474159,-0.5315675762489293,-0.6044369334891815,-0.12706444522274649,-0.5857603128878893,-0.807792688053561,-0.785949475679059,-0.9139357363758794,-0.7201225777229289,-0.6993593015547536,-0.7456208086569189,-0.6765455119136835,-0.41760239619497264,train,176.3683835746499,1
689,-0.6632025671502347,-0.6449397219915897,-0.3836794357661235,-0.7370183975710467,-0.5651945743029362,-0.7248095727240825,-0.6852882602251782,-0.7106179323841562,-0.7410965297945434,-0.5903151135818934,-0.7438507495857895,-0.6192041954650407,-0.3261361451952527,-0.773910574367247,-0.7121178714048912,-0.7907690673781023,-0.5253499127441909,-0.7518517246175426,-0.3906245653248095,-0.6270176002886348,0.12586466338489444,-0.7007155948897995,-0.5926515988341753,-0.4635284483860507,-0.5463849342087962,-0.6720371718446903,-0.5619694160611535,-0.33204547314487926,-0.2676201806591922,-0.5589012566868923,-0.5418312564067495,-0.6237423111010554,-0.11752147544232916,-0.5881240392424096,-0.8204863578687062,-0.7949757614226576,-0.9255534403047703,-0.7228317796273814,-0.7061396242399338,-0.7492047068353687,-0.6814944765113108,-0.4292161710521818,train,176.6247329693805,1
690,-0.6596701846853247,-0.6418159200215847,-0.38351339521984007,-0.7386288731000379,-0.5531348474266082,-0.7213069527778041,-0.6877589903117297,-0.7098758054043302,-0.7457726296496728,-0.5935134837105561,-0.7414073328047415,-0.6184669581617245,-0.3305596974100353,-0.7684539114039531,-0.7095843338601882,-0.7926066079866247,-0.5195022168233835,-0.7393664746346759,-0.3773629960337219,-0.6278064363367861,0.12347741657771755,-0.7023895663442726,-0.5966605752871513,-0.4661648524902724,-0.5486486857477135,-0.6663833249643886,-0.5604293046268543,-0.32106779606587144,-0.2691707982914067,-0.561094495191474,-0.5424097930348486,-0.6159671202902918,-0.11848341459935713,-0.5835985215286655,-0.8109346513037162,-0.8024057004338483,-0.9277103235947175,-0.729586827445131,-0.6989737397803049,-0.7442821919873293,-0.683594509999635,-0.42947247993544435,train,176.88108236411108,1
691,-0.6555734095066713,-0.643785360295549,-0.392293106325606,-0.7367996681230069,-0.5592749648913207,-0.7208096795941539,-0.6904972992240749,-0.703212662412176,-0.74764977273415,-0.5982136818206285,-0.7461119726211188,-0.6161166094423833,-0.33396719193554175,-0.7696355944581122,-0.7097575985405639,-0.7972492235158029,-0.518810721608978,-0.7467233660244499,-0.3772039235991087,-0.6328710512515556,0.12005395879655983,-0.70335399921807,-0.5991702080328396,-0.4801433089899221,-0.5492688296263801,-0.6726389508027042,-0.5659597066672968,-0.3316956205353886,-0.26679032666205305,-0.5638098457115333,-0.5545394131281249,-0.6302437653422474,-0.11667138653346606,-0.5868498135731397,-0.8155076631000012,-0.7962738895136615,-0.9320620622661064,-0.7328443414028191,-0.6965226494601311,-0.7414899509277988,-0.6810568308197815,-0.4285870471853347,train,177.13743175884167,1
692,-0.6525648275548862,-0.636739624773483,-0.3810137811269031,-0.7331851399383535,-0.550296214862626,-0.722828701317491,-0.6887851052045358,-0.703348410912342,-0.7472845361046064,-0.5917010880787039,-0.7470334535552617,-0.6127759711627022,-0.32669753779271893,-0.7640752973790852,-0.7095233385898688,-0.7948785927212878,-0.5178697993467115,-0.7403402884541943,-0.37938870911304856,-0.6309858769446092,0.11862768252171979,-0.6978031760841765,-0.5951322850584473,-0.4756045947176954,-0.5482808459107104,-0.6659560264490183,-0.5528721794196567,-0.32517051947109643,-0.2737486464011135,-0.5631296123597901,-0.551119805202155,-0.6158515597788153,-0.12826960542775637,-0.58155070149492,-0.8128406323216747,-0.7987168276393384,-0.927524743495848,-0.7306988110770847,-0.6950727435997877,-0.7431951000019235,-0.6836937323629675,-0.42889573905266465,train,177.39378115357226,1
693,-0.6476167155165046,-0.6426193480074894,-0.390766557539843,-0.7345722218972033,-0.5594650314631366,-0.7220404204814679,-0.6849040874280864,-0.7071260181387745,-0.7481819381634548,-0.5918049651832883,-0.749836527587342,-0.6166354623839622,-0.33544469189249765,-0.7655927133448261,-0.7075233568624277,-0.7964805792052254,-0.5205282149342426,-0.7398333737867865,-0.3808533686231469,-0.6364989161658283,0.12747152721683147,-0.6923748243001377,-0.6014920845251565,-0.4661837002395172,-0.5454619799836402,-0.6636198227185224,-0.5461560127737055,-0.3236772436663019,-0.26672158224422554,-0.5579461274190642,-0.5512003586824943,-0.6172281224977957,-0.12933046357306816,-0.5832924143023692,-0.8146293789409277,-0.8000220555773354,-0.9209185999934373,-0.7347615577357544,-0.6979976452698278,-0.7398988801087559,-0.6873771757994351,-0.42787770490304333,train,177.65013054830285,1
694,-0.6622661989383386,-0.6453459015068684,-0.39036965379738153,-0.7364882929249899,-0.5629697428002706,-0.7129581825828258,-0.6846424952559301,-0.708229414813833,-0.7395558014035087,-0.5852610907147183,-0.743545533662721,-0.6149643154979193,-0.3309676752114658,-0.7645746788369899,-0.7081839782051891,-0.7937733969132754,-0.5189468105844568,-0.7376027428215759,-0.388752561229478,-0.6335617182065513,0.13273626739790995,-0.6926657195864484,-0.5989178237216631,-0.458417967877888,-0.5446500001785732,-0.6632441909574583,-0.5365295732894017,-0.3263776439591824,-0.26658409037204084,-0.5578920325315619,-0.5446579887377039,-0.6172838134507814,-0.13178509334775548,-0.5868295531363055,-0.8092859040642092,-0.8009390889409238,-0.9198315170109254,-0.7251943091678934,-0.7008255018835814,-0.744369206019062,-0.686317890208978,-0.42089251286199714,train,177.90647994303345,1
695,-0.658000653977637,-0.6440372536001686,-0.39271023485966483,-0.7371691874240445,-0.5639434885895374,-0.7191431848793091,-0.6865696549208379,-0.7086840092804445,-0.7476591266730964,-0.580299040724412,-0.7402053624860551,-0.6121343863483637,-0.32776919326252363,-0.7596329310291939,-0.7030158921385602,-0.7887143568991499,-0.5262059446542598,-0.7323834635705406,-0.3799833219108788,-0.6421727525803239,0.13057631662075742,-0.6924599645898901,-0.5981779926741891,-0.44777674886859214,-0.5475755080938166,-0.6624010771476396,-0.53321426750397,-0.3192464925369106,-0.2685481103597376,-0.553709356364325,-0.5484025048641007,-0.6125985430147123,-0.13258340130885335,-0.5857651088109421,-0.8068239170648365,-0.807429142999414,-0.9107548316639711,-0.7202068821541578,-0.6931809253596689,-0.7357486102102843,-0.6808388133850924,-0.4177895876719673,train,178.16282933776407,1
696,-0.6570866043786565,-0.6450527089734099,-0.3925675717047743,-0.7380904843953717,-0.5670414669022216,-0.7149678367330288,-0.6870106997162257,-0.7103114517685446,-0.7460423443010135,-0.580926319656945,-0.7362295409204206,-0.6135548711750112,-0.33403354769172033,-0.7637578041381241,-0.7029643082829371,-0.7915943873470752,-0.5177156999238148,-0.7324281455373749,-0.37988764925035573,-0.6378639007460044,0.13073110486278516,-0.6976339533923339,-0.5999489851654921,-0.45146303541692645,-0.5422669776434528,-0.6611367621763246,-0.5376305408547543,-0.3235473543061123,-0.26509798647153116,-0.5547465855645969,-0.5482359730587074,-0.6182612938088826,-0.1296562281010043,-0.5882089725012609,-0.8086802194241808,-0.7968062443683197,-0.9156185495703162,-0.7211805871029064,-0.6973056933391614,-0.7332033086288745,-0.6886546782128435,-0.4151944682248909,train,178.41917873249466,1
697,-0.6508488566190093,-0.6381051128786384,-0.40117687922426715,-0.7370411746906138,-0.5692229968368107,-0.7150250894973185,-0.6828821508862781,-0.7070763606315362,-0.740726433174004,-0.5857076059543014,-0.7378870223187058,-0.6167631106939744,-0.33685717044295027,-0.7657005017420476,-0.702936154417207,-0.789433477054599,-0.5163580141976987,-0.7282272417534214,-0.3797794212254664,-0.6375524564864095,0.12674867598635436,-0.6917907905853556,-0.6035770429421444,-0.4487112057791602,-0.5402206046270859,-0.6659575353087033,-0.5327494231415485,-0.3218400522575543,-0.26500922294938445,-0.5540751584222228,-0.5468821281738991,-0.6133746781270147,-0.12758881920460421,-0.5893613999242137,-0.8124575446110126,-0.8020538889653721,-0.9107607414187733,-0.7246975897612217,-0.6979343108264272,-0.7304030783932796,-0.6885304989449019,-0.4152617219163445,train,178.67552812722525,1
698,-0.6492664023614964,-0.6333376779155657,-0.3869727167910407,-0.7358421979299252,-0.560215883918336,-0.711766347626489,-0.6833033111085449,-0.706395825908717,-0.7353383038684012,-0.5777130290802605,-0.7335159702704214,-0.6149223327711963,-0.33214351643949125,-0.7675945787317552,-0.7053682205910351,-0.7934123002151034,-0.5152915264217259,-0.725110231146626,-0.3873448294171444,-0.6248613819385895,0.11709217115661497,-0.6915778755342613,-0.5999022944951016,-0.4428372324683246,-0.5366494060230129,-0.6591849198512187,-0.5315644949639998,-0.316668534369587,-0.26398214265366937,-0.5499096895739798,-0.5389516563073592,-0.604331581337651,-0.1306248262830475,-0.5870370928126769,-0.8091794275124241,-0.7944636147282581,-0.9093977538333253,-0.7178415095642591,-0.6985724960749806,-0.7329033448464237,-0.6896262898889978,-0.41542049421386307,train,178.93187752195584,1
699,-0.652361437058707,-0.6395964415513091,-0.39265653080612795,-0.7357049750464282,-0.5670956658106254,-0.708296595687506,-0.6800750396823728,-0.7068361271969956,-0.7308384554495658,-0.5751750477897231,-0.7347518833398529,-0.6159115785563568,-0.32801074373778577,-0.7655011635638418,-0.7015936113173735,-0.7825296719054471,-0.5159100615758918,-0.7205069240282636,-0.38763530172795274,-0.6264860656540655,0.12145959471837908,-0.6855825615568515,-0.5956185009727658,-0.43450148935138466,-0.5376929666094422,-0.6595077479324642,-0.5241546388938922,-0.31536645820762826,-0.26871425270445454,-0.5449321330236747,-0.5356411120968396,-0.5991420752868253,-0.13297723063186975,-0.5822932980330029,-0.8077618210461087,-0.8025603958367974,-0.8998460934618454,-0.7169281708508403,-0.7007126732507601,-0.730669679393305,-0.687824982967654,-0.40891973383307423,train,179.18822691668643,1
700,-0.6625144824115868,-0.6265310368658348,-0.3835836238328563,-0.7363145907076285,-0.5591250505719725,-0.7095881370158669,-0.6777971258235929,-0.7104085310081335,-0.72745777602619,-0.5835000320968693,-0.7424701736636794,-0.6226461366219613,-0.32701307035725713,-0.7683741152811382,-0.7133261879290602,-0.7903231822736476,-0.5132332588253263,-0.7169423205609201,-0.3992273292035204,-0.6251466705959324,0.10715445473413165,-0.6959541252801015,-0.5932554487796642,-0.44507359423980064,-0.5386091933323076,-0.6583736138373985,-0.5291243259278572,-0.3203808275059431,-0.2762816704428182,-0.5511906787957566,-0.5263143926922422,-0.597833937377273,-0.12392579679972669,-0.5938554571351126,-0.8040653065481406,-0.798850984640155,-0.9138529707669623,-0.7234672823518158,-0.7180726469084445,-0.7391150217492081,-0.6937745264059808,-0.41790480430030186,train,179.44457631141702,1
701,-0.6600565028705527,-0.6254176784516382,-0.38061422000268574,-0.7346834389550239,-0.5546454809924662,-0.7121243660878844,-0.6715622795401287,-0.7173295909065346,-0.7292699580084373,-0.5808888960141106,-0.7430271402275572,-0.6245365273566185,-0.32838465858395405,-0.7665511188480816,-0.7132387560849199,-0.7852799583389136,-0.5181123724208875,-0.7166096922139433,-0.4112981781996492,-0.628691575371762,0.10218444207177496,-0.6944015215991297,-0.5938168684050519,-0.43370594877231056,-0.5334678132607469,-0.6483912219591712,-0.5223286519589649,-0.3173294077820533,-0.2728066104305924,-0.5448797172128514,-0.5258628208295628,-0.5893937419809778,-0.12556780469591,-0.5935816487681528,-0.808140447605577,-0.7902511135286274,-0.9088861475268133,-0.7167212563037637,-0.7231746227895968,-0.7451936442109702,-0.6930686316740183,-0.41260977568423796,train,179.70092570614761,1
