,AIBL,AIBR,ALA,ALNL,ALNR,AS10,ASKL,AVAL,AVAR,AVBL,AVBR,AVER,AVFL,AVFR,DA1,DA7,DB1,DB2,DB7,DVA,DVB,DVC,PDA,PHAL,PHAR,RID,RIML,RIMR,RIVR,RMED,RMEL,RMEV,SABVL,SABVR,SIADL,SIADR,SIAVR,SMDDL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB11,VD13,train_test_label,time_in_seconds,tau
10,-0.596928398011389,-0.5789350789440288,-0.11311268368423134,0.024665371978482103,-0.10711063016119488,-0.46634956957712476,-0.27588677685141483,-0.5806712034046222,-0.6763677514224696,0.0312672276087545,-0.058641226119254264,-0.6190002387092035,-0.03567863135237466,-0.2170003711768566,-0.4900897046011593,-0.42054007354134915,-0.1850378630465136,-0.062203086181535076,-0.3402328495322745,-0.0440860402842414,-0.42284390857743587,-0.294749812819873,-0.0054815116895643445,-0.386225832568642,-0.32541231792408865,-0.1090994199486062,-0.6384227579477324,-0.5626819348793554,-0.4872713467521349,-0.018401791582412036,-0.02108981642875963,-0.1862748485626278,-0.36687386229762237,-0.5272754550105527,0.02367165046953742,-0.0931214140548723,0.005632091793711519,-0.4856231623304056,-0.47312751453606683,-0.19345729013687324,-0.18719242995122706,-0.5596560848910206,-0.27431944631981753,-0.461625221718182,-0.465258412691363,-0.4625400154324425,-0.3845541872222309,-0.1211927477150277,-0.3627525460387221,train,3.259885300332025,1
11,-0.608721203708664,-0.5808728445798303,-0.10471846564521078,0.03262805503932864,-0.10399864417039435,-0.46658026717041623,-0.27075699717082735,-0.5698129828792906,-0.6749950401384733,0.03798708787654431,-0.05568508368988648,-0.6098814440315339,-0.031975118713793424,-0.20069091923618207,-0.4737933620434055,-0.4139018480225326,-0.17922806069184855,-0.05104123639336444,-0.32370285908836693,-0.03357128080095356,-0.40222360025885007,-0.2923465721399865,0.004386795133200699,-0.3822293172084625,-0.314891383988563,-0.10623540374763692,-0.6295225743791115,-0.5537070273221848,-0.4623325616693746,-0.003636139349302958,-0.014993079146080494,-0.17039296407879453,-0.3736016591011788,-0.5179550621444972,0.028652758003048402,-0.08744500839936023,0.03166694811918433,-0.4672990247985298,-0.44969505790476494,-0.19028900445744248,-0.17913270043721521,-0.5425948299090997,-0.2642997842858284,-0.45221533853848006,-0.45744630350542015,-0.4528431625711604,-0.3594771408294757,-0.11183341466185817,-0.35083612292039335,train,3.585873830365228,1
12,-0.6109618277912363,-0.5806242145233393,-0.11011386472202482,0.02843571437405368,-0.1028436773019842,-0.4716432583708194,-0.26790999514491226,-0.584007802529519,-0.687415271051534,0.05511793754199418,-0.04521882250335382,-0.6061921767917979,-0.02921755899111851,-0.19235543414907819,-0.4599356837293034,-0.4083305937989171,-0.16555218853777695,-0.039852355658628554,-0.31318546964571214,-0.01935016674290796,-0.38923927023353977,-0.2910159179086599,0.014623191062132057,-0.3800145687699948,-0.3031670374387628,-0.08915496684138072,-0.6262399060995192,-0.5610415978801854,-0.4482290018481351,0.012306382995691312,0.0010494852902044188,-0.14807396649852067,-0.38467454247262695,-0.511188982361675,0.035637335199899665,-0.08065980512752005,0.048341251268173874,-0.4605914439976333,-0.44583376033728356,-0.19303226843027396,-0.17516714795756452,-0.5295011795189843,-0.262264566133467,-0.44655776238636874,-0.44791213785793427,-0.44519138698219807,-0.34706690739872864,-0.10030639339181181,-0.3528299586388492,train,3.9118623603984304,1
13,-0.6182504103077572,-0.5930377009897452,-0.11623716203847995,0.02967405978129909,-0.09662076744429463,-0.4737282637799567,-0.267295987105222,-0.6041211263522733,-0.7024811800210481,0.06759734184066649,-0.0464088642571609,-0.6144183865701394,-0.02980371379344318,-0.18046514008988412,-0.4535548932101386,-0.41265344559590955,-0.1603266662394152,-0.03240054368408446,-0.3040107907692067,-0.012302813723625544,-0.3887803776377848,-0.2939042977432436,0.026343555582709982,-0.3807569259973556,-0.2939536641468862,-0.07495801200123776,-0.6332265758090901,-0.5749867607439634,-0.4453754085723095,0.018685632173178784,0.0157608018020305,-0.13168690295041327,-0.39567141301805864,-0.5110938552587141,0.045198342922553765,-0.07084792631632768,0.06532235242745546,-0.449613881604942,-0.4503081874145354,-0.19463326650310572,-0.18023043056624088,-0.5262873988062723,-0.25518825261287803,-0.44890431166866124,-0.4455164257301176,-0.4407018904996123,-0.3314318793452285,-0.08927017963201318,-0.3561275518799775,train,4.237850890431633,1
14,-0.6311420644141235,-0.606557065745406,-0.1354392828883193,0.016633331239456803,-0.08644395031874509,-0.4880801957571726,-0.2743676369967238,-0.6382560109312867,-0.7284671990976088,0.05917127535338507,-0.059379775090202036,-0.6325183928279752,-0.031025147028340597,-0.1837293700095665,-0.47270401119530814,-0.41839432357403705,-0.17626688304013202,-0.02404180794478851,-0.3035621521327314,0.0006295795771196766,-0.4083714041616537,-0.2981574733237197,0.035161186259857063,-0.3903494713490723,-0.29606397611069124,-0.06454161016155313,-0.6488017866109937,-0.5996806228874713,-0.46313827467357255,0.024496109899943302,0.010374022561962393,-0.13179982274426788,-0.40115389745849406,-0.5222936604823384,0.05285805472992231,-0.052265065128928194,0.06590942856592533,-0.46039292806339227,-0.4595680403169769,-0.20732799925751833,-0.20939321110311024,-0.5394792627675978,-0.25669668095438536,-0.4531946724819865,-0.45264337490509016,-0.44660312840291405,-0.3371905289557754,-0.10142425366793366,-0.36908374227392776,train,4.563839420464835,1
15,-0.6388330122111741,-0.6119356801168991,-0.14050726195326166,0.015243585257200369,-0.08545878828990652,-0.4914447249894351,-0.2789573746293115,-0.6465164571701081,-0.73679854488821,0.06325448948564372,-0.06822777082611615,-0.6388338593547356,-0.04043291405729822,-0.1807430350408368,-0.47876416536971234,-0.41373074164381884,-0.18959101620660623,-0.020606256914266555,-0.2969959515595718,0.007180495772986462,-0.4069322016853753,-0.29699558193168796,0.040377591404927554,-0.39971205821888234,-0.29993219267300664,-0.06299194094837558,-0.6446341667603439,-0.6039020848373702,-0.4652244438525718,0.027031320525138486,0.01004536314255267,-0.12616563497777744,-0.4068776779895462,-0.5251732175067104,0.056132493491097925,-0.04407281940899944,0.07271296630381857,-0.45835160138562925,-0.4529408407617087,-0.20653142237732597,-0.21488905405525538,-0.5433707967067365,-0.25444068486302934,-0.4496952306415525,-0.4476929961251244,-0.4534000861230637,-0.3316518685081347,-0.10860694591879332,-0.3647319162754548,train,4.889827950498038,1
16,-0.6484000261640939,-0.6094977803553021,-0.14181345413843519,0.01878249998881561,-0.0878972964898996,-0.4953012441033558,-0.28595039319569193,-0.653823310637103,-0.7538176837929795,0.07285434604783222,-0.06722351897677825,-0.6574357904859129,-0.043498596877936654,-0.1856712255116636,-0.49122145167413805,-0.412502056778409,-0.18993712167390686,-0.012430894784962218,-0.2934291617278463,0.014998321909719059,-0.4152740300786234,-0.29369595161096385,0.047758708773827374,-0.4104348490093255,-0.2995148015071506,-0.06035863407133733,-0.6536555176292128,-0.6131440876465682,-0.4600816019550728,0.026714650617589236,0.017172259972632248,-0.12255226434120156,-0.4079686736553062,-0.5282069782033052,0.04872353518370182,-0.04398824196107163,0.07473080287985492,-0.4641746717113253,-0.4542854314880289,-0.21317170119836992,-0.2213475404887784,-0.5472690832760077,-0.25649948081995316,-0.4561857696400219,-0.45912288916294364,-0.45836882811945234,-0.32549407996392554,-0.10782125210013463,-0.3624876044637546,train,5.215816480531241,1
17,-0.656694250854053,-0.6111601188742277,-0.14999103589562768,0.012125107728546212,-0.08209364238175249,-0.49716568037923425,-0.28786118619340745,-0.6686274921728459,-0.7632662535584024,0.06907439310424734,-0.07098051330964739,-0.67051422974308,-0.04399180395262149,-0.1807077892830091,-0.4993510866413271,-0.4186379699937348,-0.19236643940812947,-0.010185732194445338,-0.28837572002837464,0.017836903107619123,-0.42900503640918053,-0.29933124234438413,0.0502990436994018,-0.41812598436503434,-0.3045258689665127,-0.055791688294374926,-0.6644263290585404,-0.6210482168351916,-0.46936951170263913,0.02128195024115509,0.016278758074375694,-0.12035899646887258,-0.4079762583536476,-0.5289067794881345,0.05613998219922515,-0.03890590706882701,0.07362174834219587,-0.4741552621942762,-0.4546654356105557,-0.21265414111241412,-0.23837656995764886,-0.5578053507614957,-0.25388889845678825,-0.4650751790575367,-0.45883148698861315,-0.4680854633241637,-0.3237079917838251,-0.11117701900729506,-0.3699000976235778,train,5.541805010564443,1
18,-0.6638513625750191,-0.6114659098501363,-0.1582716464657673,0.007156449460415493,-0.0759630262978304,-0.5063892053724396,-0.2976223336684832,-0.6780338132113651,-0.7696736499550421,0.0691160103422373,-0.0775525120483267,-0.6700497997234063,-0.04455193914872413,-0.17900349801512383,-0.5059795762451545,-0.41889243506530915,-0.1968029565989422,0.000394359633649935,-0.2807263443826066,0.022070235792580273,-0.4303016317692257,-0.3049049401431104,0.05923037586035593,-0.42415911429367303,-0.3020511187581689,-0.057002371908954866,-0.6667712716376759,-0.6340946972741577,-0.4715712305305115,0.021942840358040505,0.01418241570907552,-0.11696306706171448,-0.4166018312249542,-0.5267590343992086,0.06232796868731503,-0.029745168505957473,0.08097060516911805,-0.47772303560698126,-0.44928968365339694,-0.21788842517906562,-0.24993470031479487,-0.5656949311566923,-0.25223047785773944,-0.47057975565564486,-0.45784721535497,-0.47170235839475627,-0.31964768896338425,-0.1108080057897403,-0.37463054542859187,train,5.867793540597646,1
19,-0.6698998769214879,-0.6069402289154897,-0.16050940969299354,0.01005521842328809,-0.0769896023247926,-0.5108921481630259,-0.30458996524890686,-0.6814533321493759,-0.7757432331596225,0.07225649144119078,-0.0774020090500028,-0.6804026498023779,-0.05033735670756653,-0.17894621209009257,-0.5157678506356524,-0.4203598815826539,-0.2048021268476876,0.0024161571535003534,-0.2845696919455148,0.026347043916666285,-0.43359386142385337,-0.30892404300094983,0.0616053066550932,-0.43318849101769075,-0.3033845810491641,-0.0603925084103724,-0.671174642129272,-0.6380901853046319,-0.47024624732597586,0.022359143737025078,0.017968347743072894,-0.11756692645687153,-0.4163598162369558,-0.5218024430102144,0.056648988350633915,-0.028717082048834663,0.08498908173789058,-0.47493458560150126,-0.4484182106824454,-0.22313944589934,-0.24830308603041876,-0.5638888931771157,-0.25197775116525695,-0.47733605492082465,-0.46966876619114445,-0.47262725541716777,-0.31876175905715276,-0.12073689619220888,-0.37259146229893064,train,6.193782070630848,1
20,-0.6711788009457837,-0.6217631642251877,-0.17554508386343198,-0.003658098877454316,-0.07046430558815452,-0.5169305167893109,-0.3050337963961108,-0.7093197776164523,-0.7952239206272046,0.06941563024671332,-0.08090648919734288,-0.6883596865939292,-0.046080051443372586,-0.17638776050905422,-0.521828287770323,-0.43016941424505384,-0.21141293931716157,0.0016894668817243885,-0.28373894894475965,0.034781832538119284,-0.44666775505283474,-0.31947316135390696,0.06607755051692571,-0.44100526520808647,-0.30027400782092434,-0.05544550190925347,-0.6777749517440144,-0.6484136136837211,-0.4883189642672807,0.03429454614349989,0.015233621872442964,-0.11220180281476493,-0.42241478597846227,-0.5251374887230794,0.06583565132425487,-0.01600321009810611,0.08898144764290514,-0.47361505172772445,-0.4569338005525347,-0.21867099428727535,-0.2609589328409867,-0.5685976694217647,-0.253994479271002,-0.48358882427184086,-0.46352780973385327,-0.4794860534804104,-0.32552050905255914,-0.1314064623925923,-0.3857739628048585,train,6.51977060066405,1
21,-0.6772346066585735,-0.6330395695104314,-0.1782799523232514,-0.009421634841174566,-0.06024119454910079,-0.5266628214796728,-0.3021802529918502,-0.7289037811239033,-0.8146610463840052,0.06417299088895004,-0.0755233843018908,-0.6947579580499825,-0.03792149268510189,-0.17875596485250167,-0.5242087714227606,-0.43551869799466625,-0.21880976436013455,0.004578601259059553,-0.2876724128108223,0.040660292856255664,-0.4509085577178577,-0.32394019618517045,0.06611131465501399,-0.43768627002535365,-0.29582621212377147,-0.04927321664782821,-0.685125777539111,-0.6577651982459334,-0.4955797201443519,0.042790624781174624,0.01178388909353879,-0.11340920027872892,-0.4261618387049427,-0.5297518824379452,0.07016653004469525,-0.008734458580721902,0.09710094694748791,-0.4677991645177302,-0.46575521375125806,-0.21139564145866652,-0.2572791566060948,-0.5643651639521227,-0.2637305304921648,-0.48766890421937564,-0.46298774412668564,-0.4721652858470867,-0.32836273726428145,-0.1384024782439367,-0.38975815684236953,train,6.845759130697253,1
22,-0.6874409310608021,-0.6412217679525402,-0.18780575784712877,-0.007007404585375729,-0.05114018927571737,-0.5390331697658446,-0.30636093478829673,-0.7474655512175097,-0.8236081228507791,0.0630325698296802,-0.08401709987573722,-0.7054901914262122,-0.04280860220036002,-0.17598779743445594,-0.5340210961617904,-0.43823677568521036,-0.23046398141483018,0.0018794385102849365,-0.28824316516862747,0.03732332386909287,-0.4575375028507037,-0.3349975045815097,0.06939921196683996,-0.4434468989172956,-0.3011237089339258,-0.05067890650263791,-0.696937387324666,-0.6660476809482309,-0.5071311861042689,0.042550433023662876,0.012153799570359773,-0.11526103475519259,-0.43807557306206285,-0.5362843567362074,0.07593353672555772,0.002599181977213677,0.10402242714783286,-0.4732320816678449,-0.4686879328513836,-0.21543951075810844,-0.266782295540422,-0.5726200653545488,-0.2657700905747707,-0.4969307018275244,-0.4656848371276921,-0.4740971795449238,-0.3286342299006981,-0.1425869292029063,-0.40554129342760115,train,7.171747660730456,1
23,-0.6929670322453167,-0.625792156066244,-0.1886488042015435,-0.006943097377406657,-0.06032415649387457,-0.5529608086693785,-0.307309927804318,-0.7512338712154585,-0.8290573753050623,0.05514628180122916,-0.0870710505628245,-0.7180752807428012,-0.045090650194728854,-0.18167127965665816,-0.5481945509498026,-0.4465173862580831,-0.2423548958652406,-0.003941619046795172,-0.2985974778209497,0.031653099272163004,-0.47684591657061626,-0.3433249130398184,0.06552908000190091,-0.4581778346181923,-0.32066194304670753,-0.06459656483201012,-0.708276780766624,-0.6696949903892331,-0.5187801619050642,0.027776633378317206,0.0013002181263314788,-0.12912316100174215,-0.436658461436419,-0.5425819104860033,0.06514236300685367,0.006112845430468944,0.09987524403661399,-0.48935974827729545,-0.47968382617728234,-0.22540307612712276,-0.2756938651332663,-0.5811050077660083,-0.27157930406784536,-0.50583073100567,-0.48057726387245114,-0.4881440388429741,-0.3348374338313834,-0.15150264736031335,-0.40639559881596304,train,7.497736190763658,1
24,-0.6911647798545093,-0.6224983555923158,-0.19139499614026248,-0.010850998348275798,-0.044550836284683745,-0.5555024095050455,-0.30531414382172484,-0.7585219742889909,-0.8360264453324546,0.06353516285855476,-0.0768167048241168,-0.7135125094042498,-0.0413916093868493,-0.1808607505257164,-0.5479205097852665,-0.4465892699142462,-0.23793499687658815,0.006400134587621731,-0.2886425485158626,0.03595728856126451,-0.4661554133845871,-0.3463341497938928,0.06716610274895676,-0.45814313892726155,-0.3138521593629957,-0.06264434678481055,-0.7099878437032341,-0.6781800132324267,-0.5138862272277603,0.03582545834760881,0.0036098439138401855,-0.1163962998478352,-0.44364773402572655,-0.5262635568495105,0.07240092753207236,0.01104740866482637,0.1058827158783002,-0.4850746324556596,-0.46771696524544676,-0.2195483099624826,-0.27677253963096804,-0.5842866450762733,-0.2745304938186665,-0.5082309701232662,-0.4717105798413124,-0.48373613127245174,-0.3328472076362601,-0.14308702760905254,-0.40873265711283785,train,7.823724720796861,1
25,-0.6974180288895149,-0.6261377881812955,-0.19312739765463233,-0.010826944978659499,-0.029317016160877035,-0.5676629341021571,-0.3121626725498347,-0.7751666772067287,-0.8461533573188018,0.05214562027308517,-0.07350069165869229,-0.7258671607192368,-0.03402471682994329,-0.19160506666629903,-0.5632910684332328,-0.45089804650305687,-0.2357703652328201,0.016571645780830882,-0.2879230879568748,0.03429635747309975,-0.48122762351159587,-0.35364775152022576,0.06916708883748002,-0.4613519656329059,-0.31008149019155007,-0.06892273271804848,-0.7286085438441711,-0.6891014230017345,-0.527241308241271,0.03019031800968186,-0.00046978006782377735,-0.12707402471435883,-0.4446813838371208,-0.5286974792297756,0.0704111418576347,0.010619344314069093,0.10710001040545486,-0.4881533663987069,-0.47699521305895054,-0.21887957723373552,-0.28714716421267583,-0.5942616266228894,-0.27999159827921066,-0.5251600390068976,-0.4813188100290082,-0.4838363180813259,-0.34480152374776263,-0.14454771874041034,-0.4203376243061772,train,8.149713250830063,1
26,-0.7041515403565759,-0.6291182553460871,-0.1999053834494911,-0.016119949183059354,-0.02101036638351582,-0.5739030340703393,-0.31795685063079643,-0.783330850887743,-0.8485770142789534,0.03972697843603609,-0.07999633161707112,-0.7310044372824442,-0.043041294298559074,-0.1974346391144486,-0.5765212441274978,-0.4514692665509821,-0.23741389936009824,0.018945377161871432,-0.28291902740914243,0.03781333094950051,-0.4915016223094804,-0.35897453687950026,0.0704372135434749,-0.4720065586184471,-0.30758304865962316,-0.07712962254870462,-0.7359967389166786,-0.6971575187976028,-0.5379628156345146,0.026118907510454065,-0.005764697658958019,-0.14058655342855952,-0.45281396412249525,-0.5300961433287397,0.06529752231914931,0.01373212747948857,0.11027849896279907,-0.49843975810704744,-0.4769173054555526,-0.22751766206616886,-0.29531342552659534,-0.6061993287729965,-0.2791090555168239,-0.5352395685289368,-0.487293382309119,-0.4847440711098284,-0.3530516912447106,-0.14623816056846495,-0.4299064612395472,train,8.475701780863266,1
