,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVEL,AVER,BAGL,BAGR,RID,RIML,RIMR,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
10,-0.9921975777579293,-0.8867596846506358,-0.16294199228723344,-0.2810585577122494,-0.4433492521830332,-0.9336170914931274,-0.9483326060818065,-0.907914928885657,-0.8428499874931363,-0.40483698828708714,-0.43162741671298144,-0.2844148097339571,-0.8785193345143771,-0.9002316690983948,-0.41374406102848515,0.07173377337036224,-0.06830230636664883,-0.11187235271594895,0.2533217791152035,-0.64865295706243,-0.5921049043796206,-0.500752024215333,-0.6322984317074034,-0.5997181276174695,-0.44280302294816054,-0.5071224223274593,-0.46264363911561995,-0.12091336884334654,train,6.401551891367605,1
11,-0.9850938074609645,-0.876409013459416,-0.15783322151701415,-0.2775507106922242,-0.43929701985793246,-0.9251883189109489,-0.9439836077286752,-0.902388628533999,-0.8381459405577465,-0.40278189501436834,-0.42320589149260235,-0.2763775308811402,-0.8794356546494183,-0.8817252264466668,-0.39937611401396045,0.06381728733475,-0.08198218604838262,-0.12617606454398586,0.24191779189242948,-0.6481406557592914,-0.5979610345817735,-0.4929170270528981,-0.6252326767101299,-0.5934783183578579,-0.4365760986707278,-0.4982511170439911,-0.4611578301764122,-0.12679224331357766,train,7.041707080504366,1
12,-0.9768160910415488,-0.8639366811062065,-0.15878989748780747,-0.2748593410604415,-0.4359830426486615,-0.9181710314670142,-0.9377862308843024,-0.894076196785754,-0.8293211049746709,-0.40483197333620496,-0.42270763412270507,-0.2741873228124532,-0.8796362679188661,-0.8689193913450275,-0.391576513070369,0.053970408000304615,-0.08944561206430521,-0.13371093299301345,0.22466783110549152,-0.6563151401635249,-0.6019679328221625,-0.4882637891830741,-0.6278238755311351,-0.5790417654698231,-0.4255856491083575,-0.4936971618157673,-0.45975002232413703,-0.12468762828400719,train,7.681862269641125,1
13,-0.984089282304971,-0.8684530396182535,-0.16729605515042392,-0.2721586953333892,-0.4425502085276697,-0.9122376319724407,-0.9360029580145521,-0.8962401583889119,-0.8297341813311863,-0.41419394585070246,-0.4310035205562044,-0.27987292936574243,-0.8811933975452465,-0.8773621567702881,-0.4001141385184682,0.05294030631969221,-0.09009539180674246,-0.1375594735361964,0.22927660544223918,-0.6539990380121428,-0.6005997192250003,-0.48811144273457885,-0.6305382414510777,-0.5877494761588739,-0.43138383251631307,-0.49647340530382794,-0.4578211987297584,-0.1382924775981314,train,8.322017458777886,1
14,-0.9880490595343666,-0.8662589992136634,-0.17794207726817318,-0.2756321516455333,-0.437786443091024,-0.9021294196600577,-0.9360476038874326,-0.8938686899305903,-0.8247024680465576,-0.4210347647182916,-0.4330792594810038,-0.29182504492379147,-0.8800129691477274,-0.8746383691429298,-0.40412247810894986,0.05043088524327244,-0.10222215019283702,-0.14889243385403106,0.22847781116434077,-0.6581484394684172,-0.6079960774584022,-0.49011976189968476,-0.6340222256595734,-0.5892945540569208,-0.42914461481652666,-0.4946317495322216,-0.45215121870226416,-0.15406243680695558,train,8.962172647914647,1
15,-0.9868752188785563,-0.8706382444399182,-0.1661435796885216,-0.2739640725041583,-0.43914951456548823,-0.9120899976958114,-0.9346797219622216,-0.8979798473202873,-0.8297756196035337,-0.4119351431777676,-0.42371151876890556,-0.2796061906527255,-0.8807718117851127,-0.8694048244057646,-0.40034219362591117,0.054736198403806946,-0.09650568161357692,-0.1447176849327192,0.2238957338674715,-0.6542246371646656,-0.612484481289727,-0.48715475499560434,-0.6287909544732151,-0.5892237792664996,-0.42978780402946337,-0.49523211991073274,-0.45867326802595415,-0.14020098442743492,train,9.602327837051407,1
16,-0.9892627599222064,-0.8687632888721447,-0.14917264930764967,-0.2761818970426557,-0.43282183045877487,-0.9053147429773352,-0.9285705892984248,-0.8957853056599512,-0.826647813665784,-0.4134284290873689,-0.4179273468995547,-0.2791816151623663,-0.8749027307899807,-0.8784086201484087,-0.3988874110424594,0.05170034032823384,-0.09372040307050375,-0.14784477200074903,0.21480041441331335,-0.653251575592682,-0.6202621139655806,-0.488784686340509,-0.6277126925018556,-0.590266909393537,-0.43356383104374896,-0.49624736633001526,-0.4499837158708151,-0.14757181441472766,train,10.242483026188168,1
17,-0.9909408702182417,-0.8761799589696607,-0.14507456661919568,-0.27622831143117244,-0.43411256002945586,-0.9059229151736065,-0.9303979694217619,-0.8989964891048816,-0.8283658990614855,-0.4050877968492852,-0.4110096575522285,-0.27883514192066067,-0.8728257050768773,-0.8738610640713736,-0.4021148251232468,0.05739960546859402,-0.08399402304055492,-0.14358138923270658,0.2301713244010549,-0.6480606196371107,-0.617679042901113,-0.4868519624457095,-0.618326935377184,-0.5992863714754955,-0.43879920603231926,-0.4988719083385201,-0.449192919199451,-0.14888014406049,train,10.882638215324928,1
18,-0.9917848967505737,-0.8792939840391087,-0.15314868630905154,-0.27908133756733666,-0.44007143133071625,-0.9138954033627135,-0.9317995914929245,-0.9009025293786801,-0.8322911874008538,-0.40368606932351603,-0.412758660732751,-0.27598898367659713,-0.8831117570623903,-0.8676399242599165,-0.40073117717581774,0.05406717477067663,-0.08493943154828106,-0.14287957524274325,0.22685731988982363,-0.6555005395830953,-0.6180907072967454,-0.4855675912157864,-0.6247017674602366,-0.6048013696398216,-0.43938636308029455,-0.5053529505959043,-0.4598360853577851,-0.14558453122458148,train,11.522793404461689,1
19,-0.9976932529002738,-0.8812802167019899,-0.14635065791392604,-0.28253453437248555,-0.43538335742799805,-0.9074538960107705,-0.9310155475084614,-0.9023477669980755,-0.8286442347341869,-0.40506034388579487,-0.40964882636679134,-0.2850296542763808,-0.8750563113672741,-0.8809629673902716,-0.40945765506324727,0.058099883333264046,-0.08149800250299694,-0.14172870134973273,0.23148278918855933,-0.6532403459022175,-0.6243796503466925,-0.4861674114075324,-0.6245526449421608,-0.6092591824677311,-0.4435787351533109,-0.5063040052149455,-0.45134997071979926,-0.15414764228369637,train,12.162948593598449,1
20,-0.997061062949456,-0.8780279296044352,-0.14333546691311555,-0.2809432078594567,-0.4346743223052789,-0.9068706624011375,-0.9336653643866224,-0.9020626985624804,-0.8265148751690681,-0.4053627638621622,-0.4113776264145156,-0.28595973619137294,-0.8740296881705073,-0.8727666489060519,-0.4084441952737765,0.05769735336113668,-0.08456574151055057,-0.1422455856403041,0.22899988937198093,-0.6553166541524551,-0.6265654476660352,-0.4886625925919522,-0.6300209449932598,-0.6096153638497249,-0.4414236414510001,-0.5063081188384947,-0.45347701216202013,-0.15489312726938087,train,12.80310378273521,1
21,-0.9941903286977535,-0.8793130041444305,-0.14092327394652898,-0.27882727242545957,-0.42873078685251786,-0.9035180387592224,-0.9289009242628903,-0.9014548258380539,-0.8268917289642519,-0.40185666892951166,-0.4062220772865198,-0.28109860679280696,-0.873327078187751,-0.867321975060197,-0.39892100577582834,0.05873347848762417,-0.08948624679245132,-0.14846747508323208,0.22083888796422316,-0.6525019392129462,-0.6281476632094467,-0.482170962987719,-0.620202442768868,-0.6082159074625005,-0.4453245181880031,-0.5012979133120637,-0.4591058271200283,-0.15073049160917645,train,13.44325897187197,1
22,-1.001647510544392,-0.8877238768688277,-0.14949757032743205,-0.2792312193389146,-0.43231067435027326,-0.9013862114534019,-0.9356989636057016,-0.9060763756039796,-0.8319892219090672,-0.4019283626067009,-0.40775300335230924,-0.28775833753251356,-0.8774073405412143,-0.8708015301323884,-0.4064852399048601,0.06583929845091885,-0.08798550119856113,-0.14517286548860758,0.2328463662194001,-0.6528064784027946,-0.6219996441082855,-0.48564488104242276,-0.6222883448676978,-0.6159261529314479,-0.4511522295414231,-0.5051963627750813,-0.46270159304876507,-0.15736755537554115,train,14.083414161008731,1
23,-1.0028260231758837,-0.8842317959386079,-0.15964217899751984,-0.2795294092383322,-0.42469552838285785,-0.8957348789706291,-0.9346219100289568,-0.900619335119275,-0.8301228801641343,-0.4023815473349761,-0.4050422875015307,-0.29087933533618515,-0.8774909500965948,-0.8653944048874175,-0.4066141161339546,0.06605170062930826,-0.09914378280998357,-0.13858839236245468,0.22906000389441453,-0.655946011693642,-0.6208016854073111,-0.49350807232052063,-0.6278261588824574,-0.6068666096254007,-0.4441270612996254,-0.5011140679332984,-0.4620701371000572,-0.1593046961129771,train,14.72356935014549,1
24,-0.9925887087085704,-0.8765717568428707,-0.1590285511446462,-0.28008907148238005,-0.4191720388695652,-0.8866920689420965,-0.9228813718443556,-0.8912652214249033,-0.8284210126716249,-0.40345074287507054,-0.40168886171461105,-0.2876295843305405,-0.8746891030046029,-0.857972072986914,-0.3900415395401208,0.060287836856163235,-0.10845674671480265,-0.14346319980417405,0.22308530283290526,-0.6504452916463717,-0.6194997751847386,-0.4851113743563866,-0.6189066007449641,-0.5950814466781135,-0.43640988608174824,-0.48943117300095,-0.4549275404689865,-0.15938931276647167,train,15.36372453928225,1
25,-0.9875104124090793,-0.8673925042908384,-0.15203110352067173,-0.2742675987605814,-0.4081619659997563,-0.8782512477233957,-0.921644396792529,-0.888300487205377,-0.8213828101147804,-0.4065039556733607,-0.40806106371747974,-0.28512078041703504,-0.8686843367011914,-0.8547261572721294,-0.38758963118862644,0.059847447498994844,-0.11457104895791913,-0.15063395344886793,0.21372677143608013,-0.6515591958906365,-0.622974865940784,-0.4892335782200682,-0.6201446898793357,-0.5877620263491224,-0.43549976097483234,-0.48482308837671156,-0.45052636889056175,-0.1648267549838561,train,16.00387972841901,1
26,-0.9845191004422186,-0.8647110232185425,-0.14642508465113313,-0.2727232984169675,-0.40089155331050885,-0.8606993215407549,-0.9203569041660391,-0.8838315223878428,-0.8175228498053351,-0.4098894428067129,-0.4052121107611032,-0.29155409233772017,-0.8670649005026206,-0.8494101663588375,-0.38140746365804823,0.059500487984572636,-0.11836413700424753,-0.157665263645602,0.2209061936308607,-0.6474819336069381,-0.620541943344522,-0.48373312843021843,-0.6133527549388128,-0.5880607689258068,-0.43922397033048166,-0.4804047207288092,-0.4460951463523189,-0.17875072165109432,train,16.64403491755577,1
27,-0.9779874939326488,-0.867517212031648,-0.1429245254406509,-0.26865022229316826,-0.4014606256113348,-0.8694469165720894,-0.9222027869873006,-0.8863043928950385,-0.8228430474437862,-0.40151520553619224,-0.40035580623554956,-0.2805052817333253,-0.8692009358800132,-0.846421951510337,-0.3816829937072006,0.06163706043264139,-0.11682454105048322,-0.14750384265878078,0.22443416057166918,-0.6514700385354432,-0.6150644080817671,-0.48726977029359686,-0.6129798473084116,-0.5817377222543381,-0.43628372400593907,-0.4821748713199937,-0.4531111104754127,-0.16384908701735362,train,17.28419010669253,1
28,-0.9812147364057026,-0.8677199717617343,-0.146534230811728,-0.27258742031671573,-0.4063550194335015,-0.8732903411795961,-0.9260565692817577,-0.8878046918566862,-0.823102840917801,-0.3971932579009113,-0.39955542997011617,-0.2831333975562841,-0.8727348072550098,-0.8520189335643957,-0.38390364766162854,0.05900853076022128,-0.11411213258964001,-0.1512510425038277,0.22073333065864034,-0.6569090931615824,-0.6173093690556615,-0.48708956742346166,-0.6160477544481996,-0.5855734036589412,-0.43699706970800456,-0.48741058281790217,-0.4531239524725528,-0.16548032527953982,train,17.924345295829294,1
29,-0.9845201316422773,-0.8668632541533368,-0.15882759971692606,-0.2713622904745271,-0.41065264991829964,-0.8593232852425422,-0.9136427164146648,-0.8839738677055424,-0.8180967963703707,-0.40960810244138957,-0.4151571513624397,-0.29857586117970625,-0.8661840498252099,-0.8430555889162424,-0.38824955550390694,0.045177537425870384,-0.12101612850159077,-0.16107936900678893,0.20937673164106999,-0.653589235019157,-0.6194989890901204,-0.4864892143147145,-0.6177563297767917,-0.5862433315469817,-0.44277744730607416,-0.48496598292421683,-0.453062997356821,-0.18224153860537398,train,18.564500484966054,1
30,-0.9800422393686326,-0.866802195506971,-0.16276671239912638,-0.26937138458017634,-0.40676869679190497,-0.8656782093136874,-0.9217004036144045,-0.8792921223192574,-0.8207250285025585,-0.39869100268487656,-0.4094528593225236,-0.29346850834464683,-0.8670537838823198,-0.8437693511044339,-0.394412634798776,0.0503278812601044,-0.12582397316390204,-0.151644518491215,0.2068454008098309,-0.6599760562333422,-0.6132785943426189,-0.49830470994365006,-0.627710782345862,-0.5784031627831835,-0.43761801363604846,-0.48829344854441276,-0.4582760568314135,-0.17055158315951396,train,19.204655674102813,1
31,-0.98138460751178,-0.8771560799341175,-0.15324132875242524,-0.2671051524378478,-0.41278708589223756,-0.8679792792295511,-0.9162484043052528,-0.8796350648687377,-0.8273161759972587,-0.3892004318280881,-0.40316566318349933,-0.286270377292803,-0.8670573779966586,-0.8351064723122719,-0.3931474007192257,0.050824078974900766,-0.11239783750688413,-0.14004631316203434,0.2149689187608634,-0.6485794480350924,-0.6065972642506221,-0.49491619801544806,-0.6204853418430011,-0.582835039643129,-0.45100240814545367,-0.4895416000603151,-0.46601981334099324,-0.16509595889252898,train,19.844810863239573,1
32,-0.9846697882502493,-0.8734373413942199,-0.1563439309242497,-0.2685879957281325,-0.4085758567227855,-0.8570712526306988,-0.9117622223248398,-0.8773925682658164,-0.8246479824950086,-0.4022537030984549,-0.41705145630705387,-0.29674076870484184,-0.8673271959924485,-0.8317273270413977,-0.38417155119682456,0.043744104324764,-0.12012547793092905,-0.15215092993695314,0.2039338435187055,-0.6460300380872861,-0.603158860251154,-0.49118003662411736,-0.6182537481289321,-0.5766972846522656,-0.4559572369248541,-0.4828290055101774,-0.4641420943859216,-0.17717195755243514,train,20.484966052376336,1
33,-0.9824536190936943,-0.8775499167658264,-0.15288237869202448,-0.26650306949400077,-0.4089494684889843,-0.867730878604332,-0.9252859577818691,-0.8783361666711593,-0.8334012335491783,-0.3918364997843562,-0.4125361425993509,-0.28460828689959317,-0.8730557686903914,-0.8326652000895396,-0.38789968463246716,0.05781838056825711,-0.11442280380435778,-0.13834626105145842,0.21012997015495058,-0.6406996617335234,-0.5883424851277277,-0.4990596712234163,-0.6222830746093836,-0.5791702852695287,-0.4606576625445764,-0.490090443027426,-0.475698776031118,-0.16329679075249232,train,21.125121241513096,1
34,-0.9848976123969546,-0.8742385284527805,-0.15221536255030027,-0.27241232176518965,-0.39923553761851643,-0.8638700320243691,-0.9249158086521445,-0.8760000173089351,-0.8289573938939678,-0.3928209851516591,-0.41779944692314974,-0.28946636447816054,-0.8670267751970139,-0.8288462951342557,-0.39106506279029685,0.06181920260696494,-0.11375456232313398,-0.1389176752645212,0.19797704793000973,-0.6379420837792296,-0.5926264062369022,-0.5044310838823463,-0.624870847771725,-0.5721463348824277,-0.4618729647234213,-0.4870298450145407,-0.4724757831810449,-0.16191669268180509,train,21.765276430649855,1
35,-0.9775475304294786,-0.8708765690419219,-0.15174895386384982,-0.2730446022452032,-0.400307772344746,-0.8589778477951915,-0.9257186864395464,-0.8707831250234355,-0.8297191059521956,-0.39032677608057426,-0.4166744139425018,-0.2891003611698508,-0.8647410306480952,-0.8263291034537545,-0.3931449291053748,0.06338788963930403,-0.1110935070944927,-0.13453253804237122,0.19924281514910722,-0.6322357701090229,-0.5854336596007823,-0.5056007518523449,-0.6248972620126813,-0.5738299311161905,-0.46663802253157805,-0.4922494480063054,-0.4782668656247283,-0.15798012900249447,train,22.405431619786615,1
36,-0.9806694605927032,-0.8716340641775123,-0.15492724296367946,-0.2741980109625272,-0.3946674636004962,-0.8610913302189237,-0.930342438574735,-0.8764181362827013,-0.8281198965152894,-0.39353511402726393,-0.4195169392666295,-0.29266481656895316,-0.8637065122338441,-0.8331170425398852,-0.3950110872468483,0.0643152729169647,-0.11443048146071405,-0.13932450720101058,0.20128267697664962,-0.6427009438874686,-0.5892381307832107,-0.5100243180973842,-0.6293094927410952,-0.5725925489781629,-0.46241484254645915,-0.49256202388331727,-0.4740459328530732,-0.1626839636206997,train,23.045586808923378,1
37,-0.9834260647349321,-0.8680337308639166,-0.1498985872232296,-0.2754439515865367,-0.39872381560805525,-0.856373434798539,-0.9235358550570112,-0.8741379942630834,-0.8241169571468616,-0.39775435324443603,-0.4210430274310094,-0.2965392955378858,-0.8612392864440901,-0.8307908626811241,-0.3971907040614905,0.05220905998380415,-0.11486253460433883,-0.14377517273468648,0.19017593183694356,-0.6427299233513515,-0.5957711670119156,-0.5102879873654959,-0.6332467879946356,-0.5720025981152345,-0.4635654559011001,-0.4947060683546787,-0.47296415038063344,-0.17184445650101443,train,23.685741998060138,1
38,-0.9799496245598327,-0.8698228059675992,-0.1386711827960075,-0.27593432309743116,-0.4005058535046571,-0.8649921730376176,-0.9274371351525539,-0.8771260040656672,-0.8247400167060479,-0.3914528266030791,-0.4155265181735637,-0.29118572175582247,-0.8600048101810566,-0.8355644105293725,-0.4003614660636715,0.05429265650438064,-0.10662961110918087,-0.14059085513294758,0.18767316917632412,-0.6445345353388683,-0.5997073420119825,-0.5099465307404027,-0.6363100571768467,-0.5738715384324137,-0.46597651179290034,-0.5009434475960176,-0.4759491365148984,-0.16051732815181957,train,24.325897187196897,1
39,-0.9832644758795427,-0.8755811680938025,-0.14746092674596503,-0.27791900742866815,-0.4133191778303066,-0.8776163562003731,-0.9339471808199793,-0.8858949832201035,-0.8291654744569994,-0.39060010781360827,-0.4124701164882756,-0.2878006748344482,-0.8660214950358316,-0.8457436948744554,-0.4070198575320382,0.060098028047744334,-0.1016611011471291,-0.1406704809017556,0.20068017833751042,-0.6431591318753185,-0.5966876718444867,-0.5054949194766339,-0.630522825861855,-0.5836700512747393,-0.4625172490214504,-0.5032173779835004,-0.4749882821210145,-0.15528309862920595,train,24.966052376333657,1
40,-0.9869601840812886,-0.8768410351696942,-0.15100179944879757,-0.28170655116105636,-0.4160934644376522,-0.8831198343093717,-0.9337880856723666,-0.8880541276622471,-0.8336020748340889,-0.3946156549399762,-0.41468623153021833,-0.28953231065135177,-0.8690912099886955,-0.8477090508913488,-0.4047874314170191,0.06433744477329384,-0.09119709856118505,-0.1297327209606691,0.20402423932870642,-0.6330515397868288,-0.5893378331665078,-0.5016698661067578,-0.6235453181299734,-0.5796680148614252,-0.46095372712495664,-0.49758362901252606,-0.46782862523228047,-0.14903917964002034,train,25.60620756547042,1
41,-0.9866259181978394,-0.8726420347631124,-0.15127459042407845,-0.28292938906495946,-0.4216885596372104,-0.8824336706687118,-0.9357270311478716,-0.8874142539038807,-0.8354022750354273,-0.4017234767429255,-0.4264437817467972,-0.2957094748106783,-0.8631726666198986,-0.8551649409864732,-0.4145684123919854,0.06803543505932613,-0.07844718454352939,-0.1209540091048787,0.20395252666857397,-0.6140422599858778,-0.5794776405396274,-0.5054254088662855,-0.6226746423619755,-0.5827246639307981,-0.4688317171344658,-0.5006619412587452,-0.4637093448373931,-0.14776591629229022,train,26.24636275460718,1
42,-0.9844406720184562,-0.8767135240754405,-0.14955307193523545,-0.28441589722341715,-0.4269194803181482,-0.8826842284161408,-0.9354298302084834,-0.8861750058624507,-0.842635840388807,-0.3978403855280452,-0.42450851260615385,-0.29694351081615467,-0.859875695004925,-0.8639784068800691,-0.4182029646681983,0.07143069856663375,-0.06879653843251546,-0.11179784667976277,0.21347727725307922,-0.5966624878064215,-0.5638514836041583,-0.5037143012714895,-0.6152812434137372,-0.5878965010388494,-0.4782415769329025,-0.5029664818960671,-0.4632184864232072,-0.14571673329756255,train,26.88651794374394,1
43,-0.9848703136657649,-0.8776282995339257,-0.14405727592105325,-0.2873569922567607,-0.4256660475848068,-0.8901222843416886,-0.9354454764263656,-0.8860060072466314,-0.846570759769377,-0.3962179204914327,-0.4219177570386753,-0.2892354286046329,-0.8596753369314912,-0.8596524827498764,-0.41481417901979334,0.07902533461106609,-0.06172717078888737,-0.09768167086483862,0.21871965132967972,-0.5827503779880363,-0.5593308854865775,-0.5067141731162454,-0.6106057878106866,-0.5867558349923406,-0.4786442967778657,-0.501858652680284,-0.4636366887866846,-0.13756917370671673,train,27.5266731328807,1
44,-0.9915033963301221,-0.8837430636350426,-0.14938456465389205,-0.29300522393273976,-0.42463849315885444,-0.9043255609070091,-0.9495757845974926,-0.8932344881508429,-0.8529692358439309,-0.39523576014985967,-0.4213126691787218,-0.2854664964035813,-0.8701758200301145,-0.8756008655928587,-0.4170535385896652,0.09099206821754885,-0.0557233118949825,-0.0848605039978935,0.23316190742968843,-0.585739834824961,-0.553130843839977,-0.5097999455243073,-0.6176939950129602,-0.5901923585623514,-0.475979907291152,-0.5058990832978344,-0.4634495100536989,-0.129702848454775,train,28.166828322017462,1
45,-0.9885041958825437,-0.883571255364215,-0.1465439874959725,-0.29479648007680775,-0.42257191752407464,-0.9164482064907606,-0.9584068855089718,-0.8968228056699925,-0.8551435653500883,-0.3914011419232343,-0.4292081024981832,-0.28369045115638647,-0.8691948404643176,-0.8809737978162703,-0.4254516696762033,0.09580418460110501,-0.04831892719673983,-0.07709125191593517,0.22687680244676042,-0.5943302314058422,-0.5576456117962927,-0.5179261012645298,-0.6316771681908872,-0.5930484616484143,-0.4795837589438432,-0.5156677738960496,-0.4743781820890006,-0.1126497793655348,train,28.806983511154222,1
46,-1.0009375258765059,-0.8874112877104815,-0.15391926839915246,-0.29958605675725225,-0.42803281103050494,-0.9166475462446945,-0.9579483843097871,-0.9023854401290285,-0.8533480909994122,-0.39777315928392976,-0.4304268025490562,-0.2875899278804277,-0.8740634226037282,-0.8794284794105327,-0.42522013862473007,0.09494948138723686,-0.051129171928114114,-0.08496951604615657,0.23033362882874206,-0.5907817786313363,-0.5639837761618384,-0.510465573510335,-0.6261181148634853,-0.5992285034619421,-0.4809579909184738,-0.5133702181996685,-0.4722619125944064,-0.12698252902383028,train,29.44713870029098,1
