,AIBL,AIBR,ALA,ALNL,ALNR,AS10,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA7,DA9,DB1,DB2,DB7,DVA,DVC,PDA,PHAR,PVNL,PVNR,RIBL,RIBR,RID,RIMR,RIS,RIVR,RMED,RMEL,RMEV,SABD,SABVL,SABVR,SIADL,SIADR,SIAVL,SIAVR,SMDDL,SMDDR,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB11,VB2,VD13
0,0.01974228815547334,0.0038729574304880087,0.0011852539634847007,0.02710610003813973,0.006744303315665267,-0.03301269502824107,-0.012993330449745676,-0.019331129833578674,-0.002799629774495856,0.016603338579172743,0.0013686476032926838,0.01767726381152663,0.029590773162980914,-0.0007324349912837072,0.018193722661813853,0.045161918716818086,-0.00453163860304518,0.016084455326247506,0.003045271024457911,-0.00810769730717982,0.004936891138285325,-0.01423181070596897,0.008736068632581244,-0.010031622213627817,0.005777398789673513,0.0066620899785350155,0.005804551662453288,0.04550669629721006,-0.0005626443307608629,0.0014477041397340743,-0.004426874134759911,0.021822346872285382,0.0338443196214736,-0.002542217914774692,-0.0321114474896424,-0.03245478738701872,0.0009988958030424091,0.04106056719141543,0.030816597273258813,0.00765749899933027,0.026198831243938892,0.022057226219210115,0.008637474148975269,0.02259976924801922,0.032218711597400085,0.03427266639548482,-0.004424008063129277,0.019570031401381294,0.026219357519509056,0.012863152697224874,0.026899990209210713,0.028404910675882758,0.02682262398218232,-0.018409244966360316,-0.01588865176081595,0.014616362432979643,-0.0018365114798212113,0.02471705971236162
1,0.02004345709186188,-0.0003316722845039966,0.0008956402551907024,0.032064444493645185,0.006229256159013702,-0.04113191733562467,-0.014375063019189623,-0.02354594575334329,-0.006620916472317492,0.018636503275733986,0.004074078628174648,0.018757174991975198,0.032004961988170016,-0.004386999695921743,0.021424688772605022,0.05135877992851946,-0.005431921603055444,0.017538343749854135,0.004643613445848085,-0.012975853146227186,0.0032206035697715067,-0.014200770474224236,0.012191030611135033,-0.015205151264748695,0.006421629603676221,0.002891843415083536,0.0037846267614692897,0.04750192703735609,0.0009684103906280829,-0.005269113252189147,-0.004646672171729552,0.023668861336898238,0.041518013131472645,-0.00431914662804418,-0.03591803378834342,-0.04177038605083838,0.004354191913742353,0.04086325820565086,0.03325334849678767,0.0060492514998454925,0.03208252457136169,0.021817996980752215,0.011113832259464412,0.025048281067961423,0.03544949326756335,0.038820705202658554,-0.008084265829799623,0.020063042907634526,0.03268757997840642,0.013970414249867948,0.029030994114510454,0.03151690553870097,0.026371183181753258,-0.025054710532953654,-0.018520462137001557,0.01756026340974189,0.0009900329805858626,0.026755578735418027
2,0.019759792251493977,0.00544555695855611,-0.0005182282969422337,0.029177280326945755,0.007257010244437831,-0.03623056411646257,-0.014148227988663015,-0.02251906358445805,-0.005792283892045318,0.01977483417741009,0.000803196281645031,0.021035913315587795,0.030056598216625034,-0.0026513452058557186,0.018866788882934325,0.049306053771444515,-0.004836922941263806,0.018171392892099618,0.0017315393627808182,-0.010288464136507757,0.006088705669471221,-0.015016142505760744,0.007260825764890522,-0.010839406055202162,0.007626268859101728,0.005636839078090737,0.003977414744270262,0.04586464792760554,1.0064548253915524e-05,9.081991423006038e-05,-0.0047627774349332345,0.02388651422350243,0.034619211567024986,-0.0014765486649993727,-0.03538110471467141,-0.03363914352410298,0.0004967526744954487,0.042799399171274274,0.031596453403007686,0.006874761286847235,0.026320200521386908,0.02252050188093336,0.009881006255043002,0.02466439853427317,0.037597017544733054,0.03615805637902396,-0.003201646317223285,0.02167603869631734,0.029087996256489623,0.01092213978393342,0.029353660712439857,0.030797106600258313,0.028136970276582123,-0.020702127702035528,-0.01754210997741755,0.0158264847276612,-0.007015703975039969,0.02519324330563735
3,0.022505362418178392,0.007004392976935365,0.0005108409158320355,0.030967117338571052,0.012164192814339376,-0.035719500018235026,-0.013854394003619524,-0.02610819499990128,-0.001460044195129474,0.019796858794303734,0.0006436527875318884,0.02376743978247061,0.03188377721081239,0.0006650013220105663,0.01987563959325789,0.050660640796763114,-0.0042537857575696445,0.01751549251332226,0.001946078186063782,-0.011016360268760888,0.0084677152860801,-0.019722087358174697,0.005495504827445845,-0.01103792738170788,0.008462949855395228,0.00939490448247806,0.004761403024925108,0.05132346023311865,-0.0013757512167520223,0.006357949296009186,-0.005362317848581781,0.02561901948195095,0.03544180710001372,0.00022056881310447002,-0.03820053961122452,-0.03553732038755858,-0.00386066653551079,0.04799418040948268,0.036814315723882045,0.00819335821588284,0.025541894284421995,0.026400528991979744,0.010306224628324902,0.02809694457452248,0.040503695398252,0.038245364464666434,0.0011248767976652814,0.022249179570042375,0.030186648723137015,0.008541976546137954,0.03270270487543503,0.03331156381781145,0.028120514128842873,-0.020156449864785236,-0.01980766350894918,0.016311991369904563,-0.0061836411285473795,0.02719563660072478
4,0.02080657580475239,0.006783629661143089,-0.001374336863727847,0.03133814956387633,0.008850464011449415,-0.03758160214478656,-0.014486531858093656,-0.0264687999228876,-0.0045296497892329726,0.020982773399120653,-0.0006237301573534543,0.022621592717822506,0.03152016361844983,-0.0025462886516008187,0.01893163369184098,0.050326096572413825,-0.004818600281563634,0.01922814301548994,0.001982596834230684,-0.00995969789591717,0.006935691874239598,-0.016048329544348164,0.006220367319208692,-0.01153191310430966,0.00828781376948214,0.006879323123088523,0.005995753298954095,0.04758158731996491,-0.00039430251786637307,0.0024882740426433996,-0.005430329428689009,0.02553025665758476,0.034816916584186536,-0.0012078232933384033,-0.037494772415568096,-0.034121088790763185,-0.0005848837286570423,0.04613682622147653,0.03457204743403052,0.007905058968081656,0.026258375656157393,0.024299215525148823,0.010842727863405038,0.025905874182769583,0.039546179312466456,0.03775379973047119,-0.0011606113041616117,0.02329267697639722,0.029769876337148494,0.009773050560801667,0.031177684663723056,0.03371809898103569,0.029343622078327393,-0.020458750772747836,-0.019370818047089938,0.01600563324948594,-0.007930183948366495,0.026946754996249087
5,0.02139432527312014,0.003271010508278556,-0.0005583620595020341,0.03135894365577521,0.008276731251036678,-0.0384828744898372,-0.014834159230247522,-0.02626747828760445,-0.004863865235366626,0.019435376211372098,0.002456119690459767,0.023267518009079315,0.03130743112538628,-0.002267686094314795,0.02049688733009135,0.05250636274250121,-0.006063178624898537,0.017149871793666463,0.0004895671393884762,-0.011883980266822622,0.006703611891723884,-0.015413489092108023,0.009640089250122219,-0.013432498316564501,0.007533615220675807,0.006282689016591901,0.003403183285619185,0.05102232726129392,0.000899583350711811,-0.00034467680840137224,-0.005498052352925558,0.02331115442699322,0.03944785335071451,-0.0007139939599229697,-0.03757526255925472,-0.03885134288215543,0.0009395446681315306,0.04220060648605299,0.03474139607026912,0.006726719208600902,0.030174853628071353,0.022825952799950856,0.010979417148837767,0.02528453849038217,0.03914774704481427,0.03720740428469818,-0.004408375596466681,0.023029324860758357,0.03215418761792291,0.011509503548557898,0.02845879591407908,0.03219091392237504,0.027292358250051718,-0.02366180955365449,-0.01934466258426538,0.019176465989058415,-0.0042489665906586625,0.026009436679124098
6,0.02049472336502186,0.009124453840559078,-0.0014188527433304137,0.027873586268940386,0.008918386535157754,-0.031399505882967194,-0.013673780884179004,-0.02228075171288648,-0.0028445151836806286,0.018638662015904528,-0.001360712280609815,0.02134198794053379,0.027919172330357674,-0.0005396348699894379,0.017374251820457362,0.04653917855018201,-0.0034722250309901495,0.01764139104844941,0.0006310482268560534,-0.00848963196501299,0.007896137259734221,-0.0160956597399406,0.004566082429115869,-0.00912719156832167,0.006876343891623068,0.008254294730322678,0.006623221856694362,0.04641981576887222,-0.00045667369701773725,0.007238225204838038,-0.004046152776193097,0.02319203474572367,0.03026851096448333,0.0010240129840779714,-0.033899573535721844,-0.02953301048540052,-0.0031701267756059333,0.04516447978143509,0.032033513449166585,0.008046857996489756,0.023203663178209863,0.02378730392234867,0.009559088680154385,0.02305539262248443,0.03576802460403765,0.0342449179795762,0.0007243474346917034,0.021518714797425023,0.0263487435946092,0.009413842768351562,0.02856320806559651,0.030429370142721696,0.028115379009722476,-0.015935478443907893,-0.015970404642749583,0.014346286150157747,-0.007992976840394605,0.024923751229750785
7,0.023565538080371325,0.005773674516055694,-0.001151162532970752,0.03109556061763754,0.00919173804079782,-0.035860187163981636,-0.014161500695057058,-0.021722032080976166,-0.0024391057970911817,0.01829420293431243,0.001792520833166113,0.02218766606568983,0.03192171445956732,0.0006237404295864565,0.018940157432489637,0.04970695590318555,-0.0061484117607961105,0.015145392096850663,0.0009532291797354694,-0.00826424071793887,0.005602709767852645,-0.014812015400406416,0.008901732841930032,-0.010279394269097748,0.008019451696587136,0.010157471763257904,0.003999060156511445,0.05116711652260436,-0.0012951245759761135,0.002865266252643526,-0.004698592712720837,0.021524162520850515,0.03606152020281387,0.00120864250911501,-0.0364689035531625,-0.03517887378810705,0.00024534608900419336,0.04321183448678064,0.03434275168766073,0.00844234462831682,0.028626372440330495,0.02481726540159522,0.01216899435835168,0.024601927286069844,0.03888376939352032,0.035182710036849155,-0.0037184167880259505,0.022679040287853246,0.029951439303571744,0.01196298012077633,0.026559686747778626,0.0316239313808953,0.027308487428229604,-0.02255519255201391,-0.02017506910824952,0.017816062233611207,-0.005278531594800696,0.02625740271143243
8,0.023100117424257445,0.0010561311192314208,-0.0014159907377601301,0.03366950924698265,0.008775739896999332,-0.04120605504322969,-0.014851824043743491,-0.023248007829951164,-0.005137249175109724,0.018671523300788837,0.0044106238049434945,0.022046978611336122,0.03163022913688963,-0.0021578435464263703,0.021161511017523983,0.05263071160925898,-0.0067834745496903005,0.014364366919264408,0.00147445602426877,-0.011669025438893085,0.003392532893828619,-0.01352696773843817,0.011943053170585412,-0.013755488299852146,0.008429563510817615,0.007163284484533966,0.0018372190750146448,0.05280791486719327,0.00044400788105045065,-0.0032523511448971226,-0.00494627855433419,0.021200566224958833,0.04252261639790951,-0.000292462035941664,-0.038112748484881526,-0.04188254501222831,0.003953927380754412,0.04050183698631959,0.03504364886070861,0.00644417461603108,0.0331305351521476,0.02353697429281548,0.013801943048561423,0.025368145778154428,0.039529919513177636,0.03749140183785764,-0.00692821210826197,0.021587521324218803,0.0344130853471199,0.0135897287925893,0.026302568268444158,0.03227951328965106,0.026304213189065895,-0.026510780966360656,-0.02164907992690741,0.02080027572244907,-0.0015887517572114457,0.026360256597102453
9,0.021836424789095307,0.003805405083500157,-0.0003141082925479386,0.031447606468929225,0.010328630517259048,-0.03508421932051936,-0.012264160765564861,-0.020682966889142958,-0.0003418936860131779,0.01816039015952514,0.0017845690783645073,0.019704522697114202,0.03061303823015656,0.0010849344646894554,0.01948248111916454,0.046789031314641225,-0.004956981412878048,0.013803951973814298,0.0029261516794717177,-0.009078106193884557,0.0042667554268851545,-0.015460899989417102,0.008114592608492288,-0.01002733382904639,0.00816244943845311,0.008827221005161107,0.0033115717091582904,0.04793777464318269,-0.0012759932772537178,0.0021573139471202877,-0.004135506481211894,0.022332655932854266,0.03607220987286097,-0.0003169706299599468,-0.03592913735133901,-0.034953995852767525,0.000552582306390546,0.04258879414491229,0.034993059444733667,0.007850408281121251,0.02694873667159113,0.024158924535308688,0.011968868711379428,0.02555575494573355,0.03683528315994875,0.03588017772779335,-0.0018860713335571504,0.02046268870161448,0.029355928035946676,0.01038197097601139,0.027321904126106876,0.030313438541019852,0.025587002741803696,-0.020804384534454434,-0.01976537396383558,0.01619622708854672,-0.002203080611879656,0.025907656451124583
