,AIBL,AIBR,ALA,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,BAGL,BAGR,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RID,RIGR,RIML,RIMR,RIS,RIVR,RMDVL,RMED,RMEL,RMER,RMEV,SABVR,SIADR,SMBDL,SMBDR,SMDVR,URADL,URADR,URXL,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
10,0.3195775255481001,0.31578231631494574,0.0665104827022778,0.305982568207182,0.20847904130210546,-0.7078702882199706,-0.7692650931351208,0.11742117223644175,0.07848148067147204,-0.10872527733449486,-0.40038284614215514,-0.836189995035474,-0.7773138396091668,-0.49695902323814267,-0.17767710449045668,-0.2133462218355458,-0.1119755788330114,-0.16580770550371984,-0.803619636646646,-0.7155494697562009,-0.6874786304025672,-0.19781795552655576,0.17566221971728332,0.09150336873888282,-0.8507675946292467,-0.1796031918436004,-0.3424182672145921,-0.8361775331101825,-0.6976365244048146,-0.7766754707315826,-0.761383401186009,-0.24837080208635404,-0.12749880095419272,-0.6921849389260166,-0.7993763639488012,-0.46439557111187935,-0.15560385511916314,0.10396032901490357,-0.6064537813887017,-0.15125427006685666,-0.21237257904530302,-0.28036929783427633,-0.028741682280990347,-0.7892701191243192,-0.8247275961721866,train,3.271240345297592,1
11,0.32814424821044225,0.3158046985042779,0.07360558552033974,0.3082443493009241,0.2064092056364051,-0.7049184422113635,-0.7753211318537702,0.11936669023693577,0.08218126606164589,-0.09968770043377989,-0.40344906391144586,-0.8281631643203671,-0.7766064015789237,-0.4953471052069193,-0.16809401872524493,-0.20565852642651092,-0.11274091177253068,-0.15510339762969927,-0.799547657469181,-0.7200168359713252,-0.6877108790271248,-0.20027365646479903,0.18698986544288862,0.09263818858589634,-0.8436669796854331,-0.18037191238618838,-0.34233413521536304,-0.8410959429373553,-0.6976622862104871,-0.7834742447727362,-0.7764483706823939,-0.2530307155347605,-0.12983201473926034,-0.6869137771966358,-0.8005499184062628,-0.4623648717251575,-0.15323324865322438,0.09896714378059221,-0.5936189799098532,-0.14862581642285008,-0.2201840904055742,-0.28766390756716725,-0.0261287381482206,-0.7940299029271118,-0.8249816121393334,train,3.598364379827351,1
12,0.31424167400869957,0.30927395522892537,0.081312830288481,0.29951340596200554,0.19084218437182074,-0.7025266807507551,-0.7713276466695063,0.11982587968079497,0.08963841979588918,-0.09349303861492736,-0.40622060617407424,-0.8243234154830467,-0.7572947997091835,-0.49281000218747173,-0.1567235226904123,-0.20050688286836688,-0.1069122322634102,-0.15265538707652804,-0.7857343331130069,-0.7322508001447013,-0.6828950372708819,-0.1954240895519632,0.18045084554545862,0.08496263873452892,-0.8408422961547894,-0.17023784408646442,-0.33914622392202276,-0.8385441682295265,-0.6975953874270182,-0.7896996251272393,-0.7795608559852432,-0.2543340883236737,-0.13669035837327403,-0.6826453104582673,-0.7909372295582382,-0.4583002120203068,-0.146381553040924,0.09503302961814562,-0.5852662789025052,-0.14521511225298234,-0.22522852830019574,-0.29661984722771145,-0.026036593039006448,-0.7943364904215064,-0.8183807026164641,train,3.9254884143571105,1
13,0.32807753870148415,0.3240602246948305,0.09282837954304603,0.29963109366019697,0.20039353339123364,-0.7037590757354192,-0.7832919415351105,0.13021670004580269,0.10438405697513087,-0.09110894518294221,-0.4081580362589244,-0.8254460466338894,-0.7555229769979765,-0.49622006959275017,-0.14563771280829357,-0.19964578690534007,-0.11000964896582648,-0.13757475835088842,-0.7851398527799464,-0.7436722276807005,-0.6851796976384734,-0.18337320297107745,0.18230534334609724,0.09876142701896218,-0.8310190365699205,-0.18144047801669372,-0.34016911207245226,-0.8461564188292924,-0.6989327027999765,-0.7863237008312093,-0.78972180520649,-0.2506209077568803,-0.1421379363865389,-0.6833684516249531,-0.796432684097508,-0.4482049541445444,-0.14741695016758238,0.0974866543278359,-0.581759517680577,-0.14449648685981076,-0.2250010898871831,-0.2936117235073324,-0.01713617890495782,-0.7906274011104073,-0.8316952721029601,train,4.25261244888687,1
14,0.3268326039675433,0.3199540948385358,0.09271618116493308,0.30475979136071185,0.200231217757089,-0.6973647187385101,-0.7728177828574399,0.1292513306315121,0.10587015418378282,-0.08593926204575644,-0.40194891802124916,-0.8074376186161075,-0.7465241452177143,-0.4940478606659396,-0.14661156841685377,-0.20283678166121571,-0.11836720550073848,-0.13095301942616955,-0.7754534142546491,-0.7391442572634855,-0.677680005793756,-0.18565260022985844,0.19305609428856205,0.09936023625392643,-0.8190798362643901,-0.17433092523510835,-0.3348911662807127,-0.8442468964381156,-0.6961981115954214,-0.7890963299133822,-0.7865647384041166,-0.243181514526571,-0.14097052213253972,-0.6808704130060061,-0.7836263787608329,-0.4424787559952761,-0.15058620231339886,0.09484403289684364,-0.5697873605439795,-0.14300136050497556,-0.23548008983606641,-0.28835661373060173,-0.01879917321147001,-0.7865210742081001,-0.8213839538925,train,4.579736483416629,1
15,0.3380914100248399,0.3237407873086433,0.09021789166719937,0.30789842629472086,0.20960458130467954,-0.6907323697671804,-0.7713382008393951,0.1451278665629331,0.1158081918906369,-0.09045324740815788,-0.4013206624947919,-0.802293536284034,-0.7424505671585782,-0.4853639478880114,-0.14181450284440042,-0.19334515291097806,-0.11255478108879927,-0.12889507756806184,-0.7746721478918684,-0.733058726803567,-0.6745458685922181,-0.18108134026442987,0.18929884759192592,0.10316289295075304,-0.824630968392528,-0.16414703182567594,-0.3346062264756752,-0.8482212609770651,-0.696146300110916,-0.7929758201057125,-0.785229318001132,-0.2439170336566588,-0.1430374233649797,-0.6851300719749808,-0.7700702564781698,-0.4334943541117958,-0.14560817591340874,0.09287148857863303,-0.5617798948602672,-0.14571166328537774,-0.24476828297500142,-0.28753414701676583,-0.018671990986817877,-0.7812332710896717,-0.819820314815689,train,4.906860517946388,1
16,0.3427086042780325,0.323943846899895,0.08711487632504362,0.3077236922752831,0.2237047498716714,-0.6871785712663984,-0.7677458675726984,0.14745026424366556,0.12757591220871659,-0.10461578059790086,-0.39947674600632477,-0.796259964242672,-0.731091555180914,-0.4797692083599353,-0.13525803820003862,-0.1873399617422566,-0.0941458325191408,-0.1351701093043638,-0.7785441647624165,-0.72423085051479,-0.6820210415238492,-0.16772000195526032,0.1951237626394279,0.11130131746246863,-0.8136161649051356,-0.16951273586132798,-0.33909225902733664,-0.8537335826476342,-0.7050082496789813,-0.7865401960690653,-0.7886795470096559,-0.24178232233560928,-0.13857598844937152,-0.6802820524749569,-0.7643502832269216,-0.4277323975119792,-0.14102157846670452,0.10021990520056903,-0.5665333055245392,-0.1488580670106489,-0.23935316930378708,-0.2879273800646028,-0.022794029642312322,-0.7649272680161845,-0.8232709502911918,train,5.233984552476147,1
17,0.35826497644469096,0.3404467333664575,0.07794787932480905,0.3068512153397453,0.23825442960031776,-0.6854256174750861,-0.7586893137395465,0.1567367599268387,0.1328514180823457,-0.1127651340482883,-0.3971188666360374,-0.7856584024081754,-0.7276551076932376,-0.47334492926012334,-0.1242391561203687,-0.18696421559106188,-0.08653616597050363,-0.13669303854115863,-0.7704048831609244,-0.7183509200136851,-0.6795585068177198,-0.15852242171341885,0.19461492479278483,0.12258764157860941,-0.8049279659420443,-0.16607090587217554,-0.33527198563333904,-0.8589648365647837,-0.7063552137443108,-0.7879985011167288,-0.7838874166941219,-0.24362199481088292,-0.13258205867765,-0.6850886798893187,-0.7532736183418356,-0.42649117133708003,-0.1379824486251269,0.10637598439741988,-0.5698410141287611,-0.1466801706054143,-0.23874803911731457,-0.28627949937352715,-0.020372815339696496,-0.7568969945923112,-0.8224344074869706,train,5.561108587005906,1
18,0.3580728404920443,0.33617314784562824,0.08069602137829522,0.3036898556666507,0.24241681738502432,-0.6833021749013161,-0.757071922514443,0.15544705976293818,0.1384441227009902,-0.12278300587955077,-0.39547218293706204,-0.78000386240111,-0.727480813706765,-0.47678925152838214,-0.12534484174232008,-0.19239098409710242,-0.08740350663357763,-0.14187590745508294,-0.769309569347586,-0.7161069680436287,-0.6752872667397332,-0.14960571993380356,0.18956777318519982,0.12532219862156896,-0.8005407377291007,-0.15959991286113268,-0.32429222863162016,-0.8538415726051412,-0.7061665880598864,-0.7873643803634599,-0.7770741784759583,-0.24484761723160722,-0.1365697476010447,-0.6802768222977554,-0.7383275900381092,-0.42950633219281453,-0.13628348648107264,0.10211278107151309,-0.5624458329002655,-0.14928594854196464,-0.24751156388104667,-0.27664728156204627,-0.019410056866068226,-0.7561325048597021,-0.8172995504181558,train,5.888232621535666,1
19,0.3555060335951338,0.3450064806414385,0.07373009867356164,0.2861400519491837,0.23480388759432372,-0.6902543059684084,-0.7368733317905326,0.145868069439793,0.12345200140148599,-0.11266592234783446,-0.3844103613951617,-0.7734451216189467,-0.7386500440045174,-0.48120678109303483,-0.13447034866295468,-0.20161336439494315,-0.09438026137051708,-0.14738743871541493,-0.7388360188685285,-0.7127850225096884,-0.67119831615731,-0.15360439500152273,0.17879191632619432,0.11144190812011023,-0.8041371825266075,-0.16400280454749255,-0.3204335304343773,-0.833848054032652,-0.6899806833082285,-0.7683322334240862,-0.7688389452903495,-0.24788067161627497,-0.13161350662549692,-0.6735786155115281,-0.7268555220836217,-0.4293655230672605,-0.12944731720795374,0.10489767531341956,-0.5667088704562122,-0.16929150428582412,-0.22649420788517033,-0.2713159823995962,-0.005702050499586726,-0.7373214361588265,-0.8031670632115735,train,6.215356656065425,1
20,0.3550158138123221,0.3496682388306454,0.07593824350179881,0.29040868705763045,0.2271924407056747,-0.6947181106946396,-0.7256462128456654,0.14630438207387206,0.12710165233321374,-0.11144559294424322,-0.3789160993595271,-0.7603490796991218,-0.7360587567392116,-0.4862979874430151,-0.14206009791247354,-0.2131211310240233,-0.09136804767899874,-0.15043903073382006,-0.7291949126173927,-0.708112475915147,-0.6623032275481142,-0.1386686299179721,0.16800562813285982,0.0960105427921496,-0.8024441665055023,-0.16134726727949203,-0.31412361435303393,-0.8119761501090356,-0.6734226018537315,-0.7443990755019653,-0.7479029941162303,-0.23355473914709007,-0.13210056680444554,-0.6561341797892298,-0.7049737824568413,-0.4322387141513954,-0.13013242787017548,0.09821126525040773,-0.5676466498406388,-0.17224249379837653,-0.223211079527056,-0.2527483495256914,0.0023845189358130195,-0.7280713921804158,-0.796989123469304,train,6.542480690595184,1
21,0.34717972357171445,0.33764829223714277,0.08587052823733614,0.2849356031523348,0.215489636772032,-0.6937784310109099,-0.71048868447127,0.13793702805631228,0.1250033299433394,-0.11615042648192861,-0.3704633857417173,-0.7483785678059441,-0.7310884666320903,-0.4749982404325951,-0.15248930569011843,-0.2137692175162689,-0.093868476223779,-0.15131680438148923,-0.7128798185808812,-0.6937927343057652,-0.653067504059448,-0.1396490190913182,0.1566601955092364,0.08784073344260396,-0.7935019277142206,-0.16677379383092067,-0.3098022053452404,-0.7937912402010412,-0.6535642116848908,-0.7307440445602672,-0.7462253926544293,-0.2311240755848339,-0.12710736012961982,-0.6502159519229354,-0.6807323914058776,-0.44212824643323945,-0.13402702806581282,0.09151169784009255,-0.5645120216020412,-0.17958027245723435,-0.21293768547883446,-0.2458703472272985,0.003846805649844874,-0.7135306797148255,-0.7798035959271885,train,6.869604725124943,1
22,0.35121017960823403,0.33984193413527924,0.08037705122656957,0.28165099269884186,0.2117502005063607,-0.6997779895963508,-0.7077952994269003,0.13182679899233543,0.12124540792346802,-0.11241558137693863,-0.36472219137471856,-0.7498578034965995,-0.7372839425226289,-0.47990644219965894,-0.15834582463205027,-0.21736077828601855,-0.10144742391422686,-0.15819800630160435,-0.7038113895747024,-0.691570536743481,-0.6559481647164283,-0.13886349858750155,0.15547189984536633,0.07906080273064592,-0.793205325615294,-0.1678402088826919,-0.29252772970173013,-0.790102629422871,-0.6569591014825227,-0.7330209452223417,-0.7392940099730445,-0.23942088330847044,-0.12269714164562504,-0.6490223686913877,-0.6705714467588922,-0.439530675233963,-0.126278033433213,0.09067188227808742,-0.5681299622142986,-0.18980336345353027,-0.21608766462069215,-0.24359301368488623,0.016863038018148056,-0.7137910840155355,-0.7849156109499698,train,7.196728759654702,1
23,0.3356999051186085,0.3242749089363518,0.09054160023144138,0.2609023872324486,0.1968033782522551,-0.687338211955041,-0.7054419246089816,0.11652452926402726,0.10789661646142606,-0.11551134075018432,-0.35441904493607845,-0.7496431476134924,-0.7443309769212465,-0.4675892081317357,-0.17285246577579783,-0.22505831599091974,-0.11171296177330786,-0.1642179847405004,-0.6964724251733492,-0.6801802264741111,-0.6442618347048754,-0.14329960619656149,0.12779715140018397,0.061069023690979385,-0.7883889209476548,-0.1687709410869114,-0.2910525173606565,-0.7763464734582424,-0.6395696039435599,-0.720123997550617,-0.7327429284349558,-0.24315034643928432,-0.11365592288287472,-0.6394677375926342,-0.6682049556189558,-0.44625634778673534,-0.1283182252777626,0.0881753150573596,-0.5636745020437729,-0.19298995339094893,-0.20575540771520143,-0.2353383022472565,0.010075903058252775,-0.7143678807057421,-0.7709021523161979,train,7.523852794184462,1
24,0.3240462123934736,0.3136907764730913,0.0817271187877757,0.25177864870059463,0.17834018604912308,-0.6856925950764242,-0.697720807908182,0.09891688968381865,0.10759205805207392,-0.10926935122762546,-0.35959602182077655,-0.7410705722698769,-0.7473570787991246,-0.462604164589135,-0.17473210561049446,-0.23032397143344915,-0.1280475001313753,-0.17356328541478636,-0.6868234343598115,-0.6736560100021171,-0.637396432939126,-0.14330680084717498,0.12223308460175794,0.058743230009422165,-0.782599175791578,-0.1699744089511579,-0.2814816995095717,-0.7720419727205063,-0.6353977288697086,-0.7271044017771864,-0.7274146945557556,-0.2546114364922244,-0.12289913583481096,-0.6413129897783306,-0.668127075245347,-0.4446208136310709,-0.13441517291864608,0.08588338073151831,-0.5629163278938228,-0.19064013348087117,-0.21818519625144173,-0.23244844077588644,0.006163485378959714,-0.7158202634208062,-0.7649633250106944,train,7.850976828714221,1
25,0.30661282369750453,0.30825230784655067,0.07792451647635332,0.23787682081847805,0.16788695341594037,-0.6968220015123169,-0.7037690091467572,0.08004020751338692,0.09351551609932887,-0.10915702502020203,-0.3583813633405386,-0.7521008302187588,-0.7614591430874086,-0.46775612349204904,-0.1835613234001927,-0.23603230868968517,-0.13838359385934001,-0.18876878322424476,-0.6896460427252915,-0.6787981276184529,-0.6412828178241218,-0.1561152046239765,0.11411962159629521,0.04519930746188694,-0.7886760130743801,-0.1725243392140017,-0.2754717179349769,-0.7841734426097431,-0.6423552274801492,-0.7376115928799273,-0.7299524820496983,-0.2713140931683179,-0.12120576727589119,-0.654581403005223,-0.6808557612254038,-0.4450581413847165,-0.12920085983405938,0.08834615911991973,-0.575307272601604,-0.19780346010454325,-0.21865843779402117,-0.23903217985168332,0.009703780392040812,-0.7242110055278301,-0.7696377069593513,train,8.17810086324398,1
26,0.291119689148113,0.29166132857487553,0.08754560059840112,0.22341931922707126,0.15426664468969084,-0.691845709473993,-0.6959271169328124,0.06851150472991971,0.08229840810735375,-0.11029306111478612,-0.34862262859040505,-0.7520043249049411,-0.7654519962352837,-0.4628834670962308,-0.19144626365835415,-0.23336483370509106,-0.15262454649008092,-0.18880225600198441,-0.6708532164661355,-0.6747604297793165,-0.6242329290118745,-0.16526998310680385,0.1005288988512387,0.029503316196811347,-0.7810132641634346,-0.17173404901607978,-0.2651983210882152,-0.7692174603997184,-0.6275128954847942,-0.7236346361812156,-0.7330910247923197,-0.2729497192382136,-0.12757706469015298,-0.6407221969777114,-0.6741990005510856,-0.4508729833172887,-0.13153972879048476,0.0832960090323101,-0.5662375580730657,-0.20690639736941485,-0.20856669820636314,-0.23709850666292023,0.007618750807756869,-0.7106540879893071,-0.7505433266301206,train,8.50522489777374,1
27,0.28758801559147457,0.2944198852299557,0.08843125631619779,0.23021774738953243,0.14881129098444631,-0.7008290829249325,-0.7042802260053798,0.061769695716170664,0.08393426065838136,-0.09480055269275559,-0.3600317052765368,-0.7610118834802874,-0.767953554103417,-0.47242205772303303,-0.1848361450733571,-0.2323605489222138,-0.15922944606611147,-0.18312941851629866,-0.6797741249297028,-0.6775391329205657,-0.6376191062643265,-0.17187280538875827,0.12284758737564208,0.028926680093761675,-0.7871716088994767,-0.17947696863427473,-0.27101914269280714,-0.7797784140960043,-0.6463105952290402,-0.7288267171064592,-0.7370997689864003,-0.28556797116493565,-0.13155441437336862,-0.6390823107974701,-0.7056350442558705,-0.4502248340610388,-0.13088930329129186,0.08559449644677936,-0.5645160677061603,-0.19957021402436048,-0.20596757257487883,-0.24983044075660296,0.001155095479301059,-0.7201353302352931,-0.7611160530359704,train,8.832348932303498,1
28,0.289480303566966,0.2936063389540932,0.10107049738555515,0.21576455954776208,0.15072272971629344,-0.6961073767485636,-0.7146419844234989,0.062410489537146174,0.07773382657921116,-0.1049891432501916,-0.3559113505058983,-0.7735255290546127,-0.7716237447251019,-0.4561112913699979,-0.18214786371675296,-0.23369005566886136,-0.1597187545119093,-0.17828862083247182,-0.6789437311609939,-0.6820389109049378,-0.6429183056136712,-0.17304343623358814,0.1050729118573133,0.02670228546082723,-0.7878934291326037,-0.1876520381940378,-0.27309263277631657,-0.7851536679978542,-0.6441921743705994,-0.7244928390454806,-0.7372714587942839,-0.2881234957115868,-0.12475937827773959,-0.6390055023034584,-0.711228240211669,-0.45356905692083116,-0.127888410089903,0.08137616526871683,-0.5676764228798303,-0.1977278197160096,-0.19642451337036373,-0.25343163892200826,-0.00818404118614563,-0.7163205828095047,-0.7649127064361565,train,9.159472966833258,1
