,AIBL,AIBR,ALA,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,BAGL,BAGR,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RID,RIGR,RIML,RIMR,RIS,RIVR,RMDVL,RMED,RMEL,RMER,RMEV,SABVR,SIADR,SMBDL,SMBDR,SMDVR,URADL,URADR,URXL,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.0185679627983234,0.25176008572635733,-0.586033804215776,-0.17035019774745785,0.40956534257243016,-0.7481870851398535,-0.802306235278152,-0.20698130543706295,-0.08108412125705,-0.08413007503475312,-0.6232840907481624,-0.9165287420081257,-0.8988181176579008,-0.28964033979067705,-0.7614472649663715,-0.2628586659371548,-0.12360085055635017,-0.4872738570296655,-0.9902888954829024,-0.5613432034604777,-0.9283178909583479,-0.051200986243215896,0.3661490745184601,0.35263521545341314,-0.8349946478175658,-0.8461705599335171,-0.35015489849677583,-0.6753641864170569,-0.6371296260487249,-0.8518706714827928,-0.7611671501822144,-0.4718811916694613,0.05171581380335266,-0.5632963345024333,-0.9175409422616745,-0.6526138029950335,-0.46817376723070736,-0.32771199306607324,-0.23233127979247636,-0.5559209941782777,-0.07071913301532295,-0.5997628828400728,-0.3280566367790301,-0.5181795135228895,-0.7220373342250646,train,0.0,1
1,0.04530300471250792,0.4124210009753835,-0.49655633984632097,-0.1618381618381619,0.3462791954283495,-0.6652726086789702,-0.8559081617054419,-0.09803805539426047,0.054180184377745966,0.09890492974066878,-0.4055128456190271,-0.8897334933696455,-0.9002192916790612,-0.29782096260952784,-0.6732005992769494,-0.360704020524669,-0.10860211478517268,-0.4924882317782202,-0.9355186465262055,-0.7205360118461699,-0.8008094814552494,-0.049750160296168855,0.3666224640534046,0.3260329600414993,-0.8285720038917309,-0.8194529155578572,-0.2209407049929788,-0.6127703478984792,-0.596347327729964,-0.8031965226781252,-0.9707226393908562,-0.49776339759590094,-0.04654359988174006,-0.6127934053441884,-0.9343256943570653,-0.7453860169988182,-0.4123575460615678,-0.4714318565111171,-0.2785608818462584,-0.5705363240282777,-0.20537190450968545,-0.5290109979309054,-0.34220760701085107,-0.4605832566124506,-0.7586879311269755,train,0.3271240345297592,1
2,-0.00605983194106019,0.6870734893059698,-0.35497374272674287,-0.0371683111409139,0.3591728752814911,-0.6792003990331126,-0.6918412890924526,-0.07828690098488167,-0.05878887661461052,-0.12353354043974896,-0.1170173590120166,-0.9602818453163463,-0.8978932376160272,-0.29554649606004746,-0.4775495760460319,-0.30869361714466714,-0.08995288317081407,-0.46370144704768557,-0.7877844774452536,-0.5916598065992417,-0.7414036328640383,-0.15452263124031296,0.381199324996246,0.3915079488581865,-0.8200992443757721,-0.7966269681169493,-0.35699883723754,-0.587516352803892,-0.648147302938835,-0.8633639900304391,-0.950425596357403,-0.3357578666330723,0.03543348816273739,-0.4816321028291223,-0.8495300538132736,-0.7172179702083588,-0.49733485569731684,-0.22319772015036576,-0.22459708432174696,-0.5958363192789651,-0.18302001312249627,-0.4947575026162,-0.23360949513504015,-0.5102717031146454,-0.767276672336431,train,0.6542480690595184,1
3,0.09215468873825616,0.9163374305411656,-0.18858062468933656,-0.12215182078195808,0.39605488397820965,-0.8063538349384185,-0.8479319795078916,-0.0623406160970883,0.005653535824794109,0.1336483659479517,-0.1357032663420138,-0.9089439111306153,-0.9026449749909722,-0.25234045842953756,-0.6406507317177024,-0.2118956247359941,0.1411108843280411,-0.5672694290468785,-0.9012346494455732,-0.5468273014459977,-0.6843565010403041,0.022853684579583255,0.42631668858185523,0.3749466087351687,-0.8251204267867638,-0.8161977894071984,-0.1808708724707806,-0.7000392624211704,-0.6676237539958181,-0.82099392920386,-0.8368874952431744,-0.35604142639769787,0.24585398341373965,-0.5380290137325838,-0.9076986314137432,-0.6754216556156789,-0.19967166591422625,-0.4107828323227145,-0.1256172615087957,-0.3802404857926429,-0.15414744197799313,-0.5125474847220299,-0.14327471539120384,-0.5201364519816224,-0.767133522264204,train,0.9813721035892776,1
4,0.029267458016508985,0.9443535895272961,-0.2494444224824901,-0.16614891957357714,0.44031485654667146,-0.8836281318344015,-0.8486298743888783,-0.0016129678640315337,0.02938718956898334,-0.0739642762431405,-0.19947874203046934,-0.892090611855246,-0.9041770565224225,-0.35995041019291785,-0.5576750351305156,0.005851957730588664,0.0040440874593676845,-0.43222587872044904,-0.8683280008643941,-0.43198301968811315,-0.6982231804912995,0.18614433188531998,0.45709516397418626,0.3154344059355427,-0.8474824315047298,-0.8450421468573734,-0.4311915688464133,-0.5384423770233937,-0.7208640895581918,-0.8041893301302895,-0.9669652911943102,-0.3053108836661731,0.16562591036760432,-0.5159639446532025,-0.9364153692954507,-0.7831009745054468,-0.37061472938026174,-0.02647847708075224,-0.11994306426584189,-0.5678522920462492,-0.2951108908581257,-0.7200980751126946,0.06512906049947276,-0.6328472120298343,-0.7290471515035384,train,1.3084961381190368,1
5,0.06252529974236898,1.0000000000000002,-0.342080000468718,-0.15785584278734965,0.38554608019618186,-0.8662088017496071,-0.636806428429415,0.04270688269708378,-0.002644319758922653,-0.23196881745026254,-0.001456345874243814,-0.9336823061595341,-0.9240475308503144,-0.3370353661587895,-0.5215961974566957,-0.2164971699930045,0.1260002225650403,-0.6437118367127725,-0.8695026270608768,-0.4258148833318085,-0.674801190479553,0.13712150790376731,0.41862410086445956,0.4354725302619771,-0.8348781688347741,-0.7984441174335837,-0.3486149737563029,-0.6755766465119082,-0.6338384092580607,-0.8209900154164087,-0.8775930266937959,-0.3349126712915589,0.08378938635868916,-0.5593072058944946,-0.8695779493897934,-0.9199103939623389,-0.3384704277714845,-0.43495255371518604,-0.19027980835964753,-0.5883025035300665,0.016815885014630272,-0.48300140712691775,0.053308437071254655,-0.5847999252805315,-0.7598604439934052,train,1.635620172648796,1
6,0.057198969137651656,0.894744920413546,-0.3884751447919269,-0.19194504126011014,0.3834693614974938,-0.886889460154241,-0.6780289441993508,0.052454585221251904,0.024513145220865007,0.011573362633531037,-0.2988337335246951,-0.91859002523771,-0.9298364730741661,-0.33483386498105205,-0.44344111379337914,-0.2304622677019601,0.24034428766514515,-0.591100293860156,-0.8772905283528947,-0.37910484438805836,-0.7270482377062369,0.0531144490635278,0.37339596265551056,0.49742748776927015,-0.8547925518921147,-0.8073316930868493,-0.24764511851647641,-0.6011176670932783,-0.6504598766519389,-0.7983886455366098,-0.9145726079455868,-0.32686514779684916,0.20540726723613378,-0.6010278559852515,-0.9203507340239463,-0.8375624774398096,-0.4464509130839778,-0.25457890558111174,-0.2295893611960239,-0.5141626180497828,-0.1709453066132378,-0.48634357730871264,0.0470552947841012,-0.61341125506469,-0.7032971363239052,train,1.9627442071785552,1
7,-0.007329801097687438,0.8802910779366955,-0.38619011797522873,-0.09716311086174123,0.4067652461838418,-0.9562598319456701,-0.7217821474315478,0.021283279232455987,-0.05284392178344233,-0.14258448725403938,-0.19050686290479546,-0.9165733550195809,-0.9031521787878454,-0.3341041212865885,-0.400401067495026,-0.221386411048765,0.1423627425834637,-0.5434310624765681,-0.9138020613617974,-0.33959013870372656,-0.809688546691951,0.023743758954986482,0.3803975138725846,0.4815390724667099,-0.8418625405734093,-0.7968965235187784,-0.4596414815272244,-0.554508622533477,-0.6149669835336345,-0.7762560269692471,-0.8964579708678639,-0.4045267962863808,0.0014303429075258611,-0.4557298934849463,-0.9281509992499634,-0.7396006228406411,-0.3858347246623096,-0.2568638765012329,-0.14961445073768154,-0.48579898530501786,-0.11177442872264765,-0.4776422217185978,0.17965118787358847,-0.6106848839846823,-0.7550955705393424,train,2.2898682417083145,1
8,0.10242342003251836,0.7922442761302981,-0.45136655081171595,-0.15613153969318339,0.36495358183556226,-0.7931166788167138,-0.6346608946962593,0.07047017332463401,-0.014077533125817832,-0.3995767175463262,-0.4014982761215443,-0.9015227148351536,-0.9023204974561984,-0.39261520593398613,-0.5434002628794883,-0.15013624274843174,0.15696343271793456,-0.5271884402843094,-0.9012354387332276,-0.4743167809775698,-0.8005506243536837,-0.08959634063733268,0.44869395939245904,0.4740123157443259,-0.8161853432882709,-0.7735029766054677,-0.3902635972538061,-0.6035547179442626,-0.7230988205118898,-0.8569161155226017,-0.996506114853432,-0.28255928579842615,0.09507545706360254,-0.49088458806909663,-0.8783842999018103,-0.8336748477609853,-0.3099290922758299,-0.3256878891731393,-0.31634153788112607,-0.45466998851594176,-0.13989409727721414,-0.3301690377719211,0.24952079980650588,-0.6970081079518413,-0.7330078754010656,train,2.6169922762380735,1
9,0.08587743522565805,0.7450871934732954,-0.4268017975953392,-0.11981169515416112,0.39831378734344836,-0.7318804435406516,-0.6643586673451216,0.04334870648763145,0.05399609844422082,-0.20595710854415827,-0.3988877748299108,-0.9293502302375629,-0.9245579592910205,-0.4326495405401416,-0.37350904662678164,-0.02742787261840196,0.19623970225810772,-0.5360752072612394,-0.859621119493207,-0.46162979050998676,-0.7970425807761908,0.22742638283984418,0.40289097240134564,0.45915459404375913,-0.8201311009679685,-0.7441223149672898,-0.11227761814814652,-0.5206657949063811,-0.6550793342887229,-0.7950357640391996,-0.8933804535185156,-0.2561817434940018,0.11876912106427562,-0.524168100406154,-0.8786463202772673,-0.834974491604126,-0.3361581014410201,-0.5850699952001022,-0.22061201788002982,-0.48717729116107944,-0.09725984665303378,-0.29189750976114337,0.10632100876321138,-0.7161861048474254,-0.7476363056074382,train,2.944116310767833,1
