,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFR,AWBR,AWCL,AWCR,BAGL,BAGR,DB2,IL2DL,OLQDL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVR,SIBDL,SIBVL,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXL,URXR,URYDL,URYDR,URYVL,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
0,-0.17960428786942556,-0.1312077818748569,-0.10161750005742375,-0.17805523463576,-0.04278357096811676,-0.21446034761545824,-0.2619855150924707,-0.20161961246795182,-0.37294774999088803,-0.32437013658164504,-0.18090898522791823,-0.15525734718582107,-0.057070169587252126,-0.0586266937826698,0.06356269202320625,-0.5042159570367402,-0.4519523201292155,-0.39710363184931696,-0.055611347811351866,-0.3296595051283697,-0.41774498915256214,-0.2603445027245002,-0.21392684580860022,-0.3531001165307046,-0.3131584585395121,-0.29503170013674374,-0.36099663678884114,-0.33133563111367503,-0.23171678479674224,-0.3321175425162569,-0.24833619656540762,-0.3238731460223605,-0.19240972109071336,-0.18546034872197542,-0.27433462210362136,-0.3606755500676052,-0.44472918065584405,-0.43603034926282186,-0.41302260676266345,-0.43744177355603986,-0.480493208151477,-0.31367647803695753,-0.42626907953566073,-0.3213549586306155,-0.46908763388445207,-0.13396817036724004,-0.1484183232450288,-0.14375112102617646,-0.1392373067672938,-0.3221742692618803,-0.31677012656604503,train,0.0,1
1,-0.22935830966594775,-0.162623404705619,-0.13906232108955818,-0.2806391649098502,-0.11050026217823491,-0.34098369373077675,-0.36449997093914904,-0.31714957559418133,-0.5286889017357552,-0.4217363856428261,-0.2927892050758957,-0.20493262850313554,-0.09598569487728623,-0.03142797679388247,0.09072809676082152,-0.6415336417949538,-0.5881550134699629,-0.5352622041703177,-0.051592854096866814,-0.48186564038793545,-0.5211209910176252,-0.3619586050537754,-0.30388691422953096,-0.45245007904110046,-0.4464093000970159,-0.42985531650721653,-0.44975274881400684,-0.44902397255537635,-0.2605078478838668,-0.4476877860155002,-0.34301422987473995,-0.3977214356103924,-0.2512279336137197,-0.26365074139063727,-0.329018992963448,-0.5069211645040602,-0.6166648017747088,-0.5693488610115449,-0.5735702812384788,-0.5845334467984941,-0.6186315292818045,-0.45201666097260446,-0.5580449474977262,-0.4419275770219101,-0.64171173189088,-0.13503162551206824,-0.20507710646523564,-0.21189828216280576,-0.22411856186059198,-0.40789787298974606,-0.3517426928372186,train,0.4505632040050062,1
2,-0.26327033034200237,-0.18077831535787353,-0.12622604454003056,-0.3272027577539067,-0.1596808682645503,-0.4124538550423471,-0.4174295550937144,-0.3638878994416558,-0.6188040732167266,-0.4840294088705323,-0.3560929159025387,-0.21274164527332154,-0.10037508736587665,0.004407303872648566,0.08186324549904286,-0.7057431224129183,-0.6625063677652101,-0.6026852881657933,-0.05961078243573077,-0.5424898121787993,-0.5586945030113425,-0.4067264748406726,-0.34347108267830895,-0.5364838417433782,-0.5368946754258302,-0.4893497470158171,-0.516641927311692,-0.5053872647115286,-0.28076572018054563,-0.4957502160796441,-0.3895908152937535,-0.4197152705129652,-0.28773280350459945,-0.2949110986586937,-0.3598769854810082,-0.5599872337251208,-0.6950628717619316,-0.6421143192635385,-0.6504956310251677,-0.6724591522141853,-0.6770546870265745,-0.5263698505835441,-0.626405083975927,-0.5080423713695063,-0.73240179920032,-0.13866700208326802,-0.252082906407398,-0.23725450088833594,-0.25327235998972353,-0.4390324379226138,-0.3546712104067398,train,0.9011264080100124,1
3,-0.2942565859043228,-0.20342947821270901,-0.12091470603705677,-0.34791803710369296,-0.1928198373192802,-0.4631916899863849,-0.44429204097150654,-0.39343003390954046,-0.6481599049542093,-0.5065023233930399,-0.3918635372225772,-0.22374746123673667,-0.10958930214647587,0.01632824761437887,0.08162757626545458,-0.7398966679084356,-0.6941952503635433,-0.6273687903189926,-0.05232769226139862,-0.5775942936142792,-0.582833788704526,-0.4228911353209789,-0.3685411190574203,-0.5831571864626266,-0.5849309446347825,-0.5133287102846656,-0.5559698948481453,-0.531780044400872,-0.28397866684383255,-0.514968538552945,-0.413834311530781,-0.42055240764831936,-0.31499821977223164,-0.3082154629809778,-0.37660841770897924,-0.6082203176101121,-0.7410624847297855,-0.6826288937690664,-0.6807631797985034,-0.7126245120658002,-0.7126341989389743,-0.5676399170198055,-0.6795827155936862,-0.553370410972038,-0.7794653339120401,-0.12906634868308253,-0.2747880459424291,-0.250605129435995,-0.2843394664443896,-0.44620811841927327,-0.35130565633957966,train,1.3516896120150188,1
4,-0.30999103414190793,-0.21750613645537642,-0.11782635827795704,-0.36419148056645273,-0.2130615509277466,-0.4992869719367022,-0.4712865162171571,-0.407074892823873,-0.6741660276586947,-0.5338141858448602,-0.4293221968263438,-0.22460154676465083,-0.1263400870667366,0.025322592643415354,0.08765451461628873,-0.7635809924786714,-0.7191364558153158,-0.6556930511246825,-0.05287771549573739,-0.6170889262294007,-0.5995965635515059,-0.44961829826357347,-0.3793324514278531,-0.6262311815813143,-0.6230935358569892,-0.5271119377332697,-0.5712121143886486,-0.5578770766426817,-0.2904823476637893,-0.5364805807375258,-0.42487102306414715,-0.42679315806443896,-0.33164761401588133,-0.3118938608246118,-0.3847636014497892,-0.6432103217006743,-0.7827438444442978,-0.7208706496298678,-0.7100820631701675,-0.7390753262180999,-0.7428261827658705,-0.5920815741446784,-0.7268212839007684,-0.5757345823971908,-0.8119894433816095,-0.12019372054637506,-0.2928794518630198,-0.269336154315255,-0.30084234989029823,-0.4502910195670788,-0.34937517154999853,train,1.8022528160200249,1
5,-0.319662960069884,-0.22342737601570878,-0.10347626478700185,-0.3736754137343351,-0.24066874783902914,-0.5090387275611868,-0.4706438962206912,-0.42121010350113036,-0.6824308122212163,-0.543960277046232,-0.4299378389804551,-0.21790380330333275,-0.13597526849895847,0.018879059092168624,0.07391810194383633,-0.7750127179250439,-0.7335706148566573,-0.6655706317171433,-0.04861874880327827,-0.6192990060026796,-0.6055467619766639,-0.450312494085099,-0.3799636995300991,-0.6479490449199486,-0.6440521808261956,-0.5274425387724482,-0.5857998646915232,-0.5599327858856118,-0.2982674052004073,-0.5369593723926264,-0.4362752178416538,-0.4148651176292455,-0.33914625693299805,-0.31012846409088873,-0.38397084251182945,-0.6615944992946817,-0.791205854048047,-0.7339682989305265,-0.7213996290781204,-0.7566654418904577,-0.7478355463982482,-0.6021307259090899,-0.750322206325652,-0.5910378774320375,-0.8310029560192382,-0.10963274648311179,-0.30754404470864327,-0.27011215278452855,-0.30198889425944386,-0.45879577365011687,-0.34973589344847195,train,2.252816020025031,1
6,-0.3220744658264478,-0.2266962233552779,-0.08569423454250528,-0.3875152014499451,-0.25711436089360906,-0.5181783745237382,-0.48283587915138027,-0.425480499339932,-0.6952000467666314,-0.5442653527260758,-0.4458544425035436,-0.21322558229401575,-0.1332749988385719,0.028434112655331606,0.07110960504292395,-0.7803731023718267,-0.7329641834739762,-0.6632567764762218,-0.04443603243467479,-0.6327260300052788,-0.589862655620462,-0.4483437046900959,-0.3840566178957244,-0.6635993282409581,-0.6616282096723219,-0.5309316544263776,-0.6054141715965844,-0.5722406229005954,-0.3060986658227628,-0.5382550461267905,-0.4418721888195236,-0.3996369026201315,-0.3399066646750355,-0.3078447363405425,-0.39137545707336896,-0.6791003832563959,-0.7969256754765253,-0.7429519922508188,-0.7320286540498652,-0.7568053029807764,-0.7547908631812912,-0.621178608693067,-0.7631127502823456,-0.5942532245723123,-0.8481392286932719,-0.11224440762457129,-0.30950546827146397,-0.28092735345924014,-0.31606380347013874,-0.4514988059575204,-0.336215546241323,train,2.7033792240300376,1
7,-0.3443769472507615,-0.24422610081410073,-0.08701358380565016,-0.38761350135972455,-0.27249724056051144,-0.5443666318647166,-0.4826728501543959,-0.4284520226113279,-0.6980294408050187,-0.55532270617655,-0.4709451235675616,-0.21175119707303786,-0.13653558052169879,0.036942862338886634,0.07448947785976488,-0.7920668500452598,-0.7512686789502249,-0.6713183632645375,-0.05329589639405259,-0.6489467200822809,-0.5924472803724588,-0.461761155134339,-0.3903233281973062,-0.6847079952982309,-0.6748312096360859,-0.532298083762826,-0.6092630810686521,-0.5873442020220889,-0.30078701057370905,-0.5500298341596843,-0.4408373353544136,-0.40107221686165406,-0.35323925202886175,-0.3120634822906328,-0.388398039615019,-0.6892420771102055,-0.8188834197313093,-0.7552816891867725,-0.7377205816231648,-0.7738808290878944,-0.7634620699946422,-0.6374404878273195,-0.7847949148066364,-0.5978726187766,-0.854841907200673,-0.1089539180493577,-0.3284510591821248,-0.2930902765240343,-0.33058223035582546,-0.4628742047481059,-0.3299681475335685,train,3.1539424280350437,1
8,-0.3382523109042942,-0.24217986530824118,-0.07061005118108485,-0.39798218249966333,-0.2727988648398555,-0.5412185344326312,-0.48153840687443444,-0.42725710453346594,-0.6986692320996977,-0.5570633136102763,-0.4735255175133725,-0.2061290612315346,-0.13928516156947587,0.033431182496028417,0.07879521612765249,-0.7842310019658439,-0.7497445910755246,-0.6681157629949314,-0.047098689937111866,-0.640904442476099,-0.5966086576702868,-0.46202275713277197,-0.3815722368680497,-0.6959800501592258,-0.6757904126178925,-0.5235433282532518,-0.5920052699522238,-0.5826681290088447,-0.30196221393190276,-0.546138556074005,-0.43114511480740225,-0.4005209527182193,-0.3459863070171051,-0.3132772625932473,-0.39775585644360834,-0.6876141043813394,-0.8126283817299238,-0.7625494604830306,-0.7344347213267041,-0.7792768676863403,-0.7657396336062304,-0.6344306977942201,-0.7969816392288356,-0.5885917119787993,-0.8541079290511433,-0.11982738691201952,-0.3263119449576764,-0.29488832505577917,-0.32972963908470954,-0.4455881295860723,-0.33220691657952867,train,3.6045056320400497,1
9,-0.35161102267030603,-0.2502081291523901,-0.07377689894561176,-0.39843320261697907,-0.2756846817664315,-0.5521936232488898,-0.47503162555251616,-0.43791471098047613,-0.6992521579722766,-0.5583111224646939,-0.48112060074973756,-0.21096260356877522,-0.15707965444489985,0.02803744971922212,0.08660504457987486,-0.7821845052876101,-0.7591256138231336,-0.6772695469184755,-0.0348933471232549,-0.6503648916608866,-0.610396852406568,-0.4758575021391007,-0.37175684216507826,-0.6979443655378682,-0.6818250095933469,-0.5233361296661475,-0.5923706517778466,-0.5979750586708756,-0.2902027015646522,-0.5497563441804072,-0.43785303626095007,-0.4004739042738187,-0.34753155901317034,-0.32560981325248056,-0.3903861423332303,-0.692892256352078,-0.8345338323916432,-0.7536353067253017,-0.7381456512951425,-0.7815669465958469,-0.7749155480058137,-0.6425773545958907,-0.8138182724753344,-0.6091116126600691,-0.8625459482189177,-0.10223478104911085,-0.3255375616881102,-0.309078807329998,-0.3382586367957525,-0.4518370551224806,-0.3225259900817117,train,4.055068836045056,1
