,AIBL,AIBR,ALA,AVAL,AVAR,AVEL,AVER,BAGL,BAGR,DB1,DB2,OLQVL,OLQVR,RIBL,RID,RIML,RIVL,RMEL,RMER,RMEV,SMDDL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB2,VB3,train_test_label,time_in_seconds,tau
10,0.48243271659066833,0.4085244116356207,-0.08695031690580737,0.2716117842068019,0.30348012230929466,0.16716791708898215,0.33812854208867377,0.05434225599693507,0.04786448540660666,-0.10181069978829654,-0.3617494700859014,0.21032679849770913,0.02006835225132403,-0.5709962968916462,-0.2468132907995399,0.2104585224845422,0.010300395560553482,-0.43889401807803774,-0.5437141649658045,-0.6539980571727735,-0.32614548963651424,-0.2343071723096182,0.13479315121200275,0.18858882286045428,0.05106729376338337,0.1408484025610101,-0.4442406104510427,-0.21686453978043152,train,6.4119170984455955,1
11,0.47599086640036603,0.4053094287813121,-0.0812357981647375,0.2653913787623914,0.3001195323108886,0.16012663821976358,0.3320401720692062,0.047539044561091884,0.0449551525017875,-0.10449130513375393,-0.37417618345015163,0.20420490601267371,0.01589567926000543,-0.5726220328196,-0.250055525296752,0.2014373102568102,0.0028932381488606107,-0.4429953346348251,-0.5489113784819729,-0.6620787235760628,-0.32940985033902315,-0.24041729462866207,0.13888749246562088,0.18139128201426472,0.05268019535221197,0.1438554121723925,-0.4459301533947916,-0.22602800100137177,train,7.053108808290156,1
12,0.4711900595269861,0.3981655672995963,-0.07910903303883493,0.2586699240249542,0.29603808692707867,0.16012724462373934,0.327901256232083,0.047724694689620734,0.045887442080595496,-0.112229931208643,-0.3863141833825858,0.19838543147523105,0.00877012084697501,-0.5794441421324168,-0.2646556582284496,0.19814436640660185,0.0012452548628427151,-0.44891311016796887,-0.5523081779925316,-0.6682690297490246,-0.3339469486572073,-0.25037610922599746,0.14151901224705538,0.17946329602939745,0.04514309726763516,0.1358461705770474,-0.4561597957677693,-0.22765682871348725,train,7.694300518134715,1
13,0.47443510598370986,0.39166826901362445,-0.07817739851316804,0.25615958216002893,0.2908233525197689,0.15926774809527433,0.32076781363709034,0.04810576631794081,0.04319219893674743,-0.1075209353461723,-0.38044717479747,0.19503984060948287,0.011629627261137226,-0.5727073743224249,-0.26065539556112416,0.19337991031995136,0.0016808766968870459,-0.44432665930078735,-0.5480693998459076,-0.6561438090635547,-0.3344347572194576,-0.250193745195663,0.13064407771006753,0.17788979035474908,0.045230461708181485,0.13112684749450415,-0.4477053608089181,-0.2240186403218591,train,8.335492227979275,1
14,0.4768915033950507,0.3868802608772837,-0.07399336167064365,0.24677830921481808,0.2850474535299632,0.1601064253021804,0.3119536418201363,0.055219078564665125,0.041866660313562495,-0.10905059438186437,-0.3739844019904831,0.19054796319163317,0.011888451391677601,-0.5639320390212185,-0.2520173364817596,0.19060850740991078,0.002796173897280041,-0.43561108687126915,-0.5468039530096388,-0.6435857349155203,-0.3351679551975708,-0.2481189677910225,0.11973457472303582,0.18026043907101172,0.030520939198820735,0.12424981769327499,-0.4475120558459521,-0.22577020951856658,train,8.976683937823834,1
15,0.46617783033292015,0.3795300802446167,-0.07057110579939735,0.2367785762835931,0.27257914957314555,0.15281775748541238,0.3080600612428246,0.047311008344187375,0.04221655307528147,-0.10997262618064181,-0.36798811316595414,0.18922523982947792,0.006149497208872118,-0.5549348385264876,-0.24975498741074476,0.18321202855138705,-0.00534334902648223,-0.4389714176902706,-0.5401043839511526,-0.6406660969175269,-0.3267671653792708,-0.24552685928429255,0.11621306750136938,0.17114013158756602,0.03174336221833607,0.12376556902145731,-0.4344956066168889,-0.2260307892355365,train,9.617875647668393,1
16,0.455230114698827,0.3688796545894587,-0.06777081718152136,0.22358917305528947,0.26385218611548,0.14349008180792872,0.30934051908515653,0.03590912003360881,0.04144175021108164,-0.11036948468755066,-0.37389365477137276,0.18382858404404295,-0.007402330478045865,-0.554174115714616,-0.2535372354092457,0.1736093999091942,-0.017087927285082627,-0.45326816560534067,-0.5431407460478455,-0.655275928233303,-0.3274873333690262,-0.25432223529707493,0.12041271136242084,0.1573166807796656,0.03363084693120477,0.12877659192241397,-0.42985571211257056,-0.23160073071258538,train,10.259067357512953,1
17,0.446064468425168,0.3617634481760533,-0.07533217312957856,0.23062319109934398,0.25582338424793516,0.1378615279487836,0.30556633420870805,0.032922235842413425,0.03973429358827259,-0.11288399495560383,-0.37849367612311624,0.17146478959157027,-0.012803632818547322,-0.5618522943129705,-0.26345833404327,0.1660690466426966,-0.031863419250220654,-0.4585487772900113,-0.5473510551344205,-0.659934875860795,-0.3405601682378365,-0.27244961557236524,0.11506681383493396,0.1522784953775259,0.03010562028631164,0.11879993620674624,-0.42727944209882285,-0.234371728699014,train,10.900259067357513,1
18,0.435499978128024,0.34106335502539,-0.08005090675194364,0.2233542966803967,0.24058841338622092,0.12445747135558055,0.2954465436084713,0.03774275631413966,0.038164018368826005,-0.12526054130953784,-0.3807681146969674,0.16448055585130295,-0.02204154566141639,-0.5661614045852601,-0.2660555643959802,0.14071125221269556,-0.03843889370671549,-0.44890148093663673,-0.5405451689021968,-0.6618196626022765,-0.35028756402245625,-0.28912217325894696,0.10698290165431924,0.14278544645849192,0.007049910699463424,0.10604108838364178,-0.4286749842777947,-0.2487382957350428,train,11.541450777202073,1
19,0.39620912711336265,0.2965292934326469,-0.07640618182417552,0.19385757227664396,0.1936028672298646,0.09103176696824544,0.26691679939712104,0.012371206085684684,0.02564669310795767,-0.1262753187567265,-0.3680090306943997,0.14315616821467744,-0.05166352288786344,-0.5569840956440089,-0.2580668229813787,0.09370656247837494,-0.09155377548016097,-0.4576921437970123,-0.5289539944424897,-0.6645806308700029,-0.36411639659295464,-0.3168588483900358,0.08625411763849754,0.10622144037280336,-0.0179072604510212,0.09214013695236294,-0.4001635319884288,-0.2737675519092088,train,12.182642487046632,1
20,0.33662981301068906,0.22942528319705466,-0.0613490382568152,0.12828516687488628,0.13414176236498074,0.0398389142875909,0.209820846227206,0.0016458026126654202,0.02003516341403502,-0.14312638583672593,-0.3638052666130367,0.11096576674392769,-0.09186223961917142,-0.5308817459808113,-0.25401259377456376,0.026894658340276573,-0.11977651990896811,-0.4574761370883884,-0.5146372683882006,-0.6494299146187688,-0.38867578524137397,-0.33347464242026575,0.07217068183149299,0.058082949502978105,-0.05102805862616305,0.06529993477656522,-0.3981151086879019,-0.30307714812793574,train,12.823834196891191,1
21,0.2580801438885192,0.14166660017113253,-0.04596549870817911,0.04663087021473063,0.060424267285152794,-0.021031011014625733,0.14517875738666927,-0.014867658300783106,0.0016644669525499554,-0.1604832551170546,-0.3602726342298264,0.06113774686636324,-0.14075095275349886,-0.5113096911847218,-0.26138870036251555,-0.049243579269475285,-0.16947024301244062,-0.46517330099909293,-0.49857298267813055,-0.6369582731798344,-0.41922834384474716,-0.36374617137082427,0.043359577718532036,0.004650798676702206,-0.10029343361718354,0.020028067189299267,-0.4024054885041429,-0.3391744115820371,train,13.46502590673575,1
22,0.17990074626325953,0.05994219623017862,-0.03505603724565008,-0.03422821877660438,-0.009134062534457338,-0.08984670796879357,0.07584658208570015,-0.026789776140472787,-0.010661600448559252,-0.1787853327678925,-0.3588315531770965,0.005050917038862207,-0.18888559708703878,-0.4800867798867904,-0.27102103184266507,-0.12994503976533206,-0.20388295767829276,-0.4629768320148906,-0.4885468944352511,-0.6099896327879678,-0.4482288334931922,-0.388277079930452,0.016798745816058405,-0.05221883896557568,-0.1397168619974263,-0.023313381301730995,-0.3990907554873626,-0.3787751702322272,train,14.106217616580311,1
23,0.1068634605617168,-0.02183359078657077,-0.0286042943121063,-0.1073828096722037,-0.08180304368411495,-0.15568967595380984,0.012410598146086024,-0.038178689978908484,-0.027525101063021196,-0.19769615092714893,-0.3531412019557346,-0.043391818932265756,-0.23596483193075912,-0.45356105589537743,-0.27390931353708825,-0.21065138604628506,-0.24472992346895042,-0.4614366235383417,-0.4736003081282536,-0.5832552231117182,-0.47275132499316497,-0.4147914854025562,-0.01895396549293414,-0.1089322389678631,-0.1775207243355567,-0.06438582020734658,-0.3855138061302953,-0.4119301763780223,train,14.74740932642487,1
24,0.04642638844436897,-0.08679473576827824,-0.03691437714808212,-0.16322677112743328,-0.13660806436147255,-0.21092717204741043,-0.04195353833540774,-0.03940667727412544,-0.03796140680136075,-0.20787282350552855,-0.33917197961964857,-0.07916771762649082,-0.2742620868185183,-0.42580975676380095,-0.2710748922086525,-0.2735349088279089,-0.2740058050042793,-0.4456977564136769,-0.45182075093680607,-0.5451997000050703,-0.4916888238788018,-0.434038475800679,-0.05339901706625132,-0.15056062626148722,-0.2122286970235716,-0.10646834759200936,-0.3671775267745314,-0.42782968569105373,train,15.38860103626943,1
25,-0.02717644723254154,-0.1594153077926696,-0.04181227346118637,-0.22520009498274413,-0.21005319229505373,-0.2751361989042642,-0.10403220563450374,-0.05122791210968393,-0.05157562109534371,-0.22662687155412298,-0.32524745860830073,-0.11917691377739008,-0.3221476032712869,-0.3855494761562184,-0.26988066861702287,-0.347355795988299,-0.3165473903256468,-0.4398497165491915,-0.4275033202462115,-0.5037664390362792,-0.5075362637965009,-0.4587177699645093,-0.09871097275755121,-0.20504924833183408,-0.24884465918962195,-0.15294589550234028,-0.33290427180090587,-0.45153397272762286,train,16.02979274611399,1
26,-0.08495727649236413,-0.2246542908853293,-0.043470288345511116,-0.2831208807811377,-0.26991094714364083,-0.32347561283547355,-0.15669380942161626,-0.060398696761197225,-0.06329227183959432,-0.23783625558190172,-0.31036350077424296,-0.1489355652032935,-0.36318847358642836,-0.3463227373526635,-0.261666617169228,-0.4040890468030248,-0.3466346854941011,-0.43398313585366666,-0.39986090898977067,-0.46172738674007363,-0.5120018025851556,-0.4760637410985378,-0.13627254039465406,-0.24586248327474086,-0.2785949768707296,-0.18802977848075483,-0.30179299556118644,-0.4618736071755549,train,16.67098445595855,1
27,-0.13817868857498153,-0.27711356694253414,-0.05503646798211189,-0.3209264706688398,-0.3185574688596552,-0.366277348400759,-0.20543963842166546,-0.07453237749051216,-0.0875466047901919,-0.2536676357022287,-0.31447746657308406,-0.19220087396875965,-0.3964241912439306,-0.3275861246163507,-0.2786277632764407,-0.46188376092673866,-0.3841586407509249,-0.42131124032520606,-0.3864752930415972,-0.4309817698875853,-0.52374148245572,-0.5003548953193377,-0.17716210646538147,-0.27641755460054035,-0.3106710710336078,-0.2323850741678301,-0.28236154070413705,-0.4851023934524974,train,17.31217616580311,1
28,-0.2076234085441907,-0.34007677341949977,-0.05867397421059256,-0.38574529978885963,-0.37987383910263295,-0.424180678281438,-0.2572316660426828,-0.08417816708461723,-0.09055562564320944,-0.26259572199293757,-0.28558127272702954,-0.21337555840847552,-0.43673934103988266,-0.2844829079599147,-0.26236985573932303,-0.5134930666414125,-0.409502005485618,-0.41486406052929775,-0.3525730129631473,-0.3869209792950535,-0.5344757542667526,-0.5201031959357587,-0.2115007704983379,-0.32144250883980396,-0.33638812700452353,-0.26865424497412055,-0.24498324868011168,-0.4937915986084097,train,17.95336787564767,1
29,-0.2595931770740828,-0.3955788562259421,-0.05804468254324739,-0.43574562993783367,-0.4331439292061626,-0.47044584844872245,-0.30576911394318146,-0.09344189628934028,-0.09799665472743936,-0.2760212713715091,-0.271410370137095,-0.23801503203464644,-0.4733177300854259,-0.2491539269598872,-0.2567946848156974,-0.5567219913103283,-0.4306943085414423,-0.4038927270596403,-0.32519995522990053,-0.3495703820237498,-0.5312217730426397,-0.534860719675858,-0.25110287914501334,-0.36014061921158896,-0.36100266130580966,-0.3066086447948609,-0.21676793634008804,-0.49999605933731084,train,18.594559585492227,1
30,-0.3066774689985614,-0.44007312727500425,-0.060800703979624796,-0.47809035847137954,-0.4769417275249004,-0.5110035536567912,-0.3460762644405901,-0.10549106169472854,-0.10950893316869043,-0.2849100434598295,-0.25470900642946775,-0.26172587306440165,-0.50210050107672,-0.22088673097075057,-0.25176407913348675,-0.5945550895011189,-0.45172436911899405,-0.3868045599701272,-0.30221112878053796,-0.3171252910525451,-0.52830671899815,-0.547971911580925,-0.281335196255822,-0.3898202507118582,-0.37887136477194483,-0.3369632480149155,-0.18864298424620868,-0.5065304771131032,train,19.235751295336787,1
31,-0.35206975336802904,-0.4825867110165901,-0.06344596560765746,-0.5186665948066355,-0.5233542776157437,-0.5473547317287484,-0.3807457852694546,-0.1143953629371274,-0.11174337186513877,-0.2957964921737042,-0.23888381107091516,-0.2795873233137551,-0.5276982925089363,-0.20032134844841615,-0.23950610862892552,-0.627470786850585,-0.47285809592698674,-0.37035112315316143,-0.2814494837946709,-0.289166248974108,-0.5281610086348094,-0.5615584637619273,-0.3087515589553705,-0.4239448265278233,-0.39461154689717026,-0.364870237105023,-0.16565595628366164,-0.5102708961507985,train,19.876943005181346,1
32,-0.39522718048299277,-0.5181995540719557,-0.06583070120059453,-0.5562723358008659,-0.552293348194915,-0.5875306688261522,-0.4104559406579544,-0.12080771557484245,-0.12226538743313725,-0.301169015838748,-0.22730349518205628,-0.30424226084227923,-0.5449759611959556,-0.1789790488171233,-0.2410336958334095,-0.6538208603954581,-0.4892453396502183,-0.3520197787032341,-0.2686165655730567,-0.2564381267259649,-0.5298910195687689,-0.56928757127511,-0.3409908885460049,-0.4434858922162011,-0.4079303494678724,-0.3953190313176103,-0.15084008707270397,-0.5171692555044809,train,20.518134715025905,1
33,-0.43373251324267137,-0.5500252270756999,-0.06893262116876893,-0.5872620418715119,-0.5894235483092476,-0.6184630812597208,-0.43428550856899867,-0.13055878492846368,-0.13214638614486057,-0.30201847765468515,-0.21501187007750927,-0.3229171584810794,-0.5579901335584123,-0.1630663165405443,-0.23380820632904917,-0.6814622552245742,-0.5003122952292766,-0.3358767472310482,-0.2522502493519718,-0.23684539942539942,-0.5289348769650696,-0.5846055486797567,-0.3575913246463285,-0.4603170232628516,-0.4135366330147143,-0.41108932791993,-0.1323080436581742,-0.522642177834941,train,21.159326424870464,1
34,-0.4771416379807317,-0.5777344974303299,-0.06706636378760919,-0.6206330756593778,-0.6252696718734199,-0.6557643998188565,-0.4641734335180795,-0.13649643191781644,-0.13566594491695225,-0.3203391054500777,-0.20728667587410543,-0.328737262204278,-0.5799862170147962,-0.14161223999547595,-0.23278339937847597,-0.701301103820558,-0.5211467751185559,-0.32691989461971266,-0.23649846588416507,-0.20850008742963813,-0.5250117173997546,-0.5901111351644034,-0.3907589417407289,-0.49446496038128596,-0.42627208549265627,-0.4349930772555818,-0.10468526369543402,-0.5342585622742455,train,21.800518134715027,1
35,-0.5023828214889161,-0.6014891338178361,-0.07200618717037303,-0.6372469807508068,-0.6562512081582891,-0.6819156158453743,-0.48768955809660597,-0.14417491083590647,-0.14089576139362936,-0.3279912218986225,-0.20817450745835497,-0.3474395374545041,-0.6013107224724652,-0.1373649865262833,-0.2335332761633837,-0.7289836106277031,-0.5388279951296558,-0.31302033125914197,-0.22584393140697545,-0.19583832077148974,-0.529202431719239,-0.6036144163509598,-0.4076953499514076,-0.5172245185106824,-0.4349350933472361,-0.45557749181226076,-0.09111882951289074,-0.5390589649247977,train,22.441709844559586,1
36,-0.534544150152128,-0.6271559827808663,-0.06297339562407123,-0.6668777259330738,-0.6838382841535653,-0.7001994636400051,-0.5120963863466357,-0.1470522168255765,-0.13529723574128677,-0.33253293780054205,-0.18840794220435214,-0.34883141383348193,-0.6089162668863832,-0.11307848902101268,-0.21547263661236948,-0.7342660513436327,-0.5428541547430037,-0.29665596243171816,-0.2079558393551269,-0.16651474938445082,-0.510649947126992,-0.5992072770813144,-0.4276199252612472,-0.5294742911417605,-0.44342578584189696,-0.47130121516228224,-0.07482187279760269,-0.5303399802510718,train,23.082901554404145,1
37,-0.5635525342911413,-0.654752485427996,-0.06063850951996646,-0.6819282291424523,-0.7114453019354455,-0.7204679069614126,-0.5397491101177917,-0.15423161332886412,-0.13877849809714354,-0.33367501874944894,-0.16061908540864894,-0.35300009687517514,-0.6182574335154243,-0.09630560339587516,-0.1974518590489226,-0.7484216001338007,-0.5533243541420042,-0.2710411458311032,-0.18765793495890193,-0.14629810003160731,-0.49641939201434326,-0.5979114262082644,-0.44609403058119873,-0.5469620927290779,-0.4435381717232104,-0.4862678398550532,-0.05028515188526232,-0.5185198685354293,train,23.724093264248705,1
38,-0.5941106271276135,-0.672034367588926,-0.06172434180899008,-0.7103405128786904,-0.7379027770008024,-0.741614648847639,-0.5586817476982484,-0.159371393138663,-0.14024454185605048,-0.3458088127761547,-0.1572244989792751,-0.3645276394897083,-0.6314064882626325,-0.08954511397399026,-0.1968891900837883,-0.7621089706929379,-0.5659720069538309,-0.25473139871498296,-0.18070302313464764,-0.1236784307970733,-0.48769754507950236,-0.601717932414922,-0.4652840783860019,-0.5629283990183195,-0.4551157249736262,-0.504193455055564,-0.03981264924905459,-0.5240150708381305,train,24.365284974093264,1
39,-0.6099836897492569,-0.6845488925750992,-0.04851413366754011,-0.7366609364584749,-0.7535558492112554,-0.7519608892787304,-0.5763104551339508,-0.15484802337798947,-0.13924390772731746,-0.35014626484785516,-0.15526211891787603,-0.3742641927390607,-0.6320371307515184,-0.083664948778337,-0.18685655464832454,-0.7654841403253829,-0.5628327366836734,-0.2364652235531238,-0.17648322890523827,-0.10704306320100675,-0.47882253315019485,-0.5963575827214785,-0.46969655019435114,-0.5704318708777577,-0.46190379081185473,-0.5084126171013209,-0.044490075360142406,-0.5236552731098064,train,25.006476683937823,1
40,-0.618972741743352,-0.6878373948110115,-0.05790484608787818,-0.7439328229018074,-0.7534419918902104,-0.7641085446548419,-0.5833020250503542,-0.15798575541132537,-0.14596552035009988,-0.3404876399164266,-0.145584325438987,-0.38725382117297846,-0.6263358452617229,-0.09057005678507155,-0.18656543137604617,-0.7695940913047054,-0.5610934407275487,-0.22382196470322585,-0.17811712202060315,-0.09365734781774857,-0.4859854773601465,-0.5930675230654534,-0.4722212816003448,-0.5670321081797324,-0.45801834696939536,-0.5155737252799971,-0.04761437138636111,-0.524263312631306,train,25.647668393782382,1
41,-0.6312438924008466,-0.6964914412713648,-0.06117912397821974,-0.7569225884230185,-0.7614392864646712,-0.775454716790406,-0.5933863424089292,-0.1520362250839104,-0.15086454510004707,-0.3419116254304032,-0.14501878208409796,-0.40094117647178507,-0.6270497689632081,-0.09576555570711676,-0.19010906988606607,-0.772082166420782,-0.5588463440431235,-0.20929250928435628,-0.17835654096132142,-0.07714909338043577,-0.4799792104616326,-0.5923258801483333,-0.480286943581309,-0.562362833851139,-0.4696713776248095,-0.5309223487256264,-0.05193832924726123,-0.523167653241974,train,26.28886010362694,1
42,-0.653920456701399,-0.7127672074428251,-0.06970888555519761,-0.7584442941971913,-0.7807622362271617,-0.7899462393885286,-0.6093156187561447,-0.16028454245688278,-0.15979954308911773,-0.34452764059855545,-0.13627090636643732,-0.4097914632397574,-0.6335026444916789,-0.09530302367017685,-0.19070815613299794,-0.788547395316393,-0.5745285340839407,-0.20086925469727726,-0.16681553182087597,-0.0709585444741643,-0.4805396274495776,-0.6025173017043752,-0.49370326112000096,-0.5712818678938488,-0.4767258195365661,-0.5443707654463678,-0.033045234974010004,-0.5251969464235121,train,26.9300518134715,1
43,-0.6746208467705815,-0.725553346437436,-0.06825739654976998,-0.7781171455754582,-0.7988713067287263,-0.8049571433925209,-0.6166522367601687,-0.1626841266291496,-0.16112613524538744,-0.3510822765469868,-0.13826217641567468,-0.42201593716435,-0.6358631972566907,-0.09960428193782206,-0.1910667231786803,-0.7982594046515422,-0.5788735728689131,-0.1955796397479346,-0.16641575231615405,-0.06196746586443597,-0.4802424266324889,-0.6074324603742046,-0.5034228187282223,-0.5762100601467665,-0.4868194353362275,-0.5490133163495118,-0.034393273474217986,-0.5378109114766282,train,27.57124352331606,1
44,-0.6794765865417304,-0.7304915445309409,-0.054017922137618385,-0.7770859044348688,-0.7952136204627663,-0.8009564406180913,-0.6310994854833488,-0.1603299505688524,-0.15268400510180508,-0.34705829507248975,-0.12011918475564562,-0.40513635235552414,-0.6283409988642936,-0.07257507454239376,-0.1721265233207448,-0.7835753207893108,-0.5728261429220884,-0.18455514308299006,-0.15530016733719237,-0.04014183283266137,-0.4688718698884417,-0.5870029741592241,-0.5035298295860897,-0.5806875297995596,-0.4779148488071834,-0.5479027821806096,-0.024115523310892756,-0.5167586711140948,train,28.212435233160623,1
45,-0.690913138537944,-0.7337814245030938,-0.06693541416846391,-0.7791411914307436,-0.7997317679703357,-0.81628745641751,-0.6384932581530495,-0.1575668010902051,-0.15566032465227964,-0.35117763088159465,-0.11434855380524439,-0.4077435579654911,-0.6311399308931266,-0.07377377520783968,-0.17024496242009166,-0.7914359145770503,-0.5742465441626051,-0.17173957737173642,-0.1533776335889594,-0.022504067153387458,-0.4698163205287393,-0.5841360759213147,-0.5101119175492974,-0.5870623110746387,-0.47617988641685527,-0.5559193976947067,-0.018988829671657936,-0.516451104096287,train,28.85362694300518,1
46,-0.7044012105607663,-0.7437714976565979,-0.07108315839133347,-0.7766929127826401,-0.8147229856133821,-0.8240424665330448,-0.6424558200875571,-0.1628018609781191,-0.15468657912112782,-0.34497561155187245,-0.10657434506206653,-0.40806863966328893,-0.6304384332307619,-0.07007143619208561,-0.1613321276536653,-0.8007337054004753,-0.5764094651769115,-0.17036728870076193,-0.14692074093028168,-0.019559502963404696,-0.4736619971985228,-0.5852158261695047,-0.510351883635751,-0.5908755216387065,-0.47169038735383584,-0.5521106299361666,-0.010887681743775232,-0.5155528392317367,train,29.49481865284974,1
