,AFDR,AIBL,AIBR,ALA,AQR,AUAL,AUAR,AVAL,AVAR,AVBL,AVBR,AVFL,AWCL,AWCR,BAGL,OLQVR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEV,SIBVL,SIBVR,SMBVL,SMDDL,URXL,URYDL,URYDR,URYVL,URYVR,VA1,VB1,VB2,VB3,train_test_label,time_in_seconds,tau
10,-0.4437848692358258,-0.8634424433024656,-0.9660957284813506,-0.4218969004406401,-0.6472408733731776,-0.6024252868594004,-0.717652763690781,-0.9710101699642516,-0.8832513463201919,-0.42221523268221545,-0.498837334382838,-0.23637919232072946,-0.7428233775453088,-0.5400639004688602,-0.5925323077866729,-0.5377857401739474,-0.1668039232467409,-0.9721325900817038,-1.0013522480705728,0.6370273178348778,-0.5872473002143366,-0.5609713628803266,-0.16947756026008845,-0.031761782840425135,-0.3247105467667045,-0.4059633864829797,-0.10147374068312523,-0.6661250080498347,-0.7264115494970572,-0.7409492870625161,-0.6961832147072256,-0.7541951698985272,-0.6964258507638692,-0.7768836092588649,-0.5279961880779076,-0.267711497908161,-0.5506848665348909,train,2.1853500607041685,1
11,-0.4412901033066909,-0.864666174262052,-0.9697876912322321,-0.4230631508126617,-0.6369032248963085,-0.6060518132609817,-0.7204454346898342,-0.9710006337137449,-0.8912533755913677,-0.4124491466828144,-0.48854314050924924,-0.23939673461154565,-0.7370530689710771,-0.5371549903471471,-0.5923348021824455,-0.5477807702515357,-0.15872107015993708,-0.9726474228746513,-1.0066524584958174,0.6421708598304074,-0.5878817030237147,-0.5590010763046503,-0.16304744558929307,-0.02782258413037064,-0.323542557906792,-0.40744984764002207,-0.10314012745716705,-0.6645200345350852,-0.7185278688307648,-0.7356944702686682,-0.6921457810249677,-0.7439957011170213,-0.6952125437690673,-0.7713036840719172,-0.5197641897849264,-0.2625105866894291,-0.549346443278742,train,2.4038850667745852,1
12,-0.4608307661856668,-0.8630377890728427,-0.9645106051378421,-0.42465960725779467,-0.6612889346803758,-0.6073020833570376,-0.7264667839255976,-0.9640584629380748,-0.8815615927963082,-0.4374941270185683,-0.5063596493909635,-0.23956727340290687,-0.7496363512862598,-0.5455406668561689,-0.5935915094742537,-0.5378067579991699,-0.17021128731278704,-0.9745088539673934,-1.0115448074753286,0.6390203840386551,-0.5844844380799268,-0.5581508697389398,-0.19137560672716103,-0.05652242420101897,-0.34117939570114764,-0.41808416643378365,-0.10019328647966418,-0.6795678149081761,-0.7386925138433823,-0.7341511395516814,-0.6917925135137019,-0.7423395289849299,-0.6928555415522584,-0.7609221929991066,-0.5322930461453468,-0.2779215404871068,-0.5450107497724805,train,2.622420072845002,1
13,-0.4445009217798512,-0.8707175540902703,-0.9614964468769892,-0.4243513535693279,-0.6491042183768283,-0.609424975126815,-0.7184747841629359,-0.9686552433435404,-0.8879009845751997,-0.4214656742113606,-0.5045957138008056,-0.24654730726144253,-0.7356916706385906,-0.5404919564328454,-0.5898459761501925,-0.5455149434369075,-0.16209713197258438,-0.9694616633929176,-1.003592879947316,0.6409343802673411,-0.5951719880361223,-0.5657687827445285,-0.1732645662376221,-0.031341098706231446,-0.3303778913930551,-0.40509739214790363,-0.09626018168066958,-0.6690783448671387,-0.7315711329930866,-0.7405327285580777,-0.6974246162339861,-0.7539758212390684,-0.6979719311002549,-0.7745062336733518,-0.5303369491073701,-0.2751362120620646,-0.5512732783532923,train,2.8409550789154188,1
14,-0.4487581694269824,-0.8654012663278725,-0.9520962114229385,-0.4211377185863306,-0.6630124282529037,-0.6048808155631787,-0.7152251951328024,-0.9691079145781787,-0.8811980780394288,-0.4455485483276901,-0.5196757447778877,-0.2429917489064078,-0.7448638591680485,-0.5468224935147837,-0.5990690355251823,-0.5420257390748917,-0.17995826937117518,-0.9688473861298874,-0.9998079252919713,0.625383301605261,-0.5976959924584471,-0.5629026090930889,-0.19438524142797708,-0.059827137291403876,-0.34345933933714196,-0.4218519234605076,-0.09189623357792259,-0.6776572780319681,-0.747288336414553,-0.7491212188169379,-0.7171646759358076,-0.7641529153788676,-0.7037216811811076,-0.7775828062565884,-0.5478049888307747,-0.28595660824995045,-0.550920497687234,train,3.0594900849858355,1
15,-0.4494975199352685,-0.8604964231439736,-0.9537098483585646,-0.4298904158732099,-0.662044010498984,-0.6119760525827292,-0.7226085447400277,-0.9600085809761999,-0.8805722755193416,-0.4458585761394288,-0.5230128827644995,-0.2458965796444192,-0.7476426716855381,-0.5478975558348382,-0.6061503182416508,-0.5473257311661706,-0.1791453746197114,-0.9694319817672437,-0.9953519354555195,0.6191702928001687,-0.5975437488431632,-0.5683049187616828,-0.19867205495794946,-0.0609365199438147,-0.35120948305419253,-0.4282245341052006,-0.09396453665682727,-0.6788803236608297,-0.7440203068254357,-0.7453433452897235,-0.712673804923142,-0.7547156972269043,-0.7100144517513318,-0.7803443864143104,-0.5503133247825184,-0.2810915339845965,-0.5576850447527926,train,3.2780250910562527,1
16,-0.4509573152547797,-0.8469407054525873,-0.9515938542828212,-0.4406800441386751,-0.6519591239033422,-0.6148572008877234,-0.7228471874901143,-0.9514982565671356,-0.8730044684195127,-0.42586460144298166,-0.5140804226206642,-0.25321546141680085,-0.7345127578976458,-0.5413887116427719,-0.6074273525189289,-0.5528994197369367,-0.1702466489319756,-0.956668774435859,-0.9895876679602637,0.6223659961742881,-0.6029832516534692,-0.5632619893530235,-0.20234209823044214,-0.049577865753907914,-0.35514654640911936,-0.4205504966686801,-0.09542540121542867,-0.6690098807367238,-0.7391215202850987,-0.7448377900400466,-0.6963073757071723,-0.7516302297725324,-0.7019664662049994,-0.7826712684870405,-0.553470833042619,-0.2782745617528209,-0.5566682809893706,train,3.4965600971266695,1
17,-0.4589627995159827,-0.8506632821663775,-0.9375559503571461,-0.4377966007758095,-0.6661671731599033,-0.6224241217728351,-0.7255821869924339,-0.9476897168973436,-0.8716794354813553,-0.4384400800752839,-0.5237849988993661,-0.2536320295504882,-0.7363938143926331,-0.5541799188198834,-0.6105097245842156,-0.5528402486277474,-0.18182997539310328,-0.9608712893670696,-0.9831628834261771,0.6093544667574311,-0.6083522669962436,-0.5658645514927889,-0.21373763784922262,-0.06319602668750374,-0.3624770963374756,-0.4233652642490595,-0.09332633475623842,-0.6804318845484563,-0.7512869143707049,-0.7512631245245229,-0.7015073423800303,-0.7580955174027759,-0.7084366913397468,-0.7824824929408477,-0.56342897657324,-0.28612710970673205,-0.5629053892468673,train,3.7150951031970862,1
18,-0.4723628938251021,-0.8399336688871116,-0.9371237383291005,-0.44530366160525525,-0.6712191613250498,-0.6268170919702171,-0.7297761305809038,-0.9401028592944215,-0.8629293187800908,-0.4463054961800904,-0.5374362016978278,-0.2561294100618755,-0.7386038226042967,-0.555826453146043,-0.6243078311567706,-0.5557102798002174,-0.18843430632155855,-0.9508789641664284,-0.9778329137934086,0.6062365379694322,-0.6149823346397378,-0.5629974261331389,-0.24464367144163127,-0.0817131737949115,-0.3908069667924555,-0.437325911743028,-0.10014844121971322,-0.682881547888754,-0.765766727619485,-0.7514472332251365,-0.6970622577095121,-0.754950780909513,-0.7129120958859005,-0.7853708136243777,-0.5747787448743413,-0.2930370200417828,-0.5688574756814117,train,3.933630109267503,1
19,-0.46151184969137937,-0.8278203441425098,-0.9245626124161174,-0.4542012037845731,-0.6645346757784669,-0.6291091889916645,-0.7211721805491025,-0.9288313307155689,-0.8520297785972081,-0.4441576411838183,-0.5405937978347942,-0.26331367811476886,-0.7209335577520884,-0.5576726168994025,-0.6255500937898518,-0.5625390323671272,-0.19357102249594743,-0.9404088527005513,-0.9651921811092469,0.5909508542611117,-0.6172807664644269,-0.5637335691914905,-0.24559736608041483,-0.08801134588607178,-0.3951431495326258,-0.4357724352010346,-0.09676404675899891,-0.67605385038677,-0.7582255366948296,-0.7503461783558848,-0.7000172287852092,-0.7524107419401889,-0.7209488792675642,-0.7847978818646998,-0.5803793350993685,-0.2874402284583072,-0.5723752840622169,train,4.15216511533792,1
20,-0.4642391435171076,-0.8168083540629217,-0.907502679092836,-0.45750441048412943,-0.6738081625488954,-0.6275411239611747,-0.7214627161855098,-0.9227946783517197,-0.841525174614474,-0.45960827704668317,-0.5520920933244531,-0.2615317667542223,-0.7224818525218502,-0.5582368002186473,-0.634420789629212,-0.5629394580390316,-0.2048701945490249,-0.9300112735726571,-0.9584916612828991,0.5704849638343505,-0.6231513347174982,-0.5575103851359519,-0.2729984273579773,-0.1164054627115071,-0.41363984118719305,-0.4540389116407321,-0.09170402200151063,-0.6810806910732432,-0.7808465879895957,-0.7508592937904239,-0.7019210411586371,-0.7550674237534966,-0.7185781843924672,-0.7845490305525027,-0.5972957520922637,-0.299717419358897,-0.5694921263178465,train,4.370700121408337,1
21,-0.4649376397214911,-0.800981269557614,-0.9051716651391752,-0.4636531674940711,-0.6629188565021458,-0.6234757203290278,-0.7277891135921714,-0.9144558915204317,-0.842432367187136,-0.45804280841328326,-0.5454141753755583,-0.26315090978063643,-0.7136644018077573,-0.5513349317864773,-0.6376780245735791,-0.5693282212053137,-0.20196621889216795,-0.9217611520068745,-0.9551986718658051,0.5612743773666876,-0.6265720963805264,-0.5517915130143608,-0.2868279069508128,-0.12635342326256183,-0.4274355004450396,-0.46197346660655114,-0.09646054260200715,-0.6766006202223991,-0.783596811043122,-0.7423036494944284,-0.6946879500992794,-0.7432364095593157,-0.7132620601258972,-0.7785710235964047,-0.6012289100768815,-0.29907549807627287,-0.5691591397466635,train,4.589235127478753,1
22,-0.4645727776488362,-0.7983172567782255,-0.887447681059805,-0.466088241975631,-0.6718155773343453,-0.6209161107351422,-0.7097609057567237,-0.9086993121439106,-0.8205900945780336,-0.4691179131466239,-0.5605521570262987,-0.2616722943703698,-0.7120001622197891,-0.559262988003115,-0.6385433911664408,-0.5616215470377066,-0.22323097140973752,-0.9118690012970735,-0.9422411684649987,0.5420513496120012,-0.6254476706107653,-0.5483796178955698,-0.29589833336467064,-0.1358018979842659,-0.43221096970470335,-0.4659414562282021,-0.09052505933792845,-0.6785334084898992,-0.7930264979088496,-0.7493998698134748,-0.70637252202975,-0.7563187079572808,-0.7199052556010821,-0.7821902646286494,-0.6121272486649955,-0.3058891147529917,-0.5664812114888746,train,4.8077701335491705,1
23,-0.46035160500333916,-0.8045263563845336,-0.8845073945574482,-0.4679993433943959,-0.6811194138376038,-0.6197471460731815,-0.702764071050005,-0.9127082964069302,-0.8103557384750724,-0.48222341386374695,-0.5703212060095311,-0.2669042934150659,-0.7161708045145507,-0.556467949830527,-0.6409781856900971,-0.5617579266345719,-0.23505441426301482,-0.904487507030706,-0.940146282711244,0.5336843487653647,-0.6338655430493729,-0.5530742208925123,-0.30199353626015135,-0.14506176699100098,-0.4397237764906968,-0.47040758766215923,-0.09106227868488664,-0.6768491449544192,-0.8064414423650221,-0.7529008190094488,-0.7222467214397617,-0.7610461700640384,-0.7258640764689666,-0.7864515390179089,-0.6203920322144955,-0.309391096377428,-0.567769844990335,train,5.026305139619587,1
24,-0.47107034590501884,-0.8108643516587113,-0.8967912611915798,-0.4786659420467042,-0.6802225346025421,-0.6272472246487255,-0.7130989981796503,-0.9112178449614073,-0.8147027343477387,-0.484866324974883,-0.5764557961149595,-0.2675559628954992,-0.7272368371046259,-0.5592194843349859,-0.6430549098341756,-0.5645644800169619,-0.232644347886993,-0.9135447946988497,-0.9527943222308528,0.5459514596266803,-0.6349658529703881,-0.5558478192565403,-0.3082340231542172,-0.1489944861710549,-0.450916757560335,-0.4789826079495709,-0.09268313846371759,-0.6824595136369274,-0.8068606847472808,-0.7506966391535672,-0.7109027164144229,-0.7518304118279666,-0.7249699671505081,-0.7814922291538565,-0.623476573392649,-0.31199809524491967,-0.5719587755262527,train,5.244840145690004,1
25,-0.46800690252466526,-0.8047607181994392,-0.8882182497097731,-0.479293334540468,-0.6774553160598569,-0.6229373801542962,-0.7041334254884404,-0.9045353181612936,-0.8073171608380072,-0.4865149264172176,-0.5852187078137037,-0.2687918480791144,-0.717576648454768,-0.5587438757284977,-0.6365087338269346,-0.5596174168347491,-0.23079918018698758,-0.9078476447861975,-0.9497107528708495,0.542113283506688,-0.6316007827164773,-0.5546190048486331,-0.31073662148900266,-0.14988776301246254,-0.4519632302930656,-0.48076199910393025,-0.08766465850958217,-0.6786627748234,-0.8055334958242297,-0.7501255325975527,-0.7116723020913945,-0.75167580647868,-0.7250654532430811,-0.7759897188980014,-0.6226527114834681,-0.31665420893574314,-0.5686796359973002,train,5.463375151760421,1
26,-0.4783319196261019,-0.8140209572905437,-0.8900189449540256,-0.4752137942345674,-0.6840909673983306,-0.6311472695535426,-0.7221940493104162,-0.9084043006008774,-0.8235853369457338,-0.486755352449871,-0.5800813428934641,-0.2662236826393269,-0.7265598024292023,-0.5657709759953335,-0.6380193059428896,-0.5644812202890018,-0.22607020402874667,-0.9212201054262276,-0.9612502168020783,0.551024986091455,-0.6278427508719613,-0.5564352220463884,-0.3109864754733305,-0.14875839918325243,-0.44495216645611346,-0.4802951893466188,-0.08500207395016857,-0.6934439809416013,-0.8088914885859263,-0.7533055065802126,-0.7132349840684653,-0.7541846151609751,-0.7248915679107972,-0.7712178551781013,-0.6182195069476039,-0.3249495193668873,-0.5661236655604971,train,5.6819101578308375,1
27,-0.47327711942719275,-0.8086015157231452,-0.8925063402825006,-0.4758998930058839,-0.6874072856644637,-0.6237964735482168,-0.7093333229136932,-0.9079732025289569,-0.816384773036494,-0.4917170370660827,-0.5815817185314641,-0.2643722968486824,-0.7272294583547028,-0.557323915801856,-0.6325735507148476,-0.5614153924301931,-0.22771296585082634,-0.9156786404809585,-0.9598942760099564,0.5520602622570321,-0.625359103046352,-0.5538213926361442,-0.30759009182961855,-0.14743925491751056,-0.43868058193606746,-0.4788529929720021,-0.08643246852204273,-0.6917602408625438,-0.8055514962291568,-0.7508189389655864,-0.7100287778204593,-0.7478219554309632,-0.7204343074408697,-0.7712702959387666,-0.6162090503444824,-0.32718675433790295,-0.5660881878262733,train,5.900445163901255,1
28,-0.4630976107176152,-0.8164628043250837,-0.9003053381884465,-0.4740141124724301,-0.6721657967855301,-0.6239584478036918,-0.7122712650229206,-0.9148593805278193,-0.8252820576262339,-0.479346572316639,-0.5750570794155124,-0.2617623291281549,-0.7278152763802894,-0.5513041378669247,-0.6257337829508278,-0.5588687909409542,-0.21551897969836115,-0.9182301200066426,-0.9694051351559977,0.5673751254699861,-0.6240702353910895,-0.5596090268449333,-0.28867514796224214,-0.13388276685316772,-0.4272460749496418,-0.47580157716597776,-0.08478351113275276,-0.6800006066046671,-0.7997698596584855,-0.7444511460959644,-0.7077859833552803,-0.7498049378603757,-0.7175166215921454,-0.7709572648584259,-0.6052964093754235,-0.3244343375877141,-0.5670651765338117,train,6.118980169971671,1
29,-0.4712479857337306,-0.8246306612488034,-0.9034867843882245,-0.47732763802670275,-0.6850409213588784,-0.6281721617081928,-0.7209898546529632,-0.9132596699710432,-0.829917167655962,-0.4891090272681996,-0.5762262077863436,-0.2605493600431901,-0.7332418366379969,-0.5623952837967721,-0.626104442946742,-0.5594416290750821,-0.21738184461461857,-0.9338739204519341,-0.9789702485728377,0.5676163699101078,-0.6217542610916369,-0.5641477860169142,-0.2929342526630096,-0.13622292815900525,-0.43026012010586084,-0.4795144319138437,-0.08589808682382875,-0.6924027691127044,-0.8032086198230978,-0.7481231785559054,-0.7079400997576676,-0.7481628159266802,-0.7198768581857584,-0.763976096251801,-0.6068925369216358,-0.3245082375751781,-0.5690313212594382,train,6.337515176042088,1
30,-0.4707380342868902,-0.8273832532167574,-0.9041725241165866,-0.47268713748157387,-0.6904661201507736,-0.6244575204002598,-0.7226550069247176,-0.9155636822984202,-0.8277271252345509,-0.49486154542993943,-0.5800274082515225,-0.2616836096137836,-0.7340313991393462,-0.5639079265373022,-0.6258515313729335,-0.5539847195529837,-0.22120856576659195,-0.9349544423146637,-0.9773665617650557,0.5668954113830206,-0.6187620537452384,-0.5654110687887621,-0.2965141234889211,-0.13766875439386403,-0.43226494642412916,-0.4786308361639052,-0.08592339507684908,-0.6944625298319824,-0.807233712343532,-0.7511423025584456,-0.7147550067037814,-0.75364900688776,-0.7226254007187145,-0.7665356240438072,-0.6058900716905782,-0.3212697573882052,-0.5648246356000024,train,6.5560501821125055,1
31,-0.47932620934719034,-0.8253565053086939,-0.8967572545208959,-0.46932357847790146,-0.7017536077798958,-0.6238249335494498,-0.7259936192898423,-0.9116616391800739,-0.8279980759317705,-0.5116188451104976,-0.5870387504355395,-0.25907694771193984,-0.7410428366488298,-0.5627273764411249,-0.62713949399127,-0.5502854261506905,-0.22720159312442356,-0.9350546212507258,-0.9758964634887294,0.5635411545190144,-0.6162090077269655,-0.5612519076732172,-0.309716461323934,-0.1476379687134612,-0.434249901763103,-0.48620218866550624,-0.08193046218708475,-0.7054305992608592,-0.8144732609458222,-0.7498920022288338,-0.7182501815538699,-0.7545492034279406,-0.7221734691490569,-0.7621338360295581,-0.6108991627431071,-0.332229713530296,-0.5663700992544484,train,6.774585188182922,1
32,-0.4748901696326451,-0.8291345043889078,-0.9187117454276347,-0.4821222654021516,-0.6724167929466056,-0.632525622830912,-0.7278928204425578,-0.9058332185442849,-0.8369838706451125,-0.4741780284762219,-0.5585246135934976,-0.25769246413791386,-0.7353596654628279,-0.5560420466936057,-0.6135586913465725,-0.5532269950980512,-0.20553317280770142,-0.9408557727483058,-0.9850088153427253,0.588064887616479,-0.603551698055969,-0.563252730366855,-0.27835389995559123,-0.10723210065831885,-0.41282327342896985,-0.4670706708018742,-0.0925945605530162,-0.6907409144614518,-0.7790812590423508,-0.7360205015274575,-0.6840678660556757,-0.7291222003476662,-0.7150387948361305,-0.751120980493246,-0.5803413082538423,-0.31075191798531804,-0.5713470647623824,train,6.993120194253339,1
33,-0.46258213732850767,-0.8383302258621212,-0.9129154338319443,-0.4681081730688634,-0.6765636768268557,-0.6183008762370672,-0.7203568072580937,-0.9169266132458842,-0.8429856185684242,-0.4769788140853366,-0.5509546229735973,-0.2499592500970661,-0.7272915555840918,-0.5550544165060558,-0.6054701533030203,-0.5426363626162612,-0.20505282039470413,-0.9409893121482893,-0.9807260816586029,0.5832835176104179,-0.5972897445244847,-0.5624691155487694,-0.25644098928847514,-0.1027041941647562,-0.3914630208766144,-0.461735372518883,-0.08247455218801789,-0.6911619319753177,-0.7826806571092106,-0.7358192377295973,-0.6979429448453837,-0.7486901843811057,-0.7149344937646698,-0.7568813488499918,-0.5710275653088756,-0.30408488344510043,-0.5592871065609899,train,7.211655200323755,1
34,-0.46731550603994293,-0.8389991780914123,-0.9135132986576749,-0.46704397792323527,-0.687066003696488,-0.6167427683814738,-0.7319656930213889,-0.9241698541208628,-0.8475138295451591,-0.4945292275117046,-0.5637497132498475,-0.25280185183019455,-0.7355868949958592,-0.5589160881219558,-0.6124053110497236,-0.5410625342846215,-0.20597894411855938,-0.9497360275283153,-0.9914846328239538,0.5861727824867912,-0.6030740145608051,-0.5652595857262902,-0.2733112912795071,-0.12287974577983517,-0.40880480577127704,-0.4769263804468827,-0.08160033598197988,-0.6937199523807462,-0.8015646850088818,-0.7406665097679972,-0.7125777171839307,-0.7540338091711134,-0.7141558194042577,-0.7538004916501774,-0.5812050841846828,-0.31101365927977465,-0.5585918934480449,train,7.4301902063941725,1
