,AIBL,AIBR,ALA,ASJL,ASKL,ASKR,AVAL,AVAR,AVEL,AVFL,AVFR,AWBL,AWCL,AWCR,BAGL,BAGR,DB1,DB2,RIBL,RIBR,RID,RIML,RIMR,RMED,RMEL,RMER,RMEV,SABD,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.2777612749859196,-0.3509916709612153,-0.2775589200714912,-0.826514882482686,-0.5903428792662193,-0.7592272322464746,-0.8520429573204338,-0.9294365370449245,-0.7291241961248437,-0.07908292170112785,-0.10857288995017311,-0.8245232454266516,-0.7301435695621853,-0.800593222464695,-0.8461206141100324,-0.9215413176220757,-0.8592280468223537,-0.7105825358860979,-0.8690822479769928,-0.6883786460325851,-0.2816755572676779,-0.8970263744883656,-0.7038399603604066,-0.7494809253235639,-0.7360319611046906,-0.5244536387995158,-0.5524552157118834,-0.8989949780593858,-0.9011460914880651,-0.7027654599030918,-0.8095101415996938,-0.9114806872757026,-0.8469475317094012,-0.8757535101912353,-0.8428813946198517,0.33935285453180475,0.44555154946404785,-0.9332969607797916,-0.613087144549173,0.9694349855627623,train,4.158644589911436,1
11,-0.2837284176469701,-0.3642964424568538,-0.1981553583521254,-0.8820011447819667,-0.6770864073073062,-0.860356730561523,-0.8582043649985993,-0.8813555614775576,-0.7397666086647442,0.2729984106062031,0.17710479130851908,-0.8140624797711057,-0.8139528072061935,-0.8364311335189503,-0.8732467102190407,-0.8883372099991399,-0.8967878272182126,-0.714713705306885,-0.8527877397409123,-0.6327229642718469,-0.41510842409502213,-0.8992248741387064,-0.6739613936521136,-0.7630033876868567,-0.7248834336269079,-0.6194080541143712,-0.5633646014820466,-0.8904730733931784,-0.8406911843613769,-0.653793517258952,-0.8955223880597016,-0.9016574383509739,-0.8419948334103576,-0.633805895685325,-0.9351715536170484,0.29476449436897645,0.30114483644216605,-0.9176103475997542,-0.5867821474761672,0.9192209674017412,train,4.57450904890258,1
12,-0.2835040190587509,-0.37553583000877,-0.13110769902313435,-0.9120684664498652,-0.5906466830743048,-0.7744607895999744,-0.8199370673858479,-0.9303314714070545,-0.773374581227602,0.19887005147520642,0.16138078379801035,-0.6898452031088842,-0.8377427292605955,-0.8227544084079562,-0.8850353683241626,-0.8979013543083171,-0.9227158995153666,-0.7281881428789236,-0.8955974102384221,-0.7530453877133398,-0.8468574842033144,-0.9297745417411385,-0.6837943197012599,-0.7767887995211977,-0.6151018212250429,-0.5576528668662789,-0.6005545692978677,-0.9098004946955174,-0.7958774799287381,-0.6762081677441096,-0.822019709146575,-0.9365658288947509,-0.8276291637746872,-0.8479185536541912,-0.9884759263255425,0.3579245709546255,0.4046363724647659,-0.9902745880862301,-0.6216557963637666,0.9149412715537021,train,4.9903735078937235,1
13,-0.25899648745440595,-0.42568211971583714,-0.125701406960123,-0.7476968995784374,-0.5206752520948028,-0.7657408135841988,-0.8694771030335083,-0.9474886103792606,-0.7119026976374954,-0.02814360545179717,0.444770519851313,-0.7077804102311811,-0.7491638472503731,-0.838375097198184,-0.8476752368287674,-0.9598500541585928,-0.955114485528094,-0.8041601593211739,-0.8356269952886672,-0.6806675112546383,-0.7552126801109853,-0.9185852175157293,-0.6064749428299474,-0.7159542043926707,-0.7244649902363209,-0.5073637500719386,-0.5507108312288107,-0.9826751747226671,-0.8746045360928086,-0.80776991899656,-0.9338762916188289,-0.933351868502491,-0.9267786404063902,-0.8225365905666373,-0.8746890919558012,0.39519212708787466,0.51631095712052,-0.9200119828209957,-0.652375691892752,0.9289307190383481,train,5.406237966884867,1
14,-0.24660808889882313,-0.42279312211408937,-0.18050588558292846,-0.851347267673009,-0.5404772228312715,-0.7223322190509637,-0.8938578990717649,-0.9017387563964672,-0.7042509875218168,-0.1272645015652214,0.5674446344877437,-0.6536899660370354,-0.7704357676716049,-0.8358103193117115,-0.8876758718815637,-0.9291525060871563,-0.9480523842246336,-0.744667327988914,-0.8832623493641009,-0.6849242785019098,-0.24249561037761747,-0.9008782905441557,-0.5473142840728114,-0.6872855419823318,-0.6582114533933767,-0.42738875631619244,-0.5034289687011665,-0.8553560867768684,-0.8472757595852777,-0.7652585246770754,-0.8725961538461537,-0.9989892555849613,-0.9067148245228446,-0.7094633712039551,-0.8418791758975137,0.35258777450467926,0.4442817777511272,-0.9200219099159366,-0.6091403501571271,0.8872633200653447,train,5.822102425876011,1
15,-0.2950001780518047,-0.3619615741059642,-0.20070034086312205,-0.9930904093688764,-0.5510427324992142,-0.8846476849055754,-0.8665665280175958,-0.9105277795295886,-0.7162737022482801,-0.29579965269997854,0.39173248498581636,-0.5307069216262521,-0.6154761682362355,-0.7383111345222864,-0.8633241730584302,-0.9033109499674286,-0.9459187088581555,-0.8047999693285331,-0.9202012349181918,-0.7227544807469568,-0.3856797859556169,-0.913001644805138,-0.728381028935501,-0.8148846168405599,-0.7017594548280396,-0.7158417920209104,-0.6546029418368962,-0.937423699692208,-0.892378878837714,-0.8280474924277605,-0.8779898584003062,-0.9127339353349438,-0.9277073256696399,-0.8343615716724785,-0.9705165896760717,0.49751886744172436,0.448840506802737,-0.9214724334022868,-0.6577058608683326,0.900785510781125,train,6.237966884867154,1
16,-0.3205886098330938,-0.45246762352492464,-0.16664078687824135,-0.8681663532072573,-0.6020005566300678,-0.8182485591940064,-0.9048377761759138,-0.8710938641478032,-0.7717162594576505,-0.22400675852803187,0.5527255563107734,-0.4773673739766876,-0.7467102525785572,-0.7867910803421373,-0.9068264608954639,-0.902858311558248,-0.9401200107555496,-0.7741470020174666,-0.8386786706801173,-0.588917393525088,-0.39080302020277824,-0.9015051749372622,-0.5922692765993066,-0.7383268571734409,-0.7099489897580997,-0.5637822771556504,-0.5986291246817936,-0.7678540603942913,-0.8486154213386481,-0.7421863120214693,-0.9415183696900116,-0.9130109204442896,-0.8768458459472115,-0.958553899627646,-0.9120036310731748,0.2807673165340281,0.5577959870241038,-0.9346573950091435,-0.6292870414894254,0.8354905621770735,train,6.653831343858298,1
17,-0.28215349514749377,-0.4335767250893082,-0.20592362340282055,-0.8767185067599603,-0.5701979445283512,-0.793146033839824,-0.8644417466500236,-0.8852225454640864,-0.719402683678779,-0.3033282912936598,0.5415078134273483,-0.6077989668699266,-0.9226056272150056,-0.8118932952065618,-0.8917502722070774,-0.935250898006749,-0.9139220467248617,-0.816588640567028,-0.8292307862046674,-0.6126912667717783,-0.4531179015638619,-0.9028548107403604,-0.708592145629269,-0.7290233012186828,-0.5406886382656519,-0.3730305645120724,-0.5921943683376418,-0.8089363217574428,-0.7477562209923556,-0.6510399756701998,-0.8221034251817835,-0.9170204775439947,-0.9058748978923804,-0.8338397483571371,-0.8868282480663756,0.378726566395049,0.4731283701039948,-0.9153075448857099,-0.6259735095733382,1.0,train,7.069695802849441,1
18,-0.36060082784516245,-0.5172974588810203,-0.09096671448001281,-0.7960726252197619,-0.5744555516538288,-0.9165333089512877,-0.8831327957819022,-0.8747715419096947,-0.756096363802109,-0.34882331550342494,0.07934275330829355,-0.5054871549220402,-0.8365593560195292,-0.891156846514661,-0.78712452254135,-0.9064338224839585,-0.9364556642889282,-0.8502481536375472,-0.8295852955639956,-0.681862231031972,-0.42457925817563036,-0.891080046364694,-0.6062213840198407,-0.7484983863258146,-0.6292591559399034,-0.39195319941703954,-0.531336969700302,-0.8961847122090835,-0.8800992728838726,-0.7379450360220776,-0.9404420206659013,-0.9168732093815848,-0.8630393978236811,-0.8083835653667911,-0.8443328830207724,0.2565213722069335,0.46080631461356036,-0.9696428868917095,-0.6221317540265745,0.8243407692186108,train,7.485560261840585,1
19,-0.37497976634461616,-0.4865677434703788,-0.2382441571308851,-0.7410774245063118,-0.5540567312509677,-0.6794651308387475,-0.8356147500458693,-0.9266497347188999,-0.7132012429193302,-0.5703450159438919,0.12567727968272324,-0.6041998420527958,-0.8443412633234585,-0.849656357388316,-0.8588915397052445,-0.8918687209163486,-0.9089848001619291,-0.851803443456392,-0.7830467791892708,-0.5999039005675644,-0.47508715478243185,-0.8981581865578856,-0.72758307057601,-0.8024444815995639,-0.7200115570079306,-0.3634890737570712,-0.6312311580560246,-0.9205489425681895,-0.7697436337601326,-0.7935336980063539,-0.9137246460007654,-0.9244271839307242,-0.8326538797274343,-0.9067738300766611,-0.9164232595961205,0.351098321336081,0.3867042531802829,-0.9385268250240709,-0.59827172111248,0.8806319377305224,train,7.901424720831729,1
20,-0.35933799310715386,-0.47796153400789065,-0.2425851061166009,-0.6340322135272898,-0.6225534506534502,-0.776446661728784,-0.8344934379108004,-0.7973183286240088,-0.7146333903250072,-0.47909304944237496,0.030913000371784904,-0.4133599167972105,-0.9010069995295417,-0.8878834625128551,-0.925558253150746,-0.9206118651281631,-0.9498244042126474,-0.7820899747998273,-0.8095668553021884,-0.6714210869668785,-0.3960980059415957,-0.9162452553886478,-0.7012222172213978,-0.7003247588281936,-0.676094926872036,-0.5095746527059318,-0.5802277776923976,-0.8728401375650562,-0.8980701168492533,-0.7929994287428644,-0.8802262724837352,-0.9285023833047766,-0.9745098251706763,-0.9084015409907705,-0.8325115155900653,0.32188041053769867,0.6083932890176649,-0.9489000061479976,-0.6513208173462233,0.7876180128648739,train,8.317289179822872,1
21,-0.34485607042042676,-0.5369800364761601,-0.2979903963500262,-0.7269517595777512,-0.6986506752011432,-0.8012638264049431,-0.8328613722919985,-0.8853056161694606,-0.7134628470376562,-0.15824831601948974,0.01733328571041426,-0.6506518558796492,-0.89832322197856,-0.8725449619986454,-0.9096340601200951,-0.8807754374604119,-0.9539169748909112,-0.8597999788914839,-0.8202218590644723,-0.6726873235552908,0.27174369722049563,-0.899389376903686,-0.577526872297129,-0.6687885498674006,-0.6634220698999722,-0.528117236798441,-0.5324543095566237,-0.9291603596148307,-0.8713725318995021,-0.7777522059155937,-0.882929104477612,-0.9412476263308858,-0.8719397302025343,-0.8595767554239055,-0.9059587115810132,0.33052063276622845,0.36905677635354994,-0.9280197886524663,-0.6589326701132416,0.9244081092056146,train,8.733153638814017,1
22,-0.37105273496903957,-0.5773165518333967,-0.2879681215204686,-0.65061963352855,-0.594180823541112,-0.67617800159481,-0.8118169753581375,-0.9122986234123416,-0.7889868052425927,-0.1446647867575983,0.4976080613901275,-0.7696560117036286,-0.7584566454692439,-0.7905096947349937,-0.9409232266498654,-0.8898157251609532,-0.9310411910991585,-0.8393944007582542,-0.7891442756488173,-0.6123963233989986,-0.30588920739305314,-0.8930060206723077,-0.7105729007877262,-0.6596046408619751,-0.6147630813374247,-0.46743918669246964,-0.5878629404988862,-0.91330046113656,-0.8741574274032688,-0.6835399859446087,-0.9693718905472638,-0.9417308615543457,-0.882251626334625,-0.7962874467824956,-0.8666371669484514,0.3653476457944518,0.5654795443424576,-0.8692765551963026,-0.6709436256961314,0.9295588280867219,train,9.14901809780516,1
23,-0.3773699950990209,-0.5979385672316806,-0.2919968288128083,-0.41009823415559243,-0.6905734595063518,-0.7616446418135622,-0.8366942723682517,-0.9057394638524079,-0.6995681351636434,-0.6643836060634962,0.4232941787434954,-0.7865468684593243,-0.7079282727076077,-0.8014021621892793,-0.8977933410290294,-0.8126033485852834,-0.9992047765724845,-0.8943839854771205,-0.8471046807083921,-0.6054226652788699,-0.5139180130233136,-0.9054850949721629,-0.6686773360789198,-0.705294757888463,-0.6862770493763201,-0.074774715304741,-0.5184500660096077,-0.929250387776678,-0.8297421824452301,-0.6143562260863132,-0.9194412552621508,-0.9293544601570423,-0.9263437646926351,-0.689530231123175,-0.9063202541210807,0.3326345289456454,0.4928975589828808,-0.9604393383803651,-0.628217774929545,0.913233962302083,train,9.564882556796304,1
24,-0.3677012214477977,-0.5318794502907732,-0.2495808861537161,-0.3933740818262682,-0.6592380822616568,-0.6626897791315214,-0.8169678494678227,-0.9336091330813836,-0.7300050033304238,-0.14333080169072576,0.30327466064826747,-0.6230585656149799,-0.7984966616118075,-0.7944477888980859,-0.8792114831516074,-0.8301546510308576,-0.9406012220321154,-0.8807012465130072,-0.7817738900535716,-0.6738409551578395,-0.4997731563858518,-0.8756571241476347,-0.6787385105741126,-0.6918381669788141,-0.6703861634718844,-0.16284012672248527,-0.6003970674924295,-0.906150463484851,-0.8414699078640682,-0.7082150063906825,-0.8682668388825107,-0.8752882991634324,-0.9208471106442991,-0.8608934406940382,-0.9477090503029457,0.32304988579173854,0.3918255404413815,-0.8797022213161103,-0.5880821044710156,0.8509285227745426,train,9.980747015787447,1
25,-0.4044141992571696,-0.5453305389171781,-0.23534048983435207,-0.07203256614648701,-0.6361164480024482,-0.6794596078953579,-0.7599883202567562,-0.9553554662802866,-0.7817147457787423,-0.5245317592455648,0.027065849231812322,-0.6026376320002764,-0.6435010518586163,-0.7754596533473798,-0.8133270093043341,-0.9547816117140833,-0.9365110288145941,-0.8790790727216176,-0.783724776868163,-0.6351657211158519,-0.4691789204973865,-0.9101337453237919,-0.4697733031564325,-0.6297907721080027,-0.5258438608376836,-0.5864604975218259,-0.46320897836065056,-0.9580635313683491,-0.8387862635388944,-0.6439218651750966,-0.9435395139686183,-0.9426824701556858,-0.86195787937706,-0.7894740708175997,-0.909462005465848,0.44014605680254393,0.612430843086168,-0.8987297156785045,-0.5540508403494159,0.845335679399375,train,10.39661147477859,1
26,-0.38900616223969464,-0.5348866365637172,-0.27059882568482485,-0.33357992908116585,-0.6245577029328455,-0.7746484868072036,-0.8656366557375509,-0.8877555388921115,-0.7920321714181641,-0.3984734210878885,0.09743134325313596,-0.4116941348075074,-0.6006647765193993,-0.801000827752276,-0.8891475253929957,-0.8801016910806634,-0.9247380924901647,-0.8826984996417819,-0.8232276626531008,-0.6137851247447526,-0.7525024306476303,-0.9181288956331511,-0.6507070172771403,-0.5885130685887111,-0.5797234288446977,-0.5354828586956671,-0.48587284436851785,-0.9560518787591703,-0.8823806810190759,-0.7536278937872704,-0.9101607347876006,-0.8864883335427888,-0.8157612741778167,-0.7297761963555514,-0.9138041261327051,0.49356290482859944,0.6155409688164104,-0.962302353289869,-0.6541925824623258,0.9624409674084283,train,10.812475933769734,1
27,-0.39261077256302734,-0.4640626838835349,-0.09383094444655549,-0.22904812942400954,-0.6672666073691449,-0.8130872560618636,-0.8665905408782077,-0.9457836422722686,-0.7930136600768927,-0.5946736611493255,-0.1956573932916683,-0.3805448746995336,-0.49859240759640383,-0.8620162038778939,-0.8463463175059374,-0.9113785492243692,-0.9340071051415003,-0.8580933470580564,-0.8048715907366755,-0.5341731782697565,-0.41702094823541724,-0.8623269451112102,-0.6054459365667157,-0.6037175465942084,-0.6826903917427172,-0.4490691441968162,-0.508531753727055,-0.8510679949699932,-0.869772724870454,-0.785223756077313,-0.9072665518561042,-0.849314455822814,-0.9153096129411528,-0.7630699740507497,-0.9326664270108791,0.5434236458433019,0.6068826673266701,-0.9265383150220263,-0.6316621768067123,0.7885163671394425,train,11.228340392760877,1
28,-0.41514315537010216,-0.34510502169880564,-0.3478978224434266,-0.23102278823476252,-0.6245728972971893,-0.7386931451920611,-0.8565185090498643,-0.9711827283586639,-0.8327065826119042,-0.5739473620623664,-0.21063365005958956,-0.21520953897541484,-0.5666906919593547,-0.90879674919106,-0.9218260106577217,-0.9388411650335275,-0.9573455873531401,-0.8784730693183376,-0.8715280385935227,-0.6317407812247535,-0.24898067438770166,-0.8908308693167792,-0.6616359685771123,-0.6283913671613852,-0.5732375562905989,-0.5030850372902738,-0.4992237360148959,-0.8894002350649858,-1.0,-0.7785741586286541,-0.7605243015690777,-0.9164607997047489,-0.8079920667479539,-0.6707030781810954,-0.9796492662917977,0.4907351985624142,0.702430226828221,-0.9766096646153891,-0.6064198977836983,0.7783685280919131,train,11.644204851752022,1
29,-0.41112798564513486,-0.4369877560576022,-0.18319315304790607,-0.18887971654238267,-0.5692897675641468,-0.7107119116829985,-0.888128531537488,-0.9190771047697549,-0.804755635314196,-0.4947524375574317,0.05653373324562949,-0.34333665626631793,-0.45960018317541695,-0.8781448315649533,-0.9464973866737298,-0.9459958048418871,-0.9079354402096369,-0.8642159700330134,-0.8584508216052648,-0.6048429033272114,-0.4790980538626937,-0.8920963240368177,-0.654099386532141,-0.5723432851498305,-0.6765631849519786,-0.47992403184876664,-0.4290154047676046,-0.9660387241815671,-0.8476059981377433,-0.9610147828195446,-0.8840772101033296,-0.9170903588103958,-0.9083087029037646,-0.6579778567121797,-0.8318816733710881,0.515885807431401,0.38144460432212957,-0.973746748116918,-0.6247220850452146,0.9728328818136837,train,12.060069310743165,1
30,-0.38928225741764844,-0.40190895331013965,-0.16959674321192586,-0.12008775519650039,-0.5789231078336956,-0.8723731415192812,-0.8988689581994052,-0.9615245726777445,-0.8005103000303254,-0.31115630255096327,0.29697216411765104,-0.46338516245689887,-0.5230381887719727,-0.8969511124488925,-0.8196039973565463,-0.8638089809137947,-0.9089464797349623,-0.8873716319227998,-0.8180935114975607,-0.6329485146171201,-0.21331506647861842,-0.9110748493337164,-0.6981962995981801,-0.555049212764852,-0.6612003347547126,-0.5500480201787712,-0.39264295649661396,-0.8629355151775102,-0.9006825796915149,-0.8350094319073825,-0.810167910447761,-0.9127302171561134,-0.966715130678351,-0.8078301175994294,-0.7966094172443536,0.5020661664235022,0.6250793456531032,-0.9523935657689021,-0.6287043138597896,0.9834583747476556,train,12.475933769734308,1
31,-0.4287975264002196,-0.48637997034817315,-0.2976085615833437,-0.29272230986634395,-0.6661192026983231,-0.7210778581172979,-0.8306206517600859,-0.8800973317673875,-0.8532654392650674,-0.28133590262415,0.4695390926897842,-0.5428938862348578,-0.4980586810725763,-0.864411668798756,-0.8339936154225154,-0.9399761275017084,-0.9511312136470033,-0.8823721288027159,-0.8855787626488475,-0.5069598933709472,-0.39965923516983837,-0.900622356182509,-0.483850066887591,-0.6025512111384889,-0.546038735902443,-0.2161003947795177,-0.40629382513018075,-0.867309703284114,-0.935706845847913,-0.6872963098432949,-0.8855840987370841,-0.8787596891545717,-0.785109114311429,-0.5583905051529529,-0.9358324684951546,0.6452987233755916,0.5914534685044102,-0.9201946446927118,-0.6611624914548343,0.777595760412516,train,12.891798228725452,1
32,-0.4137108057517983,-0.44627876040172165,-0.21243401805882867,-0.011683942813913939,-0.7589938356248115,-0.7007645014283481,-0.8520476916425805,-0.9368635811454296,-0.7954232225290517,-0.4647304640160237,0.4900866130331538,-0.5488492726229159,-0.43258470127828574,-0.792666867333885,-0.8664148768881278,-0.8886994713926941,-0.8969701614420893,-0.8941139222448432,-0.8921063433730314,-0.5905588800471266,-0.29841344699772643,-0.8930882585631714,-0.634142181282249,-0.5304479820597046,-0.5579544095963016,-0.44681460396072226,-0.31513634367833987,-0.9403642201959571,-0.8172493361002471,-0.7964434106105877,-0.9117513394565634,-0.9531101405551304,-0.8056025473633102,-0.7642000115345824,-0.8865579107795145,0.5258326993360174,0.4542654620012032,-0.8905400405162671,-0.6135889644857611,0.9088311715823579,train,13.307662687716595,1
