,AIBL,AIBR,ALA,ASJL,ASKL,ASKR,AVAL,AVAR,AVEL,AVFL,AVFR,AWBL,AWCL,AWCR,BAGL,BAGR,DB1,DB2,RIBL,RIBR,RID,RIML,RIMR,RMED,RMEL,RMER,RMEV,SABD,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.5769831965670713,-0.5538286717737708,-0.3083333865647773,-0.04177731549769613,-0.2678057325770729,-0.443355535671592,-0.7700553503997914,-0.7104847203469822,-0.6089081891651797,-0.3700662246147256,-0.36751603398119176,-0.3497259668004412,-0.2214503129766091,-0.08004702574198955,-0.6498512035535431,-0.684073050590311,-0.6513300437698665,-0.38412420593164465,-0.46867903836049996,-0.38380071958123047,-0.48089547495731527,-0.7338601949158966,-0.5886770247477752,-0.36768598044510425,-0.46959405827337974,-0.6868424037800959,-0.5173883084540774,-0.6500796448224078,-0.8274928170730949,-0.575923402241331,-0.8503366057286563,-0.7417711450572904,-0.599795503134599,-0.5572947487114858,-0.7234616920796123,-0.38295581998830674,-0.19851925812082077,-0.7076041982054179,-0.5907974319444488,-0.30273603436117036,train,4.158644589911436,1
11,-0.5767663628490244,-0.5698194815036455,-0.2978452483745234,-0.05349693541614555,-0.2686269757991954,-0.44751675413235237,-0.7792567354746899,-0.716889784847144,-0.6128435124121621,-0.3547230949526663,-0.35761799765094854,-0.34006747576078233,-0.22324268034414751,-0.08290341415603485,-0.6427715361532155,-0.6854302335759308,-0.6483341924764849,-0.3739264376507394,-0.4519658857140323,-0.3726629649569183,-0.47165246513030346,-0.7359799662401448,-0.5919195006017846,-0.3716707188546381,-0.4692632779653364,-0.6876257449839637,-0.5113065532063376,-0.6490044590038352,-0.8187711141223066,-0.5681237539672587,-0.840022800045296,-0.7366615524090063,-0.5968526236883229,-0.5567190516747066,-0.7208082269656679,-0.39202000860776576,-0.21167548146294762,-0.7124085454325995,-0.5892180446149773,-0.2895322539068006,train,4.57450904890258,1
12,-0.5822695835127498,-0.5782967297344087,-0.3036786635673447,-0.05246471936616655,-0.266363176966653,-0.4487998491017602,-0.7886266573191086,-0.71867324521189,-0.6142483496345703,-0.3605568841719704,-0.35550720667278346,-0.3433895078424374,-0.2223281542097797,-0.09805855286682415,-0.6554487583765329,-0.7004837596370904,-0.6543074325077166,-0.3796330283049095,-0.4591305458762558,-0.3764851164909368,-0.47806149592887204,-0.7406407612577879,-0.5958366804777686,-0.3745751345532548,-0.4703771087264629,-0.6933927612547899,-0.5202239326684036,-0.6607148194138086,-0.8247339265856848,-0.5654852869627449,-0.8368632925909201,-0.7446484501085346,-0.585512286669306,-0.5533755266773448,-0.7262403822587442,-0.3895363446960596,-0.21429213940586456,-0.7252043034799497,-0.5911417434758299,-0.2889518815353659,train,4.9903735078937235,1
13,-0.5836700767479511,-0.5660824570370941,-0.30440860584614593,-0.05461276778873934,-0.2628606467254442,-0.4461483028353943,-0.7836190779043125,-0.7204715107868596,-0.6122391996665355,-0.368354232153983,-0.34949352930249616,-0.3475114890141122,-0.2239700762086036,-0.09833118902734266,-0.6592740011737398,-0.7076287275775855,-0.6598748573758138,-0.3928386226535029,-0.4659958824919713,-0.3873860504144294,-0.483260911550474,-0.7356234425199215,-0.5872697098753128,-0.3747375336880093,-0.47214654994159344,-0.7053147419581962,-0.5241474659232459,-0.6614951990100568,-0.8276500208630702,-0.5701410168982174,-0.8441532167785671,-0.7407592055706824,-0.5812625307784332,-0.5586271264747494,-0.7351156205556022,-0.38117118455398136,-0.19985465376279876,-0.7318240689757062,-0.5989258548144902,-0.29951633741287553,train,5.406237966884867,1
14,-0.5809961568603067,-0.5677963053412157,-0.2927308319361949,-0.061169220379701024,-0.26305350436341146,-0.45213858184139677,-0.7853353780158002,-0.7290348764587389,-0.6060075104250339,-0.35857515080023905,-0.34278030816159705,-0.3356534520421901,-0.22257404339141568,-0.09448142230035585,-0.6463397309938813,-0.6911034154310446,-0.664330052412183,-0.38250481063973435,-0.46310116694548575,-0.38656341289149476,-0.45775603357024564,-0.7324754333665173,-0.5771957611431378,-0.36834202657851195,-0.4698722904711613,-0.6988862335214049,-0.5122550836609204,-0.6511991533420929,-0.8205682847447895,-0.5727711625920536,-0.8342215639799706,-0.7285140331406137,-0.5818790092371148,-0.5599373158698012,-0.7288571386783477,-0.39131360735584686,-0.19647018967819718,-0.7249617487312782,-0.5982297131635731,-0.3008158803143839,train,5.822102425876011,1
15,-0.5817296473082696,-0.557290295306449,-0.293368090810059,-0.0532366783583846,-0.2693792341941998,-0.4419665552005765,-0.7814396382200813,-0.722309622887958,-0.5989780856936398,-0.36729133434789096,-0.34620502409373044,-0.34314244700650953,-0.22416073918574625,-0.08875424188439915,-0.6555900431823118,-0.6927722188857574,-0.6694118250231749,-0.3888770006607011,-0.4821669330571542,-0.4014450733146072,-0.46454581563573166,-0.7336617046810707,-0.5692727439920591,-0.3738051617361129,-0.4826244692028471,-0.707670042102011,-0.5260751183337501,-0.6502558261448265,-0.8371634717533987,-0.5783810609661604,-0.8488733050913555,-0.7450852764743264,-0.5859367578488074,-0.5733573220127253,-0.7369014056378843,-0.3852412840896492,-0.19329745612143917,-0.7262547384217674,-0.6070316004708345,-0.31842336419350914,train,6.237966884867154,1
16,-0.5977830074558669,-0.5584969028022737,-0.29209215127557653,-0.0644562310359695,-0.2697225094825745,-0.4463037424574584,-0.7828723299942357,-0.7258035197409329,-0.6090717349899,-0.37074941646978365,-0.34286695174599985,-0.3397775960572422,-0.22432494797853858,-0.0936539805504559,-0.6589595413773868,-0.699790351084757,-0.667821323132924,-0.3923626143665172,-0.47502214830542244,-0.3963998440530388,-0.46533843305452,-0.7400239090580605,-0.5760295690656975,-0.37467989168391613,-0.4791554684477426,-0.7070193389571879,-0.5131659537665307,-0.6527352219662593,-0.8302140427290494,-0.5735576452517986,-0.8397939878950763,-0.73723461068735,-0.5783587181080652,-0.5749274262290203,-0.730827330509235,-0.38352908150360254,-0.1881919318707111,-0.7252776915942337,-0.6084533163566477,-0.3245199209691419,train,6.653831343858298,1
17,-0.5941693684230662,-0.570178588746496,-0.29190588910417664,-0.06639690983833961,-0.27460282951592246,-0.4511252509373933,-0.7997223595709524,-0.7242730897704974,-0.6136013318736062,-0.37324786642993546,-0.33908853062893013,-0.3409197093200258,-0.21855301707592056,-0.09855793211863438,-0.6514213458075793,-0.6850987963538762,-0.6593029219394524,-0.38578517723252453,-0.4613530091473149,-0.38354902788984757,-0.4571700660015044,-0.742785472801849,-0.5811830551290107,-0.36652360416069096,-0.4592077161363074,-0.6937312357983049,-0.5057963992732549,-0.6515051704158906,-0.8254970117624669,-0.5663564611493458,-0.8177115892870216,-0.7351788138130607,-0.5679751943752052,-0.5627696545985319,-0.7187738867499792,-0.38246864413540826,-0.18845419743930214,-0.7311105227135146,-0.5980328840345213,-0.30608920143834323,train,7.069695802849441,1
18,-0.6031868372567616,-0.5886244014354275,-0.2949977850134635,-0.05538138512510649,-0.27562291386872917,-0.45820522563796273,-0.8015096160994253,-0.730556119798708,-0.6207501791043264,-0.37863107609640756,-0.34677326361233496,-0.33927503274002435,-0.21688730371811032,-0.10475889368265402,-0.6478451059339742,-0.6836934438487401,-0.6633641127229352,-0.3867758674522679,-0.46924224803328385,-0.3906144141936787,-0.4626960031998079,-0.7486463226395129,-0.5846993835226395,-0.3575594071795246,-0.4547974971950691,-0.6938784801017989,-0.5018415625705173,-0.6548853948889519,-0.8341645690904134,-0.5630690642387839,-0.8374845676280779,-0.7423705519566113,-0.5696816071458333,-0.571554191421447,-0.7315139185908659,-0.3926315817915764,-0.19977607088613925,-0.7362698380803311,-0.5934904167708914,-0.3143253332812431,train,7.485560261840585,1
19,-0.6131486726406351,-0.5818431752884513,-0.3125447750973471,-0.04823830567354767,-0.2783934194021579,-0.4506065762656877,-0.8026723402661821,-0.731286767071861,-0.6303704893600401,-0.3925340523394647,-0.3554197441955599,-0.3573199381520433,-0.22548846388046295,-0.10485329075286891,-0.6542948642262024,-0.6866522831657269,-0.6572975462798736,-0.39183011146046187,-0.47119322418896337,-0.3914056594807392,-0.4758616783523181,-0.7519334563699307,-0.5909980559632116,-0.35063997734441843,-0.44850843952985037,-0.6873631690650622,-0.5028381251803433,-0.6599431470046063,-0.8380644169004117,-0.5793303863116692,-0.8418922891740406,-0.7539287246326664,-0.572901231928759,-0.575906914331828,-0.7315130034391688,-0.3891377768466229,-0.20228910699276104,-0.7409417358188979,-0.5883681224288189,-0.32044193884769956,train,7.901424720831729,1
20,-0.6192341983767101,-0.5740548129269845,-0.31627002531147097,-0.04526468040976127,-0.2823735193891191,-0.44742647467502294,-0.7848883636536995,-0.7270950568344405,-0.6212655510614962,-0.39144932976459534,-0.36131231690615334,-0.35745417838571714,-0.2287110718343755,-0.10200409768240189,-0.667596183946417,-0.6951942163947108,-0.6625823656109056,-0.38959739850334746,-0.47628930535779557,-0.4035721184921746,-0.4810014239056584,-0.7490321321551012,-0.5843541694518708,-0.3466426894134038,-0.4563607012458022,-0.6960488127333793,-0.5063899037636044,-0.6576240910589093,-0.8388571563104799,-0.5776030481690398,-0.8491799465066759,-0.7518158134865978,-0.5717671152358316,-0.5866933695928265,-0.7422493059306522,-0.382822368602709,-0.2007350926475695,-0.7368100146891411,-0.5966816611320651,-0.33310658728467796,train,8.317289179822872,1
21,-0.6130822680412892,-0.5909617255787183,-0.30493461480581857,-0.047748249662180324,-0.28214676433884656,-0.4588266444528286,-0.796954794655833,-0.7444101374667071,-0.6317586319788722,-0.37495179582256555,-0.362494206442384,-0.3400452658824299,-0.22969042611344415,-0.08449225456157979,-0.6434425571329013,-0.6682677478566802,-0.6526495697817446,-0.3627495729785959,-0.4625382214615207,-0.3897095158989033,-0.461251717853691,-0.7482566240664356,-0.5924658297544304,-0.3361363675730637,-0.45909588892164643,-0.6823065114806626,-0.48953220645102313,-0.6545867290003705,-0.8369661612869366,-0.5856582788259224,-0.8526343654007901,-0.7463642765992395,-0.5916598463576521,-0.5920181939193506,-0.7351126067557611,-0.40906354878449314,-0.21052568526559529,-0.7298838780446864,-0.5957093354623856,-0.32131126333941407,train,8.733153638814017,1
22,-0.6232521971089638,-0.5895771275145272,-0.31213140518373333,-0.05343166130810146,-0.2875422074110783,-0.45900224621537733,-0.808969852363268,-0.7395401239376713,-0.6369594241639502,-0.3788913482990552,-0.3566080929073458,-0.3516080509371624,-0.22952845849440484,-0.09224760831065681,-0.6464837646247972,-0.6707657983841738,-0.6525280846352309,-0.3739171633961067,-0.455872467259261,-0.3804753403949072,-0.46542680134923686,-0.7555916195483321,-0.5981575824779395,-0.3427430561992417,-0.45133177502995003,-0.6832478187574578,-0.48713100432499945,-0.6606586348567415,-0.8345698027246262,-0.580381064509758,-0.8382094773031152,-0.7487100774331545,-0.5846027251672894,-0.5847273558890758,-0.7274489903324413,-0.3925541549726038,-0.1991566883198493,-0.7322340716019095,-0.5975675201304573,-0.30927185423015624,train,9.14901809780516,1
23,-0.6326552963515693,-0.586375010078131,-0.325226858433622,-0.04491838373597172,-0.2919442593568138,-0.4573523456618648,-0.8157967979216195,-0.726140758904189,-0.6389524181197677,-0.39238769373828186,-0.35386628785142415,-0.3734849091848328,-0.22674090337171238,-0.1012351772136152,-0.6515227995133535,-0.6633674537062529,-0.6509623555336019,-0.3887884016648541,-0.45675167978059306,-0.37469140342982515,-0.4645934271227381,-0.7668834517343855,-0.597814155402232,-0.3413257815072087,-0.435416203009649,-0.6806523001203001,-0.4826303077094837,-0.6610689015359758,-0.8322951307064319,-0.574036306524061,-0.8374204170069985,-0.7507893855729317,-0.574281666656534,-0.5777566601101307,-0.7202100183275917,-0.37250155240785765,-0.18791918085337037,-0.7379892150495272,-0.583972798426142,-0.3064398263491715,train,9.564882556796304,1
24,-0.6371935196791291,-0.5875916712912577,-0.32446611162665956,-0.04054381181704787,-0.29598565441520397,-0.46036945641048277,-0.8160074353820032,-0.728837482607638,-0.64124898353885,-0.39157965376011483,-0.3536483164198223,-0.3688855802146972,-0.2293755235775311,-0.09971329682639092,-0.6466071786829207,-0.6622950884336732,-0.6478738812575345,-0.38772831378121325,-0.4570255299307252,-0.37153468907196474,-0.4741196326671855,-0.763687856607031,-0.6147850827776906,-0.33860879294369056,-0.43574831227283867,-0.6753327460547162,-0.48903530878860235,-0.6601864699279731,-0.8306698815551943,-0.5754268609220066,-0.8345145648757831,-0.7567717869378998,-0.5773958691804622,-0.5799038185948144,-0.7201382983457331,-0.3788415978252765,-0.19167361209050204,-0.7374459504510344,-0.5879163059556614,-0.3009813793992082,train,9.980747015787447,1
25,-0.6325196144595038,-0.5679787125290641,-0.3335446921049136,-0.02950460229810231,-0.29033320774332816,-0.45183750369786124,-0.7826645661980964,-0.7131988381277756,-0.6327172208220335,-0.40308104935355904,-0.3578006064998043,-0.3736292302998466,-0.22634284285121514,-0.0962242472175585,-0.6563758080977082,-0.6666252053188649,-0.6416092302039735,-0.39051785046745907,-0.46250095271380387,-0.3840630203114511,-0.48161408590365984,-0.7557500873147971,-0.5938993143622873,-0.33423861728120474,-0.4381928652303937,-0.6736452255973548,-0.4871761565556092,-0.6537368423362354,-0.8365050710897814,-0.5689468838410446,-0.847057735251935,-0.747528985882944,-0.5645996513612397,-0.5896503840400347,-0.72640299974456,-0.36918717605336965,-0.19085407169720067,-0.7280945945446501,-0.5850532341480489,-0.3190414232376681,train,10.39661147477859,1
26,-0.6367562784666309,-0.5707414270593653,-0.33522056675819284,-0.024829598831494104,-0.28570299501849783,-0.44642648964326836,-0.7850046805250127,-0.7138747043588032,-0.6319046969617854,-0.4016822044599916,-0.35612102140085794,-0.3685237892272688,-0.22872715959951223,-0.10103475260569984,-0.6635597160634016,-0.6768582128992614,-0.6428036428496565,-0.39307395336708395,-0.46174943488038067,-0.3904746225518613,-0.4823229369670774,-0.7595770313001505,-0.5956506770238517,-0.3379883079167903,-0.4378763671478805,-0.6759840203852404,-0.48095554383476546,-0.6631500277129981,-0.8414632991073554,-0.5693097389901712,-0.8521960858684253,-0.7520253958785944,-0.567460174244659,-0.5887770338905022,-0.7362965483507019,-0.3697290732340334,-0.1911953923180417,-0.7416588691926761,-0.58020379915877,-0.3211066094631577,train,10.812475933769734,1
27,-0.6359786974539169,-0.5585705681463331,-0.32402876709901063,-0.01728266894882341,-0.2867035884308128,-0.44048973520152646,-0.7719077167773066,-0.7077033255548262,-0.6278322266813376,-0.4050111702539213,-0.36104742863651723,-0.36363418118677104,-0.2309569564603663,-0.09113776591163406,-0.6596739473963876,-0.6675573053485507,-0.6418170354917283,-0.39008513342781814,-0.4673165122246157,-0.396135983593487,-0.47921319414286595,-0.7544130557308562,-0.5843791245558552,-0.3326944843478896,-0.44212861963825895,-0.6701788808077,-0.4790684245537503,-0.6562586680973949,-0.8491690920878536,-0.5738695669666133,-0.863484169441141,-0.7518116089451549,-0.5715240804930883,-0.6014868468960355,-0.737509128395569,-0.3702367953317346,-0.19385582277162927,-0.7326406809810171,-0.5747020585299492,-0.33019862054041343,train,11.228340392760877,1
28,-0.6330627762794095,-0.5554665094940602,-0.33075125880459444,-0.009678675433174105,-0.2861074119642394,-0.44000177353919434,-0.768407441279599,-0.7129242185538709,-0.6220009395948405,-0.4052648176748863,-0.3634336513568847,-0.3569677530910117,-0.23255861203658057,-0.0883835869711387,-0.6574856428387805,-0.6673961754950558,-0.6426605385524634,-0.3886153202360335,-0.47764281335337255,-0.4067683071606347,-0.47567461167347264,-0.7526405731696539,-0.5833113320437768,-0.3344856668675694,-0.44966598925223855,-0.6737445314239768,-0.47123848429855475,-0.6573119228973561,-0.8538822089882152,-0.5779342967685416,-0.8691510155632537,-0.7526206797389676,-0.5748494621371699,-0.6043408682075723,-0.743527427091854,-0.37603347460820424,-0.1924959351738184,-0.7366732511299106,-0.5802169649880549,-0.3451419896048552,train,11.644204851752022,1
29,-0.630240210621369,-0.553472704794618,-0.317476956056384,-0.008694329729905179,-0.2835149538941613,-0.43363153851635505,-0.766228173411771,-0.7160395049219637,-0.6225699375013383,-0.40054650298178535,-0.3532480524708369,-0.35140967089053454,-0.23520796887532341,-0.08636091297641789,-0.6481036646426491,-0.6633220267168409,-0.6388938624288193,-0.39246970821914073,-0.47532998097393375,-0.4027794681445008,-0.4737638268907169,-0.7537083551820832,-0.5879767533145048,-0.3415528680965788,-0.44736490043940524,-0.6737725448941122,-0.4662830502929043,-0.6584780618931089,-0.8556959230630197,-0.5832490364748795,-0.8725534657432396,-0.752572825704811,-0.585847568542165,-0.6091653737101083,-0.7424338219394069,-0.37940526821162307,-0.1926119604236502,-0.7396063233173501,-0.5705240211160434,-0.3389253571614971,train,12.060069310743165,1
30,-0.6337368181331748,-0.549191872319112,-0.30043458844214543,-0.010720538145336439,-0.28784876108476354,-0.4352996639139721,-0.7719182803883032,-0.7219544375781368,-0.6310257803964667,-0.3885704867714669,-0.33811819755127465,-0.3447399632565451,-0.2304159784233205,-0.0775066733160104,-0.6376540488145955,-0.6361741566033449,-0.6297370185639581,-0.39317791117522954,-0.4692611763150454,-0.3980953157151955,-0.45651545309073815,-0.7572217489464935,-0.6013855521800221,-0.3379202271417949,-0.45001793638813836,-0.6715835949939876,-0.4515782507564522,-0.6542560560802456,-0.8532127457459906,-0.5773803635077726,-0.863995227856509,-0.7457569088094506,-0.5929077854000517,-0.6014254772885963,-0.7291216375162027,-0.37065216801726625,-0.17430882006212203,-0.7327463904243314,-0.5736539281041011,-0.3275414197480587,train,12.475933769734308,1
31,-0.635212044994669,-0.5625878933983438,-0.29968065845107134,-0.024761711615628915,-0.2840602290559663,-0.4374290786448226,-0.7753297144149255,-0.7047058379966051,-0.6184636040172666,-0.39016534464763264,-0.3296419311057729,-0.33805744174944796,-0.22046026777074001,-0.08815464243148477,-0.6251838050786376,-0.6391839480679578,-0.6379450940064233,-0.39266716044237815,-0.4559263202619913,-0.3841691200179948,-0.4470496816043013,-0.760588312920315,-0.5903769960417071,-0.3558122628553996,-0.44042728209935544,-0.6650540196002319,-0.44866382210319244,-0.6572699757406069,-0.8427795795618898,-0.5624718651176989,-0.840683265819456,-0.7339289564650388,-0.5754589982276543,-0.582941195125857,-0.7112868275611249,-0.3663901681445565,-0.17359524525604303,-0.7320320202871629,-0.5656299124775662,-0.3218809995149694,train,12.891798228725452,1
32,-0.6451739396911002,-0.5585733921363611,-0.2962846812503226,-0.024580725931624497,-0.2855268220401148,-0.4354701265911848,-0.7802781122010698,-0.7205878534743186,-0.6279067808482737,-0.38957648521132227,-0.3204626182441291,-0.345038292680968,-0.22727653009008997,-0.07866038732217918,-0.6273723586427261,-0.630016163185561,-0.6259774129598387,-0.3882766630434666,-0.4557807769384278,-0.3739451317391918,-0.4468603269505145,-0.7679661533223467,-0.6011134315212543,-0.3443815304415788,-0.4390946228609309,-0.6570155643761036,-0.43351370983035964,-0.6506272221429833,-0.8392511615057119,-0.5652188780636193,-0.8433175893132504,-0.7337691453495406,-0.5788937067685676,-0.5990290651826483,-0.7115856856162838,-0.3694684188503542,-0.17145160055007488,-0.7284138437469007,-0.5652132615709311,-0.3256207416450332,train,13.307662687716595,1
