,AIBL,AIBR,ALA,ALNL,AS10,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA7,DA9,DB7,DVA,DVB,DVC,PDA,PHAL,PHAR,PLML,PVNL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEV,SABD,SABVL,SABVR,SIADL,SIADR,SIAVL,SIAVR,SMDVL,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB11,VD13
0,0.3870703536103347,0.31131410156226813,-0.3292109632619527,0.08360197362337692,0.19629355178661784,0.14355531766010554,-0.22568568518936968,0.10751641076321376,0.1400323008084825,0.4043804857533527,0.14703932296241196,0.0716258982317881,-0.026447556947877253,0.42507768083421393,-0.4462728403884253,0.1812941341876449,0.4554464379338886,-0.293848903687365,0.05106438934807876,-0.30220077990657485,-0.11279021873682228,0.42538692513451615,0.24437093950081612,0.13037089235991328,-0.42858129753111296,-0.03173435197501594,-0.20864123485764516,-0.33517608227718715,-0.27624926154522883,0.2110923608085556,0.16084354064562492,-0.39254663861940803,0.0803922916801882,-0.008614127897059162,0.30420262932112563,-0.01018689358087907,-0.4573620940644217,0.261217691778473,0.2718896968954908,0.044140750427821555,0.1746632454853868,0.4379590854767361,-0.1357076132077378,-0.1804923596773525,0.21807760273941243,0.23046556814132838,-0.13948964899543279,-0.10378646348902315,-0.34038105251449857,0.25178071372910354,0.1464799691883551,-0.02438367605146903,0.12869298839022528,0.05517014820324531
1,0.4925422809292848,0.33526093533102647,-0.3566145789251617,0.05030838354990122,0.42126260279065986,0.11514536319382614,-0.28567563901102927,0.15183682409701865,0.19434084239041788,0.4192475127881653,0.19481612887210686,0.08715238936035086,-0.057789575859760065,0.44537665909452395,-0.5121140306198423,0.2868196474723188,0.5513331842549831,-0.33809556784790046,0.01648274705239794,-0.3974952505240872,-0.16895560566381118,0.5467305959768113,0.20565010840219322,0.19094952411415825,-0.5242780892416334,0.021485076965838956,-0.18437134690880444,-0.33244675553494596,-0.2452905798717217,0.21761846097472304,0.2782130387028075,-0.4840331579923903,0.17065078072904652,0.04696395214029567,0.2398883372989235,0.006024590264964949,-0.5957652450910129,0.38395951231195746,0.4336360474357993,0.06026148428071201,0.2031695237133518,0.3941409657083559,-0.2784985214475464,-0.07160102909324555,0.244436494632598,0.1696582347122429,-0.09767421065751651,-0.2628751649872258,-0.3649356935734393,0.3267337300908143,0.21582900660331225,0.044089772993622815,0.1760957132004786,0.02425913171018368
2,0.4469757519350384,0.2524603328662264,-0.31838104243099696,0.09579617439328242,0.2797174447382991,0.15139762780744703,-0.3010661917754261,0.1695414650993115,0.18809005125760797,0.4040327204839171,0.16820459715703817,0.11233650689928333,0.041592731473830406,0.4185044964030714,-0.5119584954319158,0.25772944412125065,0.5533040386891243,-0.2359588185325562,0.032451782143389826,-0.356644201351941,-0.11495271529045023,0.47127260141945804,0.23817229886617222,0.11791379352263812,-0.433719240393891,-0.03600590396150634,-0.24083601523707726,-0.3208958390848903,-0.18540003703625577,0.30178924116030775,0.25449228109144956,-0.514214503694805,0.14517233412148736,0.01286158968780073,0.22375332185210783,0.06944565936984512,-0.5353950125369548,0.3729376734086803,0.26412748604008107,0.00793494427907427,0.18220803639313862,0.2826599502029812,-0.1859257954427616,-0.06905391897954485,0.2239536426702018,0.1706295854574138,-0.099012002853041,-0.18538055725559907,-0.3506295048121325,0.2884589198738802,0.14410240856972545,0.01877299169941736,0.11387300988639562,0.09212667266662589
3,0.4947261368351781,0.33204110680607946,-0.30065389808523557,0.07533593058414802,0.3286782344182892,0.14127834249941126,-0.20547439584638344,0.0513249363969652,0.19830305417448615,0.4441881521029003,0.1943366935337051,0.09260014708585793,-0.09566831131268282,0.36218599155658626,-0.5376037562674623,0.29621361114425254,0.5328352291839655,-0.3012081161622341,0.07557730183053471,-0.38431426759133114,-0.12840406106375288,0.49755770576038694,0.29871817267346723,0.15630478888944171,-0.4821818696706231,0.0033273324099675206,-0.20021822971813671,-0.37424778938771286,-0.16053082252779757,0.3197304271626822,0.23827029212494077,-0.4662176869904281,0.09744731518169449,-0.05672945640960373,0.21025358111938047,0.049247039504568144,-0.5080587382268923,0.39472248911825053,0.34327967300116474,-0.017998567027246608,0.2153900919157844,0.30832819834127384,-0.19785434897031987,-0.041818962222818015,0.2566184426921019,0.14321728166566378,-0.11522547004759018,-0.28976896265656205,-0.3495581828884562,0.35632727596787284,0.19999210862932335,0.025622508796068602,0.1392377992130531,0.0808754221307885
4,0.32725678940308406,0.38195576130335757,-0.29050307799888286,-0.001577067109775676,0.15987496292002093,0.10430133963111063,-0.2760743241577792,0.26481190093087625,0.1738396683173966,0.3927396670931166,0.19266567026581682,0.08907875447564945,-0.06830338163943485,0.36639866587700554,-0.5317187285549873,0.25149665769527096,0.4263409578051597,-0.1650452965274204,0.05534567390787027,-0.2553608258233008,-0.1326413812924136,0.46974868262750974,0.30141928250950867,0.18330342272231404,-0.3999905991231878,-0.06814637477946782,-0.16868875095675145,-0.3074998376322063,-0.3138032405948956,0.24995700650793212,0.2541470302477315,-0.4326348091336674,0.1493431035892582,0.02769050329183831,0.2505601286266949,-0.021939629868254734,-0.4826873889220775,0.23835707622430424,0.297217912953339,-0.017220296001940028,0.1238196284428841,0.2914624834735155,-0.1359219677999348,-0.07659183495012219,0.14327856815213616,0.207714385229122,-0.050052950249815334,-0.126394069210398,-0.31694753498565775,0.2437851266996572,0.14738758630598064,0.10614911133790228,0.1424093253344047,0.1236535727685158
5,0.4007204112621662,0.2620105493284272,-0.414974093290035,0.011507388547762329,0.26266674640936066,0.020939557235705536,-0.30891970699711585,0.12774582032526563,0.15213485845667402,0.3480447396095177,0.23077703523685625,0.04176028388650836,-0.09413205799493571,0.30945557108691557,-0.5496857095263583,0.13950064983825078,0.4993364047767489,-0.44168473835757605,0.06655910178467553,-0.4200922788093545,-0.11161023102318496,0.5180903456633545,0.36922401977603464,0.12862100317557792,-0.40307766995816097,0.09556825245462912,-0.3116615483766243,-0.3348233327761938,-0.1972225757374761,0.33369521025670335,0.2317107866490434,-0.5559861299498403,0.05262095020305438,0.074191306206333,0.3016640358750835,0.057345249998831824,-0.5426189533476362,0.46060769401334833,0.2135774533470642,-0.03336882294758835,0.1577832482344809,0.2780684747148795,-0.08839699393233301,-0.17745228731095927,0.2597257136081356,0.20701566638552,-0.15386376695990217,-0.1457414172082136,-0.34014171949403055,0.31075737058531194,0.129468300959083,-0.052373649937988195,0.11863969762806585,0.13695174946928085
6,0.2906139738378348,0.38825267794999097,-0.3024536877359856,0.11308804550168468,0.19018555726970196,0.14104141351416755,-0.22060727922657367,0.05126666927186372,0.11739019338593554,0.394196440638497,0.08086970100675317,0.14177737264410792,-0.0977631066422233,0.3334753813668065,-0.6343600046379436,0.12388396642242624,0.44644546676845265,-0.27774613175844043,0.08784399261243836,-0.3621899080737587,-0.16829875688785295,0.41213523558275356,0.3338890860737442,0.1263170936740896,-0.4234598366969309,-0.1358556182743084,-0.20615327076642553,-0.1633796940612396,-0.3346333595136146,0.1838849651286152,0.11747224363686852,-0.3135231887365742,-0.02238881881964415,-0.02175754218578918,0.24042955816495978,0.015323511872171992,-0.4998992439992278,0.21788417348853695,0.38890216669327504,0.06351953108676371,0.10594904964718851,0.39698420429220416,-0.12080834964919485,-0.1783412358986095,0.1883487583870581,0.25479469000954263,-0.04956727275139723,-0.10185803325995554,-0.2652744801332585,0.2327748739503322,0.1499562640488246,0.0989654793816673,0.1631089903094602,0.06250958274289567
7,0.4316440693123728,0.42308641215053255,-0.33173732933631894,0.04869648716920463,0.25749874354620045,0.15226257325172765,-0.26985003664889107,0.13253960353068794,0.24365833566067652,0.44777271420737896,0.14271510443299357,0.07775242237669619,-0.07839782046101615,0.15636482594364715,-0.5587150762563768,0.1880999219250551,0.43462198547131536,-0.3357514232385944,0.05710475406846228,-0.41681647119501397,-0.03583036288315321,0.5706432034216542,0.24284071642380844,0.22187785703344948,-0.3870030030568689,-0.07957012424312748,-0.24220770702024388,-0.20843935271089403,-0.28979058276688807,0.23069759965980297,0.2370495548177703,-0.39535001091313016,0.050877866999761455,0.026994138225035255,0.3105394180515536,0.025029593316530596,-0.4995559296858276,0.33545214932171225,0.24817578398124815,-0.036786519903595244,0.2141477673193285,0.3968874575093685,-0.023389521011527373,-0.17397243209267899,0.21917125769230428,0.30785667958220647,-0.13060168528344668,-0.0364899120447523,-0.38850128458254285,0.2696276489660379,0.11250816210578406,0.030833355500255566,0.09171709311881021,0.09239685932827596
8,0.350387449149465,0.33608169972630136,-0.2628405830377708,0.124122644736746,0.3100102646272874,0.09035883548246028,-0.23886766112212,0.1309665610849321,0.19210669208796918,0.334559495744161,0.14899144030866482,0.019613144915649902,-0.023510967280998246,0.32827769964075854,-0.6961869800964497,0.21212658919997956,0.5146274188881215,-0.249670617212777,0.022106575022916478,-0.3951258344107863,-0.17588482481418852,0.47391979730698297,0.3178435583881121,0.13225663973433613,-0.415285077097154,-0.1699277936383587,-0.26298492487160785,-0.2899194382458682,-0.25627489934748904,0.2569255943611338,0.17445127372283326,-0.4365253303028128,0.07234038251006014,-0.06038031002407582,0.2793551334105262,-0.01031297017290489,-0.5100476964274301,0.3279080763998182,0.38522083220534586,-0.05025971317942556,0.015278508040694944,0.2886292486125547,-0.1660158905788468,-0.10546455066847515,0.15674425392170044,0.24299569346413197,-0.09366893884114408,-0.19155388630213763,-0.32277952045504116,0.2591147776443864,0.17051240220632558,0.15529419906077963,0.12068833800098905,0.06894617273641994
9,0.28367338444496504,0.2865492058808983,-0.19273150709158526,0.13154540124956546,0.1629364244469942,0.08078135404391709,-0.13192379660173814,0.01404199234450066,0.11280018420960138,0.3179952759279261,0.11437534924669839,0.14301556535753757,-0.05406778795451961,0.3585489550866148,-0.48635637718430164,0.11479131522836175,0.3392781789068523,-0.2814077221231668,0.06927793727873882,-0.31955013684283196,-0.12645909359943175,0.37333817327790103,0.24186276350030125,0.0008487059408636768,-0.3425138600255743,-0.18074676977656318,-0.15091013163949257,-0.1278358097437653,-0.258995279070598,0.16262288998583868,0.07707988122866219,-0.3381304083390869,-0.016317772259058734,-0.19277492416517433,0.24702018177805762,-0.0007732734531372132,-0.4149855543421834,0.19826524845629434,0.28571126011894366,0.035738777418672846,0.07849507384160302,0.42701857017527933,-0.06938606390939459,-0.23580832789858217,0.19871247698283567,0.29905431676287597,-0.08711849102613783,-0.11049396077520904,-0.2453735682335081,0.28002862012189345,0.09203067185880388,0.12675213121368317,0.05568180927121488,0.0959794421557327
