,AIBL,AIBR,ALA,ASKL,AVAL,AVAR,AVBR,AVEL,AVER,AVFL,AWBL,AWCL,OLQDL,OLQDR,OLQVR,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,URXL,URXR,URYDL,URYDR,URYVL,VB1,VB2,train_test_label,time_in_seconds,tau
10,0.42807938676352447,0.40471880161160784,-0.15876543967521478,-0.06989777926865547,0.3098792795787579,0.22982287883844507,-0.49684786555387017,0.2745856363793954,0.22834331923000256,-0.2320003992372334,-0.47189585253291066,-0.17915832102654217,0.003588922718861992,-0.20002697143329645,-0.2656512547891009,-0.5188087082784595,-0.4887458046740035,-0.492804831423378,0.31368319130642897,0.22537556122957175,-0.564426082461079,-0.430648078747021,-0.2708086219714766,-0.7252958399134736,-0.6532132823190104,-0.7577175015853816,-0.747396903441636,-0.4368065339880126,-0.4729511679436307,-0.5101310035735871,-0.3043818348812999,-0.5926277684515684,-0.4655533571337505,-0.08485334528729757,-0.09771435104114432,-0.1855539893512314,-0.5507587186483253,-0.7353679637242448,train,2.79575459487445,1
11,0.4405588245009457,0.4299458908358939,-0.1481205471639868,-0.057596901015716954,0.3249942739210768,0.23786085358740813,-0.4969207750319845,0.2846760850825356,0.24142927578439738,-0.22441688389024333,-0.47679775085371223,-0.15934225481812853,0.008411747766704697,-0.18836722034693032,-0.270237891593646,-0.5124828736345877,-0.47827893927466497,-0.49213285649752014,0.3314455748615708,0.2270214360384744,-0.5836849651340132,-0.42476099161069575,-0.2607426231628419,-0.735533219659762,-0.6570801526234229,-0.760864238526405,-0.7611344532732925,-0.4286227573659373,-0.46506701104375425,-0.5013392694009251,-0.29071998143222866,-0.5785207659566123,-0.4645651480657676,-0.07380216314922365,-0.09230290238571975,-0.1775756217532578,-0.5430243225125012,-0.7314754526390064,train,3.075330054361895,1
12,0.43377150380229257,0.4308650700176121,-0.14232939407164752,-0.05454656066334891,0.3220159000199195,0.23875883469359302,-0.4990869102159169,0.28505943717181526,0.23773349381379333,-0.21322493276953974,-0.4737553327294142,-0.15409661575961436,0.014837437859465175,-0.19535248309261705,-0.2681606261246327,-0.5150671686429417,-0.46947111980655826,-0.4850217227010336,0.32807594823789443,0.2325766210168319,-0.5786107945412999,-0.4210430088103887,-0.2567603765144984,-0.7333282005655354,-0.6540763072365796,-0.7605546278312308,-0.7516276291719027,-0.42751035413477967,-0.46262929844180356,-0.48859690503654285,-0.28389623007368936,-0.5746478723938733,-0.4617263742556067,-0.07733167891078042,-0.10197986139562064,-0.1862066451062568,-0.52807175991589,-0.7198482669689127,train,3.35490551384934,1
13,0.4421167324632759,0.43849640726293104,-0.13363513890484913,-0.049789152449343635,0.33000628346734745,0.24733348867018642,-0.5012925116394262,0.2872360957421126,0.2479874692143495,-0.20511138499449988,-0.46658072211568324,-0.1513639357862575,0.011659578099472545,-0.1879173688685584,-0.2606624764188629,-0.5161267534034181,-0.4720334039509546,-0.4881750705114502,0.3363007394234888,0.23207138127692278,-0.5767272116197604,-0.419638498410586,-0.242491543304298,-0.7400325479964106,-0.658809769262463,-0.758634516471868,-0.7495394524770661,-0.42538608035952075,-0.466891323206147,-0.4853293547717663,-0.2800992243217841,-0.5718500324851706,-0.4599516221255218,-0.06251995754644456,-0.09426783413528356,-0.18457061445751702,-0.5254699565315821,-0.7248325249202136,train,3.634480973336785,1
14,0.44438408238364724,0.43753570210332976,-0.12576141756970827,-0.03570654992783477,0.3326690243823118,0.24324795910950206,-0.5096669044787445,0.28743464376508415,0.24948933524425404,-0.20036345260860242,-0.4680017690113786,-0.15082942706559388,0.012856256628035467,-0.18367087591436002,-0.26066424326423654,-0.5222684026471744,-0.4714629508850451,-0.49553092133829535,0.3349062056374551,0.22606948791122067,-0.588994900548111,-0.42393809062486115,-0.23674375883203191,-0.7489061080409991,-0.6575649597957105,-0.7522500280325988,-0.7543803727377831,-0.4334437727883361,-0.4691454763498254,-0.48838297177409884,-0.2752431554383587,-0.5791580656999362,-0.46039783464650935,-0.06488572692202413,-0.09020040211480847,-0.17901757314019498,-0.524108845114495,-0.7373005497662806,train,3.91405643282423,1
15,0.4430416095179733,0.4413807549035451,-0.12236635898189797,-0.030398100777344395,0.33438086212692353,0.24074349898466216,-0.5152788795706139,0.28016399243148427,0.255758825913261,-0.1999560007437619,-0.46708217413975045,-0.15381600728699618,0.010591451339197283,-0.18199149101580328,-0.2620816665940905,-0.5290145844618749,-0.4723076304529146,-0.4987145713915216,0.3400116525189435,0.2263068703952117,-0.5956917338475198,-0.4235501394086821,-0.2346121285161875,-0.7560520025986897,-0.6536830690985844,-0.7435955910166883,-0.7572290870549858,-0.44439387452045737,-0.47204468828333923,-0.48536964929009363,-0.2663289757302558,-0.584455711527912,-0.4663913466724536,-0.06119728239813278,-0.08306216651173129,-0.1722556706794328,-0.5240243158269893,-0.7461996107300005,train,4.193631892311675,1
16,0.4433371761540529,0.4404207987815636,-0.11925380454175061,-0.023132754755649992,0.33037293231464304,0.24123533482496937,-0.5162079683842833,0.2736097135623461,0.25198056340281216,-0.200139162059557,-0.4660173025106753,-0.15469625871072046,0.0087065813286068,-0.1779001709317624,-0.25965771415573036,-0.527637198300526,-0.47505653046247803,-0.49833203454086034,0.3365167839371006,0.22134674376615904,-0.5885921921267259,-0.42312955485919085,-0.23189505499990837,-0.7610636191771235,-0.6512727504396647,-0.7426201854748002,-0.7506021184418247,-0.43780020648794976,-0.48228576566418613,-0.48185506940485245,-0.2637039236728518,-0.5785035068076805,-0.46945119172856936,-0.06317320260587816,-0.08664707850856235,-0.173121077703561,-0.528151858051855,-0.7423455606933214,train,4.47320735179912,1
17,0.44113440524689246,0.41985039178107436,-0.12179024817555378,-0.018286812362423882,0.3206396592875112,0.2290587387873431,-0.5100084571103396,0.26690851544600536,0.2557148142543753,-0.20342390255174783,-0.46935344646898447,-0.15749529437040405,-0.0014136811042068376,-0.1779053756162198,-0.26778070833725687,-0.530183204256099,-0.4690366616391558,-0.49955603616093264,0.3266279822227044,0.19504622450842524,-0.5871703451218506,-0.4290287943252753,-0.22461841368819163,-0.756080930096211,-0.646083375467015,-0.7351659156190816,-0.750808076458537,-0.44533122125658103,-0.4871104775184839,-0.49282117371449585,-0.2639013089783321,-0.5810732634031041,-0.46814886757323493,-0.05720649222841724,-0.07599704464011205,-0.16788155981108374,-0.532140799034357,-0.7468346966822085,train,4.752782811286565,1
18,0.42520236842555303,0.41168722929428353,-0.12394133426200456,-0.023524645710223197,0.312663164924598,0.2222667294959811,-0.5218512006287017,0.2519285991960393,0.24161324258970762,-0.20463346687083966,-0.4598951007854019,-0.16892339250665456,-0.011807535929618668,-0.1839222685226967,-0.26351223171119353,-0.5421570085775854,-0.47724069158508897,-0.500552466367972,0.32242601072108557,0.19667195412401833,-0.5777494002005334,-0.4277634932530932,-0.22984000571423469,-0.7576404596979764,-0.6435193404131901,-0.7238107025777906,-0.7354527555785632,-0.44685970509428563,-0.5009633807840338,-0.48851175909819633,-0.272183141209978,-0.5851365925903923,-0.4737799906323662,-0.06844414552002182,-0.0899073240633041,-0.1772063828617004,-0.5400739496117802,-0.7471122399255266,train,5.03235827077401,1
19,0.41679987935007473,0.40546344684672664,-0.12008889581172474,-0.024281011300584854,0.3079942476236531,0.2063946808476674,-0.5277074600095439,0.24160882042507534,0.2352505428584148,-0.20257499084607128,-0.4573174550040368,-0.17266391482255464,-0.014546560139245407,-0.18742715874838467,-0.26155683536876295,-0.5465886175751886,-0.4825057163099218,-0.502089887174145,0.31121280186081357,0.19095615669892946,-0.5810182028245146,-0.42799489951333597,-0.2275280210236985,-0.7585123056034492,-0.6386732135420066,-0.7144878453996888,-0.7277548537176328,-0.4559803038638376,-0.499538884307113,-0.48750026422357706,-0.2710481484108881,-0.5903439243523156,-0.4746454186623521,-0.07535808873798568,-0.09020215771487845,-0.17608306786365485,-0.535978271608779,-0.7506479169563722,train,5.311933730261455,1
20,0.41083084080222443,0.41050480001403367,-0.11800628949978287,-0.0243493236835758,0.30751302312796536,0.1989770843559474,-0.5297862807700101,0.2367141725558761,0.23210561403485652,-0.1983979755588154,-0.45540523182228115,-0.17858469365209317,-0.01460400894179445,-0.18714684437968934,-0.262162226252452,-0.5484909375988688,-0.4833443937078395,-0.496181706138683,0.30467595878796094,0.1992111855958416,-0.5769700570821918,-0.42287638911776965,-0.2293145237645226,-0.7599331034153551,-0.6359805360609929,-0.7083022370864522,-0.7172329539077417,-0.45997466482124416,-0.5005596059759643,-0.4820064950792966,-0.26550212002322343,-0.5863996185171216,-0.4756689455253858,-0.0698325914222498,-0.09042558781899417,-0.17326010335965036,-0.5351931193515832,-0.7483575085795865,train,5.5915091897489,1
21,0.4047945251180182,0.4187488136329898,-0.10260829263734723,-0.033105573590510584,0.31114236807628154,0.1931882070719867,-0.5274508790032104,0.2377891566744972,0.22744872787087295,-0.1950032309218337,-0.44786739550867666,-0.17392098005360307,-0.01374652878556662,-0.19333220261297268,-0.258339016623627,-0.5509332152798017,-0.48766795756884357,-0.4823223869699879,0.3152837628180247,0.20866805075549577,-0.562651101532291,-0.4205655111456668,-0.22570156896768762,-0.7676740929832638,-0.6371288409792215,-0.7071245156455586,-0.7113115295454138,-0.45291183804610596,-0.49693569129155934,-0.47380304605351864,-0.2741494765253451,-0.5852101701699509,-0.472345730483779,-0.06660212260446038,-0.08840676822710167,-0.17691999483473145,-0.5297638150062148,-0.7507198809160448,train,5.871084649236345,1
22,0.4000606383824107,0.4226866504308939,-0.1049038092000591,-0.04089841999944788,0.3162309859936953,0.19663643318586385,-0.533235054867949,0.2406971620817633,0.2239714712322059,-0.1948605438484396,-0.4465402737008744,-0.18082327947856355,-0.01338298567298038,-0.19564100248467217,-0.2628763241919874,-0.5549707656290592,-0.49246365919428453,-0.4847697119136536,0.31913104510466117,0.2175203412417192,-0.5613863494916214,-0.4161286166104872,-0.22744090514292387,-0.7752243574427947,-0.6341145120027913,-0.7083108572785959,-0.7048894136426548,-0.4561440262792099,-0.5029527172650672,-0.4719849921990602,-0.2740742595467717,-0.5854139847195285,-0.47364426538201876,-0.06277384905699357,-0.09680928639054495,-0.17845098241156354,-0.5314761727787056,-0.7459169799364107,train,6.15066010872379,1
23,0.4025388395259092,0.4107500048493991,-0.10453295690213797,-0.03863538637740299,0.3136786334522076,0.1931103884414497,-0.5392993280966559,0.23229596018034046,0.22224927301156577,-0.19354230451531346,-0.4477528799511489,-0.183556390373872,-0.024352209987180656,-0.19373998408837925,-0.26565728660245314,-0.5577339184379572,-0.49939448120032576,-0.495109624772469,0.31541725238410656,0.19534188011585096,-0.563309891188082,-0.4156166672937499,-0.21910718281341263,-0.7826369806759237,-0.6391485104918853,-0.7050522221688817,-0.709282253456138,-0.4607170499558713,-0.5127409752254455,-0.4786163167367832,-0.2833601617847357,-0.5911857495932649,-0.47631539711188825,-0.06973159992861168,-0.09847806354666526,-0.18029676527904898,-0.5385875198368435,-0.7539292831811959,train,6.430235568211235,1
24,0.4055827639286143,0.4094875049213089,-0.10820926198877559,-0.030364640153263178,0.31347849811774825,0.1955857701773911,-0.5463954775344614,0.2295798365495331,0.2203936433869872,-0.19888222181180043,-0.4507146300821202,-0.18824982961410838,-0.02948246775936375,-0.18546259190992467,-0.2688042500450857,-0.5619701310930999,-0.5012471287787243,-0.4997886124475701,0.3150985693042425,0.19522969258946793,-0.5645593491509523,-0.4238962540675581,-0.22421046815753265,-0.7855161561447667,-0.6421928226839775,-0.7041486350280723,-0.7121259556430095,-0.46172924699532103,-0.5163502412177992,-0.48434801858192666,-0.28368452967671687,-0.5877187498267566,-0.4824913742079493,-0.06886449237387121,-0.09871601710586467,-0.1761850409556225,-0.548022764992886,-0.7612136295506148,train,6.70981102769868,1
25,0.4063943029625492,0.40829471936090084,-0.12092096975773081,-0.020787845043055198,0.3125930008711029,0.20848539348582193,-0.5493205773631779,0.22538747749283475,0.2218450420666505,-0.20268534379201383,-0.45666211319222044,-0.19531997610969531,-0.03289554707241593,-0.18566801425292145,-0.2743244527468919,-0.5653789648324079,-0.5000531859274666,-0.5023845075030293,0.3174532893605915,0.19428811683906938,-0.562162922782397,-0.4336325515104509,-0.2265530348294505,-0.7912683942862506,-0.6430001281208068,-0.7094487742093103,-0.70648534761472,-0.4655338346627633,-0.526449748390665,-0.4878781776257084,-0.2841012215417332,-0.5921317104961644,-0.4856348262757234,-0.07446715768771708,-0.10016534333691857,-0.17333932791339376,-0.5545104815927687,-0.7597212145620594,train,6.989386487186125,1
26,0.40768017273699697,0.3997933565834529,-0.12516942147443952,-0.01917250028119659,0.3050699029261299,0.21245355932174367,-0.5461601291618404,0.21952406250323914,0.2261445350268893,-0.21113569577754837,-0.4564913738537791,-0.19554184237760258,-0.033750829635583623,-0.1819602656611194,-0.2758161150393397,-0.5612064534126869,-0.500912675032652,-0.49992030062303006,0.3194944253032419,0.19237667188087748,-0.5546597609663662,-0.4399149609383895,-0.22607196505764282,-0.782185183860981,-0.6441358083082847,-0.7095224887730667,-0.7039119378402419,-0.4610025712401222,-0.524518213942639,-0.4906473024257204,-0.2854929411824475,-0.5846747917758046,-0.48879232234267306,-0.07122385269290236,-0.09492145866412818,-0.174230377847455,-0.5588328992400534,-0.7539802971305295,train,7.26896194667357,1
27,0.41770597622616995,0.4074767973062963,-0.13519578223944106,-0.021417067717163202,0.3127127144768551,0.22651202830966347,-0.5455055600655188,0.2204092164403684,0.22839097470902903,-0.21868221025926554,-0.4640862886727436,-0.2026087044068384,-0.03516388628457312,-0.17551861467570848,-0.2784015746884657,-0.5533435550714364,-0.5065629831834595,-0.5045759651606782,0.3281473577878288,0.20101551299079917,-0.5521364070627273,-0.4413875767352207,-0.23111234057606844,-0.7877481950022348,-0.6413247253886865,-0.7205637418685913,-0.6995072610917952,-0.45794258669647986,-0.5357182024635909,-0.49196185911389856,-0.2823843758040579,-0.5799785562075452,-0.4910389237642898,-0.06922273000490793,-0.10224009261400535,-0.1692361265175633,-0.5648802692872149,-0.7480509922391528,train,7.548537406161015,1
28,0.4101948869069014,0.38666308897543633,-0.14526913551051263,-0.021574198341218154,0.3011362170070094,0.22095444858535176,-0.5437416093288772,0.20557160658782375,0.22250009331265974,-0.22644752971960547,-0.4592245997170953,-0.2092797859059051,-0.04772692261289743,-0.17202966235512016,-0.2763992195142863,-0.556078472248803,-0.5128944598123,-0.5024184238132807,0.31752584181631405,0.18988346988691018,-0.5343369247894707,-0.44940991268896874,-0.2286504288461811,-0.7876228077884702,-0.6362928095710114,-0.7182286889650404,-0.6946208182948846,-0.45886973234814477,-0.5396543129068476,-0.49164672742670956,-0.2867107740576861,-0.5784745663183289,-0.49092629142546507,-0.07588285326353855,-0.09953666855132719,-0.16974977929048476,-0.5734526680014906,-0.7437537282994914,train,7.82811286564846,1
29,0.41681753886607975,0.3921733267793894,-0.1539044958252423,-0.01585028591829471,0.304276734574131,0.22667150547656648,-0.5477906503599609,0.19838046813278423,0.22929707198221827,-0.2291891271805419,-0.46288476752898006,-0.21039941568067333,-0.047684211163696755,-0.1578718657299899,-0.2777126394764138,-0.5463723894515816,-0.5190650342083567,-0.5034556088132393,0.3172242075214302,0.19741839840957587,-0.5412293241059289,-0.4492538103581854,-0.23095723323783085,-0.7807158066574185,-0.6395701943230985,-0.718360065707335,-0.6900755517990764,-0.45738859751168626,-0.5397135832615841,-0.4927751173388454,-0.2788767996150302,-0.5632401323369085,-0.49927982440330354,-0.06790555104418644,-0.09451090078058863,-0.16088585759271323,-0.5780661803949023,-0.7346580280753584,train,8.107688325135905,1
30,0.41608404359160894,0.37600879648805047,-0.16474531861418418,-0.0013163461049802566,0.28587757759652827,0.22074953082334983,-0.5409985307952911,0.18592536457962094,0.22854018753943012,-0.23008521225653328,-0.4620791326804903,-0.2067718974448144,-0.057403328156232086,-0.1446672805462335,-0.27494455065154677,-0.5282690646903089,-0.5116472629302713,-0.49414147126504077,0.29900251604909434,0.17326552624722336,-0.5240411626531495,-0.45358949813275146,-0.22666145294297402,-0.7652654507420646,-0.6338371312586268,-0.7111372956738016,-0.6745239932161966,-0.4422554411989392,-0.5389121668185879,-0.4874378820607239,-0.27369760254649594,-0.5424141510058784,-0.4930209041946367,-0.060228211089728104,-0.09353091484589249,-0.15441767483423716,-0.5761489815865238,-0.7185631548378577,train,8.38726378462335,1
31,0.41170353997587,0.35776749222571264,-0.17858654388715717,0.006183533908978481,0.2722937236651546,0.21772417284886927,-0.5389117222830905,0.17578669408388922,0.23100807656662425,-0.23433166200349131,-0.46243267484050254,-0.2077141104369818,-0.06377889381909985,-0.13711530737141625,-0.27491919122348407,-0.5190012423912859,-0.5109579958988453,-0.4999386460257991,0.2866806202900265,0.15426248833505407,-0.5195970105699801,-0.455211333950441,-0.22021333635699653,-0.7576047941082605,-0.6239987356587873,-0.7107052275444132,-0.6711810881439105,-0.441513095138943,-0.5441156374674622,-0.4883447295888299,-0.27045803931346574,-0.5363937783294219,-0.4903803671865061,-0.0615582721959228,-0.0949984379985016,-0.15046942781006042,-0.5792110781326799,-0.7117751320676324,train,8.666839244110795,1
32,0.4033101629214534,0.3387757182981036,-0.1851011126526522,0.007865420432673437,0.2583474950600352,0.2044682817549989,-0.5261668104777798,0.16599669453887153,0.21330238537462448,-0.23625866202158852,-0.456260387396561,-0.20435610644241872,-0.08073385641866207,-0.1311114273044896,-0.2691634031005071,-0.5027792019844259,-0.49783555916407884,-0.5009502958851213,0.265312781724785,0.1334151731425004,-0.5151922073514292,-0.4459855049515767,-0.22124205225864768,-0.7374158777553771,-0.6095253618404161,-0.6981481015650828,-0.6486390024910366,-0.42220866848852523,-0.5480044706757792,-0.4798429006320989,-0.267006079344214,-0.5153461979807457,-0.4863234764000031,-0.0653684754750131,-0.10590085554820614,-0.15210410805830793,-0.5737707097858472,-0.694836620509268,train,8.94641470359824,1
33,0.38252898684284325,0.3027687843207779,-0.1939593677758694,0.00449613527101099,0.22846903521650558,0.17668383296720727,-0.5189058253826012,0.14587897482882897,0.1950894947878995,-0.2399111014144396,-0.45910360990494425,-0.20311408181254734,-0.09809105110478634,-0.1336711554889805,-0.2743865542533233,-0.5012482094111543,-0.4939428321032163,-0.5030259916887321,0.2299129833019186,0.0885775044072783,-0.5011665910202465,-0.4550452647205585,-0.22063045025734684,-0.7175099236712172,-0.6064544249180143,-0.6924073769489951,-0.6433026981299192,-0.4238693100269828,-0.5530372996554463,-0.49373009551613745,-0.2751495078509219,-0.5099941975110748,-0.48398347152794685,-0.07519180273544454,-0.1121084938029579,-0.15845713476848033,-0.5795257900392958,-0.6859024980876023,train,9.225990163085685,1
34,0.34862522920248734,0.2549650441780599,-0.20003278147749237,-0.0016261287535472707,0.18178104080745117,0.1360592936510403,-0.5098403600783971,0.10501383727240055,0.1606636018974235,-0.24618817859871675,-0.455489595435866,-0.2077153918626036,-0.12190558194440244,-0.14220708186084358,-0.2773257522249738,-0.49553710177809424,-0.49105981976459245,-0.4916303082291919,0.18877010018322463,0.047874616059527045,-0.46934815620098086,-0.4601234846375906,-0.23092906511149397,-0.6901017177977742,-0.5948951926808934,-0.6776209758429652,-0.6255787197517992,-0.4147918701236781,-0.5580051107492968,-0.492656541922288,-0.28696265443686675,-0.504103653317108,-0.4891265754354195,-0.10120922061260626,-0.13058250148910686,-0.1793666813653263,-0.581984472203436,-0.6598516896580776,train,9.50556562257313,1
