,AIBL,AIBR,ALA,AQR,ASKL,ASKR,AVAL,AVAR,AVBR,AVEL,AVER,AVFR,AWBR,AWCR,BAGL,BAGR,DB2,RIBL,RIBR,RID,RIFR,RIML,RIMR,RIS,RIVR,RMED,RMEL,RMEV,SABD,SABVL,SABVR,SIBDR,SIBVL,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,URXR,URYDL,URYDR,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
212,0.16972684019566603,0.04015228848893197,-0.220512546267493,-0.052579978226932916,-0.1349828783311394,-0.06196667597903065,0.19595366226372657,-0.025135446622060194,-0.5655736773209199,0.22252856363811252,0.0043494988140545116,-0.10676154702415724,-0.26570052016564893,0.08835723665517534,-0.6479249812984251,-0.771365835388284,-0.6049400324252392,-0.6005612828885489,-0.5846168712809056,-0.3707874057047803,-0.24554248152427519,-0.07941699409257613,-0.05980599243070636,-0.7632110745781548,-0.5190298290147904,-0.7030174378655518,-0.7622746760083886,-0.6172461031080279,-0.041498666559230415,-0.1293949570194586,-0.056058120551290676,-0.29678057608344777,-0.45604714374626887,-0.18206040380486704,-0.5684078210502921,-0.5801813631915721,-0.5438131736259886,-0.47819980913096927,-0.4246487644135757,-0.35730360039822345,-0.2194259900136355,-0.35513988653259204,-0.547734375553339,-0.042229760601371395,-0.26099969739429646,0.09472521407310693,-0.5624313407065906,-0.7156606912629753,train,103.64870982344952,1
213,0.16673141455045926,0.04569975726639407,-0.20779273340162954,-0.06035777917965896,-0.13534162837759722,-0.06503045043605156,0.18268593283991919,-0.04118539581241325,-0.5582332908828977,0.19473807920439135,-0.01899577678286226,-0.10303475425638318,-0.25440726974646893,0.09037404108783695,-0.6462748765206187,-0.774180040891581,-0.5918884953682604,-0.5886989348558767,-0.5830645991384138,-0.37774073209633463,-0.2525808561525176,-0.09845996309703614,-0.08529737253269969,-0.7664190110147517,-0.5142610295418499,-0.6764073208487338,-0.7490042595179461,-0.6060880267423734,-0.03708577904279105,-0.1350647400384845,-0.06622974981628169,-0.27941627893915494,-0.435990300490987,-0.18755124856844113,-0.5537151842142942,-0.5761561339370741,-0.5290552822211001,-0.48652059683674953,-0.42874595633558965,-0.36077173993658096,-0.23698233991979728,-0.36318264493599745,-0.5526878911049258,-0.02986532142886487,-0.2547934978831026,0.07611761474568036,-0.5565810584799615,-0.7146640478330999,train,104.13761883205069,1
214,0.16770894384916946,0.037525796098109646,-0.2091190764757641,-0.06349256651834875,-0.16195315242304947,-0.06876267840052934,0.15517339969169813,-0.0676354565998165,-0.5531057516620799,0.16782872919553887,-0.04209267782630519,-0.1014992888996632,-0.23678564352726178,0.08774317711926798,-0.6516606305716186,-0.7631331858570124,-0.5817793505602122,-0.5702692962058654,-0.5619896834343825,-0.390647310991443,-0.25230710793381955,-0.12012670826184811,-0.09891469876935519,-0.7444572237618953,-0.5164676851446554,-0.658177727420261,-0.7285917925228652,-0.5944665383263747,-0.04385722688592636,-0.13266800108836532,-0.07955695660967617,-0.2696624841742455,-0.43209261495194695,-0.2036117664057436,-0.5474657701144674,-0.5617356782996666,-0.5250656617283936,-0.4775293073238772,-0.4337242849833971,-0.3550624824489587,-0.24968088516401182,-0.37110242356311757,-0.549387712297754,-0.02799333646330321,-0.23692364418556244,0.07527675332100314,-0.5549310651848895,-0.7243371811121807,train,104.62652784065187,1
215,0.14505211460369966,0.0026728266145551287,-0.20802432509410423,-0.06898717131688827,-0.17918944391190408,-0.07782776721236608,0.09906552540813031,-0.11185194282936171,-0.5430091607919467,0.1184175038681632,-0.0947398650145531,-0.10716019279502617,-0.22903915242998898,0.09181465762659284,-0.6681751129827548,-0.7725899100243704,-0.5729189146861504,-0.5446359875614497,-0.547240224021013,-0.38947182436856365,-0.25992966950790086,-0.15847880887861443,-0.14223391315193082,-0.7193484632736202,-0.5295770979492203,-0.6374680412963363,-0.697375461592054,-0.5701433053461347,-0.06089412471924713,-0.1388951653191376,-0.09412478010149453,-0.2727769099001578,-0.4215647837734777,-0.22367979714957004,-0.5384694682470418,-0.5643943821506493,-0.5380344618696756,-0.49543818257954975,-0.4453603336609636,-0.37326946023712826,-0.2772993353932696,-0.3865501513692669,-0.5545193049195456,-0.03158258854651952,-0.23060199893052907,0.04570231560757344,-0.5465960797283651,-0.7190366397861154,train,105.11543684925304,1
216,0.11357302572384077,-0.04640529583843166,-0.21219078781378267,-0.07888303457720527,-0.20825786139605904,-0.09997352591613061,0.0384397126563419,-0.17678713029372412,-0.5452987693764446,0.06574476240867418,-0.16653831897193644,-0.10489628954647412,-0.2320035338793174,0.09085134938061595,-0.6785427525227423,-0.7732876283085054,-0.5601147604250671,-0.5134780693145116,-0.5264967094321222,-0.39165535377479677,-0.28283594493278386,-0.21417833961684313,-0.19754957633556208,-0.6989311636558435,-0.5346576869191664,-0.6139068593362718,-0.655629756119386,-0.5450866789557707,-0.08861692578381056,-0.13897647051754916,-0.1282375945281961,-0.26896912042642884,-0.4035062496178201,-0.23693495841888157,-0.5310554876668279,-0.5651357614338831,-0.545351859100903,-0.5113238031274039,-0.4636761414253108,-0.3922613176936939,-0.3114310772932445,-0.40487062989085176,-0.5475772229628129,-0.024849693533547865,-0.23219907181849353,-0.0052629759777821986,-0.5218122619885519,-0.7184418164913804,train,105.60434585785423,1
217,0.07409302387319296,-0.09277200905377751,-0.2227090215667974,-0.07846115444006123,-0.23915703274047384,-0.12275823782271897,-0.0326716823118965,-0.2277195762474786,-0.5464225090423833,0.003239334690587306,-0.22841721016025024,-0.10947128923629515,-0.23016125536602464,0.08701552525530545,-0.6921316937439027,-0.7918609626120523,-0.5505483902623023,-0.4957148449082485,-0.5015488740287619,-0.40135150336321146,-0.29810813741198056,-0.2745003287616266,-0.24177359276330135,-0.6721798104487604,-0.5460656176017907,-0.5917946375021909,-0.6259047566917457,-0.5253816682387555,-0.1145076688736505,-0.13991497892240973,-0.16066170182084122,-0.26794277067929456,-0.40135152885735775,-0.25248485170672286,-0.5504890987421527,-0.5804668357569113,-0.5700529863991767,-0.5242677485715649,-0.48336014628455415,-0.416369479622698,-0.33953237633996036,-0.42641666878507467,-0.5609854862113957,-0.02561454810814678,-0.23750318203551496,-0.04737438537177627,-0.5105851751130743,-0.723317696668526,train,106.0932548664554,1
218,0.03207915259880262,-0.13010790140533116,-0.22283363195365508,-0.0795759016391277,-0.2668154674490061,-0.1391530934345825,-0.08658343860173953,-0.2807320641879248,-0.5384344131834402,-0.045422104663822696,-0.2742301662731337,-0.10698072650395736,-0.23807305555361913,0.08331926230924955,-0.7077611331043505,-0.7943380028538508,-0.5456015479113172,-0.47606747493360735,-0.4833705249437671,-0.3964368343181821,-0.3156437115956617,-0.3122337918429398,-0.28169806843805645,-0.6522789630424128,-0.5507559828510074,-0.5716334904323553,-0.6004248408549336,-0.5050440686378886,-0.14090928866717028,-0.16014938059939737,-0.19040006996740538,-0.2764019768381077,-0.3909492516905395,-0.2570931437912803,-0.5594243022453327,-0.5956372102890188,-0.5837776886243758,-0.5319134544569056,-0.498054204626154,-0.441845278230323,-0.3708402981047646,-0.4423189622111089,-0.5645437271027154,-0.030449806573893616,-0.23471949384988855,-0.08928827081143369,-0.500979762970901,-0.7128717276355401,train,106.58216387505658,1
219,-0.010119965898846381,-0.1808435495568004,-0.2165223288787778,-0.07290576236458489,-0.2991892055764531,-0.16778436404031483,-0.15503087391604178,-0.3406844752731928,-0.5382461522709765,-0.1064263947681667,-0.33971828066909493,-0.10682723454962184,-0.24058234025582803,0.08389779260453963,-0.7349556005911777,-0.7997969590961594,-0.5471659755008801,-0.45856186175943986,-0.46201004510220944,-0.39429768186210057,-0.33695820901191087,-0.3710444705648271,-0.3229949766616198,-0.6255437212145106,-0.5654045926315825,-0.5330827942804829,-0.5602370782107627,-0.4819575329277428,-0.15958710303902898,-0.17680875183113054,-0.2287639824169933,-0.29613919219898177,-0.39243642297090603,-0.2634947648128379,-0.5868746177464519,-0.620991366718102,-0.6089960990429703,-0.5492795882787473,-0.5190204698673493,-0.47532421260840313,-0.42250552632802646,-0.4760012493614497,-0.5694059231591189,-0.03867617513982147,-0.23997603301865994,-0.13164545982313972,-0.49627109189173335,-0.7013894649882646,train,107.07107288365776,1
220,-0.051097944125886446,-0.22354852078826826,-0.22136790336949455,-0.0733502986777729,-0.3161886007407113,-0.18305018540291948,-0.22421560576148897,-0.3909785640772174,-0.5237152092066146,-0.16019463911850923,-0.4018992572804313,-0.10678607555324851,-0.24558786046122477,0.08348089547984572,-0.7455387157798069,-0.8050484138436883,-0.5314302648365126,-0.4471808128585844,-0.4411671424580239,-0.39323493573656965,-0.35995325026477804,-0.4024334430067779,-0.37923035959209805,-0.5996673093769511,-0.5765368100880348,-0.5040381779279376,-0.5274928441534703,-0.45658293004492806,-0.18225208352684455,-0.1851367168028407,-0.24797208327857545,-0.3129825426558837,-0.3791827527307782,-0.27126301069543945,-0.5962623422482687,-0.6410181564861572,-0.6364864916602793,-0.5641641608103874,-0.5247962798866358,-0.5100479998525225,-0.4561643706220702,-0.4896929862094871,-0.5667808312656546,-0.05629518770362102,-0.24600441516438087,-0.16301050475785434,-0.4826686162769108,-0.6955085461558507,train,107.55998189225893,1
221,-0.10055358103150155,-0.28657397809848295,-0.23766934388303926,-0.07910253453082101,-0.32717957805530684,-0.20651999371565455,-0.299950453661459,-0.45296768795518816,-0.5270866443975446,-0.23063784843692628,-0.45807312042062787,-0.10386386381526143,-0.25612507690071123,0.08431884374727176,-0.7637848886860356,-0.8307437923105583,-0.5226192610528424,-0.43484194626959116,-0.4255073585430864,-0.40083865397891305,-0.37552817181171455,-0.4544577014661291,-0.4275421310924923,-0.5520582106853976,-0.6053138944118522,-0.49542850794691085,-0.5015706418304262,-0.43390206423960104,-0.20726523851844886,-0.1969181869729804,-0.27405472244012635,-0.33397872429298014,-0.38074109296065933,-0.2827498013936183,-0.6022880015569179,-0.6623496679906784,-0.6535265372971795,-0.5951883522269074,-0.5574491054878252,-0.5396691313288172,-0.48416893340676054,-0.506470868344278,-0.5804755749027839,-0.0631477204466252,-0.25849860972116884,-0.2119488444009656,-0.46936995655869546,-0.6917927601155174,train,108.04889090086012,1
222,-0.1351402365149601,-0.32820814741035914,-0.23346566907925503,-0.07164292370694444,-0.3297915978429027,-0.22224827117777518,-0.3414657677436168,-0.4930578182191908,-0.5209655285100278,-0.27890893691640717,-0.4949819449502757,-0.1031750489261157,-0.2603954113992917,0.08383947774199044,-0.7584077895554915,-0.8169010423148813,-0.5031753142688797,-0.4184764060431583,-0.4020375976731223,-0.39634132402782163,-0.3715437554314508,-0.4885184519306721,-0.4602382604202724,-0.5252904758081165,-0.5963641831702367,-0.46102586495158143,-0.4669138878934074,-0.4081551812969791,-0.22170841562182758,-0.20222591548256857,-0.29565995374325815,-0.33548218069687363,-0.3705665150338822,-0.2767768677260375,-0.6068685530828936,-0.6680726127371626,-0.6567885782241873,-0.6039141330094353,-0.5603124699068728,-0.560752704868007,-0.5107390521426591,-0.5283410389990579,-0.5749327451829391,-0.06804534019126696,-0.260102316370221,-0.250358175726445,-0.4490286293114789,-0.6668777773117445,train,108.53779990946128,1
223,-0.17286855791358016,-0.37653809492439205,-0.23426789931200492,-0.0693008214867227,-0.3538308921575133,-0.23879820535362836,-0.40687160321457394,-0.5382682642011034,-0.5214336638334338,-0.3409517460139858,-0.5540523235414729,-0.10957437976122517,-0.27604780751874397,0.07509874563208568,-0.7678377337557242,-0.8220220407774927,-0.48677737635584784,-0.407728860481986,-0.3933916294943942,-0.3976472729853435,-0.38980368545207233,-0.5334963495514213,-0.512219923800246,-0.49310679422767145,-0.6043298499063525,-0.4295442220696733,-0.4226270989278458,-0.3832684623202568,-0.24286863982234425,-0.20765634564761298,-0.3191566222747116,-0.34658303382782973,-0.3686376958042024,-0.28787148516740146,-0.619709239009289,-0.6792502226650485,-0.6815262067974792,-0.6207693961618926,-0.5723922117786533,-0.5964369237580373,-0.5387766604721856,-0.5560958646467291,-0.5809769457732973,-0.07252277326915688,-0.2665503554491705,-0.29150514774521896,-0.4208581735061815,-0.6494777997246151,train,109.02670891806247,1
224,-0.21755647437318154,-0.4096226681823752,-0.2320236022767583,-0.06159129226160224,-0.36554170962033994,-0.2654526165864825,-0.45039486030800086,-0.5703688423845221,-0.5125686482818798,-0.38989767563833744,-0.5910976978582725,-0.11475251368517903,-0.2709808156305153,0.06588599505995875,-0.7612796900800051,-0.821052096801966,-0.46188298328799254,-0.38842591976519925,-0.37942584522980927,-0.3856191839989118,-0.3891118681276651,-0.5714990052497771,-0.5417743855619221,-0.4776788243481955,-0.60393163634449,-0.38369115665604364,-0.39292374776280514,-0.3481003919688792,-0.2551498028455048,-0.22750882651500037,-0.3411932467772189,-0.3409913390869619,-0.352420306368767,-0.27813862076767837,-0.6255479731085347,-0.6949676305165072,-0.6772907315271695,-0.6299880472794515,-0.5785037573995465,-0.6205583721712705,-0.569326568275871,-0.5784279650550144,-0.5961320035523012,-0.07339457092691525,-0.2670087065217354,-0.3264217792632866,-0.4038668440090197,-0.6219949166766098,train,109.51561792666364,1
225,-0.2498024750654953,-0.43908069523839477,-0.24262615891313452,-0.07093418945325909,-0.3723086609787387,-0.27759188564991677,-0.49373029457139356,-0.6022581962884437,-0.49041684798056334,-0.43787049140902784,-0.6283711534013321,-0.12048116828895716,-0.2752115687692764,0.0661864308946909,-0.7691420018974707,-0.8182916338115324,-0.44217184108623325,-0.3737535437423871,-0.3715445523019163,-0.3803878398786239,-0.39628371036328985,-0.5889178304069224,-0.5708913453508289,-0.4531794277866932,-0.6080709442255817,-0.34851220335482114,-0.3593477775877504,-0.3202998582055554,-0.2739687389589177,-0.24307371101667175,-0.3477719699234937,-0.3537275499292817,-0.3406031381042464,-0.27915555226913547,-0.6185364401848646,-0.7045269005301784,-0.6931665329602366,-0.6467017873318411,-0.5825444577105645,-0.6449008112629897,-0.5866594574369296,-0.5931770627652801,-0.5981284644370243,-0.08877461835330869,-0.25419975730521416,-0.34459986068457316,-0.3883109533662265,-0.5970613216098359,train,110.00452693526482,1
226,-0.2739877094533262,-0.46856666713948447,-0.24226429886883816,-0.06344403984583585,-0.3761998429906842,-0.2857939387580392,-0.5298555572621584,-0.6229764359714908,-0.4821150050769144,-0.4667874387048505,-0.655553278408721,-0.12044509609383514,-0.28002078349394305,0.06461273646588635,-0.7619027901810311,-0.8080951766388722,-0.4276148532522207,-0.3753017421666193,-0.3656748950054626,-0.372128355611014,-0.4055347544990983,-0.6100140008859508,-0.5917722570150802,-0.4355994362599199,-0.6150850460432137,-0.3283781095980163,-0.3433565619720558,-0.29947256460366267,-0.2864967803138068,-0.24871212842617973,-0.3591208971780998,-0.36341690310461305,-0.33903103160386844,-0.2804304020707452,-0.6236742614689743,-0.7073496436682517,-0.7058810129170892,-0.6521244972137195,-0.58776902387102,-0.6598590256110224,-0.5926221128734394,-0.6089376718632161,-0.5977527175310052,-0.09239974185571184,-0.25282271010708324,-0.3619632268388523,-0.37387840806143213,-0.5881690963868589,train,110.49343594386599,1
227,-0.30527234148249394,-0.5045293172631479,-0.24053389692888338,-0.0601951103313107,-0.37846692202219145,-0.3053526318815188,-0.5575226465761118,-0.6323537786529996,-0.4835542201041874,-0.49942876077601883,-0.6852469217028425,-0.12373884096723788,-0.27830984248005186,0.061191042341021726,-0.7577073248991658,-0.8051780860753861,-0.4100633167304919,-0.36636873240519374,-0.35814942915843,-0.3645645590696228,-0.40204640281306114,-0.634079181292321,-0.6192461248861857,-0.42198260694842105,-0.6164666140090238,-0.3009297666466162,-0.313468786473983,-0.274641781219107,-0.29576468823581525,-0.2506597905661579,-0.37008996272153527,-0.3685263953969341,-0.3329335010600544,-0.27941482690411995,-0.626847159169507,-0.7093897501623657,-0.7101793990806817,-0.6617676260048909,-0.5953430576539397,-0.6693792807067256,-0.6066045302232601,-0.6122084333227118,-0.5960862611340872,-0.0903763401902506,-0.25070796732564715,-0.3840972111712076,-0.3576810938901608,-0.5816449516960633,train,110.98234495246717,1
228,-0.31793697652884934,-0.5281124330734664,-0.24894379071947975,-0.056396990760768116,-0.37753849324937516,-0.31083782497652396,-0.5841038410052601,-0.6515826218330334,-0.4718257443110019,-0.5270655131717477,-0.7083284406780397,-0.1253771817616155,-0.27780258372333444,0.06352340615533736,-0.7490015082611665,-0.7941608566686852,-0.3910391760123684,-0.36217413395054143,-0.3589073429048839,-0.3611906193669915,-0.40421622465487517,-0.6443615183891165,-0.6339427832906959,-0.41244503776110353,-0.6144929577364436,-0.275909715613717,-0.29582759217895727,-0.25693967936352335,-0.3007017168128374,-0.2601458993597844,-0.3755205254925201,-0.36929063043529486,-0.32172672379826805,-0.27823826350450104,-0.63119753598106,-0.7196119230535419,-0.7177233857047022,-0.6635090328662386,-0.597439309503241,-0.6877343575290829,-0.6218299826556078,-0.630735274612779,-0.6035222756992953,-0.10807285494282434,-0.23748494604465054,-0.3900414335972201,-0.3473641218530612,-0.5668494675155602,train,111.47125396106836,1
