,AIBL,AIBR,ALA,AQR,AUAL,AVAL,AVBL,AVEL,AVER,AVFL,AWCL,BAGL,IL2DL,RIBL,RID,RIML,RIMR,RIS,RMEV,SIBDL,SIBDR,SIBVL,SMDDR,URXR,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
485,-0.3852460384374826,-0.4462436311690691,-0.3288465845990151,-0.6393279032991295,-0.48358380494196807,-0.4961852373701081,-0.5178383066176784,-0.5000056543597878,-0.4312861444613598,-0.30076267989429384,-0.4823482262406773,-0.6143357309907631,-0.7105893647759018,-0.5305631401226932,-0.366322996239257,-0.5212796763209379,-0.536735053369619,-0.012650087282233768,-0.31940151832432523,-0.5314741045441784,-0.43640450890252713,-0.4241850004229973,-0.6971276525959085,-0.6447762880838509,-0.496028229010753,-0.5835611390776443,-0.5336387828586158,-0.2932570533507164,train,105.96803560590735,1
486,-0.3847354584861625,-0.4459098679749206,-0.3392082406940359,-0.6432009547974963,-0.4868985799311867,-0.4917346646871047,-0.5287085433480021,-0.5042199942029811,-0.43698992593931374,-0.3033258922323802,-0.48481695147299697,-0.6186488895731247,-0.7187920449362242,-0.528344696003752,-0.37053444991810824,-0.5206148266331001,-0.530563351073216,-0.023696157757816777,-0.32851763269331535,-0.526480158741585,-0.43611185361382987,-0.42585759552413516,-0.6967143927951368,-0.6558927802607983,-0.5043429657308917,-0.5916338447790908,-0.5426949113118237,-0.2889666063346319,train,106.18652640097108,1
487,-0.37350820939330387,-0.4399892522607371,-0.35202209925907657,-0.6395788636372408,-0.48233174499763587,-0.4867667063167949,-0.5250558217223091,-0.4974690435733573,-0.43188272339628586,-0.2986893045827878,-0.48446846927808074,-0.6116805074154334,-0.7110558825087303,-0.5182207380887655,-0.36769024183716054,-0.5207578024703519,-0.52385997505734,-0.02392201062170013,-0.312987990104576,-0.5159929093463972,-0.430163392962872,-0.41510668666500955,-0.6908502608606871,-0.6488892317707653,-0.5005462420780284,-0.589157840484984,-0.5400086723711751,-0.28385650550337665,train,106.4050171960348,1
488,-0.38184279841116425,-0.4457847667491522,-0.3512039962550412,-0.6392164348424813,-0.48480617491894273,-0.49023284464121786,-0.5259467319633941,-0.5056376121818964,-0.43880621682918197,-0.30094588970352676,-0.48277858401124196,-0.6118911707888934,-0.716624998219294,-0.5201657517886541,-0.37614410107652374,-0.5227428955352321,-0.5248784527872086,-0.03201040348102749,-0.31785043149189346,-0.5145648765608224,-0.42890911949707344,-0.41668331142127985,-0.6918915427488906,-0.6519994861031955,-0.5102987922894299,-0.5915711706209716,-0.5471272317340471,-0.2776772350929218,train,106.62350799109852,1
489,-0.3886941686413974,-0.4387510933090079,-0.3594220711000566,-0.6481276774812198,-0.4835824369270506,-0.4842788878837034,-0.531030589996923,-0.4999643614013849,-0.43326704451635173,-0.3033989423417783,-0.48858518301402865,-0.607047668838012,-0.7103842780951828,-0.5237552601942151,-0.3829113368910597,-0.5227641139589515,-0.5177151449666569,-0.03518724325611572,-0.3177205198031233,-0.5163533371044702,-0.4290275399528164,-0.4241689083594321,-0.686737105637265,-0.651622793367119,-0.5133064735788272,-0.5993000045924607,-0.5448388556657359,-0.27959099519647423,train,106.84199878616225,1
490,-0.375266161581541,-0.432884959868333,-0.35554084319061197,-0.6470466908093105,-0.4918029242339591,-0.481257300533951,-0.5380166158114487,-0.49981658192448164,-0.43441735557017186,-0.30343188247073155,-0.49035135233083627,-0.6125308646894109,-0.7178096631800581,-0.5233279829162512,-0.38574273344554244,-0.5283440961300634,-0.5118716307847095,-0.043529536667982566,-0.3261486904562561,-0.5206238430717214,-0.431085538531244,-0.4280938681943245,-0.6927588074221517,-0.6568145684279871,-0.5148098204493169,-0.5896336296742256,-0.5556465671849549,-0.28909624669331657,train,107.06048958122598,1
491,-0.37413029882529064,-0.43120167279528543,-0.3628462064764321,-0.6437547211028372,-0.49379408663778357,-0.4765173955370214,-0.5390550613948984,-0.499184998109606,-0.4327237523364193,-0.30469463640411804,-0.4848625136773578,-0.613937094065495,-0.7165550913046912,-0.5286176396133063,-0.3785902009648095,-0.5263329932238482,-0.5171483538844016,-0.03821799246495369,-0.33111746793539265,-0.5275048605064931,-0.4344025487687875,-0.43845120545161065,-0.6946057489968688,-0.6565028731187406,-0.5074880572672174,-0.5909835677210505,-0.5517895966873343,-0.2882402134585377,train,107.27898037628971,1
492,-0.37934016715704844,-0.4360084774496215,-0.3593804870198829,-0.6433367494261908,-0.4953119670568742,-0.4857280571762949,-0.5372953265312537,-0.49812518785462984,-0.43959039476898765,-0.30309153634106417,-0.48354940046737704,-0.6109881207005745,-0.7157892802455594,-0.5247802478348698,-0.38352149300825505,-0.5283677457170349,-0.5213085844600607,-0.04392453228738452,-0.331094722219995,-0.5202961286732087,-0.42780165729449715,-0.42898891126730543,-0.6948961763215761,-0.6559637624766144,-0.5196159461865222,-0.592173734390381,-0.5558723099964463,-0.2828177973580259,train,107.49747117135344,1
493,-0.3792840235089783,-0.43458162394109157,-0.3569455736824714,-0.6348664332013338,-0.4873507462771538,-0.48553978943896653,-0.5338009754872757,-0.49444822322158366,-0.44214237454212624,-0.30016119353160936,-0.4773060767552184,-0.609683257358453,-0.710557048538228,-0.5197939935334267,-0.3846778974741081,-0.5252101898886746,-0.5132149342997958,-0.048561696125458825,-0.32410529198479293,-0.5161678095017186,-0.42326369577012657,-0.4236722659057397,-0.6843884765043489,-0.6472553659869953,-0.5255901040636102,-0.6006702010838731,-0.5491223174308684,-0.2758529853620605,train,107.71596196641715,1
494,-0.3724568328438079,-0.4232554672778655,-0.3648165192078104,-0.6305997786050801,-0.4951949641892305,-0.4670724258032987,-0.5340550225795708,-0.49046702487721355,-0.42891766810774734,-0.3050783238078884,-0.4783975388110082,-0.6126745289932554,-0.7115014089008171,-0.521290677886542,-0.38675078195391027,-0.5167564646839302,-0.5095925971929014,-0.058672484148614576,-0.3284632863337103,-0.5198333942753947,-0.42423334460935835,-0.43425474480171256,-0.6837512110153237,-0.6519755415574727,-0.507103020768096,-0.5903731672039056,-0.5483406716806789,-0.27221120666684684,train,107.93445276148088,1
495,-0.37739530927395587,-0.41839342599662344,-0.3558133423601058,-0.6375258067899554,-0.4892644542750708,-0.4726640272555103,-0.531384154406634,-0.4863943358146792,-0.43367308077083516,-0.29946685902766,-0.4793673198745957,-0.609312678012478,-0.7123047454669627,-0.5204057065322858,-0.3907941904877945,-0.5185551555501893,-0.5012558630663805,-0.06837746871594617,-0.3278192391993407,-0.5149688880752608,-0.42788735361068186,-0.4276934577530265,-0.6814069037536141,-0.6499745660661497,-0.5184750845571329,-0.5936703766493614,-0.5483047581718873,-0.27985554485096664,train,108.15294355654461,1
496,-0.3731523477750632,-0.41742509542348244,-0.36202429150072346,-0.6330257736058884,-0.4916247475105957,-0.46977891642127845,-0.5272874391854455,-0.4839722298445383,-0.42759982722555884,-0.29761847838707034,-0.481044966571457,-0.6105623325415661,-0.712771266541705,-0.5201894989944795,-0.3876550094407638,-0.5194353787330616,-0.5018956191129246,-0.06540483684907075,-0.31964054786586316,-0.5146392445193074,-0.42934218002120317,-0.43160096734773223,-0.6813965845644808,-0.649785706338861,-0.5106607379155896,-0.5851087791467621,-0.5454742674013896,-0.27490308834733135,train,108.37143435160834,1
497,-0.36999478515687084,-0.41838587067515437,-0.3599971342476497,-0.6352067630168701,-0.4903716114423863,-0.4717956412684114,-0.5334800290640183,-0.48651283418431474,-0.4304523095515594,-0.29886157791202506,-0.47995512483152747,-0.6124336131501967,-0.7123227856740579,-0.519804343116757,-0.3874997976597029,-0.5227709922851286,-0.5058446112723805,-0.06430974177440257,-0.3263835737515696,-0.516439811642087,-0.42538339897215516,-0.43246833622811764,-0.682202328824928,-0.6509420817035403,-0.5101101898856684,-0.5914842638344371,-0.5462739935369421,-0.2742440296063352,train,108.58992514667206,1
498,-0.3621353530960612,-0.40935752876307774,-0.3626977513957862,-0.6369950812038975,-0.4933799647544518,-0.4586891953766681,-0.5425733455249195,-0.48314286746678586,-0.42423548403377626,-0.30228486844326297,-0.48028326425223244,-0.6150348826005144,-0.7164598677181371,-0.5207397527641169,-0.39281981411742406,-0.5151835339527582,-0.5015986892750555,-0.0749997852546246,-0.3359867116515699,-0.521388784305536,-0.42532078511073357,-0.44084349523340444,-0.6873789948236719,-0.6608674091812134,-0.5039295091983726,-0.5868429605257866,-0.5478333315993617,-0.2809578986814569,train,108.80841594173579,1
499,-0.3700996527152481,-0.4135592568635645,-0.3604017600230375,-0.6407974954143878,-0.4934765232478162,-0.4610489896217781,-0.5430604213003557,-0.49070147910699635,-0.4290333019416519,-0.30465858822322767,-0.48168802468227234,-0.6153389134653033,-0.7254783016451112,-0.527407198976713,-0.40004628314987667,-0.5165144317978838,-0.510636035204622,-0.07713466702956326,-0.3453164800362436,-0.5216497976338037,-0.43185724010907955,-0.44792253829554474,-0.6945464329771744,-0.6661698192792798,-0.5077902576222614,-0.5935167803849043,-0.5475765097659464,-0.2846363785872555,train,109.02690673679952,1
500,-0.35498518137725027,-0.4063665388326313,-0.3495011447480474,-0.631204169429412,-0.49137613205113284,-0.4510985171427491,-0.5256784612000517,-0.4847304777391275,-0.4215294711481865,-0.30564227965743035,-0.4738711240198633,-0.6137410068108964,-0.7185238761814465,-0.5273633918130285,-0.3891954723951516,-0.5039096495946113,-0.5086770148138233,-0.0734421872699643,-0.3360815671723379,-0.5184763492089922,-0.43020172428283343,-0.440272009970849,-0.6926855421284726,-0.6543691409567332,-0.48501961097315255,-0.5748236873774046,-0.5393860467312963,-0.2838887997920849,train,109.24539753186325,1
501,-0.3585156843688927,-0.4104013402831749,-0.3482218375595715,-0.6359113055854784,-0.4934861236908614,-0.45901262117888836,-0.5301170325121959,-0.48734509972770723,-0.42509120498814246,-0.30608796082799994,-0.47744042383597396,-0.6126479209465169,-0.7205383561995531,-0.5276552516808994,-0.3880338281008485,-0.5083266087113046,-0.5185707550483628,-0.07114522099835438,-0.3402045512164264,-0.5174455387485247,-0.4281354663602075,-0.4352691848500257,-0.6993759721688593,-0.6572468410445721,-0.48960802105285767,-0.5711491516671857,-0.5433635683129705,-0.2870601609026132,train,109.46388832692698,1
502,-0.3652417660540312,-0.41469044969933766,-0.33437315770509946,-0.6388799952247773,-0.4881953540266716,-0.460415472273332,-0.5314513256206775,-0.4919497369001785,-0.42930269988719943,-0.31033522069587854,-0.4785563932568768,-0.6140241525581078,-0.7223967983436148,-0.5320276054294234,-0.3926544696272728,-0.49999928387532133,-0.5157053433082677,-0.06318160531700025,-0.3426465754203415,-0.5183636286874078,-0.42812070247138034,-0.4377732076346704,-0.6967216031142887,-0.65875338301678,-0.49432467893787696,-0.5782618128607786,-0.5391451864001311,-0.2925888047403015,train,109.68237912199069,1
503,-0.37876361409640563,-0.4260830225986226,-0.33002113109000925,-0.6469068419515756,-0.48943671377590314,-0.47653945826529603,-0.5321374903068248,-0.5061869723142525,-0.44075083952548855,-0.30984315564701964,-0.484181053662741,-0.6138569228119503,-0.7319678596131272,-0.5367977979784272,-0.40141634175632135,-0.5141772802088724,-0.523933074082987,-0.06293036889518439,-0.3466259965216487,-0.5172133745213916,-0.4393347935221723,-0.4419604078625394,-0.7043875268968476,-0.6674388336770922,-0.5125294942428313,-0.5866553619087308,-0.5469929593377596,-0.2927401886282812,train,109.90086991705442,1
504,-0.3826613167640415,-0.4322976123474029,-0.3378395424439685,-0.6466437549305273,-0.49220445531102563,-0.4783851677569603,-0.5321962891212365,-0.5107607566210433,-0.445454114180342,-0.3134413647577188,-0.4852459899218633,-0.6157030383371311,-0.7340055029346522,-0.5367097298290473,-0.40404799636905286,-0.5130701559693267,-0.526735576137164,-0.06141964583091941,-0.3457276750383838,-0.5143442761068266,-0.43605037971392957,-0.4406987181343489,-0.7047938681133671,-0.6679559627940532,-0.5194344947584639,-0.5934120630670141,-0.5493098949451328,-0.28843008796179914,train,110.11936071211815,1
505,-0.3727024489477088,-0.4215530170937888,-0.34329357299389207,-0.6479399152182979,-0.49162318377052383,-0.47325869147614275,-0.5375601049294315,-0.5025820358544417,-0.43862873597968777,-0.3116194735489028,-0.48772330377946393,-0.616754944152093,-0.7296952523414191,-0.5311916620943302,-0.4002398624761841,-0.5178499409464269,-0.5182138340689822,-0.0638571792974155,-0.3401051394699944,-0.5143161756604482,-0.4330226361987941,-0.4380065400114053,-0.6989066069343194,-0.665476570869141,-0.5117563360666023,-0.5937514897246803,-0.5486741377957317,-0.2883891628961627,train,110.33785150718188,1
506,-0.3817214115755117,-0.42757542087057443,-0.35011582060375973,-0.6495177898229905,-0.4899739643543164,-0.4737384209113278,-0.538614687215708,-0.5067484423836364,-0.44003512647847476,-0.3146408831301998,-0.49011289393086044,-0.6149950172294573,-0.7294314563395339,-0.5295584993327996,-0.4066796222342949,-0.5176472774405212,-0.5179452149717917,-0.06313142687219171,-0.33370817109405404,-0.5152639460612096,-0.43422047465532043,-0.4375408398836576,-0.6979785763914979,-0.6667337066697825,-0.518486132447338,-0.5989499482411342,-0.5509175121419492,-0.28380918191418275,train,110.5563423022456,1
507,-0.3862047749976294,-0.42580215360418777,-0.3566367349165831,-0.6590215816986766,-0.49499315489758566,-0.47636211779578336,-0.5407495178632721,-0.5073408859110508,-0.44516584455363367,-0.3116331475115133,-0.49700972727982584,-0.6192746339061658,-0.7349742652819011,-0.5307909455664757,-0.4057329423107383,-0.5303007821051255,-0.5156534327173333,-0.06257137961023368,-0.32950682710126716,-0.515222736980204,-0.4368553852380751,-0.4411541053248697,-0.696694701800768,-0.6678528287454222,-0.52442725374933,-0.6033355357151997,-0.5614173573173111,-0.28837544119406533,train,110.77483309730933,1
508,-0.3879678725814111,-0.4317619080835265,-0.3645898460952166,-0.6565275213011409,-0.4971750635442297,-0.48267776952181857,-0.5366990813798447,-0.510488273259479,-0.44362869705455366,-0.3103881385611965,-0.4993243265957069,-0.6193785507220344,-0.7355451758502909,-0.5284427606713693,-0.3920694161867603,-0.5396105424278947,-0.5227665998909908,-0.050790766002243526,-0.3180620365276584,-0.51747805777895,-0.4409553134720863,-0.4370009620898072,-0.6970078143230234,-0.6655191293281038,-0.5190562462554136,-0.5976485123065194,-0.5625383953153222,-0.28274042403665484,train,110.99332389237306,1
509,-0.3981382972871539,-0.43650217599930047,-0.3625506307172097,-0.6670560611548131,-0.5026574940971145,-0.4897667165532447,-0.5409073055620327,-0.5181908887698103,-0.44669510731375933,-0.31236737217901767,-0.506798309592744,-0.6191029195319155,-0.7401939809189251,-0.5313583408751287,-0.4013169337564787,-0.5439635413463019,-0.5290503773746265,-0.04884647815530553,-0.32225014650782585,-0.5205503109371987,-0.4432664375553681,-0.43936928119857116,-0.7034214255885629,-0.6737296107793753,-0.5292834638817185,-0.602236197649418,-0.5712538213218172,-0.28571914701626366,train,111.21181468743679,1
