,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVFL,AVFR,BAGL,BAGR,DB1,DB2,IL1DL,IL1DR,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RID,RIFR,RIGL,RIML,RIMR,RIS,RIVL,RMED,RMEL,RMEV,SABD,SABVL,SABVR,SMBDR,SMDVL,URXL,VA1,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.09557601689881552,0.009272724854165887,0.023708012862260323,0.10388237377770831,0.08473535493654161,-0.015657331430158516,0.04421536971415718,-0.19616211969073422,-0.1506347450042048,0.00924826022080999,-0.0818555719468247,0.03727816962011275,-0.19110112055914225,-0.2759587715802056,-0.034236633044759185,-0.05804556750778308,-0.11270358013287901,0.00314468573902975,-0.15102093280731935,-0.021794135075578924,-0.11304428108653691,-0.02108310712207781,-0.1341300127687624,-0.18325740228206475,-0.05661685301803811,-0.16205534457193035,-0.017499592187631422,0.0020848000333403005,-0.13128334318356033,-0.1991149566692153,-0.13489610094890409,-0.14158495293323864,-0.1662690882115414,-0.11366603609138445,0.02154589145763272,-0.04858497959921139,-0.041127292613233946,-0.21545627150273255,-0.12991737141499016,-0.24516047119310808,-0.030088877915872128,-0.030069307937865407,-0.15422748453521007,train,0.0,1
1,0.13618600610919776,0.06864040424549803,0.02989869408432384,0.11610721341962839,0.12030604038167503,0.02121873232042748,0.08850614122705544,-0.2081945576119337,-0.12233287664016557,0.06737876333092746,-0.051231954164037696,0.05082665576067112,-0.1680687611176383,-0.2948794566051875,-0.04146982702955048,-0.08636635330814214,-0.11835702107141616,-0.00031265599489671385,-0.12385575225828147,0.019553032765664474,-0.08327472647348694,0.010550877222348723,-0.14958445703682427,-0.17502712243210233,-0.07633985912480859,-0.14291222512220403,-0.013047436294480588,0.04719076118469359,-0.10988110061958761,-0.2166050095145849,-0.11011265633689218,-0.1603636479057984,-0.19107011527501278,-0.11893491528373665,0.0407390303854059,-0.024541126842563377,-0.05012886794022074,-0.20407123794315146,-0.10550955627738617,-0.25230379915574785,0.013478154436115025,-0.03400921410964828,-0.16814269164174603,train,0.3275705186533212,1
2,0.12521582422096042,0.07831318670271151,0.023202371486193595,0.10744440045829085,0.13043415306538542,0.015228958116660835,0.08408720358853783,-0.20740695106813278,-0.10628115862437745,0.06547289492123523,-0.043970386757909014,0.05436395495890242,-0.1604870268835772,-0.3117138509542067,-0.04073338821535479,-0.10577881273182804,-0.12605928246820625,-0.0023714392076657487,-0.12636461696133588,0.02315535784533737,-0.09067441304917338,0.008363635896733473,-0.15895846982454642,-0.17381094335027397,-0.08273348417988734,-0.1261065215622278,-0.02229812110445509,0.05077736694446733,-0.11844902482978345,-0.22646903337368018,-0.10316856283393076,-0.15010073287306105,-0.19244583507738572,-0.11166530133020537,0.03364731633799012,-0.020591026050107486,-0.06249091481161405,-0.21383391754333908,-0.0924634324660318,-0.2655452915580235,0.01986425445140702,-0.033554739880069316,-0.15606316425760974,train,0.6551410373066424,1
3,0.10138976050266973,0.061176238794332344,0.01282503816842111,0.09488598637448128,0.11392294043076778,-0.015361769702171929,0.05423754447884188,-0.21382888888465712,-0.10891483275463527,0.0342901581263452,-0.041757744785389975,0.04406598559373121,-0.18046301948355975,-0.34319865905641195,-0.03304599596169763,-0.1150020611836109,-0.12052501821096832,-0.0052008141746356686,-0.15210634372438755,0.0008938783614808321,-0.10681460974142111,-0.01937684885458181,-0.14952241651818024,-0.17914956387878878,-0.09670007795071986,-0.12722413683684242,-0.025127698592547165,0.011046455356873291,-0.14263257450790365,-0.2592836149885944,-0.10863965614756213,-0.12822664557451166,-0.17738352947945257,-0.1131597005297725,0.004790311329720784,-0.03325602597246172,-0.08054145798714474,-0.2225828083469785,-0.09462401371908523,-0.27042905575896664,0.004722008132656719,-0.03357861682492701,-0.14442592394627496,train,0.9827115559599636,1
4,0.05453692504623814,0.014837505910204885,0.013356842939425805,0.06834133627370079,0.08325699692271235,-0.07907770744074856,-0.005607841432486729,-0.2019564271472188,-0.1149138149942807,-0.03409789141080374,-0.039800123576384044,0.030986640820781366,-0.2050936656103037,-0.38143258665055774,-0.028583636815167537,-0.11092055510369242,-0.11303498919934027,-0.000700379662742447,-0.1930950506246415,-0.039277187323515275,-0.14664289398846747,-0.056150781708595915,-0.13756591402680338,-0.1797773861359387,-0.0988701263265471,-0.13689141712480296,-0.03794943936840775,-0.0687951609916298,-0.19419577317415476,-0.2897199388912932,-0.12664750433724617,-0.09439533733178931,-0.14988179454881656,-0.11971037448656816,-0.032887394063377824,-0.049698908773620265,-0.10329455832832601,-0.25055102655342903,-0.1143216817932336,-0.27516716746627445,-0.01450161965918037,-0.028687458604503432,-0.10435899329659618,train,1.3102820746132848,1
5,0.025318695683604304,-0.016986701168363066,-0.002235071981633252,0.0365549268690079,0.06526716197215096,-0.1383677061016262,-0.05822386884942061,-0.21030306045662714,-0.12151510598800164,-0.08401824039651008,-0.030028095447422895,0.016412676045808185,-0.24350509245674745,-0.42185571984147796,-0.031185155015285237,-0.11223479607077541,-0.11507443687340256,-0.02167263394245854,-0.22080072176656937,-0.08195939527871762,-0.1787531849536479,-0.09697290178015974,-0.1354705125489188,-0.19158204877296098,-0.11287859942562016,-0.1656795571515392,-0.04110488846686605,-0.14000616048264608,-0.2361785884505903,-0.3347570926982445,-0.1472293004094332,-0.07125327914019518,-0.13377522946272613,-0.12082273396800956,-0.0815705744952315,-0.07071991238559663,-0.1274744669444543,-0.27184256087998443,-0.1360082043706789,-0.2916885484638758,-0.02984357570447696,-0.04700083165132154,-0.08120934874312404,train,1.6378525932666061,1
6,-0.018263718067965246,-0.06315949741889933,-0.013670834384124388,0.006761428974310951,0.03406540310355096,-0.2053610391852939,-0.11911314811990756,-0.20147884238003166,-0.12579896446279815,-0.1436885359994853,-0.036601212417922815,0.001948353903383182,-0.278155289812856,-0.43949251890808144,-0.033280691182662234,-0.09280993578299376,-0.12172213000870263,-0.03378297534449434,-0.2528660955490783,-0.1241956434470278,-0.22356944238318258,-0.14549025299017088,-0.12348134892009743,-0.20321042655677218,-0.1215528107844635,-0.1942132281625023,-0.057382496675286554,-0.21488485690324055,-0.29354084731228625,-0.3651934571989459,-0.17180050730805732,-0.04834860037076194,-0.11772292811661468,-0.11146038110527205,-0.12112126993117191,-0.09924177486692368,-0.15995611587655534,-0.2901190074185576,-0.16740521536470818,-0.30834005791625285,-0.0542955871702744,-0.04885883008601604,-0.05895414959872769,train,1.9654231119199272,1
7,-0.05237370770750727,-0.09619202774551222,0.0014551788205243027,-0.008550959352851842,0.02162847817531144,-0.24141438078045413,-0.1618432134660931,-0.19922068003986518,-0.1656805365926904,-0.18431776429709068,-0.026356647034015954,-0.006498473267154991,-0.32186520774779515,-0.4805986132002351,-0.0662718047734405,-0.09965388025513393,-0.1317264421809909,-0.04321498494549367,-0.26976499937161197,-0.14117899965287894,-0.24778191215697365,-0.17313220674874047,-0.13824362616343158,-0.23360610339123372,-0.1496898813667895,-0.2288084853829623,-0.07038709990588447,-0.27216886489548897,-0.3313322790236653,-0.3984164522829959,-0.17913367897615626,-0.058591012482256684,-0.12357049916526237,-0.14879293337675473,-0.15340816283668207,-0.10990889922157318,-0.1850619849712226,-0.3354896825048815,-0.18840569733481885,-0.3345037035983164,-0.07615699835879278,-0.07227724209588067,-0.0750939758067363,train,2.2929936305732483,1
8,-0.08780180929993779,-0.1367827483240236,-0.00728943332341284,-0.03052214833094294,0.010031931610628445,-0.29345619771680154,-0.21779933724865155,-0.19341059305188005,-0.16836706336463791,-0.2281598544358192,-0.02052703165314354,-0.013985916933673013,-0.3392054124205166,-0.4933974046261168,-0.07934732972089187,-0.0905435175071005,-0.14038611846847118,-0.06089586662790166,-0.29160696999249036,-0.16925828940039506,-0.2702270868371488,-0.20439194741551825,-0.13317456021738844,-0.24491838799635562,-0.1566637240867085,-0.25396167809792586,-0.08036135787488624,-0.32071215330368463,-0.37045148449879955,-0.4172091440048492,-0.19721894790994132,-0.048598333116093524,-0.11327847263424652,-0.1555582294375618,-0.1821300958677571,-0.12396563581032008,-0.21079871778844328,-0.3496810874769711,-0.22126413735058262,-0.34981622250508615,-0.09027844362191981,-0.07465166186148879,-0.053540172931516666,train,2.6205641492265697,1
9,-0.08612399133258226,-0.1388510989000735,-0.01075155537176205,-0.04405070945349876,0.005630279834927091,-0.3030487554617817,-0.2311667163861752,-0.2071129944213931,-0.19801681474452892,-0.2298223978192882,-0.014749459602035386,-0.032417052100128185,-0.3746970684579731,-0.5210174944357808,-0.09763296407652058,-0.08988891067339938,-0.14826877356624554,-0.06926843123914066,-0.2936146126623589,-0.17538072805970334,-0.27165115545154733,-0.21808848513506457,-0.15650057254938982,-0.26114597116158905,-0.18970041193755438,-0.2873174572821413,-0.08780491891696729,-0.34221395124431997,-0.38152865588005025,-0.4553435011167981,-0.21849342580427633,-0.0588340709362711,-0.1191586340476485,-0.18712177830146648,-0.19420093440750597,-0.1398849718831536,-0.22312003896765092,-0.37566041195035493,-0.2292325499606216,-0.3766380380193753,-0.09717461477310661,-0.09663364861370236,-0.07710103334654286,train,2.948134667879891,1
