,AIBL,AIBR,ALA,AS1,AVAL,AVAR,AVBL,AVBR,AVEL,AVFL,AVFR,BAGL,BAGR,OLQDL,OLQDR,OLQVL,OLQVR,RID,RIGL,RIGR,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVL,SABVR,SIBVL,SMBDR,URXR,URYVR,VA1,VB2,train_test_label,time_in_seconds,tau
806,-0.6583938134990976,-0.6625897940820364,-0.16027151870934306,-0.3966523696708043,-0.7705865140313429,-0.7357598846569334,-0.24587096799056896,-0.17369500302005517,-0.8512147006238023,-0.16748905646252885,-0.21225665841573163,-0.7541604372402162,-0.8110623247037085,-0.6737700290889362,-0.5895367539972948,-0.6015362861383995,-0.708913283513638,-0.2582329368929179,-0.21374918959120845,-0.3951551739961384,-0.7593409714145399,-0.7467969246993135,-0.6325997386944279,-0.6242483533879433,-0.5336629820820746,0.015612194379038428,-0.056044211140598564,-0.14312613083744757,-0.14675345283297597,-0.5675679358644039,-0.5408344652226902,-0.25816346165505644,-0.5893183995361442,-0.5294553349095574,-0.09865452950813694,-0.49983289235806605,0.003843102566254919,train,264.14201183431953,1
807,-0.6550404627890439,-0.6613828404247828,-0.16329362197806102,-0.4109631463882376,-0.7471993395832169,-0.7268844063939061,-0.263241325006085,-0.18952454929786605,-0.8379403619307251,-0.19103790951073785,-0.22123861607472742,-0.7702380324282899,-0.8121024936737822,-0.6746578102865763,-0.5834430512776985,-0.5984911982558915,-0.7196160965931724,-0.267286204606433,-0.219385782207729,-0.3965265549842431,-0.7510647068303291,-0.7239998207317286,-0.6465786756259828,-0.6303606492041447,-0.5305801958383776,-0.00678623726675915,-0.07469594631300804,-0.1594804621102285,-0.16094831100729884,-0.5632121230060682,-0.5364608741382766,-0.2549118228935384,-0.5998146928153449,-0.5433168127151614,-0.11094171124505711,-0.49684559657465016,-0.015171290804960519,train,264.46973145197995,1
808,-0.6603511225697389,-0.6470614200669245,-0.15877699195742262,-0.4147828570565625,-0.7410767432116356,-0.7265420391322605,-0.2701875660941564,-0.21046243729271227,-0.8414371423934789,-0.18853326942501847,-0.2346828535111267,-0.7797292274476028,-0.8245585187355028,-0.6737685586764739,-0.5868709149978665,-0.6062933543778468,-0.7254011701781913,-0.28520996994887454,-0.2345052783078005,-0.407772331959507,-0.7400403327664556,-0.7355912659338725,-0.6513156579767588,-0.6309844224529862,-0.5222703698539858,-0.02087804171787184,-0.08799597491945786,-0.18160950559330802,-0.17197099144100136,-0.5721625942812459,-0.5487545040698337,-0.2791493885114966,-0.619490292643259,-0.5650639180749143,-0.11431780251443519,-0.5088348610179054,-0.037520550763600016,train,264.79745106964043,1
809,-0.6552077558854865,-0.64069357282922,-0.1663787083388879,-0.40139638804026245,-0.7380619537883978,-0.7085662507978692,-0.2640076056280434,-0.18081159676569766,-0.8426266769323767,-0.18501110013434252,-0.22431127782657437,-0.769995325020345,-0.818657494928265,-0.6774833900942823,-0.5890325630347082,-0.6011174909707251,-0.7166478018213694,-0.2725090340190904,-0.22965479344488748,-0.4087207237602623,-0.744295213886889,-0.726159230814529,-0.6520822188995027,-0.6321982084522523,-0.5137666775124526,-0.013936985985438362,-0.07366662511549958,-0.17355448284161043,-0.157905152453649,-0.5638564474384001,-0.5392037046376179,-0.2728198613998576,-0.6105107911201152,-0.5531134971165106,-0.11800163518647397,-0.5024507249268564,-0.017586676917884264,train,265.12517068730085,1
810,-0.6558476747805353,-0.6395119292808424,-0.17985096123353847,-0.410504898280019,-0.7392964785236992,-0.7009719252353593,-0.26740632916934537,-0.17046115144794005,-0.8463868074541351,-0.1979149716616391,-0.22974505603399195,-0.776426492630766,-0.8256887992839923,-0.680788250122657,-0.5949881964852155,-0.6080880220948159,-0.7260864420620683,-0.278968390448835,-0.24099065637601852,-0.42506513538943674,-0.7381747125834268,-0.7257219918679676,-0.6545882266382239,-0.6482737970819363,-0.5222308208932946,-0.01717969355099115,-0.0745076550771917,-0.18773206793172262,-0.15845510596162135,-0.5649705305285905,-0.5446653035361753,-0.27917538550504717,-0.6161023811544613,-0.5686090860157516,-0.11556535801845996,-0.5097525795221337,-0.023805734906554438,train,265.45289030496133,1
811,-0.6422045755314171,-0.6286278356965509,-0.18734939628743139,-0.3991266934619302,-0.7239522312980922,-0.6797230575992786,-0.26701175129939325,-0.1675475211762203,-0.8282670676147845,-0.20088611177403864,-0.23195561230216122,-0.771142561985959,-0.8269601693021355,-0.679303924571873,-0.592979527714778,-0.5969360187273476,-0.7187018586634216,-0.2755574813126386,-0.2291786044154001,-0.4182671140157286,-0.7370949775738043,-0.710872935606727,-0.6554400119877419,-0.6444939952089379,-0.5057817061349223,-0.0241523041289182,-0.07110478506658391,-0.20078075621928318,-0.15571385763092546,-0.5551006365736854,-0.5362400177847954,-0.27926917776957577,-0.606116350303735,-0.5655732525710928,-0.10844142952486713,-0.49940469711852753,-0.029939773444824874,train,265.78060992262175,1
812,-0.6454463146976894,-0.624364756340513,-0.17858600608531386,-0.402185897924643,-0.7212816382002423,-0.6848677188465465,-0.2713118568235611,-0.17387886285567086,-0.8268213537414026,-0.2029244867271115,-0.24068062676978752,-0.7737430007494113,-0.826002257395606,-0.6785754663598152,-0.5962091619748169,-0.5970847347885855,-0.7277990759160119,-0.28659785583633623,-0.2265755069358803,-0.4172761958305442,-0.748042310177147,-0.720623802183726,-0.6719370423816742,-0.6446904272481393,-0.5011626699081001,-0.018213501369982274,-0.07137729113410815,-0.1938224964596299,-0.157087273031222,-0.5557208514961647,-0.5365541243942629,-0.2723694975895587,-0.6021820663632509,-0.5707562097452227,-0.12063269917817618,-0.5039834557475862,-0.030246829119463636,train,266.1083295402822,1
813,-0.6419325028661571,-0.6285956930423728,-0.17333531262498686,-0.3950205347987311,-0.7331419071718382,-0.698621035642219,-0.26669417538442053,-0.17784350278729058,-0.8275436904324986,-0.18863888885176072,-0.23397102784053603,-0.7669959186042942,-0.8357525452077423,-0.6776918687840544,-0.5967758244521593,-0.5936983166143046,-0.7183824457466601,-0.27124662856744447,-0.21054871219655677,-0.39854123195879904,-0.7591574947015913,-0.7278614134591979,-0.658993784072309,-0.6370480611212438,-0.5045820322933914,-0.008480747865669241,-0.06228837969610672,-0.181630376908067,-0.16098530921611975,-0.5601643954900465,-0.5323724321798314,-0.2729380799745445,-0.5910896731695283,-0.5571992332721535,-0.10134747682704442,-0.48932314960177226,-0.017165848347034468,train,266.43604915794265,1
814,-0.6425952401229508,-0.6318637361833987,-0.1704663236164397,-0.3981952154823657,-0.7439811768682675,-0.7146383325897634,-0.26863832554299216,-0.17950444908251065,-0.8352450786438055,-0.18004072225284096,-0.23292389756667659,-0.7584878451255201,-0.832228443121446,-0.675805477889508,-0.5918393479395994,-0.5903665879433053,-0.7120107816957085,-0.2715035242935817,-0.2110124383650971,-0.39539880962246227,-0.7543135272220197,-0.7238704411700807,-0.6511522503778581,-0.6339903228340537,-0.5132960630913784,-0.0009415652535201199,-0.06038607191818528,-0.1757078926331417,-0.16250314632228063,-0.5621548267512629,-0.539085502266817,-0.27242884707252935,-0.5872565252593458,-0.5524326855585523,-0.10001027876760785,-0.48925923830863066,-0.009602582892132505,train,266.76376877560307,1
815,-0.6398701062125446,-0.6418755858356991,-0.165241867053059,-0.3867248753250737,-0.7444704656410591,-0.7167185837689797,-0.26221960692002266,-0.17456227533298,-0.829387678571069,-0.1688239534374621,-0.22224691717371634,-0.759847032915702,-0.8214259684806138,-0.6753211618773742,-0.5878330505903477,-0.5889965336414018,-0.7074586681218843,-0.2646821723290123,-0.20437568464662026,-0.38953253844883945,-0.7587104535458539,-0.7287170474518553,-0.65750464167046,-0.6323121493647588,-0.5106368711974224,0.007406275128248999,-0.05658339400611507,-0.15192737519493188,-0.1590433576601693,-0.5619134481551057,-0.5265299483713322,-0.26362172696041664,-0.5855003318738456,-0.5422066273044993,-0.10428436692856452,-0.4902650080749887,0.0005123671903865812,train,267.09148839326355,1
