,AIBL,AIBR,ALA,AQR,ASKL,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,BAGL,BAGR,DA1,DB1,DB2,OLQDL,OLQDR,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABD,SABVL,SABVR,SIBVL,SIBVR,SMBDL,SMBDR,SMDVL,SMDVR,URADL,URXL,URXR,URYDL,URYDR,URYVL,VA1,VA2,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.09955293982682115,0.011471943917274102,-0.15043477071651384,-0.33868569308854835,-0.09755179802852457,0.0507917071812274,0.04911054932992209,-0.4305645578932449,-0.433394720068891,0.044783438085299915,-0.1119673254196539,-0.2793228780385907,-0.3225183311524741,-0.40623249212471546,-0.5118760797901224,-0.20118707877004538,-0.45079850054204285,-0.4550118448785913,-0.17684154030052945,-0.14299186741356987,-0.4186857875729768,-0.4247930398562358,-0.4397168484659526,-0.4486159616966612,0.016988565633794944,-0.0827214557240088,-0.37555282467591383,-0.227666236926551,-0.4497939729582635,-0.4271231483302831,-0.42505044860350055,-0.4896777834547982,-0.13506889477773104,-0.22286969851631516,-0.2097102409149187,-0.3433284748379465,-0.3498109453696537,-0.3135882675438408,-0.4469333076476112,-0.36583416734643726,-0.3392149776541631,-0.18404218813130602,-0.3755758777333318,-0.4771587752743399,-0.2633061005324636,-0.2135358882281009,-0.21978822141912477,-0.24583395151498422,-0.003823670674003507,-0.4520951303032641,-0.4393409841961203,train,0.0,1
1,0.13462948568475985,0.10159253106461735,-0.21462453370369344,-0.4494939134303219,-0.055462150509350064,0.16190505455775994,0.13105895257396713,-0.5719392502830503,-0.5706306756365969,0.12883119331348208,-0.06638006524284089,-0.33500072910071904,-0.444477779486287,-0.5829768897398019,-0.7188724086751975,-0.20090192758934733,-0.5663763218584184,-0.6112838181278413,-0.18221409029067978,-0.1473804771234983,-0.5827897475236407,-0.6372998987177851,-0.5921681959407269,-0.5929153300219783,0.10758529426813004,0.012245622479562457,-0.4548838303616257,-0.2965823552152742,-0.5596408554184724,-0.5332135624370294,-0.6057453104914177,-0.6502618419469617,-0.15675212152451082,-0.2989829865341602,-0.2298080276665676,-0.45586658651909684,-0.4824493466033257,-0.43128381233518504,-0.6197783205706332,-0.4835898576863782,-0.4878247903063914,-0.23915159376367812,-0.5488536079206131,-0.6211552458748254,-0.29857198684055886,-0.2718340009301237,-0.27759071746653985,-0.24834423238294948,0.0648616940641489,-0.5650984810345914,-0.5953129169261521,train,0.35661218424962854,1
2,0.15477488618336457,0.14853877993874212,-0.23817494831958136,-0.5040014836588323,-0.019732269892092397,0.23028213612247164,0.1722979447445347,-0.6484934850442913,-0.6420698827899622,0.17044779840058671,-0.03651370102636198,-0.3577670567769969,-0.504928381052594,-0.6853508181619409,-0.8157750118853292,-0.1908594679402898,-0.6302731034707093,-0.6842917281722884,-0.17920913613526337,-0.15853425820645262,-0.6806372522049855,-0.7478868834599234,-0.6605510243390229,-0.663217099569793,0.17042321019571413,0.07825682327297423,-0.5009662608021779,-0.3406276998629657,-0.6266824546543246,-0.5955347163520757,-0.7049305925175815,-0.7451448087245743,-0.1676483419127734,-0.3411542445474872,-0.24534967467001598,-0.5236034459009977,-0.5434614797723488,-0.5011891606698146,-0.7110504411802857,-0.5527556894882657,-0.573491180051402,-0.27125659172572036,-0.6407441818509159,-0.7041669741062276,-0.299151861374761,-0.29697428655776503,-0.30339147037254344,-0.22766594725779027,0.11190192742174906,-0.6213431586882225,-0.673321582367443,train,0.7132243684992571,1
3,0.16479207690744777,0.17910199915154043,-0.24646018115718044,-0.5357126411782162,0.003339865681609655,0.26905922810335825,0.193816089147979,-0.6796239926210217,-0.6648802759244105,0.19482221891275842,-0.02861252002423019,-0.36763300643172303,-0.5454541197702201,-0.7498057192188807,-0.8744031147656786,-0.17876043467831162,-0.6661529268677883,-0.7246943305826967,-0.1714193395176521,-0.16074863385679805,-0.7440625711895398,-0.816478606735549,-0.6908915258439333,-0.7123007134468241,0.19991638276750698,0.13297967874456912,-0.5188923495385498,-0.3639326888663823,-0.6753434550526777,-0.632684805983203,-0.7626103914201597,-0.784216582505849,-0.17252627351718086,-0.3682379823269349,-0.2587050502809245,-0.5549120474400725,-0.5759884079350688,-0.5415924276477109,-0.7647287056714743,-0.596926579379614,-0.6219762458610258,-0.2926380252693143,-0.7053387198693907,-0.7565839550777248,-0.2980686541406855,-0.3213283719662814,-0.3350300063275458,-0.21007198451498382,0.14544305147724632,-0.6400057941526793,-0.708331669017296,train,1.0698365527488856,1
4,0.16878056971541316,0.21343233308458023,-0.26078693033180905,-0.564091751926582,0.009731477433048752,0.2925249088905443,0.19581821552390177,-0.6991312531346121,-0.6839760414966889,0.21753635943088806,-0.011124982644415637,-0.3721311974949162,-0.5689486946986042,-0.8008897985070388,-0.9142718029598906,-0.16257485517928943,-0.6978953360749924,-0.7375597981894209,-0.16292923240544283,-0.16153597726137184,-0.7810774501963352,-0.8443710421777667,-0.7202726035816547,-0.7347100748168383,0.21767596140543513,0.16398256358554453,-0.527186434737468,-0.3843635191018624,-0.6881204002981637,-0.6494780408237122,-0.8002179924761851,-0.8057633568606306,-0.17393958659990183,-0.3849375140767562,-0.28309818826376515,-0.5812366717396817,-0.5853913168802086,-0.5655566471674798,-0.7894576469084322,-0.6232112893867784,-0.6480211918914184,-0.30917623824496326,-0.7489418915226661,-0.7707834601630756,-0.28479419909096393,-0.3183538031695939,-0.33312137098835976,-0.2004201945955495,0.16443754126245183,-0.6556850556434166,-0.7364432361298712,train,1.4264487369985142,1
5,0.17777455377711163,0.23175204644909594,-0.2582741444218863,-0.5708793882848113,0.01882194398018669,0.31823804307203607,0.21427799330466857,-0.6974865953362365,-0.680191276498906,0.2363461985777473,-0.007072364130940728,-0.3633971236066371,-0.5791438993533964,-0.831892968321116,-0.9366281294120501,-0.15531077498775664,-0.7086380403948721,-0.746688151324066,-0.16568383125335362,-0.1653289587825065,-0.7990222451088853,-0.8617607253341164,-0.7188567034435417,-0.7481432061256202,0.2342352934643814,0.18758091199681398,-0.5356493837014795,-0.39450991001185265,-0.7047092188438755,-0.6571853151020199,-0.8110220058582842,-0.81870500148964,-0.16550913381666088,-0.38940202584683403,-0.27857856365290207,-0.5965542821360348,-0.5963409768297921,-0.5846397355013366,-0.7971514833375625,-0.6368483133139193,-0.6666826611243548,-0.3116366622083173,-0.763939346628723,-0.7883733947204693,-0.28771801565008437,-0.3401623252845043,-0.34480567237390847,-0.18180350117641433,0.18390127720668561,-0.662149045532024,-0.7379734540256593,train,1.7830609212481425,1
6,0.1851769276650447,0.23734713443326824,-0.255309307242951,-0.5767639600352592,0.015304733919183883,0.3170074079244517,0.20702396559176994,-0.7014527069533647,-0.6655880677251629,0.24149666116896334,-0.004687974791777766,-0.3604705958484986,-0.5786611244651975,-0.8415550623899868,-0.9472573578962801,-0.1470039028113325,-0.7200337970815442,-0.7485816754295351,-0.16768113545320676,-0.1736900994941062,-0.7957429069659351,-0.8569455957656442,-0.7338445729290232,-0.7514454175226101,0.23576049858413387,0.200675361309545,-0.5447654783932342,-0.3986094316538541,-0.7109811244886436,-0.6654362083604316,-0.8102983123401365,-0.8175707457039714,-0.1573450899751463,-0.39915341886594713,-0.2804651752115831,-0.6012645044296739,-0.5954566055581216,-0.5974102178140683,-0.8052372180062108,-0.6380796100855112,-0.6736398376809056,-0.3074459977380959,-0.768920151867673,-0.788871057507029,-0.2794891611981364,-0.3417927999126954,-0.34154853022041903,-0.1772504470244927,0.18871212158977194,-0.6612846367146781,-0.7327439741319577,train,2.139673105497771,1
7,0.17967098349193725,0.23354731845063206,-0.26107036045805626,-0.5908937265472848,0.020143080437228678,0.3239917149321214,0.20850488988453114,-0.7080560891287251,-0.6760552883539983,0.2304732474465082,-0.0032237448979899608,-0.3550359678624192,-0.5784346383724773,-0.8557352069543539,-0.949368938755941,-0.14528061610683765,-0.7220595069873066,-0.7520717823284626,-0.1632818785097857,-0.18014459376515796,-0.8050661510721137,-0.8631492222109546,-0.7395998890709082,-0.761269522119204,0.2432922104203741,0.1977483228476835,-0.5558226529100595,-0.39430575859938055,-0.7083778618398038,-0.6647492328702871,-0.8163030339833778,-0.8062996056164132,-0.1599926470985173,-0.40043056331920224,-0.29230578425681575,-0.5998958963735522,-0.6014833761960356,-0.6014100701738152,-0.8133894309024322,-0.6440192648283076,-0.6818770170138555,-0.31297295817887133,-0.7761923349393884,-0.7875744544772048,-0.28017949422385735,-0.33841916769212255,-0.3413212248196563,-0.17641771850175472,0.18650746828835116,-0.6605252658369297,-0.7382910726507668,train,2.4962852897473997,1
8,0.18838357214822238,0.23256788783286422,-0.2546724403055419,-0.5872840189246795,0.021759099053501957,0.3370521693735915,0.21449809680083426,-0.7105623177002206,-0.6715095156067377,0.22689985332585866,-0.008773911855109784,-0.3490731118963991,-0.5755677365758514,-0.8392393384057165,-0.935197564684065,-0.14039362566853572,-0.7147114641632121,-0.7506036122902706,-0.15501862642469927,-0.17385793477578212,-0.8069420547046149,-0.8615471060237423,-0.7345187628425038,-0.7632437869391078,0.2523592073711124,0.21055258788223313,-0.5636383757130563,-0.38883479534785204,-0.7163180045461945,-0.673722609248938,-0.8122694785601757,-0.8145119072090651,-0.15149601272672875,-0.3957783099619586,-0.2903732930499485,-0.5978593285764848,-0.6068834400614659,-0.5980087924783868,-0.812129499469084,-0.6366127785750471,-0.6787641696780945,-0.31294814794726233,-0.7648317252103372,-0.795847423876153,-0.27804715202136465,-0.34713035998588704,-0.3443398008927017,-0.16386075517580695,0.18087235064147486,-0.6596210329280685,-0.7268102903349569,train,2.8528974739970283,1
9,0.1904364883986747,0.23761780404926033,-0.2563751847454439,-0.5951700425305072,0.018645046783913793,0.3341778761401155,0.1989019290661097,-0.7042338647435809,-0.6717398949394147,0.22234817625932624,-0.011711582055594916,-0.3419132752508004,-0.5729283145674954,-0.8358262761446841,-0.9426874693362849,-0.13404254649830116,-0.7111526397974925,-0.748883709081799,-0.15364644041522724,-0.17003344882538193,-0.8019573236336371,-0.856175688819328,-0.74152590417735,-0.7639160513185053,0.24413484273562094,0.20590487328513685,-0.5683132836980762,-0.391386037725458,-0.723052905501663,-0.676948969600396,-0.8227187297296696,-0.8119093476811766,-0.1499550733424475,-0.39969849425460857,-0.29928135456119137,-0.5924701137748974,-0.6086162803513794,-0.6003748429135818,-0.8107567760497958,-0.6426119912119639,-0.6768100147641859,-0.32068893701238776,-0.7676101685345217,-0.8051232509210995,-0.27769226081156306,-0.34991863124911904,-0.34256094445774055,-0.1616968866823891,0.173631189906197,-0.6615365290965394,-0.7229993189253059,train,3.209509658246657,1
