,ADLL,AIBL,ALA,AS1,ASIL,ASKL,ASKR,AUAL,AUAR,AVAL,AVAR,AVEL,AVER,AWCL,BAGL,BAGR,DA1,DB1,OLQDL,RIBL,RIBR,RID,RIGL,RIGR,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABD,SABVL,SABVR,SMDDL,SMDDR,SMDVL,URADL,URADR,URAVL,URAVR,URXR,URYDL,URYDR,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.04444094761320462,-0.1857001802465414,-0.14851681520310617,-0.149120948788542,0.11320105109103845,-0.27167866288896386,-0.22782463308344084,-0.17234496824550466,-0.018573484385122088,-0.29343362521104316,-0.2680828073118655,-0.31409811806600646,-0.27602737328873084,-0.14930423238879054,-0.5139222695922039,-0.5681937600481966,-0.08450870045308352,-0.31350864622916946,-0.24797351122584704,-0.3087275199623486,-0.2984098727710411,-0.2663982193603648,-0.03279889416504863,-0.19524656009225094,-0.35413030100926285,-0.41558664556997504,-0.31752738566026933,-0.39917846773331334,-0.4400547761184283,-0.1022248186642868,-0.28748753465501853,-0.3452839015031227,-0.2098662313127806,-0.22097865452010196,-0.21934116701385564,-0.2582670486288207,-0.45303736022892144,-0.41581888144891344,-0.5046441915762171,-0.40648271808734127,-0.42681363106962983,-0.3284284161357238,-0.4571487624850217,-0.4463776831706441,-0.07298809764505648,-0.1367588572644079,-0.2360503078896517,-0.3795674626061655,train,0.0,1
1,0.06338028831094678,-0.25263824698552534,-0.1854664875943201,-0.23464593294354102,0.13662221458501583,-0.36601882925961937,-0.34122429569441215,-0.19321499085199426,-0.05212404993244467,-0.4131925439940055,-0.4072479516142546,-0.43988979480685975,-0.4056887117581866,-0.16638615107568558,-0.6544321194974358,-0.7109044250903755,-0.09778815451759308,-0.39716818685558797,-0.3404288275628168,-0.373443240364405,-0.3740408144668136,-0.35061499318188916,-0.07929425694101891,-0.24664267269489398,-0.5184846711775606,-0.5465576670884692,-0.35648172387900023,-0.5196545327816011,-0.5572681465139582,-0.13936556549574833,-0.3418524747499047,-0.4178894542271617,-0.22674722873574382,-0.2704415958453918,-0.29526515796915226,-0.3438416704865835,-0.6018126779590984,-0.577940722583575,-0.6322712500113439,-0.577280907700264,-0.5616020003498594,-0.4633551955301901,-0.581451173164791,-0.5763357852884807,-0.09359028544422097,-0.18040045361523216,-0.32638617464456243,-0.4455862434282863,train,0.4564666103127642,1
2,0.07546457115225041,-0.296869830065223,-0.2038757658574254,-0.2787985859676748,0.14770736129827475,-0.4005253850175975,-0.3914082193423673,-0.20474975355966485,-0.06456937630808535,-0.4894333526833079,-0.49845754719481605,-0.5129403909634448,-0.48775545483224697,-0.18176879045014016,-0.7308099391385974,-0.7902985380760178,-0.10081761012287772,-0.4436389834671147,-0.3979311987207067,-0.3906914361654841,-0.4062513484381186,-0.39182706799035305,-0.11650699336499279,-0.2758747098356241,-0.6133432083497693,-0.6206659714708977,-0.3758937132356767,-0.5871183356431979,-0.6134336386495324,-0.16059988965960642,-0.3721286754775132,-0.4437243386519798,-0.2310702172240393,-0.2981192185354603,-0.3309364908987643,-0.39693119268956045,-0.6753346155042557,-0.677742294753474,-0.6958784278442365,-0.6595010021270701,-0.6349624537397066,-0.5512054427204958,-0.655691149752064,-0.6361313311679269,-0.10390194904150932,-0.2091679972025477,-0.37200584590379426,-0.47227314198469983,train,0.9129332206255284,1
3,0.08781093746898035,-0.33149289428245315,-0.21784779877986704,-0.3040305969959518,0.17325163313798636,-0.41969513446040463,-0.42192272879209974,-0.20473667646407578,-0.07459477593832725,-0.5154285273830448,-0.544519864288627,-0.557771667650562,-0.5282015586063191,-0.1927425740031309,-0.7707220221538664,-0.8460019416894062,-0.10741657271603393,-0.48198130649643667,-0.42855527314035274,-0.4073843213316939,-0.4151030969258922,-0.4096102442686932,-0.13706383265841537,-0.28003656734513055,-0.6617186569932427,-0.6486258974041392,-0.3868919987306903,-0.6072834190210958,-0.6272830780592075,-0.17601545341487243,-0.37055931131347186,-0.4505625813619549,-0.23175475824134395,-0.30037955408869055,-0.351686303913866,-0.4158945790779635,-0.7160823751141421,-0.7405270398586653,-0.7299771098982808,-0.700944703205556,-0.6880538784991397,-0.6034740408972278,-0.6908983279978325,-0.6803324552032278,-0.10523717676045383,-0.23125619350855853,-0.39168058045368603,-0.4858133071157128,train,1.3693998309382924,1
4,0.09372045168205531,-0.33860688362181285,-0.2192060204767513,-0.30668412030625153,0.17516120403273,-0.4377731269722054,-0.43648304154786594,-0.21793284921277245,-0.0774178689665406,-0.5358933691291751,-0.5648042147896427,-0.5710668378271264,-0.5542134822031344,-0.17623238485736087,-0.7928749234913549,-0.8682724334525873,-0.11027613710084508,-0.49720301205331563,-0.4379781415780269,-0.4264742608791366,-0.42882439499830804,-0.42043238697893803,-0.14779759941079065,-0.2895379895192797,-0.6718528348130904,-0.658218115774243,-0.39973413293602567,-0.6408855474311821,-0.6516049250080379,-0.1903724503773621,-0.3870799755693436,-0.4848587575357379,-0.24390065154711496,-0.31076169451199886,-0.35336162282858014,-0.43484997734701664,-0.734376788316172,-0.7751747050071405,-0.7560850463328592,-0.7263326224955042,-0.7176591011381183,-0.6331506416869976,-0.7121511337786229,-0.7047862901774091,-0.10679576742553237,-0.24778883028270476,-0.41594192872512453,-0.5060670834319858,train,1.8258664412510568,1
5,0.10291170239761777,-0.3323490394463333,-0.22244204878233767,-0.30379901268720183,0.18115491328182082,-0.4315026471819253,-0.44048540384788737,-0.20567354388771272,-0.09294296571429976,-0.5326462192269406,-0.5715600800164778,-0.5744182841379974,-0.5584853653769577,-0.18580584103544673,-0.8235526539118322,-0.9116220366792251,-0.10559520724687027,-0.5171607047970612,-0.4529451605825925,-0.4312807423484114,-0.45586909128438424,-0.43038093060041127,-0.16816706513431348,-0.2978062129840973,-0.6888751972432133,-0.6613761607097269,-0.4154149973041321,-0.6349335151351726,-0.6672018724874237,-0.21154853585611383,-0.40426729703243713,-0.49620281024856816,-0.2671439041798181,-0.31361295810690315,-0.35690938950341405,-0.4342887936842052,-0.7439286803522198,-0.8058076209651359,-0.7656352906997337,-0.7512662251526909,-0.7243330481314776,-0.6548537584966336,-0.7205807982490091,-0.7259981567528968,-0.11234249042102115,-0.26773719704019383,-0.4487863666717033,-0.5054051201118828,train,2.2823330515638207,1
6,0.10726699907351,-0.3232942477135706,-0.21816102191416248,-0.30024076905654773,0.18416873994565236,-0.4244469891106577,-0.4386708986259239,-0.20245176961018949,-0.09589980890115414,-0.5182902203268497,-0.5679946623107224,-0.5565968496398598,-0.5583412957207823,-0.1936515783716576,-0.825862442006691,-0.9339097864925084,-0.11168848315130411,-0.5246258222954057,-0.44565620186280197,-0.4341103391623185,-0.45181731667722735,-0.4380621994184515,-0.15892023260166127,-0.3037722785681191,-0.6841637480680253,-0.6630894884382605,-0.4258143129671088,-0.6262696127023678,-0.6649748405910598,-0.23741192893992777,-0.4080484726515775,-0.5073441823490491,-0.2771977808511011,-0.30669195069203947,-0.348979893793657,-0.43710904799203676,-0.7465739378228502,-0.8298356070529046,-0.7679977527758852,-0.7526639947066932,-0.7271709841566609,-0.6542331914061928,-0.7201286182749442,-0.7307813820739917,-0.1052665638941572,-0.2773915757514475,-0.44960529516841374,-0.5140256376992494,train,2.738799661876585,1
7,0.1301405396059017,-0.283120298396277,-0.22231258049277478,-0.2700572708289589,0.18218302422323912,-0.41641136856801564,-0.4165528931622698,-0.20678169265178467,-0.12470801266585621,-0.48535326022267195,-0.5422624424095852,-0.5153737712974882,-0.5318635257123931,-0.2026258292648143,-0.8487312882168937,-0.9552627425903729,-0.10841396511844867,-0.5445920076629754,-0.4194648279057232,-0.44728764024679385,-0.48612198923309524,-0.44334473551882614,-0.17872300733406984,-0.29867185482839265,-0.6615246652283282,-0.6179685749153527,-0.4515929461365963,-0.6221610819184269,-0.6812025978021075,-0.27878716086756267,-0.4551540278527378,-0.5390816685646721,-0.3311385942125613,-0.2935667678484192,-0.3315160747369309,-0.43940897765494086,-0.7674630481477585,-0.8548665663484676,-0.7732999614852427,-0.7584686330816856,-0.7129455500092068,-0.6716186183387296,-0.7151718685069153,-0.7510565845046444,-0.11082233434024329,-0.2792005633790779,-0.5060402442373118,-0.5416345649126738,train,3.1952662721893494,1
8,0.14803192107565663,-0.24842643985774404,-0.22618647312975862,-0.24859694984508857,0.1828181017236119,-0.39035286459648744,-0.40813893666528905,-0.20182127153986137,-0.1431620464266633,-0.4371700659452456,-0.5209910952607375,-0.45722676414904406,-0.4945310855675203,-0.21573954821991753,-0.8486472212145045,-0.9824534593173972,-0.10499621112092063,-0.5561888108659111,-0.40653446121619025,-0.4747306724070988,-0.49894361346806937,-0.43659824487861854,-0.17773505846240337,-0.30897529720493505,-0.6420370839411922,-0.5900491304672558,-0.48120043668611034,-0.6072819254510753,-0.684656848741296,-0.30636908583536065,-0.4848570743735603,-0.5569406657238664,-0.3752531822197258,-0.2632894123537143,-0.32292287464782243,-0.4250691802304008,-0.7687230574474959,-0.8832139499714549,-0.765178736010736,-0.7375999138573154,-0.7030261279694523,-0.6663309007536942,-0.699332280708592,-0.7600133673012481,-0.1164341233171446,-0.3014664135079171,-0.5371061801842627,-0.559625715707198,train,3.6517328825021136,1
9,0.15282025223133935,-0.21225750403085697,-0.22530848014325736,-0.1966205053633129,0.17565198932733184,-0.36780102044426966,-0.38399208287431164,-0.2073274121472321,-0.17800365646545963,-0.3970210836949376,-0.4902136175836356,-0.3875020974284068,-0.46223809087793927,-0.23344121961021796,-0.8394132393209952,-0.9833252086103051,-0.11042728017343406,-0.5439497908047314,-0.37532271106549664,-0.485152739470171,-0.49670796543827045,-0.44798349957324224,-0.17784987161499108,-0.30132539009207204,-0.6079170616043187,-0.5521031737548043,-0.5103698457835755,-0.5894013291086041,-0.6885209773352162,-0.3519993900181377,-0.528480766498453,-0.5872001216012852,-0.40672230432895407,-0.23984305158923874,-0.2891771461131407,-0.42637708298357485,-0.7752847079676266,-0.9078752415771314,-0.7561802680058416,-0.7224601321145119,-0.668148908460332,-0.6461445981320908,-0.6733723034673368,-0.742323054099045,-0.10382083377358112,-0.31248663179202485,-0.5678537856777104,-0.59394682045646,train,4.108199492814878,1
