,AIBL,AIBR,ALA,ALNL,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,AWCL,DA1,DA9,DB1,DB2,DB7,DVA,DVC,PDA,PHAL,PHAR,RIBL,RIBR,RID,RIML,RIMR,RIS,RMED,RMEV,SABVL,SABVR,SIADL,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYVL,URYVR,VA1,VA12,VB1,VD13
0,-0.10615514264081402,0.2467454773772856,-0.11310235294408096,0.010430043260579759,-0.15486327494562258,-0.011918325159629022,-0.06939116455265475,-0.09052192033027961,0.02555582061827745,-0.09785060899689559,0.27160670392464703,-0.004761523805278348,-0.14340342958774593,0.1851595074038127,0.2490042620582183,-0.19534932967028393,-0.11333087604404862,-0.3880462221740576,-0.14792660455075324,0.006835113400565293,0.07382495801691752,-0.13347365761910546,0.03709542941331119,-0.3255222999476697,0.3871187155956028,-0.29459279707520647,-0.037400308732196075,-0.016971054205180983,-0.019921703100285848,0.39779045828254544,0.2455584292913635,0.13426695268756014,0.38103110356208214,-0.48850780794666715,0.19333519782477016,0.27713577222287245,0.07834033680180547,-0.1679071860228447,-0.14979615853286693,0.30747623739737956,0.079651123093126,0.12490606332329679,-0.14054742660347067,-0.038778264116567894,0.3442182634359021,0.21676664412686533,0.2139774429453203,0.31278120326219966
1,-0.026703133205583127,0.13843009478442242,-0.0894711454012993,0.03883967227363941,-0.15338175491044714,0.02168651462834144,-0.053433229376271485,-0.06659640786103707,-0.010539677466027658,-0.025508435806419445,0.3005488744289049,0.015110464186415012,-0.16388613792357148,0.24279091866727215,0.2035165321687484,-0.18947306198702538,-0.09128197407240443,-0.3070399923985136,-0.14122641742234712,0.05602505464612783,0.08014660473483931,-0.17322015140231584,0.10181154869407281,-0.3286327624066364,0.31550797850546985,-0.3465951847709279,-0.03317696101857665,-0.018803672253067,-0.02298997978791903,0.3982535501328738,0.21885022695164377,0.1463330788868076,0.4175125451898204,-0.5243118309469603,0.24811394741954268,0.27644291000154536,-0.004266126749794277,-0.2074929214054687,-0.14614041508018788,0.3518782549713798,0.11214830778052584,0.09605354125535848,-0.15245400872113443,0.014078948915448024,0.316046261225418,0.16272455052649676,0.15083849096155266,0.3335810253716598
2,-0.08271394295993087,0.17877150010366244,-0.07657497030533669,0.06598646491140027,-0.07800827750119503,0.011108480035006717,-0.07528054156821869,-0.14262527911690906,0.03207306870058593,-0.05884277227053075,0.2849691995950626,0.043476525043660515,-0.26368582063354656,0.23276656837610157,0.2762209973691431,-0.20618014729292528,-0.0714972896231847,-0.35429673443793347,-0.1769967138264957,-0.015034846493040918,0.08305460449299372,-0.12231179422083989,-0.019789039375292437,-0.39068011878266157,0.35952837229458234,-0.37026827817134755,-0.025568588389411107,-0.06793952028004122,0.025306430964205304,0.41102931614401506,0.22177876641027663,0.10500864479422584,0.40733616052696603,-0.5602224795381262,0.18318540361109348,0.32329393733352707,0.13061126732580147,-0.20199517620978777,-0.1618611916739585,0.37743602482642713,0.10170206794521415,0.14929984683524383,-0.10605881837478592,-0.029515073102128347,0.3765145848880006,0.22209499457699952,0.14171405193919706,0.2884930669151976
3,-0.09597303871820137,0.17343336358323477,-0.05115690397485856,0.010517836815671852,-0.15046330852038406,0.010181360584236233,-0.042938118797117675,-0.11179244001534072,0.005090675248452969,-0.03125279206232985,0.28115536114201967,-0.026726856719117717,-0.1450497932767086,0.27938890387423654,0.23118026064507582,-0.18507377336806802,-0.04390901425121835,-0.24933163510527362,-0.17039050876790435,0.018124297945532164,0.08270597593382656,-0.18101160537271202,0.04893080978299308,-0.3170946199880871,0.36961186898807386,-0.33395069561483004,-0.059279245639342865,-0.0025979852295965333,-0.0354321730378446,0.3826834755675728,0.21049927411567937,0.10751621829203341,0.40166590759901455,-0.4898109970726333,0.2071663040271251,0.2355688603312475,0.0541414997478757,-0.13097983812652372,-0.10380197692995019,0.2915070709412047,0.10053910849537345,0.1474783282957606,-0.14162562588269365,0.0022792593100655623,0.27771232657451755,0.1852799969351188,0.18429092416293283,0.31809460166460635
4,-0.0791553342848168,0.15258160258375278,-0.08648144111360276,0.026098174010639286,-0.12388187273845058,-0.019404235652865323,-0.006077631786300091,-0.0649974212024529,-0.005261398420672414,-0.030290557485573945,0.28925764344897986,-0.0394005463645896,-0.1250796812664748,0.24891970883421627,0.22418534907880394,-0.20294946239732548,-0.07347427117096066,-0.26407269239714615,-0.13165504441374762,0.028258871373357045,0.05769127421965659,-0.1432098405673271,0.057069664935139514,-0.2730740990527939,0.28946327676551165,-0.3054077676630489,-0.05503509409877258,-0.026990676089374308,-0.03742220099790375,0.35528537744093996,0.1889308698769418,0.11789121155154485,0.40491649438189836,-0.43783437154041693,0.24041265910782114,0.23201264864662566,0.010641705941142124,-0.2039771862587922,-0.1479936987538074,0.34549321598270033,0.08121471434486482,0.09926197701187207,-0.17544715535737665,0.025495239662839224,0.29195959902405616,0.16960116102969167,0.16158974530028491,0.32258266507492145
5,-0.07925875107216757,0.22290631461222116,-0.06305922979744233,0.03221541198514646,-0.12308433025719068,-0.005686601371577585,-0.011163253672466261,-0.1140689057888555,0.0434725441179943,-0.03512881868350354,0.270089067796244,0.013754061750988984,-0.21500163272148293,0.28075478171328677,0.2453098277550215,-0.2045101457735144,-0.061249692576169024,-0.3094025046005537,-0.11521191586727512,0.008106988407115961,0.04052528859163119,-0.1047850688614955,0.04210515721986498,-0.2924188552667897,0.332983467263079,-0.30524149440267057,-0.05216534669575162,0.03392646585941715,0.010352997336393957,0.37540163226550094,0.23953817364464167,0.14451986101370226,0.3746032795724932,-0.5122721608831997,0.1924090088943366,0.29812203789790204,0.08030713989547428,-0.2138770602867037,-0.11641721447300277,0.3368779481680852,0.10390749870085667,0.09749866889310196,-0.12146664481803156,-0.016493287391877977,0.31305628089746407,0.20499213066562658,0.17943609520151843,0.3224162757637683
6,-0.11614746657911781,0.18797988993657064,-0.02149805624767062,0.050906671293064046,-0.12115922313325966,-0.01676855550452426,-0.0073788494257581855,-0.1430746393722592,0.01038310413671853,-0.02324726686990412,0.23749200859330227,0.02282202205847686,-0.12103185060298591,0.23892799139955334,0.28820989136942116,-0.1695400886117908,-0.08897129837246778,-0.3118371530365809,-0.1883377841117976,0.04434415252973124,0.018848591693291783,-0.10936508028569145,-0.03248919736027002,-0.2968035073292579,0.3632362569087483,-0.28236675747782986,-0.0725370535762679,0.02530273319470421,-0.032085956754050154,0.4144566926355924,0.2233216338681932,0.1430377996559194,0.3994883252143079,-0.4618081401632532,0.1792857081000646,0.2645591668517211,0.06487641676856704,-0.17093115940305975,-0.13109584992557885,0.3106986375986884,0.06655746328421558,0.10141542304898271,-0.12193372253697807,-0.023338537189683102,0.3578175418172856,0.19605496619310298,0.2245221362774336,0.32579901214482715
7,-0.0890044424298302,0.2013350025129696,-0.06056177573943615,0.017177691663029446,-0.1440329658182694,0.0102090881142603,-0.04467072540975705,-0.07594096366044482,0.03873343535039003,-0.06891962295973866,0.2608894321277971,-0.08196251416559885,-0.08109814336651662,0.2461339171519399,0.3011728269046319,-0.16575511934413462,-0.07288002040284763,-0.27341107306162393,-0.12744300076465492,0.007321031454815788,-0.022010840929245302,-0.09945837758856499,-0.035608556291283774,-0.24094858132998237,0.3713943878447249,-0.2748089552549024,-0.08391044449027452,0.09441989788748643,-0.023102772459257542,0.3474571664332641,0.22204672137342274,0.06297656300898935,0.3538599276602814,-0.4439567819361922,0.20063896540145384,0.2367991972802574,0.05587833214156717,-0.21519659880651967,-0.1289220420788895,0.24248093524601094,0.04204002323512684,0.08746193727739265,-0.09211793710596802,-0.0008972954492359603,0.27143367722751555,0.23151121874462982,0.3081827345603611,0.27504292252847773
8,-0.14930577572104992,0.23438746851787523,-0.007944000698324669,0.03782437599984577,-0.13291677577329516,0.0186769882609037,-0.008269217369261207,-0.06935860841657747,0.09231181399743353,-0.09622850736380244,0.19947721658011952,-0.13162668748865983,-0.0397316460945613,0.20836847476656248,0.3154158447734197,-0.09997206432084985,-0.15760705174165968,-0.22628073398417103,-0.13279585370342553,0.043647452653876345,-0.02601200601859717,-0.059954342238401646,-0.015982050741039495,-0.21290119880401448,0.3108039489502556,-0.27064108223683847,-0.11404719740010272,0.13342095819887445,-0.04503901795832682,0.33126274663032856,0.1869205455856736,0.06824543192211455,0.289587832145458,-0.3653086587570936,0.1408504231592236,0.24433452342070955,0.049996324115163984,-0.1552182000576658,-0.19281219659778998,0.21824717968201607,0.03446838970059474,0.0714232937933919,-0.06266129620623187,0.022863480543539844,0.2471933888684198,0.20424082228167487,0.38455045987287273,0.31046780779567207
9,-0.18278233566833874,0.25522316180735183,-0.07379475262936558,0.0027669095884974727,-0.1629365844466142,0.0025873897233921056,-0.004341359928897275,-0.071700669310187,0.0619238755427104,-0.11398040590203697,0.22071995750879764,-0.11219871588729495,-0.06452141361812457,0.21956961160120703,0.33060471105801426,-0.15902992035717012,-0.12942329494960053,-0.2449858707237409,-0.10506157492965226,0.04486747524179836,-0.025343902493202917,-0.11786725240944416,0.008362911353112873,-0.19535515483565996,0.29454942844707754,-0.33106040714338947,-0.09222318475098719,0.15817522690615327,-0.048944238654683864,0.3648978438125653,0.21015353284739505,0.08783991344996991,0.3541820036295563,-0.3849488438299383,0.11961992551559417,0.2238372053004991,0.04352150111428228,-0.1476003230902398,-0.18033296321603765,0.24863968654143637,0.04772794745717195,0.05116705033625922,-0.04641571404326833,-0.004169004679059896,0.20766630963088395,0.21538490054270962,0.3160392451528504,0.34655811733668596
