,AIBL,AIBR,ALA,ALNL,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,AWCL,DA1,DA9,DB1,DB2,DB7,DVA,DVC,PDA,PHAL,PHAR,RIBL,RIBR,RID,RIML,RIMR,RIS,RMED,RMEV,SABVL,SABVR,SIADL,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYVL,URYVR,VA1,VA12,VB1,VD13
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02359216455174007,-0.013271689243535834,0.0501788924335298,-0.10563157667319545,-0.07668698040134125,-0.008134142321690296,-0.01870205553382509,-0.07746705180688318,0.0033941668682228032,0.04119696957486174,-0.02152179062959303,0.02405263434446736,0.08131805609493492,-0.05062711213841331,0.07154478616109516,0.003249681291666695,0.0019006236830205747,-0.10067318381754498,0.006482240775269821,-0.05112419743658747,-0.08713161604901076,-0.0364482480357855,-0.027814381273822852,0.09687224363648306,-0.22467315338405114,0.008555774755818812,-0.019188118358406503,-0.03832946076979782,-0.00023183164990836502,-0.06981306555618616,0.027384485947122394,-0.01364287214213622,0.05682792590236596,-0.0837314500631895,0.07758722535961848,0.11826404524533551,0.03888603393686052,0.00082220804449884,0.024436954353301732,-0.027380578508902742,-0.018597518656120804,-0.02301192647859851,-0.03660266192716488,-0.1313276024039468,-0.06343014960919191,0.0901454947219894,-0.020730895380044023,-0.02824596666120538
2,-0.009252011901747181,-0.030026849978160186,-0.01748754072028058,-0.0643503173871538,-0.07877416719867236,0.03715863808508324,-0.013270014616742598,0.05402588244241735,0.016363969589036742,-0.06886419328527404,-0.009507063692481887,0.035829923097246974,-0.02862730733798169,0.018366901255558066,-0.04745617795173751,0.011464299040639836,0.06384038053036512,0.09135661458354782,-0.0063129599698696914,0.016372722864243405,0.06613082136649351,0.002375413347835975,0.030774732918726122,-0.0520809439410449,0.25428096228252706,-0.037952108708722454,0.0018582349743347937,0.09105117665149953,-0.09199799871702119,0.021872416974707543,-0.10787558714025414,0.023124562683959904,0.002238642195233176,0.09627678276595619,-0.019386363764165915,-0.049224319078448264,0.017743441370867363,0.0005584845049099174,-0.008947537700591313,0.013780343216318602,-0.013578294697702331,0.020544551624280927,0.03768067763888239,0.14876140421071782,0.0595232733463017,-0.029311928437362855,0.0022620042226081383,0.14392640335979512
3,-0.0048040367040076415,0.017966443937333487,-0.06255879314703527,-0.061084583714127616,-0.0714528314852243,-0.1429811174583009,-0.05257580665571293,-0.0746752540805371,0.002289829540088384,0.005519414494758901,0.011144591249170555,-0.014842056179001695,0.10213949570368197,-0.05086054082831981,0.07053732646541988,0.1370291013688345,-0.14357432117641977,-0.1575976407827806,-0.005975494027713579,-0.007354286023269263,-0.0999531984241605,-0.014960562407686506,-0.1720120705856515,0.1404861261541619,-0.1944522571491134,0.043365576407449424,0.013770580707910596,-0.15351275898008954,0.0011452989577942496,-0.13305464246322551,0.045754148041812215,-0.009016601648921818,0.014473423287676535,0.020820814913765306,-0.010540590136646877,-0.13875119193000196,0.015013037385621875,0.03927761411183328,-0.01931573043586443,0.039465902982408374,0.007410590253521088,-0.08340497518350865,0.03477821115861213,-0.0003946344087066844,0.03199975779372355,-0.012619304340880877,0.019137885331891757,-0.1587174210779716
4,0.01993053074265294,-0.03028605489000702,-0.015996887972732576,0.08121697110297599,-0.03246452719075599,-0.17465648699714664,0.053595217666398964,-0.059511753676124934,-0.004067056343655895,0.07981389416826767,0.058241823550585714,0.010315286732187179,0.10309122482302147,-0.028281407588856777,0.006106694594494089,0.060585590403823275,0.011560136770433882,-0.1364505062765271,-0.010167221831954287,-0.012400693208238223,0.004345999931583022,0.017134313745310714,0.0706868863728165,-0.049566024083468885,0.12174417282914396,0.011492822808425673,-0.020057402884847253,0.0907488849342245,0.015720005602191556,-0.10617748516480763,-0.03413743414287462,0.04537620436623513,0.0011647626268800337,-0.043397585015578444,-0.03388244761056958,0.13433708395386756,0.007856703074691218,-0.10364489329841675,0.03572796522224864,0.039673927856346936,-0.02211834550743519,-0.06622995078776728,0.07154895852465337,-0.015197858709967704,-0.03086539875717964,0.029578158486748163,0.015462139614791703,-0.019839208004245323
5,-0.05582076077197473,0.032403196073029106,0.010311235786844453,-0.19454474986017312,-0.15032759737077162,0.022633254589829233,-0.09536063907760473,0.044623588161908145,0.0034244110812932105,-0.11525025614109996,-0.038172987368616074,0.012381438681290824,0.1034279206344495,-0.03008279613629905,-0.035875301990077935,0.09241543244247907,-0.03833373173633259,0.11134330663950287,0.004441787663976626,-0.04199281954991729,-0.028676438284315764,-0.07262466771251863,0.07843382087527373,-0.023681466597031076,-0.07564332467046864,-0.04393118470078794,0.04345104031606739,-0.09035784509990841,-0.06804154693073472,0.09551577248110932,-0.049949901873368896,-0.06825163285763192,-0.02912672780956338,0.05297447039881109,-0.019587761835503925,-0.18428440267643487,-0.03344138515122985,0.049913238865940235,-0.04522716433752816,-0.04263197309513278,-0.007561998453933461,0.058218295167533074,-0.02004043119451082,0.014910733525060782,-0.0218035768063799,-0.010542709955672636,0.007355784298952117,0.3034817410138788
6,0.02044631737112823,-0.003176179445653071,-0.1264623028557954,-0.1066784856376144,0.00296730865694661,0.03546698459440567,0.02156006132673438,-0.03267591245520096,-0.06379202208258172,0.020211742807759947,0.08815401769166997,-0.03652423522781145,-0.1263844423073296,0.05487907240127354,-0.05590791808412754,-0.003262784845261768,0.09764902996224345,-0.03395571628747707,0.015166015624482165,0.023049137989141988,-0.00766583490730266,-0.044647245697760574,-0.048671638793452376,-0.17709990600618075,-0.01765551028547163,0.015546717162252754,-0.0346438093671112,-0.0002641411970830676,-0.0025796790808032544,-0.044951821033089034,-0.0061516319750130055,-0.00014760286564230451,-0.01592105003341826,-0.01840976560096086,0.03042161842178337,0.028832881964451773,-0.04031910873476818,0.023521774425730335,0.03218142594169482,-0.058811508348976305,-0.0016100467115129913,0.0005322121015679526,0.05046616053531372,0.04363227285634785,-0.02939854552916743,0.0229490302570452,-0.0482275332579003,-0.19581651201780148
7,-0.025526218575070425,-0.03873501202087848,-0.013248075397515047,-0.09387764571464063,0.0019705018683495723,-0.09703229881990427,-0.0022093539159149245,-0.04778947973301029,-0.017116425465926954,-0.025065835216463994,-0.12832210703081848,-0.0503130530695699,-0.08979904174613007,0.08606024146513769,0.03183609487401018,0.02477357842751715,-0.10527898273842706,-0.1395879564277649,-0.05360256645181738,-0.025481009383576003,-0.022548276617643137,-0.1768052588659047,-0.09158490720654944,0.04615958230787176,-0.18066556055220073,-0.0084249717858359,-0.021463419116762306,-0.0383654422281533,-0.011899272804985817,-0.05909777455285381,-0.06042805465561085,-0.0159434587844981,-0.020189274302760518,-0.05801737739784685,-0.05962672872019037,-0.039700485021138654,-0.020808416778951178,-0.1114679201288552,-0.008386612360836043,-0.010064938657144307,-0.016904073366617922,-0.1270071909299748,-0.018063506691525233,-0.10528461869803318,-0.025027803473250176,-0.07816514249963391,0.03292498151125056,-0.12064649675569639
8,0.00501357838698957,0.012734906933281831,-0.08687384751650007,-0.04215442554846627,0.08451696200976433,-0.044365012993415553,-0.04339662178634773,-0.022652030536158607,-0.010875580196154089,0.006536162020821634,0.040244733434803726,0.025440858929296706,-0.00027488606139369764,0.023215011794844198,-0.050621201222315726,-0.010345255563590783,0.00037384690366937257,0.0041052152247309515,-0.00021148172024421097,0.02485206163507081,-0.05205252595163612,-0.01262419341655141,-0.13538599566899212,-0.0663555323155024,0.07149815758561306,-0.020705811372831673,-0.003765290260602794,-0.01350536294935678,-0.02876921679569988,-0.042874392302705955,-0.03967948229949769,-0.0240668141288084,-0.009880703012242087,0.04380839340521214,0.01985733457107064,-0.15442899521960862,-0.021779593048534496,-0.10909469754661139,-0.04215109048729504,0.0023537389447905177,0.056693709075778864,0.07579696405426284,0.017771060084218693,0.09997527508472692,0.0012963662243054008,-0.003434367637075164,-0.03244442793038016,-0.007631734012722546
9,0.0016183629795765153,-0.03168081192289662,-0.054854276537617874,0.08106721659588212,0.04806032622429002,0.049308600118881385,0.00042538013190451807,0.025047523179986042,0.026704027580703893,-0.04608813871864914,0.08498887323325732,-0.0015709966942190068,-0.0841346576464731,0.0333024005710163,0.05993697285726851,-0.007168954172059427,-0.035880511123654424,-0.10156414231388244,-0.0051719801264793475,-0.03793844266369717,-0.007050717827275843,0.0040148971936514455,0.08734484239081641,-0.038104917132038674,0.04952378360509657,-0.005645767645585886,0.004916936184836018,-0.036840729294266183,0.018000871958953724,0.03566260738803084,0.1037383116307371,0.01451947663619535,-0.0010701433919327874,-6.697864091731454e-05,0.01501920472535967,0.028221955224188022,0.042269012917965254,0.06435040311978524,0.024147430781841672,-0.017010488162406245,0.0073423643661905125,-0.04662810006415519,0.013270265508555479,-0.02320939357232632,0.009356873550542377,0.010808940005058387,-0.00626232207175359,-0.12819451125999248
