,AIBL,AIBR,ALA,AQR,AVAL,AVAR,AVBL,AVER,BAGL,BAGR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,URXL,URYDL,URYDR,URYVL,VB2,train_test_label,time_in_seconds,tau
10,-0.00471581402004575,-0.13330144452785087,-0.2849700393009461,-0.6041410701078821,-0.20807131221519876,-0.23624071655857354,-0.6192985914935735,-0.15190970442425594,-0.5980297687428969,-0.5452645062231971,-0.29065603700481046,-0.23466173136854782,-0.27974147195211785,-0.24804449748666876,-0.29216489884587327,-0.25161862881259756,-0.675907513479419,-0.5818898262722202,-0.5170643250035589,-0.6231036423764778,-0.42140701550379556,-0.3383660370474517,-0.7367401948336803,-0.41250568778109603,-0.2547074012543378,-0.41695769081934725,-0.4700972916382651,train,3.134068485200232,1
11,-0.045346514838388294,-0.17074115703690976,-0.29205106944770876,-0.6242048829676072,-0.24930116609208874,-0.2738356402997612,-0.6205326179413847,-0.19087918017902744,-0.6120030945254853,-0.5626743081464759,-0.2980890581485439,-0.27323492858261733,-0.31921485366797053,-0.22655268369738132,-0.3082917302425075,-0.2701414600559182,-0.6668203412746718,-0.5839302496610301,-0.5262948741659184,-0.6388779015499207,-0.44394158385294613,-0.36843506837720763,-0.7618291756596115,-0.4484707500801014,-0.2895309179705663,-0.44783206063972875,-0.46451623826846056,train,3.4474753337202553,1
12,-0.07724988612137725,-0.20084760155020828,-0.2801194646972856,-0.6320218841184149,-0.28252704141755647,-0.3105119799011054,-0.6213854822819045,-0.21788006397961784,-0.6168744060043092,-0.5762286856182586,-0.30181812402499497,-0.2926422742297272,-0.34832791844873917,-0.21160408508193818,-0.33318360934813196,-0.28084984386127154,-0.6650114289702157,-0.5950140036951198,-0.5342349564567821,-0.6390524380587641,-0.4553191127069579,-0.3881374169566446,-0.7818142289790784,-0.4702583963211439,-0.3083597902100903,-0.4661759774673563,-0.46536773349721317,train,3.7608821822402785,1
13,-0.12646885803631475,-0.24527676154468628,-0.29358615807883537,-0.646607176158386,-0.3293499341597922,-0.3487533076461163,-0.620375325533736,-0.2587791933292624,-0.6337324151052036,-0.5901582092334605,-0.30042184417948914,-0.3374637763867039,-0.389532384898669,-0.1750760128168149,-0.3515099316001872,-0.31462254405202394,-0.6461915251448784,-0.5841933866984869,-0.5348875565046726,-0.6617693186089089,-0.4797056213212817,-0.42425933515604725,-0.7940244344566638,-0.5010145253320759,-0.3465664643775129,-0.5024298822701805,-0.45255136775201377,train,4.074289030760302,1
14,-0.14908727888302206,-0.26838771794722216,-0.28511544190090765,-0.6506729532534434,-0.34828647955933856,-0.37005355652070837,-0.6178339246101908,-0.28410801484863696,-0.6389549757512318,-0.5935316227684392,-0.30794015961319166,-0.3455935004156926,-0.40649504145336823,-0.1648890036492803,-0.3673001551485856,-0.3182039366403155,-0.6521539921380611,-0.587500223525023,-0.5423917816007906,-0.6648864611913902,-0.4848813039756207,-0.4406180304057765,-0.8083091006241188,-0.5225360366787946,-0.36478214050241126,-0.5161636594862591,-0.4606326008271546,train,4.387695879280325,1
15,-0.166461620512725,-0.2954108167456135,-0.2782650441330958,-0.6502297391886063,-0.37658950369034117,-0.3992732468244362,-0.6097029008996683,-0.29606468121633256,-0.6428012619454386,-0.6047345974296061,-0.2906765184892771,-0.3684631152160126,-0.4331763890508166,-0.1370303608516062,-0.37462339179250925,-0.323742066410163,-0.6338111998237553,-0.5807315858468678,-0.5425908440007775,-0.6647614897997752,-0.49118170940674233,-0.4509085484353115,-0.8002613826059425,-0.5275300020529923,-0.35608317038898607,-0.5172778514481239,-0.4443362884563271,train,4.7011027278003485,1
16,-0.18997620539591173,-0.3131224839243511,-0.2748025992478543,-0.6599088051934762,-0.4008306404821032,-0.4172166302244177,-0.6092199167011836,-0.31483806605029013,-0.6441426967522286,-0.6038486869645717,-0.296844283400043,-0.38404733097411303,-0.4488029516215757,-0.12829517271506824,-0.38812603326023287,-0.3303619463791315,-0.6277030802260348,-0.583822660761074,-0.548621102184242,-0.6685192419987716,-0.4986112284444746,-0.46680117976747554,-0.8109877924420128,-0.5417366602812894,-0.3818928481567922,-0.5324582177142648,-0.44123699768302815,train,5.014509576320371,1
17,-0.21929649676598678,-0.341349549252918,-0.28261176130578936,-0.6585255872189952,-0.42740010728003647,-0.44442022809197546,-0.6038930912904249,-0.3391851714317307,-0.6430858842219402,-0.6114935322349122,-0.2904425867337086,-0.41196371740774396,-0.4756029780535979,-0.10707910025686011,-0.3971828059325219,-0.3431481151810384,-0.6175809007873412,-0.5711220919163784,-0.5472573694851592,-0.6679562273405092,-0.5085661254985039,-0.48674736972240323,-0.8183226163699269,-0.557099310844212,-0.39739321908848074,-0.5462588202616506,-0.4389086194365981,train,5.327916424840395,1
18,-0.24614025782711468,-0.3647795725796203,-0.28147937030752473,-0.6637739453787014,-0.4512831618572133,-0.4686001840329433,-0.6042551305209314,-0.3625094912648084,-0.6469237962458183,-0.6162459625926789,-0.29409820324403835,-0.43287791097741357,-0.49108875734536067,-0.0947346403366446,-0.4118168308342824,-0.36005767406290584,-0.6073763705903946,-0.5696935635953391,-0.5517435740227672,-0.6624733129360776,-0.5187029988815745,-0.5032809910639202,-0.8317899759211348,-0.5798103924631353,-0.42178708274791504,-0.5665906277988972,-0.4405833412663511,train,5.641323273360418,1
19,-0.26895745782479014,-0.3887074679281725,-0.28598704275352665,-0.6675489212797812,-0.4752072136018225,-0.4874383153139307,-0.6011683817653259,-0.38125327001942344,-0.6549163915758333,-0.6228057928851708,-0.2887712178531861,-0.4544514438122179,-0.5165447930795873,-0.07233527067599907,-0.425884983542794,-0.3702523752589056,-0.6001438605155133,-0.5586088890611987,-0.5520330510857319,-0.6727366901571541,-0.5291538620620908,-0.5178349754447016,-0.8323344018001906,-0.5910859768186024,-0.43512444232433545,-0.5747687254132778,-0.43303169244418804,train,5.954730121880441,1
20,-0.29112083706442615,-0.409410735618063,-0.28703229142764525,-0.6759957494556792,-0.4957935036656971,-0.5006795810161041,-0.5981218472713979,-0.39813055300833694,-0.6538712013824577,-0.6202127865215465,-0.2982427955715734,-0.46687231339687973,-0.5296947814082787,-0.05821374086863497,-0.4300448850720691,-0.37878623610391315,-0.5901511390581367,-0.5495365506394612,-0.5524222097626961,-0.6794455536240447,-0.5356154543171948,-0.5278246626649368,-0.8370969923354328,-0.6028290781594504,-0.4587643173843702,-0.5933310675589142,-0.42372557519682885,train,6.268136970400464,1
21,-0.32238021776356945,-0.4352482465742801,-0.28376407256044595,-0.6811784925458935,-0.5258728438705221,-0.5349379326517351,-0.5920365437765468,-0.4284420413613631,-0.6676622575745954,-0.6335299696205069,-0.2934605253171966,-0.4938412408995796,-0.5554953129150575,-0.03249987169006577,-0.4501086192764815,-0.393913118362983,-0.5825611541531949,-0.5412907725686048,-0.5516440805858871,-0.692376680840516,-0.5488039535002867,-0.5471614449437816,-0.8453722355425931,-0.6217823840302055,-0.47647787680796444,-0.608053943409854,-0.4223385966932469,train,6.581543818920488,1
22,-0.3452221298951632,-0.4585526829561636,-0.28763925825352993,-0.6662788374178108,-0.5561787699826204,-0.5645521424482169,-0.5768079290509965,-0.4416054388814457,-0.655750150459872,-0.6367463247695825,-0.2670360870098146,-0.5256027641927624,-0.5848301868207538,-0.0037806134641037714,-0.4624907695117252,-0.3997180517460531,-0.5576238905548542,-0.5196618653794615,-0.5483158274536792,-0.6797725507428883,-0.5533443092946277,-0.5583294777360572,-0.8400422446525359,-0.6191018071083931,-0.47178226416438085,-0.6070475324499094,-0.4037609820733161,train,6.8949506674405105,1
23,-0.349092630761216,-0.466777622609169,-0.2925886580063849,-0.6672630834534032,-0.5578975956867313,-0.570301959010183,-0.5746234017346991,-0.44430483301990276,-0.6645215961798714,-0.6430471383642389,-0.26377597051833734,-0.526402909580287,-0.5923745114621269,0.006177814446032048,-0.4652301151338473,-0.4076062590675001,-0.5625346579558272,-0.516942703006456,-0.5502398188549067,-0.6899132065444056,-0.5562047283355022,-0.5633774500159001,-0.845711202226155,-0.628366998577681,-0.47106081509371756,-0.6111937725970902,-0.40752463454009014,train,7.208357515960534,1
24,-0.3649102386737405,-0.479214052685674,-0.27522912657201926,-0.6750853936663141,-0.5734169578803667,-0.5835789674543347,-0.5761841695772567,-0.4624510995544262,-0.6669296185493223,-0.6427167191062418,-0.2759002605381529,-0.5317061300400925,-0.5984079645266844,0.00912527734419774,-0.47410172057837513,-0.4008679871426893,-0.5678141458963143,-0.5337657941412347,-0.5567183157858039,-0.6984817113826639,-0.5553365731644138,-0.5740203405538383,-0.8526809168367335,-0.6384925265447817,-0.49200687215075056,-0.6254814124800069,-0.40726933179261027,train,7.521764364480557,1
25,-0.381194099013944,-0.48433003594435814,-0.279113827435862,-0.6825516336464554,-0.580301645278976,-0.594640545287935,-0.5863380734724843,-0.475089282671991,-0.6706737723611457,-0.6506024685374546,-0.2848463092172798,-0.5404658595110836,-0.6039495643105486,0.0020117982723141525,-0.49164004536483624,-0.4136242652309297,-0.5690899236955698,-0.5420744151119741,-0.5608902040247332,-0.7000287629967638,-0.5678465101855186,-0.5834748228772779,-0.8682012277145215,-0.6536744776693367,-0.5127944284967431,-0.6388177065758089,-0.40964541246882347,train,7.835171213000581,1
26,-0.38417043840151166,-0.49770452296042883,-0.277243010116049,-0.6747851136614336,-0.5876465290275956,-0.6082492105360998,-0.5861025512762154,-0.480629047663396,-0.6776187034957919,-0.6660040091647867,-0.2763385198815274,-0.5513205250749271,-0.6199543172507949,0.016937065181986816,-0.4984045522785472,-0.42838561943925363,-0.5666263109568634,-0.5386132348265936,-0.5576166972392163,-0.7035678433165381,-0.5754861681865667,-0.5894990982756125,-0.8679307279015712,-0.6574523048077123,-0.5092802447376217,-0.6414685766018605,-0.41553960450479743,train,8.148578061520604,1
27,-0.3967734045966378,-0.5056452941882237,-0.27709641479233243,-0.6783250859468717,-0.5978245982501598,-0.617275738958617,-0.5888315803450216,-0.48801157569296244,-0.6817089771396181,-0.6733116974556344,-0.27283617286572487,-0.5594728005192009,-0.6365603963285943,0.026216479940320975,-0.5083094249316659,-0.4377671434537245,-0.5662307238419197,-0.5373272623943091,-0.5592470573020518,-0.7093448051307991,-0.5807981946360099,-0.5985127449102602,-0.8754900903584582,-0.6634325059373076,-0.5144179626010145,-0.6441298623393727,-0.41816762542082275,train,8.461984910040627,1
28,-0.402709021083947,-0.5127258742288473,-0.2738869947490886,-0.6749218082224187,-0.6085040777126455,-0.6263001563314795,-0.580847160467303,-0.4952206276824954,-0.6823475384195934,-0.671256800254891,-0.26453388456241034,-0.5671414934565889,-0.6452092737893603,0.036511584491935895,-0.5145174867735063,-0.4390162379492972,-0.5591533408934568,-0.5261982724574253,-0.5535623042129482,-0.7082845302087816,-0.5836391879169815,-0.6053384527994993,-0.8701527682785587,-0.6675625521647022,-0.5163881841399189,-0.6458913070363659,-0.4140966526283917,train,8.77539175856065,1
29,-0.41906185216676567,-0.5237950310459238,-0.28395023292304833,-0.67052643546886,-0.6186805804777737,-0.6385972508793728,-0.5776591223312889,-0.5016476844849762,-0.6808150322780487,-0.6825269674076927,-0.2523369951837317,-0.5828220323221969,-0.6650424569872158,0.049259000401645825,-0.523999659648712,-0.4483068314292684,-0.5471459650171782,-0.5167026517245963,-0.5547526027344276,-0.7070561973944702,-0.5903618106278823,-0.61554663069398,-0.8695331171049685,-0.6649530279722998,-0.5127305552734066,-0.6421525302893571,-0.40889217969151037,train,9.088798607080674,1
30,-0.4251878139170043,-0.5218492114677284,-0.2810249444026404,-0.6719848877333852,-0.6233166797161269,-0.638163299664608,-0.5740450443785883,-0.506336194429212,-0.6807163185818877,-0.6800468832029046,-0.26497116892323513,-0.5826275414557431,-0.6627466000201113,0.040033378043181134,-0.5236142712802552,-0.44902739432114097,-0.5429342423063245,-0.5178108793702513,-0.5595473311904475,-0.7071421311299332,-0.5916346622338351,-0.6129475988465992,-0.8720246831113665,-0.6661576294861582,-0.5226240232544135,-0.6457587530334848,-0.40418885208655553,train,9.402205455600697,1
31,-0.42007880844418766,-0.5221281421289382,-0.2778473085950537,-0.6751339837939876,-0.6255331593360316,-0.6428831296461633,-0.5823580207090575,-0.5070764423137053,-0.6853550542999501,-0.6850192506914975,-0.2596399505868739,-0.5843256462295162,-0.6637040275127793,0.041569401516570265,-0.5311580135889739,-0.45338666920762166,-0.5539933352546016,-0.5332508023926419,-0.5599360495902089,-0.7132436318069904,-0.5944013939507299,-0.6129735512104627,-0.8758945595968224,-0.6695586277594127,-0.5235677573352933,-0.6477288698033865,-0.40901759865877896,train,9.71561230412072,1
32,-0.43505516688065704,-0.5268505219872283,-0.27489444377424166,-0.6761763510061312,-0.6403988060543992,-0.6531202949518649,-0.5795438738700504,-0.5191582377391538,-0.68160841370309,-0.6846826456818299,-0.2674620833711567,-0.592079576780283,-0.6733622910697307,0.045988826719219444,-0.5399017660553573,-0.4589186737623374,-0.5472905611768872,-0.5235994965364076,-0.5566250156839307,-0.7162079032951353,-0.6023086800092176,-0.6186124281378533,-0.8822888787090163,-0.678181108827248,-0.5445877101252276,-0.6623969274294537,-0.4093095413452945,train,10.029019152640743,1
33,-0.4130236685353673,-0.5126538922227601,-0.2890940113442856,-0.6654012159324258,-0.6213011224922931,-0.632791993629541,-0.5776571709902947,-0.4997625412510381,-0.6788681002106103,-0.6810493386872173,-0.2682569657423166,-0.5840988810654634,-0.663033329610678,0.033537497522376586,-0.5303132691830021,-0.45849031588193007,-0.5578320356470954,-0.5286409723578667,-0.557495670499679,-0.7174866844023052,-0.6000051033978995,-0.6093130019563398,-0.87708468663952,-0.6615632908133469,-0.5309028619836029,-0.6501043562164854,-0.4091915887478864,train,10.342426001160767,1
34,-0.3923187038122399,-0.4881914220470137,-0.28802453495156183,-0.6497086060390553,-0.6107687039725128,-0.6204082053894981,-0.5723162883008099,-0.48481749059906154,-0.6746958648838609,-0.6812767286226368,-0.2598667017323605,-0.5689933274334161,-0.6473486094382679,0.017886145070743736,-0.5352459401597409,-0.4525049065032443,-0.5565701012464099,-0.5368287082846651,-0.5496514041823872,-0.7142685161327276,-0.6020352977895511,-0.5933688177544083,-0.8640664186883198,-0.6387452870999181,-0.5117665157651163,-0.6340050486894894,-0.40414135912130034,train,10.65583284968079,1
35,-0.3872133250768437,-0.477409296515147,-0.29636036438595165,-0.6569448371532025,-0.6078997298293495,-0.6138276233529688,-0.5822246397093038,-0.4814489592604591,-0.6693363123946399,-0.6813274402080554,-0.2636482744969099,-0.5674027408345936,-0.6472142398432628,0.006565812260510423,-0.5359402920082915,-0.45295235135008505,-0.5619048179351382,-0.5440707219368023,-0.5524179710355674,-0.7171636305639448,-0.6053512299163787,-0.5944162458614024,-0.8739432917869402,-0.6427036597492988,-0.5198528606198451,-0.6387084321714724,-0.4116846797013689,train,10.969239698200813,1
36,-0.3569215978037466,-0.45079043536376084,-0.2967451884202984,-0.6397035679203132,-0.5821901613294074,-0.5859623378480091,-0.5741456993335416,-0.45700368687641457,-0.6621203170118013,-0.6760490899504485,-0.26248923770839855,-0.5419690767135122,-0.621144036562174,-0.012734545790809265,-0.5244993278303234,-0.441653700404528,-0.5647136920680279,-0.5406634684854934,-0.544965114135456,-0.7056800983148022,-0.5980445699479092,-0.5687823434084441,-0.8579933914673858,-0.6184433036834339,-0.49368354195386505,-0.619522824583461,-0.406432782433767,train,11.282646546720835,1
37,-0.33290301063703326,-0.43048705634713097,-0.29024210143400164,-0.6385385582952903,-0.5705767170772179,-0.5729577004303674,-0.5777053398457143,-0.4413265244353768,-0.657726116499043,-0.6743561220052101,-0.2627167324975861,-0.5284967145608862,-0.6048313260755975,-0.031254842714692976,-0.5150490047285607,-0.43044267792025287,-0.5659130905844036,-0.5520262063131121,-0.5467440564138595,-0.7010365107368594,-0.5936950236786,-0.5486432125877849,-0.8504134489325974,-0.6067001648853159,-0.47930708108949305,-0.6115245296626544,-0.4027049627225532,train,11.59605339524086,1
38,-0.3069846719665241,-0.4118926962343949,-0.2995661678340761,-0.6318505174504061,-0.5462844825453406,-0.5533940428347166,-0.580761839315148,-0.42246429852320544,-0.653405616059969,-0.6743470596227665,-0.26367729740387136,-0.5190280882925389,-0.5892753335143837,-0.053176061107358216,-0.4991225402466831,-0.4251147540819455,-0.57533516636032,-0.5604945246569066,-0.5493282431105477,-0.6980428252757769,-0.5834661687163569,-0.5332096040054257,-0.8434225929993023,-0.5985940195487072,-0.4657842578303113,-0.6020288777426673,-0.40464886930766797,train,11.909460243760883,1
39,-0.2930966682725742,-0.3878084293728883,-0.29949105849839724,-0.634480770409023,-0.5304139538989918,-0.528870891661494,-0.5821105695468325,-0.40725125994381667,-0.649571736749883,-0.6674868518214165,-0.27313518321698776,-0.4966984864553087,-0.5743857498662364,-0.07141542395907288,-0.4881742747376484,-0.4085231077778351,-0.5748502049947518,-0.5608271539710169,-0.5506908571899949,-0.7014874064341671,-0.5804326803308028,-0.5174571729632772,-0.8343969797017865,-0.5803447334651674,-0.45853144655178457,-0.5932861795415075,-0.40221171130599087,train,12.222867092280906,1
40,-0.28127550976385174,-0.37246695071760544,-0.30033572837015093,-0.6377313657628254,-0.5167412203984485,-0.5168784537740817,-0.5941418082340972,-0.39703029250492233,-0.6437268528047075,-0.666929938702632,-0.2857700426958269,-0.4873671817544617,-0.5576212415662354,-0.0959995224676436,-0.4813830428058745,-0.40471954600838217,-0.5884465690772415,-0.5809785705880582,-0.5565792604263126,-0.6947628501932093,-0.5750126267592366,-0.5052598436689053,-0.8425675258416291,-0.578679277571193,-0.4586789280736793,-0.5919782543525858,-0.40759024629545826,train,12.536273940800928,1
41,-0.259374221850469,-0.3573701119216225,-0.29110106816243564,-0.632829869887017,-0.5033311078193654,-0.5004430214864171,-0.5929736320104254,-0.3798088653928487,-0.6373547452434029,-0.660153827409651,-0.293256960534952,-0.46796202540012866,-0.5422523162264348,-0.11110650274178802,-0.47085901714529804,-0.38614776378901317,-0.5914368317721193,-0.5844231793647304,-0.5554183600226691,-0.6917780826291506,-0.5635795702814634,-0.48455647776146854,-0.8313419843350691,-0.5611182767484985,-0.4433255523813992,-0.5808402725820441,-0.4041221696750823,train,12.849680789320953,1
42,-0.24574975373485847,-0.34262960042146534,-0.28669376185390494,-0.6312297015074775,-0.4870391908038766,-0.477530404159744,-0.5899633769299728,-0.36674703649826285,-0.629693580111633,-0.643853340781446,-0.30101146194940476,-0.4496856219501887,-0.5195296227579833,-0.12622673350541908,-0.45433703385167346,-0.37381459783223336,-0.5870475432242426,-0.5804954334136947,-0.5517927534544536,-0.6818673575402819,-0.5513602042891327,-0.4694857498454415,-0.8148480265438894,-0.5509431746450276,-0.4373630573187473,-0.5746108920708386,-0.39581654128024824,train,13.163087637840976,1
43,-0.24767432623222468,-0.34757827019250204,-0.30431775558813784,-0.6190607325611122,-0.4851847560940088,-0.4801224924572882,-0.5805616573268899,-0.3644576726478721,-0.6196915569331114,-0.6495803087758236,-0.28603235209286226,-0.4621488646965697,-0.5268393219768808,-0.12418820418068724,-0.44175125759220574,-0.3760606970918643,-0.5685487013255841,-0.5537985353627318,-0.5485187583679894,-0.6732372619155881,-0.5453943302709549,-0.46283654780937883,-0.802814197908346,-0.5446701719194883,-0.42095046729465097,-0.5626509690719315,-0.3777010253911117,train,13.476494486360998,1
44,-0.24725857042333244,-0.34841906837091857,-0.2936620234494801,-0.6159207429318893,-0.4847414359375965,-0.48110447695103725,-0.5723837025565347,-0.36361091973350257,-0.6186061765347705,-0.6497667120505689,-0.2819486020444412,-0.46039596872703736,-0.5258138031601036,-0.12260504435415112,-0.4366778339947976,-0.36625718364233495,-0.5607341656704683,-0.5505638069563233,-0.5470193784828647,-0.6729071384171559,-0.5379460731296917,-0.45754863908831234,-0.7916632158849201,-0.5380952799888085,-0.4119950542904036,-0.5603008856025828,-0.3701920578982546,train,13.789901334881021,1
45,-0.2506179701429199,-0.3587924136601992,-0.29440827022698407,-0.6064459734228871,-0.4854568949690892,-0.4813960188305757,-0.5597522006753958,-0.35787492791831216,-0.6039275283377894,-0.6407238281479412,-0.277478923609041,-0.46289962371466853,-0.5265266667938218,-0.11201955013733926,-0.42087466778380583,-0.353400815913556,-0.5563149108442951,-0.5388747347041465,-0.5475659755322396,-0.6697324027360231,-0.5232761372416372,-0.45222367894709575,-0.7800489000684349,-0.5255812724126325,-0.40015907211360013,-0.5475952025776164,-0.35869655273523143,train,14.103308183401046,1
46,-0.25566575874736086,-0.35784878232606615,-0.3059767754129982,-0.6076937309328085,-0.48325091770898687,-0.4743259650813732,-0.5584364655345591,-0.35763705862956346,-0.5949813315686964,-0.6332211060025141,-0.2770434032211649,-0.46660009350983134,-0.5291143781107212,-0.11562959968318448,-0.4070855528617926,-0.35398357601647024,-0.5531089092122194,-0.5291688454019708,-0.5488706025323619,-0.6615517207542756,-0.5140718438130033,-0.4478792381274523,-0.7787547969537473,-0.5250109807081488,-0.40195349772962424,-0.5460890218803502,-0.3504587570960219,train,14.416715031921068,1
47,-0.25905157578058297,-0.3603684871022247,-0.31140717395935513,-0.6160878032566923,-0.4779149372563384,-0.47353186603444547,-0.558203839842481,-0.36141147790052974,-0.6005961346022972,-0.6357849001759716,-0.2774854276316086,-0.4723377391872646,-0.531544634460493,-0.1179142328483902,-0.3986489066375718,-0.3537674793736887,-0.5587986897444954,-0.5294500501605434,-0.551243629211162,-0.6643614051853556,-0.5097338406944188,-0.45392366092043657,-0.7811545887090006,-0.5316013953563263,-0.40013919144409044,-0.5440109231470995,-0.35165114914088735,train,14.730121880441091,1
