,AIBL,AIBR,ALA,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFR,AVHL,AVHR,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SIADL,SMDDL,SMDDR,SMDVL,SMDVR,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.31897040265582166,0.15176372252630857,-0.04327967571844952,-0.10207223707496155,0.3197947471482038,0.22213791432160424,-0.3932158347804179,-0.45871365819415927,0.1566113859334033,0.1545423142999276,-0.19298916509572717,-0.02983490939929466,0.1768743387664165,-0.34459529319203325,-0.41905353428509395,-0.33050485977865185,0.212743093011693,0.09439274416483656,-0.5181108990809441,-0.28739457479889247,-0.07021381091698466,-0.539730781876812,-0.4237188597007322,-0.3560255853945611,-0.49348706710108037,-0.2640928816105835,-0.3190933604597417,-0.3938851714356899,-0.22447637943957083,-0.1654877909031851,-0.404310628777967,-0.34228426509056953,train,0.0,1
1,0.4552036891789868,0.28216969357028976,-0.08006656764603334,-0.06979075453580882,0.49193171934232194,0.3521704426353256,-0.5385919604160093,-0.5923546431716884,0.28962478751253945,0.3055244378931673,-0.24287760624978233,-0.01676835768944263,0.22503910702050117,-0.4594800379531666,-0.6035415003637614,-0.4234780719928447,0.35690051555061675,0.24630288896568536,-0.6299938812175849,-0.3233728351876096,-0.07182212646793136,-0.6984942411119064,-0.5425179146217283,-0.501481729738027,-0.6779554654785278,-0.3695970393552756,-0.4028542456206642,-0.4479835891460586,-0.2709380901555261,-0.21631896934591316,-0.5008607128644056,-0.45029608840372004,train,0.35305655442955214,1
2,0.5090986301423625,0.3505372783809493,-0.09506544918459114,-0.05682838061487348,0.5752707006046922,0.40329712322247785,-0.6102974884450076,-0.6611296285066213,0.3518736224979906,0.38055346327627365,-0.265960102345251,-0.00415457509371538,0.2439698120182961,-0.5290117198139137,-0.712206737327353,-0.4654416186622629,0.4237181050896801,0.32325448961276304,-0.6910892923475136,-0.3438431514280864,-0.08155395774827168,-0.7777042443794671,-0.6061118659951633,-0.5807648530928469,-0.768012110159363,-0.42158280896574407,-0.4465771063774929,-0.477384339329859,-0.3046870209518856,-0.2481073810297525,-0.5639028448658143,-0.5085143451985289,train,0.7061131088591043,1
3,0.51917171256891,0.3730367621393804,-0.11818807925931821,-0.05805001285157578,0.5957507551129053,0.4077700839684946,-0.6560007690769186,-0.7075806195897485,0.371130244003726,0.4073840620802764,-0.2821254647485104,-0.00905275845639033,0.23907742910510654,-0.5691545017563557,-0.7654511130369273,-0.4924111399325791,0.4351311622134887,0.3491630550970609,-0.7223317722963052,-0.3626366777401079,-0.08710913333845334,-0.8169479939262085,-0.6487957543379196,-0.6309895661690762,-0.8216233971717972,-0.45396202067547003,-0.48067582337732484,-0.5086987390218201,-0.31891391980193484,-0.271541377066201,-0.5991325893146395,-0.542196285289435,train,1.0591696632886565,1
4,0.5003062967428988,0.36704053844794093,-0.12271721611388964,-0.05706967609199655,0.5866188142998191,0.39877502296409545,-0.6443195077743145,-0.701696086104435,0.36521909484965803,0.407657588224749,-0.2832459229354518,0.0030481196738934013,0.22403962373494773,-0.5690837692293029,-0.7740793098926336,-0.49121581682923876,0.4166560723401025,0.34902924648319666,-0.7252173923135088,-0.35797897003599727,-0.07819398662860455,-0.8239234082476425,-0.6408665092952605,-0.6322400281574954,-0.8082165538086459,-0.4425444347105346,-0.4802123447662221,-0.5161734963681541,-0.3211234380518571,-0.2699404182417122,-0.5895958863577742,-0.5440419318777563,train,1.4122262177182086,1
5,0.4837246626938418,0.36139516165026064,-0.13226973363807037,-0.05659840703241566,0.5815537285454796,0.38882706683660134,-0.6587624496549939,-0.7084062826494517,0.3471401699256699,0.3964662162134896,-0.2807035677996633,0.0022240832906309897,0.21252705393520188,-0.579618815345572,-0.7874565603909668,-0.49713371912118964,0.4114597409747289,0.348823438537465,-0.7404814865520233,-0.3654479334451482,-0.07980053141525076,-0.8319490284009099,-0.6524660493409323,-0.6486137861843647,-0.8171282619198859,-0.4496915123353942,-0.493817352300862,-0.5187255817550342,-0.3379450334206504,-0.29089622132948845,-0.5947682791227642,-0.5627406313359681,train,1.7652827721477609,1
6,0.45225667127696245,0.3471169878968582,-0.13907676869762017,-0.0580524362503827,0.556666032893552,0.36407205615085453,-0.6712252537825494,-0.7190142493955083,0.327562778873753,0.36670550668014273,-0.28608633387804816,0.009330495397050113,0.1999108657503595,-0.5930476051349435,-0.8002823530127895,-0.5086193086236371,0.3854704001450606,0.32430548059731,-0.751953290835815,-0.37756182683111006,-0.08818142894408916,-0.8326675732764823,-0.662158149232138,-0.6585906769631035,-0.8236231190185399,-0.4527410775232522,-0.5092841507520511,-0.5284341041857661,-0.3602408975630874,-0.3085796149140195,-0.6101527518923557,-0.5839499241506754,train,2.118339326577313,1
7,0.41885510751759303,0.3218429754622526,-0.14432950189208005,-0.053728056006209696,0.533131936845537,0.31789013989958775,-0.6753405974718799,-0.7169953009838883,0.2827204889037683,0.3259090274973085,-0.273783426265398,0.009074032842702973,0.1794583512056176,-0.5943859312074831,-0.7915269286709655,-0.5097624222647966,0.3507066788340143,0.2982192139042341,-0.7645441396884994,-0.39430664390851394,-0.10179875572491756,-0.8207337414605398,-0.6645898482501056,-0.6638350862085849,-0.797965068880601,-0.4513244359914709,-0.5125681502907338,-0.5360637283027522,-0.3835643514557876,-0.3202140938792479,-0.6112086154322294,-0.598099115866008,train,2.471395881006865,1
8,0.37734728547224816,0.2874251312174271,-0.1516054054578377,-0.06378837620837971,0.4963491934525287,0.2616033671296361,-0.6621849026368282,-0.710283753964914,0.22866081494455132,0.28413933553882875,-0.2588757609236163,0.0029416420634936283,0.1538853919131581,-0.5716764794931423,-0.762436096578719,-0.5097677967223897,0.30925863505573126,0.2649205116968091,-0.7661655314251496,-0.4044118222411719,-0.11825941377688695,-0.7872136997863772,-0.6560002825625447,-0.6543542058162001,-0.7668225308646651,-0.4289778732770833,-0.5038630435826714,-0.5292651432840151,-0.40123824910658845,-0.3385649788895505,-0.6030092839820278,-0.6001163144508581,train,2.824452435436417,1
9,0.3381004505951465,0.2553557157979931,-0.15559651245885775,-0.05870505555707038,0.46744452457209407,0.22454744337499832,-0.6623419250901618,-0.7122954731762383,0.20341777813376694,0.24946762999748434,-0.25563900835682923,0.004708669034275029,0.144035868191015,-0.5663665041324798,-0.7482259459370831,-0.5168914121814089,0.270373287400297,0.23889276430751288,-0.7655005270064013,-0.4201865878485669,-0.12035183241543101,-0.7714191280326459,-0.655891326029164,-0.6499360216216272,-0.7504377487785616,-0.4270452623736985,-0.5032935423923048,-0.5401357522734539,-0.41450179472280446,-0.3469186357348084,-0.5987792847145159,-0.60620916447097,train,3.1775089898659696,1
