,ADFL,AIBL,AIBR,ALA,ASKL,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,AVFR,BAGL,BAGR,DB1,DB2,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SIBVL,SIBVR,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA2,VB1,VB2,VB3,train_test_label,time_in_seconds,tau
0,-0.18117447445525625,-0.48449771023244526,-0.48369677055068205,-0.04339409555002727,-0.25347408663512994,-0.4989035834242263,-0.576874951303895,-0.08038538795636563,-0.5671404046722356,-0.36679112681938203,-0.10406239134037368,-0.20947854348486986,-0.03319766534353036,-0.10055286808374353,-0.26230504816479094,-0.17286393831051064,-0.2104505548484676,-0.24839480768467237,-0.26882916520487454,-0.4261618027715755,0.0024497436957265917,-0.08243390230106196,-0.5148236731894646,-0.518100998002443,-0.43842824006353465,-0.43550497734243787,-0.041919921785040254,-0.08809298342716602,-0.17517907105640246,-0.12097149692920625,0.03851671910318933,-0.17509688418905833,-0.39528250912265567,-0.5446483801743371,-0.4464757942827378,-0.47279810456310445,-0.2707105871714834,-0.30848211717568785,-0.3946757027554796,-0.38264288389565954,-0.28473566770555847,-0.31835851953661526,-0.17342511170311087,-0.3723791298333393,train,0.0,1
1,-0.25058635954891784,-0.7137760417348912,-0.7103365831683035,-0.021184338908080233,-0.3427812198299334,-0.7231312290598256,-0.7731637340303036,0.0022830985970627993,-0.7372199118608496,-0.5491075592023201,-0.13004746728729197,-0.2029090346722442,-0.03722462572474931,-0.17146480016663018,-0.3283515138816523,-0.2062251749553003,-0.26253899035855327,-0.3279173726948853,-0.3941501852362313,-0.5123552234576555,0.06029553435508708,-0.012738641208454166,-0.7100731730086249,-0.6861159774391404,-0.5511250973557817,-0.5599679037706098,0.07749846389338014,-0.016656929452714242,-0.1248297666323456,-0.07917708039608112,0.05006234824665941,-0.19956195632483503,-0.4847297451908483,-0.6886666752702704,-0.5644094376823554,-0.6097427185545752,-0.3930908415163064,-0.4667843573633527,-0.5174760570081262,-0.5116995558012368,-0.3999307905000785,-0.4210257170486344,-0.19612305031987828,-0.49645852095753784,train,0.4875646392514159,1
2,-0.2836749795815133,-0.8413006802511719,-0.8389564420367234,-0.006455096348856784,-0.38825285726562,-0.8560476421433257,-0.8880889264164078,0.056283000761398166,-0.8260210608914016,-0.6575071803985829,-0.1473191433365454,-0.2029133975414656,-0.039264284614236186,-0.22078307476560372,-0.3693389676633466,-0.21898195434263468,-0.29625207172750345,-0.38035907336015046,-0.45789992895488296,-0.5530594699892406,0.10179054868956175,0.03978476033722533,-0.8155245788330024,-0.7692198808234738,-0.6124138737006758,-0.6062226850688236,0.14536143165904578,0.015310086386761762,-0.08328982773267937,-0.04587234009616023,0.04863329861333347,-0.1938738849345675,-0.5110561595689409,-0.7443218265934144,-0.6239640589293401,-0.6823817587117007,-0.47503750838726205,-0.550029997035948,-0.592679061189382,-0.5826583228986141,-0.46406010106387197,-0.4649889509743022,-0.18983417607114578,-0.5693937450946938,train,0.9751292785028318,1
3,-0.3146556814129959,-0.9025688518062218,-0.9126487758770316,0.0076842237294691,-0.41136757136773744,-0.9355562854326912,-0.9469686641076973,0.0894771789710457,-0.8801794277477442,-0.7235656308268165,-0.15987680598862442,-0.2067502918098725,-0.04105807802680971,-0.23645019141854962,-0.39122154695053935,-0.23570936920887758,-0.3177813571449596,-0.39849015402964927,-0.4888304080272656,-0.5747232432037468,0.11747812367581709,0.06705679881955057,-0.8722930456259236,-0.817048831840418,-0.6434633037766311,-0.6356768518972744,0.19484339876562226,0.027871583538166517,-0.06694636308627,-0.030754858881369418,0.05299970434670899,-0.1893103020924526,-0.5289423729108607,-0.7597628419021015,-0.6521911652560209,-0.7192200615797413,-0.5254536595095873,-0.6093824938474098,-0.6334362080956262,-0.618217448203353,-0.4894663854491038,-0.490882359023516,-0.18258219370992979,-0.6149186091712305,train,1.4626939177542477,1
4,-0.3312434366415692,-0.9446752316758716,-0.9504004421408793,0.008368480357507493,-0.4245808152063065,-0.9745596644345303,-0.9706272299202376,0.11299488511477476,-0.8974059005196102,-0.7541870267554126,-0.1705529872440582,-0.20748060771536647,-0.039382757639068074,-0.24977855547768685,-0.39849387837441874,-0.2340878416637725,-0.32208865951350674,-0.4197210654978537,-0.5158900141091834,-0.5887912225982191,0.12181388918603339,0.08592277401853832,-0.9038221178331136,-0.8455660203756235,-0.6611529954431477,-0.659939378472321,0.21737942394801849,0.0422018056323637,-0.048171581537251734,-0.024718999018618876,0.04934400673762974,-0.1908259629538976,-0.5442501248505554,-0.7782185613518922,-0.6732840873311696,-0.7436073615511545,-0.5463934291037525,-0.6315091712630997,-0.6577824692636313,-0.643104398754638,-0.5047483426613861,-0.5075298399317623,-0.18561606302030087,-0.6336822386968334,train,1.9502585570056636,1
5,-0.3336856978977015,-0.9729681976526142,-0.9867402369159832,0.019759946742929788,-0.43082627623592584,-1.015834694524773,-1.0021007575726548,0.11988122664206571,-0.9212271641628309,-0.7814361755041871,-0.1751636802961695,-0.21413524893869282,-0.03854599389500031,-0.26646284144260995,-0.41081236049836023,-0.24031565486320522,-0.33334354298358193,-0.42818721468548177,-0.5252324576999321,-0.5971357207168643,0.1485535246271957,0.09554150558018615,-0.9221159856366943,-0.8642707898106557,-0.6779801593335452,-0.6634817624573182,0.22133783600951665,0.03622505086258529,-0.03573023714441448,-0.011744208359081743,0.049987682783952166,-0.17970737066558462,-0.550341304055034,-0.7776495724565198,-0.6886808447593092,-0.7651690435283438,-0.5728005897098424,-0.6511833829319945,-0.6792038657065557,-0.6667831300752087,-0.5218377406239167,-0.5199517931624605,-0.17384188693303365,-0.6582907970254807,train,2.4378231962570798,1
6,-0.3525265737458109,-0.9854851974228003,-0.9945075416874513,0.006140716475153282,-0.42863857992918986,-1.0222543328189753,-0.9891949278692486,0.1341572473836766,-0.9195558494203677,-0.794654640362764,-0.18328938529306407,-0.21710836343990608,-0.03751636815842248,-0.27493409658536816,-0.40776594064464533,-0.2317416265407064,-0.3309881198766444,-0.44737693258525413,-0.5425099313963113,-0.5979592726013502,0.1484907374843252,0.10020546971588135,-0.9400664131191938,-0.878029623805078,-0.6824962921921526,-0.6769365177649254,0.23176651882605145,0.04766733138919718,-0.028161813993585888,-0.006128785665957731,0.04001789769359116,-0.18205080508364885,-0.5569260603814505,-0.7888670599662058,-0.6908660123370218,-0.7693675052688973,-0.5701116369423848,-0.6520973663713054,-0.6816761641589051,-0.6725730743185903,-0.5177967527872055,-0.528472191482318,-0.18251139107490436,-0.6492318899822656,train,2.9253878355084955,1
7,-0.3569700832639644,-0.9954370117407993,-1.004571152136125,0.0051496212302043765,-0.4342191788043328,-1.0348556368474169,-1.0031201093223436,0.14132756757399292,-0.928810065711595,-0.8037478134143774,-0.1903852427293503,-0.2225179844468498,-0.03592781600234494,-0.27648372041654484,-0.41342907425346587,-0.23537851802669824,-0.33422632851064604,-0.4454021888138734,-0.5370277906754727,-0.6002547287383333,0.15002582900528752,0.09954938262815521,-0.9527401631761898,-0.8799256478430132,-0.6815045854625281,-0.6744938376896596,0.23899554679193294,0.041523226694922144,-0.025211086835471685,-0.003273358039700136,0.04682731501245047,-0.17802603824194063,-0.5582212357792804,-0.7807830700114855,-0.6921369010311633,-0.7778819282844176,-0.574819732747207,-0.6628017112684207,-0.6871658576896582,-0.673988018796551,-0.5248167854514675,-0.5318301726484781,-0.17319323800257788,-0.6573646398584501,train,3.412952474759911,1
8,-0.3581380383387861,-1.0061361369318405,-1.003337461953858,0.004216931823910849,-0.42410016349760643,-1.0355067598513863,-1.0110040418644015,0.1458531329263025,-0.9320821474036582,-0.8143877327892672,-0.18801952346071069,-0.22423729166936784,-0.05238243135142312,-0.2762930755179493,-0.4197569218228291,-0.23429455020991374,-0.33675911902780187,-0.45892676415950473,-0.5338539311327042,-0.6050324909300847,0.14720928086103977,0.09974913201132551,-0.9606574491933775,-0.8905682159656177,-0.6833603596663806,-0.6808632450635029,0.23474255849049805,0.032850532905780466,-0.02762439846789727,0.008056871860333686,0.04388295605272631,-0.1688096927887313,-0.56314343261238,-0.7754434846224091,-0.6831497761114859,-0.7717093791700793,-0.5833874915886634,-0.6648007289668317,-0.6818388643258962,-0.6823534005842367,-0.5183069578822717,-0.5307269402139825,-0.16093550001301643,-0.6626844068931691,train,3.9005171140113273,1
9,-0.35971848333370615,-1.0150699227424504,-0.9937393645729358,-0.009983616317985264,-0.42012606532759494,-1.0345103894643564,-1.0003384630269783,0.1442238462934358,-0.9407554536407392,-0.8108993867920592,-0.1926296422661638,-0.22362529593824299,-0.045790014807507086,-0.26161064029318015,-0.4288560920360295,-0.23231311224478873,-0.33089546973642703,-0.4462259405158304,-0.5208917656373807,-0.607195834685785,0.14766109092698051,0.0936298619250664,-0.9726187762523827,-0.8874723255832585,-0.6765770271293816,-0.6714729727858901,0.23674846079035125,0.023082582526095408,-0.03407754524305731,0.02049717601748338,0.045914023624836264,-0.1624589345831591,-0.5466322232869285,-0.7714251087366838,-0.6649530546756112,-0.7612177617663982,-0.5771958191331839,-0.6716821303559984,-0.6732175818754441,-0.6768646182260203,-0.5094827293756359,-0.5164206282158922,-0.15507535636026704,-0.6526060058962696,train,4.388081753262743,1
