,AIBL,AIBR,ALA,ALNL,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,AWCL,DA1,DA9,DB1,DB2,DB7,DVA,DVC,PDA,PHAL,PHAR,RIBL,RIBR,RID,RIML,RIMR,RIS,RMED,RMEV,SABVL,SABVR,SIADL,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYVL,URYVR,VA1,VA12,VB1,VD13,train_test_label,time_in_seconds,tau
10,0.0152121205,0.01946785,-0.17843282,-0.13213238,0.006351739,-0.13967367,-0.05829433,-0.04639598,-0.46646088,-0.27536362,0.029954787,-0.03893481,-0.24780607,-0.060410306,0.03201004,-0.15674864,0.08294686,-0.22270136,-0.13591357,-0.33134893,-0.18843928,-0.41025612,0.074171945,-0.18850785,-0.23180701,-0.46960926,-0.054284416,-0.27067867,-0.004238352,0.015590567,-0.21562369,-0.34475136,-0.518001,-0.05964883,-0.20133138,-0.42793772,-0.32728976,-0.17876208,-0.03608056,-0.33409014,-0.27052823,-0.3345399,-0.07748994,-0.12881586,-0.05447699,0.014618233,-0.2984194,-0.18980123,train,2.6175473,1
11,0.03693734,0.014107678,-0.1646471,-0.13198009,0.01874798,-0.12698057,-0.043398548,-0.05714632,-0.4563575,-0.26698124,0.034575824,-0.02451631,-0.23071222,-0.05140806,0.020070024,-0.14590646,0.083482355,-0.20171513,-0.1307316,-0.31147486,-0.1852488,-0.39553657,0.07444374,-0.17883864,-0.2224536,-0.46420008,-0.059144646,-0.26670435,-0.0015717819,0.032003097,-0.21568196,-0.33159018,-0.50559497,-0.061196916,-0.20605254,-0.4277797,-0.3168372,-0.16470951,-0.017461265,-0.3239488,-0.25634468,-0.3171839,-0.061592296,-0.12876403,-0.050316297,0.04395707,-0.29727894,-0.17278731,train,2.879302,1
12,0.036871612,0.01744138,-0.16746035,-0.12390893,0.0078091044,-0.13178621,-0.041762758,-0.05093471,-0.444046,-0.26867244,0.03765691,-0.023787461,-0.23380332,-0.05545041,0.021988876,-0.14575389,0.084041774,-0.20108813,-0.13602212,-0.3203445,-0.19094943,-0.39236307,0.07860862,-0.16934647,-0.21640949,-0.4611559,-0.059847914,-0.2643399,-0.0026664063,0.024378657,-0.21498397,-0.32903498,-0.51496536,-0.06344016,-0.19983527,-0.41911504,-0.32154286,-0.16853067,-0.02379459,-0.32524016,-0.25602272,-0.32770216,-0.070096016,-0.12937436,-0.055295832,0.031652234,-0.29006195,-0.17798379,train,3.1410568,1
13,0.023264715,0.011710893,-0.1798862,-0.12384082,-0.0018061697,-0.1356491,-0.04726128,-0.048518896,-0.44147635,-0.27250397,0.035188645,-0.022001997,-0.23690464,-0.06577687,0.027218558,-0.14790687,0.079001665,-0.21129683,-0.13623346,-0.32394865,-0.19096601,-0.39557672,0.07939804,-0.1681694,-0.21768291,-0.45780003,-0.060759574,-0.26446468,-0.0051744804,0.018809335,-0.21679951,-0.337561,-0.51078916,-0.060992394,-0.19982119,-0.426244,-0.32667947,-0.18121415,-0.032748647,-0.3310626,-0.26293224,-0.34314227,-0.07303336,-0.12425431,-0.051340126,0.02494412,-0.29284826,-0.18284096,train,3.4028115,1
14,0.007274473,0.0010845773,-0.1864606,-0.13013457,-0.018565455,-0.15586434,-0.05966339,-0.04606796,-0.43479252,-0.27982005,0.03513503,-0.024535112,-0.24667582,-0.0786344,0.036272712,-0.15335386,0.07086769,-0.23118278,-0.14668465,-0.32806003,-0.20707309,-0.395635,0.06847885,-0.15461121,-0.2135348,-0.44299132,-0.073711,-0.26933858,-0.0133821145,0.010922195,-0.22443281,-0.34116966,-0.52312034,-0.061213758,-0.201122,-0.42466176,-0.32816577,-0.20150678,-0.0510462,-0.344298,-0.27043012,-0.36180782,-0.0913963,-0.1308053,-0.054191038,0.014586017,-0.2884995,-0.18879676,train,3.6645663,1
15,0.0063810647,-0.007980544,-0.1863136,-0.12459879,-0.017234182,-0.1534273,-0.059478242,-0.047867537,-0.43328848,-0.2732504,0.038900442,-0.020941399,-0.24860089,-0.07904444,0.032170765,-0.15510121,0.07321915,-0.2244101,-0.14902094,-0.32774913,-0.21443781,-0.392944,0.062177986,-0.15296307,-0.20817128,-0.4368987,-0.083844885,-0.27684382,-0.01606065,0.022808507,-0.22608861,-0.3415743,-0.5250094,-0.05992838,-0.20914452,-0.4256763,-0.32415757,-0.20320949,-0.053370893,-0.33664203,-0.2647569,-0.3601374,-0.0923388,-0.1352827,-0.050818212,0.022886641,-0.28734678,-0.18266022,train,3.9263208,1
16,0.009591559,-0.011393942,-0.17977773,-0.13177407,-0.020879367,-0.15598205,-0.056424852,-0.050705377,-0.42384765,-0.2685715,0.04532332,-0.018062158,-0.24567074,-0.08476028,0.032848768,-0.151602,0.0718501,-0.21493882,-0.15265146,-0.3173474,-0.21684909,-0.38302514,0.062580965,-0.1409818,-0.19764718,-0.4180435,-0.09686753,-0.2782354,-0.0136992335,0.035375208,-0.23409541,-0.33641198,-0.5280781,-0.059110172,-0.21069747,-0.423167,-0.31217968,-0.20661646,-0.05249937,-0.32810616,-0.25736985,-0.35317194,-0.09776263,-0.13656816,-0.054305054,0.032587126,-0.2807432,-0.16893655,train,4.1880755,1
17,0.008723155,-0.012659136,-0.17582306,-0.13190407,-0.023111718,-0.15442826,-0.05897339,-0.05122401,-0.41914302,-0.26931322,0.046450317,-0.017055096,-0.24371874,-0.08802276,0.028480686,-0.15480068,0.06974773,-0.2094634,-0.15410952,-0.3110379,-0.21659502,-0.3761535,0.06546585,-0.13664743,-0.1918481,-0.4094484,-0.10104085,-0.27868444,-0.015312962,0.037945013,-0.240511,-0.33645052,-0.53204745,-0.06378259,-0.21103403,-0.4264717,-0.31108433,-0.20722513,-0.053456597,-0.3293419,-0.25609076,-0.35198048,-0.10286966,-0.13734692,-0.051963657,0.034406632,-0.27822176,-0.16858572,train,4.4498305,1
18,0.011328468,-0.012963001,-0.16673367,-0.12878187,-0.023603037,-0.14647734,-0.05151811,-0.053427983,-0.41109258,-0.26826447,0.042848933,-0.018581958,-0.24119975,-0.08298302,0.026798055,-0.14819421,0.07379577,-0.19601166,-0.15412565,-0.306884,-0.21329783,-0.36809823,0.06572926,-0.13699873,-0.18475334,-0.4111346,-0.101320274,-0.27528185,-0.013383478,0.046631627,-0.23258033,-0.33291072,-0.51752543,-0.06111149,-0.2101581,-0.41986272,-0.3077034,-0.19980848,-0.04643914,-0.31877482,-0.2477231,-0.34668452,-0.093654916,-0.13178957,-0.045776367,0.034879662,-0.27867588,-0.16598079,train,4.711585,1
19,-0.01787383,-0.014195848,-0.17783786,-0.13182566,-0.045572843,-0.16270036,-0.06595115,-0.041073352,-0.41153586,-0.27595708,0.040780634,-0.03650311,-0.25773674,-0.0914018,0.03995622,-0.15625702,0.0720343,-0.22003385,-0.15852538,-0.32568717,-0.2229236,-0.3784581,0.06571303,-0.13733979,-0.1837576,-0.4002058,-0.10903265,-0.28232843,-0.015318088,0.03815244,-0.2389567,-0.33936846,-0.53124785,-0.061933976,-0.21146385,-0.41552377,-0.3152258,-0.22277728,-0.06816546,-0.32614893,-0.26296952,-0.36485824,-0.11760096,-0.13063926,-0.053021267,0.007216558,-0.27061674,-0.18065494,train,4.97334,1
20,-0.0039089955,-0.013815306,-0.1683248,-0.12986785,-0.034251574,-0.15228686,-0.055847798,-0.045114316,-0.41012317,-0.2733139,0.042525936,-0.027012412,-0.24379452,-0.08202877,0.04013945,-0.15069883,0.07272667,-0.20490232,-0.15873727,-0.3108832,-0.21458577,-0.36354214,0.0671831,-0.12592848,-0.1833061,-0.39169532,-0.11563808,-0.27614442,-0.009940587,0.04962363,-0.23970342,-0.33394888,-0.52431387,-0.059234906,-0.21236676,-0.41338864,-0.30823782,-0.21364732,-0.056324057,-0.3237857,-0.24927789,-0.35323438,-0.100888595,-0.13230374,-0.053158686,0.032801263,-0.27085933,-0.1642665,train,5.2350945,1
21,0.003893299,-0.01462068,-0.15674455,-0.13232636,-0.033538897,-0.14511503,-0.047270235,-0.045624822,-0.40261558,-0.26722512,0.04403969,-0.03033176,-0.23811139,-0.08352624,0.038436964,-0.15235785,0.07790413,-0.18753769,-0.16402514,-0.29949293,-0.21227817,-0.35541767,0.07497816,-0.12208916,-0.1770946,-0.38968465,-0.11291302,-0.26832026,-0.0063014105,0.06701837,-0.23458831,-0.3122877,-0.5100879,-0.06800856,-0.21751261,-0.41355124,-0.30095786,-0.2042283,-0.043761045,-0.31481588,-0.23117462,-0.3393358,-0.09155461,-0.12926093,-0.043975912,0.04145053,-0.258104,-0.15503863,train,5.496849,1
22,-0.007373062,-0.01380254,-0.15969327,-0.13593823,-0.03922247,-0.15005718,-0.05407173,-0.04005456,-0.39821202,-0.27222943,0.04581888,-0.029960975,-0.24532677,-0.09074195,0.036871605,-0.15569785,0.07661353,-0.19311056,-0.16354008,-0.301955,-0.21089284,-0.36150151,0.075868055,-0.13050759,-0.17683548,-0.3803866,-0.118567534,-0.27292994,-0.012302853,0.06133738,-0.23787406,-0.32025337,-0.51585734,-0.06647626,-0.21923792,-0.41702917,-0.29783195,-0.21059023,-0.05033184,-0.3109725,-0.238626,-0.34258318,-0.10731672,-0.1315062,-0.04356774,0.030974358,-0.2578351,-0.15776142,train,5.758604,1
23,-0.02760008,-0.008775752,-0.16881926,-0.13990685,-0.050544657,-0.1615245,-0.06621745,-0.031645466,-0.40702868,-0.28156453,0.04150803,-0.042903528,-0.25793117,-0.09738219,0.049550608,-0.16463023,0.07480997,-0.2122213,-0.16728237,-0.31582963,-0.21432531,-0.37163347,0.07519145,-0.13254018,-0.18482962,-0.37944725,-0.123053744,-0.27607664,-0.009550706,0.053118013,-0.24097979,-0.3347021,-0.5270052,-0.06580937,-0.21752863,-0.4205844,-0.3057785,-0.22325842,-0.06775455,-0.32230586,-0.25184196,-0.35669887,-0.11918689,-0.12951171,-0.047308967,0.016528815,-0.26017377,-0.16573559,train,6.0203586,1
24,-0.030787159,-0.005131129,-0.17157969,-0.13422935,-0.04937145,-0.15843153,-0.07128805,-0.034539685,-0.40771854,-0.2851778,0.03794465,-0.03860756,-0.25291628,-0.093563974,0.046499446,-0.16010493,0.0723864,-0.213554,-0.16678067,-0.31347555,-0.22166471,-0.37474453,0.07512239,-0.13354564,-0.18243454,-0.38186353,-0.12588303,-0.28495082,-0.009409368,0.04997753,-0.23777072,-0.34118617,-0.5252344,-0.061113168,-0.21651173,-0.419478,-0.31400424,-0.22413996,-0.07021477,-0.3290072,-0.2539433,-0.36302206,-0.11326602,-0.12646371,-0.04091783,0.011779785,-0.2739618,-0.17002557,train,6.2821136,1
25,-0.035657186,-0.006985087,-0.17296496,-0.14014088,-0.055538043,-0.16285042,-0.069172874,-0.03013875,-0.40861878,-0.28781053,0.031179924,-0.05128343,-0.25405055,-0.09371785,0.055754676,-0.15936372,0.080969185,-0.21961679,-0.17313373,-0.31493115,-0.22024672,-0.37188518,0.07538515,-0.13102257,-0.18565425,-0.3843342,-0.1271859,-0.28078872,-0.005493492,0.05482225,-0.23804851,-0.33289763,-0.5208443,-0.064978905,-0.21576098,-0.41547242,-0.30993688,-0.22652654,-0.07205336,-0.32646695,-0.25279585,-0.36793464,-0.11025092,-0.12664695,-0.044502296,0.011343658,-0.26813167,-0.17158145,train,6.543868,1
26,-0.052975982,-0.0063975044,-0.17752555,-0.15094063,-0.0721658,-0.17983085,-0.074341685,-0.017163202,-0.4141804,-0.29763567,0.029997807,-0.06620263,-0.27420762,-0.10298731,0.066624716,-0.16526064,0.08236813,-0.24623834,-0.17822982,-0.33400604,-0.23342216,-0.38142306,0.067825004,-0.13147908,-0.18836609,-0.37908435,-0.13642137,-0.2874227,-0.013149343,0.04454542,-0.24821629,-0.34250632,-0.5384913,-0.065262854,-0.2122453,-0.41758606,-0.31099123,-0.24554418,-0.090478554,-0.3330075,-0.2693339,-0.38356072,-0.1350428,-0.1334557,-0.056278944,-0.008712806,-0.26746264,-0.18228586,train,6.805623,1
27,-0.06403343,-0.0024177842,-0.18255673,-0.15235715,-0.07014613,-0.18114406,-0.081105545,-0.017561682,-0.4276536,-0.30420452,0.026393738,-0.071719274,-0.2784524,-0.104567885,0.07030396,-0.17325702,0.0813205,-0.25828928,-0.18303576,-0.33360916,-0.23766853,-0.39032447,0.065537035,-0.13558546,-0.19737762,-0.37880003,-0.14027865,-0.29155728,-0.019902736,0.040217705,-0.26025873,-0.3590945,-0.548967,-0.06601702,-0.20698407,-0.4242066,-0.3128574,-0.24651383,-0.098152004,-0.35046095,-0.28166732,-0.3945066,-0.14270714,-0.1380026,-0.06556935,-0.015661214,-0.28015786,-0.19012159,train,7.0673776,1
28,-0.07589007,0.004616175,-0.19196966,-0.15196833,-0.07417113,-0.18615222,-0.08433521,-0.010265775,-0.4384709,-0.3182367,0.022660494,-0.08201622,-0.2801504,-0.11005424,0.08304609,-0.1812279,0.07838015,-0.27254948,-0.1932791,-0.34123504,-0.2411464,-0.39622563,0.069733165,-0.13375951,-0.20231608,-0.37838358,-0.14100933,-0.29756463,-0.023517743,0.026385035,-0.27805045,-0.3710332,-0.5628787,-0.06687446,-0.19725606,-0.43220243,-0.31975883,-0.2588134,-0.11297985,-0.37488762,-0.29086345,-0.41355103,-0.15600559,-0.1411092,-0.077290155,-0.030810505,-0.28927892,-0.19843157,train,7.3291326,1
29,-0.08252276,0.011503469,-0.20098175,-0.14718273,-0.07191501,-0.18496877,-0.081602365,-0.0063370466,-0.44574648,-0.32673073,0.02142547,-0.08643674,-0.28035218,-0.11148191,0.08679052,-0.1885792,0.080044344,-0.2756085,-0.19763774,-0.34871507,-0.23715878,-0.400342,0.07405984,-0.13674366,-0.20442714,-0.38460916,-0.14084657,-0.3023183,-0.026409164,0.017401267,-0.28412765,-0.38316673,-0.56212497,-0.06454325,-0.19475946,-0.43770397,-0.32761413,-0.27051485,-0.12071439,-0.37875962,-0.29454944,-0.42274633,-0.16069314,-0.13774642,-0.07984899,-0.038786516,-0.30102584,-0.19910845,train,7.590887,1
30,-0.092354044,0.013052765,-0.20311566,-0.14485866,-0.07412281,-0.1870628,-0.08458075,0.00017656386,-0.45543343,-0.33422068,0.014841862,-0.093998015,-0.2847673,-0.11236679,0.09468958,-0.19556612,0.07863073,-0.28416643,-0.21132952,-0.3550557,-0.24367476,-0.40419176,0.07251489,-0.1372084,-0.21166731,-0.3847721,-0.14029346,-0.3045308,-0.028811917,0.01281305,-0.2885959,-0.3852768,-0.5702191,-0.070950605,-0.19273952,-0.4379682,-0.32797205,-0.2763623,-0.13164712,-0.39027536,-0.29723483,-0.43154794,-0.16820706,-0.14168477,-0.08777722,-0.04879225,-0.30461833,-0.20685163,train,7.8526416,1
31,-0.112999365,0.012360465,-0.20669639,-0.15192884,-0.08457821,-0.19892609,-0.09518434,0.007587366,-0.46496427,-0.35131648,0.0082378425,-0.10767477,-0.29086095,-0.1161704,0.10844183,-0.20111597,0.072212085,-0.30427837,-0.22772424,-0.36265153,-0.25286585,-0.41736954,0.06826543,-0.14189157,-0.21311295,-0.38946468,-0.14180015,-0.31016743,-0.032868817,0.0044694934,-0.29880276,-0.38692296,-0.58113223,-0.075113475,-0.19022514,-0.43951657,-0.33331394,-0.28740174,-0.14801598,-0.4116736,-0.30734348,-0.45008984,-0.17669758,-0.14531282,-0.09624261,-0.06600516,-0.30950367,-0.220168,train,8.114396,1
32,-0.118154414,0.01620097,-0.20685562,-0.15277389,-0.08221578,-0.19967325,-0.0946109,0.012577884,-0.47258052,-0.35649884,0.010018509,-0.10783315,-0.29393965,-0.11993675,0.11131616,-0.20473966,0.07284344,-0.31349605,-0.23380649,-0.36642152,-0.26169387,-0.4197713,0.064570844,-0.14182484,-0.212478,-0.39734572,-0.14297266,-0.31926405,-0.042904504,-0.0010971166,-0.3037201,-0.3963061,-0.5872032,-0.076037504,-0.18787427,-0.4486394,-0.33829898,-0.29637736,-0.15461138,-0.42050597,-0.31281975,-0.458557,-0.1852005,-0.15150231,-0.09975761,-0.06783447,-0.3205364,-0.21846661,train,8.376151,1
33,-0.11531385,0.013170432,-0.2052562,-0.14048606,-0.07680593,-0.19574052,-0.09028803,0.00074169785,-0.4706767,-0.3542146,0.0071332026,-0.10821794,-0.28556797,-0.11876302,0.11199123,-0.20182006,0.073113576,-0.30463395,-0.23803031,-0.35608312,-0.26196942,-0.4149954,0.06328135,-0.13532189,-0.21053305,-0.396817,-0.14502767,-0.31872228,-0.03947671,0.0040782485,-0.30630618,-0.3991727,-0.58391273,-0.07319688,-0.18540289,-0.44485772,-0.34193453,-0.29296333,-0.15201111,-0.4236104,-0.31085262,-0.4576321,-0.17836182,-0.14839765,-0.100038014,-0.0626913,-0.32661584,-0.21638726,train,8.637906,1
34,-0.12070357,0.017033253,-0.20420489,-0.15041266,-0.08175411,-0.20013398,-0.092150226,0.009418353,-0.47799876,-0.3612876,0.002854569,-0.11501991,-0.2890655,-0.12137565,0.1207951,-0.20234925,0.07506217,-0.31210467,-0.24092138,-0.35747352,-0.2642002,-0.4169979,0.06413891,-0.13478282,-0.21207102,-0.3962747,-0.14450644,-0.3197456,-0.03872971,0.002879452,-0.30949038,-0.39524537,-0.5855656,-0.07590741,-0.18580806,-0.44620067,-0.33875024,-0.29994622,-0.15389876,-0.42587733,-0.3140898,-0.45878774,-0.18244565,-0.15029222,-0.10309662,-0.068753615,-0.32768854,-0.21761218,train,8.899661,1
35,-0.13703501,0.017759267,-0.21242653,-0.15561596,-0.08759777,-0.21049047,-0.0959069,0.010077082,-0.4817634,-0.36922187,-0.0007872777,-0.12408829,-0.29493767,-0.12539124,0.12542127,-0.20645131,0.07128909,-0.329614,-0.24555138,-0.36958933,-0.26575586,-0.42182252,0.05956775,-0.13665585,-0.21664868,-0.3918137,-0.1460732,-0.3259772,-0.039401636,-0.0063135773,-0.31499928,-0.40762776,-0.5965145,-0.069249555,-0.1829916,-0.44536698,-0.34286302,-0.30453673,-0.16744526,-0.4374987,-0.32890806,-0.47048375,-0.19452429,-0.14889872,-0.11204696,-0.08039835,-0.33115056,-0.22095415,train,9.161415,1
36,-0.13368116,0.018964898,-0.21308996,-0.15095297,-0.082785204,-0.20576993,-0.096067786,0.0015958622,-0.47834027,-0.36539695,0.00052567385,-0.12206024,-0.29022473,-0.12379262,0.12077038,-0.20900927,0.067478895,-0.32308868,-0.24841028,-0.36659768,-0.26209673,-0.41539365,0.058042996,-0.13641223,-0.2155538,-0.3853607,-0.14849272,-0.32403886,-0.035278335,-0.00676867,-0.32315856,-0.4113177,-0.60626066,-0.06929506,-0.18042742,-0.44430256,-0.33936685,-0.2939419,-0.16528612,-0.44161403,-0.32792705,-0.4677202,-0.19679469,-0.1505306,-0.11968155,-0.07391057,-0.33406952,-0.21659948,train,9.42317,1
37,-0.14076598,0.021539312,-0.21327429,-0.15239948,-0.08908202,-0.21038698,-0.098473564,0.005150214,-0.4834951,-0.37041062,-0.0006818492,-0.12988819,-0.29586092,-0.124086715,0.12944472,-0.21091557,0.0672548,-0.32859612,-0.25331402,-0.37232143,-0.26079622,-0.4232953,0.05550544,-0.13952935,-0.21570651,-0.39260483,-0.14464784,-0.3240818,-0.032843605,-0.0096397735,-0.31997585,-0.41233656,-0.60197675,-0.06880391,-0.18000546,-0.44279546,-0.34401703,-0.30238917,-0.17017898,-0.43968907,-0.32951245,-0.47277004,-0.19651163,-0.14560108,-0.11816573,-0.08313452,-0.3348473,-0.22335602,train,9.684925,1
38,-0.14739992,0.012299228,-0.21265684,-0.1563491,-0.09414677,-0.22253126,-0.10503967,0.006620601,-0.48263538,-0.37281662,-0.0013114633,-0.1341439,-0.30400926,-0.12826104,0.13267243,-0.2162019,0.06601314,-0.3343494,-0.2577256,-0.37495494,-0.2695187,-0.42505077,0.04634425,-0.137995,-0.21340999,-0.39294237,-0.14062566,-0.31922254,-0.039246485,-0.010674674,-0.31591824,-0.40869388,-0.600295,-0.06971383,-0.18160246,-0.43939996,-0.34292597,-0.30514985,-0.16707169,-0.44309685,-0.3312551,-0.47752455,-0.19897775,-0.14764002,-0.117876515,-0.09116609,-0.3306217,-0.23027988,train,9.94668,1
