,AFDR,AIBL,AIBR,AQR,AVAL,AVAR,AVEL,AWBL,AWBR,BAGL,RIBL,RID,RIML,RIMR,RIS,RIVL,RIVR,RMEL,RMEV,SIBVL,SIBVR,SMDDR,SMDVL,URXL,URXR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
11,0.9229584292845476,-0.32835555099197844,-0.6452095652564962,-0.7830572038976875,-0.6855913183500912,-0.8208773826228808,-0.8796319380091875,-0.41473253817664046,-0.7313307601453067,-0.573604619690345,-0.7281580876541348,0.08260885031018006,-0.8315095654111218,-0.821425750121121,-0.7442177980414734,-0.8135200268631694,-0.6604757904340252,-0.6191479257738464,-0.8433346704515552,-0.6098317991653877,0.9657949332443478,-0.42479377869622437,-0.7610871331597434,-0.9076074449208402,-0.7054717444985736,-0.6266706164360305,-0.8131602874034733,-0.5736837433939161,-0.6299050958545196,-0.6835903444617266,-0.25928241253169426,train,3.0030333670374114,1
12,0.8748614637769614,-0.4582659959960115,-0.623696382151526,-0.789058504401578,-0.6949442422537606,-0.8148361660931285,-0.8163152941977332,-0.4305627274049786,-0.7158049028964624,-0.6153149032638905,-0.7924067931800348,-0.1928229697575503,-0.8606711308411588,-0.8014956635079513,-0.7330056254652781,-0.7370334557904478,-0.803981078214461,-0.1855465219111837,-0.6225555828365603,-0.6375871410511105,0.6813390244440003,-0.4998445788676894,-0.7531924813095536,-0.9249123766867471,-0.712070181228938,-0.6754372729393852,-0.8298894038004125,-0.5925808150960792,-0.5611122825492754,-0.6442434254091993,-0.02542269898759253,train,3.276036400404449,1
13,0.8731557683368703,-0.4795858300309419,-0.6638517315422814,-0.8083332358412372,-0.7408701235695898,-0.8753870727461617,-0.9083685526444276,-0.4705045838794619,-0.7004898522658844,-0.7258329883883075,-0.7973401603108887,-0.2208625008892633,-0.9079476712138417,-0.8025550597206157,-0.8215179852514098,-0.6628995093268963,-0.7443546311944522,-0.7778897895008692,-0.8507929105576225,-0.5511872442803585,0.7826096010554957,-0.615628662923038,-0.7752284482970249,-0.9375854751325525,-0.6636235209322665,-0.6918680944521358,-0.8202960955157526,-0.6312882740998287,-0.6037993022347303,-0.7045114860506932,-0.010207727693126722,train,3.5490394337714863,1
14,0.8827218650915514,-0.4917399715764942,-0.7038514325016287,-0.816891360468635,-0.7511851805829255,-0.9077112227537519,-0.8408189044552958,-0.24605551972740491,-0.7326748133498718,-0.661802687691498,-0.7724265887753169,-0.4082894675027803,-0.8900889219445908,-0.8666018650942381,-0.8136513822636438,-0.7949615258983294,-0.7026272849169989,-0.5720150620582314,-0.7088599249795077,-0.47719173273794213,0.6780452484673465,-0.7052273311134445,-0.7538233201724079,-0.9173916560304236,-0.646678698217888,-0.6452891635293297,-0.7589444038960971,-0.6242736329503988,-0.676627033885165,-0.633180762252646,-0.08412449985566528,train,3.8220424671385236,1
15,0.8516357841222357,-0.47748985283162826,-0.775778761234822,-0.811226544783316,-0.7623018700172572,-0.8681700567211499,-0.936932942248778,-0.6482749496935964,-0.7481277910637273,-0.6045803601458585,-0.6078914092744059,-0.2277434273146659,-0.9355168013374593,-0.8575316830665296,-0.8539691958725707,-0.7049496421013677,-0.7521973007102111,-0.6075823786029904,-0.7777158604146319,-0.6124307777618678,0.4620636345245135,-0.7505713685157216,-0.8129152159890269,-0.9056465009220953,-0.6281262884076353,-0.5868104775694286,-0.7694017392095547,-0.7622416776815724,-0.5256313719264387,-0.5795732760356422,0.028292648244327312,train,4.095045500505561,1
16,0.7816952486416975,-0.5596585034782011,-0.772116209112375,-0.7827091894126254,-0.7879769317662577,-0.8974347249357152,-0.8314962835189463,-0.5159190273466276,-0.7349321847231072,-0.7604091708193119,-0.7989278225819011,-0.3821739181070358,-0.9226051294819513,-0.8749780262118814,-0.8183903143302331,-0.6936443735111815,-0.8047223186289281,-0.563040133409014,-0.7983339694139115,-0.6343026953051074,0.7942780812114003,-0.7588261382738605,-0.8237767205981937,-0.9367673059929728,-0.707865161043771,-0.658673850399501,-0.8099703413425359,-0.7274819233644674,-0.5560497799276374,-0.5719010116631729,0.013821135533950035,train,4.3680485338725985,1
17,0.5317035056863948,-0.5907460214467313,-0.7951232871831775,-0.7837091410804702,-0.7839415796462688,-0.9306998740087566,-0.8573970476233013,-0.4831911199601442,-0.7289031288368344,-0.6426127883037231,-0.7308099643934851,-0.3325541925042038,-0.9367605227161223,-0.834398794489853,-0.7666650215488856,-0.7476529689383581,-0.6938907565210883,-0.4817371215055702,-0.825284215165605,-0.5496143221946961,0.5007067106795828,-0.8065746167543731,-0.7764436707184782,-0.9449935526557288,-0.6767050787762675,-0.6562389455391031,-0.7897545433453781,-0.7137386358989593,-0.6308130269325825,-0.5082390069645755,-0.013536090072601703,train,4.641051567239636,1
18,0.694600850118438,-0.5610441761293856,-0.8094480290488852,-0.8177196820263826,-0.8229869964280931,-0.945416625673241,-0.9587061192317372,-0.419000875794203,-0.7654501086017833,-0.6437983916884696,-0.7951073979951992,0.11462242291143876,-0.9452100984831725,-0.8782870117462181,-0.802383359943786,-0.6463108090450183,-0.7652872801186008,-0.6544786696170658,-0.8817208806276211,-0.43829330201918215,0.714734305644035,-0.8193887000208966,-0.797475377312826,-0.9421667732188284,-0.6631243036459766,-0.6514881987651561,-0.8564101573367853,-0.7313932099356243,-0.5807124176112624,-0.5112317254738086,0.18881623208884846,train,4.914054600606673,1
19,0.6560916940234844,-0.5940240858174792,-0.8445314247664613,-0.8119014838804224,-0.8180114204111197,-0.920228087480108,-0.8645595323656535,-0.5946713322140678,-0.8980602032340071,-0.7173636832289189,-0.8147214538854853,-0.16868597485825854,-0.9567554459617197,-0.8501407163160908,-0.7699486258802224,-0.7439682334049577,-0.7585440015390013,-0.4606135536532291,-0.9163110131388074,-0.39085962573161726,0.5667804671666996,-0.8891589537867719,-0.7297248228033737,-0.940915163310496,-0.7206645412864254,-0.7682227927965812,-0.8279989369397328,-0.7228824107989056,-0.6284694125973791,-0.44740302519920994,0.11088291194717148,train,5.187057633973711,1
20,0.8516023371170487,-0.6133263242424987,-0.8423001248951406,-0.8183871279886429,-0.8679015915893036,-0.9276519446031951,-0.8835708956692194,-0.6170821318164386,-0.8288626151544497,-0.6703007927845943,-0.8434326651253817,-0.16059263066836515,-0.9531224575171667,-0.8333490689120551,-0.8000882272452914,-0.5840153948087801,-0.7375694150174119,-0.6617628309470859,-0.7597913015249298,-0.3206347255610634,0.5519189166105392,-0.8543446027060086,-0.8405806797980391,-0.9258815937729806,-0.5970332656956355,-0.6965689122533827,-0.8641629220172102,-0.7786098792518021,-0.722259987051797,-0.36876068387836947,0.2176370480747547,train,5.460060667340748,1
21,0.7170336137673903,-0.6565973106531352,-0.8622720045634954,-0.8111728468545205,-0.851927558802762,-0.8992396787901593,-0.8931381545480119,-0.6886622958440265,-0.8165840822922595,-0.7170100387990124,-0.7922340906280632,-0.5094093066756576,-0.9652545696192474,-0.8760954275163847,-0.7877961427099522,-0.6916065346370666,-0.8087610515542925,-0.5962055391041374,-0.6918380653194051,-0.3973406380498119,0.7166936449819075,-0.8685532527274424,-0.8475843295407379,-0.9273620111832054,-0.7745970358883028,-0.6949115897374384,-0.8231022328553641,-0.794463454028251,-0.6773036518266895,-0.38979306123100166,0.24959320674630225,train,5.733063700707786,1
22,0.6886839920508252,-0.6636383320413051,-0.8774509476783402,-0.7661433783791795,-0.8544370424994205,-0.9029148932705727,-0.898911926935212,-0.6599363395631888,-0.7751967492754633,-0.7170035624936587,-0.7407915061677844,0.07659446782050905,-0.9594533752446236,-0.8599405758204837,-0.6877834990077598,-0.707486882409726,-0.7854060710573669,-0.6117921435699354,-0.6157038593475674,-0.30288345864030486,1.0,-0.8804838987383081,-0.8338792922846846,-0.9242857894239825,-0.524849274954541,-0.6960360082747528,-0.8407347188599545,-0.7645385145211326,-0.6742642665054182,-0.32499251581252253,0.24334708848359576,train,6.006066734074823,1
23,0.7645481453095886,-0.5968422838095322,-0.9022992948741027,-0.8040417653555829,-0.8739142418292145,-0.9185902595460841,-0.8555234527459361,-0.5017191201589737,-0.7477935528294621,-0.5812573120595155,-0.8006074861836537,-0.07939889233236253,-1.0,-0.8759079794170831,-0.8540954349321628,-0.6944785813424077,-0.7831865476793168,-0.7552718278889725,-0.6099729041710662,-0.390162032023612,0.7699731880623624,-0.9110193532658952,-0.7393552671684643,-0.9343502883053035,-0.7079503098999397,-0.6722844078459209,-0.7971292918063327,-0.9027538836201685,-0.6472584995943895,-0.3477398004363559,0.37507020221680665,train,6.27906976744186,1
24,0.8678485732791781,-0.6647923893162591,-0.9047527518852275,-0.9059925829161664,-0.8495334833708044,-0.9448607199669637,-0.9305956093659093,-0.531773717217068,-0.7897065296375184,-0.6900351531078341,-0.7862885095723952,-0.13457198618467348,-0.9752490441607234,-0.9027965495112406,-0.8058974655293132,-0.761052088716446,-0.7812960228773685,-0.3921301259795542,-0.6644243515973371,-0.32475021472115273,0.7971783265171317,-0.8836454621069646,-0.8396208175744597,-0.9509129948404736,-0.6996736145338549,-0.6386986344867034,-0.781648761368753,-0.7952587292500313,-0.6883647041829182,-0.31097514986093266,0.29730213786182946,train,6.552072800808898,1
25,0.8730767941673596,-0.6299496746456874,-0.873331040963455,-0.8969675240214902,-0.875901069207835,-0.9457913889222007,-0.8925660102177155,-0.6563493478280789,-0.7922356036319568,-0.7598573860867233,-0.7247910490086893,0.08060853543714308,-0.9481607185839233,-0.8863518345732465,-0.8575788715833091,-0.7257428343675547,-0.8199719454899016,-0.6534161156696494,-0.6936037203874947,-0.2926783648621455,0.7622589963323931,-0.928060945405199,-0.764455216363038,-0.9174674271012226,-0.699836774741707,-0.7598708451062909,-0.858207619652077,-0.8762700276630778,-0.6696096158384368,-0.29711207102977377,0.4183009525916548,train,6.825075834175935,1
26,0.9944561587192673,-0.6556900889668718,-0.8909985304153013,-0.9195780899990665,-0.850385318943742,-0.9514472756010333,-0.8983551964914258,-0.4780475111643989,-0.7504201968279482,-0.7109168896023068,-0.6755889174949798,-0.1369966975407999,-0.9938870835757752,-0.8563912094989717,-0.7532259736880338,-0.6999862967882504,-0.7733580978691967,-0.6520631990434573,-0.5347443453697247,-0.26855423648851695,0.6093432474798153,-0.9452616370125577,-0.8217168834069167,-0.9418618187062496,-0.7099630324495222,-0.7213599625668374,-0.7687094567618878,-0.8207226802554096,-0.6315265649966408,-0.17420137329897833,0.4380057319970636,train,7.098078867542973,1
27,0.963923165797518,-0.6150508177917065,-0.8975824681563163,-0.9006229335832501,-0.8263060394327375,-0.934754407352008,-0.9123670314078423,-0.5772808279220365,-0.7797288231305236,-0.7170903017584476,-0.7370586333606753,-0.0694999820308706,-0.9553417819091271,-0.8603841522439937,-0.7918907530528422,-0.6693997159564655,-0.7704510603973885,-0.5723003966943072,-0.6729937651648865,-0.19343532977835254,0.6898716899369086,-0.9257422987281946,-0.7512289061130442,-0.9190590959950479,-0.7159065807099699,-0.7467455142661372,-0.8428913860372708,-0.8148644739182097,-0.7712301195704921,-0.06293099241339417,0.5450432668525558,train,7.37108190091001,1
28,0.966558479187791,-0.6128539793545802,-0.8766387989398332,-0.8177120797960868,-0.8424094895519807,-0.9753711639167034,-0.9237522279014793,-0.6106508463668954,-0.7456638207528474,-0.5979171028571935,-0.6013138637825992,0.17771128422441151,-0.9843197231480592,-0.8524495460752173,-0.7524470193016477,-0.672996580800205,-0.7648153479743113,-0.5893968772791354,-0.7241885434764628,-0.09530714178983313,0.7259280267691586,-0.909167696059209,-0.8027141842188574,-0.922770737529532,-0.7256507949617789,-0.680711410712195,-0.8232851979434573,-0.8899538696626397,-0.5504597008112945,-0.0639809125984595,0.5331716524729415,train,7.644084934277047,1
29,0.7862607706895874,-0.5977388862784525,-0.9080587148697223,-0.8844805105069898,-0.8434732293014773,-0.894657660920812,-0.9089525215750339,-0.7102441982093377,-0.8447738447373897,-0.8305230989588044,-0.6702286141886147,-0.044708152198223994,-0.9839035046060003,-0.8753494846557673,-0.7949399273389904,-0.6987086456819072,-0.726340855262221,-0.7227452510976532,-0.7974431177365012,-0.040964128555910584,0.9668265517212431,-0.8834233926707395,-0.7985793651086721,-0.9255825482080773,-0.7982994466355111,-0.8542148611365359,-0.814072694034967,-0.8583197228455106,-0.6865157026261894,-0.07707201387489726,0.6011852680378105,train,7.917087967644085,1
30,0.8153175188760511,-0.6495144669772492,-0.926109653424503,-0.9129350039310966,-0.8809615407897641,-0.9696569138998831,-0.89250023761552,-0.611226224070847,-0.7960666150685254,-0.7097980107504995,-0.7184889147437039,-0.023010247443878473,-0.9694081447137337,-0.8415995866458702,-0.8087482937359678,-0.6678798971569959,-0.7827137503899119,-0.4898790741475097,-0.46823995882410696,0.04341431696607656,0.7272107158703187,-0.9621266428713157,-0.7857895748579775,-0.9303638626863704,-0.6889529428581653,-0.7006167067286746,-0.7766953809665513,-0.8541277059284261,-0.6395062822410207,0.04626443275726855,0.6289123319838472,train,8.190091001011123,1
31,0.7043652201802333,-0.670898623037452,-0.9234209270219015,-0.8904159231010289,-0.8609033046031328,-0.9602127956297274,-0.9197097499514864,-0.5305934002984344,-0.8709963122721864,-0.746891277461051,-0.7890007405224951,0.20076648911490813,-0.967900717119911,-0.8391790017824072,-0.7676192061049394,-0.6982850505413964,-0.720610391580913,-0.42507601108846316,-0.70828163888388,0.0530705784411567,0.4350055889244948,-0.9208767348787683,-0.8177107985158203,-0.91703546522202,-0.688237904499392,-0.7541486174036969,-0.8898085677228607,-0.8923758047369309,-0.7041673639646324,0.0716873371872746,0.735298393175331,train,8.463094034378159,1
32,0.6416676051683068,-0.6178902534696866,-0.9021128184398857,-0.8977663151635197,-0.9161406316250285,-0.9400182072789403,-0.9336906147979339,-0.48590202192041576,-0.7679956062023229,-0.5509931021121893,-0.7703422121529921,-0.21513149666786657,-0.9730135433111707,-0.8646415213418511,-0.7683467572863123,-0.7113688228502313,-0.7189606785275511,-0.563455100388218,-0.6013573760802381,0.04720711878870687,0.4580996741495065,-0.9119936870600941,-0.7175153897977793,-0.9490431817084427,-0.708272699625484,-0.7331203763655123,-0.8154404064769556,-0.8709656989407543,-0.8734928808381437,-0.0024084963339988663,0.6547663382538471,train,8.736097067745197,1
33,0.6207040528078103,-0.6242135027503071,-0.9276787177458373,-0.8960604814838681,-0.942014165483659,-0.954195699364183,-0.9060185386582876,-0.6583578350706616,-0.8041982109595731,-0.7198212997363228,-0.6983077741221602,0.2673627768989313,-0.9648079153717921,-0.86108489892463,-0.769804728580159,-0.7257670677015327,-0.7787589532637513,-0.44401982819799835,-0.4316190906046352,0.0545260916480963,0.5481037247385201,-0.8936309814999425,-0.7208195205854834,-0.9441937364532474,-0.56773199857254,-0.791465886300554,-0.8236504180335982,-0.8937704829970863,-0.8040873902833106,-0.010430410435375848,0.6928177654993302,train,9.009100101112235,1
34,0.6162181907835835,-0.7013359385967071,-0.9225337386324057,-0.8931484770268023,-0.9415743471450698,-0.9372501979871706,-0.9286826551656788,-0.5557399271334924,-0.784475096923001,-0.7634340681960368,-0.6878253226659994,0.21381756661723972,-0.973059261061557,-0.8932703876909165,-0.8090185275540047,-0.7724811206962923,-0.7910968223211556,-0.32476471780346916,-0.5192096829697384,0.02915842499606014,0.7691634182733842,-0.9578925317456402,-0.7969140311141774,-0.9328832732529158,-0.6243742243813747,-0.7951102759870097,-0.7426493500842979,-0.9119646754765766,-0.842514906853581,0.059846226917273926,0.7381527685761298,train,9.282103134479271,1
35,0.6101818874698257,-0.6430178008656509,-0.9226050003007447,-0.8943133063705843,-0.9219945229282823,-0.9289731760878381,-0.8944381088806254,-0.6683938601773287,-0.8679389055847851,-0.5595606583911954,-0.7935045462164859,-0.28456847052241796,-0.9545570396979897,-0.8660057234872565,-0.801498078463347,-0.6591239008280996,-0.765304196293605,-0.39375872634213516,-0.5379224614187774,0.08268462241576113,0.5696768182154015,-0.9288186694861745,-0.7273153879215407,-0.9524278039043755,-0.6886822805451757,-0.8048170030509166,-0.8053855130781609,-0.9041009156865089,-0.7903956721519398,0.0677937919013405,0.7412638588754175,train,9.55510616784631,1
36,0.5298235401820504,-0.6621676613618122,-0.9056798357192318,-0.8623119992922577,-0.9198094445684031,-0.9634299705643279,-0.9603971580249607,-0.5865471686365498,-0.8250084575430339,-0.67204896314804,-0.7595113572053709,-0.4200326677213503,-0.9675514639769013,-0.9103476058229886,-0.8111802336372824,-0.7789170314390204,-0.6981762246754645,-0.47474377184010585,-0.46527189218314424,0.2550759984563582,0.45687005256738655,-0.9187047593866275,-0.7425587312903857,-0.9572825362549376,-0.7502217117813597,-0.7172582150840796,-0.7796814134811878,-0.8773556835970283,-0.8286830775056121,-0.0068860519605346004,0.6294047010472563,train,9.828109201213346,1
37,0.5889823228927067,-0.6447204105195277,-0.9447001484939681,-0.8795991264727329,-0.9069869694219783,-0.9649258003005069,-0.8899651468688262,-0.5532670502344752,-0.866652223081682,-0.6687406039096314,-0.7066057580295326,0.47840096447806113,-0.9678695924172469,-0.8622444080450762,-0.8722750899255335,-0.5915712797676422,-0.7193407059013067,-0.45908312940650753,-0.7215737265555331,0.1268051579126872,0.3523875139991892,-0.9123213576562366,-0.8001750655623805,-0.9438185566665941,-0.5404553860045506,-0.7313869586253925,-0.8856175540722782,-0.7992707859182164,-0.7903914419713178,0.05839649251913914,0.8368253279096034,train,10.101112234580384,1
38,0.6050739703984953,-0.6745049286879217,-0.96001202077907,-0.8998279894912946,-0.9217904117561544,-0.9604024955155497,-0.9581554366627267,-0.5270864905251242,-0.7812608430440059,-0.6209353342192138,-0.6644248256734167,0.1347243295901026,-0.955650067531361,-0.8557586563919396,-0.7510483453417034,-0.6626860827722589,-0.7163782512095067,-0.45266426600164744,-0.3325306810015001,0.26377362862078857,0.7943854472211109,-0.8954188401862457,-0.7933427241431888,-0.9285728697643592,-0.5822274115356065,-0.7744313911992858,-0.8365560982103943,-0.8498169342237878,-0.7635553159366749,0.17605897807805237,0.8359543612840208,train,10.374115267947422,1
39,0.448234490770993,-0.6462034929882416,-0.9583407541712964,-0.8739218337130691,-0.9080812644767957,-0.9018803377892365,-0.9244499600307741,-0.5268259717326476,-0.8332735202711556,-0.7665615161685347,-0.764281371068044,0.020995101967412833,-0.9727922895984756,-0.8835423466884228,-0.7970735471349923,-0.8027984083644273,-0.6704104766498172,-0.22191242731543925,-0.5236980984586728,0.25018655856377015,0.45657269147661284,-0.9036234956179161,-0.7414957709126622,-0.9453994466788213,-0.7162969857959074,-0.6781585180427651,-0.7894530312602044,-0.8547059816395113,-0.7807046219722549,-0.007461537838938215,0.7058092376229903,train,10.647118301314459,1
40,0.45856116704055894,-0.6709959192941206,-0.944167984874244,-0.8859993373599795,-0.9286562603068539,-0.953586239596521,-0.8434455191786157,-0.6733869991195172,-0.7541164396580771,-0.718321732238012,-0.788739583563157,-0.1660875132165628,-0.9683965298246056,-0.8448471106162934,-0.8219751807917692,-0.7091712265953376,-0.8258812456931282,-0.43341322082778777,-0.384955476481454,-0.09963895186816396,0.6308261539663569,-0.9105936344173751,-0.819521932138731,-0.959081198819014,-0.691507812103299,-0.7723241413551981,-0.7605328714582177,-0.828184213139143,-0.7665291675267145,0.029460730607046903,0.7835786974178538,train,10.920121334681497,1
41,0.43008207199359516,-0.626869645829021,-0.9401334735847274,-0.8634638749868351,-0.8862881683299529,-0.9176387684015522,-0.8958898180677016,-0.5809329428345862,-0.7585076921812258,-0.7107899061639475,-0.7893258107834461,0.18923609834830768,-0.9366093455888973,-0.8737764654275662,-0.7972133268184436,-0.6367907377865679,-0.7188088536857229,-0.5362321165850181,-0.3967918402572008,0.10326981040979644,0.4433172541370405,-0.9202867969816785,-0.8046149993488927,-0.9347838082247497,-0.688674165011675,-0.8006073909733312,-0.7631281428233723,-0.9516627693150883,-0.7825371896598179,0.05990513038652301,0.8426295725255242,train,11.193124368048533,1
42,0.5364344871807338,-0.6132353560187185,-0.931370564329953,-0.8463325246250321,-0.883029421100423,-0.928804957153639,-0.9370706289960239,-0.5546687315115686,-0.7942004126540719,-0.663993307328657,-0.7068180703507461,-0.14891710886089005,-0.9450022609595126,-0.8612749924105014,-0.8602368052886762,-0.6396057303662365,-0.7505744897610483,-0.30798778746092526,-0.5101800697483482,0.10966701132379719,0.41075444373029124,-0.9026537581080973,-0.7827212339771562,-0.9456069956581792,-0.6865847766504432,-0.7528271926633243,-0.7068257449190046,-0.9586633252146488,-0.7834799297470649,0.13765878240995044,0.7687471251574796,train,11.466127401415571,1
