,AFDR,AIBL,AIBR,AQR,AVAL,AVAR,AVEL,AWBL,AWBR,BAGL,RIBL,RID,RIML,RIMR,RIS,RIVL,RIVR,RMEL,RMEV,SIBVL,SIBVR,SMDDR,SMDVL,URXL,URXR,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
387,-0.17636712648296532,-0.6414647021371978,-0.7262285423902619,-0.4919044899292812,-0.8964363915772245,-0.8385489977995556,-0.78467274420467,-0.4420495080506843,-0.08966169246518799,-0.5890407137766633,-0.34524931649517376,-0.21576866725822108,-0.8698143774470449,-0.8642684780018797,0.1668563746552581,-0.6762577681102309,-0.5287947788553764,-0.3684830839549431,-0.10319518190598254,-0.2624286297901136,-0.4678317680273941,-0.6991575233410259,-0.7144684781188319,-0.8073211425796019,-0.6684909248228659,-0.8317619183322192,-0.6459060270494882,-0.7499688311301819,-0.6176253304730188,-0.5358237197512933,-0.09293831262846741,train,105.65217391304348,1
388,-0.17986146672496967,-0.6339615133678068,-0.7175362239905939,-0.503394612819433,-0.8908202548448475,-0.8258947666636556,-0.7748625974804262,-0.43728224541300054,-0.09838171510992252,-0.5937927195353494,-0.3613475416342561,-0.23050623213594484,-0.8588890279477864,-0.8606831953017818,0.16233252440320178,-0.6837166940170023,-0.5251620581113108,-0.3762945760874843,-0.13057551700331987,-0.28186275677058775,-0.4810775128430304,-0.71029799394965,-0.7208652977619705,-0.8218876298278951,-0.6708330440458786,-0.8358021438421814,-0.6528567004775008,-0.7580123228492691,-0.6237561884992994,-0.5499785913483132,-0.10651761095533316,train,105.92517694641052,1
389,-0.1751603668158848,-0.6158290744122809,-0.6994794397290331,-0.5001569704682285,-0.8715575457346377,-0.8015401921501923,-0.7599521203989512,-0.4293603952896769,-0.10431271194487872,-0.5929445015192147,-0.37255135040021764,-0.23971460316507825,-0.8324436361381418,-0.8518005795866096,0.14444989972872307,-0.6837429416133817,-0.5163470578186065,-0.384975468243968,-0.15049606683974218,-0.2966537557235739,-0.4941033820998088,-0.709935400897248,-0.7220353878136067,-0.8287414983856025,-0.6601629505134421,-0.8315728790442178,-0.646013768367655,-0.7570142710070216,-0.6158818902806494,-0.559411185784619,-0.12361664721983948,train,106.19817997977755,1
390,-0.1767134420419135,-0.6014226149894653,-0.6918164347943293,-0.4977244078714102,-0.861151987843543,-0.7949756236379298,-0.7484977850291924,-0.433281097717392,-0.11308628520976602,-0.5947543844432253,-0.37776406105024457,-0.24079584642606183,-0.82893768198841,-0.8461294718269311,0.1360512729749202,-0.6839888183752971,-0.5172612113886458,-0.3871322922077144,-0.1589090701847111,-0.3027512955606452,-0.5020826130305978,-0.7132879019365765,-0.7253541522284385,-0.8331237669913513,-0.6586978207598744,-0.8332727459426885,-0.6408192733829599,-0.7519526186916167,-0.6110811216085803,-0.5628370141260303,-0.1340023871469905,train,106.4711830131446,1
391,-0.18216282742873308,-0.5931027191536983,-0.6803522440848319,-0.5020723908173346,-0.8457314138921875,-0.7829141611703105,-0.7370255631655677,-0.43647800105496304,-0.1233960094909473,-0.5981402472893764,-0.3931516412140722,-0.24631566954696923,-0.8198648677843369,-0.8420414237322322,0.13320353965960552,-0.6864823291256512,-0.516855075625985,-0.3927542421522622,-0.1717757107858985,-0.3202922177590238,-0.5141810419622099,-0.7161527946042742,-0.7263740373680498,-0.8464935373388379,-0.6608611737762684,-0.8324096629316503,-0.6383336779553502,-0.7478317839519191,-0.610125036741799,-0.5689919725983561,-0.15243793299369962,train,106.74418604651163,1
392,-0.17467779475768658,-0.5718982198101379,-0.6596582085236685,-0.4977528944875078,-0.8213011401347953,-0.7570330896382269,-0.7160844011997086,-0.4299488013403143,-0.1303932805774492,-0.5975661505584632,-0.39341603722960444,-0.2503748423125528,-0.7998040050837196,-0.8235826859692453,0.11284705433468445,-0.6806843022889534,-0.5094331504447956,-0.39635313277730766,-0.17466056403461536,-0.3188432102312683,-0.5129865274444607,-0.7172176857230089,-0.7222372599529003,-0.8392367051672811,-0.6553057879486479,-0.8227080724493552,-0.6236458306708885,-0.7419916701359923,-0.6053808148209949,-0.5731854324560743,-0.16493643131002425,train,107.01718907987866,1
393,-0.17818906454957334,-0.542307727635518,-0.6328190027502947,-0.49332658933493845,-0.7929320345305254,-0.7272207349348112,-0.6922318986656931,-0.42964548905876204,-0.1409148120135531,-0.5958475920628892,-0.4081579012884941,-0.25592865603247755,-0.7690117038768828,-0.8081562820123188,0.09798441308125166,-0.6823229127435293,-0.500950954673047,-0.40630868833838557,-0.19999013497914517,-0.34278917698406425,-0.5275374679838098,-0.7221094258066263,-0.7221745051533403,-0.8435363049493667,-0.6485426677437927,-0.8082396907660748,-0.6090904519381127,-0.7312002042906384,-0.5945895913288106,-0.5815054658155578,-0.18162495560024558,train,107.29019211324571,1
394,-0.18702795583842263,-0.4972319983394192,-0.5905606828548348,-0.4864642760737353,-0.7427731233198076,-0.6808922537684018,-0.6533064148454453,-0.4340854255886499,-0.15698360754746377,-0.5934950277351081,-0.42550468977618155,-0.2593455271502777,-0.7285722154650133,-0.7769149318711368,0.07734903960503922,-0.67780893010919,-0.49573944185045604,-0.41771702369511204,-0.22651714001321543,-0.3810196919908257,-0.5442340386693281,-0.7279532916881348,-0.7242843231672894,-0.8475973311754637,-0.642161098025038,-0.7852935915353715,-0.5844944285515508,-0.709652356504183,-0.5862128339787765,-0.5940588102473987,-0.20249361530620896,train,107.56319514661274,1
395,-0.18443490098117435,-0.4288614053913358,-0.5110803224248222,-0.49460627236109383,-0.6616788861361511,-0.601030992058219,-0.5780211823573637,-0.42546156804812024,-0.18849818582125855,-0.60093681239504,-0.44821658436665923,-0.2862054024646683,-0.6507466091900823,-0.6999609239865245,0.01276933808359823,-0.6677175392906235,-0.47403455282685975,-0.44174918293615884,-0.2613341590692458,-0.4094572433618358,-0.5503943327010292,-0.727486149228787,-0.7186449332729692,-0.8468375173411828,-0.6285743873803109,-0.7573000662568051,-0.5687243286805803,-0.6927633253981504,-0.5769066132619132,-0.6084183063170336,-0.24243338189339397,train,107.83619817997977,1
396,-0.17937867433210467,-0.3222059344280664,-0.40601514925729576,-0.4757047989512646,-0.5358294709258136,-0.4735711835452456,-0.4869332420496511,-0.42137542012532214,-0.22836087677635508,-0.5991351271018551,-0.46559184758785305,-0.31565326912489466,-0.5273167658728821,-0.6013278559322522,-0.06017639933307711,-0.6422632130466681,-0.4496465269346832,-0.47139911628504116,-0.2883068491420695,-0.44597822239560586,-0.5570801904266186,-0.7182359253444554,-0.7079473828656954,-0.8294360875453254,-0.6038267369985337,-0.7068867529755135,-0.5154769479766325,-0.6532533999601332,-0.5428118433754727,-0.6190939291107811,-0.2917320424678125,train,108.10920121334682,1
397,-0.18300417767238375,-0.2128254102497957,-0.2998786419183256,-0.4803209681848155,-0.40651757513262476,-0.35952271476225905,-0.3833910282846603,-0.4367153643977827,-0.29005411644492296,-0.6056602464000491,-0.4839541313940951,-0.34356931885760733,-0.4170881427284113,-0.48633117688474453,-0.1419816081258863,-0.6232177057159147,-0.4299051058974997,-0.5001798511115555,-0.330482961050624,-0.49026230750644023,-0.5548321924978824,-0.70847592158007,-0.6866700227075564,-0.8181188577793984,-0.591864330226054,-0.6740112828553949,-0.48872504608109985,-0.6109069970680194,-0.5227830849494293,-0.6366405053584574,-0.34492719873624256,train,108.38220424671385,1
398,-0.17702859661971948,-0.09585710376288131,-0.18412313880143796,-0.4768527991902355,-0.2741804423434821,-0.22805187863957524,-0.2780317035877661,-0.4341918673783655,-0.34015061407798364,-0.60773321347613,-0.48914554356294815,-0.376575093610661,-0.29473238098793,-0.3739378591792984,-0.22615523258573783,-0.5818383251395671,-0.4070850617594972,-0.5268952320328626,-0.36462588354370373,-0.5171998685000392,-0.5470959277406819,-0.7026046654754315,-0.6666928997439883,-0.7993128538934118,-0.5650554505728976,-0.6323810102772173,-0.44923426480972306,-0.5707017600787414,-0.4958101446083146,-0.6481353923655796,-0.3995403572286468,train,108.65520728008089,1
399,-0.1792167258216702,-0.0049223888950726425,-0.09263540790012645,-0.4721632574988605,-0.17094880589131478,-0.12785459758844878,-0.1932020709778264,-0.435763701680269,-0.3840547752108675,-0.6134896525300773,-0.4944122719512665,-0.39759428777284644,-0.19980138041841794,-0.282914624097597,-0.2884173477366427,-0.5551087470282094,-0.3861408571908481,-0.5476774562341659,-0.40107422610286214,-0.5500675228020943,-0.5400275470119292,-0.697578849082368,-0.6506039601177249,-0.7813985716467066,-0.5452373667275748,-0.58854952077593,-0.4119531250623091,-0.5302719122597666,-0.4774835175641473,-0.6542746897541571,-0.43894587313176636,train,108.92821031344792,1
400,-0.18154587300560077,0.07655085743438612,-0.006224692490082159,-0.4726636446400497,-0.08396697572888276,-0.04817901351447148,-0.11960197949884391,-0.43778070892562376,-0.42253126343820235,-0.6248609132048193,-0.5026980661489256,-0.4139628875234961,-0.12909240644716638,-0.1951795294436125,-0.34381505010909896,-0.5305216947184779,-0.3784163582538113,-0.5641104307541501,-0.4309013582530137,-0.5741638355182244,-0.5262777519530444,-0.6935366713577684,-0.6309717232766942,-0.7693951763589346,-0.5366802140011477,-0.5563568209926733,-0.38229766940346177,-0.5002596311368106,-0.4630315222045276,-0.6604359460062924,-0.4813686622277876,train,109.20121334681497,1
401,-0.1822414767547547,0.1463275426277945,0.08002756192271748,-0.46893383988791815,-0.012713071660714809,0.016661033089278313,-0.055721871059291356,-0.4387720167544742,-0.4545155236336625,-0.6295389363174955,-0.5114497589949791,-0.42779175048053486,-0.0588167329594365,-0.1179613059905585,-0.3906908229970951,-0.5093142917121944,-0.3782442107743905,-0.5765067118777851,-0.45844501751810235,-0.5933535488347051,-0.5089443989464124,-0.6802228032001176,-0.6061764720241332,-0.7578416945837847,-0.5288206179195694,-0.5176100061122835,-0.36045750350461064,-0.4725094723633965,-0.44801321189392257,-0.6618612271902629,-0.5216420270686719,train,109.474216380182,1
402,-0.18262218410130576,0.19928383662081323,0.15933236484089805,-0.4686540834893795,0.05873818810018053,0.09025633450333045,0.005486527405368466,-0.4296286673332519,-0.4856837847896291,-0.6330056497161101,-0.5153396624924402,-0.44639522985139335,0.006169822709085171,-0.04403593412706931,-0.44125810739664445,-0.4845286455712815,-0.3781677771006596,-0.5890782380055547,-0.4777312405582582,-0.602149397228494,-0.4869587545988355,-0.6731557162097149,-0.5932501722884103,-0.742948403811092,-0.5180621061476772,-0.48210876820537535,-0.3409305876201176,-0.4484587530264491,-0.44087901801248575,-0.6564081590431613,-0.5505204057315108,train,109.74721941354903,1
403,-0.18729528564845557,0.2494889682305834,0.22596494457110033,-0.470600610812283,0.10443117245822436,0.1263284203977299,0.049194656064907506,-0.4427938253136643,-0.5109304749269163,-0.6372344478787983,-0.5201116684243472,-0.4555879538569747,0.04518524186779388,0.026181436163538678,-0.478772365238739,-0.47236510905853135,-0.3829805045493131,-0.5973239698403576,-0.50891427478857,-0.6279533842652193,-0.47022630921258085,-0.6644934440235222,-0.5773370565485783,-0.734274782831821,-0.5229005725687219,-0.4551424706249746,-0.33032439933443725,-0.42534849336600966,-0.44062004549588313,-0.6633799099540542,-0.5717099920099625,train,110.02022244691608,1
404,-0.19339269514436166,0.2926393516642406,0.2868660921764482,-0.4674435344730814,0.14567308457880251,0.16095357949782546,0.0899852557422493,-0.4442260204438037,-0.5287116210674543,-0.6428931496914886,-0.5306890114019733,-0.45892852058426725,0.07945886082321069,0.07022069766726066,-0.5082148974838017,-0.4516499094744366,-0.3833579822435549,-0.6066911724801132,-0.543086695519446,-0.6556933738435463,-0.4669208025229991,-0.6597101018823865,-0.5659685159317077,-0.727434878662732,-0.5242308386458099,-0.41965355005847593,-0.3118770912401809,-0.4050603438168553,-0.4398560189603805,-0.6696412867890927,-0.6008835353941935,train,110.29322548028311,1
405,-0.18454324259648092,0.32596765984750464,0.33218828626661073,-0.47684305652024384,0.17425582088022262,0.19663663451580915,0.13270281966994252,-0.4398117807841343,-0.5478614189038623,-0.6441920126842999,-0.534927934204834,-0.46551935859789473,0.11169501528921946,0.10928042690831181,-0.536772529996387,-0.442868969672674,-0.3806279610799691,-0.6208897913142146,-0.571385740013099,-0.6573473961177362,-0.4574188990726245,-0.6585671267593687,-0.5584861236056309,-0.72557541724821,-0.5211319328077433,-0.39951068929081596,-0.3083425993934683,-0.39704830510203715,-0.43238227431548915,-0.6714078886347601,-0.6202140958553067,train,110.56622851365015,1
406,-0.17747921119467963,0.35359379429962545,0.36862584823642564,-0.4733157901263738,0.19766384110590468,0.22261011896880348,0.15463540126329295,-0.44090039702595274,-0.5565526339765295,-0.6463107235010215,-0.5321771360251706,-0.4727919076319696,0.14317538747316869,0.14601070715779313,-0.5583116674200219,-0.437608699612061,-0.38215629405030804,-0.6258504260861718,-0.5923584050476314,-0.6634026370441541,-0.44993709494410117,-0.6527778514639095,-0.5550216431981387,-0.7159659930679566,-0.5236072538520713,-0.380729399621338,-0.30484763187152647,-0.38618212180064593,-0.42877619131651956,-0.6696333429814584,-0.6288733030891258,train,110.83923154701719,1
407,-0.17685430861847118,0.3751878633091732,0.40650471852658665,-0.46879808772827036,0.21964335113832822,0.24401990200254817,0.1830569109596472,-0.4276537848875767,-0.5610851739629148,-0.6468240407867638,-0.5341486689123037,-0.47540923206199015,0.16261677030726782,0.1755822958742979,-0.578305754163885,-0.42152035717168834,-0.38335252168621753,-0.6268646733833728,-0.6033429731023864,-0.6690734546123662,-0.441574378511626,-0.649605753751225,-0.5486113643439662,-0.7079391529851671,-0.5160316670340079,-0.3569112620733549,-0.2980769730275016,-0.3755234861825709,-0.42889738464736604,-0.6638039139059113,-0.6395260871073215,train,111.11223458038423,1
408,-0.18489566568683513,0.39395265275148256,0.43735112120740915,-0.469044686832147,0.24662975321116498,0.27097402011380334,0.20110435812120844,-0.4278324431872101,-0.5737093092698459,-0.6442081663693634,-0.5413177938865649,-0.47687718346069347,0.19748413304677562,0.2024335148815739,-0.5900834874255496,-0.41593845796079115,-0.38039673442034794,-0.6311308616436129,-0.6147479120859303,-0.6813028983136976,-0.4347707171758499,-0.6375154634024539,-0.5428204292602278,-0.7054882837091239,-0.5103590897175676,-0.3351191224628157,-0.2800523447336517,-0.35907873558917114,-0.4160445590003498,-0.6619063623770142,-0.6540337345631744,train,111.38523761375126,1
409,-0.1795138651825008,0.42808118681392854,0.4729566327190346,-0.4561293038634184,0.27027219257761753,0.2957162989421724,0.22644417023631555,-0.4322777967727387,-0.5796670474343439,-0.6475761602640531,-0.5376149720731022,-0.47620815911121095,0.2137310018421276,0.23659229860742026,-0.6109080192560774,-0.4065845520268515,-0.3819513019269671,-0.6344284916947133,-0.6266613165841765,-0.6931417007658488,-0.4296204597017072,-0.6322869385695735,-0.5379485092599993,-0.6938862290276981,-0.5143065020143534,-0.3172250801680218,-0.2685553542226112,-0.34376610228235976,-0.4148321277326953,-0.6694531819852257,-0.6678655983933308,train,111.6582406471183,1
410,-0.18156577266207283,0.45108600258714854,0.5057710816899776,-0.4497435231530635,0.2977455782048856,0.31437523594563915,0.24135923349656516,-0.4340071563964394,-0.5874676343090262,-0.6453127354344327,-0.5358417781143741,-0.4794590650678155,0.23860926052842404,0.2775157185057972,-0.627433300298887,-0.401756166866568,-0.3840554446207379,-0.6376591799931257,-0.6331213590145264,-0.6922750606563831,-0.418247194181487,-0.6202346059727002,-0.5285886148177116,-0.682164087410596,-0.5112767445266142,-0.3013036470945523,-0.2580753503949922,-0.3359680850068522,-0.405788892256266,-0.6627750399158161,-0.6744942940767122,train,111.93124368048534,1
411,-0.1833977852348482,0.473029863644012,0.5368818863096728,-0.4368314552671235,0.31945694439814565,0.3385477820215265,0.2589445336230324,-0.42943378503891305,-0.5874455139875279,-0.6424153228373932,-0.5336144647903004,-0.47908630761649945,0.25551257228485635,0.31380953609034334,-0.6379011620713764,-0.3889847303750049,-0.390210616297683,-0.6369495675437931,-0.6369362604247067,-0.6987737340826097,-0.4041671587250416,-0.6118523579951766,-0.5225202371199531,-0.6670824937815117,-0.5095901896483961,-0.28073481691356933,-0.2495654463465361,-0.324934692995968,-0.39998503497006643,-0.662296948167722,-0.6769991211857822,train,112.20424671385237,1
412,-0.178327268145399,0.49280879218276846,0.557898228281002,-0.43244214638544737,0.3420138637774792,0.3642258155243362,0.2777880716421908,-0.42526746105987795,-0.5974841031013736,-0.6396325637979946,-0.5301539223284828,-0.48012862108070226,0.2797039711213999,0.32528404661248383,-0.6476114400734526,-0.3877714195849643,-0.38265267672201636,-0.6402499029285352,-0.6387054643136172,-0.6876357727537541,-0.40052490767897725,-0.6019025437778063,-0.5160942332989463,-0.6575048233740316,-0.50092309753988,-0.26220188979574044,-0.2322836528422733,-0.31469835975967264,-0.3775329313733989,-0.6521241557855343,-0.6871574708976804,train,112.47724974721942,1
413,-0.17975448310393577,0.5095742071435794,0.5812638291031522,-0.4285716507716782,0.35330852557942916,0.3751798217870077,0.2908053400411735,-0.4230849559210905,-0.6021475465957369,-0.6361610902802823,-0.5292561900979883,-0.48297696557213826,0.2897667223839705,0.35254628916206154,-0.6583138523964953,-0.38311921927271236,-0.38753549404764065,-0.6393216984610051,-0.6484694631335066,-0.6957721939052944,-0.3920333100724769,-0.5994844156487698,-0.5112058250835338,-0.6514849005759785,-0.5020499581423701,-0.25020839634244185,-0.2351170058245811,-0.3074474833359515,-0.3799405687286751,-0.6533164701814457,-0.6919630243815214,train,112.75025278058645,1
414,-0.18277810127789793,0.5173908063961372,0.5861005868049398,-0.4146378241964057,0.35069255542078337,0.37093591308853857,0.2902155983848705,-0.4174593446254759,-0.5874480609896032,-0.6289814287110804,-0.5221854337397452,-0.4707851797841677,0.2879225390737655,0.3526447105988503,-0.6470004517433898,-0.3683239971648472,-0.3884537538246968,-0.6367199114055726,-0.6385987494507444,-0.6926603807028702,-0.39014115501318253,-0.589271627470357,-0.5006719940791649,-0.6308213412838624,-0.4974470423682528,-0.22900095609521737,-0.2152286735713878,-0.2952837252576581,-0.3766996774261615,-0.6430635893452514,-0.6807977264254269,train,113.02325581395348,1
415,-0.17579091822283588,0.524998734798726,0.5985779130696528,-0.41744159810405373,0.36093279609161444,0.37977342988201074,0.30050928544623934,-0.4142949002300352,-0.5939870481588999,-0.6306541497593449,-0.5206048569785487,-0.4676259162460448,0.2979652155357584,0.3562631080664854,-0.6568547698420194,-0.36392762546682056,-0.3831395215994479,-0.6392826786705168,-0.646150413188415,-0.6891428963849636,-0.3942786514056405,-0.5875012851795107,-0.4971779042733623,-0.6347009992153924,-0.4917511733876979,-0.22690756508045254,-0.2086776173095214,-0.293158902347333,-0.371296998472441,-0.6382935334886082,-0.6871662787664858,train,113.29625884732053,1
416,-0.17335008363401477,0.5302551844480391,0.6135739136543552,-0.4157574282881953,0.37562773102794944,0.3923068248946831,0.3059314020707092,-0.4210662635561036,-0.6001794351788605,-0.6220324547652092,-0.5239602989084976,-0.47129957853743426,0.31794863536582063,0.3709370897630612,-0.6635148537630489,-0.37376578755005213,-0.38270204091117355,-0.6446175103969121,-0.6567838023414243,-0.6960001861148151,-0.3949926317166092,-0.5784401245741038,-0.49763298191721694,-0.6392922188907767,-0.4884811887776304,-0.2235581215326711,-0.2079059836980351,-0.287987834958105,-0.36241952224357155,-0.6384204366198093,-0.6927959413436564,train,113.56926188068756,1
417,-0.16823062496177194,0.5362407654916861,0.6188245393015576,-0.40976282827609933,0.37890269635081886,0.39622662010815884,0.31053507024532045,-0.4168730335345902,-0.5993483101580495,-0.6206724557974856,-0.5191367669354044,-0.4645549601162008,0.3157505815429055,0.38524499288021674,-0.670868129382093,-0.3641691282741276,-0.38076714136813167,-0.6406451595788947,-0.6456711433134239,-0.6882893191149669,-0.38195632174841665,-0.5689055323072345,-0.4848144587770067,-0.6243135915565984,-0.48427260881771605,-0.21838012013616265,-0.20730072434718338,-0.28605526327135966,-0.3610586906674206,-0.6306814625116285,-0.6830642410727712,train,113.8422649140546,1
418,-0.17508054887026314,0.5310669521893157,0.6085117590227433,-0.4147697326272249,0.37195201970373304,0.39717871536524485,0.30693159996408165,-0.41279540237083207,-0.6014593285337504,-0.6163403312920372,-0.5197233919185137,-0.46662565336641865,0.30230194315457126,0.37566161743492976,-0.6610446756878341,-0.3649482864912106,-0.37443099227854404,-0.6368008444382032,-0.6454808074060221,-0.6849639952208592,-0.3790485991828786,-0.5740606637104031,-0.48367936643853626,-0.6232017327910766,-0.48226547212991333,-0.21849534773616122,-0.20291455449371804,-0.28667195119608746,-0.3570643171350708,-0.6300078003953578,-0.6793622010763919,train,114.11526794742164,1
419,-0.17911124545830004,0.5283499820323532,0.602169028236344,-0.41429801263286636,0.3688466098059294,0.38695701887560746,0.29989494761150753,-0.42306074413976147,-0.5983412126539818,-0.6132342430778088,-0.5217259387475583,-0.4619261399107328,0.29481980413896824,0.3664452822820682,-0.6555297408031344,-0.3687977455700965,-0.37506441675035074,-0.6398496051999001,-0.6411432222531606,-0.6917566080215769,-0.385881174268387,-0.5745738085454308,-0.4848701400455562,-0.6286598316674362,-0.4835093406582712,-0.22443801558602303,-0.20409370703164853,-0.28509972917852766,-0.3599130290419491,-0.633240438841357,-0.6802784765242607,train,114.38827098078868,1
420,-0.18597129404209622,0.5214224810391843,0.5870367205772721,-0.42081424056603217,0.3560543612254825,0.37857399326595553,0.2974365636968762,-0.4247206608889306,-0.5975700478313721,-0.6151050020765498,-0.5267992482683909,-0.4608144972833155,0.2719373229059566,0.35269631061093987,-0.6459218651745648,-0.3741153799952763,-0.3734176909015387,-0.6358432915323293,-0.6438098764028835,-0.6975181246102422,-0.3843398979076077,-0.5846280734458487,-0.4891890461042202,-0.632484230312378,-0.48714609721222185,-0.2310275664949297,-0.2056302876496055,-0.2903984328449878,-0.3641419985737596,-0.644248225860171,-0.67859321849581,train,114.66127401415571,1
421,-0.18424373940428018,0.5109335906606632,0.5753224165825073,-0.42993856453785984,0.34673905319294906,0.3699313544101647,0.29435477066810883,-0.42067650352579533,-0.5983987607937475,-0.6180945341688378,-0.5276628541743941,-0.45835946925676835,0.2671713667329316,0.3324676423721969,-0.6418028343760643,-0.37682676223772604,-0.3665709177790494,-0.6370964997005655,-0.6471790335508826,-0.6850127682722793,-0.3873969295882672,-0.5854956992347976,-0.48511214626793786,-0.6358907082828265,-0.4845771157988886,-0.23481968996349917,-0.206908291564804,-0.2957483063163258,-0.36139205605610447,-0.6402051476443809,-0.6826206334996261,train,114.93427704752276,1
422,-0.18982057711369243,0.5076768212968068,0.5686104908169356,-0.43558521687142293,0.3523027443839728,0.3775275082094545,0.2912412411082781,-0.42407424349838446,-0.6046028042981932,-0.6180768522973981,-0.5312615679041189,-0.46215787378537204,0.2708775790004284,0.3400699730869509,-0.6432955215237901,-0.38209081912027454,-0.3640729279305189,-0.6349547939643949,-0.6475196007298208,-0.6906586876466855,-0.38112620704551275,-0.5865039708630464,-0.4855548137136312,-0.6375126102150294,-0.48546912618147037,-0.2363520741316427,-0.21157267909243943,-0.29538777202005906,-0.35980349621552665,-0.6383090852232697,-0.6767932923371306,train,115.20728008088979,1
423,-0.18893513260444494,0.500140522048406,0.5547844876451437,-0.43122569831321494,0.336582767908744,0.35925994668523686,0.27998951763769436,-0.4184597630910753,-0.5936400466210363,-0.6214858877920976,-0.5271681712302788,-0.45054390402706523,0.2479873589124609,0.3220184363911386,-0.6342289914556212,-0.37526455229005384,-0.36687861928525356,-0.6347091400903144,-0.6374566367077501,-0.6864664501736591,-0.384647442935775,-0.5877605097170683,-0.486396114274662,-0.6348863260229789,-0.4832502940675099,-0.2454600828767953,-0.21248734802539648,-0.30185814236623065,-0.36447945249794833,-0.6363787662858008,-0.6718496976881807,train,115.48028311425682,1
424,-0.1914682953803527,0.4937746747233599,0.5566555555720656,-0.44162648166957225,0.344744568177484,0.3611267767255039,0.2786988381504052,-0.4227492762956781,-0.6057799193567845,-0.6183397367141057,-0.53592663786422,-0.46085008096501084,0.2600966338306496,0.3232336303252137,-0.6374704699512476,-0.38608847713751987,-0.363042966916277,-0.640572588595865,-0.6474527645507915,-0.6851739425700791,-0.3896004323043586,-0.587037343589018,-0.48496215503982043,-0.6451347842471145,-0.4841653500522373,-0.2517282445339826,-0.22141584776388867,-0.3070646055370974,-0.36062792633874974,-0.6328739143289429,-0.6803569965075184,train,115.75328614762387,1
425,-0.1876130227815532,0.4902919264408959,0.552101215967265,-0.4472930258048743,0.34431795913767405,0.36411754949714303,0.27898771122546656,-0.4239996011436979,-0.6085923696325544,-0.6212705855014689,-0.5408784100982779,-0.46391813227456263,0.2645740250802443,0.31328520706338653,-0.6422262321620549,-0.3915531768028905,-0.3592279075011795,-0.6444305238439856,-0.6468345089714728,-0.6806211575470579,-0.39180557787247317,-0.5893960378760367,-0.4856453754578358,-0.6484287309344662,-0.48657081621574494,-0.25156943000405585,-0.22086827767858921,-0.3075255133532625,-0.3526562195282837,-0.6336900181076087,-0.6857572653688756,train,116.0262891809909,1
426,-0.1824346236345648,0.4873013387468964,0.5435969629787916,-0.4468313522141539,0.33827372007750733,0.36465192411443953,0.2820615428252197,-0.41797915881462705,-0.6017660503981125,-0.6170331838327957,-0.5382113351678244,-0.4719692009426001,0.2662801355786111,0.31642770530731,-0.6417789751244365,-0.39492768563210257,-0.3603972125150129,-0.6395395545427257,-0.6400490199847932,-0.6690855357671374,-0.3808782604561236,-0.5862016918636245,-0.48720510753396806,-0.645298265734744,-0.48541720053998716,-0.24526644148866086,-0.2184613118144944,-0.30533272703412895,-0.34777823383890716,-0.6294844773947654,-0.6792940074853068,train,116.29929221435793,1
427,-0.19293809891604066,0.4826605588654965,0.5438020682144855,-0.4440695795807517,0.33610438702016754,0.3537312950158395,0.2742775698142147,-0.42548228486429185,-0.5984562611093507,-0.6164887665574508,-0.5378314966032341,-0.4697767983462371,0.25003713050983634,0.3155263531522795,-0.6383960422178939,-0.391317262644197,-0.37428157435151505,-0.6381292126018091,-0.6329022114091255,-0.6818539756959433,-0.3825346726204411,-0.5904114213475373,-0.4910847929867168,-0.6456643124027215,-0.49588173603454455,-0.25273700320640374,-0.2248203848423183,-0.305470362791028,-0.36311869531349794,-0.6385518519298967,-0.6754793522522576,train,116.57229524772498,1
428,-0.2006052750176534,0.4816126227621757,0.5477099146139246,-0.4505913267692721,0.3364528969775475,0.3511156331623425,0.2770172789893453,-0.42588677849173334,-0.59841582408064,-0.6158962749174496,-0.536912287201917,-0.46957738860005477,0.2510549690215125,0.3211973890657839,-0.6382073493132414,-0.39039088324130666,-0.37653109239091914,-0.6386813796322881,-0.6401201299883087,-0.6844527510557887,-0.37972412311787496,-0.5926998686288324,-0.49170912372395403,-0.6453597743357923,-0.49722199487457985,-0.2536359706704461,-0.2229866662619385,-0.3044561842973121,-0.36904063278349986,-0.6420155045353005,-0.6751279633521173,train,116.84529828109201,1
429,-0.18880052714668827,0.4822573881276141,0.5494853074663709,-0.4512666767180362,0.33592239216770375,0.3530547828907711,0.27840896042715435,-0.4227977649338305,-0.6058015388002866,-0.6175414821159958,-0.5374007122895229,-0.4698633650666699,0.26221442892042446,0.30070284159144994,-0.640352900245667,-0.3946088488280831,-0.3708605874877334,-0.6460519342510258,-0.648918580233169,-0.672081715802781,-0.3928752206753768,-0.5962453588371147,-0.4921247593058051,-0.6560160270177213,-0.4931350783636593,-0.2565407719978546,-0.22559787153379762,-0.3133960907977714,-0.35436333304364365,-0.6398800497273004,-0.6916172281817183,train,117.11830131445905,1
