,AIBL,AIBR,ALA,ALNL,ALNR,AS10,ASKL,AVAL,AVAR,AVBL,AVBR,AVER,AVFL,AVFR,DA1,DA7,DB1,DB2,DB7,DVA,DVB,DVC,PDA,PHAL,PHAR,RID,RIML,RIMR,RIVR,RMED,RMEL,RMEV,SABVL,SABVR,SIADL,SIADR,SIAVR,SMDDL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB11,VD13
0,0.35451173518405465,-0.32893924083278814,-0.03904538385666359,-0.15404507816539365,0.09758502730786497,0.30457964923181574,-0.1437536345673195,0.11492071855791959,-0.05623052373102962,0.1300950728814054,-0.12991437595121316,-0.19039345489031892,0.21608251254137784,-0.13613843358098798,-0.09528337031147092,-0.18792804864530885,0.18747119471484158,-0.270864620798521,0.40952187631570564,0.05044283306660319,-0.1498304879313177,-0.11722484880342716,-0.3718567479813366,0.3005402257183444,0.02602117463754164,0.027727323803430376,-0.09693739126805812,-0.09143859865674665,0.07625869178103309,0.3666987448290295,0.4308963162525472,0.35367090448515526,0.09541241577019598,-0.2506436468272053,-0.10452473995560482,-0.019464655640499665,-0.09619909864088379,-0.11106814734279495,-0.3440391151219271,-0.19282333289420406,-0.23921165755831633,0.23066656528565668,0.26644923968357165,-0.0970794940027659,-0.006979334209984922,0.20477566004553993,0.11950720733200329,0.3092010713008683,-0.10786985764754795
1,0.32157459675128997,-0.26901484834082723,-0.01920684429483077,-0.26590240224117495,0.08858163319406401,0.47958736520991496,-0.28332333610922383,0.11007733417531357,-0.05247816544167079,0.09955650699700554,-0.16685771713317948,-0.10192044120416906,0.20635588051326897,-0.2345344851876038,-0.05434160989904205,-0.22256027473901438,0.09690816154339615,-0.3829165017310001,0.4618078400573601,0.06140422657806288,-0.2757854536934796,-0.06607722729577441,-0.35642561983869037,0.35159683251135015,0.021341233955213798,0.06090862931628069,-0.12911523309206324,-0.08080863891555544,0.15560696976811744,0.3755673373972154,0.40955209390743785,0.3827336052335315,0.017564052021015908,-0.2769073810985435,-0.1922984953980742,0.0554476044101314,-0.10588481680866298,0.0023644502213274153,-0.21484580508867793,-0.19046840815028365,-0.22790513751088542,0.20643895926316722,0.25389718650547033,-0.0964721456775509,-0.0051908840938126866,0.3418680485306616,0.10551370756506394,0.3593028622582207,-0.12173347285846337
2,0.28903555794342717,-0.2958859258937384,-0.06935700512938171,-0.20154263513678639,0.07686009660926649,0.37780726622687,-0.2135977886725113,0.1057239824702229,-0.05878833910155004,0.09326108540864925,-0.13258785415421664,-0.12627418729627266,0.16733286206316134,-0.2346596939787423,-0.05016615069586424,-0.22558129744676297,0.13589450876432232,-0.2968172886911298,0.42312998224087917,0.038526173129676274,-0.17404150020969558,-0.1495833510830821,-0.380140612858786,0.25650987981970186,0.04330453056168482,0.07304440771661508,-0.11705903343760388,-0.04704000270247075,0.0543404132565391,0.33953066838357243,0.44445744987258945,0.35819026756958317,0.04375632292421855,-0.26052734249954135,-0.14184313320063602,-0.018999619474115173,-0.11100229947134269,-0.10921539778228195,-0.34369941111390245,-0.12989701398519077,-0.2880814036216222,0.2184481176785903,0.1964425463112615,-0.09244348247814972,-0.05158921577322911,0.2715467474780729,0.1288178603893266,0.2927664742998439,-0.09365203558185682
3,0.3282362237203224,-0.25717940548979756,-0.08888681577307884,-0.15432369210878744,0.11892075676901412,0.32677795401313836,-0.20111082118520765,0.054101510730048485,-0.00794012581545267,0.03636709848602465,-0.15251078201096152,-0.1887083154030782,0.17088756044048264,-0.24042295836658578,-0.031157436832868854,-0.18163045458714297,0.13221730204964324,-0.2849797156047724,0.4411975556700136,0.04206708867997299,-0.16120156321739582,-0.17376895050135255,-0.38112009854296036,0.24480555819444072,0.1169592129128772,0.048732894027894116,-0.0677153047449049,-0.025007599884059317,0.0954352285144765,0.368606652666041,0.48636243772597254,0.3137201546873808,0.06748521585582254,-0.26944124677371284,-0.21084541197020853,-0.03263481907315236,-0.13931610196366867,-0.06367441112781186,-0.35424270235157984,-0.1229313055782281,-0.28495931825422033,0.19985150837096222,0.24989649018577678,-0.12273224469778415,0.010870859363134311,0.2628183937737652,0.09615987832328128,0.2455335617442276,-0.11163202206519789
4,0.3268282813274069,-0.26497073319723596,-0.08996138882172355,-0.13374100371308134,0.08953550169562058,0.35682560404244257,-0.18714665571456612,0.10288374114168952,-0.03502110147489995,0.0767417730193357,-0.14320442188099358,-0.1675382733515694,0.19845988263445513,-0.19319115487827257,-0.03550885038886207,-0.22719897862387195,0.06847502583380649,-0.24500247046362827,0.4024584924650586,0.02539915961567832,-0.1559745835359691,-0.12378590929600658,-0.3452647277683806,0.3081300824076364,0.02471185720043159,0.03544744221137683,-0.09474652195355658,-0.013397398048630424,0.09670274822731431,0.409488214334527,0.48619299858975795,0.25658636477857355,0.056571662493005354,-0.2650590262582151,-0.20700933768862181,-0.025730556592076362,-0.14109069951561018,-0.1060107455501876,-0.3388857596574917,-0.14242326830400434,-0.2789152102942919,0.3007274801392551,0.22124010335297234,-0.11859256980828414,0.0038930088644135163,0.17293921547411686,0.041934253565297244,0.23223993439206367,-0.1258803616071457
5,0.34474270338711654,-0.2761815960981765,-0.06868365557257416,-0.1789021570194222,0.08971296297719114,0.3741754342377507,-0.1566707171733182,0.12820156295274082,-0.031289008152893164,0.10242359080384111,-0.14297864233225255,-0.15742693804944097,0.2271420614203265,-0.2136250158845584,-0.049119562104768096,-0.26687066224780276,0.11549803804648812,-0.23062757669647316,0.4318448747001215,0.09149735414067779,-0.10848365036522162,-0.13673763996739768,-0.3452560503631074,0.291095597496071,0.0665063003903506,0.023951102181994206,-0.15216234881718385,-0.05181241722123625,0.07070331101724883,0.4148595205093416,0.4751022694523023,0.32436938886218974,0.028238676349992678,-0.2677277019848462,-0.1817984079688951,-0.02745613126198105,-0.20111523610429238,-0.08334537946171552,-0.29879296108394165,-0.19953869694215284,-0.2907842857298153,0.2215766805760751,0.22533026180292487,-0.09616901815877524,-0.03854982232011356,0.1865319486423413,0.08362860540121783,0.2783347214015854,-0.12635219358682276
6,0.3846811399916264,-0.22473104338386687,-0.09876567512953634,-0.23527054023378036,0.11339650549148089,0.5230598013451573,-0.22400881662101035,0.1388282274185632,-0.013401352598005515,0.05587747390578698,-0.1639834628240942,-0.139771259777212,0.27623432435316864,-0.23048438465958232,0.03538941903410516,-0.2699822891699394,0.0905850049280637,-0.3303719295035936,0.47606291253744026,0.08248151098321324,-0.2396003122941239,-0.10386760466021654,-0.3463020642366506,0.382934290855628,0.005151418150710435,-0.019107824380003788,-0.12798933013108488,-0.0031972149274895403,0.20463202148321752,0.45167463048900336,0.39136216952980135,0.3454227500204238,-0.03319374177854702,-0.22318778191670663,-0.23967136478704246,0.056323714894116764,-0.20357292723781825,0.0021834851631852836,-0.33756043257262835,-0.17576779352624347,-0.33317213382116606,0.27289209052968044,0.26623620513904644,-0.08890226677491211,-0.03474667159804423,0.29120437649507147,0.0757970486217011,0.3474652537210131,-0.22073863082122214
7,0.4188370859387093,-0.2700269874995327,-0.15230371435222942,-0.2315886928253662,0.053549665749151876,0.48161179577408575,-0.2721727672475429,0.15491449639941196,0.03311903020668942,0.05175379107546447,-0.13745767840041948,-0.07492371914457445,0.26474617824330343,-0.14604433496719155,-0.009926814526745868,-0.23249769066843468,0.10278364998422768,-0.25512277041403386,0.44122746852033135,0.06811745359769313,-0.23434660669554822,-0.1010246399802823,-0.358045224585916,0.386322162319292,0.019683439561374874,-0.031709695092380655,-0.11153324644748563,0.042045230983049686,0.168901846403879,0.42021008744286714,0.44731369429453705,0.293672840423581,0.020663986082480115,-0.2739467113062858,-0.19492182580210726,0.020266760970846426,-0.15716154519049358,-0.053654002973524066,-0.31033611827010615,-0.19734454059191286,-0.3345300778777991,0.2849139914739749,0.33690707921982566,-0.05997903665585827,-0.04786490791216477,0.1877954402506352,0.02021035609579723,0.3129491543653343,-0.15713161092152853
8,0.4118216147283651,-0.252430170972526,-0.1517999575174482,-0.19110019812166734,0.05948880091270804,0.43877601520621634,-0.23593764350974394,0.15415162110434355,0.025773977293949302,0.02782453413890489,-0.20674934224637764,-0.10847842700948537,0.2253758554791086,-0.16644593726875384,-0.02157958204374652,-0.21948710534896154,0.1464636947417764,-0.2801060593979898,0.3773538457723442,0.037268966625531544,-0.17640376935097826,-0.13833233434824574,-0.36628158755124957,0.3309520057971942,0.08682216866903383,0.03054209170801364,-0.12933402069185695,0.013295418932761233,0.09937299125918087,0.43662169307698595,0.47437857567247976,0.32390101479544425,0.0214617188143804,-0.21999731833412772,-0.22025033124806018,-0.00855978188855519,-0.14128516700841223,-0.04538742741151708,-0.3212307359974502,-0.15522763624092126,-0.2887800353564497,0.2837651775502288,0.26070695385974557,-0.06343353248259484,-0.029908562688170687,0.20800654424244466,0.05542460016995909,0.2830684437161669,-0.15500998499087199
9,0.3959273356615918,-0.2702718490367676,-0.09264830253869533,-0.19546817927462112,0.01739698710464592,0.35863339948379913,-0.24099584624841447,0.20218599312779956,0.09074236339323048,0.01406973999387336,-0.17151474517065007,-0.06582561393615671,0.20138795283492417,-0.1311999672102895,-0.008067178802393535,-0.22200506838203746,0.06761605808084299,-0.28302238429981497,0.4064474173654592,0.03136149073289375,-0.1829907455261983,-0.14516708444452386,-0.30993694879894407,0.44473139864959865,0.0510978231221076,0.016320177450139917,-0.19423856997405609,0.08322251341351194,0.12300291624416068,0.45294893501597966,0.5136625528908799,0.2398559216980578,0.08820555320075885,-0.19779030239740972,-0.17511598292303332,-0.0039570166518634806,-0.22189511497300393,-0.07656819781640598,-0.26169848090633385,-0.16651521732817548,-0.27837847552085804,0.2720816963372173,0.27240760581043255,-0.13870088731028304,-0.07850521730584481,0.17086574346620712,0.002179410489470228,0.28290562174190975,-0.12686689950279437
