,AIBL,AIBR,ALA,ALNL,ALNR,AS10,ASKL,AVAL,AVAR,AVBL,AVBR,AVER,AVFL,AVFR,DA1,DA7,DB1,DB2,DB7,DVA,DVB,DVC,PDA,PHAL,PHAR,RID,RIML,RIMR,RIVR,RMED,RMEL,RMEV,SABVL,SABVR,SIADL,SIADR,SIAVR,SMDDL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB11,VD13
0,-0.23911306866702953,-0.09407106328412809,-0.021280321181838063,-0.18276175131477704,-0.2027505339485807,0.004305144278549049,-0.19448809293753455,-0.007447564204389759,0.12757088978109488,-0.19178070775016262,-0.08681294184321293,-0.1234184134687066,-0.19346081639135784,0.10849171926116391,-0.13488063993543148,0.17724241534389093,-0.14965421979797436,-0.09796230596723544,0.22720690688781042,-0.20436820312581136,-0.1754673828758507,0.0352322379429933,0.2173574472724149,-0.015415745627268062,0.12774044930257822,-0.2217227711370199,-0.048074118543560106,-0.18332354193870518,-0.104421158860583,-0.06465314464523339,-0.15917320734138196,-0.10870096410928104,-0.05360043024098285,-0.06601906461655815,0.06864339649542511,-0.11018368941190668,-0.12796689579256704,0.04259683349584367,-0.09445069014426286,0.07310581166367856,0.003988620646432137,-0.17228201586989716,0.10342521864550923,0.024920936837240528,0.21333787782811045,-0.04904625284647922,-0.07641731779770214,0.1325987650226055,-0.1191979330598552
1,-0.21861382209528823,-0.08011416214270173,-0.008598177530287174,-0.16861016555488978,-0.19717683073267206,0.008429372562614324,-0.17124595726968422,0.013829408188129118,0.1375268010117467,-0.1681546958034465,-0.08363690321649205,-0.10590996539561495,-0.17918733965455802,0.1154918414269034,-0.10141586804309297,0.16906147057286117,-0.12169165115367445,-0.0837528061399175,0.2060999005789793,-0.17441638161078638,-0.1742489757580141,0.03356479836695333,0.19322433149853988,-0.002482430093829976,0.13158136438484017,-0.20841646658574048,-0.027225353681541237,-0.16092200563441608,-0.08740539247734201,-0.041949774961813895,-0.15386159943505798,-0.09672157831513045,-0.04598646654038733,-0.08183217819609878,0.08889697122191464,-0.09476938014287674,-0.11612022839760905,0.0344565557752801,-0.08207344627073362,0.06931130927821386,0.004092065398662234,-0.1497242638086156,0.0997655189195532,0.035615303252101875,0.1982445967244866,-0.045273478544419536,-0.050229285924812926,0.1240372712700971,-0.10390662390887248
2,-0.2185896438901132,-0.08086597933332866,-0.00916443858010429,-0.16921953636700293,-0.19943996747310425,0.008634583798647438,-0.17247612606064608,0.013142115831088284,0.1374556543771895,-0.16920156665906996,-0.08454162472142299,-0.10759415111465007,-0.1794180609978841,0.11487485109548337,-0.10226383132988986,0.16911852699055982,-0.12435775756246206,-0.08390139019304968,0.2063207498527528,-0.17815809782573064,-0.17518265109834164,0.03319744638651148,0.1953842474704133,-0.0029098737791741387,0.12981383413753497,-0.2079041425201263,-0.027947665544118237,-0.1583737323038218,-0.08800346622893976,-0.04189668429439698,-0.15364033301763452,-0.09580950860836088,-0.04647909463010954,-0.08104800307854265,0.08786787179841132,-0.09626241143793576,-0.11807969065441606,0.03557931308027723,-0.08483102701005027,0.06831189637465135,0.003899119126731139,-0.1507688968032871,0.09966592338481058,0.03840464116575468,0.1986328098114932,-0.04378608301159419,-0.05345397890257734,0.12319696666062221,-0.10504023549287796
3,-0.21978305164460613,-0.08172038941876703,-0.011026508180876641,-0.17012600462791888,-0.20098364206454122,0.00989038345902081,-0.17593495255526198,0.010596259911277384,0.13618538364742014,-0.170885324181938,-0.08584595724352559,-0.10911764292822872,-0.18056924483132175,0.11356036931304873,-0.10590004045517495,0.1700016924376908,-0.12917190669722173,-0.0836998044831117,0.2079410067741543,-0.18251898321175647,-0.1769357129832824,0.03323419142430372,0.19828346732018173,-0.004696203987068118,0.1268108089003523,-0.20854940288146262,-0.031011642946442545,-0.15836724841834543,-0.08929755777136243,-0.043975699412483055,-0.15332227751254895,-0.0968663715224051,-0.04715448413169273,-0.07933334071968492,0.08623639016317923,-0.09823016406847634,-0.12020316661974553,0.03635029747236895,-0.08780074696280432,0.0685072044588952,0.00433920117329069,-0.15389569283668436,0.1002412212222188,0.039461905322412096,0.19886765987927676,-0.04348611206594506,-0.056809618065049805,0.12354185110633531,-0.10762343126361104
4,-0.21942008074055874,-0.08077365662314981,-0.009371497410512575,-0.16987518002505256,-0.2010177345199881,0.011337584094354793,-0.17327930078274834,0.012147153378129424,0.13552210521438043,-0.16876258950336337,-0.08339526764879894,-0.10824001046854768,-0.1818049758748259,0.11468461073807672,-0.1026150203573044,0.170521873876855,-0.1282578460253525,-0.08274788965458904,0.20823934742048475,-0.17954653232106632,-0.17786212859441233,0.03385543035629181,0.19661818080776466,-0.003526090467009333,0.12600807711567383,-0.20897381689896782,-0.03049505174305406,-0.15977146162916747,-0.08954386900270686,-0.042876697327002916,-0.15273922267934217,-0.09737770043510903,-0.046731690308815445,-0.08087133972796726,0.08744683269924292,-0.09697578459290276,-0.11925493184444846,0.03737555177993792,-0.08686511614014783,0.07069358644206651,0.005081803934936969,-0.15271348891376996,0.1016423770309126,0.04027560044579448,0.19887684017518445,-0.042898912509300724,-0.05443269321932993,0.12360791306444584,-0.10752276477283668
5,-0.21854734229086814,-0.07974459172203069,-0.008130046109978133,-0.16934045311655438,-0.20032958073155216,0.011541598668885798,-0.1709777495284542,0.013808090884811695,0.1358009357484671,-0.16667380138220156,-0.08211133264601377,-0.10687873176815724,-0.1813811427455029,0.11582650213066839,-0.09978999860018872,0.16994127381243884,-0.12580657893888228,-0.08238672476432826,0.20724278605391305,-0.17620010841375755,-0.17741243353531766,0.03380275244424093,0.19464913555884725,-0.002280108170601633,0.12688147787674664,-0.20858575590231482,-0.028658188962845905,-0.15951623705195753,-0.08856643944962259,-0.041375252150195004,-0.15232135911925276,-0.09693589772004149,-0.04630645965762803,-0.08230042958827347,0.08867026579861047,-0.09533592285365905,-0.1178961595373927,0.03737294604073845,-0.08530466696457739,0.07109360481846172,0.00480550014035425,-0.15078047860885313,0.10138635885560038,0.04015914002554623,0.1983024088650673,-0.04279005072047533,-0.05195085539305083,0.12305937205320673,-0.10640082475022566
6,-0.21628378651283364,-0.07758488276607862,-0.0015825154739598822,-0.1663384599712953,-0.19650124470246888,0.008679943815709561,-0.160939327929636,0.02019332883033365,0.13882569885810206,-0.1626011327266837,-0.07736793316984873,-0.10244247551387418,-0.17992420582611393,0.1193519004750981,-0.08890539418319968,0.16660028491609785,-0.11328914295307434,-0.08290805355500129,0.20252161234969368,-0.16408531409288735,-0.17218775696193372,0.03377170271214844,0.18766094295682315,0.0025498253987280943,0.13385286239895136,-0.2072835351941304,-0.020161886663969227,-0.15907212971763,-0.08628483626456872,-0.035179668721255525,-0.15259026541892554,-0.09489749280076856,-0.04400529601824899,-0.08668745888072753,0.09175111461672959,-0.09014435543710692,-0.11269791622589387,0.03609366405831102,-0.07653820283586427,0.0715253338583973,0.0025869777487940327,-0.14175637161124596,0.09898707735009499,0.03786115387519621,0.19737984740531442,-0.04418169972212075,-0.0439161233637613,0.12162696702448877,-0.09950192220016213
7,-0.2177510491728548,-0.07976321272458017,-0.0017219551638051253,-0.167976608051793,-0.1983779292831121,0.006665090516654416,-0.16279637784118312,0.018342458096908366,0.13941555584083032,-0.1659448583679745,-0.07833678472602174,-0.10571325882441546,-0.18033922773430755,0.11832401199365186,-0.09171919022418593,0.16759002135987425,-0.11502214453483868,-0.08478518833191709,0.20389859284633105,-0.1691514020787232,-0.1718550476024309,0.03442706824921496,0.19096911744411138,0.0016406837816041707,0.1352757881651464,-0.20807676990218077,-0.020747107924726064,-0.15910074243048394,-0.08803235766145898,-0.03644454203846882,-0.15421593955245655,-0.09393907528480479,-0.04509630037427529,-0.08521326267339346,0.08971872052947223,-0.09230571634979444,-0.11440848323586855,0.037503682966920054,-0.07848660859746276,0.07010950600191562,0.0020041992879191286,-0.1430651946141727,0.098894915983627,0.03816341703136922,0.19946173076786164,-0.04322571412838686,-0.04814126379530692,0.12238176967621729,-0.10004930924372225
8,-0.2198444222014559,-0.08166030316017477,-0.004314393205690424,-0.17017972484213703,-0.20131429328775335,0.007347778178434336,-0.16727398663130436,0.014985437377885078,0.13847345311001252,-0.1689276930427424,-0.08028080070945874,-0.1093841972620361,-0.1816441809728378,0.11659973965236552,-0.09725903307560187,0.16984810473857395,-0.12114604191087773,-0.08583781278305908,0.2066442215968683,-0.17660813130116632,-0.17378561361768058,0.03493319524278273,0.195542481226557,-0.00015901464661647116,0.13285516683304696,-0.20946225784903236,-0.0242776321024347,-0.15935795854708648,-0.0900242200513838,-0.03925773078288777,-0.1550696195696152,-0.09430787844999797,-0.04661533079673199,-0.08301161848610035,0.08748198773637844,-0.09526034997715144,-0.11750285741627371,0.0397914514643011,-0.08313686344532001,0.06991584937416508,0.0025229711294754414,-0.1471672890322891,0.10028906769669316,0.03962857625818684,0.2010569419453036,-0.04179122809560488,-0.05349093708578247,0.12324913522869119,-0.10351035036134165
9,-0.22004041914009845,-0.08144876683884926,-0.005433365242486033,-0.17084174994988952,-0.20168119454707928,0.008363357504252,-0.16759500927157825,0.015214512695455661,0.13833225098012766,-0.168326015231429,-0.08062197812744715,-0.10926703412176052,-0.18167292377733196,0.11729245739291402,-0.09745593689873489,0.1703249080217952,-0.12219273296810532,-0.08664567669376366,0.20707294314110203,-0.17662504472671756,-0.17406775789108725,0.03412201631392995,0.19581605568743649,0.0008533747062456666,0.13207453625937884,-0.2093841841800897,-0.024096536776289257,-0.15857739160679352,-0.08915888573107034,-0.039120990837558024,-0.15505813171933797,-0.09393733471594197,-0.046797308521199156,-0.0835809076950499,0.08798487251764975,-0.09489777077904063,-0.11772924224173473,0.040171497099747454,-0.08377828925880676,0.07042655731373179,0.001952115848959381,-0.14773855228995045,0.1007602331278188,0.03988444101430164,0.2013642516269491,-0.041049650501065175,-0.05421078276946785,0.12221229589555778,-0.10456297606611581
