,AIBL,AIBR,ALA,ALNL,ALNR,AS10,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA7,DA9,DB1,DB2,DB7,DVA,DVC,PDA,PHAR,PVNL,PVNR,RIBL,RIBR,RID,RIMR,RIS,RIVR,RMED,RMEL,RMEV,SABD,SABVL,SABVR,SIADL,SIADR,SIAVL,SIAVR,SMDDL,SMDDR,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB11,VB2,VD13,train_test_label,time_in_seconds,tau
0,-0.024891683917626486,-0.11340046071352018,-0.17238228211443013,0.0475055875179861,-0.19835008550217642,-0.10630828200686399,-0.17755177802878644,-0.02238129111336868,0.022247867494550287,-0.04942340974561271,-0.2925043607939765,-0.3904163394431888,-0.2310739494795313,-0.20380854622896524,-0.24673977981245443,-0.1638013957795484,-0.2513325028204557,-0.2552514477725265,-0.17337685497039845,-0.3308581090813814,-0.26123687275020946,-0.3581597388683999,-0.3939277013782182,-0.2565546971431497,-0.19306305217171796,-0.2976162389052507,-0.18495849310499501,-0.13524588990813613,-0.30183434925043756,-0.3730043136011074,-0.3607833450482676,-0.09149788380622378,-0.21549921307135977,-0.35777598074367933,-0.46309963127861553,-0.1282635546529987,-0.48723388694326364,-0.03444188812096302,-0.15073323103489705,-0.11650205337082593,-0.29200431416373335,-0.2538501843754916,-0.32737485004167444,-0.20405471818058968,-0.3055971452859705,-0.29581446793456945,-0.2520866310109914,-0.21362700887558655,-0.1229808188007519,-0.21912263117439126,-0.08551336168773958,-0.12931744032478865,-0.31245633778690207,-0.3142978252528702,-0.4676818962735125,-0.21271425278089226,-0.34078366685798495,-0.20910890809774912,train,0.0,1
1,0.03434115778843497,-0.06303102812857464,-0.19489394610372252,0.015396168444012322,-0.23610428148294074,-0.12600587848568737,-0.20101313085610323,-0.025758987438848746,0.09511235070673202,0.010461902078149538,-0.4171512301960565,-0.5118718781994663,-0.21674645967169942,-0.23603448407419714,-0.3080909790192165,-0.2501330717231194,-0.3433117132336424,-0.2996554934079495,-0.24862698483351287,-0.47969036778261753,-0.35517516575277086,-0.4720949222708929,-0.49743836757812565,-0.3131459165893805,-0.22514658480967492,-0.4222868100441697,-0.2984387647662992,-0.194212141031798,-0.4273765326891614,-0.5499006939077683,-0.5314399709983706,-0.06624781248039609,-0.2998976010155686,-0.48087880954742435,-0.6309836988303337,-0.2496300963919324,-0.6756480761605889,-0.042522590499660645,-0.16850153110269472,-0.13221667944380677,-0.41706964335242014,-0.3501986421905147,-0.4174653997953242,-0.29567011224605866,-0.37637189750376226,-0.4798175294516737,-0.3251320792175402,-0.27519837310670764,-0.15676524302320372,-0.2617059376944931,-0.11977007309403129,-0.17597580391918988,-0.38315441388693333,-0.4170537803580868,-0.6153132251382702,-0.36878880511816214,-0.4291810398419453,-0.27457485493862605,train,0.32608695652173914,1
2,0.06933907285983673,-0.034074627446876476,-0.21336559444836908,-0.011432180790827952,-0.24601668012675793,-0.13040030918846945,-0.2034043123528046,-0.01730078851832182,0.15266883005081314,0.06113566383219893,-0.5114399426057206,-0.5822419887193845,-0.19203874087424325,-0.23492091872277732,-0.34201649724915695,-0.31592027628064906,-0.39142810423988494,-0.3188505923178919,-0.2813734559165431,-0.5702581344738586,-0.416243952363528,-0.5389972217692306,-0.5510968477151345,-0.32953442222143353,-0.2417330511678066,-0.49031365109332914,-0.36879825899078766,-0.22278440185888537,-0.5005283999784361,-0.6587442915732042,-0.6185359138339882,-0.03616777882177195,-0.3382723064172125,-0.5357012769260227,-0.736851033762901,-0.3232103703882836,-0.7760691479463491,-0.046665534136843684,-0.16255944349414186,-0.13733117626692587,-0.4822404200072484,-0.4057521522098442,-0.47571368382079404,-0.35656437724458345,-0.4209261088992809,-0.5820338664051509,-0.3580965137417398,-0.29666857697470245,-0.15857858556080093,-0.2858465526241595,-0.1387869937998125,-0.20410609798761228,-0.4199767975479534,-0.4698358638899227,-0.6985324819348798,-0.46870679567183704,-0.467541943029038,-0.30589510836693573,train,0.6521739130434783,1
3,0.09669928090029653,-0.01590683345966873,-0.2105130358008913,-0.039441867292516614,-0.2557362688572926,-0.12510960682493794,-0.18789466688316447,0.0034416058026411865,0.2014001497055912,0.11264340871954412,-0.5756509427766459,-0.6202502930620762,-0.15487671865833397,-0.22570494437122646,-0.3603880821849205,-0.351078431240851,-0.4082548846672894,-0.31550639011639225,-0.2982244363960118,-0.6191494890092458,-0.44609502098358467,-0.5750954355300821,-0.5950362511890956,-0.34029852657669135,-0.26092589003570316,-0.5214960803008897,-0.411632024823415,-0.2505113403861823,-0.5357024029610068,-0.7183810332761867,-0.6582627400603953,-0.01963379418114755,-0.3650765020162315,-0.5562048808818183,-0.7975137294651409,-0.36163344282998644,-0.8199400463008144,-0.032310450946846536,-0.1421030364581869,-0.12169920901908185,-0.5047195622505535,-0.44511501759285554,-0.515288409517674,-0.39439726417690124,-0.4362170539646819,-0.6408474903837788,-0.3674057553817557,-0.2998721760955446,-0.14671316176414478,-0.2927962880879146,-0.1481891276748255,-0.2175417778325403,-0.4282940233834227,-0.49519165196720805,-0.7524882144181605,-0.5349240146361992,-0.4674675155533654,-0.3132114047119678,train,0.9782608695652173,1
4,0.11163355789149979,-0.005334887180552722,-0.21060867271031314,-0.04959443332553397,-0.2647469454811466,-0.11752360045207888,-0.18365550739967074,0.016281306098907527,0.23586410576209338,0.1450171193985892,-0.6139883271619103,-0.6433820724882204,-0.13724306339013975,-0.2139243934992015,-0.36853101878413985,-0.37189084847327014,-0.41637836144729523,-0.3159083472504098,-0.3042172475409881,-0.6479428297986014,-0.46151302073214406,-0.5954869961731674,-0.6209191856635896,-0.3445764596046872,-0.26653083671299227,-0.534760189821063,-0.43911661560233706,-0.2682157223168692,-0.5527950324281233,-0.7562991720130772,-0.6772494537346591,-0.0002191615054994156,-0.37908220059166553,-0.5623697689102174,-0.828177941847856,-0.38270742736588065,-0.8375755336530147,-0.021007162602848167,-0.12812843375368804,-0.11677485888765685,-0.5163820106459365,-0.46500347141774323,-0.542686179575118,-0.40909114322068274,-0.44443095941260724,-0.6805487449294756,-0.36906335903562654,-0.3015188203320196,-0.1380208413735649,-0.2935680754684486,-0.14862289095192555,-0.23427183546488747,-0.43334378581720895,-0.5092083941461296,-0.7791974350973467,-0.5743350421455204,-0.46975847373611673,-0.3160696363330008,train,1.3043478260869565,1
5,0.14323988415776995,0.015152923515017763,-0.19728202801243594,-0.06673092158243399,-0.2743004069470947,-0.09826994257177715,-0.17474036974942092,0.03318222226177315,0.2738016412302279,0.18851482888175994,-0.6381094651948109,-0.6619261815747989,-0.10618096641277307,-0.20251058754318368,-0.38235247056041577,-0.37777885227031965,-0.412447190754944,-0.30775080179974196,-0.3068766726011354,-0.6589273073094706,-0.48456026186704637,-0.6081737645607459,-0.6360315165895495,-0.3351927293011355,-0.28437277912789477,-0.5397702923155183,-0.4550704536889306,-0.2813804958161515,-0.5684939715226704,-0.7803864979319982,-0.6838997544625058,0.026301840843604554,-0.3824150041854041,-0.563478813457306,-0.8524593172403511,-0.38790019761153677,-0.84477309561318,-0.011368621776669991,-0.10567427265220379,-0.10079820419540622,-0.5202794819143207,-0.47841003259188786,-0.5662397157581686,-0.42180530761962354,-0.44534848132674687,-0.6998069077741218,-0.35858584510667246,-0.29342463260320883,-0.11110914459816335,-0.29103076412784284,-0.1395162644234046,-0.23139267556730603,-0.4326505495896223,-0.5171695630431891,-0.7956171225619548,-0.6062250546783803,-0.4629697776383182,-0.3037477478880071,train,1.6304347826086956,1
6,0.1667866078358815,0.030118592907128594,-0.18832453405523125,-0.07825215675598153,-0.27571791955377,-0.08922531924701921,-0.15982616728882929,0.05072148340650467,0.295477738464477,0.21739964404439852,-0.6597392601116785,-0.6745279785508034,-0.0861516467247091,-0.18133067520581747,-0.38307470893952034,-0.3929071011424427,-0.40554135866746593,-0.30125839958697875,-0.306517051262516,-0.6708801369132508,-0.4933791162112339,-0.6180619158180455,-0.6505666720584359,-0.32994059501839723,-0.28714523885505494,-0.5435315584795819,-0.46818359128722675,-0.28158755284846376,-0.578924650931698,-0.8071120948679199,-0.6852846116082161,0.04273432105320389,-0.3817853423472832,-0.5675256016792788,-0.8836147770708812,-0.39981285122614446,-0.8495299504371828,0.0007797824440482215,-0.08766131951852885,-0.09333220511755373,-0.522871710427427,-0.49345209118146494,-0.5792209975314053,-0.4338970854687857,-0.44820531913489375,-0.7085732495762227,-0.3586047105066028,-0.2872187674659483,-0.1007862221208756,-0.29126721391661803,-0.14265339041815644,-0.22745816497600704,-0.42197359741820406,-0.5224044673487586,-0.8047479198616041,-0.6196732913629589,-0.463698809518182,-0.2969273007725354,train,1.9565217391304346,1
7,0.18932424734567355,0.042152158481829266,-0.18420929755397997,-0.0870463904616557,-0.2712249992928883,-0.0798356107748314,-0.15398309668959548,0.055019327693022854,0.3223361984665192,0.2343022140873907,-0.6758997103280504,-0.6825738989237007,-0.07703742394734216,-0.16676256934687717,-0.38427128488201306,-0.4021774620934734,-0.3967841309600071,-0.29427139027161325,-0.29900016322217843,-0.6659609988429083,-0.5022505479553155,-0.6122081352018529,-0.6559045239234294,-0.31580045789504585,-0.2913913682131901,-0.5321493899096741,-0.4804862935149735,-0.275431566032608,-0.5789928697467451,-0.8245529031686971,-0.6812669331287196,0.0635353374154027,-0.37218081926966884,-0.5591618955176093,-0.8995408207994727,-0.4056404702235721,-0.850633486544884,0.00734667617288533,-0.08117090055743839,-0.0889558488260263,-0.5295549600342963,-0.5018021355688316,-0.5965777932025154,-0.43620407303789654,-0.45657524342436173,-0.7094047149946643,-0.3455556704852426,-0.27958838319490564,-0.08835483664479318,-0.2838342753016276,-0.14062545417622574,-0.22241828621663728,-0.41365855480923885,-0.5218183160434304,-0.8035585273906309,-0.6205604973747446,-0.45393993373610053,-0.29144462815047895,train,2.282608695652174,1
8,0.20667999092591066,0.05549973597500327,-0.1810186210798523,-0.09069618801057446,-0.2752342981778923,-0.06430369098686227,-0.14571794587239253,0.06637156278934325,0.3457044752668097,0.26296115625053906,-0.6907523808548044,-0.6914867113898368,-0.05974888334396811,-0.1517227788352675,-0.39616490520862124,-0.40922790058296554,-0.40149477183345617,-0.2879867126454288,-0.2973441904265465,-0.6674781700399557,-0.5094326630512364,-0.6139297000658961,-0.6592588659751648,-0.3081925369949112,-0.30192943692337354,-0.5312069029970072,-0.4902181782627616,-0.27505381776257876,-0.5933358441394558,-0.8362378852954889,-0.6830399364856886,0.08784863159803817,-0.37321279855912326,-0.5525816318275216,-0.9226369189666066,-0.4057137587852621,-0.8619448414881007,0.01602527265353797,-0.065744025246094,-0.08607874461582227,-0.5340487599977224,-0.5147675654051502,-0.6086779950885084,-0.4523972954930824,-0.4604374872196003,-0.7118607831002453,-0.33955307720930034,-0.2739374343609296,-0.07693806325849714,-0.2827131899937767,-0.13282248817035286,-0.21936834174051642,-0.4046350198980213,-0.5221773169054846,-0.81441754761146,-0.630590115975637,-0.45285396713952447,-0.28424924692561065,train,2.608695652173913,1
9,0.22469791056871757,0.06928951691867968,-0.1787653828020801,-0.09456412382045208,-0.2858117512965643,-0.04863009469047257,-0.1451795498926246,0.06636897437000827,0.3643664231795105,0.287323196931359,-0.7017714211425363,-0.6986167236264841,-0.04504441086535119,-0.15163020386476095,-0.41060385850046444,-0.41675975716649144,-0.40964653832314607,-0.28253650832832256,-0.29882375681815504,-0.6652113678670911,-0.5208201825078301,-0.618072086798939,-0.6663485342683454,-0.30544451297606384,-0.3199548511216065,-0.528216618988006,-0.49978218505114086,-0.27709185391677976,-0.6024663187926312,-0.8493584048730131,-0.686557068549253,0.10295962870847962,-0.37594543577907263,-0.5553674912796827,-0.9418241241512304,-0.403571100026703,-0.872197231938102,0.02029432196554274,-0.04806871899590352,-0.08322774148689448,-0.5411787592495821,-0.520810963691394,-0.614789127169974,-0.471138287470659,-0.46234788202557153,-0.714865400528408,-0.34220397465783103,-0.2676153823532559,-0.062284842541880915,-0.28187666019436364,-0.12795065298821626,-0.2184400635226029,-0.40452963865089486,-0.5231208627528825,-0.8243907419788855,-0.6424832025945648,-0.4515470986282798,-0.27522753082572643,train,2.934782608695652,1
10,0.2446967043156157,0.08239395445439562,-0.1724863690469025,-0.10140123199066901,-0.2856664892418312,-0.03274989466013746,-0.14064660744001514,0.0738000652147413,0.39057191252602713,0.30862522938440096,-0.7088996565686112,-0.7028238535180831,-0.0322451831166399,-0.14104467207412127,-0.4138173647595017,-0.4227611581432905,-0.4069975774540111,-0.27011373822968127,-0.291200037654417,-0.659207158857465,-0.5242515429893865,-0.6154472740041295,-0.6623645432008762,-0.2919081550174993,-0.324761436582649,-0.5169936486089262,-0.5071468240336364,-0.26322285384888305,-0.6102486664507438,-0.8573953906072727,-0.6774150520680853,0.12852265901839022,-0.3645877903657803,-0.5529220359549178,-0.9483729363191529,-0.4064579555204752,-0.8783076211409235,0.028382683101582054,-0.03130162877998091,-0.07690798768018609,-0.543679966498439,-0.5270635647861563,-0.6166797819617204,-0.47890943417555054,-0.4635736039757672,-0.6982146779071232,-0.32932774096400197,-0.2569339887256693,-0.047824786258267575,-0.26805070369458456,-0.11723093939437557,-0.20467512708550345,-0.3982924758396562,-0.5173414731997183,-0.8283322725838608,-0.6498113487095843,-0.44355144746050745,-0.27037037615257764,train,3.260869565217391,1
11,0.25319043543620434,0.08295784196930972,-0.16234047613823316,-0.09944261752097956,-0.2789661443524998,-0.024304932094648814,-0.13551584988550577,0.07588116263079323,0.39383029134652203,0.3163321354775225,-0.719495941096455,-0.7043207345094368,-0.03046298100656536,-0.12715515941515868,-0.41222659206996004,-0.4243906507095901,-0.4031279152111842,-0.2723644191273275,-0.29305118877360004,-0.6608706146923452,-0.5257406529859864,-0.6197211675778355,-0.6717326079839607,-0.29457613878986433,-0.3281472688862509,-0.5152774792148955,-0.5101418327197049,-0.26603981530938003,-0.611028778513863,-0.8620336025782848,-0.6812302828857282,0.13072288196238807,-0.36650778163599773,-0.5563929221429583,-0.952822549173462,-0.40907921197483726,-0.8715166841722332,0.03600860876338911,-0.03009970471680985,-0.07988773270076797,-0.5426759812588929,-0.5296348245988103,-0.6223377023871544,-0.4778483774537705,-0.4647968738637315,-0.7042245022278721,-0.33387344150840714,-0.26174013192887396,-0.05111325033916807,-0.26860827518166275,-0.11366414212840648,-0.21273802438444525,-0.3960158602232929,-0.5211526776753505,-0.8342247552667308,-0.6481070019212859,-0.4368800239146169,-0.26644209524958223,train,3.5869565217391304,1
12,0.2677868451356562,0.08795018918607017,-0.1638538335027162,-0.10254411547076185,-0.28405884234076645,-0.01820750009742992,-0.1309474136600744,0.08090236162876223,0.4124818836300928,0.3290237319903877,-0.722461571894093,-0.7103814241740055,-0.022585509530501008,-0.12203263779973032,-0.4179445419043031,-0.4267290536032928,-0.40546358013270933,-0.2668024852093439,-0.29145698831031513,-0.6596170041320571,-0.5290314582213469,-0.6116185772838452,-0.67317527867172,-0.28683569234631934,-0.3279723421592575,-0.511753215986454,-0.5146224273627419,-0.26534485092000415,-0.6218583294219614,-0.8631347056818693,-0.6750250374532121,0.14742884534405948,-0.3642927793509655,-0.5479456938182686,-0.9563380861538958,-0.4079313587726861,-0.8697507859735405,0.03929580130289786,-0.024479487513101483,-0.07374598979724258,-0.5419927462466942,-0.5370733090777151,-0.6264107640216768,-0.4830050109695637,-0.46716041988477863,-0.7012123676544676,-0.3247866538861913,-0.25381905180984854,-0.0409491695706608,-0.26667421293734367,-0.10988872448046665,-0.20726404772051585,-0.3914091320187344,-0.5205320372268647,-0.8368320921170962,-0.6532049062733261,-0.43928876555560964,-0.26458109246693906,train,3.913043478260869,1
13,0.2770470396154983,0.0967792383330851,-0.15940074170663499,-0.09755222243800578,-0.2987005769489626,-0.01727319373506308,-0.12942974925628517,0.07749798500631275,0.4249680066041662,0.3407521887957997,-0.7251494081637302,-0.7173859755065873,-0.019289656744779393,-0.11721989310976724,-0.4232303784510506,-0.424239215829502,-0.4021926141211652,-0.27311772576545235,-0.29454292635105367,-0.6581537723934773,-0.53693739469505,-0.6203124516720973,-0.6781335235618199,-0.28988421427105004,-0.33028522186742254,-0.509698358731455,-0.5121730213011836,-0.27139695050246093,-0.625571677423407,-0.8651294953044408,-0.681191608580743,0.15754981005905588,-0.36281926199567166,-0.54283048770962,-0.9605645666047729,-0.40568670124511114,-0.8717057632506557,0.04212646091057613,-0.013409954312941591,-0.07430872778073043,-0.5523782494589888,-0.5369885107054388,-0.6288400593963723,-0.492053645976391,-0.4686250887480883,-0.7091927589391527,-0.3292767053690369,-0.2565601062546828,-0.036586672912296656,-0.2668838052552168,-0.10352555195722023,-0.20859500446844653,-0.3985339720869676,-0.5209765149731986,-0.8322162096402022,-0.6558098875514354,-0.453818331927525,-0.2544199453882497,train,4.239130434782608,1
14,0.28286404196302917,0.09376868910732483,-0.1635559875919414,-0.10214019580998067,-0.3006351430557354,-0.013295436766407417,-0.1269844256148882,0.07849917740950321,0.42378329584878766,0.336367903208706,-0.7262104421306885,-0.7159312187229088,-0.01664567455965868,-0.11706357129241625,-0.41823318092481065,-0.430427950134701,-0.39959351905876495,-0.2728295877793909,-0.29142483117601986,-0.6578379148190747,-0.5313486689716308,-0.6178877123700997,-0.6782401663052868,-0.2906377659406587,-0.32969128382584395,-0.5045054684916828,-0.5109641513039223,-0.26993285103655623,-0.6240429811257853,-0.8742928267919448,-0.6724038351804457,0.15279420391416065,-0.3619008579224414,-0.5443584801984538,-0.9577891214570005,-0.40527789088397886,-0.871554979713049,0.04523815767257826,-0.009325255295637491,-0.07171488081622762,-0.5485532486241039,-0.540727806760499,-0.6276231990493317,-0.49395400931476907,-0.4681684784625887,-0.7052662740728737,-0.3284232722364652,-0.25822016976533646,-0.03622456030768111,-0.26863046408558305,-0.10558135592573392,-0.20540716604811646,-0.39366281143406434,-0.5174103331214797,-0.8331763963316472,-0.6579517554429695,-0.4499816133218761,-0.2517837932749979,train,4.565217391304348,1
15,0.28460935207264554,0.09866460180977243,-0.17104637953707313,-0.10123897423454568,-0.29720049190435854,-0.010266857450550601,-0.12437998166621125,0.08045606535218386,0.4206533531993117,0.33494891680523486,-0.7312637237302211,-0.7126041825842314,-0.01673883619905772,-0.11218264295040832,-0.4222191627013533,-0.4294222534524117,-0.3939471000173707,-0.27443726264700696,-0.2912041437044486,-0.6538928813351127,-0.5322373471017777,-0.6177524107922197,-0.680833133404652,-0.2873481873942225,-0.33806983673315283,-0.4998146221071359,-0.5176028821291839,-0.2714199516579752,-0.6288511830679101,-0.8769920577386943,-0.6744099087950888,0.15589265997841023,-0.3659096727332595,-0.5457237407227131,-0.9501023526139626,-0.4019507415113171,-0.872550661241371,0.04929618301540106,-0.010799166059017859,-0.06777545821481341,-0.5496774062034689,-0.5386420923082069,-0.6307081427469411,-0.49035728612687346,-0.46544386753898936,-0.7008957846298411,-0.33049169681501966,-0.2550058660217099,-0.03800527918525397,-0.26787887154170664,-0.10504559757770061,-0.205326250943194,-0.38975832963533796,-0.5160272876462741,-0.8371920585249268,-0.6612630376101617,-0.44116437336364994,-0.2508113821411756,train,4.891304347826087,1
16,0.2858834366935332,0.10072484280219685,-0.16813982239349726,-0.09895509594678185,-0.30633483432719794,-0.014819611456820446,-0.12628216251642466,0.08309575682493046,0.42708516666196,0.3412826001124234,-0.7286176580759389,-0.7094802810819176,-0.019143667307936596,-0.10938921141899648,-0.4207567335662611,-0.42749179120403713,-0.3893775627514845,-0.280234567516669,-0.293369446571751,-0.6529988434385051,-0.5352438020266529,-0.6215263332493559,-0.6886663649439498,-0.2926876135397418,-0.33432809178856815,-0.4998214114759247,-0.5151114195339213,-0.27801669689438685,-0.6255951510945179,-0.8779019442559363,-0.6795715797723076,0.16523036836013605,-0.3663124403348349,-0.5449128734106634,-0.9433018654809697,-0.4049313007251042,-0.8649202381351283,0.051738155838090064,-0.004175480450887704,-0.06883138265930097,-0.5461808797628982,-0.5374604104765908,-0.6267437801518738,-0.4895688045777139,-0.4626246513936261,-0.7056453344999287,-0.3322083479568863,-0.2518102320798706,-0.03781944692354737,-0.2655715426938367,-0.107513171345452,-0.2089971979005616,-0.38872628616492116,-0.5199728810116367,-0.8336110196463447,-0.6609394292067322,-0.4464586882466449,-0.24359482685846914,train,5.217391304347826,1
17,0.28860333012028133,0.10528781240417001,-0.15209526949906127,-0.09083287946120581,-0.30454034558417326,-0.015068610594554534,-0.12531076662709534,0.08240186266812927,0.43177639382581984,0.34851002514750085,-0.7247662755572906,-0.7059093133794666,-0.013238339857226777,-0.10575669794123987,-0.4189595957333785,-0.41258271752445774,-0.3878379099965354,-0.27085477542046715,-0.2929035343704383,-0.6493474948630528,-0.5302193568664656,-0.6198808142665228,-0.6834077239815664,-0.2910979403349028,-0.3354181237582362,-0.4906221374976741,-0.5097262215088778,-0.2739285097076066,-0.6096960243409906,-0.8657758404303042,-0.6724466696732138,0.17405614892009946,-0.35743428928469634,-0.5308916870355027,-0.9436007515855017,-0.3917010586992273,-0.8622545680960195,0.06439983772779123,0.003702674021118957,-0.06557802966703595,-0.5458268543524276,-0.5356802487829828,-0.630139972932813,-0.48185697925768856,-0.4498413074278057,-0.7017684064202578,-0.322673043088139,-0.24340102233738553,-0.03535144095239953,-0.24598480101127015,-0.10281620494687134,-0.20319348213966296,-0.38323279454712655,-0.5089053997149361,-0.8225626322299978,-0.6573816999817461,-0.4388483323470027,-0.23504404343559945,train,5.5434782608695645,1
18,0.3003606804995184,0.12310076228300193,-0.14828328869942864,-0.08227758818230117,-0.2985190649263565,-0.0051682178088581915,-0.12431701495700476,0.09213897007785482,0.4394821789806155,0.3601980566905364,-0.7295603467508534,-0.7069906930477302,-0.006427408688691877,-0.09383960353434684,-0.42679949106990067,-0.41714324827118143,-0.38487324984345,-0.2665035646095607,-0.2931006798855257,-0.645605182630275,-0.533203990820778,-0.6263665938149381,-0.6871076655441364,-0.2860374579614099,-0.33910417002087323,-0.49395597118155166,-0.513775092872429,-0.2692941792070315,-0.6199834780174678,-0.8771203585631169,-0.6866564719095337,0.19453257335528074,-0.3602802951153853,-0.5398846988419294,-0.9583781684221375,-0.3939705380588719,-0.8641555938116868,0.0683945100469435,0.006151440119132594,-0.06334161047016258,-0.55304338952211,-0.5414222143422992,-0.6359549429521678,-0.4884230099182668,-0.4548902418209566,-0.695288976011992,-0.32388616029032563,-0.24253777072616015,-0.031648606151059584,-0.24607533720165503,-0.09976074568116977,-0.20704715564015222,-0.3825010689632844,-0.5160868318592627,-0.8297119447813915,-0.6548612740415964,-0.4460521916009551,-0.23287450796179981,train,5.869565217391304,1
19,0.30427428937213874,0.12704095391432435,-0.15162594094087484,-0.07663249210809818,-0.2858108776119429,-0.006625508366977562,-0.12609960869572062,0.09592807885041829,0.44495911521166875,0.3645103410316667,-0.731868298279847,-0.7072376605803246,-0.015438088426659197,-0.07977022116325469,-0.42766054890841987,-0.41752404662306275,-0.3742674955646285,-0.2566979864593725,-0.28487011945835555,-0.6294117859223048,-0.5247649478949457,-0.6148445310852793,-0.6851373313339053,-0.27599627387436826,-0.3384449621599346,-0.4770415293012003,-0.513319910094102,-0.253242999249987,-0.6050771940246016,-0.8761973450637929,-0.6782116512588143,0.20785380616620025,-0.35407953460988334,-0.5249923537477058,-0.9628451231524359,-0.38893736369003207,-0.8563338703684487,0.07681706242203364,0.004625777144870981,-0.06291638922248025,-0.5515177262639851,-0.5484355066283039,-0.6468929811586703,-0.48094746323622584,-0.455795682517375,-0.6797349048443385,-0.3116717831738035,-0.23714364493551637,-0.031223586383921014,-0.23857301869699607,-0.09612816018759954,-0.19751254945614774,-0.37301986539533805,-0.5011020179285047,-0.8234310080027715,-0.6432358051529584,-0.4417455028608444,-0.22873152127855018,train,6.195652173913043,1
20,0.2957826323945828,0.12120230331039888,-0.14365896651958382,-0.062488009426533375,-0.28159492928383617,0.0037635979840686326,-0.1243731437200443,0.08956148775607375,0.45356136342473147,0.3662536653856139,-0.7264709151859325,-0.7094519027114902,-0.010161601967534933,-0.07921465166025181,-0.43431566748376194,-0.41431087558540436,-0.3778093465440809,-0.2626057111870671,-0.2831235118117318,-0.6275573135797018,-0.5270833830718749,-0.6125177375571845,-0.6767050091703904,-0.27034953450354515,-0.3458265401803873,-0.477091575827967,-0.5123186800107838,-0.24393745454287563,-0.6068307657475054,-0.8670235298348111,-0.667662287575407,0.2189640984965262,-0.35491590118541044,-0.5151895716185816,-0.9582455646639931,-0.3817795944351516,-0.8501663074708736,0.0769343650061947,0.0031481357942218582,-0.06705172079604801,-0.5493583403901903,-0.5518080355391196,-0.6401130336374901,-0.4842951061391708,-0.4600132648492652,-0.668186878791864,-0.30607161804681826,-0.22858580389902433,-0.027667301065388387,-0.22324404671486797,-0.09111589460767926,-0.1948717020548546,-0.3791949795932351,-0.49038115520177794,-0.8190153350907018,-0.6322352010859816,-0.42921648047571254,-0.22511507990003782,train,6.521739130434782,1
