,AIBL,AIBR,ALA,AS1,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,BAGL,DA1,OLQDL,OLQDR,OLQVL,RIBL,RIBR,RID,RIGL,RIGR,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,SAAVL,SAAVR,SABD,SABVL,SABVR,SIADL,SIBVL,SIBVR,SMDDL,SMDDR,SMDVR,URYDL,URYDR,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.1985642788720934,0.05041412164252704,0.023540070253902808,-0.11842256151782143,-0.061601731789072744,0.007697101979715612,0.15820781269723555,0.09387768629297441,-0.4613425807610909,-0.4319745986967348,0.0067824358395096596,0.06606503930495061,-0.15377243173869734,-0.17329757478618588,-0.49349965956434133,-0.05927342079913066,-0.21724010787166145,-0.1417036943846274,-0.1815711171099378,-0.4741082815175449,-0.3716616719407183,-0.35775531643449887,-0.12124603499324897,-0.07906718145758415,0.11223855284429887,0.011164282546684973,-0.46900615700421894,-0.3210883557064989,-0.1938492367981711,-0.415902303576761,-0.4401353576576802,-0.3915997692094681,-0.04089668154505993,-0.06450171521939027,-0.09769236750018548,-0.03266990179109837,-0.13175666602996294,-0.2944915859718664,-0.34444295310726214,-0.30507454605882467,-0.4490626266748541,-0.35637447959881524,-0.3559382089667514,-0.1261284014401102,-0.059597503987048356,-0.45379891746893175,-0.4656648924599752,train,0.0,1
1,0.3208409617757827,0.17243564074154394,0.03734525900165653,-0.17787770859328067,-0.093324557480313,0.025453445787638126,0.33237859453953994,0.1979717195583597,-0.6145841278956065,-0.5512716368617844,0.09710835633183598,0.15454550176222512,-0.14025632786388975,-0.26473071004233273,-0.6181292044027482,-0.009232078899214263,-0.20399160641989184,-0.1444914632270239,-0.17421308857707274,-0.6816197895785553,-0.4838422087640277,-0.49809756095796176,-0.19227581476668287,-0.12216598350815405,0.2626603061646623,0.121370537158967,-0.6122492590011951,-0.365297024118397,-0.19547810814572886,-0.6095525785341537,-0.5989021885332824,-0.5656122902748638,-0.04100333414192443,-0.11372455864072636,-0.09751795035122046,0.018726729800428568,-0.14818017342250928,-0.42904577372716257,-0.4797858301662585,-0.3899890085731599,-0.5668717411256643,-0.40812514259368937,-0.4194851140711829,-0.1317402442757694,-0.08555289157558049,-0.6559777225193741,-0.6558702599652019,train,0.32618544246451225,1
2,0.3882814969713862,0.2488021533645028,0.032492073457692755,-0.21364637286455365,-0.10648359999514158,0.03266146724983018,0.4258017488705239,0.2632526065835725,-0.6954722036747943,-0.6114697526159909,0.15584474462638273,0.2037733924270216,-0.1347879494402986,-0.3153483322040762,-0.6883016536213888,0.02198967354254261,-0.18544432730550756,-0.1439551728394439,-0.16156734828533126,-0.7899254729296175,-0.547783850260691,-0.562302756432205,-0.22918669920592652,-0.13700704695573307,0.3452799624007089,0.1812352492804249,-0.6885230447206572,-0.3730153102742224,-0.17917989426357853,-0.7209506643017366,-0.6754896968196735,-0.6581470322732426,-0.03013317980740224,-0.13329297465178158,-0.08467079591388292,0.048814579836416475,-0.1511616960441772,-0.5008124324889874,-0.5553885499571038,-0.4472427786684857,-0.6276453222690604,-0.43184679203041443,-0.44618988253079905,-0.12732774171493105,-0.10107737438265094,-0.757604981947575,-0.7559072812286343,train,0.6523708849290245,1
3,0.4299805019399364,0.3009562290647071,0.0405748417201386,-0.23997027803394144,-0.09632599989876574,0.045129496663055,0.4741282388594863,0.2930803898486606,-0.7366747674697975,-0.6431469879073011,0.18716032792113727,0.22909202148077837,-0.1238764853306489,-0.33239298441305604,-0.7213712984042694,0.035950753698652416,-0.17106401771087465,-0.1453673739279633,-0.15105025892420929,-0.8371939563215992,-0.5812186068778825,-0.5947292528814125,-0.2469936348212866,-0.13827172492831943,0.38759220320326515,0.20112889516512722,-0.7212572909558381,-0.37656996327345976,-0.16499653520783236,-0.7742782227827266,-0.7037351959788118,-0.6950226623973932,-0.018855857538081697,-0.14437594383894398,-0.07299817720185876,0.06531590768224378,-0.14478541514167942,-0.5351951103341059,-0.5907915983222132,-0.48588040409816335,-0.6492700685399976,-0.44396999329632614,-0.45447039299024905,-0.12921512587988948,-0.11572960202606603,-0.797200066168521,-0.8017425364378852,train,0.9785563273935367,1
4,0.4509804740030167,0.32866306216979235,0.0381117233492701,-0.25013032771813015,-0.08438768716725345,0.048868355363402734,0.5042020606919779,0.3154465757393311,-0.7600846560547443,-0.658385090926151,0.20961187625289326,0.2481107487536441,-0.1265985323449142,-0.34011974421038077,-0.7375041904420555,0.04987564517861873,-0.1700764423531282,-0.14065631011084087,-0.13778409303523512,-0.8583379557575127,-0.5923433891814402,-0.59988550826894,-0.26214261701894076,-0.13298934326427758,0.41573301504784277,0.22291483488870945,-0.7311782225442479,-0.3687710408078074,-0.1506885520557018,-0.8070620754133101,-0.7234300935547247,-0.7153415049677218,-0.005344887346097338,-0.15407405306698813,-0.05311675339265143,0.08224623227316528,-0.13751358419196727,-0.5537767875732608,-0.6091553158605361,-0.5077259537758361,-0.662085706560893,-0.4402504155970861,-0.4532692022778241,-0.12692467208621017,-0.11867326328183048,-0.8141900501797552,-0.8239193622272128,train,1.304741769858049,1
5,0.47025942026956297,0.3476602860061884,0.03849436554923885,-0.2568165053283485,-0.08478523819048275,0.05446776630414887,0.5236386996088119,0.33416905768659444,-0.7691078304732457,-0.672062968506331,0.22792054132197584,0.2554692685814073,-0.12800494668430892,-0.35017951032935785,-0.7553763710165144,0.054559134126600156,-0.15814638206446702,-0.13853645874871792,-0.13769736719622114,-0.868562834225555,-0.6069800307285915,-0.6009988935471879,-0.2672398522673098,-0.13272124500148644,0.4303665438468486,0.23586531754174295,-0.7391528774542492,-0.35711623743494075,-0.14465945927062987,-0.8278908925663766,-0.7346398287712141,-0.731373941495022,0.004491223483699763,-0.16558606550103522,-0.056806227262549094,0.09506403044006391,-0.13680574208051569,-0.5628029737592726,-0.6292490989501549,-0.5202428022675668,-0.6718694459445357,-0.4454693544923104,-0.452295637759092,-0.12411651074776375,-0.12522526889574676,-0.8251587774902942,-0.841310992085751,train,1.630927212322561,1
6,0.4806955701438674,0.35637995952779583,0.030770302231574616,-0.26218920211857166,-0.09668516600639933,0.05087583584031965,0.5300985920346197,0.3455803899820984,-0.776902302847415,-0.6809787128546285,0.23990625909087374,0.2533822409957984,-0.12488384115047921,-0.3546759597649837,-0.768399927373308,0.06431022474737677,-0.15449358156119447,-0.14215444886340672,-0.14506331430298464,-0.8759643490124753,-0.6218747126714049,-0.5988585918274507,-0.2782088541438354,-0.14269182385668444,0.44523149942681517,0.24930513462032,-0.7481479802213846,-0.3546409855213878,-0.14704001941616568,-0.8417118125072995,-0.7421230991336765,-0.7450486502791208,0.003981390228869702,-0.16901138602895008,-0.056364629133428254,0.0993021173288285,-0.1361109684260238,-0.5640430954523564,-0.6420055510912686,-0.5246439445049367,-0.671997489269334,-0.4447562081681754,-0.45189067898582036,-0.11842377725971275,-0.12587699615706247,-0.838370560663215,-0.8563873557671148,train,1.9571126547870734,1
7,0.49210036852109723,0.3658143998468604,0.025302533187054558,-0.266038272042469,-0.09730612831485401,0.045014213410552624,0.5314483924940503,0.35613459659613045,-0.7790291365601146,-0.6832718596602136,0.2498240515001137,0.25732550964311895,-0.12537938438741364,-0.36355640942609097,-0.7817898259123177,0.061519390430095855,-0.14953473620421046,-0.143358394293015,-0.14292656810188367,-0.8781046745335181,-0.6243280155631699,-0.6050183010144085,-0.28201346729478705,-0.13893747230470355,0.4485398562316306,0.25269512583656895,-0.7550039184329402,-0.35738973102987226,-0.14756950008101566,-0.8502421398370925,-0.7432400552004201,-0.7485657583516752,0.001925646107185236,-0.17559397642995564,-0.05283791230928328,0.09710114119515693,-0.14068349686990933,-0.5605046419813267,-0.6555188363239444,-0.5222881341889328,-0.6710757207734768,-0.4498351695400072,-0.4498764397838819,-0.11858150940386751,-0.12809456060100596,-0.8343110606478983,-0.8651889326355123,train,2.2832980972515857,1
8,0.4992579245108875,0.3652061982460842,0.034184675103422546,-0.2662492122484849,-0.0987020202872665,0.05985772401050104,0.536297262047772,0.3578272618791749,-0.7780544312473608,-0.6910256917556623,0.25530899532322526,0.25363666059008816,-0.13172407298121408,-0.354503738837762,-0.7860271088330019,0.07252157866560896,-0.13835621149080146,-0.13781621573460445,-0.15258095334703406,-0.8680621242516938,-0.6280527741706514,-0.5955767785726044,-0.2767760622119602,-0.1448742437699368,0.4525285903761067,0.25643009239436054,-0.7540891878812354,-0.33942390460537997,-0.14541559809689858,-0.8454009138227869,-0.7545573206017682,-0.7440539099296016,0.01421622755286727,-0.17892857690557798,-0.0588541591059679,0.11525933734110082,-0.13574409361254855,-0.5711522995891446,-0.6606226688197276,-0.5301068521586422,-0.6752050506236346,-0.44768662724136765,-0.45493033143439154,-0.11839940910802352,-0.12756182053778328,-0.8373157704304914,-0.8614004865211368,train,2.609483539716098,1
9,0.49208871806741933,0.37220477545875846,0.04084233631602145,-0.2572807516402414,-0.07283345058204373,0.06870498733739133,0.5457316820621001,0.34481074150322366,-0.7763271162274334,-0.681337733356706,0.2591937969831797,0.26372901140023686,-0.12665039082071325,-0.347605294417095,-0.7703434158123218,0.07063599276136504,-0.14482328709450912,-0.13776879879560955,-0.1343983117015104,-0.8564098367281119,-0.6149588822925537,-0.5926219291141468,-0.2679551182199882,-0.12289181501905744,0.44872198662932783,0.24171283147441008,-0.7440336480459169,-0.3373602171885838,-0.1260418777989113,-0.8340114690444369,-0.7410847950926758,-0.7289741853832864,0.025166546973995195,-0.1777685842907203,-0.042775080514660675,0.11663877217414777,-0.12525429607898989,-0.5723432186087929,-0.6485637733821417,-0.5339786156448854,-0.6645788804321007,-0.43908621205995,-0.4401888064247828,-0.12509024171144412,-0.1315011711441078,-0.822310950973075,-0.8480837223586781,train,2.9356689821806103,1
