,AFDL,AFDR,AIBR,ALA,ASKL,AVAL,AVAR,AVBR,AVEL,AVER,AVFL,AVFR,BAGR,OLQDL,OLQVR,RIBR,RID,RIFL,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SIBVL,SMDDL,SMDDR,SMDVL,SMDVR,URXL,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.3378282667696128,-0.239543037215935,0.34871067929386024,-0.21225704109632207,-0.0462222968614381,0.2129962156463256,0.2192006630824244,-0.5344769455049441,0.1626680594949177,0.20042658804049185,-0.1482990883722281,-0.21439187170560653,-0.4006433456771521,-0.11263274793417594,-0.25337483400747873,-0.4404551038017074,-0.47431850087140465,-0.5512974707762438,0.16984078111931558,0.08075728404779411,-0.5991934245304413,-0.26462263251335616,-0.09876789901383329,-0.7972497682442609,-0.5477898754938272,-0.6049282159374396,-0.6792170829688214,-0.5886787811150352,-0.5642826500213594,-0.49294015370283517,-0.31435478763602853,-0.1919456991611112,-0.653813449166142,-0.06436559743979044,-0.08683023928728532,-0.12912903666219872,-0.23344536623412723,-0.4515220063544797,-0.695521055150096,train,2.844350803265736,1
11,-0.3477470318309399,-0.23656114988904764,0.3224780025032722,-0.2179377588489478,-0.05917320801375907,0.19768031052034646,0.19513314366565693,-0.5450861793263276,0.14622862542834106,0.17806600995753935,-0.1461746628510617,-0.21997960018881368,-0.41995058356229087,-0.12236466450109772,-0.26708288379957035,-0.4533279452432508,-0.48326140367372655,-0.5575565962232506,0.1524421754665927,0.06374738131412422,-0.5963133489113945,-0.2784194674787062,-0.11426579453972079,-0.79455234824322,-0.552655610918513,-0.6160134667551987,-0.6864977180744971,-0.5909231470200507,-0.571910664765636,-0.5006718304339863,-0.33779149138624,-0.21287570547916052,-0.6636646655451064,-0.08688543311667385,-0.10660106145468726,-0.14763849687634154,-0.24082423078079473,-0.45867960258802287,-0.698546017330435,train,3.1287858835923097,1
12,-0.3521306445371335,-0.23388193116258565,0.3062555493171185,-0.21800755625016485,-0.06009094685596794,0.18065486720466373,0.16849499121061592,-0.5496665594865713,0.13677088423552985,0.16465763512752724,-0.14720830969590348,-0.22670804514526993,-0.43162657847715125,-0.12308410560389023,-0.2788841910564286,-0.45886819810192864,-0.4820057227994314,-0.5523101720192001,0.13211101315710153,0.04590377999733612,-0.5901045349763696,-0.28711494410365845,-0.12149158735679241,-0.7916231391139902,-0.5570666718695729,-0.6236744177253206,-0.6943011242408971,-0.5912131916642226,-0.5765447438010762,-0.502600558392237,-0.34715242565488613,-0.21946493098111558,-0.6657323952936101,-0.1006558402777402,-0.12304851029490115,-0.16092665691486555,-0.2436758626608484,-0.46811522781882303,-0.6950740129405987,train,3.4132209639188833,1
13,-0.36156690274972947,-0.23567078247436504,0.2856529578035449,-0.22775122930429004,-0.07176185808002211,0.16152495547781454,0.14678424417384228,-0.5530423922172243,0.12129287695055332,0.1494441278271178,-0.1524869065045136,-0.2292472568655758,-0.4506652846939585,-0.1336629517499766,-0.29420558768777283,-0.4690938339864771,-0.488256057064962,-0.5496935229540877,0.11308620541725908,0.02812993447241924,-0.5929308159684956,-0.2987468511713244,-0.12930428909281197,-0.7876767705774351,-0.5648162208576935,-0.6253559267708464,-0.7006047927817585,-0.5878962693308323,-0.5786518163210379,-0.5140709352706787,-0.3675778830092127,-0.2299289904155868,-0.6696383618613462,-0.10971216156721766,-0.13625228866699057,-0.17828129837063028,-0.24580949618241305,-0.48010865289964216,-0.6906245528660635,train,3.697656044245457,1
14,-0.3709246324052352,-0.23489992000235171,0.2678465364337891,-0.24076046136896467,-0.0814061463394172,0.14850335705211787,0.12697389537877493,-0.5536519471495951,0.12041528341788363,0.13849488963002232,-0.15343270223485106,-0.23138509806939617,-0.4635689073264543,-0.13334549740537346,-0.30583779976252107,-0.46987561795092103,-0.48751638460115293,-0.5481430440595949,0.09318959580174399,0.015096011330551145,-0.5916830021598019,-0.30468945269130804,-0.1492214463213813,-0.7743284279379754,-0.568163300356201,-0.6355288373462011,-0.6961539380891614,-0.5853097770570792,-0.5863407205114732,-0.5118473241344519,-0.38399110772897516,-0.23952453757575146,-0.6746194925419948,-0.1181475391456829,-0.1538890276793418,-0.19609740711090556,-0.2503954082671687,-0.4904868732379462,-0.6873240441700729,train,3.9820911245720305,1
15,-0.37783456916313907,-0.23831420970296974,0.2543579584508354,-0.24112456721880987,-0.08808014313886248,0.13541184744516593,0.10326307590733724,-0.56806939598046,0.1027827354848749,0.12350854159124595,-0.15658307114901632,-0.24009958518178753,-0.48134386576758426,-0.1371144976716217,-0.3209651831170969,-0.480011924713435,-0.49543468019385073,-0.5443450208753019,0.07736730882049747,-0.002484852553414789,-0.5894595833474462,-0.31998639480561486,-0.17254876229236085,-0.778097162267568,-0.5867357549474405,-0.6452309204802356,-0.7087478393439707,-0.6008907514095707,-0.5942757029299358,-0.516150985027855,-0.4058113241280289,-0.25313864302290223,-0.6837339239079471,-0.1252885241734992,-0.17217432875771835,-0.21336000369658287,-0.25805234351205786,-0.5076068670355064,-0.6925804542568538,train,4.266526204898604,1
16,-0.3850181764187533,-0.2361065995654102,0.23600195757110687,-0.24382128479722107,-0.09057919834859002,0.11694988653663191,0.08676709545719685,-0.5711765109929414,0.09609508304211109,0.10698133462883945,-0.15867159403462894,-0.23931103485626098,-0.48610993194734176,-0.1426655309782176,-0.3276561943839317,-0.48505284146630434,-0.5013089745228684,-0.5437721586742496,0.06258491864046836,-0.01146293599596434,-0.580311771187734,-0.33437461120633916,-0.18845179969387854,-0.7723717530292878,-0.5881874883963809,-0.6448767523930832,-0.7135798282427123,-0.5993620828606001,-0.5943620019509679,-0.5241085325238779,-0.41859573561846575,-0.26033676530597605,-0.6913074405572627,-0.13429201994343629,-0.1934192231974916,-0.23133248331337675,-0.2684837980753975,-0.5163734230302511,-0.6903316027553633,train,4.550961285225178,1
17,-0.39803135639461823,-0.22812921546509934,0.22038734677604638,-0.24621096601394526,-0.10065788968923833,0.10161468195364026,0.0715928988912094,-0.5616888506819651,0.09362538443574947,0.09586282588973886,-0.16019482323392192,-0.22672809153343776,-0.4952958236898868,-0.1455878409332365,-0.3337161368109173,-0.48426591561602067,-0.5014280870163268,-0.5381035269176737,0.049113057958287215,-0.01823140371727927,-0.577042798098069,-0.33634969988442187,-0.19562191707328352,-0.7638059615012004,-0.5887544181260882,-0.6446736739807997,-0.7079710938232594,-0.5911748240374539,-0.5899233631574835,-0.5263119720955597,-0.42565183060783796,-0.2653195176029062,-0.7009555557106563,-0.14850091234805493,-0.20015569260972335,-0.24839483286308367,-0.27312509174786453,-0.5136192216797167,-0.6820801850621039,train,4.835396365551751,1
18,-0.3988686496219568,-0.22692782699099814,0.20107054694099416,-0.24688632347055794,-0.09833967064202773,0.08032766163170485,0.05110506059049837,-0.5600938563750406,0.07926508939191676,0.0790621909336497,-0.16188470175012418,-0.2189764183446108,-0.5041820144269509,-0.15114675752220166,-0.3428842890816972,-0.49455111554036435,-0.496033903140195,-0.5394605050248374,0.027630822895075846,-0.0379340143179982,-0.5638522032012863,-0.35249384721942667,-0.1995879612796912,-0.7752859549970289,-0.5947874217051022,-0.6486228299610117,-0.7127626181462343,-0.5940213239874789,-0.5916478234961701,-0.5380960727871675,-0.4386211463848684,-0.27677675329725976,-0.7218690265501648,-0.17020847213811147,-0.20730822791286152,-0.26458311655358135,-0.27566780660701956,-0.5249453548151278,-0.6823308219284432,train,5.119831445878325,1
19,-0.41008444184418247,-0.22262853897575458,0.19042655409110312,-0.2472631180530091,-0.09899599657837971,0.06592143317562843,0.037796922226594594,-0.5656842026566523,0.06571698406304677,0.05961606563410353,-0.1697042919489578,-0.22430447442375112,-0.5197275397339587,-0.1584470696461342,-0.35766146096628654,-0.4996011813582676,-0.4988516114619827,-0.5410568792015751,0.01582788174644406,-0.04366981008869475,-0.5578165761637964,-0.37246258722962367,-0.20938927489938053,-0.7918475890072799,-0.593089669378644,-0.6563610651855426,-0.7289657319501545,-0.6066002917685511,-0.5963375697603774,-0.5478130578194621,-0.44837740518732094,-0.2885208305182265,-0.7377591523186383,-0.19013086961594058,-0.22506432094199114,-0.2766670309129652,-0.2900724428870659,-0.5373034315268345,-0.6876245319660883,train,5.404266526204898,1
20,-0.402222265574975,-0.21940712737680312,0.18385424662985986,-0.25197234320346434,-0.10397919205327985,0.05566422099712329,0.030565815493045413,-0.5735417104369527,0.05204140430281994,0.05084183490887735,-0.1786865367610404,-0.228447490317299,-0.5286238679648102,-0.16464525970223678,-0.3656626246176955,-0.506183430876149,-0.5004971439093995,-0.5348706651908928,0.009481084981946553,-0.05295425083694724,-0.5502555192404014,-0.38099747771319864,-0.2200190814284232,-0.7889280192642643,-0.6006015146502052,-0.6632394323550637,-0.7323886839319931,-0.6082500440254422,-0.5903865856576073,-0.5485950081348167,-0.4599277629578309,-0.30189542310768247,-0.7352163433523666,-0.1939413835124743,-0.2318176885686574,-0.2856662201122049,-0.29311038347461515,-0.5473142762941869,-0.6899932200431785,train,5.688701606531472,1
21,-0.40861128461248447,-0.21234095640160486,0.17166779958509915,-0.2560801580309,-0.10393609678664303,0.0430111748824788,0.01533036869332366,-0.5784090495600126,0.047550280300285845,0.03423150179148281,-0.18487664318417601,-0.23018489039899603,-0.5419976809736082,-0.16851341432032885,-0.3785403694218427,-0.5137767139625375,-0.505543251172482,-0.5306214559355675,-0.0038294764811072912,-0.05868617246206083,-0.5544522533268603,-0.3932967445299488,-0.2329284906918449,-0.7862739475098137,-0.6041558012771431,-0.6616446487560237,-0.7389628833208284,-0.605622908400541,-0.5903689829833352,-0.5549575926997453,-0.477206104369016,-0.30822123098129994,-0.7379381388014917,-0.20718981053816043,-0.24426376714253545,-0.30027501595419465,-0.2980226156632637,-0.5563732075639461,-0.6855090255496937,train,5.973136686858045,1
22,-0.4064762864421493,-0.21459166893224943,0.1587329578405214,-0.26300706187916445,-0.11105547370952948,0.03164395216710428,0.0003210633943093247,-0.5826464908458919,0.0374379634326552,0.018630770493935744,-0.18978464943191575,-0.2283105064881913,-0.548786888567335,-0.17183085620836036,-0.376017607852415,-0.5233830948233291,-0.506461203374057,-0.5288025548755578,-0.01960118380865139,-0.06925443027746524,-0.5493106132407987,-0.3949505216304825,-0.2433048461068994,-0.7779599421224626,-0.6090295671851755,-0.6667808646870181,-0.7366236095731686,-0.5986722570238009,-0.5896597844222148,-0.5584935344021296,-0.48700413303361356,-0.3185586251856281,-0.7455528339857325,-0.22255262082603966,-0.2534462476773716,-0.3128796339331339,-0.30156000563569824,-0.5605990644949388,-0.6821165289791622,train,6.257571767184619,1
23,-0.407764996215058,-0.2167672737410653,0.14669994502455574,-0.2714356283813001,-0.11885942863292893,0.019000240313564037,-0.01175521827426431,-0.5908896790550779,0.026704484722047166,0.005562087519488293,-0.19744697974543346,-0.2392878947668748,-0.5560911569266274,-0.17842931761095376,-0.3913954929300061,-0.5307419882279281,-0.5148627548885425,-0.5377377611057634,-0.02882671109797992,-0.08631234319777022,-0.5488494664422519,-0.40107265892315247,-0.25311483521146744,-0.7792868545484284,-0.611269923496182,-0.6750544179925257,-0.7410548262928247,-0.6036366450150751,-0.5965131723987508,-0.5677435153088346,-0.5004349336680245,-0.3325292891481999,-0.751093634114122,-0.23836362095136648,-0.26914560167823404,-0.32460384602438286,-0.31179636322022625,-0.5772678976655333,-0.6874115845518619,train,6.5420068475111925,1
24,-0.4122425600954145,-0.21013402069307022,0.13275641162811705,-0.27689442654615937,-0.11880765974296964,0.008326194978852952,-0.02373671400079551,-0.5859403319130413,0.01623350431583343,0.0006728416779662183,-0.19529929086426168,-0.23434848278879966,-0.5634226594983209,-0.18720394247979288,-0.39892533742380265,-0.5372903922798026,-0.5102609831097014,-0.5388068819132542,-0.041525534523576615,-0.10499789644123776,-0.5454635115036822,-0.4027948732266128,-0.24939064871471328,-0.7798775498391978,-0.6125778484064275,-0.6762932445058519,-0.7298927811160028,-0.5937236785582909,-0.5935611073609528,-0.573446781036383,-0.5077902170707784,-0.3349511707481229,-0.7482892827388729,-0.2438665656086044,-0.26810840056657986,-0.33234644752833253,-0.3078387902164646,-0.5806248833264935,-0.682789126143012,train,6.826441927837767,1
25,-0.415097164957928,-0.2147535916677775,0.12083040473884141,-0.2869607024949433,-0.12610457694623328,-0.0037219559969241534,-0.03219147284406818,-0.5894793158248742,0.00010889267189442137,-0.01962170594359426,-0.20543825914628186,-0.24190065114340076,-0.5687382846087701,-0.20180834858236085,-0.4051044105791505,-0.5457177271605844,-0.5140434329506156,-0.5429967200714435,-0.05661652824847567,-0.11807890711161585,-0.5472130383703615,-0.40376771901744934,-0.25177311463683394,-0.781466277254225,-0.6108661728679848,-0.6753483073294996,-0.7242390288805154,-0.5831759686609886,-0.5982229046442105,-0.5912216911070785,-0.5073307158231879,-0.33694640001321297,-0.7485571229289558,-0.25649847658100694,-0.29020057595224247,-0.340114624022198,-0.3244342259291555,-0.5910471302838908,-0.6756728610710578,train,7.11087700816434,1
26,-0.41639888062655667,-0.22785448733187064,0.11360690594976802,-0.3038771596333353,-0.1333873905498326,-0.0009951382166595302,-0.034958297725871404,-0.6004295642022638,-0.009470751254899802,-0.031639995143956795,-0.211619951357024,-0.2468156442582916,-0.5701109022863656,-0.20403268603784436,-0.4083589811212378,-0.5584908270663196,-0.5274979100872259,-0.5620060051173944,-0.06423312899063442,-0.1214484270299082,-0.5576474381725461,-0.4003541385379039,-0.25948071030849534,-0.7788800099641959,-0.6158077697262148,-0.6864520119049067,-0.7118894829836917,-0.5846789750687854,-0.6089672239970361,-0.6006841550940988,-0.5205873613967759,-0.3474045108007767,-0.747652130569175,-0.2690858472291512,-0.3020507445129515,-0.3472939331331568,-0.33670497026130025,-0.6087026746851738,-0.6760663016216957,train,7.395312088490914,1
27,-0.41628772674292813,-0.2346720181687194,0.10635323289340132,-0.3068397344999896,-0.1304675652109464,-0.0015013495570990187,-0.038211638731637736,-0.6065707967201946,-0.027722365070619585,-0.04598799654923992,-0.22047989648563404,-0.25955962222296913,-0.5757383523563909,-0.21411214177044388,-0.4149875104974754,-0.5584963154383562,-0.5373328956207406,-0.5684253107206511,-0.06132445629220333,-0.1276231757271622,-0.5608696569289697,-0.4067895129651975,-0.2610232064480914,-0.7820729581659369,-0.6182374436768554,-0.6856658642292282,-0.7194363159755331,-0.5901289032467135,-0.6084006180035539,-0.6122579066578774,-0.5306260696676557,-0.35661365470533973,-0.7378103874493223,-0.2785321366377652,-0.31242720908806293,-0.34665504793542545,-0.34498083098054977,-0.6207201164274813,-0.6758197323233444,train,7.679747168817487,1
28,-0.41061485752455373,-0.2315518409559619,0.1031139954171015,-0.31243800700832947,-0.12692444939288594,-0.0004025057228819462,-0.03223583971628271,-0.6102995338573727,-0.030925510367336165,-0.042475572460048884,-0.22579187212636354,-0.2653036065118687,-0.5716864061351432,-0.2203436380531117,-0.41410675315676393,-0.5618874760320198,-0.54696772389135,-0.5656868031203637,-0.060295377928990215,-0.1277088716564615,-0.56100349961306,-0.40303379336700984,-0.26168497551450426,-0.7766384271743374,-0.6184000938936021,-0.684682298380585,-0.7139349354431086,-0.5854308908614451,-0.6009671187414423,-0.6109445241783966,-0.5291446232468964,-0.35321988153353334,-0.725334889462326,-0.27155256043925646,-0.3127469022265015,-0.3449127559978824,-0.34092007231934607,-0.6185818297972934,-0.6705428016675086,train,7.964182249144061,1
29,-0.4089942535006213,-0.22297553735654932,0.09172232324082391,-0.3117928747443026,-0.12190076173854247,-0.009758861704858096,-0.03302205989883537,-0.5961749768248652,-0.03670631164121344,-0.045312770000492615,-0.22753775924932162,-0.2687963952608255,-0.5674032744306107,-0.2252491780595773,-0.4158224723841313,-0.5499733149598383,-0.542100053644751,-0.5614719192708414,-0.06555628842230651,-0.14035196214812662,-0.5526216046357033,-0.4005245569601429,-0.25041114640465245,-0.7766805932226336,-0.608265426360818,-0.6781665536132178,-0.7050146746127184,-0.574703425589807,-0.5909858157717973,-0.6143940222499612,-0.5192959537873995,-0.3487353947708798,-0.7120438888007413,-0.2721166948309356,-0.3161946174540435,-0.3441559726143182,-0.342337807793591,-0.6172306581391468,-0.6664319592987434,train,8.248617329470635,1
30,-0.4111950450565536,-0.22514245623298262,0.09071783892184149,-0.3114301823898462,-0.12213908959657985,0.002846140045637019,-0.01590332797418701,-0.5890863820168617,-0.03107720955718992,-0.038909025808404496,-0.22364302678755463,-0.2571896864699754,-0.5575315958278175,-0.2323402660993928,-0.4020495754476374,-0.5532080240847457,-0.5503124517457814,-0.5641449004177648,-0.05571396963744442,-0.1223375226886274,-0.5560825445019613,-0.38498433216896033,-0.2354154964653587,-0.7799195139621984,-0.6032987489390591,-0.66434165024816,-0.6898789979940071,-0.5595470750047002,-0.5862783569451515,-0.6192272917853265,-0.5047206866373279,-0.33543906668707135,-0.7067416719859246,-0.27006500234091435,-0.3067250305365648,-0.34156905451706754,-0.3389592718698853,-0.6040803497058305,-0.6612629860669278,train,8.533052409797207,1
31,-0.4099727711164651,-0.22307530898603153,0.08483789349741463,-0.31849992179551145,-0.1186671422944181,0.015048957182476952,-0.0037234137423252864,-0.5846582107056261,-0.032963979057611476,-0.03657299068218155,-0.22414173388558123,-0.2602651458596921,-0.5530316311581436,-0.24017689502092027,-0.40002165570446213,-0.5482908407334186,-0.5500878629173604,-0.5721978906704407,-0.055457361168184144,-0.12553683062304127,-0.5556156731678352,-0.3820669526377982,-0.22371090524526277,-0.7897528305216779,-0.5962764636554294,-0.6621694159169891,-0.6727774140368645,-0.5567371825752696,-0.5852514856540977,-0.6208082730398383,-0.4927717354379818,-0.33243534547550346,-0.7009378372706897,-0.27381068426864147,-0.30230753145431877,-0.33065430485176517,-0.33840723030130454,-0.59923558993517,-0.6624771259313548,train,8.817487490123781,1
32,-0.40833001143453473,-0.2200332471371872,0.07647764179279778,-0.3252673802529973,-0.11431563218311065,0.012419635442072613,-0.001497157842543624,-0.5814495187063132,-0.03780229978696099,-0.03765721719731852,-0.22936923787743096,-0.2675766958206218,-0.5537074944158843,-0.24511363036822917,-0.40513615565995964,-0.5463716983856367,-0.5579341955803381,-0.5760104313422589,-0.05781157692007326,-0.1289366302972133,-0.5538894276557015,-0.3750501016702193,-0.22503052448123212,-0.7830801499628077,-0.5907192541245615,-0.6593711740124264,-0.6708938133928855,-0.5577750413057359,-0.5832713631729392,-0.6241528983114757,-0.4954856234373177,-0.3275757427026521,-0.6922285333223558,-0.2723645857019261,-0.30577847130857705,-0.3340859180994267,-0.33856053556585985,-0.5998122783380754,-0.6511912626935646,train,9.101922570450355,1
33,-0.40053274222000845,-0.2170527770739634,0.06780829497866905,-0.32230935409857875,-0.11310090569092135,0.013159967265487765,-0.0017377378994759204,-0.5644112039293436,-0.03921153489878919,-0.046635338194546676,-0.22762969261813093,-0.26370952305571305,-0.54695769559303,-0.2438663848276402,-0.3942198307864683,-0.5263895319613103,-0.5526191859301971,-0.571966918073693,-0.0589827705026509,-0.13420072579038028,-0.5507347909447122,-0.36277789612181943,-0.2205977928935997,-0.7633148273816057,-0.5815376574519306,-0.6489722508446992,-0.6486152002110498,-0.53602181253236,-0.5736158690595865,-0.6216404148384229,-0.48707657320917375,-0.32613379203757265,-0.6715550853960873,-0.26474697343984294,-0.31215966210144097,-0.32865101363682403,-0.3389329372885497,-0.5900421084850025,-0.6394856502282343,train,9.38635765077693,1
