,AFDL,AFDR,AIBR,ALA,ASKL,AVAL,AVAR,AVBR,AVEL,AVER,AVFL,AVFR,BAGR,OLQDL,OLQVR,RIBR,RID,RIFL,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SIBVL,SMDDL,SMDDR,SMDVL,SMDVR,URXL,URYDL,URYDR,URYVL,URYVR,VB1,VB2,train_test_label,time_in_seconds,tau
0,0.9999999999999999,0.8342314880658122,0.9564203678172094,-0.7181919693865056,1.0000000000000002,1.0,0.8506667666538629,-0.5829127140600028,0.0491785983711851,0.9782683607932401,0.4597639774039365,0.644740996629369,0.001809146773618986,0.9884073778058842,0.7478498630381799,-0.6583776713365579,-0.5564433772629933,-0.8257684630436037,0.6642080710478881,0.2509070556113362,-0.7243805567102386,1.0,0.7214684888645897,-0.6950245999589825,-0.6657388253939569,-0.556056677345631,-0.4098484452019786,-0.24845874434147164,-0.6627953178295194,-0.5454374244151929,0.0642099458966432,0.7145208467538777,-0.4604124285034179,-0.7711134446175263,0.9812496429083626,0.9999999999999999,0.8121530508581033,-0.7088181570020847,-0.5594396497570395,train,0.0,1
1,0.8907882362602709,0.6601169706926286,0.809715932851278,-0.7509299053264042,0.8521229183985153,0.6662788319149939,0.7990362488877952,-0.6179590077035484,0.0387019004546324,0.8093303231726994,0.3464397655656378,0.4030276101235185,-0.1137253730935861,0.9748018789926838,0.5946128443052677,-0.6507939749308571,-0.6334242323797923,-0.9160524613918822,0.5497595245431381,0.013981111013827263,-0.6790685855803303,0.8891501281977263,0.6457526626450802,-0.751816577285559,-0.6512771843138601,-0.5349802543473298,-0.3895834211331426,-0.1843630707855919,-0.6612752082500098,-0.4979469407185859,0.011576437436736642,0.60040675436669,-0.44470062541938915,-0.8440404321126078,0.8965082126306703,0.8788053734169415,0.7098771728086753,-0.7293143278623962,-0.5688681507736537,train,0.2844350803265736,1
2,0.5510522092355562,0.6179094352693595,0.7256727271547017,-0.7977634413304557,0.8753250212216084,0.6957626481224404,0.5980103574886909,-0.6311104781760293,-0.01596156892673828,0.7804961829812063,0.4089355674837253,0.35356297878981435,0.047087318439796855,0.7527814380559577,0.5232413406576183,-0.6610722158465396,-0.5621747285362805,-0.8354259791758128,0.6048388414441697,0.06602788398613435,-0.677840843695963,0.8310300111381781,0.6020802166089889,-0.7368241524253922,-0.6405954305155668,-0.5861845862625324,-0.4391280227062131,-0.2095193474060697,-0.6477194769227617,-0.5320075405691232,-0.059810593884032315,0.5638435956140582,-0.5240623725855489,-0.9261224882756942,0.9057551846859548,0.801321431343006,0.6661188252218707,-0.6674204993338695,-0.568766151647307,train,0.5688701606531472,1
3,0.6257565705937914,0.5009776758986246,0.6615401707420216,-0.7131336811554823,0.7685840121397218,0.7981201299986909,0.5728757179075529,-0.5664123796678613,-0.036450527990180004,0.7260605114557717,0.01758630284144136,0.4399810948974824,-0.06416353975333489,0.6650526722843009,0.5337746052863722,-0.7079142241066878,-0.5130933541689039,-0.8866067424694082,0.4903788546233323,-0.022478094051977315,-0.7453694136072972,0.7130839943640974,0.5412819629976857,-0.7557361730822927,-0.6910686385880884,-0.646894725902216,-0.42944401991092085,-0.07944900875703897,-0.7038226203204041,-0.48272999393722815,-0.22826483039424472,0.4402071182067262,-0.4996088963318398,-0.7911872520286793,0.8762943590921879,0.865407689378462,0.5478951598343352,-0.7054525168196066,-0.5825091791838362,train,0.8533052409797208,1
4,0.43532102552919405,0.5330203190465319,0.6559474665927547,-0.7310910499250286,0.8157004939243906,0.5704252095935058,0.492418860723041,-0.6577330707707649,-0.08288626078929584,0.6606698934968502,0.16474203591016134,0.27436921913019974,0.03895322708319626,0.7482009641214156,0.6200812039473279,-0.8677042089776301,-0.5697689869952381,-0.8141060486771092,0.5241400712215711,0.004765527854662666,-0.7269925170704528,0.6650313144851823,0.47682037203618766,-0.7563642403350709,-0.6543886272650095,-0.651186202444817,-0.4322265979563613,-0.2886679925028517,-0.6178068911287993,-0.4681842090180762,-0.26155300622102606,0.2986372316661854,-0.46564341024636713,-0.8367134028522506,0.8831368859493616,0.792373222781957,0.5599948399722358,-0.7655080123206367,-0.5840791547087599,train,1.1377403213062944,1
5,0.4425746860205161,0.36066635216134135,0.6008992062148815,-0.6981331702302593,0.7272727430745523,0.5177949319478437,0.3287896459540166,-0.7492962140558355,-0.12767937512637562,0.6365978666001211,0.2707346857142282,0.34603683125650464,-0.3013648274804446,0.6730336572184874,0.6348954448545786,-0.7844373834508891,-0.5597765975537421,-0.8358268150795926,0.41875230562928056,-0.1135622615997961,-0.716499718363043,0.6727402763507384,0.4969409425133102,-0.7671997587379165,-0.6587788485112109,-0.6711658068112922,-0.5842428450713092,-0.13634012792108974,-0.6353797883691814,-0.4662093465646354,-0.2768942096058713,0.22351388864250366,-0.5242167973709313,-0.8093069115777203,0.8571572573015598,0.7765698545854441,0.4344598905538458,-0.7225609937964514,-0.5846595269337173,train,1.422175401632868,1
6,0.3533934015273913,0.29365926066934467,0.5457598342663217,-0.7947037438266342,0.7489831101119897,0.46355826761009045,0.3450690779121982,-0.7262171738823682,-0.17574845820476515,0.5603518490941743,0.03889385746908236,0.3256760874357921,-0.3134733777092087,0.648881081669773,0.5498637746528076,-0.7419476560630304,-0.5970254757738918,-0.8163843413563185,0.32020023902850947,-0.061815773476272096,-0.7298743496937562,0.5625693069411835,0.4653578096390296,-0.7653702644931171,-0.7422541321709729,-0.6864126164978864,-0.6041497755761438,-0.35858655986147314,-0.6154198277862746,-0.4456334381185759,-0.3081991333037343,0.20500556117449698,-0.49225165890574407,-0.8379621901242494,0.7934700985668532,0.7305192434433349,0.46476932117456393,-0.6982317003105702,-0.6091138886000957,train,1.7066104819594416,1
7,0.30439560974986246,0.29006270764304976,0.48337255879739005,-0.7028700459681897,0.6604501828080924,0.30388231433214496,0.26821373261511583,-0.4467578850063604,-0.11926246299864462,0.4361778202965261,0.06806222207138923,0.2075531834017449,0.007739639034776591,0.6471233185694178,0.47631796773133306,-0.6904970429879211,-0.5591436872899218,-0.8688949533930421,0.37280035001154777,-0.10632468232157033,-0.7053846426803052,0.5057419637595262,0.39454859437053447,-0.7702061490451181,-0.6096344956647232,-0.770013812321223,-0.5580012313552396,-0.30033020045618586,-0.5176070696800723,-0.5260937823220273,-0.3842645301953188,0.0031525581403095693,-0.48190245178022795,-0.826880975370315,0.7837722939074023,0.7139630776437328,0.47248474669660034,-0.7270522196661591,-0.6331543410975427,train,1.9910455622860153,1
8,0.3045523641187914,0.17413811400912804,0.40704602665111334,-0.7174924636601756,0.635994220468133,0.3745007960375917,0.2047014312232719,-0.5675546722032797,-0.14716837857161535,0.40996244620911027,0.004265431091545313,0.0356634984027735,-0.2709944846856226,0.6223065724209911,0.46630849907888317,-0.6867921901597129,-0.5841031358816766,-0.855094032871528,0.22116229612018068,-0.14737142127663838,-0.7534338176311004,0.46298180445480686,0.3498322974563006,-0.7703293343939976,-0.661332979953514,-0.6138211225085619,-0.5943077887933124,-0.004248115968979893,-0.59035709284091,-0.43420271325833004,-0.43423134948344966,-0.007050861359874427,-0.5683282718760498,-0.819518807896875,0.771038291837302,0.7083584782125484,0.46379900781996464,-0.7032190644301877,-0.643292372234009,train,2.275480642612589,1
9,0.15697222189082038,0.001018602679176528,0.33393270365510586,-0.7833152471687947,0.5364306163716843,0.392171823967274,0.14390154353739082,-0.7511270313809477,-0.22598643014861686,0.35108247003396986,0.13782259079021963,-0.07265888185531266,-0.032214078257044365,0.6515011131228314,0.4618678907588537,-0.6734179885280326,-0.5118136939910787,-0.8029526813632121,0.23796061354250564,-0.1716640128060828,-0.6953673048616742,0.41298892878051374,0.3037334490627519,-0.7389722094306168,-0.6912269243763504,-0.6493216892782632,-0.5997075789587778,-0.11258455947850143,-0.5728618367766227,-0.48469347832928966,-0.5349598914228424,-0.12593903407265516,-0.6210318042616242,-0.8411566384186956,0.736233041162927,0.6435526467822094,0.510669931712373,-0.7343881862371764,-0.565466553914169,train,2.5599157229391625,1
