,AIBL,AIBR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVKR,BAGL,BAGR,DB1,DB2,RIBL,RIBR,RIML,RIMR,RMED,RMEL,RMER,URYDL,URYDR,URYVR,train_test_label,time_in_seconds,tau
0,0.06427850714975554,0.05636009970049039,-0.042179420452644875,-0.06657386409206706,-0.42861977511101623,-0.31309653267475035,-0.18765148207677315,0.014394248676272054,-0.07539509350813457,-0.048599258147795116,-0.007781032171537909,-0.1668241315876235,-0.28189802381695706,-0.3814672690597018,-0.37245574382733937,-0.13678707692547365,-0.20492385747210468,-0.44285555799280163,-0.38082213819629973,-0.40175849049871837,-0.009758028334219668,0.0025428840969890613,-0.034811991023644864,train,0.0,1
1,0.1454394761505401,0.12407727753588993,0.03929251071169075,0.013428652491278031,-0.5567723786262926,-0.4290793290608913,-0.14742475048991954,0.04867715920958672,-0.0987490897190686,-0.06269863709889256,-0.02681274881540561,-0.17757486650915544,-0.396057392265916,-0.5232750766919093,-0.4989898278287571,-0.10527315363379927,-0.18316769869311944,-0.574379980259025,-0.4927346319561706,-0.48571757794044496,0.040234722103840756,0.03525833569647368,0.018728302109177905,train,0.5702764976958525,1
2,0.18047252591754273,0.14887508854485937,0.09360953153989558,0.0563400035106873,-0.6237007111985567,-0.4884522912546454,-0.12279529005071858,0.05077874707084787,-0.1160307475449191,-0.07193006249558528,-0.046284550727945725,-0.1784087579079998,-0.459657524884201,-0.6013834326712629,-0.5732106632666409,-0.08868314676841611,-0.17416810509666728,-0.6555136714015386,-0.5564262153216171,-0.5313758096328614,0.07008358831167665,0.05616876877859406,0.046338678949129034,train,1.140552995391705,1
3,0.19902600022161246,0.15974473813126494,0.13534875361047394,0.07758815538938094,-0.6655030429949116,-0.5345355019033838,-0.11232625589088142,0.05453307921755483,-0.12648240629345553,-0.08510311717041878,-0.06183369154892926,-0.1882173020959024,-0.499925531204706,-0.6406384757818869,-0.6258945843267739,-0.08135406555621724,-0.1637465016722251,-0.7081512623488442,-0.5965704467549313,-0.557590280800556,0.07811606920802301,0.07204344256011892,0.059262783430782826,train,1.7108294930875576,1
4,0.1994895645047292,0.15292678541640206,0.15439896831485794,0.0776326679430365,-0.6884710215413803,-0.5626974393104013,-0.11615425782455514,0.048779361866115936,-0.13915303674174312,-0.09181506498088099,-0.07221556415373591,-0.19859322698846413,-0.5266017516723019,-0.6614788012938978,-0.6558940857328537,-0.0893713852310659,-0.16244137144333076,-0.7391864852053325,-0.6154802915938492,-0.5658159122244626,0.07643342776177535,0.07668280570727318,0.05971236905894432,train,2.28110599078341,1
5,0.20998703871793967,0.15662675490376315,0.16358082429802595,0.0896394696980434,-0.7022642600584198,-0.5701113288148139,-0.10708481609474815,0.04827380905695486,-0.14780008317343307,-0.08359754629331125,-0.0752298622110194,-0.20339064529792877,-0.5466280114160585,-0.67691838433188,-0.6750658791115302,-0.0848464614344907,-0.15677854952963735,-0.758150623754238,-0.6192052872445616,-0.5716803518224731,0.08064456924394871,0.08408418859240104,0.06505299949612843,train,2.851382488479263,1
6,0.20778450123907524,0.15439975489331415,0.17160035836643278,0.08946070393178426,-0.7085601533750882,-0.579598651739712,-0.10632539998985396,0.03644768663267223,-0.15511443637907457,-0.09527504684441429,-0.07582328681661708,-0.20504373316537827,-0.5590678617863043,-0.6861855458609144,-0.6857430477952238,-0.08551831674456281,-0.16066184394799365,-0.7677906525828102,-0.6305665971644462,-0.5776419025909301,0.08157427368790858,0.08636513063237988,0.0633096505218146,train,3.421658986175115,1
7,0.19757038668878715,0.1464154072258053,0.174099238893124,0.08392687481427771,-0.709159368577612,-0.5869923601145999,-0.11129223487290317,0.02824968284083316,-0.16137234078743828,-0.09793168615254882,-0.07624622106492743,-0.2160595854023044,-0.5714873828327496,-0.6823630360348409,-0.6961277611131389,-0.09429310808124446,-0.16642527188759293,-0.7770394943335103,-0.6374748500758388,-0.5797887110052573,0.07458300479705061,0.0803417513260965,0.05888239941463054,train,3.991935483870968,1
8,0.206985923318888,0.15526171138431283,0.18375771775555705,0.09368961949135726,-0.7179872346636275,-0.5871709273856945,-0.1031109211248103,0.030386622406972607,-0.16052644358685536,-0.09384391262532933,-0.07573651965686257,-0.21622089744370812,-0.5767133119334844,-0.696397939181857,-0.7061538901351406,-0.0851911139626727,-0.1600971663198641,-0.7841208692288865,-0.637964289192214,-0.5840695201926913,0.07985347551729667,0.08696631837857277,0.0588626243094668,train,4.56221198156682,1
9,0.20816233431570202,0.16157990787871163,0.19331165341612838,0.0993105933736824,-0.7201761489526385,-0.5923761032859599,-0.10078055322285617,0.03561853285687305,-0.16177635101222315,-0.08849870679134339,-0.07680422473217459,-0.21266856866202616,-0.5764124793306951,-0.7001599738095001,-0.7070345117403465,-0.08370209707621308,-0.15398454549616308,-0.7914169688730034,-0.6341338307725216,-0.5784028406083135,0.08211411364150696,0.09291866539692356,0.05948768327649147,train,5.132488479262673,1
10,0.19525494386718087,0.1482207525295784,0.18871775165907784,0.08971962774332795,-0.7197713849278834,-0.5996291193362489,-0.10987047989242715,0.02693281292419675,-0.16463170964880836,-0.09147339092774166,-0.08004582684397239,-0.22150143461281702,-0.5803515529311177,-0.6989282601722746,-0.7106258453762327,-0.09306416293334907,-0.16326807709173982,-0.7954311683085471,-0.6374335552304594,-0.577892017303909,0.07560450831710334,0.08760080601337437,0.053498779625352336,train,5.702764976958526,1
11,0.2006236620635714,0.1529607251679808,0.18662922903349644,0.08816512591545025,-0.7194178682411787,-0.6044639295277238,-0.11282254795938534,0.025767639310749522,-0.16754538174622796,-0.09477917145085193,-0.07337112026362376,-0.2231145112803124,-0.5878916242515112,-0.6990106712851978,-0.7117380856199926,-0.09491856750003626,-0.1683063201741629,-0.7926751378235956,-0.6430588751515378,-0.5811327271175135,0.08171347953404363,0.09027203454313826,0.06497548478515135,train,6.273041474654378,1
12,0.19363855798233331,0.14243683623797584,0.18732557429582747,0.08531187910563329,-0.7127946000553356,-0.602597795205875,-0.11133977319943465,0.020796367113777952,-0.16253440757678303,-0.09727965778935899,-0.07875929055273999,-0.22071469939829214,-0.5795083698888446,-0.694894833677923,-0.708397029467515,-0.09629649504939362,-0.16853841619969853,-0.7899318347432223,-0.64287315878699,-0.577864781833217,0.08005121118353185,0.08811194081659404,0.059474955191421916,train,6.84331797235023,1
13,0.18286522597193067,0.1312455802325172,0.1831878166972688,0.07244880843441054,-0.7125202109323053,-0.6023449309801653,-0.12253920582846035,0.014990850890846032,-0.16437333697628542,-0.10408779521765987,-0.08343812198672182,-0.22403005064618253,-0.5820719979968834,-0.685281648722096,-0.7099568461246457,-0.1070203213310423,-0.1763549119420748,-0.7876841446363039,-0.6456272015806265,-0.5769630796760006,0.07279063821981839,0.08092438313663751,0.056111718111601996,train,7.413594470046083,1
14,0.17705700861036427,0.11796253579822796,0.17788208021283208,0.06413010473333566,-0.7115000429587658,-0.5909048153929884,-0.12794241995636768,0.002933260314915382,-0.16710563312931456,-0.10832513419789305,-0.0895399658968405,-0.22518881870330892,-0.5803895536601027,-0.684671589292415,-0.7100996309544354,-0.11652945667370536,-0.18325990006973647,-0.7840222179351358,-0.6421645454563987,-0.5754943181499584,0.06656174284364473,0.07303422812008391,0.04938363404207151,train,7.983870967741936,1
15,0.16958119539609248,0.11317957968862613,0.17191291073552561,0.06452333271766614,-0.7058788593247932,-0.584234247753926,-0.12809006746182794,-0.004435015980841849,-0.16804267347669155,-0.10123688919763547,-0.08925853514240623,-0.22728839290261124,-0.5798935074654966,-0.6800138266687139,-0.7064074429362267,-0.12074285933503848,-0.18887805460305762,-0.7833132820786995,-0.6385648759295226,-0.5734434787907221,0.06734045551399585,0.06752924860504642,0.0452350946520758,train,8.554147465437788,1
