,AIBL,AIBR,ALA,AQR,ASKL,AVAL,AVAR,AVBR,AVEL,AVER,AVFL,AVFR,BAGL,BAGR,DB2,IL2L,OLQDR,OLQVL,OLQVR,RIBL,RIBR,RID,RIFR,RIGL,RIGR,RIML,RIMR,RIS,RIVL,RIVR,RMDVR,RMED,RMEL,RMER,RMEV,SABD,SIADL,SIBVR,SMBDL,SMBDR,SMDVR,URXR,VB1,VB2,train_test_label,time_in_seconds,tau
10,-0.27116551848065745,-0.3677935460423777,-0.011108569795402095,-0.5043299090854556,-0.2760631903446742,-0.5917544884647004,-0.5577393927538674,-0.35037588233181993,-0.6175958078522652,-0.6879101000483581,-0.07883931523608469,-0.047088742048750486,-0.7936821040089996,-0.9576900518953007,-0.17325317461354522,-0.5712153310158846,-0.5194243269386016,-0.5037030626708647,-0.5306224699113702,-0.3249401104911414,-0.4575373030549974,-0.3715605468586882,-0.7501575881941122,-0.08835980405790557,-0.3327824690643794,-0.7824135192662373,-0.7200153051909596,-0.8100047689652295,-0.5560042158518317,-0.37846622214195347,-0.15691264568124885,-0.24386896937897018,-0.2472399436977436,-0.1424343499652184,-0.3434995153200007,-0.4901891663196527,0.025833885104911664,-0.14600012153259465,-0.6193596731745691,-0.5607812917687209,-0.6787306540436615,-0.7116076711920157,-0.37710413442111523,-0.1403679758844466,train,3.5696579077838373,1
11,-0.28013605504001166,-0.38277930038606744,-0.00016719174305988502,-0.4970423982011216,-0.2807597078725931,-0.6033551203697252,-0.5753157658890121,-0.3509957358025805,-0.6257726400354124,-0.6769702510058931,-0.0747589051029647,-0.047860238681516086,-0.7782684391027531,-0.9349362779600998,-0.16975163049124697,-0.5702793621520529,-0.5113225472837877,-0.49983874709658277,-0.5214692165701776,-0.3162011989026197,-0.46974843592776927,-0.35844400600747456,-0.7374072447209264,-0.07923877989956032,-0.32681012124264003,-0.785219542044748,-0.7221518348651769,-0.7950311049689445,-0.5530331988623004,-0.37780566682143363,-0.16022705693122255,-0.22878790900420784,-0.24771141867705346,-0.12108675233053066,-0.3472679950045969,-0.4906750473878989,0.02343187209957926,-0.14954849936094147,-0.6021688580221511,-0.542005473562714,-0.6776046918280104,-0.7009436123823242,-0.3738869362050852,-0.12200395060268775,train,3.926623698562221,1
12,-0.30000961500997486,-0.39366087042169845,0.01663369865362017,-0.4923189397935231,-0.2807111839732425,-0.6191125978883808,-0.6024226559574528,-0.3537997647478882,-0.6380934716845881,-0.6763238047921541,-0.06034846961732443,-0.04470636732844535,-0.7747829340803978,-0.9294562189324049,-0.160764249441104,-0.5592211627090031,-0.510524751878239,-0.5063073683627063,-0.5234155498624448,-0.2968650367955993,-0.4538915892240903,-0.3556144090865577,-0.72021827252597,-0.07918250938307843,-0.31375392275060265,-0.8066254674144908,-0.7414008247017594,-0.7854669568225817,-0.5480345779003339,-0.38649269213500304,-0.1566015335211924,-0.20965338102272515,-0.24203080541858313,-0.08920652992196104,-0.3490457095102383,-0.49435357413356285,0.03486595210429924,-0.15369419756707187,-0.5865864265157558,-0.5331432117860766,-0.6695776312822946,-0.6969517205214669,-0.3554759432678778,-0.10181696011581304,train,4.283589489340605,1
13,-0.31200432469727846,-0.404609209153833,0.032618519809461635,-0.4910333036159549,-0.2857472786169329,-0.6313231627481941,-0.6248207781483218,-0.3595362277801869,-0.6502199351798298,-0.6769466215271858,-0.056237994626102364,-0.04124264922814066,-0.7680099695793979,-0.9250847785707674,-0.15678612203363698,-0.5531639765653592,-0.5148125029166026,-0.5121939675736409,-0.5191492154619436,-0.2872351341922141,-0.4463747316929848,-0.35247583681437383,-0.7035183531554443,-0.07532609748152956,-0.300621318550347,-0.8279718679052852,-0.7597318709018028,-0.7762564550585404,-0.5505346951811788,-0.4029701274414821,-0.14934281730507856,-0.1900849336077563,-0.2375307295453385,-0.055619395181688555,-0.34824654985116843,-0.49860540907143125,0.04123019703949882,-0.15722357492244463,-0.5709758681152276,-0.5212121197452149,-0.6717628568137871,-0.684101381344204,-0.33795585321145677,-0.08499500464980254,train,4.640555280118988,1
14,-0.3138385262051557,-0.4142759919954087,0.022319493238898935,-0.4893942193067566,-0.2918073671902991,-0.6343593270241774,-0.6245832823338258,-0.35858502415310656,-0.6566988069503585,-0.6812690129769405,-0.0583421608792781,-0.046959721001032004,-0.7787363643532784,-0.9249234457287621,-0.15428930862229734,-0.5512835833744828,-0.5155043808313331,-0.5146475404843083,-0.5250683833420225,-0.2913502558665595,-0.44881003933881836,-0.3560446309563569,-0.7039890495682198,-0.08317934800709903,-0.3096167887992929,-0.8265122336684108,-0.7619725723260368,-0.7829990745316054,-0.5555272672999823,-0.4064358712747961,-0.15091719247282873,-0.18913172729674005,-0.24238270187682515,-0.05825932968983645,-0.3483521983400004,-0.5009783434609228,0.042069376748625154,-0.1564480541155997,-0.5749637645108701,-0.5278384644012535,-0.6703074091391444,-0.691757928587128,-0.3360638677812083,-0.09379616962577694,train,4.997521070897372,1
15,-0.3303159767148905,-0.4245171001394694,0.03020959036210687,-0.4842520864000134,-0.2971802227663642,-0.6455000632519861,-0.632698614248451,-0.35173719541033205,-0.6715790275048299,-0.6903130762499821,-0.05591814647874371,-0.040700618713215383,-0.7817493679185199,-0.9358990766721401,-0.14619350138574677,-0.5648812445506302,-0.530395662641209,-0.5236774412354159,-0.5377027714433029,-0.2836196298917068,-0.43632045896981997,-0.3623261645536524,-0.6992706734717367,-0.08669187067357675,-0.30556957249608035,-0.8398910781926112,-0.7806271928719836,-0.7873963819011539,-0.574073644674183,-0.4204382912793402,-0.14765095488929467,-0.17520823945599442,-0.23679592264455143,-0.04366397812327111,-0.33788588852299734,-0.5027706578037139,0.05542996313577021,-0.15590521163729773,-0.5688720240830872,-0.5310474775811487,-0.6805684888718662,-0.6871530281064671,-0.32690587820348527,-0.08574019511190323,train,5.354486861675756,1
16,-0.340855384598305,-0.43945047091760586,0.02665755109834034,-0.4824391306028387,-0.30420645605774527,-0.655467219616036,-0.639112510048451,-0.34161745104496605,-0.680558302455659,-0.6978166909166549,-0.04481103277163667,-0.041243815682222164,-0.7862283844034431,-0.9380369797563533,-0.14548166804069768,-0.5610114987954788,-0.5402903716322933,-0.5249226181441943,-0.5467781749467095,-0.27563943549131625,-0.43059067991308553,-0.3629897778822402,-0.7043191933075295,-0.08434103184547681,-0.30341905209940057,-0.8405955481643081,-0.784731593931589,-0.7825893836467543,-0.5799749710240479,-0.43474488037828884,-0.14056027141576236,-0.16445803230538455,-0.22928202685503643,-0.043012083568148764,-0.32791615938644014,-0.5066189874127016,0.06366275352753278,-0.15606841345203332,-0.5649162149323131,-0.5367842461451315,-0.6829140067797526,-0.6764788549795508,-0.3166931250406548,-0.08956684129279,train,5.71145265245414,1
17,-0.35209108048808835,-0.4478618251608014,0.02209613569955871,-0.48560738707175055,-0.3052094914187306,-0.6603793541841083,-0.6480218415443466,-0.34059422274979795,-0.6979868642924127,-0.7086458479121439,-0.05432871076816319,-0.040601620692483464,-0.7901087665902239,-0.9431682228159465,-0.14309577216072925,-0.5747730763199929,-0.5465011263400739,-0.5339513006721204,-0.5608314425066259,-0.27351274268581366,-0.42277753950436026,-0.36333288310989703,-0.7059805202046769,-0.09227055953714121,-0.30861029471331447,-0.8479951962711879,-0.7967112619728864,-0.7851218923644784,-0.5887900723101176,-0.43698891460162903,-0.14464492323764244,-0.15685389348467935,-0.22618330161573286,-0.039703469565075804,-0.3204340628006846,-0.5044658362822696,0.07582850723797163,-0.14840242026384654,-0.5715598688499708,-0.5420577645548255,-0.6877299433183188,-0.6782624019334328,-0.31427822474922573,-0.08612441857696496,train,6.068418443232524,1
18,-0.3578503809634086,-0.44903362944184616,0.02557672907831247,-0.48593375597192245,-0.3061348674690623,-0.6647673159989312,-0.6514028019390836,-0.3320363776890566,-0.7014219252162051,-0.7116595503556031,-0.05227379683441391,-0.03742351576213944,-0.7771105793713604,-0.9408278523938797,-0.1334176307194716,-0.5814462491992848,-0.5442956823362566,-0.5344143587097089,-0.561428280741189,-0.2618108735888316,-0.42844671543525326,-0.35615297095193266,-0.7004185776330187,-0.0922193561128633,-0.3104506030530772,-0.8505290457717231,-0.7981266244685706,-0.7783991192468309,-0.5844046958070302,-0.43138210199639115,-0.1478266742593515,-0.1471929500678942,-0.211958231876901,-0.03181557569852329,-0.31989302982107115,-0.5044945667095888,0.08049826759144363,-0.1496617538247043,-0.5637185995995292,-0.5416571601371161,-0.6959994503905294,-0.6751658581017332,-0.31513782269653134,-0.07362492085621625,train,6.425384234010907,1
19,-0.3588516806917209,-0.4456980711073821,0.032994101122675076,-0.4903828482781762,-0.30717499455892255,-0.6651868450615415,-0.6648525794663505,-0.3337115160312601,-0.6953809995933695,-0.6990152950243772,-0.033839484174881085,-0.04108551143529686,-0.7699355189465633,-0.9305760621492191,-0.13731291437453225,-0.566640972417612,-0.5375758834438427,-0.5269234391301788,-0.5495580858279187,-0.2544790852619565,-0.42311374081511366,-0.3508266031453887,-0.6947454331225689,-0.08544272960666095,-0.3034650975930727,-0.8505863456881727,-0.7975498900782318,-0.7733439993376277,-0.5704451368789992,-0.42591688022374674,-0.1447718089437326,-0.14209307624059422,-0.21279006275557952,-0.02565031817975977,-0.32580109192197615,-0.5033852956878864,0.07574120050959429,-0.1496076265129524,-0.555968022060235,-0.5320537583187097,-0.6857506580915556,-0.6778091165917375,-0.3144201619966111,-0.06479672125865263,train,6.782350024789291,1
20,-0.3586622732115437,-0.44944762655298903,0.036595260889786166,-0.4831635252536734,-0.3123308689756292,-0.6703184144659253,-0.66848684912835,-0.34673107443847545,-0.7007425896169963,-0.698846447901656,-0.03996783126370067,-0.042532545403057405,-0.7767779281873953,-0.9307269925827424,-0.13978484663317522,-0.5669890312004218,-0.5374476960912153,-0.5352636879315481,-0.5484922228149707,-0.2642563255903841,-0.41993204520246263,-0.35627087063439056,-0.6921545035556579,-0.08754085068566941,-0.302198326857133,-0.8542545194360036,-0.7990651746509535,-0.7768582534173613,-0.570716955114535,-0.4381363038407913,-0.14355970039225507,-0.14335753518028085,-0.2241466688974093,-0.024039283385598437,-0.3256815689000888,-0.5085530255312775,0.07040539469378429,-0.14243953790533714,-0.5535594212658141,-0.5316522628081615,-0.6886444142121655,-0.679017500659366,-0.31100084866308353,-0.06784543111063661,train,7.139315815567675,1
21,-0.3663328326506538,-0.4578663890591909,0.035184246023413496,-0.4738835393397428,-0.3127411805401857,-0.677991456501578,-0.6735377027394278,-0.3401558992565752,-0.7035878143129619,-0.7064699919095344,-0.039752911130066196,-0.0441665093185633,-0.7734707233613314,-0.9293652524998286,-0.13569723609484882,-0.5690934242858064,-0.5404716424875595,-0.5391229017980597,-0.5469894710859601,-0.25703233669546455,-0.4262148689723311,-0.3466255259308429,-0.6944782525317157,-0.08916409562869983,-0.3125436273245043,-0.856257091000002,-0.7990473969681562,-0.7731812098970312,-0.5695162487687361,-0.43815816492171134,-0.14101216593859264,-0.13796662873343518,-0.21465770344478374,-0.023676288879141503,-0.32017376334542946,-0.5112698362069118,0.08268170623507021,-0.1365197445062162,-0.5537692149745436,-0.5404835799319704,-0.6894841848053075,-0.6732136862048582,-0.3101442718576298,-0.0628194903922679,train,7.4962816063460584,1
22,-0.3749765918409863,-0.46753027595099134,0.02603859596750936,-0.4738536198508479,-0.30937025884475716,-0.6881845736306637,-0.6815144130478094,-0.3452467692212488,-0.7125904261279367,-0.7157107062110448,-0.052826562693974094,-0.04807219791254292,-0.7791433434517693,-0.9230745158406117,-0.13774950267479788,-0.5718082509223271,-0.5464540609274131,-0.5456656427190141,-0.552544863723994,-0.25657578940017794,-0.4280541143700402,-0.3401808739159975,-0.7020561155677323,-0.09123528554377369,-0.32131571376463386,-0.8655811946256322,-0.8008474240693091,-0.7750727718177941,-0.5716353009280749,-0.43909032811208304,-0.14433842401656788,-0.13289757424128174,-0.21217949019741467,-0.022147840788532953,-0.31963760446721334,-0.5170048816984111,0.08981535449553511,-0.12675957224218687,-0.5568754023491833,-0.5395245571299141,-0.691352899875336,-0.6735271099078257,-0.31007986778240226,-0.05580013705081255,train,7.853247397124442,1
23,-0.3728713969496527,-0.46952084277665207,0.02590607756380196,-0.4695396315645164,-0.2989460770885719,-0.6898697014426932,-0.6728409196061815,-0.3442159971092452,-0.7114839558403352,-0.7149991229107212,-0.059477254958861095,-0.042785914255582876,-0.7765306444985459,-0.9244400508638811,-0.13364817751078914,-0.5717183052766794,-0.5481189237117498,-0.5412774435154664,-0.5504353576051795,-0.2561263249271665,-0.4345722637327122,-0.33936580307618114,-0.7088108511189061,-0.08782233160754828,-0.32746198490669165,-0.8597991611208441,-0.7928561399528435,-0.7764195474375469,-0.5746098227473001,-0.43529448708259955,-0.14782961624075677,-0.1330122527221646,-0.2065436940521268,-0.028049064776615562,-0.3200495103688994,-0.5145512232101307,0.09408427839296211,-0.12096464764322698,-0.5541631855329185,-0.5437087179985476,-0.698130195388811,-0.6692473631982829,-0.3129038048474815,-0.05711535494322624,train,8.210213187902825,1
24,-0.3849842703183983,-0.4748149278521991,0.021483339973803247,-0.4721948215631053,-0.30046932739274357,-0.695469312028408,-0.6753356188359781,-0.3315904919185365,-0.7169951300808608,-0.726283773882519,-0.05645658306006002,-0.04260700691919507,-0.7827542419048787,-0.9330368348178975,-0.12862612165702056,-0.5686324793254017,-0.5689427491282091,-0.549284408018176,-0.5615003183666322,-0.24574871190694947,-0.4152335030965912,-0.3396641155168652,-0.7064716672146952,-0.08341446963345744,-0.32376721713142315,-0.8684279684715657,-0.8065451084401835,-0.7850814376896269,-0.5872586080201981,-0.4430176260047799,-0.13528007055234476,-0.11542178971823905,-0.189709478085492,-0.021770646099498997,-0.3055057760238158,-0.5161330026345832,0.10275495460094634,-0.1114383544396856,-0.5456670473871057,-0.5369717828317504,-0.7102810525982385,-0.6577141573870418,-0.29191507797480354,-0.050771139469895706,train,8.56717897868121,1
25,-0.40718973899124017,-0.49462903855006723,0.017874273482680825,-0.46593110614169236,-0.2985966782755705,-0.7170035034474105,-0.687004343963731,-0.31485945822188033,-0.7272671822671521,-0.7356616665165582,-0.051685325318420586,-0.03553949959076072,-0.7719687191719025,-0.920170993119234,-0.12327277843693481,-0.5604371408111384,-0.5775377220719875,-0.5545905396795894,-0.5730044926082454,-0.22433030174542185,-0.40268814668666664,-0.33179754608496914,-0.6882685048885513,-0.07502306379609176,-0.31129500853284103,-0.8815511024258006,-0.8204749609343334,-0.7744485523589075,-0.5873795744788457,-0.45382382917191955,-0.12051226479916892,-0.08979526831780996,-0.17140784112550705,0.007355266582787602,-0.28100187620659456,-0.5244605989978918,0.10839559591525096,-0.11028150750230808,-0.5227457129320466,-0.5218865970722246,-0.7131030289370193,-0.6307493885570796,-0.2655791402518027,-0.03013962800715743,train,8.924144769459593,1
26,-0.4186059138718559,-0.5067791646861434,0.022016312884175025,-0.4540816779665945,-0.2924326644171656,-0.7354227928248339,-0.6993126839118279,-0.304392566015382,-0.7376812198497225,-0.7347269894594199,-0.043440221328042594,-0.023400037720328056,-0.7540735872928687,-0.9102966113415546,-0.11181293230670757,-0.5476834263534776,-0.5792571184535207,-0.548454220314665,-0.5659752685924787,-0.19997002850087203,-0.3991481341900791,-0.3202677526123086,-0.6717180228088161,-0.06674159851667633,-0.2989158105424059,-0.891315520683619,-0.8238186405553669,-0.7628296989250848,-0.5818948981084907,-0.4565932492529523,-0.11386554533502444,-0.061520919093969464,-0.15597805161445646,0.03351824147472898,-0.2718611337162533,-0.5234616873057208,0.1180921541127687,-0.10364823787254966,-0.49313817702146706,-0.508817128180999,-0.7106870592962753,-0.6128199794553444,-0.2476486324158739,-0.00647853411092536,train,9.281110560237977,1
27,-0.4345272556054604,-0.517052706975544,0.04299787641209697,-0.443732967599267,-0.286613025542797,-0.755497645820029,-0.7171179483579586,-0.304632650670726,-0.739194636695342,-0.7248013479664595,-0.04104851783051583,-0.015937611495990822,-0.7302743942001351,-0.8924566843688971,-0.09683531719072541,-0.5391300679020656,-0.5716824646502042,-0.5464788815614626,-0.5520385137767362,-0.17386818968166712,-0.39531457125308994,-0.3071198434366238,-0.6488122863794269,-0.056491217082011436,-0.286688579788683,-0.9064752093259583,-0.8328129884236259,-0.7402405883419361,-0.5766355665665877,-0.4657770410441291,-0.11045287431722413,-0.038056915566757485,-0.1420960707758239,0.06589833883714685,-0.2710450028757926,-0.526593859409631,0.12955052090266506,-0.10925367919760902,-0.4683096342621731,-0.4919396303995644,-0.7004559509474168,-0.5984286921712145,-0.23108911474245464,0.018424508826162977,train,9.63807635101636,1
28,-0.44376030257431576,-0.530775901042023,0.04554434081635331,-0.43385766203005655,-0.28905795746485347,-0.7672040095840268,-0.7304691506601643,-0.3040437069049638,-0.7446998765012276,-0.7226023609884324,-0.0351889037913896,-0.015417745147248448,-0.7252655583540706,-0.8844441144279944,-0.08898265304047184,-0.5316929173866924,-0.570144468567612,-0.5468491570280667,-0.5491539655632441,-0.1657727970908502,-0.3963493927584951,-0.3000858975651146,-0.6390638185488803,-0.062230103377114626,-0.2871088993994308,-0.906767248513663,-0.8349762575142932,-0.7345535982558908,-0.5727545098471205,-0.4746628102971485,-0.10694237357618758,-0.024846739582546483,-0.14102520459818724,0.08413612836275679,-0.269446437476452,-0.5265864667200716,0.13447756827712365,-0.10234418042721428,-0.4526226279334855,-0.4934148991594552,-0.69712481164682,-0.5922208790988598,-0.22131753528585635,0.027578642351650917,train,9.995042141794745,1
29,-0.4580850544619204,-0.5528212824027434,0.03840623743078177,-0.42383935072004597,-0.28670597167450856,-0.7882816189452012,-0.7489429058577932,-0.2993234593872003,-0.7579459056208891,-0.7267578589432613,-0.032770285472413715,-0.01593846408426301,-0.7230216155927685,-0.8791127861699034,-0.0791218442043654,-0.5233623658988545,-0.5719827219827295,-0.5476707957887142,-0.5535315320217816,-0.14981788571459342,-0.3960913533284335,-0.29492910558461577,-0.634059601157197,-0.06448747945837491,-0.28988237442564885,-0.9146665978904809,-0.8399987609974154,-0.7291076349476301,-0.5759916320817925,-0.48241661415937787,-0.10886081832019888,-0.008470649329243164,-0.13375229902334043,0.09790980649167738,-0.26524925628747964,-0.5299861415034768,0.14648605172326956,-0.10137847543334545,-0.44199113870508727,-0.4960299965176411,-0.6872622324986958,-0.5831134644987017,-0.21185707004166815,0.039255333550313715,train,10.352007932573128,1
