,AIBL,AIBR,ALA,ALNR,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA9,DB1,DB2,DVA,DVC,PDA,PHAR,RIBL,RIBR,RID,RIMR,RIVL,RIVR,RMED,RMER,RMEV,SIADL,SIADR,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA11,VB1,VB2,VD13,train_test_label,time_in_seconds,tau
10,-0.303521409898222,-0.29218009622197516,-0.1639713578158139,-0.12023530452600452,-0.36240200822908925,-0.3256707118359952,-0.2891111653694921,-0.3702589304109279,-0.2127023881991234,-0.2713440505067336,-0.2961716466208101,-0.4769738961800298,-0.2145163069341436,-0.08046907477281036,-0.43120344773055513,-0.19400427186741465,-0.34753490327478354,-0.12918422270012953,-0.12270522815335115,-0.3631832797486011,-0.2205726343174749,-0.07590381032146055,-0.17990534998107222,-0.18828388249004793,-0.1481441312123006,-0.11934940845594001,-0.32212773736622335,-0.32606549443682586,-0.23457182562701684,0.14625391909295918,-0.3253688749786691,-0.1972074528027773,-0.2384547249881969,-0.17854251080294778,-0.17869581325669176,-0.33316180026141384,-0.2865792018843995,-0.5702380495826757,-0.27480829150296576,-0.1938784484231652,-0.23730491287863953,-0.4204115153299488,-0.1845192734747531,-0.1685034902421632,-0.2822495187197366,0.1028103682913569,-0.37015049788669546,train,3.261854424645122,1
11,-0.30500144179271105,-0.292852189881898,-0.17893266398452096,-0.12443788936409889,-0.3676949025694008,-0.33900637931723865,-0.29278951418271626,-0.37339446878342736,-0.2241415809523395,-0.29034024280648063,-0.2946626708906185,-0.47973111013195957,-0.21632388545296483,-0.08176034304674758,-0.4289642817193413,-0.18607532796974227,-0.3575602017837183,-0.13381274851813277,-0.12272949594275043,-0.3679568699781933,-0.23425540351687077,-0.08170555112716033,-0.17349304006756194,-0.19606051360562943,-0.15173324608069041,-0.11929796520428411,-0.3232683628820783,-0.3331972395013013,-0.250028820736679,0.153706093411817,-0.3119083976367056,-0.19728087060610086,-0.23982721810729554,-0.19070368640224072,-0.17061630659788937,-0.33837724090563437,-0.29080700803606213,-0.5751025502530199,-0.287157708494432,-0.19314797664904587,-0.24222127212931183,-0.42836955221971307,-0.1935908333881905,-0.1623262759516845,-0.2924539188106187,0.10618227112987506,-0.36048766094222895,train,3.5880398671096345,1
12,-0.30780271869054476,-0.3039909256693124,-0.17929996009364124,-0.13282186405741736,-0.35663680026989036,-0.35052165879854635,-0.29390034235257206,-0.37742034564843263,-0.2262817869585295,-0.2918367120973976,-0.2883120808250138,-0.4895406302864528,-0.20551170095498345,-0.08089137344086769,-0.4261964305379825,-0.17946804155968882,-0.37299991132304017,-0.13819372536325356,-0.12809234854434004,-0.3756333439641464,-0.23872320230122995,-0.08551634631350857,-0.16356890320960893,-0.19740184665914878,-0.14354516288844876,-0.11211004652649773,-0.32359459644698585,-0.32731314348981944,-0.25223418594523406,0.1516908943128066,-0.31337485805121307,-0.1946585726961158,-0.23595541542268703,-0.1982610573811803,-0.17434095428014515,-0.34261641515907343,-0.29619622818212293,-0.5781059309953224,-0.27692916328356687,-0.19046424832286316,-0.22898381705903326,-0.42961698402783055,-0.20589740755602498,-0.16215123638752182,-0.29328876254453495,0.10054055169032236,-0.35297930294132607,train,3.914225309574147,1
13,-0.31588978011893865,-0.29743145755140377,-0.17564813622882608,-0.13350962862731974,-0.33966590328871976,-0.3539094260718321,-0.2973022221147878,-0.37584819796094976,-0.22392425279571582,-0.2987109900681413,-0.28760702326525395,-0.4873617880240757,-0.21515153078290103,-0.10189218112826964,-0.4202137237321415,-0.18867058737505127,-0.3778871318577589,-0.14440125418086636,-0.1446596508658907,-0.38505498996538723,-0.23933020193679205,-0.08087133050161875,-0.16519911617968036,-0.19998249563470458,-0.15133927325866275,-0.11523818717392198,-0.32700627598530685,-0.33721341753485523,-0.26456400018319204,0.14060962549407083,-0.3251543738134675,-0.1939402911305456,-0.2322389972293677,-0.19410955069330255,-0.1681835016962354,-0.3445072847318672,-0.30298290234769987,-0.5876622398706326,-0.29101510593553315,-0.1832008931042695,-0.22696151827122668,-0.4261292391646392,-0.21146698161554695,-0.17953923205760716,-0.3087294405436014,0.10092820159006258,-0.36828690461911734,train,4.240410752038659,1
14,-0.31440191253655014,-0.29053251895228727,-0.17759589647349483,-0.14219649557260294,-0.33389435361161385,-0.35776092180988167,-0.29071467185996025,-0.3698904453242388,-0.22315439411999544,-0.2987764049315894,-0.28138248514415676,-0.4753122100568963,-0.21563245221726762,-0.10178633986597632,-0.4141757764353341,-0.18916427571520983,-0.3709842367843673,-0.14667533946192926,-0.15275585311323456,-0.38852805445505967,-0.2472156686203316,-0.07127363683796115,-0.16190896382164904,-0.2041464752292892,-0.1531823297171141,-0.11841357815807596,-0.3282970060086354,-0.34511514880734817,-0.2699593701024254,0.1455228905867566,-0.3180348780113138,-0.19353942098064839,-0.2334372995699412,-0.19461723100478923,-0.15767289451735536,-0.34413685128969185,-0.30597661208740723,-0.584734033397868,-0.30110060849585935,-0.177853869279437,-0.21840362489219278,-0.42324576451063933,-0.20507202089011028,-0.1844230848822744,-0.3108024367832836,0.1002759689520506,-0.3706386220209218,train,4.5665961945031714,1
15,-0.31606351423318324,-0.2860056805076159,-0.1829036374534196,-0.14378405249684179,-0.328786240631677,-0.35096368717280235,-0.28922477818106573,-0.3636572696357044,-0.22442003921066736,-0.3098711116387073,-0.2797226343850838,-0.4732796791748855,-0.2301347888838876,-0.11231532216283642,-0.41352867417214995,-0.19484447558135315,-0.368191758713144,-0.15989691798633654,-0.1783291034016089,-0.39181430912526793,-0.25535458405865175,-0.06735239096300417,-0.17113174939737102,-0.21536759287126434,-0.15848593326097532,-0.12179109987447612,-0.3401431750848687,-0.35713989702186744,-0.2903829412559426,0.14061775740236104,-0.3354270424268745,-0.19962454411094488,-0.23313551127537438,-0.1955058908036755,-0.15490954249518957,-0.34467654650211876,-0.3150533862065118,-0.5866479726113473,-0.31699833206278216,-0.16997445032632336,-0.21084206944292483,-0.4201862683608846,-0.20878575202719174,-0.19270059463263073,-0.32779549315436496,0.09296617376758767,-0.3790858459217949,train,4.892781636967683,1
16,-0.32788460689483456,-0.2834366695515567,-0.18102968605903386,-0.14440897057974,-0.3234059239773148,-0.34836622874464046,-0.2954253055320154,-0.3653621747323012,-0.22477259450250722,-0.31839077981507163,-0.28765311596163046,-0.4713382034590711,-0.23689509216108928,-0.12467066017869494,-0.4173486241085582,-0.2001289274032266,-0.3739588059877623,-0.16244969490538833,-0.19204256894288949,-0.3941199307695521,-0.25300749959436375,-0.06715379854271519,-0.17941585895096573,-0.2153345207994044,-0.16230840828923776,-0.12989772359961466,-0.34886901922002356,-0.3623154497173462,-0.30518837041296504,0.13224227065806937,-0.3565554258001304,-0.202008647699443,-0.23118407514586425,-0.1967220829327358,-0.15669193297826495,-0.3447983225332827,-0.32428777238136053,-0.5911210800260837,-0.32784703348428995,-0.16212550334450096,-0.2126987864574173,-0.4226793591277771,-0.2122699671000151,-0.20275994184638851,-0.3376229306997456,0.08917592812757748,-0.3923985139831824,train,5.218967079432196,1
17,-0.32638161562174917,-0.27901130883584313,-0.17997227747007816,-0.1539778248335334,-0.3307085768437517,-0.3326282537994156,-0.29209238194498044,-0.3560491142173112,-0.2263866194047341,-0.3230246442835145,-0.2848450866270733,-0.4608360227816363,-0.24912611110058552,-0.1186630281505762,-0.4163966869966753,-0.19771830491308787,-0.3578000035482655,-0.16043516623705664,-0.18888534802234158,-0.3897236032647243,-0.259165417341253,-0.05083043540866297,-0.1877185659896663,-0.22352185147382186,-0.16673533434331372,-0.13007722667879296,-0.35247743967389644,-0.3639442626627106,-0.2986338416345841,0.13334313983731177,-0.3532922909497501,-0.204445882645714,-0.2350237171321883,-0.19628511483003594,-0.16060663645396514,-0.33696016957752584,-0.31914160803322983,-0.5842005640773505,-0.3337225449295888,-0.15891199606018733,-0.20492305493908775,-0.41961879678491676,-0.2077825936498516,-0.20275256614926584,-0.3382386897994347,0.08773736068262589,-0.39319790071766114,train,5.545152521896708,1
18,-0.3281098208430355,-0.2738491767419111,-0.18221211776481955,-0.15174212024228054,-0.327440848000147,-0.32252797839713465,-0.29122682702856156,-0.35532285312420897,-0.2235141237743011,-0.3251734390000828,-0.2868135557482242,-0.4550499995413564,-0.25912151161701336,-0.12623338549333532,-0.4102576184780513,-0.20217034963555636,-0.3565842808437685,-0.1654029023616857,-0.19832569864285243,-0.3893347018503627,-0.2621013954599685,-0.05078763026938615,-0.1913051051272146,-0.22712283223957133,-0.16866685231284462,-0.12528557816276195,-0.3513443823883022,-0.3704832025930709,-0.31037524899897256,0.13150092489609155,-0.3620300771828472,-0.20279271612335564,-0.23648503963558992,-0.20007657181881938,-0.1610655621371114,-0.3348202640035557,-0.32801966667020505,-0.5870374480497235,-0.33195001103350785,-0.15343196040969379,-0.19872143608956971,-0.4181826939500083,-0.20815166202279206,-0.203500352582144,-0.335300271419646,0.07803495202304495,-0.40449447186720977,train,5.871337964361221,1
19,-0.34160515600519814,-0.2651214960737641,-0.18376381157012472,-0.14774081735388253,-0.320140229897225,-0.3184598639474384,-0.29152326700832343,-0.34518472238072073,-0.23527304374304875,-0.33293419805077806,-0.28428065572165273,-0.45234371799731293,-0.2667296801758009,-0.1406582381858597,-0.41444945562926494,-0.21251221786294125,-0.35639926100455166,-0.17695031875571718,-0.2179160294272121,-0.38590145624211014,-0.2596055947715724,-0.04831000667423728,-0.2010294894528083,-0.22584662703266792,-0.17535088754836636,-0.12641913490836865,-0.36112639814899616,-0.37766222012434164,-0.325571789433271,0.11496424736183664,-0.38076639643628074,-0.21265139720943077,-0.2438631031714984,-0.19768217426673979,-0.16856044943394374,-0.33609939378751885,-0.33744195467727023,-0.5887291895821695,-0.3553374711865558,-0.15186364818015263,-0.20130199079752903,-0.41533823758987387,-0.2059490199651744,-0.21138326579488342,-0.3540552121538434,0.07041342517215263,-0.4153532666542813,train,6.1975234068257326,1
20,-0.3460537240985117,-0.26747425995631735,-0.18137423084162496,-0.15137398344783093,-0.3034146709143095,-0.30730031874086655,-0.2840291375311125,-0.3312646167096742,-0.23944565841813933,-0.3374032018028785,-0.2765602276605905,-0.4604360407462722,-0.2741900524331484,-0.14601011541317135,-0.42206430877425527,-0.2158471802104059,-0.3713517036104474,-0.19743454110610187,-0.25463082707156315,-0.3831086605562748,-0.2556033248741074,-0.05418859838331005,-0.2058850553612342,-0.22990382649738889,-0.18171989119411824,-0.14091442086227868,-0.37276767183678955,-0.38061851718368583,-0.3438809478040754,0.08688859095226945,-0.4175388769358004,-0.21870782095650027,-0.2406837322186123,-0.19119633755420656,-0.17043215309909016,-0.336852272837975,-0.3438713545568318,-0.5992311670895287,-0.37990689105404246,-0.14738863729146698,-0.19327877572461694,-0.41147302283317333,-0.21071891739362494,-0.23187159128860407,-0.37004441815633027,0.0735821214892306,-0.434189832878665,train,6.523708849290244,1
21,-0.353172031139117,-0.270055252767094,-0.184923349270602,-0.15331637659811823,-0.3152719409183029,-0.286932746879325,-0.28589968587179737,-0.32282498638904966,-0.24837218854010396,-0.35507600006834544,-0.275602328020454,-0.45604646378539193,-0.28804702193985193,-0.14929347632151346,-0.4278923352871548,-0.2061726297233658,-0.37448618744098977,-0.2061837469005779,-0.2610251293483653,-0.38289912932043557,-0.26184826833125135,-0.05337877132850847,-0.21951409531902127,-0.23809381048402034,-0.1825615067375438,-0.14079612710753517,-0.384067618813495,-0.3821985867051778,-0.36278147508713443,0.08122353284183666,-0.4350984611151367,-0.2230762340429001,-0.24663338576095803,-0.20307364598039043,-0.18324429820360366,-0.33254437253795377,-0.3446600592693272,-0.5973248771273897,-0.3986438813384978,-0.14495209908049944,-0.19781047418623582,-0.4115801246266531,-0.2191875670913235,-0.2329707805406797,-0.3775244267554444,0.06370219556795584,-0.4374301707214749,train,6.849894291754757,1
22,-0.3459271795034854,-0.2514516484079735,-0.18516509965513694,-0.15793215916340095,-0.3175789703436144,-0.26674658873689394,-0.26261999202201136,-0.299488550880047,-0.26484856768618587,-0.3527861586756371,-0.25420280809561635,-0.4307871787912287,-0.3000859145306465,-0.14194224424152568,-0.4119829074946444,-0.2020877715668974,-0.36435222114439497,-0.22480591863188967,-0.25940140363730857,-0.37708271496534385,-0.2655882319085269,-0.037190029298419816,-0.22327321194573568,-0.253071843556929,-0.1816222920454323,-0.1162057685403489,-0.37942307780206075,-0.38355719656231413,-0.3681382393433451,0.0916796905679946,-0.4360348057648793,-0.2259260976427811,-0.2625236163213186,-0.2140725651211692,-0.19235930835473103,-0.32107635584112304,-0.3511935073532004,-0.5892308426097932,-0.3919207269381816,-0.1435406975487343,-0.1854138289241275,-0.3853893979888584,-0.21372399362599842,-0.22164203627026685,-0.3810352526332093,0.0517297471101025,-0.42462745806283,train,7.176079734219269,1
23,-0.3371494754113721,-0.23864072287052446,-0.19330879517831712,-0.16149348483464906,-0.3159880380196821,-0.2560910229248232,-0.24852687118755845,-0.27905141470906014,-0.27443590561751374,-0.3612182211725816,-0.24082319153858797,-0.4260553541863349,-0.3114905764977771,-0.14147520321480828,-0.39811239993609304,-0.20294612073166343,-0.36469649034456636,-0.2484748834135267,-0.2742027293584965,-0.3709743801554041,-0.26303621219451745,-0.03430117128973291,-0.21768186025919534,-0.2612174573615553,-0.19124758815157675,-0.10916728007793389,-0.375986668258673,-0.3920786259047716,-0.3850719354239642,0.08856226900813914,-0.4499186184265462,-0.23664813304380045,-0.2691050749230974,-0.21622746682614977,-0.18354382657229307,-0.3199860170148284,-0.3605544929458353,-0.5865446036132422,-0.39841541916840034,-0.13750568917228095,-0.18717281950620068,-0.36539532526657725,-0.21070743827303448,-0.22079604648932763,-0.39783578693079913,0.04457653131975897,-0.4182007158765607,train,7.502265176683782,1
24,-0.33873796933390715,-0.23260439538071082,-0.2019907954663191,-0.16233486665967212,-0.3080402946995983,-0.2517955366503655,-0.2396103753399237,-0.2664788605312606,-0.29164476577615117,-0.3730901093800062,-0.22938608129522622,-0.42091394366108376,-0.31224851878064164,-0.14556097003209664,-0.3979130617141333,-0.20209660600748322,-0.38006694346126874,-0.26944267172463165,-0.2987620690022518,-0.36942878796086454,-0.2551685807216479,-0.04784583188009334,-0.21770202013555223,-0.2620848225950202,-0.19595811814237768,-0.1103461513531314,-0.37934939195030015,-0.39795854344059134,-0.4153362113034247,0.07731135792711387,-0.4779474421862311,-0.24371822411717053,-0.2744166138730203,-0.21634473236074916,-0.1882471857440752,-0.3228585343833117,-0.3745607315491436,-0.5875577838271988,-0.4113733775538816,-0.12959186351375404,-0.1944115325626828,-0.35842217028990664,-0.20908504341183,-0.23023853657191706,-0.4188641494466762,0.04553622668477683,-0.41968228041799954,train,7.828450619148294,1
25,-0.34540364855393285,-0.221647373090842,-0.20304222886486034,-0.16566305591626473,-0.30022289060859475,-0.23692750154121195,-0.23693088826750608,-0.2515128990098958,-0.30362296753917173,-0.3824022935782277,-0.2208029577062978,-0.418733357245306,-0.32573156466725717,-0.15276574701989787,-0.3956179394099994,-0.20103204476709516,-0.38863327357990723,-0.2805982888230045,-0.30713474825549003,-0.3595464062064623,-0.25670505272046795,-0.0479900597161427,-0.2233127616452436,-0.2693326955943369,-0.2072696836200962,-0.11513944787216515,-0.381581223854068,-0.4017984891426436,-0.4267982645589954,0.058238061073607295,-0.49958307746908637,-0.2499184801720139,-0.27981961082535567,-0.21942062943695445,-0.1998129831043183,-0.313690789756688,-0.37432284322025355,-0.5900005803839538,-0.42509517105214534,-0.12153554340002057,-0.19266616401555442,-0.35490840957289005,-0.21273141687525746,-0.24531863711736385,-0.4264740813451407,0.04293395969992238,-0.4318534322329895,train,8.154636061612806,1
26,-0.3384560204586172,-0.21039314629686423,-0.20533840390129288,-0.1818198448528765,-0.2917840840416184,-0.2218309300856645,-0.21164681921070064,-0.22996872849277802,-0.31626863491943225,-0.38647999388457827,-0.20106879025980934,-0.401943812507799,-0.32810194113966895,-0.1398447210653178,-0.3857469595266446,-0.1833601809231693,-0.3926066967478741,-0.2947186999695237,-0.30639154863856827,-0.3543879004546978,-0.25883798444916484,-0.04307131711651091,-0.21452249255239408,-0.2798826662402304,-0.20709581296797325,-0.09842543323878736,-0.3694990821815174,-0.3946009155925896,-0.4314363606920725,0.0569846287062624,-0.5002424802440053,-0.25731953624841614,-0.2804513938932622,-0.23031093980596817,-0.21522015660493543,-0.3176314011276894,-0.37364294494577466,-0.5889783183804167,-0.41931293761831384,-0.11977845548389726,-0.18293399545167804,-0.3400434455070048,-0.20444744057222913,-0.23590187508219118,-0.42848966230311236,0.04005305303364839,-0.41749140360240033,train,8.480821504077317,1
27,-0.31402550282903974,-0.20061232062633283,-0.2161725356954638,-0.19333466362699792,-0.2999972279060817,-0.19492223428919997,-0.18847619936322924,-0.20600080185444178,-0.32225881309107957,-0.37832361676818127,-0.1804422667156446,-0.37847217806371997,-0.3371492977578036,-0.12588069019277526,-0.3641359906064542,-0.17139250821775193,-0.37390378035893834,-0.3171775280754271,-0.30464045487167835,-0.34555449351654255,-0.2758868527267573,-0.020155670920734323,-0.21260540732111677,-0.29635385027171257,-0.2082016420082767,-0.07275061457973549,-0.3637653595670602,-0.3950596896774008,-0.4264516797062946,0.07044420009126551,-0.5002024577294071,-0.24999333351739061,-0.2991104253130536,-0.24422706147078876,-0.21937875399215637,-0.30032967008538874,-0.3723957599221017,-0.5825664964462962,-0.4082940350740713,-0.11467843895693068,-0.1536377363546681,-0.3060491800964195,-0.19540781708352578,-0.22743644445574207,-0.4253161767944664,0.02434765423904759,-0.40365082842927846,train,8.807006946541831,1
