,AIBL,AIBR,ALA,ALNR,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA9,DB1,DB2,DVA,DVC,PDA,PHAR,RIBL,RIBR,RID,RIMR,RIVL,RIVR,RMED,RMER,RMEV,SIADL,SIADR,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA11,VB1,VB2,VD13,train_test_label,time_in_seconds,tau
0,-0.07340250587293495,-0.19224256640219628,0.6153505294387762,0.7522548767359971,0.5694984663538961,0.4873348355362168,-0.826947651773112,-0.866983560712001,-0.5700601253440902,-0.7611259011112272,-0.2226804256798518,-0.376527928016517,0.690956225163769,0.468813188183006,-0.9186137631236877,-0.7052519174476692,-0.8118810526664693,-0.793797773710902,1.0,-0.006770228055398508,-0.7713838677323961,0.235466823253085,0.5701519814245732,-0.6847752774541662,0.4147834425589392,-0.8807354934412872,-0.5263534152206406,-0.7801837521273979,0.12302818168488083,-0.09077498353812719,-0.9427700864211929,0.9410868195131474,0.6731612754907774,-0.21318149445845536,-0.7607025687390496,0.9999999999999998,0.21077435387079402,-0.5786080722716409,-0.4105797829399611,-0.0034851636887649473,-0.3166453255800131,0.07781681440654764,-0.07046109494302966,-0.7258858628726843,-0.46663312209935415,-0.13987432820054146,-0.6418547119419793,train,0.0,1
1,-0.19593711157294036,-0.18177757518029736,0.42271166843168895,0.7472442555758116,0.2787048586120925,0.48856796625739785,-0.8658395324953069,-0.8570850075858614,-0.6719587272777188,-0.7635095956892537,-0.38382694146698126,-0.4447495047156149,0.38455084133827844,0.09614170094526298,-0.9567129761844562,-0.7814978448257199,-0.8216326243275329,-0.8235128551288896,0.9133527193469777,-0.01849818216711252,-0.787307821310222,0.2342924251321199,0.4571862186751454,-0.6137715371880554,0.1918918024154872,-0.8677296393780534,-0.8392149216871387,-0.6954825048025234,0.11084739802693311,0.056504653731856425,-0.9375908707434937,0.7890703597227569,0.7764030647422995,-0.3668460279131244,-0.7965643496363334,0.6227259325887478,0.2442575829630047,-0.7316515020657552,-0.4177809010060384,-0.27854735256721896,-0.3184929445215867,-0.05639047054072199,-0.0621685596879078,-0.7967965872810869,-0.5890642508058948,-0.20526403678742644,-0.6770436981552969,train,0.32618544246451225,1
2,-0.2373446946936969,-0.21145924854804243,0.33176428941231584,0.851105008957723,0.2539576411962473,0.7568727238304638,-0.8734303363297724,-0.8841229615645463,-0.6297029260272848,-0.7461583380790195,-0.3800861619730004,-0.352164638976489,0.42921880224058706,0.024407790385408745,-0.9086089463905606,-0.7836442705591291,-0.785421563389409,-0.7684833912035534,0.852440257101649,0.05762690179437713,-0.7500530303956429,0.016441573693483313,0.5383987998739754,-0.6959960757863757,0.39033153596800974,-0.870218879231251,-0.8289465132904404,-0.7990380353160351,0.19917019999074137,0.1884541445480149,-0.9298571460170565,0.822570634521834,0.9101404103745754,-0.36053722895855034,-0.7487451159643428,0.7636082061742775,0.29873902832374233,-0.7167494069859695,-0.36752793873022505,-0.13145385317784086,-0.44637293469775385,-0.19470014334812757,0.15912725601072175,-0.7318974021676288,-0.5488069051380674,-0.12621564464410095,-0.6311366741475448,train,0.6523708849290245,1
3,-0.21029171599932195,-0.3112105436478124,0.32248606742119046,0.40299077526368277,0.2956228507087145,0.1845049251970312,-0.8676011558528325,-0.8941280684103441,-0.5906369624498033,-0.7058989440286016,-0.4399252233058635,-0.28165693041366746,0.060600566239166986,-0.2596469697305057,-0.9284948873142745,-0.7686142665070795,-0.8627001803835117,-0.8264679238318287,0.804804618796636,-0.02267759854146878,-0.7571873626201854,0.31062830299471433,0.593406894278613,-0.6595744680851063,0.38534647274280687,-0.8755901692160355,-0.7210632351985449,-0.7671342851394735,0.161384562864739,-0.12564380205157144,-0.9623249507744422,0.8242794416849906,0.8505430234462528,-0.38051996011253253,-0.8068035176582483,0.7666121121928211,0.22176701715930558,-0.7068138738344675,-0.508069678077604,-0.3359892008000548,-0.9814175638688694,-0.12380573086603774,-0.35609245645270104,-0.7792462897848393,-0.533649810183582,-0.23764898998010353,-0.7029166768312528,train,0.9785563273935367,1
4,-0.30723222782603743,-0.3459674460536317,0.3425842241970485,0.6852161616187804,0.2153326388305966,0.35179518017495637,-0.8916927713411701,-0.9102016571756013,-0.5496889205787132,-0.6838714689463306,-0.4413038879012139,-0.47237938347893926,0.24960206876598623,-0.3161397428796404,-0.9507883762479759,-0.8348691797691326,-0.8645032911762287,-0.850224965131555,0.7792775282110909,-0.14609832290256197,-0.7848046599732099,0.2712859659424538,0.8063051302271724,-0.6657980256300202,0.24325268382088727,-0.8849285022692235,-0.8229674400467927,-0.7933938217579142,0.1690130310162492,-0.12311592683282213,-0.9508090311196423,0.7074275305258706,0.8034641038438317,-0.4214932823476354,-0.8088796841770011,0.703654303508096,0.20577401386982475,-0.713211334212525,-0.466771493977041,-0.32636043501831,-0.6077333761865364,-0.11817224942141435,-0.24580801934070617,-0.7499450720412829,-0.5935302456141187,-0.23550294103995506,-0.7542219784381625,train,1.304741769858049,1
5,-0.29635463823282626,-0.3489972434126475,0.3551509652458691,0.6147784160051266,0.23284603548475513,0.45750025927201654,-0.9048602916288568,-0.9187010949726682,-0.4696930827113899,-0.715927327828823,-0.40336719596114057,-0.42732308028714705,0.029708472414150644,-0.43475832622595356,-0.979098415971472,-0.7165739234046506,-0.8366767375662865,-0.8283737917010845,0.8608423936213736,-0.025449660422419473,-0.7973016591715312,0.34233705226071587,0.9629466751982216,-0.5945490220123857,0.2810150513585983,-0.8636158201699253,-0.7066354715019172,-0.7629333237376339,0.22334983522809826,0.11349099302234478,-0.9565987397091155,0.7732685122210428,0.839491308032065,-0.3231463187933905,-0.7489932113345079,0.6661567772938484,0.21234522480266094,-0.7306376105786838,-0.3879549531933264,-0.3237050398496778,-0.5873424259215186,-0.13679149032776572,-0.12004659745357094,-0.7686389120137455,-0.5389162038358579,-0.22244930694942433,-0.7174762455872923,train,1.630927212322561,1
6,-0.3646660236650128,-0.34868274066110094,0.29249768512572505,0.7953914987944397,0.15656067646223681,0.5977039382503937,-0.9128059434276696,-0.9143510275356115,-0.5528982203051859,-0.6782288301884847,-0.4740478121203089,-0.4621879826415133,0.01768920009021857,-0.4492094479789357,-0.9627810958504426,-0.7853757899461697,-0.8496937277431154,-0.8294682353228816,0.8536805977500079,-0.01873274124934665,-0.8004029369694524,0.6406341749853217,0.9074979140775519,-0.5931694156600649,0.40018337295107864,-0.8888561565478658,-0.7742249951257556,-0.7984701855336254,0.2936070873695853,0.19031090636784043,-0.97118433250892,0.7313307603572698,0.8638332626674117,-0.356854313949059,-0.7799078202782836,0.6441435194434211,0.16918858048598162,-0.7347220909703208,-0.4219550211066161,-0.374873184935276,-0.7432043961350123,-0.37012902633161704,-0.1500548192914808,-0.7910106523255082,-0.5459295373184496,-0.1823461419435911,-0.7521324572116856,train,1.9571126547870734,1
7,-0.33708151657032837,-0.4130693290724379,0.28159992086203256,0.5939625406705209,0.21833389120489766,0.301057786629245,-0.9082826989080408,-0.923584971208795,-0.5211191226136093,-0.718384713406302,-0.5105379886665665,-0.4683879575043878,-0.008572223663651957,-0.4534810726886367,-0.9625910095166861,-0.7555368342420565,-0.8763977462720082,-0.8700859365289697,0.8037054065967522,-0.038968792980286104,-0.7839425861933201,0.2789195537287128,0.9388887190393322,-0.5978600772579558,0.4366086570789651,-0.8655430930061765,-0.8598817183336587,-0.8588956240374316,0.32517022781189153,0.06931333371927628,-0.953934855998736,0.7139074404578731,0.8508857919240351,-0.33437824881032874,-0.760975831090311,0.7137002640381924,0.05851128747846168,-0.6650213475317992,-0.4793550748236838,-0.38454522147259407,-0.7944973982886019,-0.13646057867253625,-0.2056045073816939,-0.7989216666309706,-0.5791050204203039,-0.1835035526791886,-0.7536234120350949,train,2.2832980972515857,1
8,-0.30650758718883386,-0.39497713019904124,0.426611843121804,0.8956596579755269,0.26108211187908037,0.501763397149795,-0.9274979008756697,-0.9175036478863366,-0.4468332299790797,-0.659002844088699,-0.4899761746704284,-0.424295757897305,0.3002620171622311,-0.4593761809328666,-0.9398432233403463,-0.7222996309845475,-0.8206509499685468,-0.8207784942424554,0.9122333317136544,-0.015683473180300944,-0.731762903072988,0.46271285965942077,1.0,-0.5822858544362008,0.6016214012462142,-0.8675239660574454,-0.8479235718463645,-0.8655116278719455,0.3978924338557859,0.2628779134815732,-0.944870004742426,0.8917559977645471,0.9999999999999998,-0.31395853271930185,-0.7441751569361876,0.45866336882380954,0.0722861997482438,-0.6748222664781234,-0.4398871420333553,-0.3662758548804924,-0.5904961237882698,-0.05812199864134615,-0.023555031795300718,-0.7118195362496127,-0.5334816109723242,-0.13896085916045608,-0.727840027693356,train,2.609483539716098,1
9,-0.3507657373580628,-0.41842506692040704,0.3388494022216335,0.4840779811132807,0.20020440836777575,0.2112445457956551,-0.9179213276047627,-0.933964184701907,-0.41958649778091806,-0.7113783241535082,-0.4884198090451788,-0.4845799420600849,0.5880008485362972,-0.28675898181130854,-0.9433379014687033,-0.7876651374899155,-0.8401250572626107,-0.8736115815518692,0.7401931783855373,-0.1423667011397438,-0.7749621264235803,0.2342924251321199,0.9515169030903903,-0.5711263719418725,0.4560887841867072,-0.886627422042679,-0.7991811269253267,-0.7919572121653822,0.3655938572724826,-0.0630126138516951,-0.9720752433924169,0.7798157689313383,0.7982905621262246,-0.321403184485196,-0.8172522646270854,0.4320316811218625,-0.02984566170944547,-0.6987795540521233,-0.5402307486689879,-0.3865771648687619,-0.6874247319765696,-0.22348627309339186,-0.3946996317306801,-0.8075172014055532,-0.5451651256937402,-0.1909677287648439,-0.7582160103941791,train,2.9356689821806103,1
