,AIBL,AIBR,ALA,ALNR,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA9,DB1,DB2,DVA,DVC,PDA,PHAR,RIBL,RIBR,RID,RIMR,RIVL,RIVR,RMED,RMER,RMEV,SIADL,SIADR,SIAVL,SIAVR,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA11,VB1,VB2,VD13,train_test_label,time_in_seconds,tau
10,-0.6209323659446302,-0.6460855252632011,-0.16292689959451098,0.07467821815728498,-0.2594972850132221,-0.3490411748107421,-0.6211914458480187,-0.6969131955379282,-0.41125255245618075,-0.32104570595887405,-0.6199792216381154,-0.6783103322841084,-0.32726957987335825,-0.2420677076868072,-0.46189552947553475,-0.27215402317427007,-0.5038876346756141,-0.355251193588751,-0.16053663607426683,-0.39333556860645624,-0.20592554279167385,-0.17321510135974058,-0.25075694293478756,-0.28710524596121273,-0.4393352562962176,-0.6270778311676385,-0.7076118580528304,-0.4887611962716245,-0.10468916301784673,-0.19431297117099294,-0.31459057679613467,-0.12809584266484098,-0.13174262268911413,-0.17583521008696218,-0.2473548555993038,-0.6031731437848649,-0.6080413462044911,-0.6944288829127974,-0.7934880461950536,-0.42980352408335454,-0.4811546215453083,-0.5155882571693831,-0.4250613968028806,-0.4436799020482136,-0.5159265276239695,-0.2968694401836527,-0.4467524439006017,train,3.261854424645122,1
11,-0.6251658198668051,-0.6516917920300626,-0.15987317880039284,0.06189796187797194,-0.2645343089932841,-0.3503668288737123,-0.6214069367649317,-0.6914823338506777,-0.4178458965507421,-0.33370677829533024,-0.6153728376822429,-0.6701120841583743,-0.3373999151244599,-0.24388139043984436,-0.45898847964210904,-0.2787623567653539,-0.5122496410134669,-0.3647573464380539,-0.17253989111580056,-0.40872936064120274,-0.20834641284425665,-0.1812632532845342,-0.25614118148185366,-0.29512182668663645,-0.43908221968790206,-0.6220039534877382,-0.7003446977049723,-0.4884863716933713,-0.12682500350319492,-0.2197906527893631,-0.32977239439955053,-0.13183177206203298,-0.1447765128487477,-0.17285675861436212,-0.2509617734307224,-0.6366215796751309,-0.6280569159312572,-0.6918407842406878,-0.7859881809798195,-0.44379843524858165,-0.4771627726289567,-0.5143017948583435,-0.41841408637201516,-0.4453480255609302,-0.5046037628433434,-0.30186341736373284,-0.446110702524905,train,3.5880398671096345,1
12,-0.6220607995171076,-0.6563724048066377,-0.15306162593952355,0.07140154342456867,-0.25449252339101747,-0.34562850193461725,-0.638249143746845,-0.7143916385992155,-0.4305822420568186,-0.3461223846750859,-0.6332822532850619,-0.6802282943142588,-0.3443835773833502,-0.23742047654264448,-0.4650924683702642,-0.2867491149288693,-0.5016587384576399,-0.3599517612916724,-0.18750428907091693,-0.4007184026651456,-0.21979666444938242,-0.18334206115801605,-0.2647121558370287,-0.3032759080560972,-0.4305014261252245,-0.6074006999016137,-0.6896636688369792,-0.4948423123573549,-0.14098485103181024,-0.24449721926924733,-0.3265523755987185,-0.12884925454778504,-0.14676983972132504,-0.17671185871723447,-0.25969761785873624,-0.6589950218397392,-0.6434786293211171,-0.6978518372083872,-0.7889120253965287,-0.43812602797515277,-0.45530745649187065,-0.5153366904647239,-0.42195434599573756,-0.44278493612879677,-0.5160664336799059,-0.31135204935602456,-0.4531082844120752,train,3.914225309574147,1
13,-0.6249264570806613,-0.6642151144443963,-0.17634517961179097,0.06286681479041409,-0.246281683765294,-0.35640556374111987,-0.6366712660683311,-0.707720827020482,-0.4693182619598524,-0.37631740165900146,-0.647944719241242,-0.6917880678769486,-0.3718331421765414,-0.2556745032516494,-0.4915833605106975,-0.29914369759828074,-0.5187290306237686,-0.4049575336487629,-0.1977277656871825,-0.4181298401976272,-0.23863861979500575,-0.18675523000396108,-0.31184130818366995,-0.35489013359140525,-0.45157997966766183,-0.6055578114422411,-0.707337662300289,-0.5156427423047445,-0.1691146003291446,-0.29533864792342973,-0.3487351133642351,-0.16933876405516485,-0.15617945447038528,-0.1975184784549708,-0.29709088217788127,-0.7025263453103281,-0.6894035665758274,-0.7017743432276249,-0.8135076219615831,-0.4604356315472088,-0.4642143707950054,-0.5469528128657354,-0.4537126203105627,-0.4668668384191442,-0.553889959677945,-0.34381429502156446,-0.45638614728935056,train,4.240410752038659,1
14,-0.6126314077523414,-0.6542122636925016,-0.1705098048180042,0.06889524762739829,-0.23827256295436364,-0.3508218844563084,-0.6256231904486023,-0.6930570372808913,-0.4763875158139508,-0.3959242512183797,-0.6368842097542311,-0.6878233973492454,-0.3923056205532488,-0.2627855196757494,-0.4911616254068388,-0.3108220507331994,-0.526009385494931,-0.41433908593986024,-0.1986397940177037,-0.4166198380504118,-0.25835804464281414,-0.1799189361291734,-0.32614776118541716,-0.3676416552259336,-0.4545928364610968,-0.58712389540668,-0.6978805775023782,-0.5141694750027871,-0.1731492601370444,-0.3120723755250614,-0.3636918037940638,-0.16293199584928222,-0.1582829792106756,-0.20377135966751772,-0.29721077628549075,-0.7163297573244202,-0.7060435464839112,-0.7003938218520448,-0.8076725924055278,-0.45373971426548887,-0.4503848224396775,-0.538186114572279,-0.4522200437690199,-0.45779516460147196,-0.5596731394028257,-0.36451413140022504,-0.4538828537207111,train,4.5665961945031714,1
15,-0.6074113064589143,-0.6510906457495922,-0.2013556914459695,0.0514627709835228,-0.22770919802482198,-0.35232951791690204,-0.6058754961491175,-0.6729097273692661,-0.5202744901921444,-0.4331878416626095,-0.6356129330222682,-0.6776537805431604,-0.4132113117475976,-0.2816759886444477,-0.5013731421935199,-0.3120974413551343,-0.5375939786577854,-0.4538106659580496,-0.21723312893859004,-0.44671862735383827,-0.2702890059585405,-0.18394818966269832,-0.362346520856355,-0.4085961503962018,-0.4835911483881734,-0.580223457736535,-0.7147772715262641,-0.5194224802324092,-0.20641471921919746,-0.361165199275934,-0.39466579334387,-0.20995074400689548,-0.17861015329235946,-0.22182966489377962,-0.3211973641116831,-0.7573125726828371,-0.735439481199021,-0.7051690712010107,-0.8221893328407704,-0.4779233702423662,-0.46130492358509867,-0.5574063009018937,-0.4734475462484772,-0.47541639621667453,-0.5880317717204895,-0.39350159867137663,-0.4537677288421494,train,4.892781636967683,1
16,-0.6044509550438911,-0.6492094778692985,-0.23164285434799758,0.05577595776493376,-0.2054317233867149,-0.35893491404674827,-0.589988401274123,-0.664544639364973,-0.564835563206271,-0.4757595819988814,-0.6500487104017139,-0.6795695885337079,-0.4332504226417443,-0.3028107362861508,-0.5193520635953068,-0.31815725060461864,-0.5457896342136835,-0.48727142073181595,-0.23345794995725347,-0.46573115843472446,-0.2914613636596211,-0.1873501799760102,-0.40637027450987473,-0.4608958763499599,-0.5090184339906321,-0.5842861384737077,-0.7317642833166103,-0.5358999869527057,-0.23500888492702543,-0.4089074218610265,-0.42378247697795934,-0.25027633299856755,-0.20374976017515062,-0.25067696788866145,-0.3485052390932358,-0.7967122490785362,-0.7655140060466493,-0.7246873114809061,-0.8544546113615884,-0.48823137989887233,-0.46449274396310636,-0.5804317265369938,-0.4896724986087163,-0.49179138247293597,-0.6337628075919297,-0.4335799623204937,-0.4640696350578119,train,5.218967079432196,1
17,-0.5951583308119764,-0.6239561707570099,-0.22806736663428828,0.057476680623126976,-0.18512282392899612,-0.36278423170012364,-0.5664642899208876,-0.6487448105161926,-0.5827337603749078,-0.5057172840319396,-0.6361264277579954,-0.6663401576088321,-0.447859626754354,-0.3085335367352229,-0.5278456903526424,-0.3259351046015819,-0.5574965962404493,-0.5081119189051583,-0.2351747453968558,-0.47126000757201714,-0.3045283877023327,-0.17991852485917015,-0.43706424973719715,-0.4974969735700535,-0.5169256024230484,-0.5770845843335728,-0.7282593323198523,-0.5297705473662423,-0.25175651737523824,-0.44482151148794447,-0.4482818232666568,-0.2611221959988878,-0.21821447424646584,-0.25926852795060656,-0.3536595484197799,-0.8127602639032542,-0.7800955892948495,-0.7232214594343808,-0.8554019518226069,-0.488405342548227,-0.44812162021861923,-0.5794257271444817,-0.49626242932300524,-0.49019069044416363,-0.6592087307383065,-0.4687492697284949,-0.4531073136460216,train,5.545152521896708,1
18,-0.5741099961304744,-0.6097789716440678,-0.24460252961574772,0.04516858075204928,-0.17284144095487108,-0.3707679467926797,-0.5385398302531434,-0.6161950596698094,-0.6121282073220587,-0.5410635735910262,-0.6317806342965688,-0.6513893102965185,-0.4581698000055635,-0.32751457505223686,-0.5292422067855301,-0.32543051045055815,-0.5622773825795346,-0.5477404586012733,-0.2509329533544571,-0.4901361438754052,-0.3144480956475675,-0.1763846577804872,-0.47666856804211444,-0.5469645794289549,-0.5390924606904339,-0.5720731471957157,-0.7399171014005885,-0.5241578365691155,-0.29222158792574526,-0.4938804701316587,-0.4737715552295493,-0.2989745032048801,-0.23353873289540913,-0.2786870270037519,-0.37709713362431035,-0.8411681051065053,-0.8094417024126515,-0.7240045679119163,-0.8674973212094371,-0.4923004994908903,-0.4537308745342613,-0.5959433484909661,-0.5054142335109229,-0.5119418843720821,-0.6862664706051931,-0.494756408811169,-0.4442257713465759,train,5.871337964361221,1
19,-0.5665357486695652,-0.5921064747178585,-0.26666278492634715,0.04811170107559564,-0.14546475825857322,-0.37702845448076316,-0.5112473854252684,-0.5947709961430221,-0.6444259636343076,-0.5769759619172412,-0.6217759298863594,-0.6401683671256384,-0.4662733704990599,-0.34498829206614434,-0.5283166091278306,-0.3209966646128419,-0.5717451162448743,-0.5785869035507508,-0.26839733351724593,-0.4904569181942527,-0.3354822301444219,-0.17961872012017985,-0.5166756313995042,-0.5884750342037333,-0.553717747500238,-0.5624470008984446,-0.7484448691249896,-0.5378536431351614,-0.3218805203200423,-0.5276196456111587,-0.4969238711375703,-0.3330387923170328,-0.2579442139797092,-0.3046306954630767,-0.39401611205157244,-0.8497535903198263,-0.8237716088249107,-0.7399804450131334,-0.8845719418507688,-0.48960392360661464,-0.441190560144453,-0.6003825923793012,-0.5095462762178348,-0.5167787100510627,-0.7186536869971007,-0.5323104858563026,-0.45219510873841967,train,6.1975234068257326,1
20,-0.5394240339535827,-0.5722100552216242,-0.3023676540965955,0.04228141063709067,-0.11986571640535608,-0.3655174355975822,-0.47302792638594404,-0.5633866143886737,-0.6926330427493013,-0.6213406512566395,-0.6117387023180108,-0.6395101910710419,-0.4870927728390263,-0.37503300290200287,-0.5404101117714528,-0.32808899835874156,-0.5850776148427618,-0.6260499609626078,-0.2909960604512858,-0.5125419395215706,-0.37068526608357244,-0.17985455607737647,-0.5635008967498772,-0.6445301038579997,-0.593266332313674,-0.5377279267873689,-0.7680761515845886,-0.5577907853943604,-0.352671230576655,-0.5694732521683082,-0.5309749153287838,-0.38646755316294623,-0.2857541758637643,-0.3528350236981488,-0.42555577213426216,-0.869414996247313,-0.839991958978473,-0.7529942265025633,-0.9115370266753635,-0.4935757096844898,-0.450375128963147,-0.6197262875806478,-0.5294824501717901,-0.5249579614516355,-0.7673663720642173,-0.572004893958003,-0.4636542105927083,train,6.523708849290244,1
21,-0.5191826797392255,-0.5458354416470662,-0.3124800417077997,0.02592130477523038,-0.1078611422717652,-0.3592198128631592,-0.4181069550250528,-0.5275056955895645,-0.7166957737752615,-0.6545919880148565,-0.5789180843517221,-0.6178788017051997,-0.49476559812316934,-0.38896023094483856,-0.5474446847061643,-0.33310841169056765,-0.6029855846173432,-0.6520384785199336,-0.31003432072957576,-0.5322573949143735,-0.3882504370382792,-0.1876577634783337,-0.5880010139855165,-0.6896599815526612,-0.6173750421801785,-0.5055449206458128,-0.7670115662929282,-0.5512848337596669,-0.37764376149200585,-0.6043814078058202,-0.5566735508182306,-0.41925524900977695,-0.3092582252452736,-0.3615746516379078,-0.44420843027542434,-0.8785383025582201,-0.8358337433925214,-0.7454671441167644,-0.9070935967737181,-0.5053425283753759,-0.46071530537441985,-0.6238131723689717,-0.526957343921214,-0.5274100617480879,-0.7956886120895569,-0.6095059200159371,-0.459355224795233,train,6.849894291754757,1
22,-0.48315445796658657,-0.49612293950426023,-0.27351078657151906,0.018498917814737788,-0.08534500898096685,-0.3513730939090653,-0.3547644447964906,-0.4689143038486174,-0.7106991107090874,-0.6707027126593501,-0.5278929645190147,-0.5771900229279472,-0.4878240314551697,-0.3909550046288268,-0.5186188079863262,-0.3246370605553435,-0.5999978773336768,-0.6539025532481292,-0.3326524686174668,-0.525628883838486,-0.4088942660861332,-0.18349728752337288,-0.6093290796236954,-0.7171877779490482,-0.6102594471058852,-0.44908438609998685,-0.7300644627485285,-0.5159351481648555,-0.412894190501513,-0.6307128880643519,-0.5811131339049734,-0.4077448571169127,-0.3186528111353039,-0.3538035898536258,-0.44598320227852833,-0.8675301032582815,-0.8337794663270752,-0.7249853487901136,-0.8847675849411867,-0.47975107988540666,-0.4356376714486706,-0.6010711931649723,-0.5109396710400145,-0.504804377654525,-0.7944239978350436,-0.6416214970915894,-0.44508663487873357,train,7.176079734219269,1
23,-0.43816421806962613,-0.45537139108516,-0.24995790678587826,-0.004679336876335066,-0.06772657361443,-0.34589584965539344,-0.2933628478509754,-0.40131898084866346,-0.7260559452152493,-0.696250291600135,-0.47029094795235293,-0.534186717850168,-0.490477112405897,-0.40780500018957533,-0.48877647557708653,-0.3257079024880954,-0.6092582823368499,-0.6804083140627053,-0.3590496579553657,-0.5284537088858962,-0.4297433853615773,-0.18581271253458617,-0.635947568270355,-0.7470529123206061,-0.6140508141656784,-0.3887251360278766,-0.7146250430139426,-0.5005582965681217,-0.4518607291551865,-0.6579981257087844,-0.6169194174109008,-0.41574742574338963,-0.34059995927962233,-0.3569774741107139,-0.4546740478257648,-0.8651969077198594,-0.8321779199987778,-0.7199212118032448,-0.8696049657949533,-0.47258570381406406,-0.4253270717328187,-0.5896773623600039,-0.5058536283947621,-0.4845596407827796,-0.7914069982988369,-0.6631615458518669,-0.44142160918247997,train,7.502265176683782,1
24,-0.40024476879086834,-0.4308125436562318,-0.2553632599614465,-0.022793633822944755,-0.04555248474661505,-0.3336306990758387,-0.22563934571443944,-0.34780794860047826,-0.7616691087937135,-0.7359949320419659,-0.4342708631524525,-0.5014052279884718,-0.5016481195959329,-0.4308075519629212,-0.4741837542691731,-0.3236610347989839,-0.6168682959869796,-0.7128080862487236,-0.39046835973011296,-0.5494048325537291,-0.45617371023024944,-0.19775674704746934,-0.6646949394601549,-0.7925381467282396,-0.6430758822858658,-0.3403447223098442,-0.716767365057964,-0.5118870911122485,-0.4828142727136363,-0.6882745819506533,-0.6535455095314205,-0.4403516256475132,-0.3718284968169595,-0.38513187898111845,-0.4806915201512825,-0.8736875778807232,-0.8307618260730705,-0.7222552242575051,-0.873421442378153,-0.4772423604284737,-0.43191837753821183,-0.5882849511656099,-0.4954802996294673,-0.4736085326367552,-0.8037289547553855,-0.6968054692259218,-0.4595286193452521,train,7.828450619148294,1
25,-0.37079654318573085,-0.412196655429245,-0.26173616443902464,-0.03134698984074624,-0.014671279586527142,-0.31935920314159305,-0.1705005392096388,-0.29700321686046405,-0.8038803392705423,-0.764361255010434,-0.4035072866800564,-0.4794249874599838,-0.5101448263519118,-0.45832711250398633,-0.4675798462104425,-0.3278631503473127,-0.6309959726408593,-0.7381346769918404,-0.4069345429090421,-0.5685678490559246,-0.4801496709229457,-0.20405969968929094,-0.6876541229948535,-0.8396304697903558,-0.6710249197223408,-0.29037173719797743,-0.7242715693887636,-0.5254871230312637,-0.5032259522952509,-0.7119256393021401,-0.6762978702497763,-0.4657678454737888,-0.4054538296438386,-0.4121417023731239,-0.5028951436675525,-0.8818404814953109,-0.8269561662090539,-0.7324624432582743,-0.8806346724251336,-0.47711057631328346,-0.4271961953387833,-0.5847756927120737,-0.4974357491346501,-0.4649421170906596,-0.8308374703483254,-0.7399399200986612,-0.4719147084725289,train,8.154636061612806,1
26,-0.3062052270653977,-0.3527485942822063,-0.22200061564706228,-0.04574764386643386,0.004612845047258507,-0.30123880132490705,-0.09016979299073338,-0.22369036947739718,-0.804128182714721,-0.776767662718244,-0.331629665118161,-0.42750488811345205,-0.5049029688869948,-0.4648886293727876,-0.4298481956372308,-0.3246356753833001,-0.6323583879681762,-0.7353718127411268,-0.4360436864933519,-0.5598376578901136,-0.5005603433860021,-0.20591842344919628,-0.6993002255674077,-0.8571160583901328,-0.6619041920430271,-0.21589543117316864,-0.6768523629422615,-0.5002181631074186,-0.5324559852616696,-0.7240175844570332,-0.7042538442384009,-0.4541115079203937,-0.4305830854311621,-0.41438149954745834,-0.50664923404332,-0.854811289535047,-0.8050140874341594,-0.7076531206076486,-0.8442502741386873,-0.46135868997970686,-0.40230413070659976,-0.5577790808001978,-0.4664131874069187,-0.4288348456664368,-0.8230419458275541,-0.7582429942896927,-0.4675928110692967,train,8.480821504077317,1
27,-0.2488017603294784,-0.2861601433838552,-0.18376539972184106,-0.06686379437360734,0.023673614521514924,-0.27034380675281455,-0.022202842979953875,-0.1560765013845859,-0.7987113945115435,-0.7754623366571218,-0.26791153111379096,-0.3718480671973794,-0.5034915365780007,-0.4649446145111747,-0.39157622493858074,-0.30668341854460945,-0.6213266941821559,-0.7317972113330544,-0.45769672722713955,-0.5571768468480743,-0.522317317215053,-0.20461543297689386,-0.713766124248322,-0.8717079803705725,-0.6553884479692634,-0.13353997397595083,-0.6363943503130853,-0.46823661293666385,-0.5601414070759096,-0.7364874023487455,-0.7220354155019059,-0.4330322043230247,-0.4361432042313562,-0.40613835864978126,-0.49935038541086924,-0.8381540459168023,-0.7902291713546514,-0.6851328741548,-0.8160453111289122,-0.4214047631136396,-0.3779706303075546,-0.5288422030693587,-0.4403851913579335,-0.3973847247442295,-0.80933162658374,-0.7767785397555598,-0.44952193263718654,train,8.807006946541831,1
