,AFDL,AFDR,AIBL,AIBR,ALA,AQR,ASKL,AVAL,AVAR,AVBR,AVEL,AVFL,AWCR,BAGL,BAGR,IL2DL,OLQDL,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVL,SIBDL,SIBDR,SIBVL,SIBVR,SMDDL,SMDVR,URXL,URXR,URYDL,URYDR,URYVL,VB2,train_test_label,time_in_seconds,tau
10,-0.42134798665057743,-0.10228576563012029,-0.7143877301587916,-0.85443779665822,-0.4255677857148365,-0.4496073318013739,-0.42801008328174495,-0.9275446288609714,-0.8725053166483323,-0.08172450559961253,-0.7105144520402309,-0.16318795768449662,-0.3453839085552277,-0.38452876411533393,-0.43719330417214375,-0.4431733250229097,-0.47682978509935714,-0.11047406759478282,-0.2533089777126758,-0.028557844740532218,-0.4388704650768446,-0.9726443115872783,-0.7473588215490222,0.3060921484505943,-0.29768133239073097,-0.4370077289039727,0.20604175030819089,-0.2427925836166015,-0.1610628730224047,0.3084218002002868,-0.05891733846764759,-0.3513527319926195,-0.3131514533183494,0.059336130890076846,-0.1986320597875894,-0.4518779684694926,-0.569700120874755,-0.4817677941045494,-0.45030113632763713,-0.6225440818993583,-0.6029339927207229,-0.7175482631682903,0.22536879815058516,train,2.55863539445629,1
11,-0.42198785917655074,-0.110924176766564,-0.723677803464768,-0.8595594091557827,-0.4296805195367704,-0.46299261137970654,-0.4391555925694771,-0.9286818020943409,-0.872956419811767,-0.09487897496751035,-0.7165453025777275,-0.16663829244430678,-0.3558701691197761,-0.3940322264007279,-0.4417100289901855,-0.46498878994841497,-0.47872526232320556,-0.12563686831688425,-0.2722553864809262,-0.03516140219010572,-0.44469289541426626,-0.9764857174605583,-0.7576796551070617,0.30805620096157293,-0.3040530054944208,-0.444704523523191,0.19549433119699094,-0.2539137406979667,-0.17409449074993819,0.3024389435060898,-0.06804038991404004,-0.3535542332911248,-0.31972637464757886,0.04279964173643866,-0.21269661789643757,-0.455442037306803,-0.5814819633677185,-0.4984362140990932,-0.45435220294629786,-0.633143615716308,-0.6077919017223368,-0.7297707754677591,0.219811722555022,train,2.814498933901919,1
12,-0.4183901358676938,-0.12244851924277764,-0.7253146078795828,-0.8616751055487051,-0.4288085109335461,-0.469962812295008,-0.4419880699750477,-0.9311302018826252,-0.8724649418073404,-0.10797138332989004,-0.7242160348859688,-0.17615746895656115,-0.35823605708526546,-0.40313702224397113,-0.44159212353374155,-0.4819386062936097,-0.48319939359201436,-0.13958690650715622,-0.2821349153282018,-0.038772990504797294,-0.4478331154580505,-0.9723400947545724,-0.7636600063568353,0.31888349013535133,-0.3178041495922814,-0.45489605501676517,0.18818469135724136,-0.2593227976842635,-0.18288074907733792,0.29728372535615294,-0.08295847099284354,-0.35247243086326097,-0.32791750457302626,0.02898971946211526,-0.2162802093435654,-0.45459904187753797,-0.5888459042848,-0.5051800169019883,-0.4624912421959565,-0.6441566286819218,-0.6132984056644535,-0.733525759207228,0.21379294676758406,train,3.070362473347548,1
13,-0.41639691796093614,-0.13491075754148663,-0.7396670505582781,-0.8773244630579827,-0.4212255286759058,-0.4861616224921489,-0.4543267524631035,-0.9382902342273999,-0.8740786898634784,-0.13053809743446743,-0.7385258501373776,-0.18283495725837243,-0.36472666231882367,-0.4198248787753973,-0.4541996006650838,-0.5046311716107312,-0.48341041568991183,-0.15176775364093853,-0.3098434988876493,-0.05949914142721849,-0.45858658297286325,-0.9727530784058649,-0.780229752005952,0.3262919173294689,-0.33547274115394904,-0.4529548698776288,0.16548236940992112,-0.2580388507842896,-0.19850172166675922,0.2764900059897773,-0.09449599916772432,-0.37047895871183173,-0.3359156847798328,0.007277708138725553,-0.2276455114084015,-0.4599765615011906,-0.608800105962767,-0.5245679441913805,-0.47286994342974537,-0.6513123852130028,-0.6277271313884751,-0.7444018125900267,0.2007283329886245,train,3.326226012793177,1
14,-0.424495711460885,-0.13279733903872964,-0.7551784651506587,-0.8843203106107634,-0.4175528862914184,-0.4979541416028326,-0.4626261085655724,-0.9464963339987202,-0.8781952622077527,-0.13892377181861185,-0.7499322449382541,-0.19087642963764345,-0.3721987770597044,-0.4355195562948908,-0.4629612845897192,-0.5169152157480995,-0.48648148339469954,-0.15928904392320373,-0.3239044436777926,-0.06346872075104605,-0.4610301442562753,-0.9745311343933534,-0.7898713248997883,0.3292334493838054,-0.3523918461346379,-0.4598691928334273,0.160589708895767,-0.2640487495738208,-0.20775621760236668,0.26268358455189234,-0.10039348273115753,-0.37633344421871984,-0.3449424239470197,-0.005003303274392468,-0.23982437132805112,-0.4684751511183826,-0.6228416064636237,-0.5332276886947733,-0.4839613708861337,-0.6655348957175471,-0.6414112078357819,-0.7524153404495271,0.19572596795206024,train,3.582089552238806,1
15,-0.42726361128971685,-0.14704293021895842,-0.758680169554465,-0.8938510389109484,-0.40842422158766645,-0.5154170915703453,-0.47347429341987946,-0.9498396287472566,-0.8777270343355706,-0.16501445103303658,-0.7612167249640475,-0.19603161432023652,-0.3824524831366024,-0.45974613601645986,-0.4742569209611327,-0.539464560569987,-0.4906684488916775,-0.17525319261208033,-0.35115009275110975,-0.08244521453134314,-0.4663338519901453,-0.9724460996717696,-0.7990693451234271,0.3336690994568763,-0.3682047400991,-0.4612473556071519,0.135483334077122,-0.2734928610754217,-0.2254052745970495,0.2359173976918557,-0.11957469335110299,-0.38701804031734865,-0.3574701706182661,-0.028790648611733784,-0.2469736062890653,-0.4781028823919755,-0.6419074692883788,-0.542787845268767,-0.4969952686625835,-0.6782218812165097,-0.650466893588904,-0.7671748695118266,0.17829462408535726,train,3.837953091684435,1
16,-0.4266050133540331,-0.15033763289397217,-0.7616675739454765,-0.8975677369508009,-0.4091547636037617,-0.5288770056416623,-0.4777167225194857,-0.9529406795866835,-0.8747350780663609,-0.1802925989174884,-0.7632389840656999,-0.20212373497526137,-0.38562054590348327,-0.4684178939549837,-0.4819029992370347,-0.5574657233052953,-0.4931250089570589,-0.1866059657535159,-0.36444500027390236,-0.09071729712709878,-0.4753731029768571,-0.9687753873961271,-0.8087592120447687,0.3365131592571573,-0.37950742838394563,-0.4677443874291422,0.12187439004637224,-0.2748910063759284,-0.23706020284384569,0.22320823545905816,-0.13394387453548268,-0.3892774819713399,-0.3642081284473966,-0.045698892350465994,-0.2550093689656951,-0.4794781918441429,-0.6508663158848832,-0.5573065607807942,-0.5037803702735473,-0.6884306135312894,-0.6572313478624441,-0.7706348571945487,0.16859130107999812,train,4.093816631130064,1
17,-0.43400471505013916,-0.16614657838805597,-0.7863113493866484,-0.9110401055005548,-0.40502010434668206,-0.5504405321951549,-0.4971025079908491,-0.9609435435781987,-0.8784252088187686,-0.2012194928215781,-0.7788216277979171,-0.20975310254392365,-0.40335660936220635,-0.49495297713372205,-0.49952911187447413,-0.582484255624872,-0.49979569289352666,-0.20516553478487046,-0.3920585992790543,-0.11107541102262287,-0.48613928413062224,-0.9752869813552052,-0.8286263315469355,0.3419141845010737,-0.4040486789126524,-0.4764259656749722,0.1029699279933381,-0.2820346799100149,-0.25816272234378085,0.19943549633737745,-0.14286574156247772,-0.40555142732421384,-0.37629688142196566,-0.06973834044969779,-0.27093165317969703,-0.4946758620254785,-0.6761655354258591,-0.5758658096915565,-0.5206637852088276,-0.7019109631284625,-0.6777592726213294,-0.7867836805519713,0.1519161496022999,train,4.349680170575693,1
18,-0.4426692607278914,-0.1839882168820637,-0.8026309716527691,-0.9217088878221571,-0.3976967169470347,-0.5719828561294131,-0.5151262538410256,-0.9705728098225465,-0.8873737957178299,-0.22359570525875339,-0.7923523801274721,-0.21689959522521352,-0.41934300891107845,-0.5157826713173583,-0.5108839458157817,-0.6046178998296439,-0.5047316962381991,-0.2221023863833072,-0.42059867347519486,-0.12756342669494058,-0.49275693211049476,-0.988144213485692,-0.8467494155713648,0.35784901807221425,-0.428163341773595,-0.48245025761393795,0.07747311691804681,-0.2911351603810776,-0.2735966110317186,0.17440090789455795,-0.15656948372040994,-0.42169377182453127,-0.3883266792377069,-0.0986600929464616,-0.28558116974547354,-0.5127495285524095,-0.6937298942784922,-0.5937465241598759,-0.5401379038712477,-0.7160051734326024,-0.6927218130172343,-0.7942827497322188,0.13062204981645056,train,4.605543710021322,1
19,-0.446478983429597,-0.18898592640288847,-0.8107129246541972,-0.9276296753545874,-0.39438430211387865,-0.5837307205055356,-0.5193734457255739,-0.9744734185999978,-0.884439389058509,-0.23780202866336547,-0.8018014521529063,-0.22185076610931698,-0.42317251262421013,-0.5269308419648693,-0.5154017011626172,-0.6108978698936776,-0.5080016785907637,-0.23060297259552642,-0.4310179138429833,-0.13387162717350923,-0.5034172503716062,-0.9849571123103206,-0.859342461536658,0.3666812095989599,-0.4390745138415437,-0.4833689067613127,0.06680911349759694,-0.2930806373553186,-0.2821739338862362,0.1657348975777358,-0.1664963510698552,-0.4301929873051086,-0.39538448448891605,-0.10702268689254757,-0.2901798506000165,-0.5165608311243818,-0.707703988597189,-0.6015510840745616,-0.5483554575379208,-0.7261533687724565,-0.6965361925294483,-0.8015569460827214,0.11665950278029916,train,4.861407249466951,1
20,-0.44840047765798,-0.18669892213701936,-0.8228621717645974,-0.9356653881580762,-0.3914961916623021,-0.5906334326246074,-0.525632527738321,-0.9841259454084117,-0.8885431720978336,-0.24779248719929847,-0.8099588223959688,-0.22174558761117785,-0.4336194044413042,-0.5359685508922699,-0.5253690011692276,-0.62052157895582,-0.508063724440703,-0.23383026006702778,-0.4400024102994539,-0.14240206783517564,-0.5059330436389884,-0.9878274752043145,-0.870410085452938,0.3695813693929034,-0.45113885694006794,-0.4879788041039992,0.06406183827867556,-0.29586198817852993,-0.29410848788414407,0.15599440783440427,-0.17103800770871921,-0.4332633352192631,-0.39622787915581037,-0.11180835125328747,-0.29749854439087753,-0.5238268184219376,-0.7158976074957085,-0.6074638459645016,-0.5582385066592812,-0.7336549868764696,-0.7070817752123377,-0.8085923886821231,0.11332298477400368,train,5.11727078891258,1
21,-0.45054136427208347,-0.19651842988032406,-0.8286935384134613,-0.9339708562397852,-0.3922287571258978,-0.6015725325141492,-0.5380627202517593,-0.9852729211223543,-0.8863102642080312,-0.26120671187418665,-0.8153223625263574,-0.2248737393222388,-0.4461312049779529,-0.5449099349538611,-0.5336915383417653,-0.6354598599663661,-0.5132251839338273,-0.2426862196177179,-0.4556135769761633,-0.1514143391160917,-0.512569204992544,-0.9920734957041633,-0.8811093306136352,0.3678547477931762,-0.4590903662078901,-0.4904720813668437,0.05345877708847069,-0.3003712665466792,-0.3052443916698867,0.14298822978134282,-0.1748560965244473,-0.43873028529838864,-0.40137229650182427,-0.12382593077949514,-0.30658759823130316,-0.5324091683516876,-0.7256108742039554,-0.6167765290962365,-0.565380752672928,-0.737419092898076,-0.7125856625561877,-0.8095589982436743,0.10539337331097887,train,5.373134328358209,1
22,-0.45068293869608145,-0.2031658016057616,-0.8356794985725243,-0.9349735251749619,-0.39258690087910875,-0.6115502321573305,-0.545238951270888,-0.9860215073749751,-0.8875487468489129,-0.27319672144200535,-0.8196536475739813,-0.22829939105337815,-0.4523217695605242,-0.5546876228308448,-0.5367548007260231,-0.6491715741165693,-0.5156846109482298,-0.2509457128753049,-0.4693353898584564,-0.15817913333986158,-0.517266858244182,-0.9921030257664176,-0.8882276436805127,0.3692006098567201,-0.4676191365454054,-0.4961084275049573,0.04437047777977984,-0.30754822769283374,-0.31413935530273784,0.13593567647601365,-0.18207299662335047,-0.4434964694383302,-0.40540762208632664,-0.1328211098830927,-0.3152940224487879,-0.5409362579701358,-0.7325489275500393,-0.626468914015762,-0.5751004094368903,-0.7426113313467261,-0.716987219158437,-0.8133522665929959,0.09503274192587904,train,5.628997867803838,1
23,-0.45329421260959735,-0.2099141831244805,-0.8405256313325637,-0.9313457359447774,-0.38884449896882756,-0.619857710083043,-0.5516040106291255,-0.984861937443898,-0.8852217287355386,-0.28570710009875927,-0.8210028445750074,-0.22846856515458838,-0.4632467588303606,-0.5625570812321072,-0.5469459305794001,-0.6584713975469003,-0.5153357119034775,-0.25967366667036124,-0.4813515470020234,-0.1715650595082668,-0.5224938480600388,-0.9917078156482653,-0.8902535124337985,0.36105349628619277,-0.47435412085809153,-0.4969218702416291,0.03472772899917423,-0.3101984898454143,-0.3253924070025379,0.11827984761872565,-0.18737128814127885,-0.4487651206436516,-0.4079521068627624,-0.14344801406630425,-0.31921216395544066,-0.548870793124891,-0.7332784186934489,-0.6323212650602414,-0.5819853061770479,-0.7402072602407177,-0.7244828588413491,-0.8142748509341867,0.0897469965390501,train,5.884861407249467,1
24,-0.45932205086316025,-0.21519449054165876,-0.8469818906454897,-0.9378855529546313,-0.3897935979316952,-0.6307554733147984,-0.5580534032744325,-0.9903627215129638,-0.888945476307154,-0.29277587603569377,-0.8266927605667383,-0.23080547005732815,-0.4684199381886022,-0.5689366346209175,-0.5534078349466136,-0.6644269460830916,-0.5182483186983619,-0.2649057923957237,-0.485143515656261,-0.17229744718569742,-0.531506047373471,-0.9961722314671964,-0.9040248522215418,0.36906625593549314,-0.48095815034820494,-0.5001812105573743,0.024186369187846224,-0.3108877641662743,-0.33316429534174014,0.11240713820539722,-0.18625713743693992,-0.45591058990912825,-0.4121789489049942,-0.1475598106950355,-0.32312044585750616,-0.5512761898151372,-0.7410314147650565,-0.6383261868369128,-0.5915559789308277,-0.7511456415214042,-0.7290688941650746,-0.8149685601014101,0.08367016930530613,train,6.140724946695096,1
25,-0.4592921786874244,-0.22427411006059622,-0.8562087627187773,-0.9382203958696786,-0.38738236945993265,-0.6450426677246817,-0.5655535841655471,-0.9887501789372475,-0.8898969701031116,-0.3084568034513674,-0.8292033021545379,-0.23150753464227203,-0.48154115371824513,-0.5807916874155021,-0.5583005504739416,-0.6727351442582719,-0.5197660485985875,-0.2780450374810809,-0.5033982806570313,-0.18527527374197847,-0.5355751760324589,-0.9958716050725306,-0.908721227874595,0.36817364706684175,-0.4886738217288526,-0.5066366979279067,0.01766888863790811,-0.32006191627777775,-0.34382076089997654,0.09300020679930673,-0.19684122565503745,-0.4566620092885052,-0.4190520238523687,-0.16121613857285494,-0.33028056229851044,-0.5618448696476327,-0.7496423813993369,-0.6472725776226789,-0.6003752467254486,-0.7549740990164889,-0.7333315991539135,-0.8222332165260425,0.070402995081007,train,6.396588486140725,1
26,-0.45981880442979994,-0.22901593031839912,-0.8608704636161808,-0.929208682805492,-0.3854672855663124,-0.6522544652810578,-0.5677139940172402,-0.9822229818364488,-0.8864878386327525,-0.31487075158990346,-0.8266151037023222,-0.23389630065038222,-0.48122106149894756,-0.5844333202625692,-0.5603513644285797,-0.679955453215547,-0.5166419365503406,-0.28528111118460503,-0.515500828492397,-0.19383609539126226,-0.5446071125597213,-0.9902302783605627,-0.9124762592518825,0.3601859755532729,-0.49418487679045625,-0.5048587088470866,-0.0007847181784925439,-0.32399148664332766,-0.35164902639948836,0.07852854103241108,-0.19943459305826425,-0.4634972552410617,-0.42566169854065095,-0.17479111914861586,-0.3416456334129434,-0.5693455721189815,-0.7499079222122947,-0.6604901990313008,-0.6070323517340799,-0.752972500308128,-0.7362028343346948,-0.8199463894300161,0.058764312334886354,train,6.652452025586354,1
27,-0.4633915979508539,-0.2365872581654458,-0.8672323248648669,-0.9309033538699196,-0.38605581445934056,-0.6649496342809881,-0.5715535694716234,-0.9839680999724036,-0.8879372299789746,-0.32785776449755777,-0.8276314899679938,-0.234464060318469,-0.48798151104988674,-0.5904686409496809,-0.5626009481874079,-0.6905308819078779,-0.5146647602469459,-0.2941995310616791,-0.5275574513442813,-0.19910955839008232,-0.5546532089166328,-0.9968624027324031,-0.9228222990031584,0.36002581379536025,-0.4991750456800187,-0.5063748353131539,-0.012332375583746003,-0.32858990668895494,-0.3590738454463667,0.06892386138192758,-0.204921308746361,-0.4704055719022646,-0.42976163888049845,-0.18184287028880058,-0.3473120021153288,-0.5738150802580618,-0.7532653544634555,-0.6713616694673011,-0.6111663071854865,-0.7604945850044253,-0.7412928574040382,-0.825181983753613,0.052308748050117315,train,6.908315565031983,1
28,-0.46177841740524844,-0.23775899927848848,-0.8717612728437564,-0.9287289562657329,-0.3829724927291789,-0.6664536348540582,-0.5720693606133604,-0.990193416927423,-0.893935163794985,-0.3327676715545889,-0.8299571694271699,-0.23351591408729191,-0.4957823979906145,-0.5956761784509281,-0.5693374763724565,-0.6945741883947241,-0.5122851802726848,-0.29685570388150145,-0.5350623642073462,-0.20490641939958532,-0.5543213072252408,-1.0014992160662435,-0.9255142572536892,0.35874901427296657,-0.5086864025623985,-0.5125862335810787,-0.013074815052538102,-0.329844618448038,-0.36749517721628255,0.06388323966724481,-0.2108353610716206,-0.4725671171707241,-0.434114504967819,-0.18666191324293302,-0.35179213256175124,-0.5787904644297319,-0.75578788777286,-0.6768310186813448,-0.6179913103748108,-0.760969873305998,-0.7426695068778909,-0.8260928650658247,0.0498326422860432,train,7.164179104477612,1
29,-0.46323519660872314,-0.2432716493304608,-0.86721551136814,-0.9278313610557524,-0.3785593972818737,-0.6630525772425345,-0.5693920021107174,-0.9916786400560063,-0.892553939661325,-0.3360337645551816,-0.8307917909741289,-0.23754152578772544,-0.491899009891093,-0.5976998382328833,-0.5672753083127302,-0.6999627985359693,-0.5178047504800576,-0.30331700320952115,-0.529061228117263,-0.20312034086636388,-0.5585136253561943,-0.9926196406374617,-0.9241296769097979,0.36163305230882015,-0.5121955034178453,-0.513080052029481,-0.020503194560253984,-0.32988432806387524,-0.36815188141901367,0.05942852327416755,-0.2053137712162535,-0.4709201184348947,-0.43363204052226945,-0.18794898121180634,-0.3481948109192574,-0.5781576105131521,-0.7540061124894597,-0.6727112370416551,-0.6222080466085504,-0.7615293524381732,-0.7456587919572101,-0.8224719800138273,0.04298340034758172,train,7.420042643923241,1
30,-0.46863535261883266,-0.24542041610075924,-0.8723782976995338,-0.9292753361356357,-0.3780496592862726,-0.6626113294382543,-0.5717086044290094,-0.994554909323118,-0.8964110643633607,-0.338521236668636,-0.835214460207767,-0.23464173649926193,-0.5012662912458912,-0.5989411730594423,-0.5733084801265436,-0.7052212475517063,-0.5209209215516891,-0.30715333125392164,-0.53270757631809,-0.20616933468598247,-0.5619122225485009,-1.0001577245270517,-0.930711560637634,0.3581132772363814,-0.5123756786736536,-0.512726280295093,-0.021729851207280965,-0.33366223378435206,-0.3739213134093682,0.05748204236583365,-0.2035314812418776,-0.47313642713113,-0.4331112636016343,-0.18709298472145963,-0.35111068969311876,-0.582272377317993,-0.7568976927740043,-0.6757690245013908,-0.6232923630380705,-0.7637888633621485,-0.74576831505322,-0.826788100061581,0.04165567055414501,train,7.67590618336887,1
