,AFDL,AFDR,AIBL,AIBR,ALA,AQR,ASKL,AVAL,AVAR,AVBR,AVEL,AVFL,AWCR,BAGL,BAGR,IL2DL,OLQDL,RIBL,RIBR,RID,RIFL,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEL,RMER,RMEV,SABVL,SIBDL,SIBDR,SIBVL,SIBVR,SMDDL,SMDVR,URXL,URXR,URYDL,URYDR,URYVL,VB2,train_test_label,time_in_seconds,tau
0,0.9906380369614405,0.9624045012403317,-0.4759740714385686,-0.8307221778847578,0.18816881176079092,-0.8449877489446501,0.2716407681372124,-0.9489756278987423,-0.9785792458788218,0.9469359786538032,-0.4100799424563629,0.8073293437432332,-0.6666249923319976,-0.43107401858491,-0.5002362951687606,-0.564311586940919,-0.6555004642122966,1.0,1.0,-0.8057924293887836,-0.07589409499524447,-0.9006109518146728,0.2331026092149444,0.2822680832238005,0.04255431366161555,0.22938102792363868,0.9999999999999998,1.0,0.9999999999999999,1.0,-0.4249249574301558,0.9999999999999999,0.9999999999999998,1.0,0.9999999999999998,0.7305598245493837,-0.8281555510585588,-0.6115707892402118,-0.7415929397389781,-0.9285256514852888,-0.708468363214101,-0.8794488591802421,0.984736957527226,train,0.0,1
1,1.0,0.7866174865708726,-0.47375776919591417,-0.8390515017305513,0.17504580406782333,-0.8230492522542106,0.1105165838773503,-0.9493646625271589,-0.9882741720583561,0.7872397621200407,-0.4239356073534506,0.7984222015245026,-0.6698776426247701,-0.34597819257086926,-0.45595216521548565,-0.5722465310063112,-0.5991863981052835,0.897894773069321,0.9157284629784643,-0.7646566890524885,-0.08164871263968676,-0.8745383032293075,0.17368167014054192,0.3483078666270054,-0.028595987614294716,0.18336286649507205,0.9593903894775584,0.9371371012215872,0.9254757723727322,0.9205909608157248,-0.4837417873168173,0.9658972579878199,0.9546222566796707,0.9657961876898549,0.9824331604381233,0.6083445701757667,-0.8519743934488655,-0.654064678191134,-0.7499982366620099,-0.9015776204422515,-0.6905524873880795,-0.8843132176697374,0.9887040849035214,train,0.255863539445629,1
2,0.8435744809803587,0.7930960336026527,-0.5096696756507829,-0.8225320747035862,0.09615954542434912,-0.8526801412660396,-0.013286305966003664,-0.9660164659129258,-0.9815201865908865,0.764770859346787,-0.33217346513994295,0.7604817257099861,-0.6163126599766006,-0.44738286078747924,-0.37727606097623845,-0.5760426869757249,-0.6390224213500555,0.828847061751065,0.8212826877573025,-0.8132548002379011,-0.10624793228520124,-0.9058682008845194,0.08017667132157769,0.35172794572511124,-0.09626964889098644,0.17377141153885411,0.9038247781951421,0.7684453244477625,0.838587560432856,0.8470170977698317,-0.4846644477669285,0.9522324744920164,0.9678501471459495,0.9646768158464081,0.9625912474158691,0.6357901368800568,-0.8455754980301933,-0.6780919500102551,-0.7523923737040397,-0.9511926734573489,-0.7008324358420979,-0.8669761784305289,0.9913548975529884,train,0.511727078891258,1
3,0.799867692108893,0.7547565754084307,-0.538802787285395,-0.8225558364808727,-0.0024312172360314577,-0.8237658348026562,-0.07356513810213072,-0.943975827415736,-0.9849016009391414,0.7121349836235666,-0.3695318619747874,0.6125389162620245,-0.7220745627788319,-0.4435535631708253,-0.5011718783429899,-0.5088243551075702,-0.6584883758492137,0.7179714533702526,0.7907223180340526,-0.8537463610517211,-0.03705258538852285,-0.8794364991167314,0.055543219359635465,0.31973425743946726,-0.11137245766508352,0.13478902857820085,0.8538291716912902,0.6542895029202231,0.7533964244641606,0.7745305999602345,-0.625267007545933,0.8624448871907425,0.9036866961496635,0.9434845426574068,0.9358361650265661,0.6555682149430285,-0.8798285485777787,-0.6649830988600401,-0.7448294478363462,-0.9162709056816523,-0.7193628169416353,-0.8793311540059799,0.9926814012280492,train,0.767590618336887,1
4,0.615666688255762,0.7022659585333717,-0.5212198428681313,-0.8230178695733819,-0.01126037481038522,-0.828068635973241,-0.14974938370056745,-0.945856383113754,-0.977970606678761,0.487264367675849,-0.38208008441404395,0.52589960920406,-0.6045081179740817,-0.45314872616862245,-0.29798443721411727,-0.596446609088445,-0.7631726939643868,0.624501120603395,0.5232459554748783,-0.8051391344721281,-0.18132746642203879,-0.8777816895330794,-0.01329974824926139,0.26772657009200085,-0.13629056257828043,0.08959733495219735,0.799775318844566,0.5813731728448257,0.8268148165624151,0.7063190464549878,-0.6409819108137905,0.8737422643178913,0.9394252621443444,0.8524686544487043,0.8658110026125299,0.6705911116485584,-0.8272756904571537,-0.7304010875233795,-0.7525061056254345,-0.9186594708712605,-0.7422352920288618,-0.9073711796501936,0.980322600564902,train,1.023454157782516,1
5,0.671485767961014,0.5680063537778115,-0.5775275010733432,-0.8022983879589297,-0.17135432373866233,-0.8392134484286549,-0.15369569408502481,-0.9227772531783689,-0.9618399266494477,0.5159936481981933,-0.3064334698194613,0.6506373740009195,-0.6670615087888714,-0.4899461852809853,-0.28578033792535684,-0.5468463959405723,-0.7016753652340235,0.5211501094917792,0.4223792874583565,-0.7911223908756119,-0.06156024251973091,-0.9096775642548923,-0.030473800350003688,0.2853758194264757,-0.2761977570465717,0.10708250021082677,0.8104747549173925,0.5042873432647383,0.8115764380581619,0.5986776837808347,-0.5932704268886142,0.7946026525832629,0.9162532629478235,0.8579744814702062,0.8449151728875408,0.6497155812837786,-0.8945077229647291,-0.6978865107152962,-0.7627131504996475,-0.917097171918758,-0.7203416542542112,-0.8844046090929524,0.9999999999999998,train,1.279317697228145,1
6,0.6951320302550155,0.5881519132273358,-0.5942272347177185,-0.8303575330073791,-0.2371664644156264,-0.8234720459208063,-0.23062583401886072,-0.934518054689294,-0.9397755520992622,0.6430895054102737,-0.3385344487266121,0.522201883128599,-0.5762528805318663,-0.4333456064033653,-0.4707185655202204,-0.6313784103987117,-0.6675824219610155,0.4412579223959465,0.510860972650965,-0.8560071523482196,-0.013932186728790708,-0.9037954607604605,-0.11027615799035573,0.43706313983620015,-0.21969584004798748,0.07085148796355678,0.6889983171465819,0.5610578135267141,0.6666881067410503,0.5787243059036644,-0.6338676567071166,0.7869902513514372,0.8933388626542804,0.8942863448358049,0.852131935003063,0.6773784917534652,-0.8851642509153621,-0.6065943303657361,-0.7338690890177892,-0.893580678292062,-0.7119343357227446,-0.8470627792925545,0.9590770664589974,train,1.535181236673774,1
7,0.5689250382644737,0.624579429899746,-0.624175242624401,-0.7542618128096495,-0.17039557409022132,-0.8607737413377315,-0.03256584092166137,-0.9283822253559021,-0.974099699039563,0.5228515978419395,-0.3135003796810575,0.8048992766310685,-0.7119512602414433,-0.41402460490219417,-0.29361049812311735,-0.518858409733387,-0.6178676331322035,0.4097047578612436,0.26583612007593116,-0.8632631782101442,-0.09754431064224167,-0.8777785769600175,-0.07153369204014504,0.34174713059974726,-0.21971196460452225,0.034239095789693974,0.6526088786125475,0.45092770694685,0.6859208827539608,0.514322108866714,-0.593176814580652,0.7521547386678328,0.86491069412833,0.8249560085984324,0.8339392496215912,0.7213300732270028,-0.8173709790134517,-0.5973927713320948,-0.6921062263945835,-0.9354069540493974,-0.7373834989327597,-0.8904731760257515,0.9871104283306751,train,1.791044776119403,1
8,0.5045668198487521,0.6462146559872244,-0.6261356773228612,-0.7978180452388274,-0.30500299445931045,-0.8379797524792925,0.08560808661687003,-0.9200538853956386,-0.971553071625593,0.6346590149645905,-0.43280123140011817,0.9999999999999998,-0.6213184751744876,-0.29802283487419023,-0.3730228173064989,-0.5666412580044818,-0.5957389285423202,0.2624146386255566,0.4117627263765078,-0.8053045745135496,-0.007711118539767914,-0.8805075992390503,-0.13225415502607396,0.3897697747805511,-0.24843107682749943,0.07869901078890551,0.582821646144513,0.477892700024829,0.6669412664548012,0.4310547724494149,-0.5579342490528709,0.7837026252343077,0.899619450915081,0.7949095896276202,0.7242524315090595,0.7399532996694212,-0.8413154968729182,-0.6501568738742647,-0.7176081121274038,-0.8755439286794892,-0.7420134400822656,-0.8618778661310645,0.9890781732307135,train,2.046908315565032,1
9,0.7038662706022196,0.6508169948559239,-0.638862520678947,-0.7934338178056227,-0.31104317580545016,-0.8270270521445728,0.15971367546809123,-0.9323037339958029,-0.9549376697677537,0.4836844310348123,-0.34974022235109636,0.8394093909784925,-0.5880951516480022,-0.35857073822327556,-0.49821234819616544,-0.6121671335310042,-0.6662729970446305,0.2982376006742318,0.31753643989248537,-0.7746846250274129,-0.03130833331173821,-0.8785785645332764,-0.213552812523648,0.3725092043341389,-0.27942212497735985,0.013743271115159383,0.5793216051778216,0.41527811859891717,0.5640860023192832,0.3994914356572592,-0.5916006245234029,0.7849463656106764,0.8702669678527633,0.7306648399733804,0.7627613917354505,0.7498652371070321,-0.8565937274764472,-0.6381229349409501,-0.7570471295118587,-0.8943400314145531,-0.7494682760535871,-0.8551947281435822,0.9893564622242628,train,2.302771855010661,1
10,0.4470913180690008,0.5895066664274133,-0.6513225476207682,-0.7860852231352184,-0.30379989897793047,-0.8151702652759406,0.093579040991002,-0.9157173406589245,-0.9675398996297064,0.6134781388681241,-0.42834912472154196,0.8186081603988478,-0.42201661476351404,-0.45873158055606333,-0.43761168510816684,-0.6001027532676464,-0.6347331918669437,0.17233534891216218,0.22611389464321618,-0.8147952507012575,-0.015473201120517532,-0.8815814473694542,-0.26604022418345474,0.39073546481461396,-0.32320257020636756,0.05583469959456455,0.5317482230684372,0.35602290854684404,0.5845521637317009,0.3427204841974789,-0.5789358687798201,0.6994750770570634,0.8743696305028605,0.7270727409741622,0.7189916684329356,0.799606421415951,-0.8829024711892006,-0.6495544088702889,-0.7438429999711773,-0.8627942491385077,-0.7338236558364605,-0.8421197285141124,0.9790738545853943,train,2.55863539445629,1
11,0.4697640726042336,0.5328087021932464,-0.64735995284881,-0.8035165040471577,-0.3464718617038067,-0.8231285345593272,0.07459034867951009,-0.919589414491219,-0.9550373986734667,0.6561713409443779,-0.3545078337044578,0.5819841652169926,-0.42256687793288894,-0.379650973760995,-0.45668732726524786,-0.6528021245943356,-0.6060411149103893,0.18665018623880836,0.22008258881535014,-0.8641437294628999,0.02849580928737594,-0.8744781566630927,-0.3341475694788181,0.35435922213113735,-0.31654452035659797,0.057885734843694636,0.4334933921405604,0.3678985279948339,0.5418931681286817,0.2641661062025473,-0.5375089163166856,0.711538193066476,0.8427101474811989,0.697799645556622,0.7345431424928917,0.9741460296112202,-0.837238967524982,-0.6420347537575294,-0.7672577806666113,-0.8590511274576393,-0.7512048284382593,-0.8495236492102851,0.9529985703421291,train,2.814498933901919,1
12,0.43852725559606553,0.5683158513526703,-0.6753706856885849,-0.7712865757824704,-0.30579357155185904,-0.835640547051511,0.062389289441928675,-0.9290174399078257,-0.9457066098530299,0.679494443169584,-0.3695106833905605,0.450162887614701,-0.360775206210323,-0.3066642624301045,-0.46658746196080025,-0.5409769636450734,-0.6718983532547946,0.16342578546642228,0.1690727754092698,-0.8246723158345862,0.07165976060721535,-0.8984411814714005,-0.33897828748450964,0.4427177247870304,-0.35538845482479664,-0.00035443401263213214,0.41845934949305885,0.375853030452016,0.41305107591357293,0.3396549245978029,-0.6064452611722913,0.713040239363622,0.8535604732276829,0.6996734278619288,0.7088423398394066,0.9999999999999999,-0.8705385150227875,-0.6435243482929642,-0.7544297554987294,-0.8282502885649873,-0.7693735464041473,-0.8487319763976415,0.9804444613673637,train,3.070362473347548,1
13,0.31923305614638475,0.6726108301650595,-0.7079529526772579,-0.8223062908884531,-0.28840789740665884,-0.804167295172372,-0.015751150284577853,-0.9099990439036394,-0.9748083003772682,0.7600040737537443,-0.4843096017369295,0.3694149452579716,-0.36570193562609365,-0.5364747304613198,-0.36016709436612016,-0.572750878468185,-0.6677930888687272,-0.0010284731201908315,0.13260401801966948,-0.8539335215765188,-0.11462849373617345,-0.8895763602689404,-0.3627521857386915,0.5078621325339217,-0.36279115819496965,-0.005006386675149299,0.3525253180271304,0.2899732136526276,0.5336518702414855,0.2608515750961915,-0.6655385845805606,0.6125326612773295,0.817179610266219,0.5895988618156538,0.6138612870004059,0.9404959807811489,-0.8430585707965458,-0.6934035505198591,-0.7554640150772196,-0.8576209636640202,-0.7003567033390399,-0.832588030428643,0.9510107330528799,train,3.326226012793177,1
14,0.3274656466685255,0.558133447314364,-0.7026960532203601,-0.7711239068118274,-0.3581510684670446,-0.816583738676625,0.05771059320463001,-0.9449640533785585,-0.9696431335573502,0.7030515731373708,-0.4653797525055121,0.5123476988462108,-0.43620676470916764,-0.18969487811545094,-0.37388182608324394,-0.6288666543360677,-0.723906404786467,0.022323203888469312,0.02465984088603701,-0.8140821170078859,-0.07887246810212467,-0.9068668938977046,-0.3638931990405033,0.4822410173153968,-0.42720491858435705,-0.041203488420556544,0.3986726241809402,0.19256673712496952,0.4871171032805085,0.14869927940227523,-0.6313980619137809,0.6538532948862271,0.7579765056360708,0.5794074970752618,0.5829700462668781,0.909746807442244,-0.8559633489246206,-0.6532035579968457,-0.7466098486849333,-0.8817004910593844,-0.749808985841009,-0.8304229632999126,0.9832433015819022,train,3.582089552238806,1
15,0.2843122895978978,0.47552749919605075,-0.7211533904824521,-0.8028466220899546,-0.23404247118486865,-0.7917341879136974,0.10676398973141477,-0.9340806465376954,-0.9575653960192517,0.7638444899877161,-0.451343420017962,0.22363577187361017,-0.27546161679367753,-0.42480013491112867,-0.38168399938541053,-0.6195312780178966,-0.7238160087531944,-0.004244107295966915,0.029552443606050582,-0.857935713258559,-0.13790783109998528,-0.8686820848068026,-0.3948084964037718,0.5486359951954709,-0.43832706398938726,0.0019086271437831481,0.24883884960819436,0.15951371333780417,0.4062992079015805,0.14516136857173145,-0.702927245607752,0.5880808483556778,0.8105125140626952,0.5236148896336115,0.5511352255602646,0.7457335082617268,-0.843111973122167,-0.6997090558265724,-0.760704248901123,-0.8695720791445228,-0.7363009731229737,-0.8697860255764426,0.9647204256589434,train,3.837953091684435,1
16,0.09454108595799315,0.5699221829155392,-0.7266817055977033,-0.8266843006180395,-0.32310065224290174,-0.8124837328750842,0.07958663477160655,-0.9095621731112432,-0.9654557853792645,0.7700536911225,-0.39351761563687093,0.12491048622650203,-0.20777419421506926,-0.42603007052591724,-0.5125736085502408,-0.6533815951219397,-0.6687118581606171,0.017063951725220905,0.03168343642145954,-0.7809282373790146,-0.07392463714034703,-0.8835216507976976,-0.48819539699604975,0.618909720310735,-0.41673906010253225,-0.07979176463968995,0.2592009707082772,0.18367688312269848,0.3934481626021128,0.17964703592170372,-0.6977616155902601,0.6086123567462282,0.7608057648122644,0.5203450380141144,0.5565468943131755,0.8537730460823706,-0.8522010846426521,-0.6366805247819571,-0.7381406747881756,-0.864328558785198,-0.7765482515523612,-0.8251021436623832,0.9209443474760022,train,4.093816631130064,1
17,0.20207873356319594,0.3830760763894163,-0.729663377793101,-0.8153739185987452,-0.3845755017292709,-0.8297752574681261,-0.05389263391553922,-0.9297543429717766,-0.9486881240192102,0.7170222764441623,-0.5474766527182979,0.17958688450161975,-0.280799475065159,-0.35538210365691214,-0.31857570554894066,-0.6446341781311546,-0.7221655411728394,-0.13002563868425776,-0.03119993044497027,-0.885728744742212,-0.1790297655913251,-0.8883161806614353,-0.5374025125827997,0.6448138514287556,-0.4417826594120099,-0.09023688884873438,0.16391342346069937,0.09593777106530754,0.3581652039824371,0.08264269586779438,-0.7024400654290543,0.5859152216740114,0.7419130146843489,0.48729553710645357,0.4826261484034502,0.7328252080028818,-0.8735468294906381,-0.7033003246222347,-0.7752922457867093,-0.8637964678481581,-0.8021338250485333,-0.8766917159899941,0.9427898170363072,train,4.349680170575693,1
18,0.12977094880953732,0.3997218631529935,-0.7699281930388179,-0.8165614198738392,-0.3730674727717078,-0.8605806436715283,0.0189332094443031,-0.9271917776913097,-0.9435353754643524,0.5350356347883383,-0.49358572944381196,0.07194480316227936,-0.3089429976172696,-0.4952271156188299,-0.30991193397118155,-0.5738024400714745,-0.7127037623332089,-0.13803075729140502,-0.25448477681544823,-0.8417270832731474,-0.16785395606208597,-0.9022210500808772,-0.5100607091736558,0.5911174531691048,-0.5205641484113956,-0.08684015556185898,0.14697819834653303,0.06918775498438534,0.4067642653339073,-0.013309525907879038,-0.7114019220597699,0.5056932458297075,0.7013640651796988,0.43783924003952834,0.4076270401562292,0.6835992769295104,-0.8937601586793466,-0.6592941666542284,-0.7559136153193716,-0.8728531554558969,-0.7654456129380934,-0.8349237732946277,0.9281438696150826,train,4.605543710021322,1
19,0.18423585513220053,0.29946644878166473,-0.7397240723340295,-0.8292555964793186,-0.30665960438982043,-0.8613362756767735,0.07159616574515759,-0.9093703851339828,-0.9355741192050628,0.6604725064550723,-0.559340864806849,0.07187280897573545,-0.38842334135493084,-0.34611708888479165,-0.38074067813460966,-0.5882308423848603,-0.6876177160188657,-0.1604768702711874,-0.13676030639500758,-0.8338264680470073,-0.15120167162054388,-0.8766225444504974,-0.5959124013504546,0.7008459879293534,-0.4873380624353141,-0.08740212785731916,0.16233764294776698,0.006899004895502436,0.3414246312385999,0.027109108443537755,-0.7126290910327052,0.5330809081096338,0.666087296638955,0.4699380442944032,0.425240601231754,0.6142086826847438,-0.8834906964362593,-0.7036986640395644,-0.7791427744572172,-0.8685729903737552,-0.809465143888002,-0.8544929921759463,0.9021176421374897,train,4.861407249466951,1
20,0.02924273535466093,0.20248170502132967,-0.775796034011648,-0.8146639224141605,-0.3699692416861494,-0.828502680722966,-0.048338129633450855,-0.9240565218410924,-0.9564205637300356,0.5563800536090928,-0.5143905512953594,0.16132870311709802,-0.40737815060646565,-0.4271642591231045,-0.3761049574293883,-0.7067046500023209,-0.8091566662875918,-0.2188580263144979,-0.20319320155778098,-0.8307402218580358,-0.06631803807445746,-0.8854164916404981,-0.5994103332783292,0.6955811342063116,-0.4595592588343731,-0.13339989009275743,0.22880187948339126,-0.047331986246576196,0.3120379100252503,-0.022806065510452056,-0.7023991402589571,0.5200219338880913,0.7311502006866304,0.36834482058329865,0.42844963428849203,0.6375528764271275,-0.8603811455958965,-0.7066217505234593,-0.7672906780711788,-0.8592851515357527,-0.8128875279532357,-0.840711373352002,0.9261168846121046,train,5.11727078891258,1
21,-0.014739711051095727,0.11648809240739677,-0.731611801327042,-0.8118872915647055,-0.5180839882832398,-0.8382236922862298,-0.13743660027935345,-0.89459494380546,-0.9588994684248141,0.5619905465288506,-0.5445080054039637,0.11468022831233315,-0.4402896541671387,-0.4214448105171258,-0.4188760462019998,-0.545987512851176,-0.7588553306444455,-0.23325603721720223,-0.21245164818133022,-0.8297496436035787,-0.15858022819797146,-0.8846806181944631,-0.6396316035891751,0.6647841620393404,-0.5256011729888611,-0.15056592076066544,0.16648842923540297,-0.031048592436510702,0.31685514938803083,-0.045553500086561005,-0.7116114221055341,0.47360062358690047,0.6799911325859624,0.39514837765567545,0.3800663789108849,0.6445372472426637,-0.8881209044280995,-0.7346279973485675,-0.7883725847719302,-0.8690441425334577,-0.7988566945435294,-0.8426198132859306,0.9238973652161129,train,5.373134328358209,1
22,-0.03684482239999898,0.08363963558687959,-0.7432909257565374,-0.8211968198795223,-0.4864552150257364,-0.8491659143671346,-0.15679044626776684,-0.8968741237546571,-0.935084015238146,0.5115961426131079,-0.4873923282658301,0.06424446638701475,-0.5116866198738663,-0.429139512229298,-0.42815341473056623,-0.6534910596569707,-0.772226472006539,-0.2009378777617289,-0.25222692130471136,-0.8480200629584808,-0.0777028865514533,-0.8726472224580273,-0.6249720757846378,0.7277463615625728,-0.5305277509168255,-0.1873067173177263,0.1374056715814591,-0.0781498620143033,0.2578854770962423,-0.07006571306129528,-0.684570590205217,0.4059554776599533,0.7399273858129285,0.312573093617204,0.36084593420464395,0.6184171332407514,-0.8572874617567252,-0.698998242172431,-0.7941707787890082,-0.8600256061085132,-0.7824137577821141,-0.8555759981841768,0.8899624988907162,train,5.628997867803838,1
