,AIBL,AIBR,ALA,ALNL,ALNR,AS10,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA7,DA9,DB1,DB2,DB7,DVA,DVC,PDA,PHAR,PVNL,PVNR,RIBL,RIBR,RID,RIMR,RIS,RIVR,RMED,RMEL,RMEV,SABD,SABVL,SABVR,SIADL,SIADR,SIAVL,SIAVR,SMDDL,SMDDR,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB11,VB2,VD13,train_test_label,time_in_seconds,tau
10,-0.36227685,0.12794705,-0.21170098,-0.32806474,0.029338848,-0.24532731,-0.036967035,-0.27316254,-0.13681974,0.07876803,-0.5894982,-0.4884554,-0.048658434,-0.13444145,-0.46081185,-0.16689846,-0.3995148,-0.29925978,-0.18690474,-0.48487243,-0.53977877,-0.50288606,-0.36011642,-0.4934456,0.019233324,-0.25090683,0.07021596,-0.27855572,-0.42919075,-0.12470591,-0.3895419,-0.16292292,-0.4028386,-0.5312271,-0.4229237,-0.22989415,-0.6560006,-0.01669829,-0.14985268,-0.18472528,-0.41411406,-0.3373897,-0.4023988,-0.47839433,-0.4012893,-0.69172096,-0.5777513,-0.08022027,-0.25114504,-0.3100516,-0.21794355,-0.3321288,0.06296592,-0.23633102,-0.3490335,-0.31632128,-0.11712694,-0.25038195,train,3.2608695,1
11,-0.36855742,0.12742461,-0.20983887,-0.32976162,0.026379183,-0.24720393,-0.036816727,-0.27244523,-0.13560763,0.07238622,-0.5979744,-0.49247968,-0.049657486,-0.13938355,-0.4663729,-0.15949017,-0.39703348,-0.30466557,-0.18664187,-0.48567143,-0.54675525,-0.5004824,-0.3568791,-0.4994894,0.01639013,-0.24854827,0.06778973,-0.28150147,-0.43624294,-0.12337763,-0.39076987,-0.15384382,-0.40477118,-0.5352744,-0.4167053,-0.22646801,-0.65270984,-0.0199151,-0.15565607,-0.18246494,-0.41494375,-0.33738565,-0.40643907,-0.4753433,-0.40077972,-0.6947987,-0.5739196,-0.069886655,-0.25354797,-0.31116202,-0.22027725,-0.33236387,0.066647895,-0.2317124,-0.35094753,-0.31254983,-0.12003626,-0.2517222,train,3.5869565,1
12,-0.37187707,0.13730009,-0.20534725,-0.32597923,0.026792929,-0.23650146,-0.026802685,-0.26429725,-0.13504161,0.07795341,-0.5967847,-0.4973814,-0.048466776,-0.13290833,-0.45815045,-0.1499933,-0.3954104,-0.29848033,-0.19361828,-0.4806101,-0.5498676,-0.49295992,-0.3654295,-0.4924183,0.017545668,-0.2444925,0.06520172,-0.2778287,-0.435938,-0.12525722,-0.39430735,-0.1590895,-0.40096745,-0.53501344,-0.4222178,-0.22562732,-0.65383226,-0.01016536,-0.15471272,-0.18010665,-0.4170091,-0.33721843,-0.40701744,-0.48853683,-0.40230784,-0.69576883,-0.57707775,-0.072384804,-0.2540768,-0.31588167,-0.21767211,-0.33617115,0.071130775,-0.22897808,-0.36376533,-0.31521353,-0.11890221,-0.24935961,train,3.9130435,1
13,-0.3650671,0.13180983,-0.207155,-0.32554674,0.02767365,-0.24086663,-0.021493051,-0.26870853,-0.13456249,0.08128783,-0.59570336,-0.49823454,-0.052585673,-0.13142948,-0.45496988,-0.14815867,-0.39399144,-0.2908251,-0.18278684,-0.48009515,-0.5546492,-0.4900387,-0.35685667,-0.4985538,0.016047116,-0.2507649,0.06381979,-0.27128774,-0.4441831,-0.1194999,-0.3980334,-0.15718663,-0.39725292,-0.53057456,-0.42278317,-0.22546,-0.6538497,-0.011750799,-0.15435205,-0.18618363,-0.4213067,-0.3329583,-0.406699,-0.48815635,-0.4016961,-0.69594073,-0.5804438,-0.07033306,-0.25134715,-0.31580514,-0.22012153,-0.32713893,0.07339493,-0.21938765,-0.3608555,-0.31439358,-0.12382056,-0.24662979,train,4.2391305,1
14,-0.37233126,0.12966381,-0.2047098,-0.3282581,0.02861102,-0.23782055,-0.022312723,-0.27116188,-0.13832042,0.08238776,-0.6033101,-0.5009071,-0.04611235,-0.13285238,-0.4553241,-0.14770123,-0.3964676,-0.2917305,-0.18897803,-0.48711216,-0.55738086,-0.48977238,-0.35885543,-0.50007737,0.014476337,-0.24620402,0.060651474,-0.2759446,-0.44247127,-0.120178856,-0.4005086,-0.15674427,-0.39984748,-0.527147,-0.42260692,-0.2219856,-0.6550305,-0.010202166,-0.15418288,-0.1797759,-0.42757785,-0.33570498,-0.4064927,-0.48973218,-0.39997625,-0.6994438,-0.5821254,-0.07232674,-0.25438938,-0.3149904,-0.22318181,-0.33331272,0.070058934,-0.21708749,-0.36255363,-0.313894,-0.12660511,-0.24716693,train,4.5652175,1
15,-0.37123236,0.12565602,-0.20587523,-0.32586122,0.02994043,-0.23593976,-0.028540477,-0.27007687,-0.13549697,0.07616036,-0.60281545,-0.49127233,-0.046003103,-0.12837107,-0.45254067,-0.1521413,-0.39467582,-0.2955712,-0.19164589,-0.4839443,-0.5544826,-0.4884997,-0.366337,-0.4999447,0.010005739,-0.2463517,0.06455337,-0.27576992,-0.43523055,-0.121376775,-0.3990182,-0.15337923,-0.3988288,-0.52998936,-0.41767666,-0.21883214,-0.6484388,-0.010805648,-0.15358946,-0.18139803,-0.4269225,-0.33060172,-0.40653518,-0.48280397,-0.39654642,-0.7036984,-0.57793725,-0.06856956,-0.25454038,-0.3080355,-0.21833904,-0.3366875,0.07197232,-0.22077854,-0.35757154,-0.31389198,-0.1292169,-0.24594526,train,4.8913045,1
16,-0.3689277,0.12908548,-0.2039369,-0.32210535,0.032321148,-0.22956957,-0.017963046,-0.26631927,-0.13483687,0.07452375,-0.6074034,-0.4874224,-0.044207983,-0.12613946,-0.44500038,-0.13736275,-0.3974432,-0.2901524,-0.19381756,-0.47640577,-0.54972357,-0.4870748,-0.3657099,-0.49837938,0.014188474,-0.24497473,0.06509613,-0.27129924,-0.43154222,-0.12046868,-0.40416723,-0.15541805,-0.39453,-0.52846336,-0.41921714,-0.21142404,-0.645829,-0.002068881,-0.15646411,-0.18195075,-0.43059105,-0.32462,-0.4125772,-0.47307023,-0.38966817,-0.712132,-0.57443523,-0.05945653,-0.2575907,-0.29834104,-0.21449389,-0.33069086,0.07499086,-0.21544641,-0.3503204,-0.30772403,-0.12781158,-0.23771162,train,5.2173915,1
17,-0.364038,0.13237037,-0.19546771,-0.31863564,0.036208674,-0.22147292,-0.007742023,-0.26732475,-0.12707373,0.0653996,-0.60253584,-0.48388666,-0.039939545,-0.119572625,-0.4351296,-0.13190666,-0.39284003,-0.29407787,-0.19672056,-0.4621844,-0.5466156,-0.47292978,-0.3588088,-0.49712563,0.019045843,-0.24533254,0.060608704,-0.26770428,-0.4195084,-0.12500884,-0.4112844,-0.15207522,-0.39432958,-0.5235641,-0.4156701,-0.20609763,-0.63861376,0.0059218556,-0.16126305,-0.18118463,-0.42899245,-0.32196355,-0.40686435,-0.4637716,-0.38494405,-0.71399796,-0.56319493,-0.060584214,-0.2687435,-0.29150277,-0.21360911,-0.32529312,0.08008968,-0.20909826,-0.3415864,-0.29525337,-0.12752348,-0.2298904,train,5.5434785,1
18,-0.36569875,0.13337538,-0.20098713,-0.31630304,0.031758804,-0.22041678,-0.009298218,-0.2628258,-0.12588571,0.06313223,-0.6022351,-0.48107663,-0.034079194,-0.111408874,-0.43049505,-0.13335924,-0.39301246,-0.28804517,-0.2011833,-0.45696908,-0.5444668,-0.47625393,-0.3612141,-0.5001172,0.018967155,-0.2459516,0.06113746,-0.26848704,-0.4142924,-0.12478985,-0.4119838,-0.15011081,-0.39201617,-0.5210109,-0.41308552,-0.20914538,-0.6344597,0.009786088,-0.16386648,-0.18897283,-0.43282792,-0.32144237,-0.40317553,-0.46913868,-0.38848352,-0.7094128,-0.55822074,-0.05891198,-0.26721394,-0.29092264,-0.21008648,-0.32453358,0.09113286,-0.20974955,-0.34322077,-0.29251835,-0.12503572,-0.22393587,train,5.869565,1
19,-0.3566916,0.13565314,-0.19476579,-0.29613167,0.02538443,-0.22437681,-0.0031515677,-0.2521844,-0.12646893,0.051858753,-0.6009413,-0.47250685,-0.028278176,-0.09655523,-0.41613808,-0.12138306,-0.39448643,-0.2862512,-0.20517851,-0.44462445,-0.53798544,-0.4698608,-0.3622225,-0.49448204,0.022869557,-0.24979547,0.056057055,-0.2597195,-0.40913916,-0.1257836,-0.4181843,-0.14858189,-0.3864067,-0.5117512,-0.4207605,-0.20868452,-0.6390445,0.01843037,-0.15477005,-0.19800746,-0.4281148,-0.3286583,-0.40341112,-0.4647875,-0.38538903,-0.7092445,-0.5530145,-0.069264375,-0.26088694,-0.29811713,-0.20991343,-0.32321328,0.09564487,-0.20040995,-0.3455982,-0.2863058,-0.11724824,-0.21715969,train,6.195652,1
20,-0.36129344,0.13078423,-0.19376841,-0.30528995,0.027210161,-0.21768756,0.005147593,-0.263808,-0.12582721,0.04746726,-0.5886041,-0.47777984,-0.021104202,-0.09831128,-0.40572464,-0.116405204,-0.37959194,-0.28757322,-0.20696495,-0.43319282,-0.533545,-0.46479595,-0.36612177,-0.483082,0.030485587,-0.24481635,0.055690303,-0.25646043,-0.40061063,-0.13692889,-0.41838527,-0.1496897,-0.38621643,-0.5005454,-0.41700128,-0.2088246,-0.63945997,0.015891828,-0.160984,-0.18612824,-0.43170077,-0.33123237,-0.4067454,-0.46859097,-0.38177106,-0.7139523,-0.5559392,-0.06859475,-0.25875017,-0.2950379,-0.20351326,-0.31743333,0.110222824,-0.19157577,-0.33893675,-0.28062522,-0.12655197,-0.20888013,train,6.521739,1
21,-0.3648604,0.13042474,-0.19161895,-0.2988446,0.015002865,-0.2198887,0.0011882558,-0.25823575,-0.12621513,0.043139055,-0.5829163,-0.4782661,-0.014764351,-0.09852858,-0.4087576,-0.11712602,-0.3770392,-0.28590912,-0.20263083,-0.42124987,-0.52960885,-0.47500885,-0.36300093,-0.47243893,0.026061315,-0.23844361,0.055497646,-0.25952858,-0.40233132,-0.13800237,-0.41665554,-0.14374489,-0.38322073,-0.48627838,-0.4282037,-0.20889941,-0.6491064,0.009543896,-0.1505796,-0.1863122,-0.43078834,-0.33905837,-0.40952283,-0.46126243,-0.3847594,-0.7103536,-0.55757177,-0.069128126,-0.24814686,-0.30582684,-0.19978344,-0.3111065,0.11796475,-0.18853545,-0.35024855,-0.28576177,-0.123529136,-0.20277464,train,6.847826,1
22,-0.37180263,0.12533826,-0.19974656,-0.29965675,0.021009225,-0.22424006,-0.004400124,-0.26259822,-0.1266001,0.041737154,-0.57864165,-0.47105706,-0.011385567,-0.10400302,-0.41641045,-0.120381184,-0.38579258,-0.2863419,-0.2029466,-0.42298973,-0.5211729,-0.4862954,-0.35698786,-0.45955697,0.032683663,-0.24157101,0.0592711,-0.26062837,-0.39252758,-0.13734381,-0.41066006,-0.148897,-0.3912563,-0.49659297,-0.43248263,-0.20610696,-0.65210646,0.00015887618,-0.15183261,-0.17942058,-0.42624968,-0.34216386,-0.4138766,-0.4577547,-0.38079688,-0.7162899,-0.56084883,-0.07078692,-0.2505012,-0.3089701,-0.19170862,-0.30264062,0.120695226,-0.1966191,-0.33750808,-0.28718364,-0.114919454,-0.21046886,train,7.173913,1
23,-0.3860328,0.12072609,-0.20176819,-0.2975133,0.020294758,-0.21887906,-0.0073305164,-0.25885415,-0.12999266,0.03686308,-0.57887334,-0.47758552,-0.017255647,-0.10695913,-0.41894013,-0.10971144,-0.38506964,-0.2904441,-0.20868555,-0.41591206,-0.5191183,-0.48460752,-0.3605246,-0.45257825,0.029372945,-0.23554018,0.05175628,-0.26255882,-0.39036334,-0.13653547,-0.40186888,-0.14848924,-0.38976172,-0.5014952,-0.42838222,-0.1959149,-0.64742637,-0.009258445,-0.15985547,-0.16965431,-0.4247411,-0.34815598,-0.40820447,-0.45538348,-0.3811496,-0.71659994,-0.5657295,-0.07397801,-0.24949172,-0.31835294,-0.19611543,-0.30174112,0.124308355,-0.19642739,-0.34494242,-0.27485454,-0.1124513,-0.22503859,train,7.5,1
24,-0.3949544,0.101049095,-0.19942765,-0.29373944,0.025827006,-0.2243398,-0.012505958,-0.26254058,-0.13683298,0.024899952,-0.57866955,-0.47149047,-0.025344368,-0.117018394,-0.42522135,-0.10684202,-0.38962847,-0.29848242,-0.20389058,-0.4171447,-0.5195183,-0.4901814,-0.36588874,-0.45030013,0.01709072,-0.22814485,0.04274645,-0.26256788,-0.39374915,-0.13078113,-0.399391,-0.14512359,-0.39239004,-0.49971905,-0.42484468,-0.17948037,-0.6499427,-0.03089248,-0.15448143,-0.16526029,-0.42410484,-0.34903172,-0.40646127,-0.4284635,-0.37910083,-0.73462546,-0.5722661,-0.07975428,-0.2433174,-0.32140708,-0.2012398,-0.29673946,0.11994786,-0.19699514,-0.3489693,-0.26765957,-0.11074132,-0.23834158,train,7.826087,1
25,-0.3915262,0.09060019,-0.18720753,-0.2882669,0.025294613,-0.21452835,-0.01630347,-0.25925684,-0.13763277,0.005069405,-0.5788027,-0.45595026,-0.029796015,-0.12876604,-0.42561975,-0.10183148,-0.39316052,-0.3054868,-0.20287043,-0.41009963,-0.5094068,-0.47953647,-0.3675416,-0.44185084,0.00878147,-0.23124313,0.03433744,-0.26336735,-0.38201535,-0.13278648,-0.39297268,-0.13555399,-0.39721256,-0.5042384,-0.4202825,-0.16725074,-0.6443655,-0.04415753,-0.1627492,-0.16195047,-0.41289347,-0.3464111,-0.3962506,-0.39973474,-0.36999148,-0.7385572,-0.56942093,-0.0829881,-0.24725878,-0.314621,-0.20131469,-0.29228914,0.1158083,-0.2023567,-0.3368847,-0.2541271,-0.09459272,-0.2538228,train,8.152174,1
26,-0.39759722,0.08268237,-0.18812731,-0.28331363,0.02281579,-0.20232686,-0.017925732,-0.2762176,-0.1432459,-0.00708995,-0.5662279,-0.4638103,-0.02829388,-0.13800031,-0.41413927,-0.10497796,-0.39663166,-0.31296152,-0.19354255,-0.39889157,-0.5098701,-0.4731118,-0.36248222,-0.44732288,0.006957773,-0.24577546,0.030439533,-0.2570661,-0.38176686,-0.1333516,-0.39067778,-0.13733268,-0.3799036,-0.50931823,-0.42454833,-0.16253763,-0.6318118,-0.05512787,-0.16352542,-0.16517667,-0.3986663,-0.3336238,-0.38792235,-0.38873813,-0.37193,-0.72481954,-0.5668136,-0.08363497,-0.24164549,-0.3043376,-0.19128756,-0.28565562,0.11535104,-0.21646805,-0.32897732,-0.24190515,-0.086537376,-0.26823577,train,8.478261,1
27,-0.39723188,0.082008034,-0.19000967,-0.27155057,0.021675736,-0.18903093,-0.020360155,-0.26817584,-0.1458707,-0.010093711,-0.5554514,-0.45748746,-0.035405397,-0.13493975,-0.4074747,-0.108759716,-0.40592614,-0.31379145,-0.18813457,-0.38596645,-0.501288,-0.47018582,-0.35799822,-0.44431686,0.010434503,-0.2591205,0.02823347,-0.25654107,-0.37597805,-0.13384815,-0.38461787,-0.146458,-0.36749554,-0.51626146,-0.43568933,-0.16124609,-0.6228359,-0.057132233,-0.16318999,-0.16308817,-0.3921489,-0.32454732,-0.3825736,-0.38023627,-0.36849836,-0.71805584,-0.5670916,-0.08846283,-0.23334867,-0.29991758,-0.18334328,-0.27295214,0.11205361,-0.23147638,-0.32635126,-0.23097254,-0.06979844,-0.277622,train,8.804348,1
28,-0.39141592,0.08732858,-0.17704616,-0.2700371,0.0121171735,-0.17561707,-0.015816446,-0.25772318,-0.14621311,-0.0063962713,-0.5674027,-0.44715995,-0.03289268,-0.13943301,-0.41295788,-0.102235585,-0.40992957,-0.30720246,-0.18418105,-0.38970834,-0.49654734,-0.46048486,-0.3522629,-0.44856375,0.00789158,-0.26025337,0.022530347,-0.25531006,-0.37212247,-0.12784977,-0.3885008,-0.14106382,-0.37362018,-0.5132736,-0.43205103,-0.16323608,-0.62342906,-0.054633576,-0.1783031,-0.16272514,-0.3863366,-0.32544288,-0.37428248,-0.38221288,-0.36423987,-0.7145839,-0.56035626,-0.08884598,-0.24198356,-0.30288565,-0.19669445,-0.26791602,0.107006855,-0.23533475,-0.32026803,-0.22014955,-0.05445133,-0.28453267,train,9.130435,1
29,-0.3888534,0.09030399,-0.16981715,-0.27870318,0.0021904642,-0.17675117,-0.017689897,-0.26002508,-0.14098302,0.004515961,-0.5611881,-0.45302844,-0.03774035,-0.14354968,-0.42224556,-0.1064052,-0.40154788,-0.30544317,-0.17084591,-0.38590026,-0.49306446,-0.45158935,-0.35443324,-0.44999477,0.010220652,-0.26662558,0.020139068,-0.25411028,-0.37168744,-0.13360691,-0.39230955,-0.13422292,-0.36711872,-0.5168948,-0.43488908,-0.16564502,-0.6212244,-0.053553086,-0.1856149,-0.15706757,-0.38330933,-0.3276061,-0.35588956,-0.38103682,-0.35629198,-0.70026886,-0.5554791,-0.09199277,-0.24454364,-0.30802587,-0.20061141,-0.2612918,0.10523505,-0.24332058,-0.31425345,-0.20975451,-0.056559697,-0.29296023,train,9.456522,1
30,-0.39177713,0.09330849,-0.15911151,-0.27995318,-0.0068254163,-0.16924937,-0.017033536,-0.26178974,-0.14334139,0.0034715608,-0.5580319,-0.45679832,-0.034777936,-0.15503752,-0.43562546,-0.106888115,-0.40569496,-0.30652505,-0.16766302,-0.38434488,-0.49345213,-0.44748384,-0.3619528,-0.44450986,0.00509274,-0.2608094,0.017453007,-0.258718,-0.3684854,-0.13781752,-0.3881651,-0.13255666,-0.3695396,-0.5124427,-0.43894836,-0.16708334,-0.6224376,-0.062224742,-0.18984796,-0.15292074,-0.38052398,-0.33103397,-0.3494916,-0.3759361,-0.35598883,-0.6953044,-0.55385816,-0.09516905,-0.24614102,-0.31571662,-0.20543808,-0.26732618,0.10276268,-0.24861312,-0.31651503,-0.2124205,-0.0508349,-0.30000818,train,9.782609,1
31,-0.3917907,0.09910217,-0.15568398,-0.27594763,-0.007651017,-0.16367945,-0.01889487,-0.25354314,-0.13846077,0.007480465,-0.5608312,-0.44973266,-0.037161008,-0.15915988,-0.43601954,-0.10601323,-0.4051284,-0.29650807,-0.15484963,-0.3876201,-0.49274355,-0.4357056,-0.35663885,-0.4468482,0.0027326718,-0.2677647,0.018430047,-0.2584194,-0.36221927,-0.13891377,-0.38408974,-0.12798011,-0.3681831,-0.5141368,-0.439888,-0.17073128,-0.61226565,-0.0595457,-0.19508031,-0.15286273,-0.37676382,-0.3221499,-0.3418268,-0.37772927,-0.34973142,-0.6877953,-0.5500405,-0.08950153,-0.2517795,-0.31485343,-0.2070781,-0.26836205,0.09859718,-0.255601,-0.31557873,-0.2094488,-0.040474433,-0.30209213,train,10.108696,1
